Grade Distribution for Fall 2011 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2011-2012,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Jenna Allen) 4/13/2012,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
DEPT,COURSE,COURSE NUMBER,COURSE SECTION,COURSE DESCRIPTION,INSTRUCTOR NAME,COURSE CONTROL NUMBER,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,PASS,NO PASS,TOTAL P/NP,INCOMPLETES,TOTAL GRADES FOR COURSE
INTEGBI,INTEGBI, 035AC,001,HUM BIO VARIATION  ,"DE GUSTA, D A     ",43021,2,30,27,41,36,19,18,26,11,0,6,4,4,52,11,63,0,287
INTEGBI,INTEGBI, 041,001,MARINE MAMMALS     ,"LINDBERG, D R     ",43024,16,13,9,5,14,7,4,6,5,2,2,0,6,45,15,60,1,150
INTEGBI,INTEGBI, 095,001,SPEC RES IN BIO 1B ,"HUELSENBECK, J P  ",43030,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,21
INTEGBI,INTEGBI, 098,005,DIRECTED GROUP STDY,"KAUFER, D         ",43051,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,18,0,18
INTEGBI,INTEGBI, 117,001,MEDICAL ETHNOBOTANY,"CARLSON, T J      ",43123,25,126,55,28,46,9,11,11,5,0,2,0,1,27,1,28,3,350
INTEGBI,INTEGBI, 117LF,001,MED ETHNOBOTANY LAB,"CARLSON, T J      ",43126,1,11,2,3,6,1,3,0,0,0,0,0,0,2,0,2,0,29
INTEGBI,INTEGBI, 117LF,002,MED ETHNOBOTANY LAB,"CARLSON, T J      ",43129,2,18,3,3,2,2,1,0,0,0,0,0,0,0,1,1,0,32
INTEGBI,INTEGBI, 118,001,HOST-PATH INTERACT ,"SHAPIRA, M        ",43132,2,7,16,5,7,2,2,2,2,1,0,0,1,1,0,1,0,48
INTEGBI,INTEGBI, 123A,001,EXERCISE PHYSIOLOGY,"BROOKS, G A       ",43135,1,2,17,14,7,3,0,0,0,0,0,0,0,1,0,1,0,45
INTEGBI,INTEGBI, 123AL,001,EXERCISE PHYSIOLOGY,"BROOKS, G A       ",43138,2,3,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,15
INTEGBI,INTEGBI, 123AL,002,EXERCISE PHYSIOLOGY,"BROOKS, G A       ",43141,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
INTEGBI,INTEGBI, 123AL,003,EXERCISE PHYSIOLOGY,"BROOKS, G A       ",43144,0,7,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19
INTEGBI,INTEGBI, 127,001,MOTOR CONTROL      ,"LEHMAN, S L       ",43153,2,15,9,8,3,5,0,0,0,0,0,0,0,3,0,3,0,45
INTEGBI,INTEGBI, 127L,001,MOTOR CONTROL LAB  ,"LEHMAN, S L       ",43156,0,5,4,3,6,0,0,1,0,0,0,0,0,0,0,0,0,19
INTEGBI,INTEGBI, 127L,002,MOTOR CONTROL LAB  ,"LEHMAN, S L       ",43159,0,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,13
INTEGBI,INTEGBI, 127L,003,MOTOR CONTROL LAB  ,"LEHMAN, S L       ",43162,0,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,13
INTEGBI,INTEGBI, 131,001,HUMAN ANATOMY      ,"CARLSON, T J      ",43165,25,190,80,34,99,35,15,19,23,0,14,0,6,31,12,43,1,584
INTEGBI,INTEGBI, 131L,001,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43171,0,8,4,1,7,0,5,2,0,0,0,0,0,0,1,1,0,28
INTEGBI,INTEGBI, 131L,002,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43174,0,10,2,1,7,3,0,4,1,0,0,0,0,1,0,1,0,29
INTEGBI,INTEGBI, 131L,003,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43177,0,7,4,3,7,3,1,3,2,0,0,0,0,0,0,0,0,30
INTEGBI,INTEGBI, 131L,004,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43180,0,9,5,3,4,5,0,2,0,0,0,0,0,0,0,0,1,29
INTEGBI,INTEGBI, 131L,005,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43183,1,9,3,2,8,2,0,2,1,0,0,0,0,0,0,0,0,28
INTEGBI,INTEGBI, 131L,006,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43186,0,8,4,2,3,4,3,3,1,0,0,0,0,0,1,1,0,29
INTEGBI,INTEGBI, 131L,007,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43189,0,7,4,1,4,5,1,4,2,1,0,0,0,0,0,0,0,29
INTEGBI,INTEGBI, 131L,008,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43192,0,6,2,4,9,0,3,0,1,0,1,0,0,0,0,0,0,26
INTEGBI,INTEGBI, 131L,009,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43195,3,10,2,0,6,1,2,3,0,0,0,0,0,0,0,0,0,27
INTEGBI,INTEGBI, 131L,010,HUMAN ANATOMY LAB  ,"CARLSON, T J      ",43198,1,7,7,1,6,1,2,2,1,0,0,0,2,0,0,0,0,30
INTEGBI,INTEGBI, 135,001,ORGANISM MECHANICS ,"FULL, R J         ",43201,3,5,3,10,4,6,0,0,2,0,2,0,0,6,1,7,0,45
INTEGBI,INTEGBI, 137,001,HUMAN ENDO         ,"HAYES, T B        ",43213,8,35,11,7,46,3,0,12,1,0,2,0,1,12,4,16,0,142
INTEGBI,INTEGBI, 144,001,ANIMAL BEHAVIOR    ,"LACEY, E A        ",43255,3,17,9,14,17,20,28,21,12,0,8,0,1,5,1,6,0,156
INTEGBI,INTEGBI, 153,001,ECOL               ,"POWER, M E        ",43276,5,6,3,5,8,1,6,5,7,1,2,0,1,1,0,1,2,53
INTEGBI,INTEGBI, 157LF,001,ECOSYSTEMS OF CALIF,"FINE, P V         ",43306,0,12,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,21
INTEGBI,INTEGBI, 158LF,001,BIOL GEOMO TROP ISL,"KIRCH, P V        ",43312,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12
INTEGBI,INTEGBI, 159,001,THE LIVING PLANET  ,"LOOY, C           ",43315,3,4,5,2,6,2,4,1,2,2,0,0,2,1,0,1,1,35
INTEGBI,INTEGBI, 160,001,EVOLUTION          ,"PADIAN, K         ",43324,1,14,8,11,25,25,11,22,7,7,9,0,5,1,4,5,2,152
INTEGBI,INTEGBI, 164,001,HUMAN GENE & GENOM ,"NIELSEN, R        ",43354,1,11,13,7,14,8,9,8,1,0,2,0,2,2,0,2,0,78
INTEGBI,INTEGBI, 198,005,DIRECTED GROUP STDY,"KAUFER, D         ",43645,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,34,0,34
INTEGBI,INTEGBI, 198,007,DIRECTED GROUP STDY,"SIMMS, E L        ",43651,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,12
INTEGBI,INTEGBI, 198,009,DIRECTED GROUP STDY,"SIMMS, E L        ",43657,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,13,0,13
INTEGBI,INTEGBI,C082,001,INTRO TO OCEANS    ,"BISHOP, J         ",43027,0,14,0,0,12,0,0,6,0,0,2,0,0,24,5,29,0,63
INTEGBI,INTEGBI,C125L,001,INTRO BIOMECH ANAL ,"SCOTT, M K        ",43147,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9
INTEGBI,INTEGBI,C139,001,BIOLOGY OF STRESS  ,"FRANCIS, D D      ",43234,4,21,13,8,10,3,4,3,1,0,0,1,0,3,1,4,0,72
INTEGBI,INTEGBI,C156,001,PRIN CONSERV BIOL  ,"KREMEN, C         ",43291,3,3,2,8,3,2,2,4,0,0,1,0,0,1,0,1,0,29
ITALIAN,ITALIAN, 001,001,ELEMENTARY ITALIAN ,"TROYANI, S E      ",46903,1,5,4,1,2,0,1,0,0,0,0,0,0,4,0,4,0,18
ITALIAN,ITALIAN, 001,002,ELEMENTARY ITALIAN ,"TROYANI, S E      ",46906,1,7,5,1,7,0,1,1,0,0,0,0,0,1,0,1,0,24
ITALIAN,ITALIAN, 001,003,ELEMENTARY ITALIAN ,"TROYANI, S E      ",46909,1,8,8,2,1,0,0,0,0,0,0,0,0,4,1,5,0,25
ITALIAN,ITALIAN, 001,004,ELEMENTARY ITALIAN ,"BOTTERILL, S N    ",46912,4,6,3,4,1,1,0,2,0,0,0,0,0,2,1,3,0,24
ITALIAN,ITALIAN, 001,005,ELEMENTARY ITALIAN ,"BELLEZZA, A M     ",46915,0,2,7,4,3,1,0,1,0,0,0,0,0,2,1,3,0,21
ITALIAN,ITALIAN, 001,006,ELEMENTARY ITALIAN ,"BOTTERILL, S N    ",46918,1,8,5,3,1,2,0,0,0,0,0,0,0,5,0,5,0,25
ITALIAN,ITALIAN, 002,001,ELEMENTARY ITALIAN ,"JACOBSEN, M M     ",46921,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8
ITALIAN,ITALIAN, 002,002,ELEMENTARY ITALIAN ,"BOTTERILL, S N    ",46924,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
ITALIAN,ITALIAN, 002,003,ELEMENTARY ITALIAN ,"BOTTERILL, S N    ",46927,1,6,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,15
ITALIAN,ITALIAN, 003,001,INTERM ITALIAN     ,"JACOBSEN, M M     ",46930,1,4,2,2,0,0,0,0,0,0,0,0,0,3,0,3,0,13
ITALIAN,ITALIAN, 003,002,INTERM ITALIAN     ,"JACOBSEN, M M     ",46933,2,10,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,19
ITALIAN,ITALIAN, 004,001,ADV ITALIAN        ,"BELLEZZA, A M     ",46936,0,1,5,6,1,0,0,0,0,0,0,0,0,2,0,2,0,15
ITALIAN,ITALIAN, 040,001,ITALIAN CULTURE    ,"FULLER, M G       ",46954,29,24,17,6,6,3,2,1,0,0,0,1,1,24,3,27,0,117
ITALIAN,ITALIAN, 101A,001,ADV GRAM READ COMP ,"VITO, M           ",46996,0,3,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12
ITALIAN,ITALIAN, 104,001,READING ITALIAN LIT,"COMBS-SCHILLING, J",46999,4,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,10
ITALIAN,ITALIAN, 109,001,DANTE (ITALIAN)    ,"BOTTERILL, S N    ",47002,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9
ITALIAN,ITALIAN, 117,001,20TH CENT LIT      ,"ZIOLKOWSKI, S E   ",47005,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ITALIAN,ITALIAN, 120,001,ITALIAN STUDIES    ,"ANDREI, F         ",47008,0,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,7
ITALIAN,ITALIAN, 170,001,ITAL CINEMA HIS GEN,"MOSES, G J        ",47014,0,9,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,18
ITALIAN,ITALIAN,R005A,001,READING & COMP     ,"ANATRONE, S D     ",46939,1,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14
ITALIAN,ITALIAN,R005B,001,READING & COMP     ,"RUSSELL, S E      ",46942,0,0,0,2,3,4,3,1,0,0,0,0,0,1,0,1,0,14
ITALIAN,ITALIAN,R005B,002,READING & COMP     ,"RUSSELL, S E      ",46945,1,6,2,3,2,0,0,1,0,0,0,0,0,0,0,0,1,16
ITALIAN,ITALIAN,R005B,003,READING & COMP     ,"GORDON, Z D       ",46948,0,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,16
ITALIAN,ITALIAN,R005B,004,READING & COMP     ,"ELWELL, L         ",46951,0,2,4,7,2,1,0,0,0,0,0,0,1,0,0,0,0,17
JOURN,JOURN, 100,001,NEWS REPORTING     ,"PLATONI, K A      ",48027,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14
JOURN,JOURN, 102AC,001,JOURN MEETS DRAMA  ,"DRUMMOND, W J     ",48294,1,6,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,13
JOURN,JOURN, 198,005,DIRECTED GROUP STDY,"SCHACHT, L        ",48051,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6
JOURN,JOURN,C101,001,EDIBLE EDUCATION   ,"POLLAN, M K       ",48029,0,0,0,0,0,0,0,0,0,0,0,0,0,147,5,152,0,165
L&SOST,L & S, 001,001,LIBERAL ARTS       ,"SCHWARTZ, A L     ",51803,0,0,0,0,0,0,0,0,0,0,0,0,0,107,4,111,0,111
L&SOST,L & S, 005,001,ENTREPRENEURSHIP   ,"WALSKE, J M       ",51827,0,3,61,19,22,11,2,3,0,1,1,0,1,22,2,24,0,148
L&SOST,L & S, 040C,001,HISTORICAL STUDIES ,"MORAN, K S        ",51917,7,18,18,7,0,6,1,3,4,1,1,0,5,7,4,11,1,83
L&SOST,L & S,C030T,001,DRUGS AND THE BRAIN,"PRESTI, D E       ",51833,3,18,18,16,23,11,3,9,0,0,1,0,1,25,5,30,0,133
L&SOST,L & S,C060T,001,WHAT IS BEAUTY?    ,"FELDMAN, K S      ",51959,0,10,4,1,6,3,0,0,1,0,0,0,3,12,2,14,0,42
L&SOST,L & S,C070U,001,GENERAL ASTRONOMY  ,"FILIPPENKO, A V   ",51974,16,27,12,14,24,9,7,4,1,0,1,0,0,53,0,53,1,169
L&SOST,L & S,C070V,001,DESCRIPTIVE INTRO  ,"BOGGS, S E        ",52055,3,21,21,21,13,5,2,9,1,0,0,0,2,72,3,75,0,173
L&SOST,L & S,C070Y,001,EARTHQUAKES        ,"ALLEN, R M        ",52094,4,11,12,5,6,7,6,6,2,0,0,0,1,19,6,25,1,86
L&SOST,L & S,C101,001,EDIBLE EDUCATION   ,"POLLAN, M K       ",52096,0,0,0,0,0,0,0,0,0,0,0,0,0,164,9,173,0,176
L&SOST,L & S,C140V,001,HUMAN RIGHTS       ,"LAQUEUR, T W      ",52097,1,3,13,12,2,2,3,0,0,0,0,0,2,11,1,12,0,50
L&SOST,L & S,R044,001,WESTERN CIV        ,"OLIENSIS, E S     ",51932,1,21,38,27,21,8,2,3,2,0,0,0,2,5,3,8,2,135
LD ARCH,LD ARCH, 012,001,ENV SCI SUSTAINABLE,"KONDOLF, G M      ",48502,2,5,12,6,3,2,0,0,0,0,1,0,0,2,1,3,0,34
LD ARCH,LD ARCH, 084,001,SOPHOMORE SEMINAR  ,"KONDOLF, G M      ",48523,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10,0,10
LD ARCH,LD ARCH, 101,001,DESIGN FUNDAMENTALS,"EDWARDS, D H      ",48524,0,7,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,14
LD ARCH,LD ARCH, 101,002,DESIGN FUNDAMENTALS,"JOHNSEN, R R      ",48530,0,7,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,13
LD ARCH,LD ARCH, 103,001,ENERGY FANTASY FORM,"SULLIVAN, C H     ",48536,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LD ARCH,LD ARCH, 110,001,ECOLOGICAL ANALYSIS,"MCBRIDE, J R      ",48542,5,12,12,7,8,9,6,3,0,0,0,0,0,0,0,0,0,62
LD ARCH,LD ARCH, 111,001,PLANTS IN DESIGN   ,"STILGENBAUER, J   ",48551,0,10,6,3,2,1,1,0,0,0,0,0,0,0,0,0,0,23
LD ARCH,LD ARCH, 134A,001,DRAWING WORKSHOP 1 ,"HOOD, W J         ",48554,3,8,5,5,1,3,0,0,0,0,0,0,0,1,0,1,0,26
LD ARCH,LD ARCH, 134B,001,DRAWING WORKSHOP II,"KULLMANN, C W     ",48563,3,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,15
LD ARCH,LD ARCH, 135,001,ART LAND DRAWING   ,"SULLIVAN, C H     ",48569,14,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,29
LD ARCH,LD ARCH, 170,001,HIST/LIT LD ARCH   ,"MOZINGO, L A      ",48572,1,5,7,15,13,4,4,2,0,0,0,1,1,9,1,10,1,64
LD ARCH,LD ARCH, 198,001,DIRECTED GROUP STDY,"KULLMANN, C W     ",48608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LD ARCH,LD ARCH,C188,001,GEOG INFO SYSTEM   ,"RADKE, J D        ",48575,4,12,14,7,4,2,2,0,1,2,0,0,0,4,0,4,0,53
LINGUIS,LINGUIS, 005,001,LANG & LINGUISTICS ,"HYMAN, L M        ",52203,2,13,30,17,17,7,1,2,0,0,1,1,0,9,3,12,0,103
LINGUIS,LINGUIS, 022,001,INTRO HIST ENG LANG,"HOLLAND, G B      ",52244,0,5,2,0,2,0,0,1,0,0,0,0,0,4,0,4,0,14
LINGUIS,LINGUIS, 051,001,POL OF LANG        ,"LAKOFF, G P       ",52665,0,8,4,4,1,0,0,0,0,0,0,0,0,2,1,3,0,20
LINGUIS,LINGUIS, 098,001,DIRECTED GROUP STDY,"GAHL, S           ",52269,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,15,0,15
LINGUIS,LINGUIS, 100,001,INTRO LING SCI     ,"GARRETT, A J      ",52278,4,22,25,22,17,13,14,9,4,1,1,1,1,11,7,18,0,152
LINGUIS,LINGUIS, 106,001,METAPHOR           ,"SWEETSER, E E     ",52320,0,7,2,4,4,4,2,0,1,0,0,0,0,6,4,10,0,34
LINGUIS,LINGUIS, 110,001,PHONETS & PHONOL   ,"VILAIN, A Z       ",52332,5,15,20,17,10,2,8,3,0,3,0,0,2,2,2,4,0,89
LINGUIS,LINGUIS, 121,001,LOGICAL SEMANTICS  ,"JENKS, P S        ",52356,0,2,5,1,2,1,0,0,0,0,0,0,0,2,0,2,2,15
LINGUIS,LINGUIS, 123,001,PRAGMATICS         ,"SWEETSER, E E     ",52359,0,2,2,4,1,1,0,4,0,0,0,0,0,0,0,0,1,15
LINGUIS,LINGUIS, 124,001,DISCOURSE          ,"RHODES, R A       ",52362,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8
LINGUIS,LINGUIS, 130,001,COMP HIST LING     ,"HOLLAND, G B      ",52365,0,7,4,1,25,6,1,10,2,0,4,0,2,1,0,1,0,63
LINGUIS,LINGUIS, 150,001,SOCIOLINGUISTICS   ,"MICHAEL, L D      ",52388,0,7,4,2,1,1,0,0,0,0,0,0,0,0,1,1,0,16
LINGUIS,LINGUIS, 155AC,001,NAT AM MEETS EUROPE,"RHODES, R A       ",52392,2,5,2,3,1,0,1,0,0,0,1,0,2,3,0,3,0,20
LINGUIS,LINGUIS,C104,001,"MIND,LANG,POLITICS ","LAKOFF, G P       ",52308,0,5,4,2,4,0,2,0,0,0,0,0,0,3,1,4,0,21
LINGUIS,LINGUIS,C142,001,LANGUAGE & THOUGHT ,"REGIER, T P       ",52386,0,1,0,0,2,2,0,1,0,0,0,0,0,1,0,1,0,7
LINGUIS,LINGUIS,R006,001,LING WRITING WKSHP ,"HOUSER, M J       ",52233,1,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15
LINGUIS,LINGUIS,R006,002,LING WRITING WKSHP ,"HOUSER, M J       ",52236,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
LINGUIS,LINGUIS,R006,003,LING WRITING WKSHP ,"HOUSER, M J       ",52239,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16
MAT SCI,MAT SCI, 039A,001,FRESH/SOPH SEMINAR ,"SASTRY, K V       ",53205,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,14,0,15
MAT SCI,MAT SCI, 102,001,BOND CRYS & CRY DEF,"CHRZAN, D C       ",53206,4,4,2,6,8,11,9,10,10,1,4,0,8,0,0,0,0,77
MAT SCI,MAT SCI, 113,001,MECH BEHAV ENG MAT ,"RITCHIE, R O      ",53212,3,15,3,8,8,4,6,1,0,0,0,0,3,0,0,0,0,51
MAT SCI,MAT SCI, 120,001,MATLS PROD         ,"BARTLOW, C C      ",53221,0,6,4,3,7,5,1,7,1,0,0,0,2,0,0,0,0,36
MAT SCI,MAT SCI, 122,001,CERAM PROC         ,"GLAESER, A M      ",53224,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6
MAT SCI,MAT SCI, 123,001,SEMICON PROC       ,"WU, J             ",53227,4,8,4,2,3,0,0,1,0,0,0,0,0,1,0,1,0,23
MAT SCI,MAT SCI, 130,001,EXP MAT SCI DESIGN ,"DUBON, O D        ",53230,0,5,9,3,7,3,2,1,2,0,0,0,3,1,0,1,1,37
MAT SCI,MAT SCI,C118,001,BIOLOG PERF MATS   ,"LAM, H J          ",53215,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,5
MATH,MATH, 001A,001,CALCULUS           ,"AGOL, I           ",53603,8,35,46,60,40,26,29,20,12,5,4,1,7,4,5,9,0,302
MATH,MATH, 001A,002,CALCULUS           ,"HUTCHINGS, M      ",53636,16,67,74,65,49,33,31,21,13,8,3,2,2,7,5,12,0,397
MATH,MATH, 001A,003,CALCULUS           ,"SIMIC, S          ",53675,28,57,75,57,42,24,18,13,6,0,2,0,8,4,5,9,0,339
MATH,MATH, 001B,001,CALCULUS           ,"RESHETIKHIN, N Y  ",53720,3,68,55,12,38,30,22,20,23,12,4,0,18,9,7,16,0,321
MATH,MATH, 001B,002,CALCULUS           ,"PERSSON, P S      ",53762,9,37,44,43,30,46,30,16,17,7,4,3,5,3,7,10,0,301
MATH,MATH, 016A,001,ANAL GEO & CALCULUS,"JOHNSON, B E      ",53804,27,127,49,34,82,28,35,58,0,8,4,3,8,20,27,47,3,513
MATH,MATH, 016A,002,ANAL GEO & CALCULUS,"JOHNSON, B E      ",53861,23,108,39,27,71,17,26,46,0,4,0,1,11,14,11,25,0,398
MATH,MATH, 016B,001,ANAL GEO & CALCULUS,"SCANLON, T        ",53900,73,87,68,46,40,22,9,9,9,5,4,3,10,6,4,10,0,398
MATH,MATH, 032,001,PRECALCULUS        ,"KASPAR, D C       ",53945,6,6,9,9,14,7,12,10,4,5,4,4,4,27,24,51,1,146
MATH,MATH, 053,001,MULTIVAR CALCULUS  ,"AUROUX, D         ",53996,16,78,46,39,132,46,14,63,18,0,15,8,20,9,9,18,1,514
MATH,MATH, 053,002,MULTIVAR CALCULUS  ,"FRENKEL, E        ",54044,26,62,45,34,47,22,28,42,7,0,22,0,31,5,11,16,0,383
MATH,MATH, 054,001,LIN ALG & DIFF EQNS,"HOLTZ, O V        ",54086,7,55,38,51,59,48,34,31,15,0,10,0,17,10,9,19,1,386
MATH,MATH, 054,002,LIN ALG & DIFF EQNS,"GRUNBAUM, F A     ",54137,13,47,31,28,78,26,21,18,23,0,4,0,11,3,7,10,0,310
MATH,MATH, 055,001,DISCRETE MATH      ,"WILLIAMS, L K     ",54182,10,51,11,6,41,7,9,51,8,0,12,0,12,2,4,6,1,225
MATH,MATH, 091,001,SPECIAL TOPICS     ,"PACHTER, L        ",54209,7,9,6,6,4,7,1,3,3,0,1,0,1,0,2,2,0,50
MATH,MATH, 098,013,DIRECTED GROUP STDY,"HUTCHINGS, M      ",54257,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,18,0,18
MATH,MATH, 098,018,DIRECTED GROUP STDY,"JOHNSON, B E      ",54272,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,42,0,42
MATH,MATH, 098,019,DIRECTED GROUP STDY,"SETHIAN, J        ",54275,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,36,0,36
MATH,MATH, 098,020,DIRECTED GROUP STDY,"SETHIAN, J        ",54278,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,31,0,31
MATH,MATH, 098,022,DIRECTED GROUP STDY,"WU, C J           ",55388,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,14
MATH,MATH, 104,001,INTRO TO ANALYSIS  ,"GIVENTAL, A B     ",54281,0,0,1,2,0,3,1,1,2,2,0,0,4,0,2,2,0,18
MATH,MATH, 104,002,INTRO TO ANALYSIS  ,"CANEZ, S          ",54284,4,8,6,7,5,9,3,3,1,0,0,0,1,0,0,0,0,48
MATH,MATH, 104,003,INTRO TO ANALYSIS  ,"VOJTA, P A        ",54287,1,2,3,3,0,2,4,2,0,0,0,0,1,0,2,2,0,20
MATH,MATH, 104,004,INTRO TO ANALYSIS  ,"CANEZ, S          ",54290,2,6,5,5,2,12,6,4,1,0,0,0,1,0,0,0,0,44
MATH,MATH, 104,005,INTRO TO ANALYSIS  ,"OEDING, L         ",54293,2,2,1,2,4,1,2,3,0,0,3,1,6,0,2,2,0,35
MATH,MATH, 110,001,LINEAR ALGEBRA     ,"GU, M             ",54299,11,34,31,22,20,11,18,15,7,5,4,2,14,8,15,23,1,218
MATH,MATH, 113,001,ABSTRACT ALGEBRA   ,"MA'U, S           ",54335,1,2,4,2,4,2,1,1,2,2,1,2,3,0,8,8,0,35
MATH,MATH, 113,002,ABSTRACT ALGEBRA   ,"SERGANOVA, V      ",54338,1,5,2,6,2,3,2,0,6,0,0,0,3,1,2,3,1,34
MATH,MATH, 113,003,ABSTRACT ALGEBRA   ,"ILTEN, N          ",54341,4,2,3,3,4,1,2,0,3,1,2,0,3,1,4,5,0,33
MATH,MATH, 113,004,ABSTRACT ALGEBRA   ,"WODZICKI, M       ",54344,0,4,1,2,2,0,2,0,3,0,0,0,8,0,3,3,0,25
MATH,MATH, 114,001,ABSTRACT ALGEBRA II,"WODZICKI, M       ",54347,1,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,7
MATH,MATH, 115,001,INTRO NUMBER THEORY,"RIBET, K A        ",54350,2,6,2,4,1,4,1,2,1,0,1,0,0,4,2,6,0,30
MATH,MATH, 121A,001,MATH TOOL PHYS SCI ,"NEU, J C          ",54353,1,11,11,2,8,4,2,5,1,0,0,0,2,3,1,4,0,52
MATH,MATH, 123,001,ORD DIFF EQUATIONS ,"GIVENTAL, A B     ",54356,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,0,6
MATH,MATH, 125A,001,MATH LOGIC         ,"MEDVEDEV, A       ",54359,0,7,6,4,5,3,0,1,3,0,0,1,1,4,2,6,0,37
MATH,MATH, 126,001,INTRO PART DIF EQUA,"STAMM, B          ",54362,10,4,1,2,2,1,0,3,0,4,1,0,2,1,0,1,0,31
MATH,MATH, 128A,001,NUMERICAL ANALYSIS ,"CHORIN, A J       ",54365,2,26,4,2,16,0,3,15,6,0,2,0,12,0,8,8,1,97
MATH,MATH, 135,001,INTRO THEORY SETS  ,"SCANLON, T        ",54386,2,2,6,4,3,3,2,2,4,0,0,0,5,0,0,0,0,33
MATH,MATH, 142,001,ELEM ALG TOPOLOGY  ,"RIEFFEL, M A      ",54389,0,5,3,3,2,0,0,5,0,0,0,0,1,0,0,0,0,20
MATH,MATH, 143,001,ELEM ALG GEOM      ,"MANON, C A        ",54392,0,4,0,0,3,0,0,3,0,0,3,0,0,0,1,1,0,14
MATH,MATH, 152,001,SCHOOL CURRICULUM  ,"HALD, O H         ",54395,0,4,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,14
