UC Berkeley Fall 2007 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ENGLISH, 045A,001,LIT IN ENGLISH     ,"ADELMAN, J        ",0,5,16,22,27,12,2,2,1,0,0,0,1
ENGLISH, 045A,002,LIT IN ENGLISH     ,"JUSTICE, S        ",0,14,12,23,19,6,6,3,2,0,0,0,1
ENGLISH, 045B,001,LIT IN ENGLISH     ,"BLANTON, C D      ",0,12,22,22,9,11,6,2,2,0,0,0,4
ENGLISH, 045B,002,LIT IN ENGLISH     ,"BREITWIESER, M R  ",4,14,37,26,5,1,0,0,0,0,0,0,0
ENGLISH, 045C,001,LIT IN ENGLISH     ,"WONG, H D         ",2,20,20,27,10,3,1,2,0,0,0,0,0
ENGLISH, 045C,002,LIT IN ENGLISH     ,"LYE, C            ",0,9,22,18,10,12,7,3,1,1,0,1,2
ENGLISH, 080K,001,CHILDREN'S LIT     ,"WRIGHT, K E       ",0,14,19,22,14,2,1,0,0,0,0,0,1
ENGLISH, 100,001,JUNIOR SEMINAR     ,"GONZALEZ, R M     ",0,3,3,1,2,2,0,0,0,0,0,0,0
ENGLISH, 100,003,JUNIOR SEMINAR     ,"PUCKETT, K        ",0,10,5,2,0,0,0,0,0,0,0,0,0
ENGLISH, 100,004,JUNIOR SEMINAR     ,"LIU, S M          ",0,13,4,3,1,0,1,0,0,0,1,0,0
ENGLISH, 100,006,JUNIOR SEMINAR     ,"MCQUADE, D A      ",2,2,5,5,1,1,0,0,0,0,0,0,0
ENGLISH, 100,009,JUNIOR SEMINAR     ,"STARR, G A        ",0,5,7,8,0,0,0,0,0,0,0,0,0
ENGLISH, 100,010,JUNIOR SEMINAR     ,"SHOPTAW, J        ",1,3,5,8,1,0,0,0,0,0,0,0,0
ENGLISH, 100,012,JUNIOR SEMINAR     ,"SNYDER, K V       ",0,2,4,8,5,3,0,1,0,0,0,0,0
ENGLISH, 100,014,JUNIOR SEMINAR     ,"GOLDSMITH, S      ",0,2,6,4,5,4,1,0,0,0,0,0,2
ENGLISH, 100,015,JUNIOR SEMINAR     ,"HANSON, K         ",0,3,4,6,4,0,1,0,0,0,0,0,0
ENGLISH, 112,001,MIDDLE ENG LIT     ,"NOLAN, M B        ",1,17,8,9,11,2,2,2,0,0,0,0,0
ENGLISH, 117B,001,SHAKESPEARE        ,"NISHIMURA, K      ",1,3,10,11,18,19,0,2,0,0,0,0,0
ENGLISH, 117S,001,SHAKESPEARE        ,"ALTIERI, C F      ",2,23,11,8,8,9,4,1,4,0,1,0,2
ENGLISH, 118,001,MILTON             ,"PICCIOTTO, J M    ",0,15,16,12,12,4,2,2,0,0,0,0,2
ENGLISH, 120,001,AGE OF JOHNSON     ,"SORENSEN, J L     ",0,8,6,5,3,0,1,1,0,0,0,0,0
ENGLISH, 121,001,ROMANTIC PERIOD    ,"LANGAN, C G       ",0,5,14,16,4,3,2,1,2,0,0,0,0
ENGLISH, 122,001,VICTORIAN PERIOD   ,"PUCKETT, K        ",0,20,28,19,5,0,0,0,0,0,0,0,0
ENGLISH, 125C,001,EUROPEAN NOVEL     ,"GOLBURT, L        ",1,15,4,5,4,2,1,1,1,0,0,0,1
ENGLISH, 125D,001,20TH CENTURY NOVEL ,"BERNSTEIN, M A    ",0,9,15,16,6,1,0,0,0,0,0,0,1
ENGLISH, 130A,001,AM LIT: BEFORE 1800,"OTTER, S          ",0,7,8,12,13,4,3,2,1,0,0,0,1
ENGLISH, 130C,001,AM LIT: 1865-1900  ,"FIELDING, J D     ",0,9,19,22,5,3,0,0,0,0,0,0,0
ENGLISH, 131,001,AMERICAN POETRY    ,"HASS, R           ",0,55,39,24,3,2,1,0,0,0,0,0,1
ENGLISH, 134,001,CONTEMP LIT        ,"FALCI, E          ",3,18,14,19,17,6,2,0,0,0,0,0,2
ENGLISH, 135AC,001,LIT AMER CULTURES  ,"HUTSON, R E       ",0,26,37,35,20,4,4,2,1,0,0,0,0
ENGLISH, 138,001,STUD WOR LIT ENG   ,"PREMNATH, G       ",0,6,6,16,2,2,1,0,0,0,0,0,0
ENGLISH, 139,001,CULTURES OF ENGLISH,"JONES, D V        ",0,11,7,9,3,3,0,0,0,0,0,0,0
ENGLISH, 143A,001,SHORT FICTION      ,"CHANDRA, V        ",0,8,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,001,VERSE              ,"SHOPTAW, J        ",2,5,7,0,0,0,0,0,0,0,0,0,0
ENGLISH, 143B,003,VERSE              ,"SHAW, L D         ",0,6,2,2,2,0,0,0,0,0,0,0,0
ENGLISH, 143N,003,PROSE NONFICTION   ,"KLEEGE, G         ",0,7,5,1,0,0,0,0,0,0,0,0,0
ENGLISH, 150,002,SENIOR SEMINAR     ,"SUMNER, C B       ",0,10,1,0,0,0,0,0,0,0,0,0,2
ENGLISH, 150,003,SENIOR SEMINAR     ,"BISHOP, J M       ",0,17,1,0,0,0,0,0,0,0,0,0,0
ENGLISH, 150,004,SENIOR SEMINAR     ,"BLANTON, C D      ",0,4,5,3,2,0,0,0,0,0,0,0,0
ENGLISH, 150,007,SENIOR SEMINAR     ,"SAUL, S A         ",0,5,3,2,5,4,0,0,0,0,0,0,0
ENGLISH, 150,008,SENIOR SEMINAR     ,"CHEVALIER, A      ",0,5,4,3,0,0,0,0,0,0,0,0,0
ENGLISH, 150,009,SENIOR SEMINAR     ,"JONES, D V        ",1,10,8,1,1,0,0,0,0,0,0,0,0
ENGLISH, 150,010,SENIOR SEMINAR     ,"GOLDSMITH, S      ",0,3,3,4,5,1,0,0,0,0,0,0,0
ENGLISH, 150,015,SENIOR SEMINAR     ,"MILLER, J         ",1,11,3,1,2,0,0,0,0,0,0,0,0
ENGLISH, 152,001,WOMEN WRITERS      ,"DONEGAN, K M      ",0,9,12,5,3,0,0,0,0,0,0,0,0
ENGLISH, 160,001,LITERARY CRITICISM ,"BANFIELD, A M     ",2,2,5,3,2,1,0,0,0,0,0,0,0
ENGLISH, 165,001,SPECIAL TOPICS     ,"CAMPION, J        ",1,3,5,3,1,4,0,0,0,0,0,0,0
ENGLISH, 166,001,SPECIAL TOPICS     ,"FAJARDO, M A      ",0,0,0,4,3,3,1,2,0,0,2,0,0
ENGLISH, 166,002,SPECIAL TOPICS     ,"BLAISE, B         ",0,4,7,10,8,3,0,0,0,0,0,0,0
ENGLISH, 166,003,SPECIAL TOPICS     ,"MILLER, D A       ",0,3,3,6,1,2,0,0,0,0,0,0,1
ENGLISH, 166AC,001,SPE TOP AM CULTURES,"BEAM, D           ",2,1,1,1,3,3,3,1,0,0,0,0,0
ENGLISH, 174,001,LIT & HISTORY      ,"MILLER, J         ",0,8,5,2,3,0,0,0,0,0,0,0,0
ENGLISH, 175,001,LIT AND DISABILITY ,"KLEEGE, G         ",0,5,11,8,3,1,0,0,0,0,0,0,0
ENGLISH, 179,001,LIT AND LINGUISTICS,"BANFIELD, A M     ",2,2,5,1,1,2,0,0,0,0,0,0,0
ENGLISH,C136,001,TOPICS IN AMER STUD,"HUTSON, R E       ",0,8,4,5,3,6,0,0,1,0,0,0,0
ENGLISH,H195B,001,HONORS COURSE      ,"PREMNATH, G       ",0,14,3,0,0,0,0,0,0,0,0,0,0
ENGLISH,H195B,003,HONORS COURSE      ,"BEST, S M         ",2,8,5,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,001,READING AND COMP   ,"MENILLA, D D      ",1,1,8,7,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,002,READING AND COMP   ,"MARRS, C R        ",0,2,5,5,4,2,0,1,0,0,1,0,0
ENGLISH,R001A,003,READING AND COMP   ,"SERGI, M          ",0,3,7,4,2,1,0,0,0,0,0,0,0
ENGLISH,R001A,004,READING AND COMP   ,"LIBBON, M A       ",0,6,4,2,3,2,1,0,0,0,0,0,0
ENGLISH,R001A,005,READING AND COMP   ,INFANTE-ABBATANTUO,0,1,7,3,4,0,0,0,0,0,0,0,1
ENGLISH,R001A,006,READING AND COMP   ,"FORD, T           ",0,3,5,6,0,1,1,1,0,0,0,0,1
ENGLISH,R001A,007,READING AND COMP   ,"ANDERSON, K E     ",0,1,9,2,1,0,0,0,0,0,0,0,0
ENGLISH,R001A,008,READING AND COMP   ,"SOARE, M C        ",0,2,9,3,2,0,0,0,0,1,0,0,0
ENGLISH,R001A,009,READING AND COMP   ,"GORDON, Z D       ",0,2,6,8,3,1,0,0,0,0,0,0,0
ENGLISH,R001B,001,READING AND COMP   ,"COHEN, M          ",0,0,5,4,1,1,1,1,0,0,0,0,0
ENGLISH,R001B,002,READING AND COMP   ,"REDD, M J         ",0,2,2,3,2,1,2,0,0,1,0,0,1
ENGLISH,R001B,003,READING AND COMP   ,"MELENDEZ, F       ",0,1,3,6,6,0,3,0,0,0,0,0,0
ENGLISH,R001B,004,READING AND COMP   ,"JORDAN, J P       ",1,8,6,1,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,005,READING AND COMP   ,"TSAO, T A         ",0,4,5,4,1,1,0,0,0,0,0,0,0
ENGLISH,R001B,006,READING AND COMP   ,"LEIBOWITZ, K D    ",0,3,4,4,3,3,0,1,0,0,0,0,0
ENGLISH,R001B,007,READING AND COMP   ,"NGUYEN, M         ",0,2,1,5,7,2,0,0,0,0,0,0,0
ENGLISH,R001B,008,READING AND COMP   ,"OYAMA, M          ",0,6,6,4,0,1,1,0,0,0,0,0,2
ENGLISH,R001B,009,READING AND COMP   ,"AUCLAIR, T        ",0,3,0,1,4,6,1,1,0,0,0,0,0
ENGLISH,R001B,010,READING AND COMP   ,"BADY, A J         ",0,1,5,3,4,1,0,0,0,0,0,0,0
ENGLISH,R001B,011,READING AND COMP   ,"BOYD, B Q         ",0,1,3,2,2,2,1,1,2,0,0,0,1
ENGLISH,R001B,012,READING AND COMP   ,"PEREZ, A J        ",0,3,2,5,5,2,2,0,0,0,0,0,0
ENGLISH,R001B,013,READING AND COMP   ,"SUMNER, C B       ",0,3,5,4,0,2,0,0,0,0,0,0,1
ENGLISH,R001B,014,READING AND COMP   ,"EAGLE, C          ",1,1,3,5,4,1,0,0,1,0,0,0,0
ENGLISH,R001B,015,READING AND COMP   ,"ROY, A            ",0,1,6,3,6,1,1,0,0,0,0,0,0
ENGLISH,R001B,016,READING AND COMP   ,"RING, J H         ",1,7,4,0,1,0,0,0,0,0,0,0,0
ENGLISH,R001B,017,READING AND COMP   ,"EYBER, V          ",0,4,3,1,3,1,0,1,0,0,0,0,0
ENGLISH,R001B,018,READING AND COMP   ,"MCDERMOTT, R      ",1,1,2,6,3,3,0,0,0,0,0,0,0
ENGLISH,R001B,019,READING AND COMP   ,"LEGERE, C D       ",0,1,3,9,2,0,0,0,0,0,0,0,1
ENGLISH,R050,001,FRESH-SOPH SEM     ,"GOODWIN, P        ",0,4,8,2,2,0,0,1,0,0,0,0,0
ENGLISH,R050,002,FRESH-SOPH SEM     ,"BARTLETT, J L     ",0,3,5,6,3,0,0,0,0,0,0,0,0
ENV DES, 001,001,PEOPLE & ENV DES   ,"AL, S J           ",2,37,28,23,6,3,0,0,0,0,0,0,1
ENV DES, 011A,001,INTRO VIS REP DRAW ,"SLUSKY, J         ",1,18,28,19,12,1,2,0,0,0,0,0,0
ENV DES, 011B,001,INTRO TO DESIGN    ,"PLYMALE, K D      ",0,6,14,9,11,6,3,0,0,0,0,0,1
ENV DES, 100,001,THE CITY           ,"ROY, A            ",1,64,30,19,5,1,1,0,1,0,0,0,0
ENV DES, 101B,001,LONG COMPOSITIONS  ,"LIFCHEZ, R        ",7,2,3,1,0,0,0,0,0,0,0,0,0
ENV DES,C169B,001,"AM LANDSCAPE,1900--","GROTH, P E        ",1,4,12,4,12,3,1,0,1,0,0,0,2
ENV SCI, 010,001,INTRO ENVIRON SCI  ,"FIRESTONE, M K    ",2,18,18,17,25,9,5,10,2,0,1,0,4
ENV SCI, 100,001,METHODS OF ENV SCI ,"SOUSA, W P        ",2,9,5,4,9,4,4,2,0,0,0,0,0
ENV SCI, 125,001,ENVIRON OF S.F. BAY,"BERRY, W B        ",1,45,31,19,6,1,0,0,0,1,0,0,1
ENV SCI, 196B,001,SEN RES SEM ENV SCI,"COLE, E S         ",3,8,6,6,6,3,2,1,0,0,0,0,0
ENVECON, 142,001,INDUST ORGANIZATION,"VILLAS-BOAS, S B  ",16,45,18,2,2,0,0,0,0,0,0,0,0
ENVECON, 152,001,ADV TOPICS DEV/TRAD,"MAGRUDER, J R     ",7,7,5,3,2,2,0,1,0,0,1,0,1
ENVECON,C001,001,INTRO TO ENV ECON  ,"GILLESS, J K      ",2,15,2,1,8,10,1,2,3,2,0,0,0
ENVECON,C101,001,ENVIRONMENTAL ECON ,"ZILBERMAN, D      ",0,24,13,12,12,3,4,1,1,0,0,0,0
ENVECON,C115,001,BIORESOURCE MODELS ,"GETZ, W M         ",4,10,4,9,2,3,1,1,0,0,0,0,1
ENVECON,C180,001,ECOL ECON HISTORY  ,"NORGAARD, R B     ",1,2,11,5,2,1,0,0,1,0,0,0,2
ENVECON,C181,001,INTERNATIONAL TRADE,"ROLAND-HOLST, D   ",0,5,3,4,7,12,5,11,7,0,2,0,4
EPS, 002,001,GEMS/GEM MATERIALS ,"BANFIELD, J F     ",1,4,0,5,3,0,0,1,1,0,0,0,0
EPS, 003,001,WATER PLANET       ,"DIETRICH, W E     ",4,34,14,15,27,6,12,9,2,0,0,0,5
EPS, 039A,001,FRESH/SOPH SEMINAR ,"WENK, H R         ",0,8,14,6,4,1,0,0,0,0,0,0,1
EPS, 050,001,THE PLANET EARTH   ,"WANG, C Y         ",4,17,13,0,1,1,0,1,1,0,0,0,0
EPS, 080,001,ENVIRON EARTH SCI  ,"BERRY, W B        ",3,124,65,59,49,7,15,8,0,0,0,0,1
EPS, 100B,001,GEN/INTERP OF ROCKS,"RENNE, P R        ",0,5,3,1,2,1,1,0,0,0,2,0,0
EPS, 101,001,FLD GEOL & DIG MAP ,"BRIMHALL, G H     ",1,5,4,3,2,4,1,1,0,0,0,0,0
EPS, 102,001,HIST/EVOL PL EARTH ,"JEANLOZ, R        ",1,14,11,7,2,0,0,1,0,0,0,0,0
EPS, 108,001,GEODYNAMICS        ,"MANGA, M          ",0,5,3,2,2,0,1,0,0,0,0,0,0
EPS,C012,001,THE PLANETS        ,"MANGA, M          ",0,17,8,4,7,3,10,5,2,0,3,0,1
EPS,C146,001,GEOL OCEANOGRAPHY  ,"INGRAM, B L       ",0,3,6,2,4,2,0,0,0,0,0,0,0
ESPM, 009,001,ENV SCI CASE STDY  ,"FAIRFAX, S K      ",2,12,5,1,3,2,0,1,0,0,0,0,1
ESPM, 050AC,001,INTRO CULT/RES MGT ,"FINNEY, C         ",6,84,33,19,12,6,2,2,1,0,1,0,2
ESPM, 060,001,U.S. ENVIRON POLICY,"ILES, A T         ",2,14,13,8,4,7,1,1,0,0,0,0,0
ESPM, 072,001,GIS                ,"GONG, P           ",0,3,4,2,1,0,1,1,0,0,0,0,0
ESPM, 102C,001,RESOURCE MANGMT    ,"CASTILLO, F       ",2,9,8,8,4,1,0,2,2,0,0,0,0
ESPM, 102D,001,RESOURCE POLICY    ,"ROMM, J M         ",8,33,30,9,4,1,0,0,0,0,0,0,0
ESPM, 111,001,ECOSYSTEM ECOLOGY  ,"SILVER, W L       ",0,12,1,5,9,2,2,4,0,0,2,1,1
ESPM, 112,001,MICROBIAL ECOLOGY  ,"ALMEIDA, R P      ",0,3,6,2,6,4,3,3,4,0,0,0,3
ESPM, 113,001,INSECT ECOLOGY     ,"WELTER, S C       ",1,0,8,6,3,7,2,2,1,0,0,0,0
ESPM, 114,001,WILDLIFE ECOLOGY   ,"BRASHARES, J S    ",10,33,29,29,19,13,5,6,0,2,0,1,2
ESPM, 131,001,MICROBIAL ECOLOGY  ,"PALLUD, C E       ",5,4,6,6,5,4,5,1,1,0,1,0,0
ESPM, 132,001,SPIDER BIOLOGY     ,"GILLESPIE, R G    ",4,12,5,1,1,4,1,0,0,0,0,0,0
ESPM, 134,001,FOR ECOSYS DISRUPT ,"BRUNS, T D        ",2,11,5,5,5,1,0,2,2,0,1,0,0
ESPM, 140,001,GENERAL ENTOMOLOGY ,"O'GRADY, P        ",0,4,3,1,3,3,2,3,0,0,0,0,2
ESPM, 144,001,INSECT PHYSIOLOGY  ,"TANOUYE, M A      ",1,29,11,0,3,2,0,0,0,0,0,0,0
ESPM, 145,001,ZOONOTIC DISEASES  ,"LANE, R S         ",0,2,3,7,4,3,2,0,0,0,0,0,0
ESPM, 150,005,SPECIAL TOPICS     ,"RESH, V H         ",0,1,5,4,3,0,0,0,0,0,0,0,0
ESPM, 151,001,SOCIETY AND ENV    ,"FORTMANN, L P     ",2,36,11,6,17,5,1,5,2,1,2,0,0
ESPM, 162,001,BIOETHICS SOC      ,"WINICKOFF, D E    ",1,14,18,22,16,11,4,2,2,0,0,1,0
ESPM, 165,001,INT'L RURAL DEV POL,"HOLT-GIMINEZ, E G ",5,24,7,3,12,1,0,0,0,0,0,0,1
ESPM, 168,001,POLITICAL ECOLOGY  ,"PELUSO, N L       ",1,10,15,11,10,5,7,0,0,0,0,0,0
ESPM, 174,001,DES&ANAL ECON RESER,"DE VALPINE, D     ",3,6,4,1,0,0,0,0,0,0,0,0,0
ESPM, 178B,001,ENV SCI ED PRACT   ,"FAIRFAX, S K      ",1,8,2,0,0,0,0,0,0,0,0,0,0
ESPM, 182,001,FOREST OPER MANGMT ,"MCBRIDE, J R      ",2,8,4,1,0,0,0,0,0,0,0,0,0
ESPM, 183,001,FOREST PLAN & MANGT,"O'HARA, K L       ",1,8,1,2,4,1,0,3,0,0,0,0,1
ESPM, 194,001,SEM IN C RES ST    ,"MORELLO-FROSCH, R ",0,3,8,3,1,1,0,1,0,0,0,0,0
ESPM, 194,002,SEM IN C RES ST    ,"FINNEY, C         ",0,11,7,0,0,0,0,0,0,0,0,0,0
ESPM,C010,001,ENVIRON ISSUES     ,"AMUNDSON, R G     ",2,28,25,13,15,7,3,0,0,1,0,0,1
ESPM,C104,001,BIORESOURCE MODELS ,"GETZ, W M         ",4,5,3,1,4,1,0,1,0,0,0,0,0
ESPM,C149,001,MOLECULAR ECOLOGY  ,"RODERICK, G K     ",7,3,0,0,1,0,0,1,0,0,0,0,0
ESPM,C193B,001,ENVIRONMENTAL ED   ,"HURST, J G        ",3,15,0,0,0,0,0,0,0,0,0,0,0
ETH STD, 010B,001,THEORIES/CONCEPTS  ,"MALDONADO TORRES, ",0,14,12,13,26,10,6,10,4,2,1,3,5
ETH STD, 021AC,001,COMP SURV ETHNIC GR,"ROBINSON, V E     ",19,62,31,14,11,7,4,2,3,2,2,0,1
ETH STD, 041AC,001,SURVEY PROTEST MOVE,"MONTEJANO, D      ",1,22,14,7,8,1,1,1,1,0,0,0,0
ETH STD, 100,001,COMP ETH LIT       ,"CHOY, G P         ",0,19,22,9,2,3,0,1,1,0,0,0,0
ETH STD, 101A,001,SOC SCI METHODS    ,"ALLEN, R          ",0,16,7,2,1,1,0,0,0,0,0,0,0
ETH STD, 101B,001,HUMANITIES METHODS ,"MALDONADO TORRES, ",1,15,11,8,11,16,5,3,14,3,0,1,11
ETH STD, 103A,001,RACIALIZATIN&EMPIRE,"PALACIOS, A       ",1,11,4,1,3,0,0,0,0,0,0,0,0
ETH STD, 103A,002,RACIALIZATIN&EMPIRE,"PALAITA, D G      ",0,18,5,5,0,1,1,0,0,0,0,0,0
ETH STD, 136,001,IMMIGRANT WOMEN    ,"WU, D P           ",3,12,7,3,2,1,0,0,0,0,0,0,0
ETH STD, 190,001,ADV SEM IN ETH STD ,"MUNOZ, C J        ",0,6,1,1,5,0,0,0,0,0,0,0,0
EURA ST, 101B,001,CONTINUING ARMENIAN,"MIKAELIAN, S I    ",3,9,0,0,0,0,0,0,0,0,0,0,0
FILM, 025A,001,HISTORY OF FILM    ,"FABE, M M         ",0,10,6,17,3,1,2,2,0,0,0,0,1
FILM, 025B,001,HISTORY OF FILM    ,"BELISLE, B A      ",6,8,12,14,4,6,2,0,0,0,0,0,1
FILM, 028A,001,DOCUMENTARY FILM   ,"SKOLLER, J A      ",0,9,15,13,11,5,1,4,3,0,0,0,1
FILM, 050,001,FILM INTR:NONMAJORS,"FABE, M M         ",3,31,21,22,16,4,0,1,0,0,0,0,1
FILM, 108,002,FILM GENRE         ,"KAPSE, A P        ",0,23,4,0,0,0,0,0,0,0,0,0,0
FILM, 140,001,SPEC TOPICS: FILM  ,"BERGER, M         ",0,5,9,11,8,5,4,1,1,0,0,0,1
FILM, 151,001,AUTEUR THEORY      ,"RUGG, L H         ",0,13,6,2,3,0,0,0,0,0,0,0,0
FILM, 151,002,AUTEUR THEORY      ,"MILLER, D A       ",0,5,2,6,4,2,2,1,0,0,0,0,2
FILM,R001B,001,WRITING-FILM FOCUS ,"MALKOWSKI, J C    ",1,6,2,4,0,0,0,0,2,0,0,0,1
FILM,R001B,002,WRITING-FILM FOCUS ,"LOUTENSOCK, K J   ",3,11,13,2,3,1,0,0,0,0,0,0,0
FRENCH, 001,002,ELEMENTARY FRENCH  ,"SHUH, R A         ",0,3,4,2,2,0,1,1,0,1,0,0,0
FRENCH, 001,003,ELEMENTARY FRENCH  ,"TIMMONS, N A      ",0,10,3,3,2,0,0,0,0,0,0,0,0
FRENCH, 001,006,ELEMENTARY FRENCH  ,"MARTIN, L         ",0,6,3,3,2,0,0,0,0,0,0,0,0
FRENCH, 001,007,ELEMENTARY FRENCH  ,"FREED-THALL, H    ",2,4,3,0,2,1,0,0,0,0,0,0,0
FRENCH, 001,008,ELEMENTARY FRENCH  ,"BOUCHER, D        ",0,7,6,3,1,1,0,0,0,0,0,0,0
FRENCH, 001,009,ELEMENTARY FRENCH  ,"MARTIN, L         ",0,5,1,3,4,2,0,0,0,0,0,0,0
FRENCH, 002,001,ELEMENTARY FRENCH  ,"CHAVDARIAN, S     ",1,4,4,2,1,0,0,0,1,0,0,0,0
FRENCH, 002,002,ELEMENTARY FRENCH  ,"SINHA, P K        ",0,4,4,3,0,0,0,0,0,0,0,0,0
FRENCH, 002,004,ELEMENTARY FRENCH  ,"SMITH, M A        ",0,9,5,1,1,0,0,0,0,0,0,0,0
FRENCH, 002,005,ELEMENTARY FRENCH  ,"WAGNER, M A       ",0,7,2,0,3,0,1,0,0,0,0,0,0
FRENCH, 002,006,ELEMENTARY FRENCH  ,"SYLVIA, O G       ",0,7,3,0,0,0,1,0,0,0,0,0,0
FRENCH, 002,007,ELEMENTARY FRENCH  ,"MEYER, M L        ",0,3,7,2,2,2,0,0,0,0,0,0,0
FRENCH, 002,008,ELEMENTARY FRENCH  ,"DIAZ, P           ",0,1,5,2,2,1,0,0,1,0,0,0,0
FRENCH, 002,009,ELEMENTARY FRENCH  ,"BEYLER-NOILY, M L ",0,6,6,3,0,0,0,0,0,0,0,0,0
FRENCH, 003,002,INTERMEDIATE FRENCH,"PRIES, D M        ",0,5,3,0,2,2,0,0,0,0,0,0,0
FRENCH, 003,003,INTERMEDIATE FRENCH,"BERTUCCI, S M     ",0,8,2,2,1,0,0,0,0,0,0,0,0
FRENCH, 003,005,INTERMEDIATE FRENCH,"MARTIN, L         ",1,8,4,5,1,0,0,0,0,0,0,0,0
FRENCH, 003,006,INTERMEDIATE FRENCH,"RAFONI, D A       ",0,9,4,2,1,0,0,0,0,0,0,0,0
FRENCH, 003,007,INTERMEDIATE FRENCH,"SEDLAR, J         ",1,4,7,0,1,0,0,0,0,0,0,0,0
FRENCH, 004,001,ADV INT FRENCH     ,"KOURRAD, H        ",2,6,2,0,5,0,0,0,2,0,0,0,0
FRENCH, 004,002,ADV INT FRENCH     ,"QUINAN, C L       ",0,6,4,0,3,3,0,1,0,0,0,0,0
FRENCH, 004,003,ADV INT FRENCH     ,"TIMMONS, N A      ",0,9,7,2,0,0,0,0,0,0,0,0,0
FRENCH, 004,004,ADV INT FRENCH     ,"TIMMONS, N A      ",0,9,5,1,2,1,0,0,0,0,0,0,0
FRENCH, 004,005,ADV INT FRENCH     ,"DE CHARENTENAY, A ",1,6,3,3,3,1,0,0,1,0,0,0,0
FRENCH, 014,001,ADV CONVERSATION   ,"DE CHARENTENAY, A ",1,7,2,0,1,0,0,0,0,0,0,0,0
FRENCH, 035,001,PRAC PHON LISTN COM,"PETTERSEN, D      ",0,5,5,2,1,1,1,0,0,0,0,0,0
FRENCH, 043B,001,ASPECTS FR CULTURE ,"MASLAN, S A       ",0,23,3,3,0,1,0,0,0,0,0,0,0
FRENCH, 102,002,"READ, WR IN FRENCH ","BLOCKER, D A      ",0,6,6,1,0,0,0,0,0,0,0,0,0
FRENCH, 102,003,"READ, WR IN FRENCH ","PAIGE, N          ",0,2,9,4,1,0,0,0,0,0,0,0,0
FRENCH, 103B,001,LANG AND CULTURE   ,"DUTOIT, J U       ",2,7,2,0,0,0,0,0,0,0,0,0,0
FRENCH, 112A,001,MEDIEVAL LITERATURE,"HULT, D           ",0,5,4,4,0,0,0,0,0,0,1,1,0
FRENCH, 120B,001,20TH CENTURY LIT   ,"SANYAL, D         ",0,6,4,4,2,0,1,0,0,0,0,0,0
FRENCH, 126,001,SENIOR SEMINAR     ,"SMOCK, A A        ",1,7,1,0,2,0,0,0,0,0,0,0,0
FRENCH, 140D,001,FR LIT ENGL TRANS  ,"PAIGE, N          ",1,4,10,7,2,2,1,0,0,0,0,0,0
FRENCH, 162A,001,PERPECTIVES ON HIST,"TLATLI, T S       ",4,6,1,0,0,0,0,0,0,0,0,0,0
FRENCH, 171B,001,CONCEPT IN HIST    ,"GUERLAC, S        ",0,4,8,9,0,0,0,0,0,0,0,0,0
FRENCH, 177A,001,"HIST, CRIT OF FILM ","DUTOIT, J U       ",1,7,7,1,0,0,0,0,0,0,0,0,0
FRENCH, 180D,001,FR CIVILIZATION    ,"SANYAL, D         ",1,5,2,1,0,1,1,0,0,0,0,0,0
FRENCH,R001A,001,ENG COM WITH FR LIT,"HERNANDEZ, A      ",0,13,2,0,2,0,0,0,0,0,0,0,0
FRENCH,R001A,002,ENG COM WITH FR LIT,"MARTIN, L         ",0,0,8,6,0,2,0,0,1,0,0,0,0
FRENCH,R001A,003,ENG COM WITH FR LIT,"BILIS, H E        ",0,4,6,2,4,1,1,0,0,0,0,0,0
FRENCH,R001B,001,ENG COM WITH FR LIT,"ZUPSICH, G K      ",0,4,0,2,4,1,1,1,0,1,0,1,0
GEOG, 020,001,GLOBALIZATION      ,"ACKER, R L        ",1,14,21,11,8,2,3,0,2,2,0,0,0
GEOG, 040,001,INTRO EARTH SYS SCI,"CHIANG, J C       ",3,7,5,5,6,3,3,1,0,0,0,0,2
GEOG, 051,001,DEVELOP EAST ASIA  ,"HSING, Y          ",1,7,5,12,6,2,2,1,0,0,0,0,2
GEOG, 109,001,PREHISTORIC AGRICUL,"BYRNE, A R        ",0,8,5,1,2,2,1,3,0,1,1,1,2
GEOG, 125,001,THE AMERICAN CITY  ,"WALKER, R A       ",1,6,11,7,7,1,0,2,1,0,0,0,0
GEOG, 130,001,NATURAL RESOURCES  ,"SAYRE, N F        ",2,11,11,15,18,15,9,11,10,0,12,0,2
GEOG, 140A,001,PHYSICAL LANDSCAPE ,"CUFFEY, K         ",3,6,8,1,7,1,0,0,0,0,0,0,0
GEOG, 165,001,AFRICA             ,"GARDNER, B        ",0,30,10,8,1,0,1,0,0,0,0,0,0
GEOG, 170,002,SPECIAL TOPICS     ,"KARACAS, C        ",2,17,8,1,1,0,4,0,0,0,0,0,1
GEOG, 172,001,TOPICS SOCIAL GEOG ,"KRUPAR, S R       ",4,6,2,0,0,0,0,0,0,0,0,0,0
