UC Berkeley Fall 2008 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ARCH, 100A,001,FUND OF ARCH DESIGN,"DAVIDS, R C       ",4,12,12,10,11,8,5,0,0,1,0,0,0
ARCH, 100B,001,FUND OF ARCH DESIGN,"PLYMALE, K D      ",0,15,17,8,13,4,4,2,1,0,1,0,3
ARCH, 110AC,001,SOC & CULT FACTORS ,"CRANZ, G L        ",7,32,32,12,28,10,0,10,2,2,4,0,6
ARCH, 120,001,INT TO PRAC OF ARCH,"DAVIS, S          ",0,11,20,36,25,20,11,6,0,0,1,0,2
ARCH, 149A,001,ACOUSTICS          ,"SALTER, C         ",1,6,5,4,3,1,0,1,2,0,0,0,0
ARCH, 150,001,INTRO TO STRUCTURES,"MONK, D A         ",5,28,15,21,23,12,11,11,3,0,4,0,3
ARCH, 170A,001,"HIST, ARCH&URBANISM","SHANKEN, A        ",0,23,26,39,64,27,13,14,5,0,1,1,10
ART, 008,001,INTRO VIS THINKING ,"MCNAMARA, J S     ",36,49,18,0,0,0,0,0,0,0,0,0,2
ART, 012,002,LANG OF DRAW       ,"CARNWATH, S       ",2,7,8,1,4,0,0,0,0,0,0,0,0
ART, 012,003,LANG OF DRAW       ,"RODRIGUEZ, L E    ",5,6,5,3,1,0,0,0,0,0,0,0,0
ART, 013,001,LANG OF PAINTING   ,"NAGASAWA, C K     ",0,11,0,0,0,0,0,1,0,0,0,0,0
ART, 013,002,LANG OF PAINTING   ,"MCNAMARA, J S     ",0,22,4,1,0,0,0,0,0,0,0,0,0
ART, 014,001,LANG OF SCULPTURE  ,"HUSSONG, R M      ",2,3,9,0,1,0,0,0,0,0,0,0,0
ART, 014,003,LANG OF SCULPTURE  ,"VAN DEN DOOL, M   ",0,2,1,8,0,3,0,0,0,0,0,0,0
ART, 016,002,INTRO PRINTMAKING  ,"HUSSONG, R M      ",1,8,6,1,0,0,0,0,0,0,0,0,0
ART, 023AC,001,AMER CYBER CULTURE ,"MCKAY, J D        ",12,13,7,5,4,2,2,1,1,2,1,0,1
ART, 102,001,APPROACHES TO PTNG ,"NAGASAWA, C K     ",0,23,1,0,0,0,0,0,0,0,0,0,0
ART, 102,002,APPROACHES TO PTNG ,"EBTEKAR, A M      ",3,14,2,0,1,0,0,0,0,0,0,0,0
ART, 102,103,APPROACHES TO PTNG ,"SHERWOOD, K D     ",0,6,6,4,1,0,2,1,0,0,0,0,0
ART, 117,001,DRAWING COMPOSITION,"DEJESUS, V        ",7,10,3,0,0,0,0,0,0,0,0,0,0
ART, 118,001,FIGURE DRAWING     ,"SHAW, R B         ",0,14,0,13,1,1,1,1,0,0,0,0,0
ART, 118,002,FIGURE DRAWING     ,"GAMEZ, A          ",2,11,4,4,1,0,1,0,0,0,0,0,0
ART, 120,001,APP TO PRNTMG INTAG,"HUSSONG, R M      ",3,5,8,1,0,0,0,0,0,0,0,0,0
ART, 132,001,APP TO SCULP CERAM ,"REINERTSON, L A   ",1,4,4,4,0,2,0,1,0,0,0,0,0
ART, 133,001,MEANING/MATERIAL   ,"REIMAN, B L       ",5,11,1,0,2,0,0,0,0,0,0,0,0
ART, 137,001,ADV PROJ CERAM SCUL,"SHAW, R B         ",0,13,0,0,2,0,0,0,0,0,0,0,0
ART, 141,001,TEMPORAL STRUCTURES,"RADLEY, K P       ",9,6,1,1,1,0,0,0,0,0,0,0,0
ART, 160,001,SPEC TOPICS VIS STD,"SHERWOOD, K D     ",1,4,1,2,1,1,1,0,0,0,0,0,0
ART, 160,003,SPEC TOPICS VIS STD,"WOFFORD, J K      ",1,3,5,6,2,0,1,0,0,0,0,0,0
ART, 171,001,DIGITAL VIDEO      ,"WALSH, A G        ",0,4,2,2,2,1,0,1,0,0,0,0,0
ART, 173,001,SOUND ART          ,"KUBICK, C S       ",0,6,6,2,2,1,0,0,0,0,0,0,0
ASAMST, 020A,001,INTRO ASIAN AM HIST,"OMI, M            ",12,32,27,10,15,7,4,3,4,2,2,1,4
ASAMST, 121,001,CHINESE AMER HIST  ,"DONG, H C         ",1,25,6,3,1,0,0,0,0,0,0,0,0
ASAMST, 122,001,JAPANESE AMER HIST ,"TAKAHASHI, J H    ",0,6,2,5,0,0,0,0,0,0,0,0,0
ASAMST, 126,001,SE MIGRATION & COMM,"UM, K             ",0,8,11,12,4,4,0,0,0,0,0,0,0
ASAMST, 128AC,001,MUSLIMS IN AMERICA ,"BAZIAN, H A       ",10,33,36,22,0,0,0,0,0,0,0,0,0
ASAMST, 141,001,LAW IN ASAM COMMUN ,"FLEMING, T M      ",3,7,12,7,1,1,1,0,1,0,0,0,0
ASAMST, 171,001,"ASAM IN FILM, VIDEO","KIM, E H          ",1,15,19,22,6,2,1,0,0,2,0,0,1
ASAMST, 172,001,ASIAN AMER LIT     ,"KIM, E H          ",2,18,11,5,1,1,0,0,0,0,0,0,0
ASAMST, 177,001,ASIAN AMERICAN ART ,"CHOY, G P         ",1,13,8,4,3,0,0,1,0,0,0,0,1
ASAMST, 190,002,SEM-ADVANCED TOPICS,"BARRIOS-LEBLANC, M",0,3,8,2,0,0,0,0,0,0,0,0,0
ASAMST,R002A,001,READING&COMPOSITION,"LEONG, A P        ",0,3,9,15,3,0,0,0,0,0,0,0,0
ASAMST,R002A,002,READING&COMPOSITION,"LEBO-PLANAS, A C  ",4,20,4,1,0,1,0,0,0,0,0,0,0
ASAMST,R002B,001,READING&COMPOSITION,"LEONG, A P        ",0,7,6,14,2,0,0,0,0,0,0,0,0
ASAMST,R002B,002,READING&COMPOSITION,"LEE, L M          ",2,21,4,2,1,0,1,1,1,0,0,0,1
ASIANST, 010,001,INTRO TO ASIA      ,"YAMANAKA, K       ",2,21,32,27,29,8,1,2,1,0,1,0,0
ASIANST, 150,002,SPECIAL TOPICS     ,"JANELLI, R        ",3,3,4,2,2,1,0,1,1,0,0,0,0
ASIANST, 150,003,SPECIAL TOPICS     ,"PO, L             ",2,10,17,16,5,0,1,0,0,0,0,0,1
ASTRON, 003,001,DESCRIPT COSMOLOGY ,"MA, C             ",2,8,3,2,2,1,1,0,0,0,0,0,1
ASTRON, 007A,001,INTRO ASTROPHYSICS ,"MARCY, G          ",1,11,3,4,14,2,2,2,4,0,0,0,0
ASTRON, 010,001,GENERAL ASTRONOMY  ,"STAHLER, S W      ",4,12,7,12,16,1,2,5,3,0,1,0,1
ASTRON, 122,001,IR ASTRO LAB       ,"GRAHAM, J R       ",3,1,0,3,3,0,1,2,1,0,0,0,0
ASTRON, 160,001,STELLAR PHYSICS    ,"QUATAERT, E       ",2,3,3,3,6,4,0,2,0,0,4,0,0
ASTRON,C010,001,GENERAL ASTRONOMY  ,"FILIPPENKO, A V   ",43,113,42,44,67,28,8,16,5,0,1,2,0
ASTRON,C162,001,PLANETARY ASTROPHYS,"DE PATER, I       ",0,4,2,5,0,3,2,0,0,0,0,0,0
BIO ENG, 010,001,INTRO/BIOMED ENGIN ,"CONBOY, I M       ",7,37,24,16,13,3,0,1,0,0,0,0,2
BIO ENG, 022,001,BIOTECHNOLOGY      ,"DUECK, M E        ",2,8,0,1,1,0,0,2,0,0,0,0,0
BIO ENG, 022L,102,BIOTECHNOLOGY LAB  ,"DUECK, M E        ",0,9,3,2,0,0,0,0,0,1,0,0,0
BIO ENG, 100,001,ETHICS IN SCI & ENG,"HEAD-GORDON, T    ",10,22,0,13,12,1,0,3,0,1,1,0,0
BIO ENG, 102,001,BIOMECHANICS       ,"LI, S             ",5,34,37,23,8,3,1,1,1,0,0,0,0
BIO ENG, 115,001,CELL BIO FOR ENG   ,"JOHNSON, T D      ",0,9,15,5,5,1,0,0,0,0,0,0,0
BIO ENG, 121,001,INTRO TO BIOMEMS   ,"LEE, L P          ",0,8,8,6,7,9,2,1,0,0,0,0,0
BIO ENG, 131,001,INTRO TO COMP MCB  ,"HOLMES, I H       ",1,3,12,3,7,0,0,0,0,0,0,0,3
BIO ENG, 144,001,INTRO PROTEIN INF  ,"SJOLANDER, K V    ",1,1,2,3,2,2,0,1,1,0,1,0,0
BIO ENG, 150,001,INTRO TO BIO & BION,"LEE, S            ",8,17,16,9,7,0,0,0,0,0,0,0,0
BIO ENG, 196,021,HON UNDERG DES RES ,"HERR, A E         ",0,18,0,0,1,0,0,0,0,0,0,0,0
BIO ENG,C118,001,BIOLOG PERF MATS   ,"HEALY, K E        ",4,13,3,16,9,1,0,1,0,0,1,0,0
BIO ENG,C119,001,ORTHOP BIOMECH     ,"KEAVENY, T M      ",0,1,5,2,0,3,0,1,0,0,0,0,0
BIO ENG,C145L,001,TRANSDUCER LAB     ,"DERENZO, S E      ",0,1,1,2,2,1,2,0,0,0,1,0,1
BIO-CDB, 001A,001,GENERAL BIOLOGY LEC,"FIRESTONE, G L    ",8,67,51,51,96,43,86,101,68,13,11,5,27
BIO-CDB, 001AL,001,GENERAL BIOLOGY LAB,"MEIGHAN, M R      ",3,114,71,74,75,34,44,79,49,10,13,6,16
BIO-IB, 001B,001,GENERAL BIOLOGY    ,"POWER, M E        ",5,129,130,98,136,78,49,41,16,6,13,8,10
BUDDSTD,C115,001,JAPANESE BUDDHISM  ,"WILLIAMS, D       ",3,4,3,0,3,1,0,0,0,0,0,0,0
CELTIC, 070,001,WORLD OF THE CELTS ,"MELIA, D F        ",0,10,14,5,7,3,3,4,2,0,1,0,2
CELTIC,C168,001,CELTIC MYTHOLOGY   ,"REJHON, A C       ",0,10,3,4,2,0,0,0,0,0,0,0,0
CELTIC,R001A,001,VOICES/CELTIC WORLD,"KLAR, K A         ",2,6,4,2,1,0,0,0,0,0,0,0,3
CELTIC,R001B,002,VOICES/CELTIC WORLD,"STARR-REID, K A   ",2,3,1,8,1,1,2,0,0,0,0,0,0
CHEM, 001A,001,GENERAL CHEMISTRY  ,"STACY, A M        ",26,72,63,43,198,37,20,35,1,0,2,0,3
CHEM, 001A,002,GENERAL CHEMISTRY  ,"MAJDA, M M        ",29,56,68,39,183,39,11,40,2,0,10,0,6
CHEM, 001A,003,GENERAL CHEMISTRY  ,"BOERING, K A      ",9,24,32,21,87,24,4,21,2,0,4,0,4
CHEM, 003A,001,CHEM STRUCT REACT  ,"PEDERSEN, S F     ",9,69,17,92,80,29,97,53,57,0,24,0,39
CHEM, 003AL,001,ORGANIC CHEM LAB   ,"PEDERSEN, S F     ",0,232,183,51,19,8,0,0,2,0,1,0,8
CHEM, 003B,001,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",1,40,15,20,21,22,22,23,21,7,8,4,15
CHEM, 003B,002,CHEM STRUCT REACT  ,"VOLLHARDT, K P    ",5,62,36,32,35,31,31,26,33,9,9,10,21
CHEM, 003BL,001,ORGANIC CHEM LAB   ,"VIERNES, N L      ",16,213,68,18,19,10,6,3,4,0,1,0,3
CHEM, 003BL,002,ORGANIC CHEM LAB   ,"VIERNES, N L      ",5,178,44,23,7,8,6,2,1,0,0,0,1
CHEM, 004A,001,GEN CHM QUANT ANALY,"PINES, A          ",4,22,17,29,42,18,14,18,25,1,4,2,1
CHEM, 015,001,BIO/ANALYTICAL CHEM,"MORETTO, L G      ",2,11,1,3,8,0,2,12,1,0,5,0,1
CHEM, 103,001,INORG CHEM BIO     ,"CHANG, C          ",4,31,16,5,15,4,8,3,3,0,0,0,3
CHEM, 104A,001,ADV INORGANIC CHEM ,"YANG, P           ",1,6,8,7,11,8,5,2,5,1,1,0,1
CHEM, 105,001,INSTRUMEN ANALYSIS ,"WILLIAMS, E       ",2,8,4,3,6,4,2,2,2,0,2,0,0
CHEM, 108,001,INORGANIC SYNTHESIS,"ARNOLD, J         ",1,4,5,0,0,0,0,0,1,0,0,0,0
CHEM, 112A,001,ORGANIC CHEMISTRY  ,"ELLMAN, J A       ",6,50,4,8,42,6,10,39,8,0,15,0,3
CHEM, 115,001,ORGANIC CHEMISTRY  ,"VIERNES, N L      ",1,5,1,2,2,0,1,0,0,0,0,0,0
CHEM, 120A,001,PHYSICAL CHEMISTRY ,"LESTER, W A       ",2,5,4,6,15,4,15,29,5,0,7,0,3
CHEM, 120B,001,PHYSICAL CHEMISTRY ,"GROVES, J         ",1,7,15,3,10,4,0,6,2,0,0,0,1
CHEM, 125,001,PHYS CHEM LAB      ,"YANG, H           ",1,8,7,2,5,3,3,3,3,0,1,1,2
CHEM, 135,001,CHEMICAL BIOLOGY   ,"FRANCIS, M B      ",1,37,10,17,14,7,18,11,9,0,4,0,1
CHEM, 143,001,NUCLEAR CHEMISTRY  ,"CERNY, J          ",0,3,3,4,1,1,3,2,1,0,0,0,0
CHEM,C130,001,BIOPHYSICAL CHEM   ,"KRANTZ, B A       ",1,4,3,4,4,3,2,2,0,0,1,0,0
CHICANO, 050,001,INTRO CHICANO HIST ,"SARAGOZA, A M     ",2,15,21,21,24,6,4,0,0,0,0,0,2
CHICANO, 110,001,LATINA/O PHIL & REL,"MALDONADO TORRES, ",2,4,4,1,6,3,0,1,1,0,0,0,0
CHICANO, 130,001,MEX CHIC ART HIST  ,"RODRIGUEZ, C H    ",0,8,7,4,6,4,1,0,0,0,0,1,1
CHICANO, 135A,001,LATINO FILM TO 1980,"TELLES, R         ",3,19,22,8,7,0,1,0,0,0,0,0,0
CHICANO, 141,001,CHICANA FEM WRITERS,"CONNER, R P       ",0,19,0,0,1,0,0,0,0,0,0,0,1
CHICANO, 150B,001,HIST OF SOUTHWEST  ,"MONTEJANO, D      ",0,4,5,6,3,1,0,1,1,0,0,0,0
CHICANO, 161,001,CENTRAL AMER PEOPLE,"TULLY, S R        ",0,4,2,2,2,2,0,0,1,0,0,0,3
CHICANO, 172,001,CHICANO & EDUC SYST,"GUERRERO, B       ",0,5,11,6,2,7,0,0,0,0,0,0,0
CHICANO, 180,001,TOPICS IN CHIC STUD,"RODRIGUEZ, C H    ",2,1,2,4,1,0,0,0,0,0,0,0,1
CHINESE, 001A,001,ELEMENTARY CHINESE ,"YANG, Y           ",0,4,3,2,2,1,0,0,0,0,0,0,0
CHINESE, 001A,002,ELEMENTARY CHINESE ,"YANG, Y           ",0,8,5,3,0,0,0,0,0,0,0,0,0
CHINESE, 001A,003,ELEMENTARY CHINESE ,"YANG, Y           ",0,9,6,2,0,0,0,0,0,0,0,1,0
CHINESE, 001A,005,ELEMENTARY CHINESE ,"YANG, Y           ",1,4,9,2,1,0,0,1,0,0,0,0,0
CHINESE, 001A,006,ELEMENTARY CHINESE ,"YANG, Y           ",0,6,10,0,1,0,0,0,0,0,0,0,0
CHINESE, 001A,007,ELEMENTARY CHINESE ,"YANG, Y           ",0,5,6,1,1,1,0,0,0,0,0,0,0
CHINESE, 001AX,001,ELEM CHINESE MANDAR,"LIU, L            ",0,7,4,0,0,2,0,0,0,0,0,0,0
CHINESE, 001AX,002,ELEM CHINESE MANDAR,"LIU, L            ",0,8,6,0,1,0,0,0,0,0,0,0,0
CHINESE, 001AX,004,ELEM CHINESE MANDAR,"LIU, L            ",0,5,5,4,2,0,0,0,0,0,0,0,0
CHINESE, 001AY,001,ELEM CHINESE DIALEC,"ZHANG, L          ",0,8,7,1,1,0,0,0,0,0,0,0,0
CHINESE, 001AY,002,ELEM CHINESE DIALEC,"ZHANG, L          ",0,10,7,4,0,0,0,0,0,0,0,0,0
CHINESE, 001AY,003,ELEM CHINESE DIALEC,"ZHANG, L          ",0,8,6,5,2,0,0,0,0,0,1,0,0
CHINESE, 007A,001,PRE MOD CHINESE LIT,"VARSANO, P M      ",1,17,4,8,9,5,1,1,0,0,0,0,1
CHINESE, 010A,001,INTER CHINESE      ,"CHU, C P          ",0,10,3,1,1,2,0,0,0,0,0,0,0
CHINESE, 010A,002,INTER CHINESE      ,"CHU, C P          ",1,6,4,1,0,0,0,0,0,0,0,0,0
CHINESE, 010A,003,INTER CHINESE      ,"CHU, C P          ",0,9,3,0,1,0,0,0,0,0,0,0,0
CHINESE, 010AX,002,INTERMED CHINESE MA,"ZHANG, L          ",0,7,5,3,0,0,0,0,0,0,0,0,0
CHINESE, 010AX,003,INTERMED CHINESE MA,"ZHANG, L          ",0,11,3,2,2,0,0,0,0,0,0,0,0
CHINESE, 010AX,005,INTERMED CHINESE MA,"ZHANG, L          ",0,7,2,1,1,0,0,0,0,0,0,0,0
CHINESE, 010AX,006,INTERMED CHINESE MA,"ZHANG, L          ",0,9,5,3,0,0,0,0,0,0,0,0,0
CHINESE, 100AX,001,ADV CHINESE MANDAR ,"LI, I             ",0,9,8,1,1,0,0,0,0,0,0,0,0
CHINESE, 100AX,002,ADV CHINESE MANDAR ,"LI, I             ",0,14,2,3,0,0,0,0,0,0,0,0,0
CHINESE, 100AX,003,ADV CHINESE MANDAR ,"LI, I             ",0,9,3,3,2,0,0,0,0,0,0,0,0
CHINESE, 101,001,4TH YEAR READ:LIT  ,"LI, I             ",0,8,7,2,1,1,0,0,0,0,0,0,0
CHINESE, 101,002,4TH YEAR READ:LIT  ,"SHIAO, Y          ",0,6,7,4,0,0,0,0,0,0,0,0,0
CHINESE, 110A,001,LITERARY CHINESE   ,"RUDOLPH, D M      ",0,6,3,5,8,9,2,1,0,0,0,0,0
CHINESE, 111,001,5TH-YEAR CHINESE A ,"LI, I             ",0,10,5,2,0,1,0,0,0,0,0,0,0
CHINESE, 158,001,RDNG CHINESE CITIES,"PO, L             ",0,4,8,5,2,1,1,0,1,0,0,0,2
CHINESE, 189,001,CHINESE LANDSCAPES ,"SCHAEFER, W       ",0,3,4,4,2,2,0,1,1,0,0,0,0
CHM ENG, 140,001,CHEM PROC ANALYSIS ,"RADKE, C J        ",2,8,7,21,10,14,18,15,4,0,1,0,3
CHM ENG, 141,001,CHEM ENG THERMO    ,"MABOUDIAN, R      ",2,3,13,17,34,8,4,5,4,5,2,0,3
CHM ENG, 150B,001,TRANS & SEPARA PROC,"BELL, A T         ",4,19,15,9,17,15,8,10,3,0,1,0,2
CHM ENG, 154,001,CHEM ENG LABORATORY,"WANG, X           ",1,10,6,9,4,10,3,0,0,0,0,0,0
CHM ENG, 157,001,TRANSPORT LAB      ,"SCHAFFER, D       ",1,10,9,7,11,3,2,2,1,0,0,0,0
CHM ENG, 160,001,CHEM PROCESS DESIGN,"BLANCH, H W       ",1,20,4,4,1,0,0,0,0,0,0,0,0
CHM ENG, 162,001,DYN CONTR CHEM PROC,"BALSARA, N P      ",3,13,7,4,3,1,0,2,0,0,0,0,0
CHM ENG, 170A,001,BIOCHEMICAL ENGIN  ,"CLARK, D S        ",2,12,8,9,8,8,4,2,0,0,0,0,0
CHM ENG,C178,001,POLYMER SCI & TECH ,"SEGALMAN, R A     ",6,11,0,5,4,3,1,0,0,0,0,0,0
CIV ENG, 011,001,ENG SYS & SUSTAIN  ,"HARLEY, R A       ",1,10,8,11,9,9,3,2,1,0,0,0,0
CIV ENG, 060,001,CIVIL ENGRG MATLS  ,"MONTEIRO, P J     ",2,12,15,16,10,10,9,5,0,1,1,1,0
CIV ENG, 070,001,ENGINEERING GEOLOGY,"JOHNSON, K A      ",0,19,15,16,28,9,4,5,1,0,1,0,0
CIV ENG, 093,001,ENGRG DATA ANALYSIS,"DER KIUREGHIAN, A ",1,5,7,8,4,5,7,3,3,0,0,0,0
CIV ENG, 100,001,ELEM FLUID MECHANIC,"VARIANO, E A      ",0,20,10,13,10,9,9,11,4,0,1,0,2
CIV ENG, 111,001,ENVIRONMENTAL ENGIN,"NAZAROFF, W W     ",3,8,13,12,14,11,2,7,3,0,0,0,2
CIV ENG, 115,001,WATER CHEMISTRY    ,"SEDLAK, D L       ",2,10,6,12,8,4,5,2,0,0,1,0,1
CIV ENG, 120,001,STRUCTURAL ENGRG   ,"PANAGIOTOU, M A   ",2,8,8,11,10,4,5,3,0,0,1,0,0
CIV ENG, 122,001,DESIGN STEEL STRUCT,"STOJADINOVIC, B   ",5,9,11,7,6,1,1,1,0,0,1,0,0
CIV ENG, 124,001,TIMBER DESIGN      ,"MAHIN, S A        ",1,18,6,5,6,5,2,3,0,0,0,0,1
CIV ENG, 130,001,MECHS OF MATS I    ,"ARMERO, F         ",3,15,5,16,19,8,13,6,3,3,3,1,3
