Grade Distribution for Spring 2012 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2011-2012,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2012 Spring,IAS Teaching Program,M E STU,Middle Eastern Studies,20,001,M.E. Perspectives,Adrian Mcintyre,57003,19,26,5,2,,,1,,,,,,,18,,3,,,74
2012 Spring,IAS Teaching Program,M E STU,Middle Eastern Studies,109,001,Model Arab League,Emily Gottreich,57009,,,,,,,,,,,,,,11,,1,,,12
2012 Spring,IAS Teaching Program,M E STU,Middle Eastern Studies,150,002,Adv Std Middle East,Daniel Zoughbie,57015,3,10,9,4,1,2,1,,,,,,,,,,,,30
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,94,001,Meditation,Americ Azevedo,66724,,,,,,,,,,,,,,443,2,23,1,,469
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,100,001,Peace Theories,Jerry Sanders,66730,1,8,7,7,11,5,4,2,1,,1,,1,2,,1,,3,54
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,119,001,Special Topics,Americ Azevedo,66733,,22,,,1,,,,,,,,1,5,,2,,,31
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,119,002,Special Topics,Charles Webel,66736,,3,9,7,8,3,5,,1,,,1,,2,,1,,1,41
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,127,001,Hr And Global Poli,Julie Shackford-Bradley,66739,1,9,21,12,11,5,1,,,,,,,5,,1,,,66
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,164A,001,Nonviolence,Charles Webel,66748,,2,10,10,7,7,2,,,,,,,12,,2,,,52
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,190,001,Senior Seminar,Julie Shackford-Bradley,66751,,14,10,2,,,,,,,,,,,,,,1,27
2012 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,190,002,Senior Seminar,Jerry Sanders,66754,1,5,16,4,10,1,,,,,,,1,,,,,,38
2012 Spring,IAS Teaching Program,POLECON,Political Economy,100,001,Theory Of Pol Econ,Alan Karras,71206,,10,14,20,40,27,12,26,6,1,2,2,3,3,,,,,166
2012 Spring,IAS Teaching Program,POLECON,Political Economy,101,002,Contemp Theo Pol Ec,Stephen Gross,71230,2,18,22,33,37,21,5,10,3,,2,,1,,,2,,2,158
2012 Spring,IAS Teaching Program,POLECON,Political Economy,160,001,Pe His Context,Stephen Gross,71257,,4,6,9,10,4,6,1,3,,,,,3,,,,1,47
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,130,001,Method Manuf Improv,Robert Leachman,41003,1,9,6,9,13,4,1,1,1,,,,1,2,,,,,48
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,161,001,Operations Res Ii,Rhonda Righter,41006,1,22,14,5,20,7,,,,,,,,,,,,1,70
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,162,001,Linear Programming,Ying-Ju Chen,41012,6,5,15,14,12,17,5,1,9,,,,,2,,,,,86
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,165,001,Quality Control,Andrew Lim,41018,3,24,10,22,12,1,,,,,,,,,,,,,72
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,166,001,Decision Analysis,Shmuel Oren,41024,3,22,27,11,16,10,4,6,,,,,,6,,1,,,106
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,171,001,Tech Firm Leadrship,Ronald Lesniak,41030,2,23,25,15,5,4,,1,,,,,1,3,,,,,79
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,180,001,Senior Project,Zuo-Jun Shen,41033,,36,3,5,,,,,,,,,,,,,,,44
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190F,001,Advance Topics Ieor,Stephen Beck,41042,4,9,9,,2,,,,,,,,,1,,,,,25
2012 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190G,001,Advance Topics Ieor,Tal Lavian,41045,4,16,9,6,,1,,,,,,,,1,,1,,1,39
2012 Spring,Information,INFO,Info Mgmt & Systems,C103,001,History Of Info,Geoffrey Nunberg; Paul Duguid,42509,,3,2,2,2,,,1,,,,,1,6,,2,,,19
2012 Spring,Information,INFO,Info Mgmt & Systems,146,001,Fdns Of New Media,Alex Braunstein,42511,,2,6,2,3,2,,,1,,1,,,1,,,,,18
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,001,Freshman Seminars,Brent Mishler,43003,2,7,3,,,,,,,,,,,3,,,,,15
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,002,Freshman Seminars,Roy Caldwell,43006,1,3,2,,3,,,,,,,,1,2,,,,,12
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,004,Freshman Seminars,Kevin Padian,43012,,1,1,2,,1,,,,,3,,1,1,,,,,10
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,008,Freshman Seminars,Han Lim,43023,,4,6,1,,,,,,,,,,3,,,,,14
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,009,Freshman Seminars,Anthony Barnosky,44947,,,,,,,,,,,,,,11,,2,,,13
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,31,001,Ecol/Evol Anml Behv,Roy Caldwell,43024,1,14,2,3,15,4,4,16,1,,1,,1,12,,3,,,77
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,95,001,Spec Res In Bio 1b,Craig Moritz; Lewis Feldman; Mike Moser; Vincent Resh,43042,,,,,,,,,,,,,,22,1,,,,23
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,98,001,Directed Group Stdy,Amy Jiang; Brent Mishler; Colleen Hui,43048,,,,,,,,,,,,,,56,,8,,,64
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,98,005,Directed Group Stdy,Devi Santhosh; Sanjay Kumar,43051,,,,,,,,,,,,,,28,,1,,,29
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,98,006,Directed Group Stdy,Nellie Nafissi; Thomas Carlson,43066,,,,,,,,,,,,,,10,,1,,,11
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,103LF,001,Invertebrt Zoology,David Lindberg,43102,,6,5,9,6,1,2,1,,,,1,,,,,,,31
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,104LF,001,Hist Of Vertebrate,Alan Shabel; Alison Davis; Rauri Bowie,43111,2,8,9,9,14,6,4,7,1,,3,,,1,,,,,64
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,106A,001,Physchemoce,Thomas Powell,43125,1,2,4,1,2,,1,,,,1,,,3,,,,,15
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,113L,001,Pal Pers Ecol Evol,Charles Marshall,43129,4,6,11,13,3,1,2,2,1,,,,,,,1,,,44
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,115,001,Systems Biology,Han Lim,43138,1,6,6,4,4,4,,2,,,,,2,4,,1,,,34
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132,001,Surv Human Physiol,George Brooks; Steven Lehman,43150,19,77,30,65,27,35,39,20,10,7,3,2,7,11,,3,,,355
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,001,Mammal Physiol Lab,Daniel Portik; George Brooks; Steven Lehman,43153,,4,8,6,1,,,,,,,,,1,,,,,20
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,002,Mammal Physiol Lab,George Brooks; Katherine Brakora; Steven Lehman,43156,2,3,2,5,7,1,,,,,,,,,,,,,20
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,003,Mammal Physiol Lab,Daniel Portik; George Brooks; Steven Lehman,43159,,,11,6,,3,,,,,,,,,,,,,20
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,004,Mammal Physiol Lab,George Brooks; Johnathan Kao; Steven Lehman,43162,,12,1,1,8,,,,,,,,,,,,,,22
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,005,Mammal Physiol Lab,George Brooks; Kyle Brudvik; Steven Lehman,43165,,12,,,10,,,,,,,,,,,,,,22
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,006,Mammal Physiol Lab,George Brooks; Johnathan Kao; Steven Lehman,43168,,9,4,3,6,,,,,,,,,,,,,,22
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,007,Mammal Physiol Lab,George Brooks; Katherine Brakora; Steven Lehman,43171,,14,2,,2,,,,,,,,,,,,,,18
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,008,Mammal Physiol Lab,George Brooks; Kyle Brudvik; Steven Lehman,43174,,14,,,7,,,,,,,,,,,,,,21
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,C135L,001,Lab In Mec Org,Mimi Koehl; Robert Dudley; Robert Full,43177,5,6,2,,,,,,,,,,,,,,,,13
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,138,001,Comparat Endocrino,George Bentley,43186,3,16,4,6,4,2,1,3,,,,,,2,,1,,,42
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,140,001,Bio Human Reprod,Thomas Carlson,43195,10,162,43,50,78,25,14,23,12,,2,,1,6,,2,,,428
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,C142L,001,Intro Human Osteo,Timothy White,43243,,1,3,3,1,1,1,1,,,,,,,,,,,11
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,C143B,001,Hormones & Behavior,Lance Kriegsfeld,43249,1,26,10,17,26,8,10,12,6,,,,,7,,1,,,124
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,152,001,Environ Toxicology,Donald Weston,43288,,11,3,1,21,,3,7,1,,,,1,2,,,,,50
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,163,001,Molecular Evolution,Doris Bachtrog; Montgomery Slatkin,43297,1,7,2,1,6,4,3,6,2,,,,,3,,,,,35
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,166,001,Evol Biogeography,Anthony Barnosky,43300,3,3,10,6,3,6,2,3,1,1,,,2,,,1,,1,42
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,168L,001,Syst Vasc Plant Lab,Benjamin Carter,43309,2,2,1,2,5,5,3,5,1,2,1,1,2,,,,,,32
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,169,001,Evol Medicine,Thomas Carlson,43318,8,73,20,13,44,9,6,10,3,,,,,,,,,,186
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,198,001,Directed Group Stdy,Amy Jiang; Brent Mishler; Colleen Hui,43894,,,,,,,,,,,,,,66,,5,,,71
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,198,002,Directed Group Stdy,Michael Shapira,43895,,,,,,,,,,,,,,11,1,,,,12
2012 Spring,Integrative Biology,INTEGBI,Integrative Biology,198,005,Directed Group Stdy,Devi Santhosh; Sanjay Kumar,43897,,,,,,,,,,,,,,37,,2,,,39
2012 Spring,Italian Studies,ITALIAN,Italian Studies,1,001,Elementary Italian,Marco Purpura; Steven Botterill,46903,1,6,3,2,2,,,,,,,,,,,,,,14
2012 Spring,Italian Studies,ITALIAN,Italian Studies,1,002,Elementary Italian,Gregory Bonetti; Steven Botterill,46906,1,4,6,2,,,,,,,,,,2,,,,,15
2012 Spring,Italian Studies,ITALIAN,Italian Studies,1,003,Elementary Italian,Christopher Atwood; Steven Botterill,46909,2,9,3,,4,1,,,,,,,,3,,,,,22
2012 Spring,Italian Studies,ITALIAN,Italian Studies,1,004,Elementary Italian,Marina Romani; Steven Botterill,46912,7,5,5,2,2,,,,,,,,,1,,,,,22
2012 Spring,Italian Studies,ITALIAN,Italian Studies,2,001,Elementary Italian,Mara Jacobsen,46915,1,6,6,,1,1,,,,,,,,2,1,,,,18
2012 Spring,Italian Studies,ITALIAN,Italian Studies,2,002,Elementary Italian,Filippo Andrei; Steven Botterill,46918,1,7,2,7,,1,1,,,,,,,3,1,,,,23
2012 Spring,Italian Studies,ITALIAN,Italian Studies,2,003,Elementary Italian,Anna Bellezza,46921,1,2,11,1,,1,1,,,,,,,2,,,,,19
2012 Spring,Italian Studies,ITALIAN,Italian Studies,3,002,Interm Italian,Anna Bellezza,46927,,7,3,4,,1,,,,,,,,2,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,4,001,Adv Italian,Mara Jacobsen,46930,2,7,5,4,1,,,,,,,,,,1,,,,20
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5A,001,Reading & Comp,Luis Valladares; Steven Botterill,46933,,2,3,6,2,2,,,,,1,,,,,,,,16
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5A,002,Reading & Comp,Soledad Anatrone; Steven Botterill,46936,2,5,6,2,2,,,,,,,,,,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,001,Reading & Comp,Brandon Schneider; Steven Botterill,46939,,2,4,4,6,,,,,,,,1,,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,002,Reading & Comp,Sara Troyani,46942,2,9,3,,1,,1,,,,,,,,,,,,16
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,003,Reading & Comp,Jonathan Combs-Schilling; Steven Botterill,46945,4,4,5,1,,3,,,,,,,,,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,004,Reading & Comp,Sara Russell,46948,6,9,2,,,,,,,,,,,,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,005,Reading & Comp,Sara Russell,46951,10,6,1,,,,,,,,,,,,,,,,17
2012 Spring,Italian Studies,ITALIAN,Italian Studies,101B,001,Adv Gram Read Comp,Maurizio Vito,46978,,4,4,2,1,,1,,,,,,,,,,,,12
2012 Spring,Italian Studies,ITALIAN,Italian Studies,117,001,20th Cent Lit,Saskia Ziolkowski,46986,,7,3,,,,,,,,,,,,,,,,10
2012 Spring,Italian Studies,ITALIAN,Italian Studies,163,001,Spec Topic Ital Lit,Steven Botterill,46990,1,5,5,2,,,,,,,,,,2,,,,,15
2012 Spring,Jewish Studies Program,JEWISH,Jewish Studies,101,001,Jscultural Legacies,Erich Gruen,47812,,5,3,2,1,1,1,1,,,,,,4,,,,,18
2012 Spring,Journalism,JOURN,Journalism,24,001,Freshman Seminars,William Drummond,48003,3,12,1,,,,,,,,,,,2,,,,,18
2012 Spring,Journalism,JOURN,Journalism,100,001,News Reporting,Kara Platoni,48036,,10,,,1,1,,,,,,,,1,,,,,13
2012 Spring,Journalism,JOURN,Journalism,102AC,001,Journ Meets Drama,William Drummond,48038,6,27,2,,,,,,,,,,,1,,,,,36
2012 Spring,Journalism,JOURN,Journalism,C141,001,Understand Journ,Thomas Goldstein,48039,,1,9,13,9,7,2,,,,,,,,,,,,41
2012 Spring,L&S Deans Office,L & S,Letters & Science,5,001,Entrepreneurship,Jennifer Walske,51803,,10,20,20,9,4,6,2,,,,,1,42,,2,,,116
2012 Spring,L&S Deans Office,L & S,Letters & Science,C30U,001,Us & Global Forest,Lynn Huntsinger,51806,5,15,3,1,5,1,,1,,,1,,,8,,2,,,42
2012 Spring,L&S Deans Office,L & S,Letters & Science,C30V,001,Environ Issues,Ronald Amundson,51827,1,4,4,7,4,3,2,,,,,,,3,,1,,,29
2012 Spring,L&S Deans Office,L & S,Letters & Science,C30X,001,Big Ideas Cell Bio,Fred Wilt,51851,1,10,1,4,15,3,,5,,,2,,2,32,,4,,,79
2012 Spring,L&S Deans Office,L & S,Letters & Science,C70T,001,The Planets,Burkhard Militzer,51878,,5,13,7,3,4,1,2,1,,,,,17,,2,,,55
2012 Spring,L&S Deans Office,L & S,Letters & Science,C70V,001,Descriptive Intro,Yury Kolomensky,51905,1,22,15,15,6,4,1,3,,,1,,,28,,3,,,99
2012 Spring,L&S Deans Office,L & S,Letters & Science,C70W,001,Physics And Music,Saul Perlmutter; Terrence Buehler,51944,3,14,6,7,2,3,1,2,,,1,,,11,,2,,,52
2012 Spring,L&S Deans Office,L & S,Letters & Science,110,001,World Accd Berkeley,David Presti; Tyler Stovall,51953,,,,,,,,,,,,,,128,,2,,,130
2012 Spring,L&S Deans Office,L & S,Letters & Science,160B,001,Philos & Values,John Phillips,51956,17,26,34,19,7,4,4,,2,,1,,1,20,,2,,,137
2012 Spring,L&S Deans Office,L & S,Letters & Science,160D,001,Philos & Values,Robert Sharf,51977,1,14,10,7,5,4,2,,1,,,,1,16,,1,,,62
2012 Spring,L&S Deans Office,L & S,Letters & Science,C160V,001,Human Happiness,Dacher Keltner,51998,3,72,7,7,14,1,1,10,2,,,,,26,,,,,143
2012 Spring,L&S Deans Office,L & S,Letters & Science,180AC,001,Archaeol Sex Gender,Rosemary Joyce,52001,24,24,12,1,2,,,,,,,,1,4,,1,,,69
2012 Spring,L&S Deans Office,L & S,Letters & Science,C180T,001,Language And Power,Claire Kramsch,52016,4,19,6,12,12,3,,3,2,,1,,2,17,,7,,1,89
2012 Spring,L&S Deans Office,L & S,Letters & Science,C180U,001,Wealth And Poverty,Robert Reich,52031,5,15,25,13,13,4,3,,,,,,1,26,,1,,,106
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,98,001,Directed Group Stdy,Charles Sullivan,48509,,,,,,,,,,,,,,13,,1,,,14
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,102,001,Case Studies,Walter Hood,48512,,2,2,2,2,4,2,,,,,,,,,,,,14
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,102,002,Case Studies,Carl Kullmann,48518,6,5,1,,,,,,,,,,,,,,,,12
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,112,001,Landscape Plants,Judith Stilgenbauer,48524,7,7,4,3,2,1,,,,,,,1,,1,,,,26
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,120,001,Topo Form & Design,Michael Lamb,48530,4,20,3,,2,1,1,,,,1,,,,,,,,32
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,121,001,Dn Detail Landconst,Bruce Jett,48533,2,6,3,2,3,1,,1,,,1,,,,,,,1,20
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,130,001,Sustain Landscapes,Kimberlee Stryker,48542,,14,22,13,3,4,2,1,,1,1,,,1,,,,,62
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,132,001,Cmptr App Env Desgn,John Radke,48545,3,8,4,3,,2,,,,,,,,,,,,,20
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,136,001,Adv Land Deline,Charles Sullivan,48557,15,6,8,3,3,,,,,,,,,1,,,,,36
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,140,001,Open Space Design,Patricia Algara,48560,1,5,5,5,2,,,,,,,,,,,,,,18
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,141AC,001,Am Land: Multi Diff,Walter Hood,48562,,3,3,5,5,1,,,,,,,,5,,,,,22
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,160,001,Practice Seminar,Aditya Advani,48563,,9,6,4,,,,,,,,,,,,,,,19
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C171,001,Amer Dsgn Land 1850,Louise Mozingo,48566,,7,8,8,6,2,,1,,,,1,,4,,,,,37
2012 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,198,001,Directed Group Stdy,Charles Sullivan,48569,,,,,,,,,,,,,,18,1,1,,,20
2012 Spring,Law,LEGALST,Legal Studies,R1B,001,Reading & Comp,Emily Bruce,51503,,2,6,3,4,1,,,,,,,,,,,,1,17
2012 Spring,Law,LEGALST,Legal Studies,R1B,002,Reading & Comp,Hillary Berk; Michael Musheno,51506,3,6,1,1,,3,,1,,,1,,1,,,,,,17
2012 Spring,Law,LEGALST,Legal Studies,39D,001,Fresh/Soph Seminar,Alan Pomerantz,51509,3,5,2,3,2,,,,1,,,,,5,,,,,21
2012 Spring,Law,LEGALST,Legal Studies,98,003,Directed Group Stdy,Atif Mian,51518,,,,,,,,,,,,,,7,,3,,,10
2012 Spring,Law,LEGALST,Legal Studies,100,001,Foundations Legalst,Richard Perry,51524,1,9,17,20,29,8,1,4,,,1,,2,3,,1,,,96
2012 Spring,Law,LEGALST,Legal Studies,102,001,Policing & Society,Michael Musheno,51539,,2,11,12,24,2,,2,,,,,,,,,,,53
2012 Spring,Law,LEGALST,Legal Studies,103,001,Theor Of Law & Soc,David Lieberman,51548,,6,9,5,3,3,,1,,,,,2,,,,,,29
2012 Spring,Law,LEGALST,Legal Studies,132AC,001,Immgrtn & Citiznshp,Letitia Volpp,51557,,9,10,15,18,15,11,3,1,,,,,6,,2,,1,91
2012 Spring,Law,LEGALST,Legal Studies,139,001,Comp Leg Traditions,Laurent Mayali,51572,1,6,6,3,2,1,3,3,1,,,,,2,,,,1,29
2012 Spring,Law,LEGALST,Legal Studies,140,001,Property & Liberty,Robert Brown,51581,1,7,7,5,12,5,6,2,1,,1,,3,1,,1,,2,54
2012 Spring,Law,LEGALST,Legal Studies,145,001,Law & Economics I,Eric Talley; Justin Mccrary,51590,2,9,4,11,11,13,12,5,4,,,,3,7,,1,,,82
2012 Spring,Law,LEGALST,Legal Studies,158,001,Law & Development,James O'Connell,51605,1,16,9,8,14,11,3,4,2,,1,1,,2,,2,,4,78
2012 Spring,Law,LEGALST,Legal Studies,160,001,Punishment Cult Soc,Jonathan Simon,51620,2,9,11,12,16,7,7,3,1,1,3,,,5,,1,,1,79
2012 Spring,Law,LEGALST,Legal Studies,161,001,Law/Chinese Society,Robert Berring,51635,5,40,11,12,34,7,14,15,3,,,,,9,,,,3,153
2012 Spring,Law,LEGALST,Legal Studies,168,001,Reproduction & Law,Joan Hollinger,51656,1,5,5,6,5,8,11,2,,,,,,2,,,,,45
2012 Spring,Law,LEGALST,Legal Studies,179,001,Comp Constit Law,Martin Shapiro,51665,,13,10,8,8,4,1,3,3,1,1,,,,,,,,52
2012 Spring,Law,LEGALST,Legal Studies,190,001,Topics In Law/Soc,Victoria Plaut,51683,,4,2,6,4,1,,,1,,,,,1,,,,,19
2012 Spring,Law,LEGALST,Legal Studies,190,002,Topics In Law/Soc,Daniella Beinisch,51686,,4,1,2,,1,,,,1,,,1,,,,,,10
2012 Spring,Law,LEGALST,Legal Studies,198,001,Directed Group Stdy,Molly Van Houweling,51706,,,,,,,,,,,,,,12,,1,,,13
2012 Spring,Law,LEGALST,Legal Studies,198,003,Directed Group Stdy,Atif Mian,51710,,,,,,,,,,,,,,16,,2,,,18
2012 Spring,Linguistics,LINGUIS,Linguistics,R1B,001,Endangered Language,Michael Houser,52233,,17,2,1,,,,,1,,,,,,,,,,21
2012 Spring,Linguistics,LINGUIS,Linguistics,R1B,002,Endangered Language,Michael Houser,52236,1,12,4,,,,1,,,,,,,,,,,,18
2012 Spring,Linguistics,LINGUIS,Linguistics,5,001,Lang & Linguistics,Russell Lee-Goldman,52203,,11,7,14,12,4,5,4,1,,,,,3,,,,1,62
2012 Spring,Linguistics,LINGUIS,Linguistics,55AC,001,American Languages,Rosemary Beam De Azcona,52242,2,13,3,8,7,1,2,2,1,,1,,1,8,,,,,49
2012 Spring,Linguistics,LINGUIS,Linguistics,100,001,Intro Ling Sci,Line Mikkelsen,52272,3,8,25,17,22,19,8,7,3,2,2,,5,8,,3,,,132
2012 Spring,Linguistics,LINGUIS,Linguistics,C105,001,Mind And Language,George Lakoff,52302,2,6,7,11,5,12,7,3,3,,,1,,2,,1,,1,61
2012 Spring,Linguistics,LINGUIS,Linguistics,115,001,Phonol And Morphol,Larry Hyman,52332,3,22,11,13,16,4,2,2,,,2,,,,,1,,,76
2012 Spring,Linguistics,LINGUIS,Linguistics,120,001,Intro Syn & Sem,Peter Jenks,52353,3,20,15,8,13,14,7,5,2,1,2,1,1,1,,1,,,94
2012 Spring,Linguistics,LINGUIS,Linguistics,C147,001,Language Disorders,Susanne Gahl,52374,,7,8,5,6,2,,,,,,,,1,,,,,29
2012 Spring,Linguistics,LINGUIS,Linguistics,151,001,Lang & Gender,Robin Lakoff,52377,2,5,10,2,2,3,2,,,,,,2,1,,,,,29
2012 Spring,Linguistics,LINGUIS,Linguistics,158,001,Computational Meth,Terrance Regier,52380,1,8,3,2,1,,,,,,1,,,3,4,1,,,24
2012 Spring,Linguistics,LINGUIS,Linguistics,C160,001,Quantitative Method,Susanne Gahl,52383,1,5,,,1,,,,,,,,,2,2,1,,,12
2012 Spring,Linguistics,LINGUIS,Linguistics,170,001,Particular Language,Andrew Garrett; Line Mikkelsen,52386,2,8,5,3,,1,,,,,,,,1,2,,,,22
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,103,001,Phs Trans & Kin,Andreas Glaeser,53206,,4,7,11,8,7,5,8,2,,,,,,,,,,52
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,104,001,Matls Charac,Ronald Gronsky,53212,,17,9,18,8,5,5,2,2,,1,,,,,,,1,68
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,111,001,Prop Elect Mats,Junqiao Wu,53227,4,10,5,3,6,5,7,,,,1,,,,1,,,,42
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,112,001,Corrosi (Chem Prop),Thomas Devine,53233,2,2,6,5,2,7,9,3,1,,,,1,,,,,,38
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,125,101,Thin-Film Mat Sci,Christopher Bartlow,53239,1,3,2,1,3,2,1,,,,,,,,,,,,13
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,140,001,Nanomat-Sci & Eng,Andrew Minor,53242,2,9,6,4,1,,,,,,,,,,,,,,22
2012 Spring,Materials Science & Eng,MAT SCI,Materials Science & Eng,151,001,Polymeric Materials,Ting Xu,53248,2,10,4,5,,8,1,,,,,,1,,,,,,31
2012 Spring,Mathematics,MATH,Mathematics,1A,001,Calculus,Zvezdelina Stankova,53603,28,29,12,15,22,15,12,15,9,5,7,,10,6,,16,,1,202
2012 Spring,Mathematics,MATH,Mathematics,1B,001,Calculus,Slobodan Simic,53636,45,83,49,51,60,19,26,34,13,,15,,9,5,,10,,1,420
2012 Spring,Mathematics,MATH,Mathematics,1B,002,Calculus,Mina Aganagic,53675,14,37,40,31,39,26,18,11,11,8,5,3,5,3,,2,,1,254
