UC Berkeley Spring 2011 Course Grades,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
CourseID,CNUM,SECTION,CDESC,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
ASAMST, 172,001,ASIAN AMER LIT     ,"NG, F M           ",1,21,3,2,0,0,0,0,0,0,0,0,0
ASAMST,R002A,001,READING&COMPOSITION,"LEONG, A P        ",0,8,5,8,3,1,0,0,0,0,0,0,1
ASAMST,R002A,002,READING&COMPOSITION,"NGUYEN, K V       ",0,3,8,6,4,1,0,0,0,0,0,0,0
ASAMST,R002B,001,READING&COMPOSITION,"LEONG, A P        ",0,9,6,9,2,1,0,0,0,0,0,0,0
ASAMST,R002B,002,READING&COMPOSITION,"RONDILLA, J L     ",0,18,10,2,0,0,0,0,0,0,0,0,0
ASIANST, 150,001,SPECIAL TOPICS     ,"MEHENDALE, S      ",1,5,5,0,0,0,0,0,0,0,0,0,1
ASIANST, 150,002,SPECIAL TOPICS     ,"OKUBO, Y          ",4,17,6,7,1,0,0,0,0,0,0,0,0
ASIANST, 150,003,SPECIAL TOPICS     ,"PO, L             ",0,6,3,3,2,2,0,0,1,0,0,0,0
ASTRON, 007B,001,INTRO ASTROPHYSICS ,"BLOOM, J S        ",1,8,7,4,3,1,1,0,0,1,0,0,0
ASTRON, 010,001,GENERAL ASTRONOMY  ,"BLITZ, L          ",2,19,2,3,15,1,2,6,0,0,0,0,3
ASTRON, 121,001,RADIO ASTRONOMY LAB,"HEILES, C E       ",4,4,3,3,0,0,0,0,0,0,0,0,0
ASTRON,C012,001,THE PLANETS        ,"MARCY, G          ",1,11,11,7,16,8,2,2,4,0,0,0,0
ASTRON,C161,001,RELA ASTRO & COSMO ,"MA, C             ",1,3,1,2,0,3,1,0,1,1,0,0,0
ASTRON,C162,001,PLANETARY ASTROPHYS,"DOBROVOLSKIS, A   ",1,3,1,3,3,1,0,2,2,0,2,0,0
BIO ENG, 100,001,ETHICS IN SCI & ENG,"HEAD-GORDON, T    ",1,14,23,8,2,4,1,0,1,0,0,0,0
BIO ENG, 101,001,INSTR BIOLOGY MED  ,"CONOLLY, S        ",1,4,3,4,3,3,2,0,1,0,0,0,0
BIO ENG, 104,001,BIO TRANS PHEN     ,"JOHNSON, T D      ",8,25,17,4,13,10,6,4,2,1,0,0,0
BIO ENG, 110,001,BIOMED PHYS FOR ENG,"KUMAR, S          ",1,42,14,29,29,2,0,0,0,0,1,0,0
BIO ENG, 112,001,MOLEC CELL BIOMECH ,"MOFRAD, M         ",1,5,4,1,4,1,1,0,2,0,0,0,0
BIO ENG, 115,001,CELL BIO FOR ENG   ,"LAM, H J          ",1,17,9,3,1,0,0,0,0,0,0,0,0
BIO ENG, 121L,011,BIOMEMS BIONANO LAB,"DUECK, M E        ",2,2,1,1,4,1,0,0,0,0,0,0,0
BIO ENG, 121L,012,BIOMEMS BIONANO LAB,"DUECK, M E        ",0,6,1,0,5,0,0,0,0,0,0,0,0
BIO ENG, 140L,001,SYNTH BIO LAB      ,"ANDERSON, J C     ",0,3,3,2,6,3,1,0,0,0,0,0,0
BIO ENG, 151,001,MICRO/NANO BIOE    ,"HERR, A E         ",0,9,0,1,4,0,0,0,0,0,0,0,0
BIO ENG, 163,001,PRIN OF MOLEC & CEL,"MARRIOTT, G       ",7,7,3,5,5,2,5,1,0,0,0,0,0
BIO ENG, 168L,010,PRAC LT MICROSCOPY ,"FLETCHER, D A     ",2,4,6,3,3,0,0,0,0,0,0,0,0
BIO-CDB, 001A,001,GENERAL BIOLOGY LEC,"FIRESTONE, G L    ",4,87,51,60,99,53,63,80,83,0,24,0,21
BIO-CDB, 001AL,001,GENERAL BIOLOGY LAB,"MEIGHAN, M R      ",4,85,80,70,74,63,73,66,57,0,4,5,4
BIO-IB, 001B,001,GENERAL BIOLOGY    ,"FELDMAN, L J      ",16,41,59,58,172,86,21,128,26,0,32,1,9
BIO-PB, 011,001,INTR SCI LIVING ORG,"SHAPIRA, M        ",1,7,12,15,8,15,8,14,1,2,3,0,5
BIO-PB, 011L,001,LAB FOR BIOLOGY 11 ,"SOUZA, A          ",1,4,3,2,3,0,0,1,0,0,0,0,0
BIO-PB, 011L,002,LAB FOR BIOLOGY 11 ,"SHULDMAN, M I     ",0,4,3,1,2,0,0,0,0,0,1,0,1
BUDDSTD,C050,001,INTRO TO BUDDHISM  ,"DALTON, J         ",0,5,2,2,1,0,0,0,0,1,0,0,0
BUDDSTD,C126,001,BUDDHISM & ENVIRON ,"WILLIAMS, D       ",1,3,5,0,2,0,0,0,0,0,0,0,0
CELTIC, 125,001,IRISH LIT IN TRANS ,"MELIA, D F        ",0,3,5,1,2,3,2,1,0,0,0,0,0
CELTIC, 129,001,MOD CELTIC CULTURES,"KLAR, K A         ",4,19,9,4,5,1,0,0,1,0,0,0,0
CELTIC, 171,001,ROMANTICISM        ,"KLAR, K A         ",4,8,2,1,0,0,0,0,0,0,0,0,0
CELTIC,R001A,001,VOICES/CELTIC WORLD,"WALSH, T          ",1,5,1,7,3,1,0,0,0,0,0,0,0
CELTIC,R001A,002,VOICES/CELTIC WORLD,"HELLMAN, D        ",0,0,0,3,1,2,3,2,1,0,0,1,2
CHEM, 001A,001,GENERAL CHEMISTRY  ,"NITSCHE, H        ",2,119,95,63,45,25,17,14,3,1,0,0,6
CHEM, 001A,002,GENERAL CHEMISTRY  ,"NITSCHE, H        ",1,77,55,47,21,21,15,3,3,0,0,0,3
CHEM, 001B,001,GENERAL CHEMISTRY  ,"SAYKALLY, R J     ",0,20,7,5,25,7,5,22,4,0,11,0,1
CHEM, 003A,001,CHEM STRUCT REACT  ,"BERTOZZI, C R     ",5,70,25,24,90,28,27,57,26,2,16,3,11
CHEM, 003A,002,CHEM STRUCT REACT  ,"BERTOZZI, C R     ",6,77,41,52,119,31,22,74,20,0,10,4,13
CHEM, 003AL,001,ORGANIC CHEM LAB   ,"ROBAK, M T        ",0,122,152,37,12,13,0,1,0,0,0,0,4
CHEM, 003AL,002,ORGANIC CHEM LAB   ,"ROBAK, M T        ",0,130,141,33,22,13,2,1,1,0,1,0,2
