Grade Distribution for Spring 2013 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2012-2013,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Spring (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2013 Spring,History,HISTORY,History,164B,001,Eurintell 1770-1870,Martin Jay,39654,,1,12,7,2,,2,,,,,,,3,,1,,,28
2013 Spring,History,HISTORY,History,165A,001,The Reformations,Jonathan Sheehan,39663,,4,7,1,1,,,1,,,,,,2,,1,,,17
2013 Spring,History,HISTORY,History,169A,001,Italy 1350-1800,Thomas Dandelet,39678,,2,8,3,3,,1,,,,,,1,2,,1,,,21
2013 Spring,History,HISTORY,History,171C,001,Russia From 1917,Yuri Slezkine,39681,,10,14,10,5,6,3,,,,,,,5,,,,,53
2013 Spring,History,HISTORY,History,178,001,Holocaust,John Efron,39696,,32,5,6,5,3,1,1,,,,,,11,,,,,64
2013 Spring,History,HISTORY,History,182A,001,Technology/Society,Massimo Mazzotti,39711,,13,6,,5,2,1,1,,,,,1,7,,1,,,37
2013 Spring,History,HISTORY,History,183A,001,Health And Disease,Abena Osseo-Asare,39719,1,15,19,3,3,1,,,,1,,,,6,,,,,49
2013 Spring,History,HISTORY,History,185A,001,Xianity To 1250,Susanna Elm,39720,,2,4,1,,1,1,1,4,,1,,2,5,,1,,,23
2013 Spring,History,HISTORY,History,C192,001,History Of Info,Geoffrey Nunberg; Paul Duguid,39744,1,,4,1,1,1,1,,1,1,,,,5,,,,,16
2013 Spring,History of Art,HISTART,History of Art,R1B,001,Visual Experience,Shahrzad Ehya,04803,,4,2,5,,1,,,,,,,1,,,,,,13
2013 Spring,History of Art,HISTART,History of Art,R1B,002,Visual Experience,Catherine Telfair; Shahrzad Ehya,04806,,6,8,3,,1,1,,,,,,,,,,,,19
2013 Spring,History of Art,HISTART,History of Art,R1B,003,Visual Experience,Jordan Rose; Shahrzad Ehya,04809,,4,4,4,4,2,,,,,,,,,,,,,18
2013 Spring,History of Art,HISTART,History of Art,R1B,004,Visual Experience,Amy Kim; Shahrzad Ehya,04812,2,3,3,1,1,2,,,,,,,,1,,,,,13
2013 Spring,History of Art,HISTART,History of Art,R1B,005,Visual Experience,Shahrzad Ehya; Tara Mcdowell,04815,,5,7,4,,1,,1,,,,,,,,,,,18
2013 Spring,History of Art,HISTART,History of Art,R1B,006,Visual Experience,Laura Richard; Shahrzad Ehya,04818,4,2,4,4,1,,,,1,,,,,,,,,,16
2013 Spring,History of Art,HISTART,History of Art,R1B,007,Visual Experience,Edwin Harvey; Shahrzad Ehya,04821,,1,8,4,3,,,,,,,,,,,,,,16
2013 Spring,History of Art,HISTART,History of Art,R1B,008,Visual Experience,Shahrzad Ehya; Yi Yi Mon Kyo,04824,,7,4,3,4,,,,,,,,,,,,,,18
2013 Spring,History of Art,HISTART,History of Art,11,001,Intr To Western Art,Darcy Grigsby,04827,2,12,22,17,21,5,4,3,,1,,,3,66,,5,,1,162
2013 Spring,History of Art,HISTART,History of Art,39F,001,Fresh/Soph Seminar,Elizabeth Honig,04868,,2,4,2,1,2,1,,,,,,,2,,,,,14
2013 Spring,History of Art,HISTART,History of Art,62,001,Intro Ital Ren Art,Justin Underhill,04869,,13,13,12,6,1,1,,,,,,,8,,,,1,55
2013 Spring,History of Art,HISTART,History of Art,130A,001,Early Chinese - I,Patricia Berger,04884,1,7,6,2,1,,,1,,,1,,,6,,1,,2,28
2013 Spring,History of Art,HISTART,History of Art,136C,001,Art Of Ind-Painting,Sugata Ray,04896,,7,6,3,1,,1,,,,,,,1,,,,,19
2013 Spring,History of Art,HISTART,History of Art,160,001,Florence 1400-1600,Kathryn Moore,04932,12,23,8,,3,1,1,,,,,,,,,,,1,49
2013 Spring,History of Art,HISTART,History of Art,180A,001,Early 19th C Europe,Darcy Grigsby,04944,2,12,13,15,15,6,4,2,,,,,,4,,3,,,76
2013 Spring,History of Art,HISTART,History of Art,188,001,Latin American Art,Julia Bryan-Wilson,04956,9,25,23,13,1,1,,1,,1,,,,5,,,,,79
2013 Spring,History of Art,HISTART,History of Art,190A,001,Asian,Gregory Levine,04968,,3,5,4,1,1,1,,,,,,,1,,,,,16
2013 Spring,History of Art,HISTART,History of Art,192B,001,Ancient,Gaius Stern,04980,1,4,,,1,1,,,,,1,,,,,1,,1,10
2013 Spring,History of Art,HISTART,History of Art,192D,001,Renaissance,Kathryn Moore,04983,1,15,1,1,,,,,,,,,,,,,,,18
2013 Spring,History of Art,HISTART,History of Art,192E,001,17th-18th Century,Todd Olson,04986,1,5,3,5,,,,,,,,,,,,,,1,15
2013 Spring,History of Art,HISTART,History of Art,192F,001,19th-20th Century,Justin Underhill,04989,1,13,,,1,,,,,,,,,,,,,,15
2013 Spring,History of Art,HISTART,History of Art,192F,002,19th-20th Century,Whitney Davis,04992,,4,5,2,,,,,,,,,,,,,,,11
2013 Spring,IAS Teaching Program,ASIANST,Asian Studies,150,001,Special Topics,Jaisohn Eau,05765,,1,2,1,5,,,2,,,,,,1,,,,2,14
2013 Spring,IAS Teaching Program,ASIANST,Asian Studies,150,002,Special Topics,Crystal Cohen,05768,,3,10,5,7,,,,,,,,,6,,,,,31
2013 Spring,IAS Teaching Program,DEV STD,Development Studies,C100,001,His Dev/Underdev,Gillian Hart,18606,1,17,25,15,13,7,1,5,4,,4,,2,7,,,,1,102
2013 Spring,IAS Teaching Program,GPP,Global Poverty & Practice,105,001,Global Practice,Clare Talwalker,38303,2,9,5,3,2,,,,,,,,,,,,,,21
2013 Spring,IAS Teaching Program,GPP,Global Poverty & Practice,105,002,Global Practice,Clare Talwalker,38312,,8,4,3,,1,,,,,,,,,,,,,16
2013 Spring,IAS Teaching Program,GPP,Global Poverty & Practice,105,003,Global Practice,Khalid Kadir,38321,2,1,7,3,4,3,,,,,,,2,,,,,,22
2013 Spring,IAS Teaching Program,GPP,Global Poverty & Practice,196,002,Global Capstone,Khalid Kadir,38333,2,,2,6,,1,,,,,,,,,,,,,11
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,45,001,Survy World History,Joseph Bohling,46403,,42,31,34,38,29,9,9,2,,1,,2,2,,2,,,201
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,102,001,Scope And Methods,Clare Talwalker,46439,,6,5,1,2,,,,,,,,,1,,,,1,16
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,107,001,Inter Macro Theory,Calanit Kamala,46445,7,35,8,21,16,14,14,11,9,,6,2,1,1,,1,,1,147
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,120,001,Selected Topics,Tara Graham,46466,1,5,3,4,1,,,,,,,,,1,,4,,,19
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,140,001,Special Topics,Jonathan Lewis; Maximilian Auffhammer,46472,3,3,7,,1,,,,,,,,,2,,,,,16
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,150,002,Adv Std In Ias,Peter Bartu,46478,2,15,14,,,,,1,,,,,,1,,,,,33
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,155AC,001,Educational Justice,Genevieve Gonzales,46484,12,19,9,2,1,1,,,,,,,1,3,,1,,1,50
2013 Spring,IAS Teaching Program,IAS,International & Area Stds,194,002,Senior Sem In Ias,Tiffany Page,46490,,2,3,3,1,,,,,,,,,1,,,,,10
2013 Spring,IAS Teaching Program,LATAMST,Latin American Studies,150,001,Advanced Studies,Tiffany Page,49103,,5,7,2,1,2,1,,1,,,,,2,,,,,21
2013 Spring,IAS Teaching Program,M E STU,Middle Eastern Studies,20,001,M.E. Perspectives,Yasmeen Daifallah,57003,7,16,7,5,3,2,,,,,,,,26,,,,,66
2013 Spring,IAS Teaching Program,M E STU,Middle Eastern Studies,150,002,Adv Std Middle East,Mahmood Monshipouri,57018,,13,12,2,,,,,,,,,,4,,1,,1,33
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,10,001,Introd To Pacs,Darren Zook,66703,,31,52,19,25,2,2,3,,,,1,3,15,,2,,1,156
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,94,001,Meditation,Americ Azevedo,66724,,,,,,,,,,,,,,432,,39,,,471
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,100,001,Peace Theories,Jerry Sanders,66730,,5,6,10,7,6,5,3,,1,,,1,2,,2,,1,49
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,119,001,Special Topics,Americ Azevedo,66733,1,21,7,,,1,1,,,,1,,1,3,,,,1,37
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,127,001,Hr And Global Poli,Julie Shackford-Bradley,66739,1,33,16,5,2,1,,,,,,,,10,,1,,3,72
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,135,001,Regional Conflict,Darren Zook,66742,,13,10,10,15,10,2,3,1,,,,1,8,,,,,73
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,154,001,Multi Cul Confl Res,Karenjot Bhangoo Randhawa,66754,,6,20,3,4,,,,,,1,1,,3,,,,,38
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,190,001,Senior Seminar,Julie Shackford-Bradley,66760,1,21,10,1,,,,,,,,,1,,,,,,34
2013 Spring,IAS Teaching Program,PACS,Peace & Conflict Studies,190,002,Senior Seminar,Karenjot Bhangoo Randhawa,66763,3,5,13,3,3,1,,,,,,,1,,,,,3,32
2013 Spring,IAS Teaching Program,POLECON,Political Economy,100,001,Theory Of Pol Econ,Stephanie Ballenger,71209,,11,27,30,32,16,12,9,8,1,1,3,7,1,,1,,2,161
2013 Spring,IAS Teaching Program,POLECON,Political Economy,101,001,Contemp Theo Pol Ec,Khalid Kadir,71230,3,15,19,18,25,14,8,3,1,1,,,4,2,,,,1,114
2013 Spring,IAS Teaching Program,POLECON,Political Economy,101,002,Contemp Theo Pol Ec,Lanchih Po,71233,2,11,11,13,7,3,1,1,,,,,,,,,,,49
2013 Spring,IAS Teaching Program,POLECON,Political Economy,150,001,Advanced Study Peis,Lanchih Po,71254,2,4,4,2,3,,,,,,,,1,1,,,,,17
2013 Spring,IAS Teaching Program,POLECON,Political Economy,150,002,Advanced Study Peis,Joseph Bohling,71257,,4,2,3,5,,2,,1,,,,,,,,,,17
2013 Spring,IAS Teaching Program,POLECON,Political Economy,160,002,Pe His Context,Joseph Bohling,71263,,4,4,8,9,9,8,,,,,1,,3,,,,,46
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,115,001,Ind & Comm Data Sys,Kenneth Goldberg,41003,2,17,23,7,5,4,,2,1,,,,,,,,,,61
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,153,001,Log Nt Des Supchmgt,Robert Leachman,41015,1,5,6,10,13,5,7,1,,,,,,3,,,,,51
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,161,001,Operations Res Ii,Xin Guo,41018,,14,18,12,26,8,3,1,,,,,,3,,,,,85
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,162,001,Linear Programming,Ying-Ju Chen,41024,7,8,14,13,6,10,10,5,6,2,3,,,2,,2,,,88
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,165,001,Quality Control,Lee Schruben,41030,2,11,11,21,12,5,,2,,,,,1,1,,,,1,67
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,166,001,Decision Analysis,Shmuel Oren,41036,7,21,41,10,3,3,8,,,,,,,2,,,,,95
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,171,001,Tech Firm Leadrship,Ronald Lesniak,41042,7,22,15,17,12,3,,2,,,,,1,,,,,,79
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,180,001,Senior Project,Zuo-Jun Shen,41045,,15,12,3,1,,,,,,,,,,,,,,31
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190A,001,Advance Topics Ieor,Ikhlaq Sidhu,41049,6,16,14,1,,,,,,,,,,,1,,,,38
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190C,001,Advance Topics Ieor,Donald Wroblewski,41222,3,5,,2,,,,,,,,,,,,,,,10
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190D,001,Advance Topics Ieor,Kenneth Sandy,41050,2,8,6,5,4,2,,1,,,,,,8,,,,1,37
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190F,001,Advance Topics Ieor,Stephen Beck,41051,11,8,3,,1,,,,,,,,,4,,,,,27
2013 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190G,001,Advance Topics Ieor,Tal Lavian,41054,12,21,11,2,,1,,,,,,,,1,,2,,,50
2013 Spring,Information,INFO,Info Mgmt & Systems,C103,001,History Of Info,Geoffrey Nunberg; Paul Duguid,41506,,3,2,,1,2,1,2,1,,,,,3,,,,,15
2013 Spring,Information,INFO,Info Mgmt & Systems,198,002,Directed Group Stdy,Bryan Rea; Naila Al-Khalawi; Sara Cambridge; Tapan Parikh,41511,,,,,,,,,,,,,,3,17,1,,,21
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,001,Freshman Seminars,Brent Mishler,42003,,6,1,,1,,,1,,,,,,1,,,,,10
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,006,Freshman Seminars,Leslea Hlusko,42018,,14,,,,,,,,,,,,2,,,,,16
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,24,008,Freshman Seminars,Han Lim,42024,,3,1,4,2,,,3,,,,,,1,,,,,14
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,31,001,Ecol/Evol Anml Behv,Roy Caldwell,42033,1,11,3,3,10,2,2,6,2,,2,,1,6,,4,,,53
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,98,001,Directed Group Stdy,Brent Mishler; Colleen Hui; Sumire Noguchi,42057,,,,,,,,,,,,,,46,,4,,,50
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,C100,001,Plant Morphology,Bonnye Ingram,42138,,2,5,2,1,,,,,,,,,,,,,,10
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,102LF,001,Intro Cal Plt Life,Dean Kelch,42141,2,3,2,6,2,3,3,3,3,1,1,,1,,,2,,,32
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,104LF,001,Hist Of Vertebrate,Alan Shabel; Jimmy Mcguire; Rauri Bowie,42150,1,8,3,6,21,6,3,7,2,,2,1,,2,,,,,62
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,113L,001,Pal Pers Ecol Evol,Charles Marshall,42168,1,15,9,2,3,5,2,3,3,,,1,,2,,,,,46
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,119,001,Medical Evidence,Gloria Caldwell,42177,1,10,4,5,7,1,,,1,,,,,2,,,,,31
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132,001,Surv Human Physiol,Daniela Kaufer; Steven Lehman,42189,10,36,34,67,45,38,33,17,18,15,11,,8,11,,4,,,347
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,001,Mammal Physiol Lab,Daniela Kaufer; Heather French; Steven Lehman,42192,2,5,6,2,2,1,,,,,,,,2,,,,,20
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,002,Mammal Physiol Lab,Daniela Kaufer; Katharine Burmaster; Steven Lehman,42195,,7,5,9,,1,,,,,,,,,,,,,22
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,003,Mammal Physiol Lab,Daniela Kaufer; Michael Peterson; Steven Lehman,42198,,3,5,11,2,,,1,,,,,,,,,,,22
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,004,Mammal Physiol Lab,Daniela Kaufer; Dennis Evangelista; Steven Lehman,42201,2,6,,6,8,,,,,,,,,,,,,,22
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,005,Mammal Physiol Lab,Daniela Kaufer; Katharine Burmaster; Steven Lehman,42204,,7,4,8,2,,,,,,,,,,,,,,21
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,006,Mammal Physiol Lab,Daniela Kaufer; Dennis Evangelista; Steven Lehman,42207,8,9,,3,1,,,,,,,,,,,,,,21
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,007,Mammal Physiol Lab,Daniela Kaufer; Michael Peterson; Steven Lehman,42210,,11,5,5,1,,,,,,,,,,,,,,22
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,008,Mammal Physiol Lab,Daniela Kaufer; Heather French; Steven Lehman,42213,2,6,5,6,3,,,,,,,,,,,,,,22
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,138,001,Comparat Endocrino,George Bentley,42222,5,15,3,7,8,,1,2,2,,,,,3,1,,,,47
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,140,001,Bio Human Reprod,Thomas Carlson,42231,18,136,46,35,80,20,18,31,14,,10,4,,18,,8,,1,439
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,C143B,001,Hormones & Behavior,Lance Kriegsfeld,42281,5,17,11,7,7,3,3,3,4,1,,,1,5,,2,,,69
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,146LF,001,Behavior Ecolgy/Lab,Eileen Lacey,42282,1,4,4,5,9,3,1,,,,,,,,,,,,27
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,151,001,Plant Physiol Ecol,Todd Dawson,42297,4,19,17,9,1,2,,,,,,,,2,,,,1,55
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,151L,001,Plant Phys Ecol Lab,Cameron Williams; Todd Dawson,42300,2,7,9,2,,2,,2,1,,,,,,,,,,25
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,152,001,Environ Toxicology,Donald Weston,42303,,13,4,1,14,3,2,6,2,,1,1,1,1,1,,,,50
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,161,001,Evolution Genetics,Montgomery Slatkin; Rasmus Nielsen,42312,3,5,13,5,17,6,,15,6,,1,,1,2,,,,,74
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,169,001,Evol Medicine,Thomas Carlson,42327,9,58,18,15,62,21,11,14,3,,3,,,,,,,,214
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,174LF,001,Ornithology Wth Lab,Rauri Bowie,42348,2,8,1,1,6,3,1,1,,,,,,2,,,,,25
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,175LF,001,Herpetology W Lab,Jimmy Mcguire,42357,2,4,3,,6,1,1,1,3,,,1,,2,,,,,24
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,183L,001,Evol Vertebrate Lab,Kevin Padian,42366,1,11,8,6,8,8,4,1,2,,,,,,,,,,49
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,C185L,001,Human Paleontology,Timothy White,42375,2,3,3,1,4,,1,3,,,,,2,1,,,,,20
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,C187,001,Hum Bio Of The Pac,Patrick Kirch,42387,2,9,7,7,5,3,1,1,,,,,,,,1,,,36
2013 Spring,Integrative Biology,INTEGBI,Integrative Biology,198,001,Directed Group Stdy,Brent Mishler; Sumire Noguchi,43179,,,,,,,,,,,,,,89,,4,,1,94
2013 Spring,Italian Studies,ITALIAN,Italian Studies,1,001,Elementary Italian,Filippo Andrei,46903,,5,5,1,,,,,,,,,,2,,,,,13
2013 Spring,Italian Studies,ITALIAN,Italian Studies,1,002,Elementary Italian,Filippo Andrei,46906,1,3,7,1,1,,,,,,,,,1,,,,,14
2013 Spring,Italian Studies,ITALIAN,Italian Studies,1,003,Elementary Italian,Anthony Martire,46909,10,4,,1,1,1,,,,,,,,1,,,,,18
2013 Spring,Italian Studies,ITALIAN,Italian Studies,1,004,Elementary Italian,Emily Rabiner; Marisa Escolar,46912,1,8,7,,3,1,,,,,,,,,,,,,20
2013 Spring,Italian Studies,ITALIAN,Italian Studies,2,003,Elementary Italian,Katherine Noson; Marisa Escolar,46930,3,9,,1,1,,,,,,,,,4,,1,,,19
2013 Spring,Italian Studies,ITALIAN,Italian Studies,2,004,Elementary Italian,Anthony Martire,46933,8,4,3,,1,,,,,,,,,,,,,,16
2013 Spring,Italian Studies,ITALIAN,Italian Studies,3,002,Interm Italian,Mara Jacobsen,46939,2,4,2,2,,,,,,,,,,,,,,,10
2013 Spring,Italian Studies,ITALIAN,Italian Studies,R5A,001,Reading & Comp,Albert Ascoli; Marina Romani,46945,2,5,5,3,,,1,1,,,,,,,,,,,17
2013 Spring,Italian Studies,ITALIAN,Italian Studies,R5A,002,Reading & Comp,Albert Ascoli; Leslie Elwell,46947,,,4,2,6,3,,,,,,,,,,,,,15
2013 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,001,Reading & Comp,Natalie Cleaver,46948,1,7,8,1,,,,1,,,,,,,,,,,18
2013 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,002,Reading & Comp,Albert Ascoli; Brandon Schneider,46951,,4,2,2,2,1,,,,,,,1,,,,,,12
2013 Spring,Italian Studies,ITALIAN,Italian Studies,12,001,Adv Conv Ital,Anna Bellezza,46957,,1,3,3,,,,,,,,,,3,,,,,10
2013 Spring,Italian Studies,ITALIAN,Italian Studies,120,001,Italian Studies,Natalie Cleaver,46993,1,5,3,1,1,,,,,,,,,,,,,,11
2013 Spring,Italian Studies,ITALIAN,Italian Studies,160,002,"Ital Hist, Soc, Pol",Diego Pirillo,46998,4,2,1,2,,,,,,,,,,1,,,,,10
2013 Spring,Jewish Studies Program,JEWISH,Jewish Studies,101,001,Jscultural Legacies,Celine Piser; Jill Stoner,47815,,9,4,3,,,,,,,,,,2,,,,,18
2013 Spring,Jewish Studies Program,JEWISH,Jewish Studies,120,001,Special Topics,Jill Stoner; Leon Katz Wiener Dow,47821,1,6,4,3,2,,,1,,,,,,1,1,,,,19
2013 Spring,Journalism,JOURN,Journalism,24,001,Freshman Seminars,William Drummond,48003,3,5,,,,1,,1,,,,,,3,,,,,13
2013 Spring,Journalism,JOURN,Journalism,24,002,Freshman Seminars,Robert Calo,48006,,10,,,,,,,,,,,,2,,,,,12
2013 Spring,Journalism,JOURN,Journalism,100,001,News Reporting,Kara Platoni,48015,,16,1,,,,,,1,,,,,,,,,,18
2013 Spring,Journalism,JOURN,Journalism,C141,001,Understand Journ,Thomas Goldstein,48021,,2,5,3,5,1,,,,,,,1,3,,,,,20
2013 Spring,L&S Deans Office,L & S,Letters & Science,22,001,Sensibility/Science,John Campbell; Robert Maccoun; Saul Perlmutter,51863,7,20,7,5,8,,,,,,1,,,20,,2,,,70
2013 Spring,L&S Deans Office,L & S,Letters & Science,C30U,001,Us & Global Forest,Lynn Huntsinger,51803,1,11,1,1,2,,,3,,,,,,6,,2,,,27
2013 Spring,L&S Deans Office,L & S,Letters & Science,C30V,001,Environ Issues,Whendee Silver,51824,,12,4,7,5,1,1,1,,,,,2,3,,2,,,38
2013 Spring,L&S Deans Office,L & S,Letters & Science,C40T,001,Intro As:Hollywood,Kathleen Moran,51847,1,14,9,5,7,8,2,1,,,,1,2,14,,,,,64
2013 Spring,L&S Deans Office,L & S,Letters & Science,C60U,001,Marxnietzschefreud,Karen Feldman,51848,1,4,9,2,3,3,1,2,,1,,,,6,,4,,,36
2013 Spring,L&S Deans Office,L & S,Letters & Science,C70U,001,General Astronomy,Alexei Filippenko,51866,10,25,13,11,17,8,4,5,3,1,,1,,75,,8,,,181
2013 Spring,L&S Deans Office,L & S,Letters & Science,C70V,001,Descriptive Intro,Carlos Bustamante,51947,3,15,7,11,14,4,3,4,2,,,,1,56,,7,,,127
2013 Spring,L&S Deans Office,L & S,Letters & Science,105,001,Arts Entrepreneur,Richard Andrews,51986,,21,9,,3,1,,,,,,,,6,,2,,,42
2013 Spring,L&S Deans Office,L & S,Letters & Science,110,001,World Accd Berkeley,David Presti; Tyler Stovall,51989,,,,,,,,,,,,,,91,,4,,,95
2013 Spring,L&S Deans Office,L & S,Letters & Science,121,001,Origina Sci Relig,Kevin Padian; Ronald Hendel,51992,3,17,18,10,11,5,3,3,,,,,4,14,,4,,1,93
2013 Spring,L&S Deans Office,L & S,Letters & Science,122,001,Time,Hubert Dreyfus; Raphael Bousso,52013,,8,6,3,4,,,1,,,,,,16,,,,3,41
2013 Spring,L&S Deans Office,L & S,Letters & Science,160B,001,Philos & Values,John Phillips,52022,2,55,20,16,9,4,,3,,1,,,1,21,,2,,,134
2013 Spring,L&S Deans Office,L & S,Letters & Science,160D,001,Philos & Values,Robert Sharf,52043,6,19,10,5,7,2,1,2,1,1,,1,,16,,4,,,75
2013 Spring,L&S Deans Office,L & S,Letters & Science,180AC,001,Archaeol Sex Gender,Rosemary Joyce,52058,32,37,6,1,4,4,,4,,,,,,6,,,,,94
2013 Spring,L&S Deans Office,L & S,Letters & Science,C180U,001,Wealth And Poverty,Robert Reich,52073,9,27,26,28,20,10,2,,,,,,,26,,,,,148
2013 Spring,L&S Deans Office,L & S,Letters & Science,C180X,001,Arts & Cultural Pol,Michael O'Hare,52187,1,,6,2,,2,1,,,,,,,3,,1,,2,18
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,39A,001,Fresh/Soph Seminar,Amir Gohar; Jennifer Wolch; Kristina Hill; M Ubbelohde,48502,,,,,,,,,,,,,,11,,1,,,12
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,98,001,Directed Group Stdy,Kimberlee Stryker,48752,,,,,,,,,,,,,,11,,1,,,12
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,102,001,Case Studies,Carl Kullmann,48503,3,4,4,3,1,2,3,,1,,,,,,,,,,21
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,112,001,Landscape Plants,Anneke Swinehart; Laura Jerrard,48509,3,11,4,3,3,2,1,3,1,3,,,,,,,,1,35
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,121,001,Dn Detail Landconst,Linda Jewell; Raymond Freeman,48515,,4,7,,2,2,,,,,,,,,,,,,15
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,130,001,Sustain Landscapes,Kimberlee Stryker,48524,,24,15,6,2,,,2,,,,,,5,,1,,,55
2013 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,132,001,Cmptr App Env Desgn,John Radke,48527,5,7,4,4,,1,,,,,,,,1,,,,,22
