Grade Distribution for Fall 2016 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2016-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 2/28/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2016 Fall,German,GERMAN,German,1,3,Elementary German 1,Scott Shell,16697,,8,6,1,1,,,,,,,,1,,,1,,,18
2016 Fall,German,GERMAN,German,1,4,Elementary German 1,Zainab Hossainzadeh,16698,,4,5,1,1,,1,1,,,,,,4,2,1,,,20
2016 Fall,German,GERMAN,German,1,5,Elementary German 1,Nikolaus Euba,16699,,,7,5,,,,,,,,,,4,,,,1,17
2016 Fall,German,GERMAN,German,1,6,Elementary German 1,Nikolaus Euba,16700,,1,5,2,2,1,1,2,,,,,,3,,1,,,18
2016 Fall,German,GERMAN,German,1,7,Elementary German 1,Julia Reagan,16714,,3,2,,1,4,,,1,,,,,3,1,1,,,16
2016 Fall,German,GERMAN,German,2,1,Elementary German 2,Nikolaus Euba,16779,1,2,1,,,2,1,,1,,,,,4,1,1,,,14
2016 Fall,German,GERMAN,German,2,2,Elementary German 2,Nikolaus Euba,16780,,4,2,1,2,,,2,,,,,1,3,,,,,15
2016 Fall,German,GERMAN,German,3,1,Intermed German I,Sarah Harris,16730,,1,3,1,1,,,,,,,,,1,3,2,,,12
2016 Fall,German,GERMAN,German,3,2,Intermed German I,Kumars Salehi,16731,,6,1,3,,,,,,,,,,2,1,,,,13
2016 Fall,German,GERMAN,German,3,3,Intermed German I,Nikolaus Euba,16732,,3,3,1,,,,1,,,,,,2,1,,,,11
2016 Fall,German,GERMAN,German,4,2,Intermed German Ii,Harriett Jernigan,16724,3,2,4,1,,,,,,,,,,,,,,,10
2016 Fall,German,GERMAN,German,R5A,1,Reading And Comp,Peter Woods,16647,,15,4,1,,,,,1,,,,,,,,,,21
2016 Fall,German,GERMAN,German,R5A,2,Reading And Comp,Winfried Kudszus,16648,,3,5,8,2,1,,,,,,,,,,,,,19
2016 Fall,German,GERMAN,German,R5A,3,Reading And Comp,Winfried Kudszus,16649,1,8,7,2,1,,,,,,,,,,,,,,19
2016 Fall,German,GERMAN,German,R5A,4,Reading And Comp,Cara Tovey,16650,,8,8,,4,,,,,,,,,,,,,,20
2016 Fall,German,GERMAN,German,R5A,5,Reading And Comp,Winfried Kudszus,16651,1,18,1,,,,,,,,,,,,,,,,20
2016 Fall,German,GERMAN,German,39P,1,Freshman Seminar,Chenxi Tang,34807,1,5,8,4,,,,,,,,,,1,,,,,19
2016 Fall,German,GERMAN,German,98,1,Directed Group Stdy,Jeroen Dewulf,16676,,,,,,,,,,,,,,18,,1,,,19
2016 Fall,German,GERMAN,German,100,1,Reading Culture,Jeroen Dewulf,16743,3,11,4,1,,,,,,,,,,,,,,,19
2016 Fall,German,GERMAN,German,101,1,Advanced German,Nikolaus Euba,16738,,10,4,1,,,,,,,,,,,2,,,,17
2016 Fall,German,GERMAN,German,102D,1,Pop Culture/Germany,Harriett Jernigan,15298,4,7,2,,1,,,,,,,,,,,,,,14
2016 Fall,German,GERMAN,German,103,1,Intro Gm Ling,Thomas Shannon,16739,1,4,5,3,1,1,,1,,,,,,,,,,,16
2016 Fall,German,GERMAN,German,160B,1,FacismPropaganda,Charlton Payne,16669,3,26,6,,,,,,,,,,,2,,,,1,38
2016 Fall,History,HISTORY,History,R1B,1,History Rding&Comp,Margaret Chowning,16420,,3,2,4,4,1,2,,,,,,,,,,,,16
2016 Fall,History,HISTORY,History,R1B,3,History Rding&Comp,Camilo Lund-montano,16422,,3,2,2,3,3,1,,,,,,,,,,,,14
2016 Fall,History,HISTORY,History,4A,1,Ancient Mediterrane,Carlos Norena,16425,,17,30,27,13,4,1,3,,,1,,2,12,,2,,,112
2016 Fall,History,HISTORY,History,5,1,Modern Europe,Ethan Shagan,16208,,44,34,14,15,3,5,2,,,,,1,21,,1,,,140
2016 Fall,History,HISTORY,History,6A,1,China: Early,Nicolas Tackett,16099,,10,7,8,2,3,,3,,,,1,,5,,2,,,41
2016 Fall,History,HISTORY,History,7A,1,Us To Civil War,Mark Peterson,16531,12,53,59,33,21,7,1,4,3,1,1,,4,76,,14,,,289
2016 Fall,History,HISTORY,History,8A,1,Becoming Latin Amer,Margaret Chowning,16371,,15,11,2,5,1,,,,,,,,5,,,,,39
2016 Fall,History,HISTORY,History,24,1,Freshman Seminar,Tabitha Kanogo,16161,,,,,,,,,,,,,,16,,1,,,17
2016 Fall,History,HISTORY,History,24,3,Freshman Seminar,Waldo Martin,34210,,,,,,,,,,,,,,13,,,,1,14
2016 Fall,History,HISTORY,History,30,1,History Of Science,Rodolfo Alaniz,16163,,10,26,7,6,3,1,1,,,,,1,22,,1,,,78
2016 Fall,History,HISTORY,History,39N,1,Fresh/Soph Seminar,Alexander Cook,16467,,7,,,,,,,,,,,,12,,,,,19
2016 Fall,History,HISTORY,History,39R,1,Fresh/Soph Seminar,Brian Baumann,35074,2,7,1,1,3,1,,,,,,,2,1,,,,,18
2016 Fall,History,HISTORY,History,98,1,Directed Group Stdy,Christine Philliou,16210,,,,,,,,,,,,,,15,,2,,,17
2016 Fall,History,HISTORY,History,98,2,Directed Group Stdy,Thomas Dandelet,16211,,,,,,,,,,,,,,17,,1,,,18
2016 Fall,History,HISTORY,History,98,3,Directed Group Stdy,Kerwin Klein,16212,,,,,,,,,,,,,,25,,1,,,26
2016 Fall,History,HISTORY,History,100AC,1,Topics Am Cult,Stephanie Jones-Rogers,16107,100,10,11,2,2,,1,,,1,,,,31,,4,,,162
2016 Fall,History,HISTORY,History,100D,1,Topics - U.S.,Kerwin Klein,16262,,3,8,10,1,3,1,1,,1,,,,9,,2,,,39
2016 Fall,History,HISTORY,History,100E,2,Topics-Latinamr,Elena Schneider,32355,,15,13,7,7,1,2,1,,1,,,,3,,,,,50
2016 Fall,History,HISTORY,History,100M,1,Topics-Mideast,Christine Philliou,16400,2,8,6,9,5,1,,1,,,,,,4,,2,,1,39
2016 Fall,History,HISTORY,History,100M,2,Topics-Mideast,Aimee Genell,33829,2,14,16,11,,,,,,,,,,4,,,,1,48
2016 Fall,History,HISTORY,History,100U,1,Topics-Cmprtve,Andrew Barshay,16418,2,15,19,16,22,5,1,,,,,,,6,,,,3,89
2016 Fall,History,HISTORY,History,101,2,"Research, Writing",Robert Lee,16008,,2,2,4,2,1,,1,,,,,2,,,,,,14
2016 Fall,History,HISTORY,History,101,3,"Research, Writing",Peter Sahlins,16009,3,3,2,1,1,,,,,,,,,,,,,1,11
2016 Fall,History,HISTORY,History,103B,2,Proseminar: Europe,Yuri Slezkine,15794,,5,5,1,2,2,1,,,,,,,,,,,,16
2016 Fall,History,HISTORY,History,103B,3,Proseminar: Europe,Thomas Dandelet,15795,,7,,5,,,,,,,,,,,,,,,12
2016 Fall,History,HISTORY,History,103D,1,Proseminar: U.S.,Stephanie Jones-Rogers,16057,14,3,1,,,,,,,,,,,,,,,1,19
2016 Fall,History,HISTORY,History,103D,2,Proseminar: U.S.,Brian DeLay,16058,,5,3,,1,1,,,,,,,,,,,,,10
2016 Fall,History,HISTORY,History,103D,3,Proseminar: U.S.,Robin Einhorn,16059,,4,2,1,1,1,,,,1,,,,,,,,,10
2016 Fall,History,HISTORY,History,103D,5,Proseminar: U.S.,Daniel Robert,16032,,5,2,2,,2,,,,,,,,,,,,1,12
2016 Fall,History,HISTORY,History,103E,2,Proseminar: Lat Am,Margaret Chowning,16016,1,3,2,,2,1,1,,,,,,1,,,,,,11
2016 Fall,History,HISTORY,History,103U,1,Proseminar: Cmprtv,Alexander Cook,16047,,6,3,2,1,,,,,,,,1,,,,,,13
2016 Fall,History,HISTORY,History,105A,1,Arch/Class Greece,Randall Souza,16021,1,5,8,12,6,,1,1,,,,,,10,,2,,,46
2016 Fall,History,HISTORY,History,114A,1,India To 1800,Abhishek Kaicker,16170,,7,6,5,1,,,1,,,,,,11,,2,,,33
2016 Fall,History,HISTORY,History,116D,1,20th Century China,Wen-Hsing Yeh,16154,,7,17,8,2,2,6,1,2,,,,1,13,,1,,,60
2016 Fall,History,HISTORY,History,118A,1,Japan To 1800,Mary Berry,32263,,13,4,9,10,,,3,1,,,,,10,,1,,,51
2016 Fall,History,HISTORY,History,124A,1,U.S. Late 19th-1940,Daniel Robert,16298,,23,45,42,28,12,3,2,2,,,,,45,,5,,4,211
2016 Fall,History,HISTORY,History,131B,1,Us Social Fr Civwar,Natalie Mendoza Gutierrez,15902,1,18,36,14,23,19,,4,2,,,,2,19,,2,,,140
2016 Fall,History,HISTORY,History,134A,1,U.S. Cities Of 1933,Gabriel Milner,33592,,14,11,7,7,,,1,,,,,1,4,,2,,,47
2016 Fall,History,HISTORY,History,138,1,Science In U.S.,Rodolfo Alaniz,15872,,2,5,3,6,1,1,,,,1,,1,19,,1,,1,41
2016 Fall,History,HISTORY,History,138T,1,Us Science Calteach,Rodolfo Alaniz,15873,,3,10,2,6,1,,,,,,,,,,,,1,23
2016 Fall,History,HISTORY,History,C139C,1,Us Social Movements,Waldo Martin,30720,,26,20,12,11,10,,,,,,,2,14,,,,1,96
2016 Fall,History,HISTORY,History,140B,1,Modern Mexico,Alberto Garcia,16257,3,8,6,10,3,1,1,1,,,,,1,2,,2,,,38
2016 Fall,History,HISTORY,History,149B,1,Italy 1000-1350,Maureen Miller,32264,,2,3,1,3,,3,2,,,,,1,1,,1,,,17
2016 Fall,History,HISTORY,History,158C,1,Europe 1914-Pres,Emmanuel Paul Comte,16123,,3,6,6,6,5,1,1,3,1,,,1,6,,1,,,40
2016 Fall,History,HISTORY,History,162A,1,Eur Diplo 1648-1914,David Wetzel,16104,25,41,27,2,6,2,,1,,,,,1,19,,3,,1,128
2016 Fall,History,HISTORY,History,167C,1,Germany From 1914,Elizabeth Wenger,16184,,11,8,11,5,3,1,,,,,,1,6,,2,,,48
2016 Fall,History,HISTORY,History,169A,1,Italy 1350-1800,Thomas Dandelet,33607,,22,9,5,1,3,,1,,,,,,4,,,,,45
2016 Fall,History,HISTORY,History,C175B,1,Jewish Civ Modern,John Efron,15879,,7,5,2,1,1,,,,,,,,5,,,,,21
2016 Fall,History,HISTORY,History,185A,1,Xianity To 1250,Susanna Elm,15864,1,8,6,2,,3,,3,,,,,1,4,,,,,28
2016 Fall,History,HISTORY,History,C187,1,Human Rights,Stefan-Ludwig Hoffmann,33265,6,16,18,11,,,3,,,,,,,5,,,,4,63
2016 Fall,History of Art,HISTART,History of Art,R1B,1,Visual Experience,Matthew Culler,16042,,5,5,1,4,2,,,,,,,,,,,,1,18
2016 Fall,History of Art,HISTART,History of Art,R1B,2,Visual Experience,Ivy Mills,16043,,9,3,2,2,1,,,,,,,1,,,,,,18
2016 Fall,History of Art,HISTART,History of Art,R1B,3,Visual Experience,Ivy Mills,16319,1,9,2,3,1,1,,,,,,,,,,,,,17
2016 Fall,History of Art,HISTART,History of Art,R1B,4,Visual Experience,Ivy Mills,16320,,6,9,2,1,,,1,,,,,,,,,,,19
2016 Fall,History of Art,HISTART,History of Art,R1B,5,Visual Experience,Ivy Mills,16321,,3,8,3,,1,,,1,,,,,,,,,1,17
2016 Fall,History of Art,HISTART,History of Art,R1B,6,Visual Experience,Ivy Mills,16322,2,6,9,2,,,,,,,,,,,,,,,19
2016 Fall,History of Art,HISTART,History of Art,R1B,7,Visual Experience,Jon Ryan Soriano,16323,,7,3,4,2,1,,,,,,,,,,,,,17
2016 Fall,History of Art,HISTART,History of Art,R1B,8,Visual Experience,Eva Hagberg,33790,,9,6,2,,,,,,,,,1,,,,,,18
2016 Fall,History of Art,HISTART,History of Art,15,1,London Museums,Ann Matchette,34175,,3,10,4,3,,1,,,,,,,11,,,,,32
2016 Fall,History of Art,HISTART,History of Art,24,1,Freshman Seminar,Darcy Grigsby,33936,,11,,,,,,,,,,,,,,1,,,12
2016 Fall,History of Art,HISTART,History of Art,39G,1,Fresh/Soph Seminar,Elizabeth Honig,33820,,9,4,2,,,,,,,,,,1,,,,,16
2016 Fall,History of Art,HISTART,History of Art,62,1,Intro Ital Ren Art,Jennifer Mackenzie,16395,19,10,7,5,2,,,,,,,,,8,,,,1,52
2016 Fall,History of Art,HISTART,History of Art,88,1,Arts Of Latin Ameri,Veronica Munoz-Najar Luque,30650,3,33,12,4,1,1,,,,,,,,12,,2,,2,70
2016 Fall,History of Art,HISTART,History of Art,141B,1,Classic. Grk. Art,Jennifer Stager,33721,1,7,5,2,3,1,,2,,1,,,,6,,,,,28
2016 Fall,History of Art,HISTART,History of Art,180C,1,Late 19th C Europe,Darcy Grigsby,33473,1,16,21,5,7,5,3,1,,,,,3,11,,4,,,77
2016 Fall,History of Art,HISTART,History of Art,187AC,1,American Art/Ac,Katherine Mintie,31489,1,26,10,8,10,1,,,,,,,2,15,,1,,,74
2016 Fall,History of Art,HISTART,History of Art,190A,1,Asian,Yi Yi Mon Kyo,31508,2,4,3,9,6,1,3,1,1,,,,,5,,2,,1,38
2016 Fall,History of Art,HISTART,History of Art,190T,1,Special Topics,Whitney Davis,16363,,7,22,5,1,1,,,,,,,,2,,,,,38
2016 Fall,History of Art,HISTART,History of Art,190T,2,Special Topics,Winnie Wong,31488,1,4,6,6,1,,,,,,1,,,3,,,,,22
2016 Fall,History of Art,HISTART,History of Art,192A,1,Asian,Gregory Levine,16443,2,7,,,,,1,,,,,,,,,,,,10
2016 Fall,History of Art,HISTART,History of Art,192B,1,Ancient,Christopher Hallett,16623,3,3,3,1,3,,,,,,,,,,,,,1,14
2016 Fall,History of Art,HISTART,History of Art,192DH,1,Digital Humanities,Justin Underhill,34622,,9,1,1,1,,,,,,,,,,,,,,12
2016 Fall,History of Art,HISTART,History of Art,192F,1,19th-20th Century,Darcy Grigsby,16537,2,7,3,1,,,,,,,,,,,,1,,,14
2016 Fall,History of Art,HISTART,History of Art,192T,1,Undergraduate Semin,Diliana Angelova,33472,,3,7,3,,1,,,,,,,,1,,,,1,16
2016 Fall,History of Art,HISTART,History of Art,198,1,Directed Group Stdy,Christopher Hallett,16327,,,,,,,,,,,,,,9,,1,,,10
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,66,1,A Bivariate Intro,Kenneth Goldberg,34119,2,9,3,,,,,,,,,,,,,,,,14
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,95,1,Newton Lect Series,Victoria Howell,33739,,,,,,,,,,,,,,94,1,4,,,99
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,115,1,Ind & Comm Data Sys,Kenneth Goldberg,27989,5,24,12,11,4,1,2,1,,,,,,2,,,,,62
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,130,1,Method Manuf Improv,Robert Leachman,27993,1,5,2,5,5,7,2,1,,,,,,1,,,,,29
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,150,1,Prod Systs Analys,Mariana Olvera-Cravioto,28053,4,14,7,7,1,1,,,,,,,,,1,1,,,36
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,151,1,Serv Oper Desg Anal,Anil Asani,28047,4,32,14,7,5,,,,,,,,,,,,,,62
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,160,1,Nonlin & Dis Optimz,Javad Lavaeiyanesi,28039,14,22,11,11,20,3,2,1,2,3,,,1,1,,1,,1,93
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,162,1,Linp & Netwrk Flows,Dorit Hochbaum,28022,5,24,8,9,11,13,3,1,,,,,,3,,1,,,78
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,171,1,Tech Firm Leadrship,Cheng Lu,28017,11,8,41,22,8,,,,,,,,,2,,,,,92
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,172,1,Probability Eng,Rhonda Righter,27999,1,21,9,3,24,6,,,,,1,,,1,,,,,66
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,185,1,Challenge Lab,Christopher Tong,28079,,7,19,1,,,,,,,,,,,,,,,27
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,185,2,Challenge Lab,Moor Xu,28084,13,4,10,,3,3,,1,,,,,,,,1,,,35
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,186,1,Product Management,Kenneth Sandy,28074,7,15,9,11,7,2,,,,,,,,5,2,,,,58
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,190A,1,Advance Topics Ieor,Ikhlaq Sidhu,28004,6,21,3,1,,,,,,,,,,3,,,,,34
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,190C,1,Advance Topics Ieor,Ikhlaq Sidhu,28076,,14,,,5,,,,,,,,,3,,,,1,23
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,191,1,Entrepreneurship,Naeem Zafar,28051,2,12,8,11,5,2,1,,,,,,,5,,,,1,47
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,192,1,Bme Bootcamp,Gigi Wang,28031,2,42,,,1,,,,,,,,,1,,,,,46
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,195,1,Newton Lect Series,Ikhlaq Sidhu,33740,,,,,,,,,,,,,,103,,1,,,104
2016 Fall,Industrial Eng & Ops Research,INDENG,Industrial Eng & Ops Rsch,198,5,Directed Group Stdy,Rhonda Righter,28046,,,,,,,,,,,,,,24,,1,,,25
2016 Fall,Information,INFO,Information,C8,1,Foundation Data Sci,Anindita Adhikari,32820,14,8,13,19,12,4,3,1,,,,,2,17,,5,,1,99
2016 Fall,Information,INFO,Information,88A,1,Data And Ethics,Anna Hoffmann,33198,,12,9,2,,,1,,,,,,2,9,,2,,,37
2016 Fall,Information,INFO,Information,C167,1,Virtul Comm/Soc Med,Edwin Lin,29254,2,28,8,1,,,,,,,,,,4,,,,,43
2016 Fall,Information,INFO,Information,190,2,Special Topics-Info,Sundeep Pattem,34543,,7,4,3,,,,,,,,,,5,,1,,,20
2016 Fall,Information,INFO,Information,190,3,Special Topics-Info,Andreas Weigend,34811,12,12,5,4,4,,,,,,,,,2,1,,,1,41
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C13,1,Origins Big Bang,Eliot Quataert,30735,4,7,8,1,1,1,3,1,,,,,,48,,3,,,77
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,9,Freshman Seminars,Kevin Padian,17314,,3,2,,5,,1,,,,,,,,,,,,11
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,35AC,1,Hum Bio Variation,Leslea Hlusko,17243,,149,63,15,7,6,,1,,,,1,4,47,,,,,293
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C82,1,Oceans,Ivo Duijnstee,17233,10,33,19,5,1,2,1,2,3,,,,1,50,,10,,,137
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,98,2,Directed Group Stdy,Alexander Ehrenberg,17147,,,,,,,,,,,,,,28,,3,,,31
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C110L,1,Biol Fungi With Lab,Thomas Bruns,17161,1,4,3,2,,,1,2,3,,,,,1,,,,,17
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,117,1,Medical Ethnobotany,Thomas Carlson,17130,9,61,22,35,28,17,6,11,4,,2,,,42,1,6,,1,245
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,1,Med Ethnobotany Lab,Thomas Carlson,17295,3,12,,,2,2,1,1,,,1,,,1,,,,,23
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,2,Med Ethnobotany Lab,Caleb Caswell-Levy,17296,3,10,1,5,3,,1,1,1,,,,,5,,,,,30
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,118,1,Host-Path Interact,Michael Shapira,17303,3,8,2,5,6,3,,1,,1,,1,1,2,,,,,33
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,123AL,1,Exercise Physio Lab,George Brooks,17297,1,8,10,13,6,4,2,,1,,,,,2,,,,,47
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131,1,Human Anatomy,Thomas Carlson,17470,17,60,59,56,58,40,11,15,12,,7,1,4,25,1,19,,1,386
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,1,Human Anatomy Lab,Shawn Shirazi,17252,,7,8,2,6,1,1,,1,,,,,2,,3,,,31
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,2,Human Anatomy Lab,Peter Kloess,17253,1,3,2,4,6,4,,4,2,,,,,1,,4,,,31
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,3,Human Anatomy Lab,Thomas Carlson,17254,2,4,1,2,5,3,1,3,1,,,,1,2,,2,,,27
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,4,Human Anatomy Lab,Eric Holt,17255,1,4,2,3,5,5,2,3,,,,,,1,,2,,,28
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,5,Human Anatomy Lab,Thomas Carlson,17267,,6,4,2,3,1,2,3,1,,1,,,3,1,2,,,29
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,6,Human Anatomy Lab,Thomas Carlson,17268,1,2,7,1,6,1,,1,,,1,1,1,2,,,,,24
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,7,Human Anatomy Lab,Benjamin Muddiman,17269,,4,5,1,4,2,5,2,1,,,,,4,,1,,,29
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,8,Human Anatomy Lab,Diane Jeon,17270,2,4,2,2,6,,2,,,,1,,,2,,1,,,22
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,9,Human Anatomy Lab,Sarah Whiteside,17271,,6,7,3,2,1,,1,1,,1,,,5,,,,,27
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,10,Human Anatomy Lab,Thomas Carlson,17365,,9,4,2,3,2,1,1,,,,,,2,,1,,1,26
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,137,1,Human Endo,Tyrone Hayes,17328,2,8,11,3,13,4,,7,3,,2,,1,4,,7,,1,66
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,139,1,Neuro Bio Of Stress,Daniela Kaufer,17239,5,21,10,13,6,4,7,2,3,1,,,1,3,,,,,76
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C143A,1,Biological Clocks,Lance Kriegsfeld,31866,3,10,,3,3,1,6,1,1,,,,,,,,,,28
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C144,1,Animal Behavior,George Bentley,17471,2,11,16,12,23,18,12,9,6,3,1,1,1,3,,1,,1,120
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,148,1,Comp Animal Physiol,Robert Full,17459,19,34,4,1,,,,,,,,,,,,,,,58
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,153,1,Ecol,Mary Power,17395,3,12,4,5,11,8,4,4,5,,,,,,1,,,1,58
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,C156,1,Prin Conserv Biol,Timothy Markowitz,17437,,9,9,9,3,1,,,,,,,,1,,,,,32
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,157LF,1,Ecosystems Of Calif,Paul Fine,17362,2,11,7,4,1,1,,,,,,,,,,,,,26
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,158LF,1,Biol Geomo Trop Isl,Cynthia Looy,17333,2,6,,2,,,,,,,,,,,,,,,10
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,160,1,Evolution,Kevin Padian,17317,5,7,7,7,6,6,3,1,2,1,1,,6,4,,1,,1,58
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,162,1,Ecological Genetics,Ellen Simms,17426,1,3,3,7,5,5,4,3,1,,,,1,1,,1,,,35
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,164,1,Human Gene & Ge,Doris Bachtrog,17251,1,5,4,6,4,3,1,6,1,1,4,,1,4,,3,,,44
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,173LF,1,Mammalogy With Lab,Michael Nachman,31437,,13,,,5,,,,,,,,,,1,1,,,20
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,198,2,Directed Group Stdy,Alexander Ehrenberg,16924,,,,,,,,,,,,,,26,,5,,,31
2016 Fall,Integrative Biology,INTEGBI,Integrative Biology,198,4,Directed Group Stdy,Dawei Liu,16926,,,,,,,,,,,,,,15,1,,,,16
2016 Fall,Interdisc Social Science Pgms,ASIANST,Asian Studies,10,1,Intro To Asia,Crystal Cohen,13362,1,21,31,21,21,5,4,1,,,,,,40,,1,,,146
2016 Fall,Interdisc Social Science Pgms,ASIANST,Asian Studies,150,1,Special Topics,Keiko Yamanaka,13394,,20,3,2,,,,,,,,,,3,,,,,28
2016 Fall,Interdisc Social Science Pgms,ASIANST,Asian Studies,150,2,Special Topics,Jack Davey,34265,,1,4,8,2,3,,1,,,,,1,1,,2,,,23
2016 Fall,Interdisc Social Science Pgms,ASIANST,Asian Studies,198,2,Directed Group Stdy,Robert Berring,13333,,,,,,,,,,,,,,14,,2,,,16
2016 Fall,Interdisc Social Science Pgms,ASIANST,Asian Studies,198,4,Directed Group Stdy,Robert Berring,13335,,,,,,,,,,,,,,19,1,1,,,21
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,1B,1,Intro To Cog Sci,Priya Kalra,34865,7,13,4,6,13,1,2,2,1,,,,,1,,,,,50
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,88,1,Data Science Mind,Yang Xu,33737,14,4,2,1,,,,,,,,,,1,,,,,22
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,C100,1,Issues In Cognition,Paul Thiem,14040,,51,18,7,3,1,1,,1,1,,,1,,,,,,84
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,C127,1,Cognitive Neurosci,Richard Ivry,14001,4,12,21,19,26,43,8,17,17,,4,,,9,,3,,,183
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,131,1,Comp Models Of Cog,Thomas Griffiths,14027,8,37,53,42,44,21,18,17,34,,4,,6,5,,3,,1,293
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,190,1,Spec Topics Cog Sci,Yang Xu,34266,7,4,,1,,2,1,,,,,,,,,,,,15
2016 Fall,Interdisc Social Science Pgms,COGSCI,Cognitive Science,198,4,Directed Group Stdy,Terrance Regier,14025,,,,,,,,,,,,,,24,,1,,,25
2016 Fall,Interdisc Social Science Pgms,DEVSTD,Development Studies,150,2,Adv Study Dev Study,Tiffany Page,31742,,5,2,,1,1,,2,1,,,,,,,,,,12
