Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2017 Spring,Chicano Studies,CHICANO,Chicano Studies,R1A,1,Reading & Comp,Raul Coronado; Rosalinda Godinez,13421,,11,5,,,,,,,,,,,,,,,,16
2017 Spring,Music,MUSIC,Music,198BC,1,Directed Group Stud,Elizabeth De Martelly; Ken Ueno,19700,,,,,,,,,,,,,,14,,2,,,16
2017 Spring,Health & Medical Sciences,HMEDSCI,Health & Medical Sciences,200B,1,Medical Curriculum,Hana Dan-Cohen; Jennifer Breckler; Susan Ivey,28901,,15,1,,,,,,,,,,,,,,,,16
2017 Spring,Public Health,PB HLTH,Public Health,206C,1,Nutr Epidemiology,Barbara Laraia,32560,7,9,,,,,,,,,,,,,,,,,16
2017 Spring,Public Health,PB HLTH,Public Health,281,1,Pub Hlth Spirit,Douglas Oman,32568,,14,,,,,,,,,,,,,2,,,,16
2017 Spring,Sociology,SOCIOL,Sociology,198BC,6,Directed Group Stud,Griselda Mora,22916,,,,,,,,,,,,,,15,,1,,,16
2017 Spring,Public Policy,PUB POL,Public Policy,290,15,Spec Topics Pub Pol,Brent Copen,28469,,15,,,,,,,,,,,,,1,,,,16
2017 Spring,Economics,ECON,Economics,231,1,Pub Sector Econ Sem,Gabriel Zucman,14387,,12,,,,,,,,,,,,,5,,,,17
2017 Spring,Statistics,STAT,Statistics,C205B,1,Prob Theory,David Aldous,23546,,16,,,,,,,,,,,,,,1,,,17
2017 Spring,Sociology,SOCIOL,Sociology,198,6,Directed Group Stdy,Jill Bakehorn,22881,,,,,,,,,,,,,,16,,1,,,17
2017 Spring,Public Policy,PUB POL,Public Policy,290,1,Spec Topics Pub Pol,Alexander Gelber,28455,,14,3,,,,,,,,,,,,,,,,17
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,9,Performce & Writing,Sima Belmar,31402,,13,,4,,,,,,,,,,,,,,,17
2017 Spring,Economics,ECON,Economics,271,1,Dev Econ Seminar,Benjamin Faber,14401,,12,,,,,,,,,,,,,5,,,,17
2017 Spring,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,265,1,Learn & Optimiztion,Anil Aswani; Pedro Hespanhol,27396,,16,,,,,,,,,,,1,,,,,,17
2017 Spring,Asian American Studies,ASAMST,Asian American Studies,197,1,Field Study,Khatharya Um; Rita Zhang,13073,,,,,,,,,,,,,,16,,1,,,17
2017 Spring,Art Practice,ART,Art Practice,13,2,Lang Of Painting,Craig Nagasawa,12841,,16,,,,,,,,,,,,1,,,,,17
2017 Spring,Architecture,VIS STD,Architecture,98BC,1,Directed Group Stud,Amina Al-kandari; C Crysler,11843,,,,,,,,,,,,,,15,,2,,,17
2017 Spring,French,FRENCH,French,R1B,2,Eng Com With Fr Lit,Michelle Koerner,15274,5,12,,,,,,,,,,,,,,,,,17
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,248,1,Cmp Physio Endo Sem,Gary Firestone,16994,,,,,,,,,,,,,,5,12,,,,17
2017 Spring,Education,EDUC,Education,275L,1,Edu Data Anly Lab 2,Sophia Rabe-Hesketh,28206,9,8,,,,,,,,,,,,,,,,,17
2017 Spring,Physical Education,PHYS ED,Physical Education,3,3,Pe Activities,Elmar Stefke,20388,,,,,,,1,,,,,,,16,,,,,17
2017 Spring,Asian American Studies,ASAMST,Asian American Studies,198,4,Superv Group Study,Harvey Dong,13096,,,,,,,,,,,,,,16,,1,,,17
2017 Spring,Economics,ECON,Economics,84,1,Sophomore Seminar,R Brown,14142,,,,,,,,,,,,,,16,,1,,,17
2017 Spring,Art Practice,ART,Art Practice,102,1,Approaches To Ptng,Craig Nagasawa,12867,4,14,,,,,,,,,,,,,,,,,18
2017 Spring,Astronomy,ASTRON,Astronomy,198,1,Directed Group Stdy,Gaspard Duchene,13171,,,,,,,,,,,,,,16,,2,,,18
2017 Spring,Public Policy,PUB POL,Public Policy,290,5,Spec Topics Pub Pol,Hilary Hoynes,28459,,15,3,,,,,,,,,,,,,,,,18
2017 Spring,Mathematics,MATH,Mathematics,198BC,4,Directed Group Stud,Antonio Montalban; Michael Wan,18310,,,,,,,,,,,,,,13,,5,,,18
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,R1B,1,Performce & Writing,Paige Johnson; Susan Kwan,23660,,17,,,,,,,,,,,1,,,,,,18
2017 Spring,Education,EDUC,Education,390D,1,Sup Teaching-Macsme,Jacob Disston; Xenia Meyer,28298,,16,,2,,,,,,,,,,,,,,,18
2017 Spring,Italian Studies,ITALIAN,Italian Studies,R5B,4,Reading & Comp,Stanley Levers,31833,,11,7,,,,,,,,,,,,,,,,18
2017 Spring,Public Health,PB HLTH,Public Health,201E,1,Ph Interventions,Linda Neuhauser; S. Syme,32556,3,15,,,,,,,,,,,,,,,,,18
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,20,2,Pers Food Sec Well,Alyssa Thompson; Ruth Schrager,33093,,17,1,,,,,,,,,,,,,,,,18
2017 Spring,Economics,ECON,Economics,301,2,Gsi Practicum,Martha Olney,14497,,,,,,,,,,,,,,1,17,,,,18
2017 Spring,Political Science,POL SCI,Political Science,292,7,Dir Advanced Study,Wendy Brown,21324,,2,,,,,,,,,,,,,16,,,,18
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,187,1,Project-Based Instr,Mark Spencer,23856,2,16,,,,,,,,,,,,,,,,,18
2017 Spring,Public Health,PB HLTH,Public Health,266B,1,Zoonotic Diseases,Peter Dailey,32659,1,17,,,,,,,,,,,,,,,,,18
2017 Spring,Journalism,JOURN,Journalism,298,6,Group Study,Kara Platoni,28751,,17,1,,,,,,,,,,,,,,,,18
2017 Spring,Gender & Womens Studies,LGBT,Gender & Womens Studies,198,4,Directed Group Stdy,Ayse Agis,15832,,,,,,,,,,,,,,17,,1,,,18
2017 Spring,Art Practice,ART,Art Practice,138,1,Installations,Brody Reiman,31638,5,14,,,,,,,,,,,,,,,,,19
2017 Spring,Mathematics,MATH,Mathematics,198BC,1,Directed Group Stud,Catherine Cannizzo; Nikhil Srivastava,18307,,,,,,,,,,,,,,18,,1,,,19
2017 Spring,Physics,PHYSICS,Physics,198BC,3,Directed Group Stud,Bernard Sadoulet; Victoria Xu,20872,,,,,,,,,,,,,,18,,1,,,19
2017 Spring,English,ENGLISH,English,H195B,1,Honors Course,David Marno,14683,6,13,,,,,,,,,,,,,,,,,19
2017 Spring,Mathematics,MATH,Mathematics,250B,1,Multilinear Algebra,Richard Borcherds,18342,,18,,,,,,,,,,,,,1,,,,19
2017 Spring,Music,MUSIC,Music,198,1,Directed Group Stdy,Andrew Rahman; Edmund Campion,19689,,,,,,,,,,,,,,18,1,,,,19
2017 Spring,History of Art,HISTART,History of Art,192DH,1,Digital Humanities,Justin Underhill,32898,,17,2,,,,,,,,,,,,,,,,19
2017 Spring,Philosophy,PHILOS,Philosophy,198BC,1,Directed Group Stud,Lara Buchak,20231,,,,,,,,,,,,,,15,,4,,,19
2017 Spring,Chemistry,CHEM,Chemistry,98,3,Directed Group Stdy,Marcin Majda,10965,,,,,,,,,,,,,,18,,1,,,19
2017 Spring,Theater Dance & Perf Stds,THEATER,Theater Dance & Perf Stds,40,1,Intro Modern Dance,Latanya Tigner,23681,,16,,,,,,,,,,,,4,,,,,20
2017 Spring,Mathematics,MATH,Mathematics,275,1,Topics Appld Math,Nicolai Reshetikhin,33529,,19,,,,,,,,,,,,,1,,,,20
2017 Spring,Asian American Studies,ASAMST,Asian American Studies,198,5,Superv Group Study,Harvey Dong,13097,,,,,,,,,,,,,,19,1,,,,20
2017 Spring,Mathematics,MATH,Mathematics,98BC,2,Directed Group Stud,Ben Wormleighton; Nikhil Srivastava,18213,,,,,,,,,,,,,,18,,2,,,20
2017 Spring,Physics,PHYSICS,Physics,198BC,2,Directed Group Stud,Bernard Sadoulet; Trevor Grand Pre,20871,,,,,,,,,,,,,,18,,2,,,20
2017 Spring,Physics,PHYSICS,Physics,98BC,3,Directed Group Stud,Bernard Sadoulet; Victoria Xu,20775,,,,,,,,,,,,,,18,,2,,,20
2017 Spring,Linguistics,LINGUIS,Linguistics,198,2,Directed Group Stdy,Peter Jenks; Pranav Pamidigantam,17841,,,,,,,,,,,,,,16,,4,,,20
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,4,Mammal Physiol Lab,Austin Peck; Daniela Kaufer; Eric Armstrong,16518,,20,,,1,,,,,,,,,,,,,,21
2017 Spring,Public Health,PB HLTH,Public Health,198,2,Directed Group Stdy,Robin Flagg,34391,,,,,,,,,,,,,,20,,1,,,21
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,198,5,Directed Group Stdy,John Briginshaw,10766,,,,,,,,,,,,,,20,1,,,,21
2017 Spring,Mathematics,MATH,Mathematics,98,31,Directed Group Stdy,Michael Wong; Olga Holtz,34154,,,,,,,,,,,,,,17,,4,,,21
2017 Spring,Gender & Womens Studies,LGBT,Gender & Womens Studies,198,1,Directed Group Stdy,Elizabeth Harb; Laura Nelson,15829,,,,,,,,,,,,,,20,1,,,,21
2017 Spring,Education,EDUC,Education,236B,1,Elem Teaching Math,Geoffrey Saxe; Mallika Scott,28182,,19,2,,,,,,,,,,,,,,,,21
2017 Spring,Political Science,POL SCI,Political Science,198,3,Directed Group Stdy,Calixtho Lopes; Darren Zook; Wantakan Arcado,21275,,,,,,,,,,,,,,20,,1,,,21
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,132L,5,Mammal Physiol Lab,Austin Peck; Daniela Kaufer; Eric Armstrong,16519,,12,9,,,,,,,,,,,,,,,,21
2017 Spring,Education,EDUC,Education,275B,1,Educ Data Analys Ii,Sophia Rabe-Hesketh,28204,10,12,,,,,,,,,,,,,,,,,22
2017 Spring,Music,MUSIC,Music,198,8,Directed Group Stdy,Daniel Raban; Robert Calonico,19696,,,,,,,,,,,,,,21,,1,,,22
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,198,7,Directed Group Stdy,Iris Tommelein; Thomas Jacintho,26027,,,,,,,,,,,,,,16,6,,,,22
2017 Spring,Computer Science,COMPSCI,Computer Science,198,68,Directed Group Stdy,Yi-Ren Ng,33948,,,,,,,,,,,,,,19,,3,,,22
2017 Spring,Education,EDUC,Education,266B,1,Sch Site Fin Res 1,Luz Cazares,28197,,18,5,,,,,,,,,,,,,,,,23
2017 Spring,Mathematics,MATH,Mathematics,98,29,Directed Group Stdy,Michael Wong; Olga Holtz,34152,,,,,,,,,,,,,,20,,3,,,23
2017 Spring,Mathematics,MATH,Mathematics,198,1,Directed Group Stdy,Richard Borcherds,18295,,,,,,,,,,,,,,20,,3,,,23
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,198,13,Directed Group Stdy,Shimon Lustig; Thomas Zajdel,27016,,,,,,,,,,,,,,21,,2,,,23
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,98,2,Directed Group Stdy,Jen Chywan Wang,25221,,,,,,,,,,,,,,19,,4,,,23
2017 Spring,Public Health,PB HLTH,Public Health,198,10,Directed Group Stdy,Cathy Kodama,34399,,,,,,,,,,,,,,22,,1,,,23
2017 Spring,Education,EDUC,Education,198,31,Directed Group Stdy,Anthony Mirabelli; Lorena Valdez,28139,,,,,,,,,,,,,,23,,1,,,24
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,82,2,K-8 Teaching,Marlo Warburton,23828,3,21,,,,,,,,,,,,,,,,,24
2017 Spring,Psychology,PSYCH,Psychology,198,3,Directed Group Stdy,Serena Chen,21872,,,,,,,,,,,,,,22,,2,,,24
2017 Spring,Education,EDUC,Education,195B,1,Special Topics,Richard Mccallum,28078,2,22,,,,,,,,,,,,,,,,,24
2017 Spring,Political Science,POL SCI,Political Science,198,2,Directed Group Stdy,Jeremy Saraie; Terri Bimes,21274,,,,,,,,,,,,,,23,,1,,,24
2017 Spring,Art Practice,ART,Art Practice,198,1,Directed Group Stdy,Asma Kazmi,12921,,,,,,,,,,,,,,23,,1,,,24
2017 Spring,Ethnic Studies,NATAMST,Ethnic Studies,197,1,Field Study,Keith Feldman,15076,,,,,,,,,,,,,,23,,2,,,25
2017 Spring,Civil & Environmental Eng,CIV ENG,Civil & Environmental Eng,272,1,Num Mod Geomech,Kenichi Soga,26064,,20,5,,,,,,,,,,,,,,,,25
2017 Spring,Economics,ECON,Economics,251,1,Labor Econ Sem,Patrick Kline,14398,,18,,,,,,,,,,,,,7,,,,25
2017 Spring,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,198,1,Directed Group Stdy,Charles Sullivan; Michael Gibbes,12157,,,,,,,,,,,,,,24,,1,,,25
2017 Spring,Public Health,PB HLTH,Public Health,223C,1,Strategic Mgt & Org,Jeffrey Oxendine; Stephen Shortell,32584,,15,11,,,,,,,,,,,,,,,,26
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,198,9,Directed Group Stdy,Holly Schroth,10770,,,,,,,,,,,,,,25,,1,,,26
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",201A,1,Research Approaches,Damian Elias; Matthew Potts; Nancy Peluso; Ronald Amundson,24983,,25,,,,,,,,,,,,,1,,,,26
2017 Spring,Mathematics,MATH,Mathematics,98,12,Directed Group Stdy,Christopher Policastro; Olga Holtz,18200,,,,,,,,,,,,,,23,,3,,,26
2017 Spring,Computer Science,COMPSCI,Computer Science,24,2,Freshman Seminars,Christopher Hunn,26178,,25,,,,,,,,,,,,1,,,,,26
2017 Spring,Sociology,SOCIOL,Sociology,198,2,Directed Group Stdy,Mary Kelsey,22877,,,,,,,,,,,,,,25,1,,,,26
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,192B,40,Research Soc Sci,Cybelle Fox,23932,,,,,,,,,,,,,,25,,1,,,26
2017 Spring,Earth & Planetary Science,EPS,Earth & Planetary Science,39A,1,Fresh/Soph Seminar,Hans Wenk,14819,,18,8,,,,,,,,,,,,,,,,26
2017 Spring,Public Health,PB HLTH,Public Health,H195B,2,Special Stdy Honors,Charlotte Smith,32541,,25,,1,,,,,,,,,,,,,,,26
2017 Spring,Computer Science,COMPSCI,Computer Science,198,153,Directed Group Stdy,Paul Hilfinger,34691,,,,,,,,,,,,,,24,,3,,,27
2017 Spring,Music,MUSIC,Music,198,2,Directed Group Stdy,Leighton Fong; -,19690,,,,,,,,,,,,,,24,3,,,,27
2017 Spring,Asian Studies,ASIANST,Asian Studies,198,2,Directed Group Stdy,Robert Berring,13128,,,,,,,,,,,,,,26,,1,,,27
2017 Spring,Native American Studies,NATAMST,Native American Studies,120AC,1,Photo Amer Indian,Diane Pearson,19805,,23,,,,,,,,,,,,4,,,,,27
2017 Spring,Physical Education,PHYS ED,Physical Education,12,13,Pe Activities,Ginger Miles; Susanna Li-Jue,20444,,,,,,,,,,,,,,26,,1,,,27
2017 Spring,Physical Education,PHYS ED,Physical Education,12,14,Pe Activities,Ginger Miles; Susanna Li-Jue,20445,,,,,,,,,,,,,,26,,1,,,27
2017 Spring,Energy and Resources,"ENE, RES",Energy and Resources,98,1,Directed Group Stdy,Duncan Callaway,24306,,,,,,,,,,,,,,26,,1,,,27
2017 Spring,Education,EDUC,Education,98,14,Directed Group Stdy,Jabari Mahiri; Richard Gibson,28020,,,,,,,,,,,,,,26,,1,,,27
2017 Spring,Mathematics,MATH,Mathematics,98,26,Directed Group Stdy,Michael Wong; Olga Holtz,34149,,,,,,,,,,,,,,26,,2,,,28
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,290,C02,Graduate Seminar,Aimee King,19349,2,26,,,,,,,,,,,,,,,,,28
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,190,1,Intro Res Nutrsci,Hei Sul,25266,5,23,,,,,,,,,,,,,,,,,28
2017 Spring,Astronomy,ASTRON,Astronomy,98,2,Directed Group Stdy,Daniel Kasen,13158,,,,,,,,,,,,,,26,,2,,,28
2017 Spring,Psychology,PSYCH,Psychology,198,12,Directed Group Stdy,Thomas Griffiths,21881,,,,,,,,,,,,,,27,,1,,,28
2017 Spring,Sociology,SOCIOL,Sociology,198,10,Directed Group Stdy,Linus Huang,22885,,,,,,,,,,,,,,27,,1,,,28
2017 Spring,Computer Science,COMPSCI,Computer Science,9E,1,Productive Unix Use,Carol Marshall; Paul Hilfinger,26152,,,,,,,,,,,,,,20,,8,,,28
2017 Spring,Mathematics,MATH,Mathematics,98,13,Directed Group Stdy,Michael Wong; Olga Holtz,18201,,,,,,,,,,,,,,28,,1,,,29
2017 Spring,Engineering,ENGIN,Engineering,296MB,26,Capstone Project,Alice Agogino,27335,8,21,,,,,,,,,,,,,,,,,29
2017 Spring,Filipino,FILIPN,Filipino,W1Y,1,Intro Filipn Online,Maria Barrios-Leblanc,15133,7,23,,,,,,,,,,,,,,,,,30
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,198,1,Directed Group Stdy,Craig Miller; Kiarash Shamardani; Shadi Shams,19088,,,,,,,,,,,,,,28,,2,,,30
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,298,8,"Gr Stu, Sem, Gr Res",John Wawrzynek,27155,,11,,,,,,,,,,,,,19,,,,30
2017 Spring,Molecular & Cell Biology,MCELLBI,Molecular & Cell Biology,198,6,Directed Group Stdy,Anagh Sinha; Dirk Hockemeyer; Yvette Tran,19093,,,,,,,,,,,,,,30,,1,,,31
2017 Spring,Computer Science,COMPSCI,Computer Science,97,200,Field Study,Daniel Garcia,26374,,,,,,,,,,,,,,30,,1,,,31
2017 Spring,Computer Science,COMPSCI,Computer Science,197,203,Field Study,Joshua Hug,26573,,,,,,,,,,,,,,29,,3,,,32
2017 Spring,Mathematics,MATH,Mathematics,98,11,Directed Group Stdy,Christopher Policastro; Olga Holtz,18199,,,,,,,,,,,,,,28,,4,,,32
2017 Spring,Statistics,STAT,Statistics,198,2,Directed Group Stdy,David Aldous,23534,,,,,,,,,,,,,,30,,2,,,32
2017 Spring,Physical Education,PHYS ED,Physical Education,12,24,Pe Activities,Anthony Sandoval; Susanna Li-Jue,20455,,,,,,,,,,,,,,31,1,,,,32
2017 Spring,Sociology,SOCIOL,Sociology,198,4,Directed Group Stdy,Brian Powers,22879,,,,,,,,,,,,,,30,,2,,,32
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,198,2,Directed Group Stdy,Pieter Abbeel,27009,,,,,,,,,,,,,,32,,1,,,33
2017 Spring,Mathematics,MATH,Mathematics,98,30,Directed Group Stdy,Michael Wong; Olga Holtz,34153,,,,,,,,,,,,,,31,,2,,,33
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,198,1,Directed Group Stdy,Kristen Rasmussen,25291,,,,,,,,,,,,,,33,,1,,,34
2017 Spring,Public Health,PB HLTH,Public Health,255D,1,Social Epi Methods,Jennifer Ahern,32632,,,,,,,,,,,,,,,32,,,2,34
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,198,1,Directed Group Stdy,Holly Schroth,10762,,,,,,,,,,,,,,33,,1,,,34
2017 Spring,Mathematics,MATH,Mathematics,98,33,Directed Group Stdy,Michael Wong; Olga Holtz,34659,,,,,,,,,,,,,,30,,4,,,34
2017 Spring,Social Welfare,SOC WEL,Social Welfare,198,2,Directed Group Stdy,Gregory Merrill,29679,,,,,,,,,,,,,,28,,6,,,34
2017 Spring,Spanish,SPANISH,Spanish,198,1,Supervised Grp Stdy,Miriam Hernandez-rodriguez,23326,,,,,,,,,,,,,,29,,6,,,35
2017 Spring,Social Welfare,SOC WEL,Social Welfare,250Z,1,Cognitive Behavor,Adrian Aguilera,29714,,34,2,,,,,,,,,,,,,,,,36
2017 Spring,Mathematics,MATH,Mathematics,98,24,Directed Group Stdy,Michael Wong; Olga Holtz,34147,,,,,,,,,,,,,,33,,3,,,36
2017 Spring,Public Health,PB HLTH,Public Health,198,4,Directed Group Stdy,Winston Tseng,34393,,,,,,,,,,,,,,33,,3,,,36
2017 Spring,Computer Science,COMPSCI,Computer Science,97,203,Field Study,Joshua Hug,26377,,,,,,,,,,,,,,35,,1,,,36
2017 Spring,Chicano Studies,CHICANO,Chicano Studies,194B,1,Casa Mora Seminar,Maria Gallegos-Diaz,33253,34,3,,,,,,,,,,,,,,,,,37
2017 Spring,Integrative Biology,INTEGBI,Integrative Biology,198,1,Directed Group Stdy,Dawei Liu; Fan Gao; Thomas Carlson,33482,,,,,,,,,,,,,,37,1,,,,38
2017 Spring,Architecture,VIS STD,Architecture,207D,1,Culture Of Practice,W Martin,11938,,22,16,,,,,,,,,,,,,,,,38
2017 Spring,Anthropology,ANTHRO,Anthropology,198,20,Directed Group Stdy,Daniel Fisher,34732,,,,,,,,,,,,,,35,,3,,,38
2017 Spring,Chemical Engineering,CHM ENG,Chemical Engineering,295Q,1,Adv New Prod Devel,Iris Acosta; Keith Alexander; Steven Sciamanna,11720,,36,3,,,,,,,,,,,,,,,,39
2017 Spring,Chemical Engineering,CHM ENG,Chemical Engineering,299,42X,Research Chem Engin,Iris Acosta; Keith Alexander; Steven Sciamanna,11778,,32,7,,,,,,,,,,,,,,,,39
2017 Spring,Social Welfare,SOC WEL,Social Welfare,197,2,Field Study,Jill Berrick,29672,,,,,,,,,,,,,,37,,2,,,39
2017 Spring,Mathematics,MATH,Mathematics,98,25,Directed Group Stdy,Michael Wong; Olga Holtz,34148,,,,,,,,,,,,,,38,,1,,,39
2017 Spring,Mathematics,MATH,Mathematics,98,19,Directed Group Stdy,Michael Wong; Olga Holtz,18207,,,,,,,,,,,,,,38,,1,,,39
2017 Spring,Mathematics,MATH,Mathematics,98,22,Directed Group Stdy,Michael Wong; Olga Holtz,18210,,,,,,,,,,,,,,39,,1,,,40
2017 Spring,History,HISTORY,History,98,2,Directed Group Stdy,Kerwin Klein; Leah Flanagan; Mark Peterson,16080,,,,,,,,,,,,,,40,,1,,,41
2017 Spring,Music,MUSIC,Music,198,3,Directed Group Stdy,David Pereira; David Pereira; Minh Nguyen; -,19691,,,,,,,,,,,,,,40,,,1,,41
2017 Spring,Physical Education,PHYS ED,Physical Education,11,14,Pe Activities,Jack Clark; Susanna Li-Jue,20419,,,,,,,,,,,,,,40,,1,,,41
2017 Spring,Computer Science,COMPSCI,Computer Science,198,67,Directed Group Stdy,Gerald Friedland,33947,,,,,,,,,,,,,,41,,1,,,42
2017 Spring,Physical Education,PHYS ED,Physical Education,11,13,Pe Activities,Jack Clark; Susanna Li-Jue,20418,,,,,,,,,,,,,,41,,1,,,42
2017 Spring,"Env Sci, Policy, & Mgmt",ESPM,"Env Sci, Policy, & Mgmt",90,1,Intro To Crs Major,Ignacio Chapela,24490,3,39,,,,,,,,,,,,,,,,,42
2017 Spring,Education,EDUC,Education,289,1,Health Education,Nives Wetzel De Cediel,31557,,,,,,,,,,,,,,,42,,,1,43
2017 Spring,Chicano Studies,CHICANO,Chicano Studies,197,1,Field Study,Laura Jimenez-Olvera; Raul Coronado,13489,,,,,,,,,,,,,,42,,2,,,44
2017 Spring,Business Admin-Undergrad,UGBA,Business Admin-Undergrad,198,7,Directed Group Stdy,Alan Ross,10768,,,,,,,,,,,,,,43,,2,,,45
2017 Spring,Computer Science,COMPSCI,Computer Science,197,212,Field Study,Paul Hilfinger; Paul Hilfinger,34501,,,,,,,,,,,,,,45,,1,,,46
2017 Spring,Mathematics,MATH,Mathematics,98,16,Directed Group Stdy,Michael Wong; Olga Holtz,18204,,,,,,,,,,,,,,44,,3,,,47
2017 Spring,Health & Medical Sciences,HMEDSCI,Health & Medical Sciences,299,16,Indep Study & Res,Hana Dan-Cohen,28950,,12,,,,,,,,,,,,,35,,,,47
2017 Spring,Mathematics,MATH,Mathematics,98,34,Directed Group Stdy,Michael Wong; Olga Holtz,34736,,,,,,,,,,,,,,46,,2,,,48
2017 Spring,Cognitive Science,COG SCI,Cognitive Science,198,6,Directed Group Stdy,David Presti,34321,,,,,,,,,,,,,,46,,3,,,49
2017 Spring,Statistics,STAT,Statistics,198,6,Directed Group Stdy,Anindita Adhikari,34433,,,,,,,,,,,,,,46,,4,,,50
2017 Spring,Computer Science,COMPSCI,Computer Science,198,58,Directed Group Stdy,Joshua Hug,34515,,,,,,,,,,,,,,48,,2,,,50
2017 Spring,Mathematics,MATH,Mathematics,98,17,Directed Group Stdy,Michael Wong; Olga Holtz,18205,,,,,,,,,,,,,,50,,1,,,51
2017 Spring,Rhetoric,RHETOR,Rhetoric,198,1,Directed Group Stdy,Nadesan Permaul,22222,,,,,,,,,,,,,,49,,2,,,51
2017 Spring,Electrical Engineering,EL ENG,Electrical Engineering,375,1,Teaching Elec Eng,Jan Rabaey; Prabal Dutta,27256,,,,,,,,,,,,,,27,24,,,,51
2017 Spring,Computer Science,COMPSCI,Computer Science,198,72,Directed Group Stdy,Benjamin Recht,34351,,,,,,,,,,,,,,51,,1,,,52
2017 Spring,Mathematics,MATH,Mathematics,98,18,Directed Group Stdy,Michael Wong; Olga Holtz,18206,,,,,,,,,,,,,,52,,2,,,54
2017 Spring,Public Health,PB HLTH,Public Health,375B,1,Instruct Techniq Ph,Maureen Lahiff,32528,,,,,,,,,,,,,,3,51,,,,54
2017 Spring,Computer Science,COMPSCI,Computer Science,198,642,Directed Group Stdy,Xiaodong Song,34364,,,,,,,,,,,,,,50,,5,,,55
2017 Spring,Cognitive Science,COG SCI,Cognitive Science,198,1,Directed Group Stdy,David Presti,13833,,,,,,,,,,,,,,53,,3,,,56
2017 Spring,Physics,PHYSICS,Physics,98,1,Directed Group Stdy,Melissa Kolenovic; Robert Jacobsen,20772,,,,,,,,,,,,,,55,,1,,,56
2017 Spring,Mathematics,MATH,Mathematics,98,21,Directed Group Stdy,Michael Wong; Olga Holtz,18209,,,,,,,,,,,,,,54,,3,,,57
2017 Spring,Mathematics,MATH,Mathematics,98,27,Directed Group Stdy,Michael Wong; Olga Holtz,34150,,,,,,,,,,,,,,56,,1,,,57
2017 Spring,Journalism,JOURN,Journalism,601,1,Master'S Study,Jeremy Rue,28772,,1,,,,,,,,,,,,,57,,,,58
2017 Spring,Music,MUSIC,Music,142,1,Univ Wind Ensemble,Cindy Cox; Robert Calonico,19643,,60,,,,,,,,,,,,1,,,,,61
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,192D,1,Research Physic Sci,Alix Schwartz; Stefanie Ebeling,24109,,,,,,,,,,,,,,59,,3,,,62
2017 Spring,Interdisciplinary Studies,ISF,Interdisciplinary Studies,198,5,Directed Group Stdy,Peter Sahlins,17350,,,,,,,,,,,,,,59,,3,,,62
2017 Spring,Statistics,STAT,Statistics,198,5,Directed Group Stdy,Shobhana Murali Stoyanov,23537,,,,,,,,,,,,,,57,,5,,,62
2017 Spring,Public Policy,PUB POL,Public Policy,98,3,Directed Group Stdy,Michael O'Hare,28359,,,,,,,,,,,,,,62,,1,,,63
2017 Spring,UGIS-UG Interdisc Studies,UGIS,UGIS-UG Interdisc Studies,192C,1,Research Biol Sci,Alix Schwartz; Stefanie Ebeling,24017,,,,,,,,,,,,,,62,,1,,,63
2017 Spring,Nutritional Science & Tox,NUSCTX,Nutritional Science & Tox,121,1,Computational Tox,Dale Johnson,25245,,50,15,,,,,,,,,,,,,,,,65
