Grade Distribution for Fall 2013 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2013-2014,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (kbs) 5/5/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Enrollments
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,160,001,Operations Res I,Dorit Hochbaum,41030,3,11,14,15,17,29,5,3,1,1,1,,,6,,2,,,108
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,162,001,Linear Programming,Alper Atamturk,41039,4,9,11,14,15,7,4,4,2,,,,2,5,,4,,,81
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,171,001,Tech Firm Leadrship,Kenneth Singer; Ronald Lesniak,41047,1,8,19,16,6,4,,,,,,,,,,,,,54
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,171,002,Tech Firm Leadrship,Ronald Lesniak,41050,3,11,5,8,5,,,,,,,,,2,,,,,34
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,172,001,Probability Eng,Rhonda Righter,41048,5,25,5,8,20,11,2,,,,,,,1,,,,2,79
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190A,001,Advance Topics Ieor,Ikhlaq Sidhu,41054,3,23,9,,,,,,,,,,,2,4,,,,41
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190B,002,Advance Topics Ieor,Naeem Zafar,41059,2,5,13,10,,1,,,,,,,,8,,,,,39
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190C,001,Advance Topics Ieor,Donald Wroblewski,41069,3,24,,6,,,,,,,,,,1,,,,,34
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,190E,001,Advance Topics Ieor,Kenneth Singer,41075,17,32,,5,,,,,,,,,,3,,,,,57
2013 Fall,Industrial Eng & Ops Rsch,IND ENG,Industrial Eng & Ops Rsch,191,001,Entrepreneurship,Jonathan Burgstone,41078,2,19,23,8,6,2,2,,,,,,,1,,,,,63
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,C13,001,Origins Big Bang,Charles Marshall; Eliot Quataert,42002,2,8,7,3,4,4,1,,,,,,1,13,,2,,,45
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,006,Freshman Seminars,Roy Caldwell,42018,,3,3,,5,1,,,,,,,,2,,,,,14
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,007,Freshman Seminars,Kevin Padian,42021,,,3,2,5,1,3,1,1,,,,,,,1,,,17
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,008,Freshman Seminars,Han Lim,42024,1,3,6,2,,,,,,,,,,1,,,,,13
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,35AC,001,Hum Bio Variation,Leslea Hlusko,42027,1,34,43,20,59,21,9,15,,,6,,3,67,,9,,,287
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,41,001,Marine Mammals,David Lindberg; Jenna Judge,42030,14,16,8,13,15,5,6,6,1,,1,1,5,42,,24,,2,159
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,115,001,Systems Biology,Han Lim,42141,,9,9,13,4,3,1,,,1,,,1,2,,,,,43
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,117,001,Medical Ethnobotany,Thomas Carlson,42150,21,74,24,25,50,18,11,27,14,,3,2,1,37,,15,,1,323
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,001,Med Ethnobotany Lab,Adam Schneider; Thomas Carlson,42153,2,13,5,1,,,2,1,1,,,1,,1,,,,1,28
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,002,Med Ethnobotany Lab,Grace Benson-Martin; Thomas Carlson,42156,3,11,6,3,4,1,,1,,,1,,,,,,,,30
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,118,001,Host-Path Interact,Michael Shapira,42159,1,8,7,5,5,3,3,4,2,2,1,,,,,1,,1,43
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,123AL,001,Exercise Physio Lab,George Brooks,42162,1,10,21,17,3,,1,,,,,,,,,,,1,54
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,127L,001,Motor Control/Lab,Steven Lehman,42177,8,8,1,5,5,1,,7,1,,1,,1,1,,,,,39
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131,001,Human Anatomy,Thomas Carlson,42189,24,97,43,61,81,26,16,34,25,,8,2,8,39,,32,,2,498
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131A,001,Applied Anatomy,John Huelsenbeck; Marian Diamond,42192,,,,,,,,,,,,,,204,1,1,,,206
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,001,Human Anatomy Lab,Roxanna Garcia; Thomas Carlson,42195,2,5,4,1,11,1,2,1,1,,,1,,1,,,,,30
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,002,Human Anatomy Lab,Michael Peterson; Thomas Carlson,42198,,6,6,3,6,3,,1,1,,,,,1,,1,,,28
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,003,Human Anatomy Lab,Thomas Carlson; Yangdi Chen,42201,2,9,3,3,7,,1,,1,,,,1,1,,,,,28
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,004,Human Anatomy Lab,Alfred Vong; Thomas Carlson,42204,2,9,5,2,6,2,1,1,,,,,,1,,1,,,30
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,005,Human Anatomy Lab,Krystal Chee; Thomas Carlson,42207,1,11,2,3,3,2,3,2,,,1,1,,,,1,,,30
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,006,Human Anatomy Lab,Jessie Atterholt; Thomas Carlson,42210,,4,4,3,8,2,3,4,2,,,,,,,1,,,31
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,007,Human Anatomy Lab,Luke Bloch; Thomas Carlson,42213,1,5,6,6,4,3,2,3,,,,,,1,,,,,31
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,008,Human Anatomy Lab,Sargis Pogosjans; Thomas Carlson,42216,1,7,2,2,6,3,2,4,1,,,,,,,,,,28
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,009,Human Anatomy Lab,Crystal Wang; Thomas Carlson,42219,1,10,4,4,3,3,,,,,,,,2,,,,,27
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,010,Human Anatomy Lab,Sherrie Gallipeau; Thomas Carlson,42222,4,8,8,2,6,2,,,1,,,,,,,,,,31
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,135,001,Organism Mechanics,Mimi Koehl; Robert Dudley; Robert Full,42225,10,17,,1,7,,1,2,,,3,,,1,1,2,,,45
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,137,001,Human Endo,Tyrone Hayes,42237,1,25,9,7,40,13,2,23,4,1,6,1,1,3,1,2,,2,141
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,C144,001,Animal Behavior,Damian Elias; Eileen Lacey; George Bentley; Roy Caldwell,42258,5,8,9,15,19,20,8,15,5,6,,,,2,,1,,1,114
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,153,001,Ecol,Wayne Sousa,42279,2,9,4,7,8,5,7,4,7,,2,,,5,,1,,1,62
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,154,001,Plant Ecology,David Ackerly,42291,,9,5,4,11,3,1,2,,,1,,,2,1,,,,39
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,154L,001,Plant Ecology Lab,Andrew Weitz; David Ackerly; Dori Contreras,42300,,6,4,2,,,,,,,,,,,,,,,12
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,C156,001,Prin Conserv Biol,Steven Beissinger,42303,,9,6,4,8,4,,3,,1,,,,,,1,,,36
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,157LF,001,Ecosystems Of Calif,Paul Fine,42321,1,7,7,3,4,,,,,,,,,,,,,,22
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,158LF,001,Biol Geomo Trop Isl,Brent Mishler; George Roderick; Jonathon Stillman; Stephanie Carlson; Vincent Resh,42327,,11,2,1,1,,,,,,,,,,,,,,15
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,159,001,The Living Planet,Cynthia Looy; Ivo Duijnstee,42330,2,2,4,4,5,2,1,1,1,,2,1,,3,,,,,28
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,160,001,Evolution,Jeffrey Boore; Kevin Padian,42339,8,23,22,11,21,13,12,8,3,1,1,,3,2,,2,,,130
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,164,001,Human Gene & Genom,Doris Bachtrog; Rasmus Nielsen,42369,1,12,7,11,11,9,4,7,4,,1,,,3,,,,1,71
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,C176L,001,Fish Ecology,Stephanie Carlson,42384,,2,6,1,5,1,,,,,,,,,,,,,15
2013 Fall,Integrative Biology,INTEGBI,Integrative Biology,198,008,Directed Group Stdy,Julia Springer; Thomas Carlson,42999,,,,,,,,,,,,,,14,1,,,,15
2013 Fall,Italian Studies,ITALIAN,Italian Studies,1,002,Elementary Italian,Giuliana Perco,46906,2,1,2,1,,1,,,,,,,,10,1,,,1,19
2013 Fall,Italian Studies,ITALIAN,Italian Studies,1,003,Elementary Italian,Diana Thow; Giuliana Perco,46909,,8,5,,,,,,,,,,,1,,,,1,15
2013 Fall,Italian Studies,ITALIAN,Italian Studies,1,004,Elementary Italian,Anthony Martire,46912,,5,8,,1,,,,,,,,,2,,,,,16
2013 Fall,Italian Studies,ITALIAN,Italian Studies,1,005,Elementary Italian,Anthony Martire,46915,,2,6,4,1,1,,,,,,,,,,,,1,15
2013 Fall,Italian Studies,ITALIAN,Italian Studies,1,006,Elementary Italian,Giuliana Perco; Margherita Ghetti,46918,3,8,6,1,,,,,,,,,,,,,,,18
2013 Fall,Italian Studies,ITALIAN,Italian Studies,2,001,Elementary Italian,Francesca Pomara; Giuliana Perco,46921,1,5,1,,2,,,,,,,,,1,,,,,10
2013 Fall,Italian Studies,ITALIAN,Italian Studies,4,001,Adv Italian,Anna Bellezza,46936,,2,4,2,1,,1,,,,,,,,,1,,,11
2013 Fall,Italian Studies,ITALIAN,Italian Studies,R5A,001,Reading & Comp,Albert Ascoli; Luis Valladares,46939,1,2,4,4,1,,,,,,,,1,,,,,,13
2013 Fall,Italian Studies,ITALIAN,Italian Studies,R5A,003,Reading & Comp,Albert Ascoli; Soledad Anatrone,46945,,6,4,3,2,,,,,,1,,,,,,,,16
2013 Fall,Italian Studies,ITALIAN,Italian Studies,R5B,003,Reading & Comp,Albert Ascoli; Julia Nelsen,46954,,3,5,6,2,1,,,,,,,,,,,,,17
2013 Fall,Italian Studies,ITALIAN,Italian Studies,50,001,Italian Renaissance,Lisa Regan,46960,,3,2,2,2,2,,1,,,,,,3,,,,,15
2013 Fall,Italian Studies,ITALIAN,Italian Studies,160,001,"Ital Hist, Soc, Pol",Diego Pirillo,47014,5,1,2,1,,,,,,,,,,2,,,,,11
2013 Fall,Journalism,JOURN,Journalism,24,001,Freshman Seminars,William Drummond,48003,,12,3,1,,,,,,,,,,,,,,,16
2013 Fall,L&S Deans Office,L & S,Letters & Science,1,001,Liberal Arts,Alix Schwartz,51803,,,,,,,,,,,,,,109,,5,,,114
2013 Fall,L&S Deans Office,L & S,Letters & Science,C5,001,Entrepreneurship,Ajay Bam,51824,1,2,21,9,1,1,,,,1,,,,25,,3,,,64
2013 Fall,L&S Deans Office,L & S,Letters & Science,10,001,On The Same Page,Alix Schwartz,51825,,,,,,,,,,,,,,49,,6,,,55
2013 Fall,L&S Deans Office,L & S,Letters & Science,C30T,001,Drugs And The Brain,David Presti,51827,2,20,25,15,21,7,4,9,5,,,,2,38,,3,,,151
2013 Fall,L&S Deans Office,L & S,Letters & Science,C70T,001,The Planets,Geoffrey Marcy,51923,,8,11,14,11,8,4,11,5,,2,,1,43,,3,,,121
2013 Fall,L&S Deans Office,L & S,Letters & Science,C70V,001,Descriptive Intro,Robert Jacobsen,51962,,31,24,26,8,8,3,3,3,,1,,2,53,,4,,3,169
2013 Fall,L&S Deans Office,L & S,Letters & Science,C70Y,001,Earthquakes,Richard Allen,52001,5,22,9,9,6,8,7,3,2,,1,,,17,,3,,,92
2013 Fall,L&S Deans Office,L & S,Letters & Science,120C,001,Arts & Literature,Ronald Hendel,52013,,45,3,2,7,2,,2,,,,,3,15,,,,,79
2013 Fall,L&S Deans Office,L & S,Letters & Science,C140U,001,Archahealth Disease,Laurie Wilkie; Sabrina Agarwal,52028,2,23,4,3,11,1,,,,,,,,8,,,,,52
2013 Fall,L&S Deans Office,L & S,Letters & Science,C140V,001,Human Rights,Stefan-Ludwig Hoffmann,52031,,2,6,6,5,1,,,1,,,,1,9,,,,,31
2013 Fall,L&S Deans Office,L & S,Letters & Science,C180T,001,Language And Power,Claire Kramsch,52073,2,10,14,16,6,3,,1,1,,,1,,16,,6,,,76
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,12,001,Env Sci Sustainable,George Kondolf; Robert Lemon; Shanna Atherton,48503,,11,23,11,9,6,2,1,,,2,,,8,,,,,73
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,103,001,Energy Fantasy Form,Charles Sullivan,48518,5,4,8,1,1,,,,,,,,,,,,,,19
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110,001,Ecological Analysis,Joe Mcbride,48524,8,15,12,5,8,6,,3,,,,,1,4,,,,,62
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110L,001,Ecol Analysis Lab,Joe Mcbride,48527,5,6,2,2,1,,,,,,,,,,,,,,16
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110L,002,Ecol Analysis Lab,Joe Mcbride,48530,,2,4,2,2,,,,,,,,,,,,,,10
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,111,001,Plants In Design,Laura Jerrard,48533,3,14,4,5,8,1,,,,,,,,1,,1,,1,38
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,120,001,Topo Form & Design,Kelley Lemon; Michael Lamb,48536,5,23,10,2,3,,1,2,,1,,1,,,,,,2,50
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134A,001,Drawing Workshop 1,Walter Hood,48539,2,4,15,1,1,,,,,,,,,,,,,,23
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134B,001,Drawing Workshop Ii,Akiko Ono,48548,3,8,11,1,1,,,,,,,,,,,,,,24
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,135,001,Art Land Drawing,Charles Sullivan,48554,13,22,2,2,,,,,,,,,,,,,,,39
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C171,001,Amer Dsgn Land 1850,Louise Mozingo,48557,1,4,7,4,7,3,1,2,,,,,,1,,1,,,31
2013 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C188,001,Geog Info System,John Radke,48560,12,26,20,5,1,,2,3,1,,,,1,5,,2,,1,79
2013 Fall,Law,LEGALST,Legal Studies,R1B,001,Reading & Comp,Michael Musheno; Tal Niv,51503,,2,7,4,3,3,,,1,,,,,,,,,,20
2013 Fall,Law,LEGALST,Legal Studies,39D,001,Fresh/Soph Seminar,Alan Pomerantz,51506,2,9,3,,5,,,,1,,,,,4,,,,,24
2013 Fall,Law,LEGALST,Legal Studies,98,001,Directed Group Stdy,Daniel Acland,51509,,,,,,,,,,,,,,26,,1,,,27
2013 Fall,Law,LEGALST,Legal Studies,100,001,Foundations Legalst,Christopher Kutz,51521,1,16,32,23,7,2,1,,,,,,,6,,,,,88
2013 Fall,Law,LEGALST,Legal Studies,109,001,Aim/Limit Crim Law,Richard Perry,51536,1,12,14,6,8,2,2,3,1,,,,,3,,,,1,53
2013 Fall,Law,LEGALST,Legal Studies,132AC,001,Immgrtn & Citiznshp,Letitia Volpp,51545,2,11,18,15,15,8,7,2,2,,,,1,12,,1,,1,95
2013 Fall,Law,LEGALST,Legal Studies,147,001,Law & Economics,C. Daniel Vencill,51560,3,14,5,9,8,5,7,4,1,,,,,4,,2,,1,63
2013 Fall,Law,LEGALST,Legal Studies,151,001,"Law,Self, & Society",Meir Dan-Cohen,51569,,15,13,13,4,1,1,1,,,,,,1,,,,,49
2013 Fall,Law,LEGALST,Legal Studies,155,001,Govt & The Family,Joan Hollinger,51578,,7,2,3,10,3,3,6,2,1,3,,1,2,,1,,,44
2013 Fall,Law,LEGALST,Legal Studies,162AC,001,Restorative Justice,Kathryn Abrams; Mary Frampton,51586,,5,14,5,2,,,,,,,,,1,,,,,27
2013 Fall,Law,LEGALST,Legal Studies,163,001,Juvenile Justice,Franklin Zimring,51587,2,7,5,4,10,4,2,7,4,,1,,,2,,,,,48
2013 Fall,Law,LEGALST,Legal Studies,170,001,Criminal Justice,Richard Perry,51596,,15,19,16,15,7,2,6,2,,,1,2,11,,,,1,97
2013 Fall,Law,LEGALST,Legal Studies,176,001,20th C Am Leg Hist,Robert Brown,51611,,8,8,5,7,3,1,,2,,,,,2,,,,,36
2013 Fall,Law,LEGALST,Legal Studies,177,001,Am Legal Const Hist,Charles Mcclain,51620,,5,2,2,17,2,3,4,2,2,1,,,1,,,,2,43
2013 Fall,Law,LEGALST,Legal Studies,181,001,Psychology & Law,Victoria Plaut,51629,3,9,12,12,16,11,8,5,4,,7,,2,6,,1,,2,98
2013 Fall,Law,LEGALST,Legal Studies,182,001,"Law, Politics & Soc",Malcolm Feeley,51644,,8,6,2,6,4,,6,1,,,1,,2,,2,,1,39
2013 Fall,Law,LEGALST,Legal Studies,184,001,Sociology Of Law,Hillary Berk,51659,3,8,9,3,10,6,5,3,2,,1,,,,,,,,50
2013 Fall,Law,LEGALST,Legal Studies,190,003,Topics In Law/Soc,Rachel Stern,51674,,2,10,6,1,2,2,1,,,,,,,,,,,24
2013 Fall,Law,LEGALST,Legal Studies,190,006,Topics In Law/Soc,Robert Cooter,51683,4,3,3,3,,,,,,,,,,2,,,,1,16
2013 Fall,Law,LEGALST,Legal Studies,H195A,001,Honors Seminar,Christina Stevens; Michael Musheno,51686,4,5,3,,,,,,,,,,,,,,,,12
2013 Fall,Law,LEGALST,Legal Studies,198,001,Directed Group Stdy,Daniel Acland,51701,,,,,,,,,,,,,,18,,5,,,23
2013 Fall,Linguistics,LINGUIS,Linguistics,1A,001,American Sign Lang,Sherry Hicks,52203,10,7,2,1,,,,,,,,,,,,,,,20
2013 Fall,Linguistics,LINGUIS,Linguistics,1A,002,American Sign Lang,Sherry Hicks,52205,11,2,,,,,,,,,,,,,,,,,13
2013 Fall,Linguistics,LINGUIS,Linguistics,R1B,001,Endangered Language,Andrew Garrett; Jevon Heath,52209,,5,2,3,4,2,1,,,,,,1,,,,,1,19
2013 Fall,Linguistics,LINGUIS,Linguistics,R1B,002,Endangered Language,Andrew Garrett; Jessica Cleary-Kemp,52212,2,8,5,1,2,,,,,,,,1,,,,,1,20
2013 Fall,Linguistics,LINGUIS,Linguistics,3,001,Linguistic Diversit,Lev Michael,52214,,13,7,1,2,4,,1,,,,,1,5,,,,,34
2013 Fall,Linguistics,LINGUIS,Linguistics,5,001,Lang & Linguistics,Keith Johnson,52215,5,72,13,2,5,,1,1,,2,1,,,5,,,,,107
2013 Fall,Linguistics,LINGUIS,Linguistics,100,001,Intro Ling Sci,Jonah Katz,52266,5,20,14,16,19,10,7,2,7,,1,,4,5,,8,,1,119
2013 Fall,Linguistics,LINGUIS,Linguistics,106,001,Metaphor,Eve Sweetser,52296,,5,7,4,2,5,2,1,1,,,,2,4,,,,,33
2013 Fall,Linguistics,LINGUIS,Linguistics,110,001,Phonets & Phonol,Keith Johnson,52308,3,11,28,5,7,8,15,5,4,2,1,,1,,,1,,1,92
2013 Fall,Linguistics,LINGUIS,Linguistics,121,001,Logical Semantics,Michael Bochnak,52335,3,7,5,5,2,,5,,,,1,,1,,1,,,,30
2013 Fall,Linguistics,LINGUIS,Linguistics,130,001,Comp Hist Ling,Gary Holland,52338,3,10,8,2,12,13,6,3,1,,,,,1,,,,,59
2013 Fall,Linguistics,LINGUIS,Linguistics,C139,001,Language Spread,Richard Rhodes,52359,1,8,6,4,1,1,,,,,,,1,,,1,,,23
2013 Fall,Linguistics,LINGUIS,Linguistics,150,001,Sociolinguistics,Lev Michael,52365,,5,8,4,4,1,3,,,,1,,,6,,,,1,33
2013 Fall,Linguistics,LINGUIS,Linguistics,170,001,Particular Language,Andrew Garrett,52368,1,7,8,1,2,4,,,,,,,,,,,,,23
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,39A,001,Fresh/Soph Seminar,Kalanadh Sastry,53103,,,,,,,,,,,,,,15,,1,,,16
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,102,001,Bond Crys & Cry Def,Daryl Chrzan,53106,6,17,,7,13,6,9,8,2,2,,,9,,,,,,79
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,113,001,Mech Behav Eng Mat,Robert Ritchie,53115,2,10,5,5,2,3,1,,,,,,,,,,,,28
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,120,001,Matls Prod,Elizabeth Withey,53124,1,3,3,4,1,5,1,,,,1,,,1,,1,,,21
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,123,001,Semicon Proc,Jie Yao,53127,3,8,5,9,7,5,,1,,,,,1,1,,,,,40
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,125,001,Thin-Film Mat Sci,Oscar Dubon,53130,1,,,4,5,,1,1,1,,,,,,,,,,13
2013 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,130,001,Exp Mat Sci Design,Christopher Kumai,53133,4,7,12,14,5,4,2,1,1,,,,1,,,,,,51
2013 Fall,Mathematics,MATH,Mathematics,1A,001,Calculus,John Steel,53403,20,74,45,45,54,36,30,27,13,,7,,10,6,,15,,,382
2013 Fall,Mathematics,MATH,Mathematics,1A,002,Calculus,Alexander Coward,53448,13,118,26,77,62,24,13,16,5,,6,,18,6,,3,,2,389
2013 Fall,Mathematics,MATH,Mathematics,1A,003,Calculus,Alexander Coward,53490,21,102,27,81,60,29,20,29,10,,7,,19,2,,1,,,408
2013 Fall,Mathematics,MATH,Mathematics,1B,001,Calculus,Vera Serganova,53532,25,65,30,37,60,22,25,21,13,,5,,7,10,,14,,2,336
2013 Fall,Mathematics,MATH,Mathematics,1B,002,Calculus,Paul Vojta,53571,16,30,25,46,22,35,16,28,21,10,7,8,16,1,,9,,2,292
2013 Fall,Mathematics,MATH,Mathematics,H1B,001,Honors Calculus,You Qi,53613,3,12,4,,9,1,,4,1,,,,,,,,,,34
2013 Fall,Mathematics,MATH,Mathematics,10A,001,Methods Of Math,Lior Pachter,53622,17,52,30,26,20,12,16,11,6,,,,4,12,,15,,2,223
2013 Fall,Mathematics,MATH,Mathematics,16A,001,Anal Geo & Calculus,Theodore Slaman,53673,1,65,64,66,39,32,25,17,19,10,12,7,8,8,,14,,1,388
2013 Fall,Mathematics,MATH,Mathematics,16A,002,Anal Geo & Calculus,Thomas Scanlon,53712,31,53,67,58,47,29,9,5,25,3,2,11,20,12,,16,,,388
2013 Fall,Mathematics,MATH,Mathematics,16B,001,Anal Geo & Calculus,James Demmel,53757,1,74,55,35,40,20,22,37,,,3,,12,17,,9,,,325
2013 Fall,Mathematics,MATH,Mathematics,32,001,Precalculus,Alex Kruckman; James Sethian,53814,8,36,25,10,42,12,16,28,5,,3,,5,22,,11,,,223
2013 Fall,Mathematics,MATH,Mathematics,53,001,Multivar Calculus,Denis Auroux,53862,14,83,35,42,95,39,19,49,22,,34,,21,7,,10,,1,471
2013 Fall,Mathematics,MATH,Mathematics,53,002,Multivar Calculus,Alexander Givental,53913,17,16,21,24,38,38,45,45,28,11,11,4,8,10,1,9,,,326
2013 Fall,Mathematics,MATH,Mathematics,54,001,Lin Alg & Diff Eqns,Francisco Grunbaum,53958,11,76,56,37,91,48,27,48,18,1,41,,14,10,,11,,3,492
2013 Fall,Mathematics,MATH,Mathematics,54,002,Lin Alg & Diff Eqns,Constantin Teleman,54012,21,49,62,86,71,48,22,10,7,6,4,,10,9,,6,,,411
2013 Fall,Mathematics,MATH,Mathematics,H54,001,Hons Lin Alg/Dif Eq,Ming Gu,54054,3,9,5,2,12,3,1,1,,,,,,,,,,1,37
2013 Fall,Mathematics,MATH,Mathematics,55,001,Discrete Math,Steven Evans,54060,14,9,19,18,18,22,21,11,18,15,,,10,38,,38,,,251
2013 Fall,Mathematics,MATH,Mathematics,98,002,Directed Group Stdy,Michael Klass,54093,,,,,,,,,,,,,,47,,1,,,48
2013 Fall,Mathematics,MATH,Mathematics,98,003,Directed Group Stdy,Lauren Williams,54096,,,,,,,,,,,,,,34,,3,,,37
2013 Fall,Mathematics,MATH,Mathematics,98,011,Directed Group Stdy,Kamin Kahrizi; Ole Hald,54120,,,,,,,,,,,,,,17,1,,,,18
2013 Fall,Mathematics,MATH,Mathematics,98,016,Directed Group Stdy,Michael Wong,54135,,,,,,,,,,,,,,25,,2,,,27
2013 Fall,Mathematics,MATH,Mathematics,98,018,Directed Group Stdy,Michael Wong,54141,,,,,,,,,,,,,,27,,5,,,32
2013 Fall,Mathematics,MATH,Mathematics,98,021,Directed Group Stdy,Michael Wong,54150,,,,,,,,,,,,,,43,,2,,,45
2013 Fall,Mathematics,MATH,Mathematics,98,022,Directed Group Stdy,Michael Wong,54153,,,,,,,,,,,,,,47,,2,,,49
2013 Fall,Mathematics,MATH,Mathematics,98,023,Directed Group Stdy,Michael Wong,54156,,,,,,,,,,,,,,37,,2,,,39
2013 Fall,Mathematics,MATH,Mathematics,C103,001,Intro Math Economic,Christina Shannon,54159,2,6,2,5,6,,,3,1,,,,1,1,,,,,27
2013 Fall,Mathematics,MATH,Mathematics,104,001,Intro To Analysis,Charles Pugh,54162,,8,2,3,3,3,,2,,,,,2,1,,1,,,25
2013 Fall,Mathematics,MATH,Mathematics,104,002,Intro To Analysis,Kenji Kozai,54165,2,9,4,3,5,4,5,,1,2,,1,,1,,,,,37
2013 Fall,Mathematics,MATH,Mathematics,104,003,Intro To Analysis,Atoshi Chowdhury,54168,1,10,7,1,2,4,2,,3,,,,,2,,1,,,33
