Grade Distribution for Fall 2014 Undergraduate Courses at UC Berkeley,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academic Year: 2014-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester: Fall  (End of Term Data),,,,,,,,,,,,,,,,,,,,,,,,,,,
Source: Cal Answers ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Type: Primary,,,,,,,,,,,,,,,,,,,,,,,,,,,
Course Level: 0-199,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVC-BRP: Office of Planning and Analysis (Sereeta Alexander) 3/16/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,
Excludes classes where all students received the same grade & excludes classes with fewer than 10 enrollments (privacy issue),,,,,,,,,,,,,,,,,,,,,,,,,,,
Semester Year Name Concat,Crs Academic Dept Short Nm,Course Subject Cd,Course Subject Short Nm,Course Number,Section Nbr,Course Title Nm,Instr Name Concat,Course Control Nbr,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete,Total Grades for Course
2014 Fall,Information,INFO,Info Mgmt & Systems,98,001,Directed Group Stdy,Paul Duguid; Rodrigo Ochigame; Tony Chen,41503,,,,,,,,,,,,,,8,,2,,,10
2014 Fall,Information,INFO,Info Mgmt & Systems,C167,001,Virtul Comm/Soc Med,Alexy Khrabrov; Marc Smith,41505,,2,7,2,1,1,,,,,,,1,,,,,,14
2014 Fall,Information,INFO,Info Mgmt & Systems,198,001,Directed Group Stdy,Paul Duguid; Rodrigo Ochigame; Tony Chen,41506,,,,,,,,,,,,,,13,,1,,,14
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C13,001,Origins Big Bang,Charles Marshall; Eliot Quataert,42103,2,14,6,4,5,1,1,1,2,,,,,25,,1,,,62
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,006,Freshman Seminars,Rorianne Rohlfs,42133,5,4,2,1,,,,,,,,,,3,,,,,15
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,24,008,Freshman Seminars,Han Lim,42139,,1,3,3,2,1,,,,,,,,,,,,,10
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,35AC,001,Hum Bio Variation,Christopher Schmitt,42145,9,49,31,26,49,17,11,9,4,,3,,3,66,,9,,1,287
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C82,001,Oceans,Ivo Duijnstee; James Bishop,42191,5,12,4,5,2,2,2,2,,,1,,,8,,3,,,46
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C107L,001,Plant Morphol W Lab,Chelsea Specht,42276,1,6,4,2,1,1,,2,,,,,,,,,,,17
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C110L,001,Biol Fungi With Lab,John Taylor; Thomas Bruns,44242,2,6,,1,1,1,1,4,,1,,,,1,,,,1,19
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,117,001,Medical Ethnobotany,Thomas Carlson,42280,19,104,18,25,74,11,9,15,5,,1,1,,39,,7,,7,335
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,001,Med Ethnobotany Lab,Kate Vavra-Musser; Thomas Carlson,42283,1,6,4,7,3,,1,,,,,,,5,,,,,27
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,117LF,002,Med Ethnobotany Lab,Adam Schneider; Thomas Carlson,42286,3,7,,5,4,,1,3,,,,,,,,2,,,25
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,118,001,Host-Path Interact,Michael Shapira,42289,4,7,6,7,8,2,4,3,,1,,,1,,,,,,43
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,123AL,001,Exercise Physio Lab,George Brooks,42310,1,8,11,21,12,3,,,,,,,1,1,,,,,58
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C125L,001,Intro Biomech Anal,M. Scott,42325,,3,2,5,1,,,1,,,,,,,,,,,12
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,127L,001,Motor Control/Lab,Steven Lehman,42331,5,7,2,5,9,2,2,,,,1,,1,,,,,,34
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C130,001,Human Fertility,Jennifer Johnson-Hanks; Leslea Hlusko,42351,1,21,,,,,,,,,,,,,,,,,22
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131,001,Human Anatomy,Thomas Carlson,42352,20,109,66,56,118,34,15,29,8,,3,1,6,25,,10,,3,503
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,001,Human Anatomy Lab,Sherrie Gallipeau; Thomas Carlson,42355,2,7,3,3,3,1,2,2,2,,,,,1,,3,,,29
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,002,Human Anatomy Lab,Ashley Poust; Thomas Carlson,42358,2,4,5,4,5,3,1,3,1,,,,,1,,,,,29
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,003,Human Anatomy Lab,Dorothy Chou; Thomas Carlson,42361,1,5,1,3,3,5,3,3,1,,,,,1,,1,,,27
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,004,Human Anatomy Lab,Lee Ann Hill; Thomas Carlson,42364,,5,8,3,6,1,1,1,3,,,,1,,,,,,29
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,005,Human Anatomy Lab,Alise Chin; Thomas Carlson,42367,1,6,2,1,6,6,1,2,2,,,,,1,,,,,28
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,006,Human Anatomy Lab,Jessie Atterholt; Thomas Carlson,42370,,3,3,,8,3,2,1,4,,,,1,3,,1,,,29
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,007,Human Anatomy Lab,Thomas Carlson; Yangdi Chen,42373,2,2,5,1,3,6,2,2,4,,,1,,1,,,,1,30
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,008,Human Anatomy Lab,Britney Kitamata-Wong; Thomas Carlson,42376,,8,2,2,3,3,4,1,1,,1,,,4,,,,,29
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,009,Human Anatomy Lab,Sarah Whiteside; Thomas Carlson,42379,1,6,1,4,3,1,3,3,3,,,,,2,,,,,27
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,010,Human Anatomy Lab,Chynna Tang; Thomas Carlson,42382,,7,3,1,4,6,,2,2,,,1,,2,,,,,28
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,011,Human Anatomy Lab,Crystal Wang; Thomas Carlson,42384,,3,5,2,3,2,,2,,,,,,3,,,,,20
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,012,Human Anatomy Lab,Michael Peterson; Thomas Carlson,44257,,6,3,2,3,1,2,2,2,,,,1,,,2,,,24
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,131L,013,Human Anatomy Lab,Ashley Lam; Thomas Carlson,44260,,2,3,3,1,,3,3,1,,,,,1,,,,,17
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,136,001,The Biology Of Sex,Doris Bachtrog,42385,3,4,,2,3,2,3,2,1,,,,1,1,,,,,22
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,137,001,Human Endo,Tyrone Hayes,42394,2,23,8,7,37,7,2,9,2,,5,1,2,8,,3,,,116
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,139,001,Neuro Bio Of Stress,Daniela Kaufer,42415,3,17,15,11,8,3,,4,,1,,,3,3,,2,,,70
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C144,001,Animal Behavior,Damian Elias; Eileen Lacey; George Bentley,42424,2,14,11,18,13,16,4,7,1,,1,,,1,1,,,1,90
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,148,001,Comp Animal Physiol,Robert Dudley; Robert Full,42445,7,17,6,7,12,4,3,1,,,,,,1,,,,,58
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,153,001,Ecol,Mary Power,42457,1,3,5,8,13,9,3,3,2,,1,,,1,1,,,,50
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,C156,001,Prin Conserv Biol,Steven Beissinger,42469,,6,2,3,10,4,,2,,,,,,,,1,,,28
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,157LF,001,Ecosystems Of Calif,Paul Fine,42487,,7,8,1,5,,,,,,,,1,,,,,,22
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,158LF,001,Biol Geomo Trop Isl,Brent Mishler; Jenna Judge; Jonathon Stillman; Seth Kauppinen; Stephanie Carlson; Vincent Resh,42493,1,13,1,,,,,,,,,,,,,,,,15
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,160,001,Evolution,Chelsea Specht; Kevin Padian,42496,2,11,15,19,30,14,10,7,12,4,7,7,7,3,,3,,1,152
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,162,001,Ecological Genetics,Ellen Simms,42526,1,4,5,6,9,2,1,2,2,,1,,2,,,1,,,36
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,164,001,Human Gene & Genom,Doris Bachtrog; Montgomery Slatkin,42535,2,11,17,9,7,1,,4,3,,,,,2,,,,,56
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,173LF,001,Mammalogy With Lab,Michael Nachman,42550,,10,,,8,,,3,,,,,,,,,,,21
2014 Fall,Integrative Biology,INTEGBI,Integrative Biology,181L,001,Paleobotany,Cynthia Looy,42562,1,4,7,6,4,,1,2,,,,,,,,,,,25
2014 Fall,Italian Studies,ITALIAN,Italian Studies,1,003,Elementary Italian,Bianca Facchini; Giuliana Perco,46909,1,5,6,1,2,,2,,,,,,,1,,,,,18
2014 Fall,Italian Studies,ITALIAN,Italian Studies,1,004,Elementary Italian,Giuliana Perco; Lauren-Claire Kelley,46912,1,6,3,,2,1,,1,,,1,1,,1,1,,,,18
2014 Fall,Italian Studies,ITALIAN,Italian Studies,1,006,Elementary Italian,Chiara Cecchelli; Giuliana Perco,46918,,4,1,2,,2,,,,,,,,3,1,,,,13
2014 Fall,Italian Studies,ITALIAN,Italian Studies,2,002,Elementary Italian,Brandon Schneider,46927,,4,,3,1,2,,,1,,,,,4,,,,,15
2014 Fall,Italian Studies,ITALIAN,Italian Studies,2,003,Elementary Italian,Anna Bellezza,46930,,3,3,2,1,,,,,,,,,2,1,,,,12
2014 Fall,Italian Studies,ITALIAN,Italian Studies,3,002,Interm Italian,Mara Jacobsen,46936,6,6,,,,,,,,,,,,,,,,,12
2014 Fall,Italian Studies,ITALIAN,Italian Studies,R5A,002,Reading & Comp,Albert Ascoli; Emily Rabiner,46945,,4,5,7,,,,,1,,,,,,,,,,17
2014 Fall,Italian Studies,ITALIAN,Italian Studies,R5B,001,Reading & Comp,Albert Ascoli; Gregory Bonetti,46948,,2,5,5,2,,3,,,,,,,,,,,,17
2014 Fall,Italian Studies,ITALIAN,Italian Studies,R5B,002,Reading & Comp,Leslie Elwell,46949,,1,4,4,7,1,,,,,,,,,,,,,17
2014 Fall,Italian Studies,ITALIAN,Italian Studies,R5B,003,Reading & Comp,Leslie Elwell,47344,,3,4,6,4,,,,,,,,,,,,,,17
2014 Fall,Italian Studies,ITALIAN,Italian Studies,101A,001,Adv Gram Read Comp,Giuliana Perco,46993,,4,3,3,,,,,,,,,,,,,,,10
2014 Fall,Italian Studies,ITALIAN,Italian Studies,103,001,Hist Ital Cultural,Diego Pirillo,46996,3,5,,1,,,,,,,,,,2,,,,,11
2014 Fall,Italian Studies,ITALIAN,Italian Studies,120,001,Italian Studies,Albert Ascoli; Katherine Noson,47002,1,5,2,,1,,1,,,,,,,,,,,,10
2014 Fall,Italian Studies,ITALIAN,Italian Studies,130A,001,Inferno (English),Steven Botterill,47005,2,27,4,1,,,,,,,,,,3,,,,1,38
2014 Fall,Journalism,JOURN,Journalism,39L,001,Fresh/Soph Seminar,William Drummond,48011,1,4,3,2,1,,,,,,,,,4,,,,,15
2014 Fall,L&S Deans Office,L & S,Letters & Science,1,001,Liberal Arts,Alix Schwartz,51803,,,,,,,,,,,,,,105,,3,,,108
2014 Fall,L&S Deans Office,L & S,Letters & Science,C5,001,Entrepreneurship,Ajay Bam,51824,2,4,22,11,9,5,,1,,,,,,16,,2,,,72
2014 Fall,L&S Deans Office,L & S,Letters & Science,10,001,On The Same Page,Alix Schwartz,51827,,,,,,,,,,,,,,23,1,2,,,26
2014 Fall,L&S Deans Office,L & S,Letters & Science,C30T,001,Drugs And The Brain,David Presti,51830,,44,2,20,26,6,5,9,1,,,,2,42,,3,,,160
2014 Fall,L&S Deans Office,L & S,Letters & Science,40D,001,Historical Studies,Kathleen Moran,51905,1,25,12,15,6,3,,1,,,,,3,26,,2,,1,95
2014 Fall,L&S Deans Office,L & S,Letters & Science,C70T,001,The Planets,Geoffrey Marcy,51920,,10,13,7,21,2,2,18,1,,,,,36,,1,,1,112
2014 Fall,L&S Deans Office,L & S,Letters & Science,C70V,001,Descriptive Intro,Steven Stahler,51959,3,29,19,6,18,7,5,2,3,,2,,1,80,,4,,,179
2014 Fall,L&S Deans Office,L & S,Letters & Science,C70Y,001,Earthquakes,Richard Allen,51998,4,12,5,9,7,9,8,7,2,,3,,1,15,,4,,,86
2014 Fall,L&S Deans Office,L & S,Letters & Science,C140V,001,Human Rights,Daniel Sargent,52001,,5,13,9,4,2,,,,,,,1,12,,1,,,47
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,12,001,Env Sci Sustainable,George Kondolf,48503,2,24,26,17,12,,3,2,,,,,,9,,,,,95
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,101,001,Design Fundamentals,Jennifer Brooks,48515,,4,1,,2,1,,1,,,,,,,,,,1,10
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,103,001,Energy Fantasy Form,Charles Sullivan,48521,3,4,1,2,,,,,,,,,,,,,,,10
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110,001,Ecological Analysis,Iryna Dronova,48527,4,18,6,8,13,7,6,1,2,,1,,1,4,,,,,71
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,110L,001,Ecol Analysis Lab,Iryna Dronova,48530,7,8,,,1,,,,,,,,,,,,,,16
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,111,001,Plants In Design,Richard Hindle,48536,,34,5,1,1,1,,,,,,,,1,1,,,1,45
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,120,001,Topo Form & Design,Kelley Lemon; Michael Lamb,48539,5,13,4,1,2,,,,,,,,,,,,,,25
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134A,001,Drawing Workshop 1,Walter Hood,48542,3,2,5,2,5,4,,4,,,,,,,,,,,25
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,134B,001,Drawing Workshop Ii,Carl Kullmann,48551,2,6,4,2,1,,,1,,,,,1,,,,,,17
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,135,001,Art Land Drawing,Charles Sullivan,48557,6,12,8,1,,,,,,,,,,,2,,,,29
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,141AC,001,Am Land: Multi Diff,Walter Hood,48559,3,7,,12,1,,,,,,,,,11,,,,1,35
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C171,001,Amer Dsgn Land 1850,Louise Mozingo,48560,,4,8,4,5,3,1,,,,,,,1,1,,,,27
2014 Fall,Landscape Arch & Env Plan,LD ARCH,Landscape Arch & Env Plan,C188,001,Geog Info System,John Radke,48563,3,14,14,18,15,11,3,4,,1,2,,,1,3,2,,,91
2014 Fall,Law,LEGALST,Legal Studies,R1B,001,Reading & Comp,Emily Bruce,51503,,1,6,2,5,,1,1,,,1,,,1,,,,,18
2014 Fall,Law,LEGALST,Legal Studies,39D,001,Fresh/Soph Seminar,Alan Pomerantz,51506,4,6,2,4,4,,1,,,,,,,7,,1,,1,30
2014 Fall,Law,LEGALST,Legal Studies,39F,001,Fresh/Soph Seminar,Sarah Song,51508,,7,5,2,1,,,,,,,,,2,,,,,17
2014 Fall,Law,LEGALST,Legal Studies,98,002,Directed Group Stdy,Robert Berring,51512,,,,,,,,,,,,,,16,,1,,,17
2014 Fall,Law,LEGALST,Legal Studies,100,001,Foundations Legalst,Christopher Kutz,51518,5,13,12,16,22,12,6,3,1,,,,,7,,,,1,98
2014 Fall,Law,LEGALST,Legal Studies,103,001,Theor Of Law & Soc,David Lieberman,51533,,7,8,9,10,4,4,3,,,,,,,,1,,,46
2014 Fall,Law,LEGALST,Legal Studies,109,001,Aim/Limit Crim Law,Richard Perry,51542,2,12,14,13,16,3,3,1,1,,,,,7,,,,,72
2014 Fall,Law,LEGALST,Legal Studies,138,001,Sup Ct & Pub Pol,Kevin Quinn,51557,2,11,5,6,6,2,1,1,5,,1,,,8,,4,,3,55
2014 Fall,Law,LEGALST,Legal Studies,140,001,Property & Liberty,Robert Brown,51565,2,12,11,12,7,5,2,,,,,,3,1,,,,1,56
2014 Fall,Law,LEGALST,Legal Studies,151,001,"Law,Self, & Society",Meir Dan-Cohen,51581,1,6,20,11,5,4,,,,,,,1,3,,,,,51
2014 Fall,Law,LEGALST,Legal Studies,158,001,Law & Development,James O'Connell,51590,1,13,4,8,13,10,3,6,2,2,1,,1,1,,1,,,66
2014 Fall,Law,LEGALST,Legal Studies,163,001,Juvenile Justice,Franklin Zimring,51605,1,10,2,7,9,6,6,3,,,,,1,1,,3,,3,52
2014 Fall,Law,LEGALST,Legal Studies,170,001,Criminal Justice,Richard Perry,51614,,10,14,9,8,2,4,,1,,,,,5,,1,,,54
2014 Fall,Law,LEGALST,Legal Studies,180,001,Implicit Bias,Victoria Plaut,51623,1,10,7,1,5,2,2,3,2,,,,1,2,,3,,2,41
2014 Fall,Law,LEGALST,Legal Studies,182,001,"Law, Politics & Soc",Malcolm Feeley,51632,,6,5,7,11,4,3,5,5,,2,,2,1,,1,,,52
2014 Fall,Law,LEGALST,Legal Studies,184,001,Sociology Of Law,Hillary Berk,51647,4,22,25,10,16,10,5,3,1,,,,,3,,,,1,100
2014 Fall,Law,LEGALST,Legal Studies,190,002,Topics In Law/Soc,Meir Dan-Cohen,51665,,5,2,1,1,,,,,,,,1,,,,,,10
2014 Fall,Law,LEGALST,Legal Studies,190,005,Topics In Law/Soc,Martin Shapiro,51673,,8,2,,,,,,,,,,,,,,,,10
2014 Fall,Law,LEGALST,Legal Studies,H195A,001,Honors Seminar,Andrew Brighten; Michael Musheno,51674,2,6,7,1,,,,,,,,,,1,,,,,17
2014 Fall,Law,LEGALST,Legal Studies,198,001,Directed Group Stdy,Robert Berring,51689,,,,,,,,,,,,,,17,,1,,,18
2014 Fall,Law,LEGALST,Legal Studies,198,004,Directed Group Stdy,Daniel Acland,51731,,,,,,,,,,,,,,17,,2,,,19
2014 Fall,Linguistics,LINGUIS,Linguistics,1A,001,American Sign Lang,Sherry Hicks,52303,4,6,4,1,,,,4,,,,,,,,,,,19
2014 Fall,Linguistics,LINGUIS,Linguistics,R1B,001,Endangered Language,Andrew Garrett; Jennifer Johnson,52315,,8,4,4,1,2,,,,,,,1,,,,,,20
2014 Fall,Linguistics,LINGUIS,Linguistics,R1B,002,Endangered Language,Andrew Garrett; Tammy Stark,52318,5,7,8,,,,,,,,,,,,,,,,20
2014 Fall,Linguistics,LINGUIS,Linguistics,5,001,Lang & Linguistics,Keith Johnson,52321,16,42,34,18,5,1,2,1,2,2,1,1,1,10,,1,,,137
2014 Fall,Linguistics,LINGUIS,Linguistics,11,001,Writing Systems,Gary Holland,52351,,5,2,1,2,,,,,,,,2,4,,1,,1,18
2014 Fall,Linguistics,LINGUIS,Linguistics,16,001,English Vocab,Richard Rhodes,52354,,11,5,1,2,,2,,,,,,1,9,,,,,31
2014 Fall,Linguistics,LINGUIS,Linguistics,24,002,Freshman Seminar,Sharon Inkelas,52360,,,,,,,,,,,,,,15,,1,,,16
2014 Fall,Linguistics,LINGUIS,Linguistics,51,001,Brain'S Politics,George Lakoff,52363,7,3,7,7,2,4,1,,1,,1,,,,,,,,33
2014 Fall,Linguistics,LINGUIS,Linguistics,100,001,Intro Ling Sci,Susanne Gahl,52375,3,26,28,29,32,19,16,7,5,3,4,2,4,12,,3,,,193
2014 Fall,Linguistics,LINGUIS,Linguistics,106,001,Metaphor,George Lakoff,52405,6,10,2,1,5,,,1,,,,,,1,1,,,2,29
2014 Fall,Linguistics,LINGUIS,Linguistics,110,001,Phonets & Phonol,Susan Lin,52417,5,9,8,10,12,7,6,4,3,,1,,4,2,,,,2,73
2014 Fall,Linguistics,LINGUIS,Linguistics,121,001,Logical Semantics,Line Mikkelsen,52441,4,8,3,1,2,1,,,,,,,,,,,,1,20
2014 Fall,Linguistics,LINGUIS,Linguistics,122,001,Typol & Univs,Larry Hyman; Peter Jenks,52453,,5,3,3,1,,,,,,,,,,,1,,,13
2014 Fall,Linguistics,LINGUIS,Linguistics,123,001,Pragmatics,Eve Sweetser,52456,,4,1,,2,,,2,,,,,1,2,,1,,,13
2014 Fall,Linguistics,LINGUIS,Linguistics,130,001,Comp Hist Ling,Andrew Garrett,52459,3,20,28,14,7,6,3,3,1,1,,,2,1,,,,1,90
2014 Fall,Linguistics,LINGUIS,Linguistics,131,001,Intro Indo-European,Michael Weiss,52480,,6,,2,1,,,,,,,,,,,,,1,10
2014 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,102,001,Bond Crys & Cry Def,Daryl Chrzan,53006,7,7,,12,11,,15,8,10,,2,,6,,,1,,1,80
2014 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,113,001,Mech Behav Eng Mat,Robert Ritchie,53015,4,6,8,6,5,3,2,,,,,,,1,,,,1,36
2014 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,120,001,Matls Prod,Matthew Sherburne,53024,2,13,,9,11,,4,1,,,,,,1,1,,1,,43
2014 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,130,001,Exp Mat Sci Design,Christopher Kumai,53030,2,3,10,7,6,7,2,1,1,,,,,,,,,,39
2014 Fall,Materials Science & Eng,MAT SCI,Materials Science & Eng,198,001,Directed Group Stdy,Mark Asta,53045,,,,,,,,,,,,,,16,,1,,,17
2014 Fall,Mathematics,MATH,Mathematics,1A,001,Calculus,Xinyi Yuan,53303,18,82,50,19,74,41,20,35,26,,19,,11,2,,8,,,405
2014 Fall,Mathematics,MATH,Mathematics,1A,002,Calculus,Olga Holtz,53354,19,43,29,34,52,32,37,39,24,7,9,,9,4,,4,,1,343
2014 Fall,Mathematics,MATH,Mathematics,1A,003,Calculus,Ole Hald,53402,4,43,53,55,69,64,54,42,23,,12,,14,12,,4,,1,450
2014 Fall,Mathematics,MATH,Mathematics,1B,001,Calculus,Alexander Paulin,53453,36,47,21,29,78,55,29,49,27,14,11,6,13,2,,6,,,423
2014 Fall,Mathematics,MATH,Mathematics,1B,002,Calculus,Alexander Paulin,53501,23,43,18,14,46,35,16,37,28,15,7,4,14,2,,9,,,311
2014 Fall,Mathematics,MATH,Mathematics,H1B,001,Honors Calculus,George Bergman,53546,,,2,3,5,2,1,2,1,,,,,1,,,,,17
2014 Fall,Mathematics,MATH,Mathematics,10A,001,Methods Of Math,Per-Olof Persson,53552,17,47,30,27,46,28,25,27,16,5,10,,3,2,,7,,2,292
2014 Fall,Mathematics,MATH,Mathematics,16A,001,Anal Geo & Calculus,Alexander Coward,53591,21,70,57,51,59,41,26,29,6,,,,24,15,,11,,1,411
2014 Fall,Mathematics,MATH,Mathematics,16A,002,Anal Geo & Calculus,Alexander Coward,53639,17,52,55,51,54,40,28,32,27,,5,,12,5,,13,1,2,394
2014 Fall,Mathematics,MATH,Mathematics,16B,001,Anal Geo & Calculus,Antonio Montalban,53687,49,72,58,50,43,20,23,16,14,5,2,,9,1,,11,,1,374
2014 Fall,Mathematics,MATH,Mathematics,32,001,Precalculus,Fraydoun Rezakhanlou; Per Stinchcombe,53744,13,14,13,23,24,22,16,20,16,10,3,3,2,18,,13,,2,212
2014 Fall,Mathematics,MATH,Mathematics,53,001,Multivar Calculus,Maciej Zworski,53798,21,68,87,52,51,45,34,21,22,6,11,1,6,6,,7,,2,440
2014 Fall,Mathematics,MATH,Mathematics,53,002,Multivar Calculus,Ian Agol,53852,,43,62,52,61,48,50,54,12,,10,,11,6,,6,,1,416
2014 Fall,Mathematics,MATH,Mathematics,54,001,Lin Alg & Diff Eqns,Katrin Wehrheim,53903,36,80,52,63,57,64,34,36,17,,23,,26,8,,10,1,3,510
2014 Fall,Mathematics,MATH,Mathematics,54,002,Lin Alg & Diff Eqns,David Nadler,53963,33,109,86,73,96,55,40,34,21,,23,,10,17,,25,,4,626
2014 Fall,Mathematics,MATH,Mathematics,H54,001,Hons Lin Alg/Dif Eq,Lin Lin,54020,6,4,4,8,4,6,3,2,,,2,,3,,,,,,42
2014 Fall,Mathematics,MATH,Mathematics,55,001,Discrete Math,Zvezdelina Stankova,54026,23,32,24,18,22,12,11,24,13,6,15,5,26,7,,16,,1,255
2014 Fall,Mathematics,MATH,Mathematics,98,012,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54092,,,,,,,,,,,,,,26,,1,,,27
2014 Fall,Mathematics,MATH,Mathematics,98,015,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54098,,,,,,,,,,,,,,22,,3,,,25
2014 Fall,Mathematics,MATH,Mathematics,98,016,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54101,,,,,,,,,,,,,,43,,1,,,44
2014 Fall,Mathematics,MATH,Mathematics,98,017,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54104,,,,,,,,,,,,,,39,,4,,,43
2014 Fall,Mathematics,MATH,Mathematics,98,018,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54107,,,,,,,,,,,,,,30,,1,,,31
2014 Fall,Mathematics,MATH,Mathematics,98,019,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54110,,,,,,,,,,,,,,31,,1,,,32
2014 Fall,Mathematics,MATH,Mathematics,98,020,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54113,,,,,,,,,,,,,,32,,3,,,35
2014 Fall,Mathematics,MATH,Mathematics,98,022,Directed Group Stdy,Fraydoun Rezakhanlou; Ole Hald,54119,,,,,,,,,,,,,,52,,1,,,53
2014 Fall,Mathematics,MATH,Mathematics,98BC,001,Directed Group Stud,Lawrence Valby; Thomas Scanlon,54124,,,,,,,,,,,,,,18,,1,,1,20
2014 Fall,Mathematics,MATH,Mathematics,98BC,002,Directed Group Stud,Oran Gannot; Thomas Scanlon,55238,,,,,,,,,,,,,,16,,2,,2,20
2014 Fall,Mathematics,MATH,Mathematics,98BC,003,Directed Group Stud,Thomas Scanlon; Wing Hei Michael Wan,55241,,,,,,,,,,,,,,16,,4,,,20
2014 Fall,Mathematics,MATH,Mathematics,98BC,004,Directed Group Stud,Shelly Manber; Thomas Scanlon,55244,,,,,,,,,,,,,,15,,,,1,16
2014 Fall,Mathematics,MATH,Mathematics,104,001,Intro To Analysis,Charles Pugh,54128,4,1,3,2,13,3,1,1,,,,,2,,,4,,,34
2014 Fall,Mathematics,MATH,Mathematics,104,002,Intro To Analysis,Jeffrey Calder,54131,2,10,4,5,5,5,3,5,2,,1,,,,,,,,42
2014 Fall,Mathematics,MATH,Mathematics,104,003,Intro To Analysis,Jeffrey Calder,54134,,5,3,6,3,3,5,,2,,1,1,1,2,,3,,,35
