Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ECON,C175,33185,001,Econ Demography,Sara Lopus,under,2,1,3,2,3,0,0,0,2,0,0,0,0,1,1
LINGUIS,1A,62105,001,American Sign Lang,Sherry Hicks,under,5,2,0,2,0,0,0,0,0,0,0,0,0,1,0
NUSCTX,104,70840,001,Hum Food Practices,Kristen Rasmussen,under,0,29,7,8,9,1,3,3,1,1,3,0,2,12,1
COLWRIT,9V,27450,002,Esp Engl Sci Engin,Margi Wald; Susana Leong,under,0,12,2,1,1,0,0,0,0,0,0,0,1,1,0
CY PLAN,114,26015,001,Intro Urb Reg Trans,Alainna Thomas,under,4,5,18,5,3,2,1,0,0,0,0,0,0,0,0
COLWRIT,9F,27290,002,Esp Business Speak,Harry Seng; Margi Wald,under,1,2,2,1,2,5,2,0,0,0,0,0,0,0,0
RHETOR,20,81230,001,Rhet Interpretation,Michael Mascuch; Richard Grijalva,under,1,1,6,2,0,0,0,0,0,0,0,0,2,0,1
HISTORY,122AC,52555,001,Antebellum America,Robert Chester,under,0,4,6,5,4,1,1,1,0,0,0,0,0,6,0
ECON,100B,32490,001,Macro Analysis,Raymond Hawkins,under,2,22,18,11,11,2,3,1,0,0,0,0,0,2,3
MATH,W53,63660,001,Multivar Calculus,Michael Hutchings,under,1,14,23,30,35,26,9,6,1,0,0,0,16,2,2
LEGALST,176,61180,001,20th C Am Leg Hist,Robert Brown,under,2,2,2,4,3,0,0,1,0,0,0,0,3,0,0
STAT,98,86285,001,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3
FILM,129,48275,001,Avant-Garde Film,Eileen Jones,under,3,8,8,4,3,0,0,2,0,0,0,0,3,1,0
COLWRIT,7D,27105,001,Food Culture,Margi Wald; Peter Vahle,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
COLWRIT,6F,27025,001,Esl Listen Speak,Janet Christensen; Margi Wald,under,0,7,3,3,0,0,1,0,0,0,0,0,0,3,0
PACS,135,71930,001,Regional Conflict,Jerry Sanders,under,0,7,6,5,1,1,0,0,0,0,0,0,0,4,0
NUSCTX,10,70815,002,Intro Human Nutr,Nastaran Faghihnia,under,4,35,41,24,13,4,3,0,4,0,0,0,3,9,1
ANTHRO,2AC,12105,001,Intro Archaeology,Annelise Morris,under,1,8,4,1,1,1,0,0,0,0,0,0,2,2,0
ART,8,14015,003,Intro Vis Thinking,Lee Lavy,under,2,16,1,0,1,0,0,0,0,0,0,0,0,0,1
KOREAN,1,57805,001,Elem Korean Intens,Jiyoung Kim; Kijoo Ko,under,1,8,2,0,0,1,0,0,0,0,0,0,0,2,0
SPANISH,4,85225,001,Intermed Spanish,Flor Lopez Malagamba; Miriam Hernandez-Rodriguez,under,1,1,7,2,1,1,0,1,1,0,0,0,0,0,0
COLWRIT,9E,27265,002,Esp Business Engl,James Seger; Margi Wald,under,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0
POL SCI,142A,77625,001,Middle East Pol,Mahmood Monshipouri,under,0,10,25,4,3,2,5,0,1,0,0,0,1,1,0
INFO,155,53305,001,Intro Hi-Level Pgm,Bruce Rinehart,under,6,14,0,0,0,0,0,0,1,0,0,0,0,2,0
ART,26,14040,001,Mov Image Media,Azin Seraj,under,0,7,3,1,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,9Y,27465,001,Esp Creative Wrting,Joyce Podevyn; Margi Wald,under,0,7,7,0,0,0,0,0,0,0,0,0,1,2,0
COLWRIT,9E,27260,001,Esp Business Engl,Margi Wald; Netta Avineri,under,0,13,1,0,0,0,0,0,0,0,0,0,0,2,0
COM LIT,R1B,28205,001,Engl Comp World Lit,Johnathan Vaknin; Miryam Sas,under,0,3,3,4,2,1,1,0,0,0,0,0,0,0,0
UGBA,106,19255,004,Marketing,David Robinson,under,3,5,5,10,15,8,1,0,4,0,0,3,3,4,0
ASAMST,171,15265,001,"Asam In Film, Video",Roger Chung,under,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
ART,12,14025,001,Lang Of Draw,Indira Morre,under,3,8,1,1,1,0,0,0,0,0,0,0,1,1,0
SOC WEL,20,82705,001,Confronting,Jill Berrick; Josue Melendez,under,6,3,3,2,1,0,0,1,0,1,0,0,0,2,1
COM LIT,R1B,28210,002,Engl Comp World Lit,Jordan Greenwald; Miryam Sas,under,0,6,1,5,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,N2,26955,007,Wrtg The Bridge,Michael Rodriguez,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
SOCIOL,5,83310,001,Eval Of Evidence,Szonja Ivester,under,2,11,15,1,1,1,0,1,1,0,0,0,1,0,1
MATH,115,63935,001,Intro Number Theory,Dylan Yott; Mark Haiman,under,0,6,3,0,2,0,2,2,3,0,1,0,0,4,0
AFRICAM,R1AN,10105,001,R & C Sum Bdg,Christina Bush; Nailah Suad-Bakari,under,0,3,4,4,5,0,0,0,0,0,0,0,0,0,0
SOC WEL,197,82815,003,Field Study,Amanda Reiman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
COLWRIT,6B,26995,001,Esl Academic Vocab,Angela Blackwell; Margi Wald,under,0,3,8,0,0,1,0,0,0,0,0,0,1,2,1
ISF,W187,55220,003,Exprientl Lm Org Ct,Joel Clark,under,0,30,8,3,1,1,0,2,1,0,0,0,0,11,1
UGBA,120AA,19290,001,Int Fin Acct 1,Francis Stanton,under,3,7,9,0,4,4,0,0,0,0,0,0,0,0,0
NE STUD,R1A,69505,001,Read Comp Ne Stud,Ayelet Even-Nur; Carol Redmount,under,0,11,3,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9O,27370,001,Esp Legal Writing,Margi Wald; Robert Downey,under,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0
GEOG,N4,50010,001,Wrld Cultures Envts,Catherine Guimond,under,0,9,6,5,1,2,1,0,0,0,0,0,1,4,1
CELTIC,R1B,56005,001,Voices/Celtic World,Thomas Walsh,under,0,3,4,2,2,0,0,0,0,0,0,0,1,0,0
CHEM,1B,22160,001,General Chemistry,Grant Holder,under,0,12,4,4,9,1,2,6,0,0,0,0,2,0,0
ART,8,14005,001,Intro Vis Thinking,Tanja Geis,under,2,11,2,2,0,1,0,0,0,0,0,0,0,0,0
UGIS,82,88105,001,K-8 Teaching,Rebecca Poon,under,0,9,2,0,0,0,0,0,0,0,0,0,0,2,1
MATH,32,63525,001,Precalculus,Mark Haiman; Simon Segert,under,2,3,3,1,3,2,3,2,1,0,2,0,2,10,1
STAT,20,86255,001,Intro Prob Stat Cal,Fletcher Ibser,under,5,5,5,6,3,6,8,8,5,0,2,0,4,1,1
GERMAN,1,50605,001,Elementary German 1,Jennifer Ingalls; Nikolaus Euba,under,1,3,3,1,0,0,0,1,0,0,0,0,1,5,0
COLWRIT,7A,27090,004,Amer Culture Media,Jennifer Burton; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
ECON,1,32405,001,Intro To Economics,Archana Dube,under,24,30,30,27,15,12,6,5,2,0,2,0,1,6,2
HISTORY,7B,52505,001,The Us Civ War Pres,Yevgeny Zubovich,under,0,4,6,9,8,1,2,3,0,0,0,0,2,16,1
UGBA,155,19413,001,Leadership,Daniel Mulhern,under,0,5,7,4,0,1,0,0,0,0,0,0,0,2,0
ISF,100A,55205,001,Soc Thry Cult Anlys,Rakesh Bhandari,under,0,11,3,2,5,4,0,1,0,1,0,0,1,3,0
UGBA,101B,19118,002,Macroeconomics,Steven Wood,under,0,4,4,9,16,20,21,13,6,0,4,0,13,5,4
MATH,128A,63950,001,Numerical Analysis,Mark Haiman; Qiuyi Zhang,under,0,7,6,2,2,6,2,5,4,0,0,0,1,0,2
MATH,98,63810,002,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
ART,119,14060,001,Gpca,Jenifer Wofford,under,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
MATH,54,63740,008,Lin Alg & Diff,Alex Kruckman; Mark Haiman,under,2,8,2,4,9,2,3,2,2,0,0,0,0,2,1
SOC WEL,116,82775,001,Current Topics,Jill Berrick; Kelly Whitaker; Rachel Gartner,under,1,11,0,2,3,1,0,1,0,0,0,0,0,3,0
ENGLISH,N1B,44520,001,1st-Yr Read & Comp,Mitchell Breitwieser; Sarah Mangin,under,0,4,5,1,4,2,0,0,0,0,0,0,1,0,0
ART,8,14020,004,Intro Vis Thinking,Sofie Ramos,under,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,9H,27300,001,Esp Multicult Calif,John Mcclain; Margi Wald,under,0,3,2,4,0,0,0,1,0,0,0,0,0,2,0
MATH,110,63895,001,Linear Algebra,Jason Ferguson; Mark Haiman,under,0,4,2,2,3,2,3,1,1,1,0,3,1,3,0
ANTHRO,3AC,12130,001,Intro Soc/Cult Ac,Mather George,under,1,34,13,4,14,3,0,0,2,0,0,0,1,4,0
COLWRIT,7E,27120,002,Lang  Environmen,Margi Wald; Michele Rajotte,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
COLWRIT,9M,27355,001,Esp Engl Thru Lit,Margi Wald; Nancy Hunt,under,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0
ETH STD,10AC,47015,002,Hist Of Race West,Justin Gomer,under,7,30,8,5,2,1,0,0,0,0,0,0,0,1,1
ITALIAN,R5B,56215,102,Reading & Comp,Albert Ascoli; Arthur Lei,under,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,170AC,11520,001,Race And Ethnicity,Beth Piatote; Leigh Raiford; Michael Cohen,under,0,12,0,2,12,0,2,4,1,0,0,0,1,10,1
UGBA,191C,19450,001,Comm For Leaders,Ericka Lutz,under,0,11,16,8,3,0,0,0,0,0,0,0,1,5,1
CLASSIC,10A,26305,001,Intro Greek Civ,Ian Anderson,under,4,3,4,2,1,4,1,1,1,0,1,0,0,4,1
COLWRIT,6E,27020,002,Esl Grammar Editing,Amanda Fox; Margi Wald,under,1,5,2,0,0,0,1,1,0,0,0,0,1,1,0
STAT,2,86235,001,Intro To Stat,Ann Kalinowski,under,0,16,8,4,10,11,18,20,2,0,0,0,0,3,0
COLWRIT,8,27165,003,Engl As Second Lang,Margi Wald; Thomas Mcnichol,under,0,4,6,1,3,0,0,0,0,0,0,0,0,3,0
COMPSCI,61C,28785,001,Machine Structures,Sagar Karandikar,under,3,13,11,18,28,10,5,4,6,0,9,0,8,3,1
EDUC,188B,33875,001,Native Amer Educ,Bayley Marquez; Sahara Baquedano-Lopez,under,1,5,0,0,0,0,0,0,0,0,0,0,2,1,1
MATH,55,63768,003,Discrete Math,Arash Farahmand,under,0,14,0,0,8,0,0,7,0,0,0,0,1,0,1
JAPAN,1,56805,001,Elem Japan Intens,Keiko Yukawa; Maki Takata; Yasuko Baker; Yumi Konishi,under,0,6,1,0,0,1,1,1,0,0,0,0,1,1,3
MATH,126,63945,001,Intro Part Dif Equa,Albert Ai; Mark Haiman,under,2,8,3,5,4,0,0,0,0,0,0,0,1,2,0
COLWRIT,R4A,26970,005,Reading & Comp,Daniel Husman,under,0,6,7,3,1,0,0,0,0,0,0,0,0,0,0
PHILOS,12A,73045,001,Intro To Logic,Alexander Kocurek; John Macfarlane,under,5,3,4,1,2,0,1,1,0,0,0,0,3,8,2
THEATER,25AC,87835,001,Drama Of Am Culture,Catherine Cole; Joshua Williams,under,0,8,5,1,1,1,0,0,0,0,0,0,1,2,0
LEGALST,102,61120,001,Policing & Society,Elizabeth Brown,under,0,3,3,6,4,1,1,1,0,0,0,0,1,0,0
COLWRIT,8,27190,008,Engl As Second Lang,Brandon Spars; Margi Wald,under,1,6,3,0,2,0,0,1,0,0,0,0,0,5,0
PB HLTH,141,79910,001,Intro Biostat,Maureen Lahiff,under,1,17,39,18,14,2,0,0,0,0,0,0,0,0,0
COM LIT,N60AC,28230,004,Lit Amer Cultures,Marianne Kaletzky; Miryam Sas,under,0,6,2,1,3,0,1,0,0,0,0,0,1,1,0
IAS,120,55625,002,Selected Topics,Scott Bailey,under,10,1,1,4,9,6,6,3,2,0,0,0,1,10,0
CRWRIT,130,29810,001,Creative Prose,Serena Le,under,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,N100,52535,002,Short Course Topics,Robert Chester,under,0,11,3,4,3,3,3,1,4,1,0,0,0,8,5
SPANISH,N4,85230,001,Intermed Spanish,Ignacio Navarrete; Victoria Robertson,under,0,7,0,2,0,0,1,0,0,0,0,0,0,2,0
ISF,W187,55230,005,Exprientl Lm Org Ct,Joel Clark,under,0,11,0,0,0,0,0,0,0,0,0,0,1,5,3
ECON,157,32570,001,Health Economics,Archana Dube,under,0,5,10,9,2,3,3,3,0,0,1,0,0,1,1
INTEGBI,131,54220,001,Human Anatomy,Thomas Carlson,under,4,25,14,11,24,10,3,7,0,0,0,1,0,2,1
MEC ENG,104,42645,001,Engr Mechanics Ii,Oliver O'Reilly,under,1,2,6,4,2,3,2,1,2,0,0,0,1,0,0
EDUC,N190,33890,003,Critical Studies,Christyna Serrano; Glynda Hull,under,3,16,3,3,2,1,0,0,0,0,0,1,1,2,0
PSYCH,W1,78810,001,General Psychology,John Kihlstrom,under,0,21,23,18,12,9,8,13,1,0,0,0,0,24,2
HISTORY,N106B,52540,001,The Roman Empire,Carlos Norena,under,0,5,7,3,5,3,1,1,0,0,0,0,0,4,0
CIV ENG,70,38505,001,Engineering Geology,Edmund Medley,under,1,4,2,1,0,0,0,0,2,0,0,0,1,0,3
INTEGBI,131L,54235,003,Human Anatomy Lab,Diana Chen; Thomas Carlson,under,1,7,3,2,5,1,2,2,0,0,0,0,0,0,0
COLWRIT,6C,27010,002,Esl Business Vocab,Kyle Ridley; Margi Wald,under,0,1,8,1,1,3,0,0,0,0,0,0,1,2,0
ASTRON,W12,16340,001,The Planets,Burkhard Militzer,under,0,12,0,3,0,1,1,4,1,0,0,0,2,47,11
COLWRIT,6A,26985,003,Esl Acad Speaking,Margi Wald; Ruth Acker,under,3,1,11,0,3,0,0,0,0,0,0,0,0,1,0
ANTHRO,129E,12230,001,Household Arch,Kimberly Christensen,under,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
HISTORY,N158C,52585,001,Europe 1914-Pres,David Wetzel,under,4,6,10,2,8,0,0,4,0,0,0,0,2,2,2
INTEGBI,131L,54225,001,Human Anatomy Lab,Crystal Wang; Thomas Carlson,under,3,6,5,2,4,2,1,1,0,0,0,0,0,0,0
ISF,W187,55245,008,Exprientl Lm Org Ct,Joel Clark,under,1,35,6,2,1,0,0,0,0,0,0,0,1,26,2
SOCIOL,131AC,83345,001,Race/Eth Rel:Am Cul,Andrew Barlow,under,1,8,6,4,5,1,0,0,0,0,0,0,0,3,0
CHEM,1AL,22115,001,General Chem Lab,Valerija Martinovic,under,0,16,19,13,18,12,1,0,0,0,0,0,3,4,0
PACS,150,71935,001,Conflict Resolution,Karenjot Bhangoo Randhawa,under,0,10,3,2,5,0,0,0,0,0,1,0,0,2,0
COLWRIT,9E,27275,004,Esp Business Engl,Barbara Mcclain; Margi Wald,under,10,1,2,0,0,0,0,0,0,0,0,0,0,1,0
MATH,32,63535,002,Precalculus,Richard Gibson,under,2,17,9,15,31,4,4,2,0,0,0,0,0,31,5
L & S,W1,61900,001,Liberal Arts,Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
LINGUIS,5,62125,001,Lang & Linguistics,Auburn Barron-Lutzross; Gary Holland,under,0,1,2,6,5,3,2,3,2,10,4,1,0,3,0
ESPM,105C,46095,001,Silviculture & Util,Kevin O'Hara,under,0,9,2,4,9,4,1,3,0,0,0,0,0,0,0
STAT,134,86310,001,Concepts Of Prob,Michael Leong,under,1,10,8,5,9,6,4,6,5,1,3,0,5,1,8
CLASSIC,N28,26325,001,Classic Myths,Cindy Ausec; Dylan Sailor,under,0,6,13,2,5,0,0,0,0,0,0,0,2,1,0
ECON,121,32523,001,Ind Org & Pub P,Marquise Mcgraw,under,1,9,4,3,0,1,2,1,0,0,0,0,0,2,0
SOC WEL,114,82760,001,Practice In Soc Wk,Sevaughn Banks,under,0,21,10,8,6,1,0,1,0,0,0,0,0,0,0
POL SCI,1,77505,001,Intro American Pol,Eric Schickler; Travis Johnston,under,0,6,6,9,13,5,1,3,3,0,1,0,4,7,3
INTEGBI,117LF,54190,001,Med Ethnobotany Lab,Seth Kauppinen; Thomas Carlson,under,4,3,4,1,2,3,1,1,1,0,1,0,0,1,0
PHILOS,25A,73065,001,Ancient Philosophy,John Macfarlane; Richard Lawrence,under,0,1,5,3,0,3,1,2,0,0,0,0,0,1,0
ART,102,14045,001,Approaches To Ptng,John Mcnamara,under,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,12,58005,001,Env Sci Sustainable,George Kondolf,under,1,4,4,2,4,2,0,1,4,0,0,0,0,0,0
RHETOR,10,81215,001,Reason And Argument,Dale Carrico,under,1,9,0,3,3,1,0,0,0,0,0,0,0,1,0
ASTRON,9,16305,001,Select Topics Astro,Bryan Mendez; Steven Beckwith,under,0,4,8,6,5,5,1,3,5,1,0,0,2,8,2
PHILOS,135,73135,001,Theory Of Meaning,Arpy Khatchirian,under,0,4,8,5,8,3,2,0,0,0,0,0,1,3,0
UGBA,103,19210,002,Intro To Finance,Avinash Verma,under,3,16,13,8,6,5,0,0,0,0,0,0,2,5,1
AFRICAM,139,10180,001,Sel Top:Africam Soc,Frederick Vincent,under,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0
ANTHRO,123E,12225,001,Archaeomedit,Kevin Gibbs,under,0,2,3,1,0,1,3,0,0,0,0,0,0,0,0
PHILOS,3,73035,002,Nature Of Mind,John Macfarlane; Umrao Sethi,under,0,3,2,7,4,8,2,3,0,1,1,1,0,4,2
UGBA,122,19330,001,Fin Info Analysis,Francis Stanton,under,3,9,7,0,6,1,0,0,0,0,0,0,1,3,0
COLWRIT,R1A,26910,002,College Writing 1a,Benjamin Spanbock,under,0,0,2,2,5,0,1,1,0,0,1,0,0,0,0
MUSIC,N26AC,67730,001,Music In Amer Cul,Tamara Roberts,under,20,8,2,1,2,0,0,1,0,0,0,0,1,9,0
INTEGBI,132L,54270,002,Mammal Physiol Lab,Natalia Caporale; Tran Nguyen,under,0,11,8,2,0,0,0,0,0,0,0,0,0,0,0
GWS,14,49403,001,Gen Sex Rac Glo Pol,Leslie Salzinger; Ugo Edu,under,7,5,0,1,0,1,0,0,0,0,0,0,0,0,0
UGBA,105,19230,001,Leading People,Janet Brady,under,3,3,8,7,8,3,1,1,0,0,0,0,0,0,0
ENGLISH,R1AN,44510,001,1st-Yr Read & Comp,Elizabeth Keithley,under,0,1,1,8,6,1,1,0,0,0,0,0,0,0,0
UGBA,106,19260,005,Marketing,Wasim Azhar,under,4,7,23,12,4,0,0,0,0,0,0,0,0,0,0
MCELLBI,102,66300,001,Surv Biochem & Mobi,Natalia Caporale,under,3,26,24,28,25,22,26,18,12,0,5,0,10,3,4
VIS STD,185X,88305,001,Word And Image,Kate Hawkinson,under,6,10,3,0,0,2,1,0,0,0,0,0,1,0,0
POL SCI,W145A,77650,001,Poli Dev India,Pradeep Chhibber,under,0,2,8,19,26,5,6,2,0,1,0,0,4,15,2
UGBA,133,19385,002,Investments,Arash Namvar,under,1,20,17,1,4,3,0,0,0,0,1,0,5,5,0
MATH,104,63885,002,Intro To Analysis,Jonathan Gleason; Mark Haiman,under,1,10,3,2,3,0,0,0,0,0,0,0,0,0,0
UGBA,102B,19190,002,Intro Manager Acct,Dennis Geyer,under,1,6,9,5,16,10,3,0,2,0,0,0,3,7,1
COLWRIT,8,27175,005,Engl As Second Lang,David Skolnick; Margi Wald,under,0,9,1,0,1,1,0,0,0,0,0,0,2,3,0
COLWRIT,9U,27435,001,Esp Tv Culture Comm,Ivy Mills; Margi Wald,under,0,3,3,2,3,2,0,1,0,0,0,0,0,1,0
UGBA,196,19489,004,Spec Topics Bus Adm,Todd Fitch,under,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,N124B,52565,001,U.S. Wwii-Vietnam,Christopher Shaw,under,0,2,5,4,3,2,3,0,0,0,0,0,0,5,1
DUTCH,177,31205,001,Dutch Art Hist/Lit,Jeroen Dewulf,under,2,12,9,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9J,27315,001,Esp Grammar Style,Harry Seng; Margi Wald,under,0,1,1,1,1,2,0,2,1,0,0,0,0,2,1
SOC WEL,110,82730,001,Soc Wk As A Prof,Valerie Edwards,under,2,29,14,4,0,1,1,1,0,0,0,0,0,0,0
CHINESE,7B,25620,001,Modern Chinese Lit,Julia Keblinska; Paula Varsano,under,0,2,4,2,0,0,0,1,0,0,1,0,0,0,0
PSYCH,N140,78910,001,Development Psych,Amy Cook,under,0,31,32,4,6,0,0,0,0,0,0,0,0,5,0
AMERSTD,181B,11535,001,Visual Culture,Leigh Raiford,under,1,8,2,3,2,1,3,1,1,0,0,1,2,5,3
STAT,154,86338,001,Stat Predict Mach/L,Jeffrey Regier; Michael Jordan,under,2,4,2,2,3,1,2,0,0,0,0,0,0,2,0
PSYCH,N140,78915,002,Development Psych,Amy Cook,under,0,15,37,9,9,4,2,0,1,0,0,0,2,3,0
THEATER,113A,87845,001,Irish Theater,Joy Christine Nicholson,under,1,16,4,1,0,0,0,0,0,0,0,0,0,2,0
COMPSCI,162,29480,001,Op Sys And Sys Prog,Charles Reiss; Daniel Garcia,under,1,6,6,7,4,8,1,4,2,0,0,0,3,1,0
PSYCH,24,79595,009,Freshman Seminars,Rodolfo Mendoza-Denton; Shani Boykin,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
SOC WEL,112,82745,001,Soc Welfare Policy,Hanna Mark; Jill Berrick; Leah Jacobs,under,11,4,8,2,5,3,3,2,0,0,0,0,0,1,1
MATH,98,63820,004,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
COLWRIT,6B,27000,002,Esl Academic Vocab,Margi Wald; Teri Crisp,under,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,R5B,50665,004,Reading And Comp,Karen Feldman; Kenneth Fockele,under,0,11,5,0,0,0,0,0,0,0,0,0,0,1,0
FRENCH,2,48830,001,Elementary French,Seda Chavdarian; Trevor Sanders,under,0,2,1,1,1,1,0,0,1,0,1,0,0,3,1
MATH,1A,63405,001,Calculus,Mark Haiman; Saad Qadeer,under,2,3,5,2,3,3,3,2,4,0,3,0,3,1,1
COLWRIT,9O,27375,002,Esp Legal Writing,Gabrielle Goodwin; Margi Wald,under,1,1,2,5,1,1,0,0,0,0,0,0,0,0,0
MATH,54,63720,006,Lin Alg & Diff,Mark Haiman; Nicholas Ryder,under,3,3,1,1,3,6,4,3,1,0,0,0,1,0,1
THEATER,114,87860,003,Performance Wrkshop,Paula Cole,under,0,6,3,1,1,1,0,1,0,0,0,0,0,3,0
PB HLTH,150D,79935,001,Intro Hlth Pol Mgt,Robin Flagg,under,1,21,20,1,4,2,0,0,0,0,2,0,0,0,0
SOCIOL,130,83340,001,Soc Inequalities,Szonja Ivester,under,5,16,9,4,3,1,2,2,2,0,0,1,1,2,0
IAS,45,55605,001,Survy World History,Martin Renner,under,0,8,10,13,6,5,4,4,0,1,1,0,3,1,0
EDUC,39B,33820,002,Fresh/Soph Seminar,Nailah Suad-Bakari,under,2,0,5,2,3,2,0,1,1,0,0,0,0,2,0
FILM,100,48235,001,Film Theory,Jeffrey Skoller; Renee Pastel,under,2,4,4,4,4,1,1,0,0,0,1,0,1,1,1
LEGALST,147,61165,001,Law & Economics,Corwin Vencill,under,4,15,6,6,0,2,0,1,0,0,0,0,1,2,0
FILM,25B,48215,001,History Of Film,Jeffrey Skoller; Patrick Ellis,under,1,6,2,3,1,0,1,1,0,0,0,0,1,0,0
ECON,151,32565,001,Labor Economics,Garret Christensen,under,0,7,9,8,8,2,2,1,1,0,0,0,2,3,1
EDUC,39B,33815,001,Fresh/Soph Seminar,Rexis De Guia,under,0,2,3,2,7,1,0,0,0,0,0,0,0,0,0
AFRICAM,4B,10130,001,Africa:  Hist & Cul,Arif Gamal,under,12,7,1,5,4,0,0,0,0,0,0,0,0,4,0
UGBA,102A,19140,002,Intro Fin Account,Sunil Dutta,under,13,0,7,10,3,2,0,0,0,0,0,0,0,4,1
MATH,55,63760,002,Discrete Math,Mark Haiman; Matthew Tanzer,under,4,6,3,3,5,3,4,4,1,0,4,0,1,1,2
UGBA,175,19430,001,Legal Aspects,Alan Ross,under,1,9,7,15,6,4,2,7,2,0,0,0,4,2,0
MEDIAST,N10,65005,001,Intro To Mediast,Josh Jackson,under,0,9,9,7,13,7,7,5,3,0,3,3,6,5,2
ARABIC,10,13005,001,Intens Elem Arabic,Soufiane Chami; Soufiane Soleimane Chami,under,0,7,0,2,1,0,0,0,0,0,0,0,0,0,2
MUSIC,20A,67723,005,Basic Musicianship,Robert Yamasato,under,1,15,3,3,2,0,2,0,0,0,0,0,3,4,0
GWS,R1B,49402,001,Reading & Comp,Leslie Salzinger; Sima Belmar,under,0,0,9,2,6,1,0,0,0,0,0,0,0,0,0
PB HLTH,162A,79940,001,Pub Hlth Microbiol,Peter Dailey,under,2,5,11,6,3,9,3,3,3,0,3,0,2,0,2
CHICANO,110,25310,001,Latina/O Phil & Rel,Lara Medina,under,3,6,4,4,0,0,0,1,0,0,0,0,0,0,1
EDUC,N190,33880,001,Critical Studies,Glynda Hull; Zinaida Besirevic,under,3,11,4,3,1,0,1,0,0,0,0,0,0,0,0
MATH,16B,63505,002,Anal Geo & Calculus,Ivan Contreras Palacios; Mark Haiman,under,3,9,3,6,6,2,1,2,2,0,0,0,0,0,0
ASTRON,C12,16338,001,The Planets,Gaspard Duchene,under,0,2,2,3,0,0,0,1,1,0,0,0,0,2,0
PHILOS,132,73125,001,Philosophy Of Mind,Robert Noe,under,3,5,8,15,7,3,1,0,0,0,0,0,1,0,0
MATH,113,63915,001,Abstract Algebra,Mark Haiman,under,0,6,1,3,2,1,3,9,1,0,3,0,2,2,1
NATAMST,R1B,68825,001,"Reading,Composition",Beth Piatote,under,0,4,7,0,0,4,0,0,0,0,0,0,0,0,0
MUSIC,N148,67830,001,African Mus Perf,Cornelius Ladzekpo,under,4,63,0,0,0,0,0,0,0,0,0,0,0,6,0
EL ENG,40,36705,001,Int Micro Circuits,Behnam Behroozpour Baghmisheh; Clark Nguyen,under,7,4,8,35,28,14,6,6,1,0,0,1,0,2,3
COLWRIT,9Z,27470,001,Esp Sustainability,Carolyn Carr; Margi Wald,under,2,4,1,3,1,2,0,0,1,0,0,0,0,0,0
COLWRIT,9A,27220,001,Esp Acad Research,Margi Wald; Susana Leong,under,0,7,2,3,1,1,0,0,0,0,0,0,0,1,0
LEGALST,132AC,61150,001,Immgrtn & Citiznshp,Letitia Volpp,under,0,4,6,3,6,3,3,3,2,0,0,0,0,1,0
SOCIOL,140,83355,001,Polit & Soc Cha,Laleh Behbehanian; Michael Burawoy,under,1,18,11,7,2,1,0,0,0,0,0,0,1,2,2
MATH,1A,63415,002,Calculus,Nathan Alexander,under,3,6,3,4,4,2,3,4,2,0,0,0,5,1,2
LINGUIS,125,62160,001,"Gesture, Cognition",Elise Stickles,under,0,1,4,4,4,0,0,1,0,0,0,0,1,1,0
MUSIC,N26AC,67735,002,Music In Amer Cul,Carla Brunet,under,8,12,3,4,4,4,1,2,0,0,0,0,1,18,2
AMERSTD,101,11505,001,Us Cultures In Time,Kathleen Moran,under,0,6,6,5,4,3,0,0,0,0,0,0,0,1,0
