Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ARCH,11B,20693,001,Intro To Design,Rudabeh Pakravan,under,2,11,15,15,7,8,6,1,1,0,0,0,4,0,0
ARCH,140,20708,001,Energy & Enviro,Stefano Schiavon,under,1,13,20,24,32,13,10,12,5,0,0,0,2,0,0
ARCH,160,20715,001,Intro Construction,Dana Buntrock,under,0,61,1,0,57,0,0,0,0,0,0,0,0,0,1
ARCH,170B,20720,001,"Hist, Arch&Urbanism",Margaret Crawford,under,33,64,15,9,2,1,3,0,0,0,1,0,0,8,1
ARMENI,124,29941,001,Armenian Literature,Myrna Douzjian,under,0,6,7,6,4,1,0,0,0,0,0,0,0,6,0
ARMENI,1B,23812,001,Intro Armenian,Myrna Douzjian,under,0,8,0,1,0,0,0,0,0,0,0,0,1,2,0
ART,103,27235,001,Adv Pntng Portrait,Kenyatta Hinkle,under,15,0,0,2,1,1,0,0,0,0,0,1,0,0,0
ART,117,23819,001,Adv Draw Re/Methods,Aida Gamez,under,0,6,3,6,1,0,0,0,0,0,0,0,0,0,0
ART,118,23820,001,Adv Draw Figure,Indira Morre,under,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0
ART,119,23821,001,Gpca,Sholeh Asgary,under,4,4,4,3,1,0,0,1,0,0,0,0,1,0,0
ART,119,32887,002,Gpca,Genevieve Quick,under,0,8,5,3,0,0,0,0,0,0,0,0,0,0,0
ART,12,26347,001,Drawing: Fdns,Felicita Norris,under,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0
ART,120,32216,001,Adv Prntmg Intaglio,Randy Hussong,under,3,11,2,1,0,0,1,0,0,0,0,0,0,0,0
ART,123,32217,001,Adv Prntmkg Screen,Randy Hussong,under,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0
ART,13,26348,001,Painting: Fdns,Kenyatta Hinkle,under,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0
ART,13,26349,002,Painting: Fdns,Craig Nagasawa,under,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,130,32327,001,Adv Sculp Concept,Brody Reiman,under,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,137,27864,001,Adv Proj Ceram Scul,Emma Logan,under,0,12,2,0,0,0,0,1,0,0,0,0,0,0,0
ART,14,23817,001,Sculpture: Fdns,Takming Chuang,under,0,13,0,0,0,0,2,0,1,0,0,0,0,2,0
ART,15,23818,001,Ceramics: Fdns,Takming Chuang,under,0,12,5,0,0,0,0,0,0,0,0,0,0,1,0
ART,160,28296,002,Spec Topics Vis Std,Jill Miller,under,2,7,2,0,2,0,0,0,0,0,0,0,0,0,0
ART,160,32783,004,Spec Topics Vis Std,Emily Gui,under,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,160,28285,001,Spec Topics Vis Std,Gaia WXYZ,under,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0
ART,160,29504,003,Spec Topics Vis Std,Allan deSouza,under,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0
ART,171,29742,001,Video Projects,Sholeh Asgary,under,8,4,5,0,0,0,0,0,0,0,0,0,1,0,0
ART,172,29582,001,Adv Comp Graph Std,Greg Niemeyer; Fei Pan,under,7,33,1,0,0,0,1,0,0,0,0,0,0,3,1
ART,178,32219,001,Game Design Methods,Greg Niemeyer,under,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0
ART,180,23822,001,Advanced Digital Ph,Shanna Merola,under,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0
ART,182,28163,001,Creativ Writing Art,Anne Walsh,under,2,9,1,0,1,0,0,0,0,0,0,0,0,1,0
ART,185,26351,001,Sn Projects,Brody Reiman,under,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0
ART,185,26352,002,Sn Projects,Stephanie Syjuco,under,0,5,4,1,2,0,0,0,0,0,0,0,1,0,0
ART,198,34086,002,Directed Group Stdy,Greg Niemeyer,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
ART,8,23813,001,Intro Vis Thinking,Anne Walsh,under,32,21,4,1,6,1,1,0,1,0,0,0,0,2,0
ART,C100,33319,001,Art And Ecology,Sharad Chari; Asma Kazmi; Sugata Ray,under,5,7,0,1,0,1,0,1,0,0,0,0,1,0,0
ASAMST,121,23851,001,Chinese Amer Hist,Harvey Dong,under,0,31,2,0,2,0,0,0,0,0,0,0,0,2,0
ASAMST,122,27244,001,Japanese Amer Hist,Lisa Hirai Tsuchitani,under,0,5,2,1,1,0,0,0,0,0,0,0,0,2,0
ASAMST,131,23853,001,Asian Diaspora,Khatharya Um,under,0,7,3,5,5,0,1,0,0,0,0,0,0,3,0
ASAMST,132AC,23854,001,Islamophobia,Hatem al-Bazian; Kristin George; Cynthia Ledesma; Nilam Faqhir,under,52,50,14,8,4,2,0,0,2,0,0,0,0,12,0
ASAMST,143B,32979,001,Advancing Hlth Api,Joe Lee,under,11,20,0,0,2,0,0,0,0,0,0,0,0,1,0
ASAMST,171,23862,001,"Asam In Film, Video",Hannah Michell,under,5,10,12,5,6,0,0,1,0,0,0,0,0,2,0
ASAMST,173,28194,001,Creative Writing,Fae Myenne Ng,under,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,176,23863,001,Genre As Amer Lit,Fae Myenne Ng,under,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ASAMST,194B,26752,001,Apa Theme Seminar,Eunice Kwon,under,0,26,0,0,1,0,1,0,0,0,0,0,0,0,0
ASAMST,198,23865,001,Superv Group Study,Lisa Hirai Tsuchitani,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
ASAMST,198,23867,003,Superv Group Study,Michael Chang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
ASAMST,20A,23830,001,Intro Asian Am Hist,Michael Chang,under,1,92,4,0,0,0,0,0,0,0,0,0,0,8,1
ASAMST,20C,27364,001,Cultural Politics,Hannah Michell,under,4,16,8,4,4,0,0,0,0,0,1,0,0,0,0
ASAMST,20C,32367,002,Cultural Politics,Andrew Leong,under,15,2,0,0,0,0,0,0,0,0,0,0,0,1,0
ASAMST,R2B,23828,001,Reading&Composition,Khatharya Um; Lisa Ng,under,8,7,1,1,0,0,0,1,0,0,0,0,0,0,0
ASTRON,121,23899,001,Radio Astronomy Lab,Aaron Parsons; Christian Hellum Bye,under,0,8,5,0,4,0,2,0,0,0,0,0,1,0,0
ASTRON,7B,23894,001,Intro Astrophysics,Ryan Chornock,under,1,5,6,1,3,3,3,0,1,0,0,0,2,4,0
ASTRON,98,23897,001,Directed Group Stdy,Eugene Chiang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4
ASTRON,98,23898,002,Directed Group Stdy,Jessica Lu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9
ASTRON,98,28452,003,Directed Group Stdy,Daniel Kasen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2
ASTRON,C10,30209,001,General Astronomy,Alexei Filippenko,under,51,97,39,52,43,22,9,17,9,0,1,1,2,244,15
ASTRON,C12,26367,001,The Planets,Raymond Jeanloz; Courtney Dressing,under,15,38,11,3,7,3,3,1,0,2,0,1,5,24,2
ASTRON,C161,23900,001,Rela Astro & Cosmo,Daniel Kasen,under,2,7,11,4,5,3,0,0,0,0,0,0,1,0,0
ASTRON,C162,32288,001,Planetary Astrophys,Eugene Chiang; Kenneth Lin,under,0,11,13,0,1,3,4,1,1,0,0,0,2,2,1
BANGLA,1B,31387,001,Intro Bengali,Rebecca Whittington,under,1,10,2,1,0,0,0,0,1,0,0,0,0,0,0
BIO ENG,100,22523,001,Ethics In Sci & Eng,Dorian Liepmann,under,8,80,24,8,3,0,0,0,0,0,1,0,0,4,0
BIO ENG,101,21525,001,Instr Biology Med,Steven Conolly,under,5,5,6,4,7,4,1,0,1,1,1,0,0,1,0
BIO ENG,102,32172,001,Biomech Anal & Dsgn,Mohammad Kaazem Pur Mofrad; Terry Johnson,under,2,1,3,4,3,7,1,1,7,2,2,0,0,0,0
BIO ENG,104,21529,001,Bio Trans Phen,Terry Johnson,under,10,11,18,9,11,13,8,4,9,2,3,1,3,1,0
BIO ENG,11,21496,001,Engineering Molecul,Niren Murthy; Pratush Saravanan; Nikhil Gupta,under,68,0,64,58,0,8,3,5,2,0,0,0,0,1,0
BIO ENG,110,21536,001,Biomed Phys For Eng,Michael Yartsev,under,4,12,13,8,12,8,8,7,6,0,2,1,1,0,0
BIO ENG,111,22760,001,Func Bio Dev & Char,Seung-Wuk Lee,under,8,7,0,5,3,0,5,0,0,0,0,0,0,0,0
BIO ENG,115,21539,001,Tissue Engineering,Michael Conboy; Irina Conboy,under,1,19,9,10,9,2,1,2,0,0,0,0,0,0,0
BIO ENG,135,22294,001,Front/Micro Sys Bio,Adam Arkin,under,2,1,3,1,1,0,0,1,0,0,1,1,0,0,0
BIO ENG,140L,22330,001,Synth Bio Lab,John Anderson,under,1,10,7,4,5,3,1,0,1,0,0,0,0,0,0
BIO ENG,145,22580,001, Intro Machine Lrn,Liana Lareau,under,4,13,7,4,2,0,0,2,0,0,0,0,0,1,0
BIO ENG,163L,30877,001,Molec & Cell Lab,Gerard Marriott,under,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,166,22754,001,Biomed Imag Sys Ii,Moriel Vandsburger,under,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0
BIO ENG,196,14440,017, Underg Des Res,Dorian Liepmann,under,1,8,1,0,1,0,0,0,0,0,0,0,0,0,0
BIO ENG,25,22448,001,Careers In Biotech,Hayley Lam,under,0,0,0,0,0,0,0,0,0,0,0,0,0,262,3
BIO ENG,H194,14565,016,Hon Undergrad Res,Dorian Liepmann,under,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOLOGY,1A,23912,001,General Biology Lec,Michael Meighan; Erol Kepkep; Randy Schekman; Karine Gibbs; Andrea Gomez,under,6,124,83,67,76,69,69,62,54,0,4,0,5,14,5
BIOLOGY,1AL,23942,001,General Biology Lab,Michael Meighan; Erol Kepkep; Robin Ball,under,6,352,118,80,46,20,4,6,1,0,0,0,2,5,2
BIOLOGY,1B,23968,001,General Biology,Brett Boltz; Ellen Simms; Joshua Povich; Benjamin Blackman; Benjamin Blonder,under,9,65,68,101,84,84,89,32,26,14,7,0,2,4,2
BUDDSTD,C113,32257,001,Thought In India,Jed Forman,under,1,3,0,1,0,0,1,0,0,0,0,0,0,6,2
BUDDSTD,C117,26379,001,Mongolian Buddhism,Brian Baumann,under,0,4,3,1,2,0,2,0,0,0,0,0,0,2,0
BUDDSTD,C120,31363,001,Buddhsm-Silk Road,Sanjyot Mehendale,under,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
BUDDSTD,C128,27429,001,Buddhism Contemp,Mark Blum,under,4,7,3,1,2,0,2,0,0,0,0,0,3,18,3
BUDDSTD,C140,32428,001,Chinese Budd Texts,Xingyi Wang,under,0,2,5,1,0,0,0,0,0,0,0,0,0,4,0
CELTIC,129,26917,001,Mod Celtic Cultures,Myriah Williams,under,3,2,4,4,1,0,2,2,0,0,0,0,1,11,2
CELTIC,139,30043,001,Irish Literature,Thomas Walsh; Dylan Cooper,under,1,9,7,2,2,0,0,0,0,0,0,0,0,1,0
CELTIC,R1B,24017,001,Voices/Celtic World,Myriah Williams,under,0,4,2,0,1,2,2,0,1,1,0,0,2,0,0
CELTIC,R1B,27892,002,Voices/Celtic World,Leslie Jacoby,under,0,5,1,2,5,0,0,1,0,0,0,0,0,0,0
CHEM,104B,20445,001,Adv Inorganic Chem,Adrian Huang; Joseph Ondus,under,0,33,10,9,10,1,6,5,1,0,0,0,0,0,0
CHEM,105,20446,001,Instrumen Analysis,Ashok Ajoy,under,2,4,4,7,8,3,2,2,1,0,0,0,1,0,0
CHEM,108,29968,001,Inorganic Synthesis,T Tilley,under,1,6,2,3,0,1,0,0,0,0,0,0,1,0,0
CHEM,114,29971,001,Adv Syn Organ Chem,Thomas Maimone; Yi Xie,under,3,4,7,2,8,3,2,1,1,0,0,0,1,5,0
CHEM,115,20453,001,Organic Chemistry,Dean Toste,under,3,20,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,120A,20456,001,Physical Chemistry,Eric Neuscamman; Caroline McKeon; Zhenling Wang; Ozgur Sahin; Hengyuan Shen,under,8,22,15,16,12,12,13,7,5,0,0,0,8,0,0
CHEM,120B,29973,001,Physical Chemistry,David Limmer; Aditya Singh,under,2,8,4,6,10,5,5,1,1,0,5,0,1,0,0
CHEM,125,20457,001,Phys Chem Lab,Michael Werner Zuerch; Nicolette Puskar,under,8,1,2,2,2,1,0,0,0,0,0,0,1,0,0
CHEM,12B,20523,001,Organic Chemistry,Felix Fischer; Abby Medlin,under,2,12,3,9,4,18,12,3,13,8,11,0,9,1,0
CHEM,195,19306,001,Special Topics,K Whaley,under,0,3,3,2,0,0,0,0,0,0,0,0,0,2,0
CHEM,196,11187,003,Special Lab Study,John Arnold; Shamaya Pellum,under,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,198,20473,004,Directed Group Stdy,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
CHEM,1A,20381,001,General Chemistry,Alexis Shusterman; Deshka Neill,under,21,56,33,39,42,23,21,19,10,0,0,0,17,4,3
CHEM,1A,20382,002,General Chemistry,Alexis Shusterman; Deshka Neill,under,13,39,42,43,30,25,20,21,7,0,0,0,11,2,1
CHEM,1AL,20389,001,General Chem Lab,Michelle Douskey; Zhizhi Kong,under,3,92,38,15,34,8,4,10,3,0,0,0,5,1,0
CHEM,1AL,20390,002,General Chem Lab,Michelle Douskey; Zhizhi Kong,under,4,83,46,26,33,14,8,7,8,0,0,0,8,3,0
CHEM,1B,20401,001,General Chemistry,Michelle Douskey,under,8,31,19,13,19,8,3,5,4,0,0,0,1,0,2
CHEM,3A,20406,001,Chem Struct React,Kurt Vollhardt; Natalie Johnson; Maya Rankupalli; Jack Hayward Cooke; Jack McCann; Daria Balatsky; Abigail Hinojosa; Brian Fennell; Komal Gupta,under,7,42,22,25,26,21,23,25,18,5,5,1,9,4,2
CHEM,3A,20407,002,Chem Struct React,Kurt Vollhardt; Natalie Johnson; Maya Rankupalli; Jack Hayward Cooke; Jack McCann; Daria Balatsky; Abigail Hinojosa; Brian Fennell; Komal Gupta,under,8,82,39,35,41,34,34,59,41,9,7,1,9,4,10
CHEM,3AL,20408,001,Organic Chem Lab,Peter Marsden,under,59,100,57,22,16,7,0,0,4,0,0,0,6,1,0
CHEM,3AL,20409,002,Organic Chem Lab,Peter Marsden,under,53,95,39,20,17,4,0,2,1,0,0,0,3,2,1
CHEM,3B,20424,001,Chem Struct React,Maryann Robak; Isaac Joyner; Paul Sinclair; Andrew Whitten; Yunde Li; Zayd Kassem,under,26,38,18,14,12,7,8,21,17,0,0,0,25,1,3
CHEM,3B,20425,002,Chem Struct React,Maryann Robak; Isaac Joyner; Paul Sinclair; Andrew Whitten; Yunde Li; Zayd Kassem,under,23,39,33,15,15,22,13,20,17,0,0,0,15,2,2
CHEM,3BL,20426,001,Organic Chem Lab,Peter Marsden,under,29,89,76,32,13,4,2,1,1,0,0,0,2,0,1
CHEM,3BL,20427,002,Organic Chem Lab,Peter Marsden,under,12,39,22,18,2,2,3,3,0,0,0,0,1,2,1
CHEM,4B,20437,001,Gen Chm Quant Analy,John Arnold; Daniel Bediako; Tiffany Chen,under,5,31,55,31,32,19,29,15,7,0,1,0,0,2,0
CHEM,98,20691,003,Directed Group Stdy,Alexis Shusterman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
CHEM,C110L,20449,001,Biochem & Molbi,Isabelle Le Blanc; Eunyong Park,under,2,7,5,6,2,1,0,0,1,0,0,0,0,0,0
CHEM,C130,20461,001,Biophysical Chem,David Wemmer; David Savage,under,2,7,1,1,7,3,3,5,1,0,0,0,1,0,1
CHEM,C182,20515,001,Atmos Chem Phys Lab,Kristie Boering; Sean Clair,under,0,3,4,1,4,1,0,2,0,0,0,0,0,0,0
CHEM,H194,11515,002,Honors Research,John Arnold; Shamaya Pellum,under,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0
CHICANO,110,24038,001,Latina/O Phil & Rel,Laura Perez,under,1,8,5,3,4,4,1,0,0,0,0,0,1,2,0
CHICANO,165,24044,001,"Cuba, Us, & Cuba Am",Ramon Grosfoguel,under,2,11,0,1,0,0,0,0,0,0,0,0,0,0,0
CHICANO,172,24045,001,Chicano & Educ Syst,Maria del Carmen Martinez-Calderon,under,0,13,11,6,4,0,0,0,0,0,0,0,1,2,0
CHICANO,174,24046,001,"Chic, Law, Crim Jst",Pablo Gonzalez,under,3,26,2,0,3,0,0,0,0,0,0,0,0,0,0
CHICANO,176,28060,001,Chic Health Care,Bernard Griego,under,3,11,10,8,1,1,0,0,0,0,0,0,0,3,0
CHICANO,180,24049,003,Topics In Chic Stud,Jesus Barraza,under,12,7,0,0,2,0,0,1,1,0,0,0,0,13,1
CHICANO,180,24048,002,Topics In Chic Stud,Pablo Gonzalez,under,0,26,0,0,0,0,0,0,0,0,0,0,0,2,0
CHICANO,180,33278,004,Topics In Chic Stud,Tianna Paschel,under,0,7,2,2,3,1,0,0,0,0,0,0,0,1,0
CHICANO,180AC,24050,001,Topics In Chic Stud,Jesus Barraza,under,11,9,0,0,1,0,1,0,0,0,0,0,0,13,0
CHICANO,194B,26753,001,Casa Mora Seminar,Maria Gallegos-Diaz; Laura Jimenez-Olvera; Evelyn Rojo,under,4,30,1,0,3,0,0,0,0,0,0,0,0,1,0
CHICANO,197,17667,001,Field Study,Laura Jimenez-Olvera; Pablo Gonzalez,under,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
