Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
PHYSICS,137A,69420,002,Quantum Mechanics,Austin Hedeman,under,3,4,8,8,8,6,7,6,0,0,0,0,1,1,0
PHYSICS,137B,69429,001,Quantum Mechanics,Holger Mueller,under,3,7,3,4,8,8,6,0,1,0,0,0,1,0,0
PHYSICS,137B,69438,002,Quantum Mechanics,Michael Crommie,under,4,13,4,6,13,7,0,1,1,0,1,0,0,0,0
PHYSICS,139,69456,001,Sp Theo Relativity,Achilles Speliotopoulos,under,1,7,5,7,4,3,2,4,4,0,0,0,0,5,1
PHYSICS,141A,69465,001,Solid State Physics,James Analitis,under,1,5,6,6,7,3,2,1,0,0,0,0,1,0,1
PHYSICS,141B,69474,001,Solid State Physics,Joseph Orenstein,under,2,4,2,0,1,0,0,1,0,0,0,0,0,5,0
PHYSICS,142,69483,001,Intro Plasma Phys,Stuart Bale,under,1,1,0,1,5,1,1,0,0,0,0,0,0,0,0
PHYSICS,177,69501,001,Molec Biophysics,Oskar Hallatschek,under,2,6,2,6,4,0,0,1,0,0,0,1,0,1,0
PLANTBI,11,70303,001,Fungi & Society,John Taylor; Thomas Bruns,under,1,6,2,4,4,0,0,1,0,0,2,0,1,18,4
PLANTBI,40,70321,001,Secret Life Plants,Patricia Zambryski,under,27,63,29,16,7,4,4,0,0,0,0,0,0,51,0
PLANTBI,C114,70471,001,Intro Comp Virology,Britt Glaunsinger; Peter Dailey,under,4,4,2,5,9,0,0,1,0,1,0,0,0,0,2
PLANTBI,120,70477,001,Biology Of Algae,Krishna Niyogi,under,3,8,8,2,5,0,0,1,0,0,0,0,0,2,1
PLANTBI,122,70483,001,Bioenergy,Anastasios Melis,under,9,6,10,11,2,3,0,1,0,0,0,0,0,1,0
PLANTBI,C148,70495,001,Micro Genom And Gen,Daniel Barsky; Michiko Taga,under,1,5,5,4,3,4,7,6,2,0,1,0,0,0,1
PLANTBI,160,70504,001,Plant Mol Genetics,Daniel Zilberman; Jennifer Fletcher,under,4,3,2,5,7,5,3,2,3,0,1,0,0,1,0
PLANTBI,165,70513,001,Plant Pathology,Barbara Baker; Jennifer Lewis; Shauna Somerville,under,2,2,4,4,4,3,0,1,1,0,0,0,0,2,0
POL SCI,1,71403,001,Intro American Pol,Robert Van Houweling,under,8,39,60,60,26,10,7,4,0,2,0,0,2,46,1
POL SCI,2,71442,001,Intro Comparat Pol,Michael Fish,under,6,55,118,46,23,17,5,1,3,3,0,0,3,30,4
POL SCI,106A,71541,001,Camp Strat/Media,Katherine Merrill,under,2,14,8,1,3,1,2,0,2,0,0,0,0,0,1
POL SCI,109B,71544,001,Topics In Amer Pol,Paul Pierson,under,5,20,15,7,5,1,0,0,0,0,0,0,0,1,0
POL SCI,110B,71583,001,Cal-In-Sacramento,Alyson Lewis,under,4,11,3,1,0,0,0,0,0,0,0,0,0,14,0
POL SCI,111AC,71586,001,Pol Of Displacement,Nadesan Permaul,under,6,27,22,21,16,12,2,0,0,0,0,0,1,1,1
POL SCI,123S,71685,001,Topics Intntl Rel,Helene Silverberg,under,1,6,4,8,11,5,4,4,2,0,0,3,0,2,3
POL SCI,124A,71694,001,War!,Ron Hassner,under,6,121,36,23,11,2,2,0,4,0,0,0,2,2,0
POL SCI,143C,71754,001,Chinese Politics,Peter Lorentzen,under,3,7,16,13,5,0,2,2,2,0,0,1,0,1,0
POL SCI,144,71763,001,Amer Pol Twrd Asia,T J Pempel,under,10,23,14,17,23,11,10,12,7,3,3,4,2,2,8
POL SCI,161,71814,001,Pub Opinion Vote,Joel Middleton,under,8,10,5,7,6,7,7,0,0,0,0,0,2,0,0
POL SCI,186,71844,001,Public Problems,Christopher Ansell,under,3,11,21,12,9,5,0,0,1,0,0,0,0,1,0
POL SCI,H190B,71847,001,Honors Seminar,Amy Gurowitz,under,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0
POL SCI,191,71853,001,Junior Seminar,Helene Silverberg,under,2,2,2,1,1,1,1,0,0,0,0,0,0,2,0
PSYCH,1,73503,001,General Psychology,Arman Catterson,under,136,76,51,33,17,16,8,7,7,4,1,1,6,33,6
PSYCH,2,73563,001,Principles Of Psych,Kimberly Russo; Serena Chen,under,45,94,17,7,7,1,1,0,2,0,0,0,0,7,0
PSYCH,10,73566,001,Res & Data Anal,Christopher Gade,under,25,59,36,14,14,6,2,1,0,0,0,0,4,0,3
PSYCH,C61,73599,001,"Brain, Mind, Behav",David Presti,under,9,52,22,28,57,9,14,28,20,0,8,0,7,27,7
PSYCH,101,73746,001,Res & Data Anal,Christopher Gade,under,14,17,4,6,1,2,1,0,1,0,0,0,1,1,1
PSYCH,C116,73791,001,Hormones & Behavior,Lance Kriegsfeld,under,3,13,6,7,5,3,1,5,1,1,2,2,1,9,7
PSYCH,117,73830,001,Human Neuropsych,Robert Knight,under,22,28,12,12,25,3,11,12,1,3,3,1,2,7,2
PSYCH,121,73851,001,Animal Cognition,Lucia Jacobs,under,2,12,9,5,4,4,5,1,2,0,2,3,5,3,6
PSYCH,125,73863,001,Developing Brain,Silvia Bunge,under,8,46,34,19,3,4,4,1,1,1,1,0,1,6,5
PSYCH,130,73923,001,Clinical Psychology,Robert Levenson,under,5,52,43,30,39,7,3,3,2,0,0,0,2,5,1
PSYCH,131,73944,001,Dev Psychopathology,Stephen Hinshaw,under,14,73,42,20,27,21,3,5,7,1,2,0,3,13,3
PSYCH,135,73974,001,Treating Mental Ill,Allison Harvey,under,24,38,19,12,11,4,0,2,2,1,0,0,3,7,2
PSYCH,141,74016,001,Devel Dur Infancy,Joseph Campos,under,28,39,19,13,9,2,3,3,0,0,2,0,1,13,2
PSYCH,C143,74037,001,Lang Acquisition,Mahesh Srinivasan,under,3,22,14,11,12,4,4,2,2,0,2,0,1,11,2
PSYCH,144,74057,001,Emerging Adulthood,Melissa Bayne,under,1,22,26,7,3,0,0,0,1,0,0,0,1,5,0
PSYCH,148,74070,001,Top Sems Devel Psy,Joseph Campos,under,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PSYCH,150,74073,001,Personality Psych,Ozlem Ayduk,under,4,31,33,34,30,12,8,5,3,2,2,0,2,27,1
PSYCH,160,74103,001,Social Psychology,Iris Mauss,under,13,50,29,23,37,19,8,7,2,2,3,2,0,15,3
PSYCH,C162,74133,001,Human Happiness,Dacher Keltner,under,15,42,10,17,35,5,5,12,0,0,0,0,0,17,1
PSYCH,168,74188,001,Topical Sem: Social,Rodolfo Mendoza-Denton,under,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,14,75203,001,Healthy People,Kristine Madsen; Sarah Gamble,under,2,31,46,25,13,10,1,1,2,0,0,0,0,14,1
PB HLTH,112,75443,001,Global Health,Arthur Reingold,under,3,59,59,23,18,12,4,2,1,0,0,0,1,31,0
PB HLTH,126,75491,001,Health Economics,Brent Fulton; Richard Scheffler,under,3,20,19,17,16,9,4,0,1,0,0,0,0,1,1
PB HLTH,142,75503,001,Intro Prob Stat,Maureen Lahiff,under,13,61,55,36,25,19,4,5,0,0,0,0,1,7,0
PB HLTH,W142,75530,001,Intro Prob Stat,Maureen Lahiff,under,1,9,25,13,7,6,0,0,0,0,0,0,0,0,0
PB HLTH,150A,75542,001,Intr Epidem Hum Dis,Lisa Barcellos; Mahasin Mujahid,under,24,40,52,43,28,17,14,9,4,1,1,0,4,0,1
PB HLTH,150D,75581,001,Intro Hlth Pol Mgt,Robin Flagg,under,9,24,18,13,6,3,3,0,2,0,0,0,0,2,1
PB HLTH,150E,75596,001,Intro Com Health,Marlon Maus; William Satariano,under,34,51,56,22,9,2,1,0,0,0,0,0,0,2,0
PB HLTH,196,75689,001,Spec Topics Pb Hlth,Robin Flagg,under,7,16,3,0,0,1,0,0,0,0,0,0,0,2,0
PB HLTH,196,75692,002,Spec Topics Pb Hlth,Scott Lee,under,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,196,75695,003,Spec Topics Pb Hlth,David Potts,under,9,18,5,0,0,0,0,0,0,0,0,0,0,2,0
PB HLTH,196,75697,004,Spec Topics Pb Hlth,Jeffrey Oxendine; Lisa Barcellos; William Satariano,under,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,196,75700,005,Spec Topics Pb Hlth,Phuoc Le,under,1,6,5,3,5,1,1,0,0,0,0,0,0,0,0
PUB POL,101,77133,001,Intro Pub Pol Anal,Sarah Anzia,under,3,22,19,23,11,6,1,0,0,0,0,0,3,6,0
PUB POL,C103,77145,001,Wealth And Poverty,Robert Reich,under,41,115,121,106,78,39,13,2,0,2,0,0,2,128,4
PUB POL,117AC,77240,001,Race Ethn & Pub Pol,Jane Mauldon,under,10,24,11,1,1,2,0,0,0,0,0,0,0,2,0
PUB POL,190,77252,005,Spec Topics Pub Pol,Amy Lerman,under,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0
PUB POL,190,77253,006,Spec Topics Pub Pol,Michael Nacht,under,3,4,7,7,4,0,0,0,0,0,0,0,0,1,0
PUB POL,156,77586,001,Program&Pol Design,Michael O'Hare,under,2,9,6,3,2,0,0,0,0,0,0,0,0,0,0
RELIGST,190,77624,001,Topics In Religion,Layne Little,under,2,5,3,1,1,1,0,1,0,0,0,0,0,6,0
RHETOR,R1A,77809,003,Craft Of Writing,Emily O'Rourke; Kuan Hwa; Michael Mascuch,under,1,5,10,5,6,3,1,1,0,0,0,0,1,0,0
RHETOR,R1A,77815,005,Craft Of Writing,Evyn Espiritu; Kelianne Montalvo; Michael Mascuch,under,2,13,15,1,1,0,0,0,0,0,0,0,0,0,0
RHETOR,R1B,77818,001,Craft Of Writing,Alexandria Wright; Michael Mascuch; Suzanne Li Puma,under,1,6,11,10,0,0,0,0,0,0,0,0,0,0,0
RHETOR,R1B,77827,004,Craft Of Writing,Jacqueline Alas; Michael Mascuch; Nehama Rogozen,under,5,3,1,0,0,2,1,1,0,0,0,0,0,0,0
RHETOR,R1B,77833,006,Craft Of Writing,Mary Agnes Hoopes; Michael Mascuch,under,1,6,3,3,1,0,0,0,0,0,0,0,0,0,0
RHETOR,103B,77881,001,Hist Of Rhetoric Ii,Aaron Wintroub,under,5,34,26,3,5,1,0,0,0,0,0,0,2,0,1
RHETOR,104,77896,001,Historical Rhetoric,Aaron Wintroub,under,3,10,1,1,0,1,0,0,0,0,0,1,0,0,0
RHETOR,128T,77911,001,Polit Of Interview,Minh-Ha Trinh,under,3,9,5,2,0,0,0,0,0,0,0,0,0,1,0
RHETOR,130,77917,001,Novel Into Film,Eileen Jones,under,1,3,8,1,1,1,0,0,0,0,0,0,0,4,0
RHETOR,170,77946,001,Social Science,Mario Wimmer,under,2,3,8,0,0,0,0,0,0,0,0,0,0,2,0
SCANDIN,R5B,78518,006,Reading & Comp,Carl Olsen,under,4,5,7,2,1,0,0,0,0,0,0,0,0,0,0
SCANDIN,R5B,78521,007,Reading & Comp,Jackson Crawford,under,3,6,0,3,4,1,0,0,0,0,0,0,0,0,0
SCANDIN,60,78524,001,Heroic Legends,Katherine Heslop,under,1,5,4,2,0,0,0,1,0,0,0,0,1,4,0
SCANDIN,120,78551,001,Scandinavian Novel,Monica Hidalgo,under,1,8,7,1,0,0,1,0,0,0,0,0,0,4,0
SLAVIC,46,79718,001,20th Cent Russ Lit,Myrna Douzjian,under,1,1,8,2,2,0,0,0,0,0,0,0,0,1,1
SLAVIC,50,79721,001,Rus/E Eur/Euras Cul,Darya Kavitskaya,under,7,26,1,2,5,0,0,1,0,0,0,0,0,16,2
SLAVIC,147A,79796,001,East Slavic Folklor,Ronelle Alexander,under,2,7,8,1,2,3,0,0,0,0,0,0,0,3,0
SLAVIC,190,79802,001,Russian Culture,Anna Muza,under,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0
RUSSIAN,1,81203,001,Elementary Russian,Caroline Brickman; Lisa Little,under,1,7,4,3,2,0,0,0,0,0,0,0,0,1,0
SOC WEL,107,81306,001,"Fndns,Phil,Grant Wt",Kimberly Klein,under,5,21,0,0,0,0,0,1,0,0,0,0,0,2,0
SOC WEL,110,81309,001,Soc Wk As A Prof,Susan Stone,under,12,9,7,9,4,3,1,1,1,0,0,0,0,1,0
SOC WEL,112,81318,001,Soc Welfare Policy,Tina Sacks,under,7,20,39,14,12,3,0,0,0,0,0,0,0,0,0
SOC WEL,116,81342,001,Current Topics,Amanda Reiman,under,15,29,3,0,2,0,0,0,0,0,0,0,2,0,0
SOC WEL,116H,81348,001,Homelessness/Amerca,Steven Segal,under,5,12,9,1,2,0,0,1,0,0,0,0,1,1,0
SOCIOL,1,81903,001,Intro To Sociology,Sandra Smith,under,73,82,52,26,18,14,4,7,8,3,1,1,3,10,2
SOCIOL,5,81957,001,Eval Of Evidence,Daniel Schneider,under,5,29,47,25,32,9,6,5,1,1,0,0,0,1,0
SOCIOL,102,82038,001,Soc Theory Ii,Michael Burawoy,under,2,21,56,58,53,29,19,8,3,0,0,0,3,0,0
SOCIOL,110,82086,001,Org & Soc Insti,Linus Huang,under,44,38,10,9,8,8,10,3,3,2,1,0,11,18,7
SOCIOL,111AC,82089,001,Socio Of The Family,Mary Kelsey,under,22,88,43,14,8,2,1,2,0,0,0,0,0,16,0
SOCIOL,113AC,82092,001,Education,Brian Powers,under,3,10,13,7,4,0,1,0,0,0,0,0,1,6,1
SOCIOL,117,82110,001,Sport As Social Ins,Linus Huang,under,5,44,35,20,26,10,4,13,1,0,1,1,1,23,9
SOCIOL,120,82113,001,Econ And Society,Christoph Hermann,under,2,14,26,13,10,4,0,2,0,0,1,1,1,2,1
SOCIOL,121,82134,001,Soc Of Entrepreneur,Szonja Ivester,under,1,12,37,14,19,6,7,6,3,2,1,2,3,26,12
SOCIOL,127,82152,001,Develop & Globa,Thomas Gold,under,1,32,18,7,18,8,1,4,1,0,2,0,3,8,2
SOCIOL,131AC,82176,001,Race/Eth Rel:Am Cul,Andrew Barlow,under,2,9,15,4,3,2,0,0,0,0,0,0,1,1,0
SOCIOL,133,82185,001,Sociology Of Gender,Jill Bakehorn,under,2,5,13,21,18,12,7,7,3,0,3,0,1,6,2
SOCIOL,150,82233,001,Social Psych,Brian Powers,under,2,29,41,27,9,2,4,1,0,0,0,0,0,2,0
SOCIOL,160,82236,001,Sociol Of Culture,Griselda Cristina Mora-Torres,under,16,9,15,6,12,2,3,1,4,1,4,0,0,9,2
SOCIOL,163,82239,001,Popular Culture,Jill Bakehorn,under,4,9,23,27,21,10,9,7,2,0,0,0,1,23,1
SOCIOL,166,82242,001,Society & Techn,Elif Kalelostuvali,under,1,12,15,22,15,5,1,0,1,1,1,0,0,4,1
SOCIOL,139F,82248,001,Seltop:Ineqlty:Food,Jill Bakehorn,under,4,6,14,18,11,6,3,2,1,0,0,0,0,6,0
SOCIOL,180C,82254,001,Comp Persp: Culture,Szonja Ivester,under,2,7,4,1,4,7,2,0,1,0,1,0,2,2,3
SOCIOL,182,82260,001,Rac Dom/Intn'L Pers,Loic Wacquant,under,3,1,1,1,1,1,1,0,2,0,0,0,1,5,0
SOCIOL,190,82266,003,Sem & Res In So,Dylan Riley,under,1,0,4,1,3,0,1,2,1,0,0,1,0,0,0
SOCIOL,190,82269,004,Sem & Res In So,Ann Swidler,under,10,4,3,0,0,1,0,1,0,0,0,0,0,0,0
SOCIOL,190,82275,006,Sem & Res In So,Edwin Ackerman; Mara Loveman,under,1,4,2,1,4,1,2,1,1,0,0,0,0,0,0
SOCIOL,190,82278,007,Sem & Res In So,Emine Elcioglu; Michael Burawoy,under,1,8,3,8,0,1,0,1,1,0,0,0,0,0,1
SOCIOL,H190B,82284,002,Sr Honor Thesis Sem,Mary Kelsey,under,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"S,SEASN",R5B,83503,001,Under Western Eyes,Kathleen Gutierrez; Robert Goldman,under,1,7,7,1,1,0,0,2,0,0,0,0,0,0,0
"S,SEASN",R5B,83506,002,Under Western Eyes,Katherine Bruhn; Robert Goldman,under,1,8,6,1,1,0,1,0,0,1,0,0,0,0,0
"S,SEASN",39I,83512,001,Fresh/Soph Seminar,Cynthia Agnes Aban; Maria Barrios-Leblanc; Ninik Lunde,under,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0
"S,SEASN",39L,83517,001,Fresh/Soph Seminar,Hanh Tran; Maria Barrios-Leblanc,under,1,4,2,0,0,0,0,0,0,0,0,0,1,1,1
"S,SEASN",120,83536,001,"Topics S,Seasn",Maria Barrios-Leblanc,under,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0
"S,SEASN",120,83539,002,"Topics S,Seasn",Alexander Von Rospatt,under,2,6,4,3,1,0,0,0,0,0,0,0,0,1,0
"S,SEASN",120,83548,005,"Topics S,Seasn",Roland Tolentino,under,4,12,0,1,0,0,0,0,0,0,0,0,1,3,1
"S,SEASN",C145,83551,001,Buddhism Contemp,Mark Blum,under,5,6,1,0,0,1,0,0,0,0,0,0,1,6,0
S ASIAN,R5B,84018,003,India Writers Eye,Kristina Rogahn; Robert Goldman,under,1,6,4,4,0,1,1,0,0,0,0,0,0,0,0
S ASIAN,110,84023,001,Intro To Hinduism,Robert Goldman,under,8,16,12,8,8,1,1,1,0,0,0,0,0,3,0
SEASIAN,10B,84103,001,Intrd Civ Se Asia,Evan Winet,under,1,5,6,1,5,0,1,1,0,1,0,0,2,6,1
FILIPN,1B,84603,001,Intro To Filipino,Cynthia Agnes Aban,under,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,1B,84606,002,Intro To Filipino,Cynthia Agnes Aban,under,1,11,5,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,1B,84609,003,Intro To Filipino,Cynthia Agnes Aban,under,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,W1Y,84611,001,Intro Filipn Online,Maria Barrios-Leblanc,under,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,100B,84612,001,Intermed Filipino,Karen Llagas,under,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0
FILIPN,101B,84621,001,Advanced Filipino,Maria Barrios-Leblanc,under,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0
HIN-URD,1B,84803,001,Intrd Hindi,Pranjali Sirasao,under,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0
HIN-URD,2B,84809,001,Intrd Urdu,Qamar Jalil,under,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0
HIN-URD,103B,84821,001,Intermediate Urdu,Qamar Jalil,under,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0
MALAY/I,1B,85103,001,Introd Indonesian,Ninik Lunde,under,2,12,2,0,0,0,0,0,0,0,0,0,0,2,0
MALAY/I,100B,85106,001,Intermed Indonesian,Ninik Lunde,under,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
MALAY/I,100B,85109,002,Intermed Indonesian,Ninik Lunde,under,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJABI,1B,85203,001,Introd Punjabi,Upkar Ubhi,under,1,7,3,1,0,0,0,0,0,0,0,0,0,1,0
VIETNMS,101B,86012,001,Advanced Vietnamese,Cam Nguyen,under,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,2,86130,003,Elem Spanish,Ana Belen Redondo Campillos; Miriam Hernandez-Rodriguez,under,1,4,3,2,3,0,1,1,1,0,0,0,1,6,0
SPANISH,3,86145,002,Intermed Spanish,Caterina Riley; Miriam Hernandez-Rodriguez,under,1,2,4,2,4,1,0,0,0,0,0,0,0,2,1
SPANISH,3,86151,004,Intermed Spanish,Miriam Hernandez-Rodriguez; Victoria Robertson,under,1,5,4,2,0,1,0,0,1,0,0,0,1,4,0
SPANISH,4,86166,002,Intermed Spanish,Donna Southard; Miriam Hernandez-Rodriguez,under,1,0,3,1,4,1,0,0,0,0,0,0,0,2,0
SPANISH,25,86199,004,Read And Analysis,Daylet Dominguez; Maria Gonzalez,under,3,8,4,1,0,0,1,0,0,0,0,0,0,1,0
SPANISH,25,86202,005,Read And Analysis,Daylet Dominguez; Jacqueline Bialostozky,under,1,4,2,5,1,0,1,0,0,0,0,0,0,2,0
SPANISH,102A,86226,001,Adv Gram And Comp,Victoria Robertson,under,2,8,4,4,1,1,1,0,0,0,1,0,0,0,0
SPANISH,102A,86229,002,Adv Gram And Comp,Amelia Barili,under,4,4,3,2,1,1,0,0,0,0,0,0,1,1,0
SPANISH,104B,86232,001,Survey Span Am Lit,Camilo Jaramillo Castrillon; Estelle Tarica,under,5,10,6,3,2,0,0,0,0,0,0,0,1,0,0
SPANISH,107B,86235,001,Survey Span Lit,Donna Southard,under,1,9,5,2,2,0,0,0,1,0,0,0,0,3,1
SPANISH,135,86238,001,Hispanic Literature,Natalia Brizuela,under,3,9,4,3,2,0,0,0,0,0,0,0,0,1,0
SPANISH,135,86244,003,Hispanic Literature,Alexandra Saum Pascual,under,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0
SPANISH,135,86247,004,Hispanic Literature,Amelia Barili,under,2,5,1,3,0,0,0,0,0,0,0,0,0,2,0
SPANISH,135W,86250,001,Writing Intensive,Ivonne Del Valle,under,2,5,1,2,0,0,0,0,1,0,0,0,0,0,0
SPANISH,163,86259,001,Issues Multilingual,Justin Davidson,under,5,7,6,0,1,0,0,0,0,0,0,0,0,0,0
SPANISH,164,86262,001,Span Dialectology,Justin Davidson,under,7,5,5,1,2,1,0,0,0,0,0,0,0,0,1
PORTUG,101A,86606,001,Portug For Adv Stdy,Mirian Hong,under,1,5,2,1,3,0,0,0,0,0,0,0,0,5,0
PORTUG,101A,86612,003,Portug For Adv Stdy,Clelia Donovan; Sebastiao Macedo,under,1,2,1,1,1,0,1,1,0,0,0,0,0,2,0
PORTUG,102,86627,001,Readings In Portug,Clelia Donovan,under,1,6,1,1,3,0,0,0,0,0,0,0,0,1,0
PORTUG,103,86630,001,Adv Gram And Comp,Clelia Donovan,under,1,4,1,3,2,0,0,0,0,0,0,0,0,3,0
CATALAN,101,87003,001,Adv Catalan,Ana Belen Redondo Campillos,under,3,4,1,1,3,0,0,0,0,0,0,0,1,2,0
STAT,2,87303,001,Intro To Stat,Gaston Sanchez Trujillo,under,4,48,38,34,56,41,23,32,18,0,0,0,10,27,18
STAT,C8,87359,001,Foundation Data Sci,John Denero,under,9,35,22,17,10,7,3,3,2,0,0,0,1,32,8
STAT,20,87360,001,Intro Prob Stat Cal,Fletcher Ibser,under,22,36,34,44,43,44,63,55,47,0,6,0,12,20,10
STAT,W21,87417,001,Intro Prob Stat Bus,Shobhana Murali Stoyanov,under,8,31,19,31,27,20,10,6,0,0,0,0,28,6,11
STAT,88,87419,001,Prob/Stat Data Sci,Anindita Adhikari,under,4,22,17,3,1,0,1,0,0,0,0,0,0,5,1
STAT,131A,87516,002,Prob Stat Life Sci,Adam Lucas,under,2,9,18,4,12,9,4,4,1,1,1,1,0,2,0
STAT,133,87525,001,Computing Data,Adam Lucas,under,9,32,33,17,17,5,6,0,1,0,1,0,2,10,2
STAT,133,87543,002,Computing Data,Adam Lucas,under,20,32,27,23,16,3,2,3,1,0,1,0,1,10,1
STAT,134,87561,001,Concepts Of Prob,Anindita Adhikari,under,22,50,32,42,23,36,24,39,35,0,0,0,14,22,13
STAT,135,87600,001,Concepts Of Stat,Hermann Pitters,under,18,20,14,17,19,19,14,20,10,0,3,0,8,1,2
STAT,150,87621,001,Stochastic Process,Michael Klass,under,4,9,0,2,1,0,0,1,0,0,0,0,0,4,2
STAT,151A,87630,001,Linear Modelling,James Brown,under,11,13,9,8,3,4,2,0,2,0,2,0,0,6,0
STAT,152,87639,001,Sampling Surveys,Shobhana Murali Stoyanov,under,4,6,8,10,4,3,5,5,1,0,1,0,0,6,1
STAT,153,87648,001,Intro Time Series,Adityanand Guntuboyina,under,4,4,16,28,7,3,0,0,0,0,0,0,1,3,0
STAT,154,87666,001,Stat Predict Mach/L,Noureddine El Karoui,under,1,28,5,5,2,2,0,0,0,0,0,0,1,2,1
STAT,155,87675,001,Game Theory,Shobhana Murali Stoyanov,under,3,9,12,6,7,8,9,7,5,0,0,0,2,1,0
THEATER,R1A,88103,001,Performce & Writing,Paige Johnson; Susan Kwan,under,2,2,6,2,2,1,1,1,0,0,0,0,0,0,0
THEATER,R1A,88106,002,Performce & Writing,Kimberly Richards; Susan Kwan,under,2,3,1,5,1,1,3,0,1,0,0,0,1,0,0
THEATER,R1B,88124,005,Performce & Writing,Martha Herrara-Lasso Gonzalez; Susan Kwan,under,1,3,5,3,2,2,0,1,0,0,0,0,0,0,0
THEATER,25AC,88145,001,Drama Of Am Culture,Angela Marino,under,4,26,15,9,6,3,1,0,0,0,2,0,0,10,2
THEATER,26,88160,001,Intro/Perform Stdy,Peter Glazer,under,1,8,1,1,0,1,0,2,1,1,0,0,0,2,0
THEATER,60,88175,001,Intro Tech Theater,Laxmi Kumaran,under,22,4,1,3,3,0,1,0,0,0,0,0,1,1,0
THEATER,109,88208,002,Scene Stdy Charactr,Maureen Tang,under,4,7,1,1,1,0,0,0,0,0,0,0,0,1,0
THEATER,126,88250,001,Perform Literatures,Philip Gotanda,under,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0
THEATER,139B,88259,001,Playwriting,Philip Gotanda,under,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0
THEATER,141,88262,001,Interm Modern Dance,Amara Smith,under,3,21,0,0,3,0,0,0,0,0,0,0,0,2,0
THEATER,141,88265,002,Interm Modern Dance,Maureen Miner,under,1,17,0,0,0,0,0,0,0,0,0,0,0,3,0
THEATER,175B,88319,001,Lighting Design,John Carpenter,under,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0
THEATER,177,88325,001,Sound Design,Abigail De Kosnik,under,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0
THEATER,180,88334,001,Realization Dance,Elizabeth Wymore,under,5,12,0,0,1,0,0,0,0,0,0,0,0,3,0
THEATER,181,88343,001,Theatrical Drm Text,Sean San Jose,under,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0
UGIS,187,88964,001,Project-Based Instr,Mark Spencer,under,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0
UGIS,188,88970,001,Research Methods,Edward Ham,under,1,14,4,1,1,0,0,0,0,0,0,0,0,0,0
AFRICAM,R1B,00509,001,Freshmn Composition,Aparajita Nanda,under,0,4,4,5,2,0,0,0,0,0,0,0,0,0,0
AFRICAM,5B,00527,001,Afam Life & Cul U S,James Taylor,under,0,12,3,7,3,2,1,0,0,0,0,0,1,6,1
AFRICAM,11B,00542,001,Elementary Swahili,David Kyeu,under,0,4,5,2,0,0,0,0,0,0,0,0,0,1,0
AFRICAM,28AC,00548,001,Glob & Min Am Comm,Stephen Small,under,0,10,10,15,9,2,1,0,0,0,0,0,0,9,1
AFRICAM,101,00611,001,Research Methods,Chiyuma Elliott,under,0,7,6,2,0,1,0,0,0,0,0,0,0,0,0
AFRICAM,117,00626,001,Afric Am:Indust Age,Ula Taylor,under,0,7,9,5,2,4,3,1,3,0,0,0,3,3,1
AFRICAM,142AC,00644,001,Race/American Film,Michael Cohen,under,0,21,12,8,28,2,1,2,0,0,0,0,1,19,2
ENVECON,C101,01233,001,Environmental Econ,David Roland-Holst,under,0,10,46,26,16,22,19,4,2,0,0,0,2,0,0
ENVECON,C175,01320,001,Econ Climate Chg,David Anthoff,under,0,4,9,3,0,0,0,0,0,0,0,0,0,0,0
AMERSTD,101,02021,002,Us Cultures In Time,Mark Brilliant,under,0,1,3,2,4,1,2,2,0,0,0,0,0,0,0
AMERSTD,102,02027,002,Us Cultures/Place,David Henkin; Shannon Steen,under,0,2,8,6,6,4,3,1,0,0,0,0,1,2,0
