Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
HISTORY,N100,15370,002,Short Course Topics,Daniel Robert,under,0,4,12,5,9,8,4,0,2,0,0,0,1,11,3
CHINESE,10,11066,001,Inter Chinese Inten,Damien Donnelly; Yun-ling Wang,under,0,4,6,1,1,1,1,0,0,0,0,0,0,3,0
THEATER,10,13354,001,Fund. Of Acting I,Margo Hall-callender,under,0,15,2,0,2,0,0,0,0,0,0,0,0,0,0
GEOG,N20,11645,001,Globalization,Alessandro Tiberio; Nathan Sayre,under,4,12,3,5,14,6,3,3,6,5,0,0,0,8,0
MUSIC,158A,12475,001,Music And Computing,Matthew Schumaker,under,2,3,3,1,0,0,0,0,0,0,0,0,0,3,0
ASTRON,9,15936,003,Select Topics Astro,Richard Anantua,under,0,1,4,2,2,2,1,1,0,0,0,0,0,1,0
UGIS,W158,13405,006,Global Citizenship,Jeroen Dewulf,under,2,17,1,0,0,0,0,0,0,0,0,0,0,3,0
SOCIOL,131AC,13212,001,Race/Eth Rel:Am Cul,Michael Burawoy; Zawadi Ahidiana,under,2,5,5,3,0,0,1,0,0,0,0,0,0,1,0
MATH,16B,12111,002,Anal Geo & Calculus,Richard Borcherds; Zixi Hu,under,2,1,3,3,4,1,2,1,1,0,0,0,1,1,0
ARCH,149,10671,001,Spec Top Erg Envir,Brendon Levitt,under,1,6,6,1,0,1,0,0,0,0,0,0,0,0,0
BUDDSTD,50,11029,001,Intro To Buddhsm,Alexander Von Rospatt; James Marks,under,2,4,0,1,1,1,1,0,1,0,0,0,1,3,0
PHILOS,3,12642,001,Nature Of Mind,Adam Bradley; Hannah Ginsborg,under,0,2,5,7,4,2,2,0,0,0,0,0,0,2,0
MEDIAST,N10,12435,001,Intro To Mediast,Josh Jackson,under,0,5,9,10,15,5,4,4,1,1,0,2,5,0,2
ECON,151,11340,001,Labor Economics,Yukiko Asai,under,2,7,5,3,1,3,0,1,1,1,0,0,0,1,0
PB HLTH,107,14832,001,Viol Soc Jst Pb Hlt,Sarah Gamble,under,0,7,7,3,2,0,0,0,0,0,0,0,0,4,2
COLWRIT,5D,11137,001,Engl Thru Literatur,Margi Wald; Nancy Hunt,under,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,N117S,15103,002,Shakespeare,Aileen Liu; Mitchell Breitwieser,under,4,9,3,1,1,1,1,1,0,0,0,0,0,1,0
COLWRIT,8,11206,003,Academic English,Elizabeth Wadell; Margi Wald,under,2,11,0,0,0,0,0,0,0,0,0,1,1,0,0
MATH,54,12148,008,Lin Alg & Diff Eqns,Jianwei Xiao; Richard Borcherds,under,3,8,9,8,3,0,3,1,1,0,0,0,4,0,0
AMERSTD,101AC,15204,001,Us Cultures In Time,Kathleen Moran; Michael Cohen,under,0,11,8,4,4,3,0,1,0,0,0,0,0,1,0
HISTART,R1B,11765,002,Visual Experience,Andrew Stewart; Keith Budner,under,0,4,3,3,1,2,0,0,0,0,0,0,0,0,0
CIV ENG,100,15550,001,Elem Fluid Mechanic,Diane Taylor,under,1,4,2,4,4,1,0,0,0,0,0,0,0,0,0
MATH,53,12128,002,Multivar Calculus,Joseph Stahl; Richard Borcherds,under,0,2,5,6,4,2,3,3,2,2,1,1,1,1,1
L & S,W1,12060,001,Liberal Arts,Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,257,35
ANTHRO,162,15214,001,Topics In Folklore,Anna Creagh,under,1,8,1,1,2,0,0,0,0,0,0,0,1,0,1
HISTART,N80,15543,001,Intro To Modern Art,Andrew Stewart; Jessica Flores,under,0,6,5,2,1,3,0,0,0,1,0,0,2,3,0
LEGALST,104AC,15029,001,Youth Just & Cult,Elizabeth Brown; Kavitha Iyengar,under,0,1,5,4,2,2,1,0,1,0,0,0,0,0,0
UGIS,W157,13375,004,Experiential Learn,Joel Clark,under,0,2,4,1,0,0,0,0,0,0,0,0,0,1,2
PHYS ED,1,12686,203,Pe Activities,Vishnupriya Shah,under,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0
POL SCI,N2,15779,001,Intro Comparat Pol,Michael Fish; Tara Buss,under,2,9,6,7,3,3,2,0,2,2,0,0,1,2,0
COLWRIT,9V,11258,002,Esp Engl Sci Engin,John Mcclain; Margi Wald,under,0,6,4,1,1,2,0,0,0,0,0,0,0,0,0
PHYS ED,1,12684,201,Pe Activities,Toni Mar,under,0,7,0,0,0,0,0,0,0,0,0,0,1,12,4
SOCIOL,111AC,15639,001,Socio Of The Family,Mario Castillo; Michael Burawoy,under,2,8,7,4,0,0,2,0,0,0,0,0,0,4,0
MCELLBI,W61,12306,001,Brain Mind Behavior,Courtney Cape; David Presti; Patrick Carney,under,2,50,0,27,31,0,0,20,7,0,4,0,0,34,6
LINGUIS,C105,15157,001,Mind And Language,Patricia Lichtenstein,under,0,5,9,0,1,1,1,1,0,0,0,0,0,1,1
ESPM,105C,13497,001,Silviculture & Util,Kevin O'Hara,under,0,15,3,0,11,2,1,2,0,0,0,0,0,0,0
ESPM,105A,13495,001,Sierra Nevada Ecol,Scott Stephens,under,1,18,9,2,4,0,0,0,0,0,0,0,0,2,0
JOURN,110,15652,003,Intro To Multimedia,Christopher Schodt; Serginho Roosblad,under,0,33,8,1,1,0,0,0,0,0,0,0,2,0,0
CHICANO,R1AN,16059,001,Reading & Comp,Robert Reyes,under,1,3,8,5,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9I,11242,006,Esp Conflict Res,Jennifer Burton; Margi Wald,under,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6A,15159,006,Esl Acad Speaking,Margi Wald; Michelle Sans,under,0,12,4,0,1,0,0,0,0,0,0,0,0,1,0
PSYCH,7,12918,001,Person In Big Data,Rosanna Guadagno,under,25,55,44,19,4,5,4,3,3,2,0,0,12,11,3
PSYCH,166AC,15247,001,Cultural Psychology,Sara Gorchoff,under,26,27,7,4,3,2,2,0,0,1,0,0,1,5,1
SOCIOL,167,13216,001,Virtual Communities,Edwin Lin,under,0,15,13,7,6,1,1,0,0,0,0,0,1,2,0
UGBA,120AA,10098,001,Int Fin Acct 1,James Webb,under,3,8,6,4,11,6,1,1,1,0,1,1,0,0,0
ETH STD,144AC,11566,001,Racism And U.S. Law,Trina Thompson Stanley,under,4,6,5,6,2,2,1,0,0,0,0,0,0,6,0
COLWRIT,6F,11162,004,Esl Listen Speak,Margi Wald; Michelle Baptiste,under,3,10,2,0,0,0,0,0,0,0,0,0,0,0,0
PHILOS,25A,12655,002,Ancient Philosophy,Hannah Ginsborg; Quinn Gibson,under,0,4,4,2,6,4,2,1,1,0,0,0,1,4,0
MATH,10B,12102,001,Methods Of Math,James Robertson; Richard Borcherds,under,0,6,1,4,3,3,0,3,1,0,1,0,0,0,0
INTEGBI,131L,11854,001,Human Anatomy Lab,Sarah Hykin; Thomas Carlson,under,0,3,4,3,2,0,1,0,1,0,0,0,0,3,0
LINGUIS,151,12077,001,Lang & Gender,Andrew Garrett; Erin Donnelly,under,2,9,1,2,0,1,0,0,0,0,0,0,0,3,2
PB HLTH,112,15207,001,Global Health,Arthur Reingold; Jade Benjamin-Chung; John Colford,under,42,31,15,7,4,2,0,1,0,0,0,0,0,2,0
UGIS,W158,13409,010,Global Citizenship,Jeroen Dewulf,under,1,18,1,1,0,0,0,0,0,0,0,0,0,2,0
MATH,16A,12104,001,Anal Geo & Calculus,Maria Martinez; Richard Borcherds,under,0,9,4,2,1,3,1,1,0,1,1,3,1,0,1
PUB POL,C184,15357,001,"Energy, Society",Ranjit Deshmukh,under,0,2,1,3,2,2,0,0,0,0,0,0,0,1,2
COMPSCI,70,14045,001,Discrete Math&Prob,Chen Tang; Hongling Lu; Vrettos Moulos,under,9,48,40,61,43,28,14,12,9,0,21,0,17,4,6
UGBA,196,10137,001,Spec Topics Bus Adm,Ryan Sloan,under,0,7,18,3,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,5K,15205,003,Culture And Media,Barbara Mcclain; Margi Wald,under,3,12,0,3,0,0,0,0,0,0,0,0,0,0,0
ISF,100I,15109,001,Consum Society Cult,Fang Xu,under,2,5,9,4,2,0,2,1,0,0,0,0,1,0,0
ECON,N181,11344,001,Internat'L Trade,Calanit Kamala,under,5,12,11,5,7,6,2,1,0,0,0,0,0,5,0
IAS,196,15736,006,Special Research,Alan Karras; Randeep Kullar,under,2,4,8,3,0,0,0,0,0,0,0,0,0,20,0
PHYSICS,39,12751,001,Low Div Phys Sem,Eric Hunter; Jonathan Wurtele; Man-Yat Chu; William Van Patten,under,0,2,0,1,2,1,0,0,0,0,0,0,0,6,3
COLWRIT,6I,11173,002,Esl Conflict Res,Jennifer Burton; Margi Wald,under,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,141,14835,001,Intro Biostat,Maureen Lahiff,under,4,60,19,6,10,11,3,0,0,0,0,0,0,3,0
SOCIOL,140,13213,001,Polit & Soc Cha,Laleh Behbehanian,under,1,30,15,8,2,1,0,0,0,0,0,0,4,1,1
COLWRIT,5C,11136,005,Engl Thru Film,Janet Christensen; Margi Wald,under,0,17,0,0,0,0,0,1,0,0,1,0,1,0,0
CHEM,1AL,10191,001,General Chem Lab,Anjum Sareshwala; Jacob Olshansky,under,3,22,25,17,16,7,1,3,0,0,1,0,1,2,0
RHETOR,2,15091,001,Public Speaking,Daniel Boyarin; Michael Dalebout,under,1,4,2,2,1,0,0,0,0,0,0,0,0,1,0
IAS,150,15254,002,Adv Std In Ias,Chad Denton,under,0,3,0,2,3,2,1,0,0,0,0,0,0,0,0
CHEM,3BL,10224,001,Organic Chem Lab,Anjum Sareshwala; Peter Marsden,under,4,88,39,5,3,1,2,0,0,0,0,0,1,0,0
MUSIC,20A,12438,001,Basic Musicianship,Merav Singer,under,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2
LEGALST,160,15050,001,Punishment Cult Soc,Alessandro De Giorgi; Eduardo Bautista Duran,under,1,8,5,8,2,1,1,0,0,1,0,0,0,0,0
UGIS,W157,15715,015,Experiential Learn,Joel Clark,under,0,35,16,1,2,1,0,0,0,0,1,0,0,17,3
ETH STD,122AC,11563,001,Eth/Race In Am Film,William Gow,under,1,15,2,2,1,2,0,0,0,0,0,0,0,4,0
ANTHRO,166,10857,001,"Lang,Culture,Socity",Brian Karl,under,3,15,5,1,5,1,0,0,0,0,0,0,3,2,0
MATH,1B,12095,004,Calculus,Richard Borcherds; Xinyu Zhao,under,2,7,1,4,4,3,1,6,0,0,0,0,1,1,3
GERMAN,1,11726,001,Elementary German 1,Nikolaus Euba; Zainab Hossainzadeh,under,0,5,2,2,0,0,0,0,0,0,0,0,0,4,0
THEATER,R1A,15009,002,Performce & Writing,Srijani Ghosh,under,3,3,7,2,0,0,1,0,0,0,0,0,0,0,0
EDUC,W142,15553,001,Ed In Global World,Devanshi Unadkat; Erin Murphy-Graham; Jessica Adams,under,2,22,15,5,3,4,3,2,0,0,0,0,0,8,1
PSYCH,5,15622,001,Tech Vs. Psych,Consuelo Soliz; Elias Aboujaoude; Leela Velautham,under,0,6,6,8,6,9,5,5,3,1,2,3,8,24,2
MUSIC,139,12464,002,World Topics,Carla Brunet,under,4,6,1,0,4,0,0,0,0,0,0,0,0,4,0
ANTHRO,1,10830,001,Intro To Bio Anthro,Sabrina Agarwal,under,1,2,6,5,2,1,0,0,0,0,0,0,3,2,0
PHILOS,25B,12659,002,Modern Philosophy,Hannah Ginsborg; James Hutchinson,under,0,3,5,2,5,3,2,0,0,0,0,0,0,5,0
ENV DES,1,10703,001,Intro To Env Des,W Martin,under,0,15,41,5,0,0,0,0,0,0,0,0,0,0,0
SPANISH,N102C,13264,001,Advanced Compositio,Michael Iarocci,under,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0
DUTCH,177,11297,001,Dutch Art Hist/Lit,Ireen Esmee Van Der Hoeven,under,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,141,11869,001,Human Genetics,Gemma Niermann,under,0,15,6,7,24,4,7,7,1,2,0,0,0,8,0
CLASSIC,10A,11082,001,Intro Greek Civ,Yasmin Syed,under,0,9,2,0,3,1,0,0,0,0,0,0,0,1,1
INTEGBI,131L,11857,003,Human Anatomy Lab,Fiona Yuan; Thomas Carlson,under,3,2,3,3,3,2,0,0,1,0,1,0,0,5,0
EDUC,149,14624,001,Teach Lang Arts,Marjorie Rowe; P Pearson,under,1,9,8,0,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,6F,11161,003,Esl Listen Speak,Margi Wald; Peter Vahle,under,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0
MUSIC,29,12447,001,Music Now,Nils Bultmann,under,10,11,1,0,1,1,0,0,1,0,0,0,0,5,1
SOCIOL,5,13204,001,Eval Of Evidence,James Lamb; Michael Burawoy,under,1,10,8,5,3,3,1,2,3,0,0,0,1,0,0
MATH,32,12116,001,Precalculus,Emily Gilden; Richard Borcherds,under,0,3,5,1,2,1,0,0,0,0,0,0,0,2,1
COLWRIT,9Y,15241,003,Esp Creative Wrting,Kyle Ridley; Margi Wald,under,0,2,10,4,0,0,0,1,0,0,0,0,0,0,0
SCANDIN,160,15219,001,Scand Myth & Religion,Jackson Crawford,under,0,5,0,0,0,0,0,0,1,0,0,1,0,2,1
"S,SEASN",148,13124,001,Philhistory,Maria Barrios-Leblanc,under,15,12,2,0,0,0,0,0,0,0,0,0,0,1,0
ESPM,169,15344,002,Intnatl Env Politic,Kenneth Worthy,under,0,23,2,2,2,0,0,1,0,0,0,0,0,0,1
IAS,196,15739,009,Special Research,Alan Karras; Randeep Kullar,under,2,17,9,2,0,0,0,0,0,0,0,0,0,9,0
UGBA,133,10114,001,Investments,Samuel Olesky,under,1,14,10,9,7,6,1,1,0,0,0,0,0,8,0
COLWRIT,5C,11135,004,Engl Thru Film,Lawrence Metzger; Margi Wald,under,9,5,1,2,1,0,0,0,0,0,0,0,0,0,0
ESPM,C103,15328,002,Prin Conserv Biol,Gregory Biging; Jean Erick Rakotoarisoa,under,0,6,1,1,0,0,1,0,1,0,0,0,0,0,0
ECON,1,11305,001,Intro To Economics,Jonathan Schellenberg,under,4,25,29,34,20,23,17,12,7,0,7,0,3,7,5
EL ENG,16A,15505,001,Design Info Dev I,Daniel Aranki; Filip Maksimovic; Vasuki Narasimha Swamy,under,5,21,29,28,8,3,6,2,1,2,0,0,2,4,0
CY PLAN,110,10696,001,Intro To City Plng,Matthew Wade; Teresa Caldeira,under,11,10,7,1,1,1,1,0,0,0,0,0,0,0,0
PSYCH,N180,12975,001,Indust/Organ Psych,Christian Wright,under,0,31,6,5,3,1,2,1,0,0,0,0,1,4,0
IAS,150,15327,004,Adv Std In Ias,Rakesh Bhandari,under,0,2,3,2,5,0,0,0,1,0,2,0,0,0,0
MATH,1B,12094,003,Calculus,Anningzhe Gao; Richard Borcherds,under,2,7,3,4,6,1,3,2,1,0,0,0,1,1,1
IND ENG,192,14339,001,Bme Bootcamp,Kenneth Singer,under,12,37,9,1,1,0,0,0,0,0,0,0,0,2,0
ECON,100B,11322,001,Macro Analysis,Raymond Hawkins,under,3,37,19,19,15,4,2,0,0,0,0,0,2,3,2
UGBA,106,10091,002,Marketing,Meir Karlinsky,under,6,4,6,7,11,8,0,0,0,0,0,0,0,7,0
ASTRON,9,15935,002,Select Topics Astro,Nicholas Kern,under,4,6,3,3,2,4,2,0,0,0,0,0,1,4,1
CRWRIT,120,11284,001,Read & Write Poetry,Claire Marie Stancek,under,0,9,1,0,0,0,2,0,0,0,0,0,1,0,0
NUSCTX,10,13619,001,Intro Human Nutr,Mikelle McCoin,under,0,15,5,4,11,1,1,6,0,0,3,1,0,10,0
UGBA,120AB,10102,002,Int Fin Accnting 2,John Lord,under,5,11,2,3,2,3,3,2,1,0,0,0,0,2,0
SOCIOL,7,15378,001,Soc Sci Statistics,Rene Patnode,under,0,5,2,4,1,3,0,1,0,1,0,0,0,2,0
PHYS ED,32,12688,001,Fitness: Phs Ada/Ex,Sue Johannessen,under,0,5,0,0,1,0,1,0,0,1,0,0,1,4,0
MATH,98,12166,002,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
UGBA,105,10087,001,Leading People,Janet Brady,under,3,7,6,2,3,3,2,0,0,0,0,0,0,2,0
MATH,128A,12196,001,Numerical Analysis,Richard Borcherds; Saad Qadeer,under,3,4,3,9,6,3,2,3,4,0,1,0,0,0,2
STAT,W21,13290,001,Intro Prob Stat Bus,Jason Wu; Marla Johnson; Shobhana Murali Stoyanov,under,16,22,18,23,12,7,17,8,4,0,1,1,16,1,2
SOCIOL,150,13214,001,Social Psych,Brian Powers,under,0,13,14,7,1,0,0,0,0,0,0,0,0,0,0
IAS,120,11813,002,Selected Topics,Scott Bailey,under,0,6,2,5,5,1,0,1,0,0,0,0,3,7,0
IAS,196,15733,004,Special Research,Alan Karras; Randeep Kullar,under,4,9,2,1,1,0,0,0,0,0,0,0,1,4,0
FILM,20,11602,001,Film/Media Culture,Alexandra Bush; Mark Sandberg,under,4,5,1,4,4,2,0,0,1,0,0,0,0,0,0
MUSIC,45,12453,002,Beginning Piano 1,Jacqueline Chew,under,1,11,0,0,0,0,0,0,0,0,0,0,0,1,1
COLWRIT,8,11210,007,Academic English,Lawrence Metzger; Margi Wald,under,6,6,1,1,0,2,0,0,0,0,0,0,0,0,0
UGBA,178,10127,001,Intro Internatl Bus,Daniel Himelstein,under,2,25,30,31,14,6,7,0,0,0,0,0,1,3,0
UGBA,101A,10059,001,Microeconomic Analy,Thomas Mccullough,under,1,4,5,3,11,3,2,1,0,0,0,0,0,2,1
IAS,106,11809,001,Inter Micro Theory,Andrew Stevens,under,1,2,2,3,2,1,1,1,1,0,0,0,1,1,0
ART,8,10937,001,Intro Vis Thinking,Takming Chuang,under,1,14,0,0,0,0,0,0,0,0,0,0,0,0,1
MEC ENG,109,14402,001,Heat Transfer,Costas Grigoropoulos; Xinyan Huang; Xinyan Huang,under,5,7,3,4,5,4,7,2,0,2,2,1,0,0,0
COLWRIT,5H,11143,001,Engl Sustainability,Barbara Mcclain; Margi Wald,under,3,6,0,1,0,1,0,0,0,0,0,0,1,0,0
ECON,197,11354,001,Field Study,Martha Olney,under,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5
PSYCH,C64,12945,001,Exploring The Brain,Jamie Schwendinger-Schreck; Sarah Leinwand,under,1,8,4,3,2,1,1,3,1,0,0,0,2,3,0
MCELLBI,102,12330,001,Surv Biochem & Mobi,Natalia Caporale,under,4,26,31,18,33,18,23,28,15,0,14,0,1,0,5
JOURN,110,15651,002,Intro To Multimedia,Scot Tucker,under,0,28,7,2,0,2,0,0,0,0,1,0,0,0,1
SOCIOL,3AC,13203,001,Prin Soc: Am Cultur,Kristen Nelson; Michael Burawoy,under,5,13,9,2,5,2,1,1,0,1,0,0,1,4,0
EPS,20,11503,002,Earthquakes,Horst Rademacher; -,under,0,9,41,16,24,7,8,9,3,0,1,1,0,11,0
COMPSCI,169,15216,001,Software Engineer,Carina Boo,under,1,18,12,4,14,6,2,0,0,0,0,0,0,1,0
JOURN,111,14762,001,Social Mdia Journ,Jeremy Rue; Samantha Clark,under,19,48,5,2,0,1,0,0,0,0,0,0,0,0,0
UGIS,W158,13408,009,Global Citizenship,Jeroen Dewulf,under,2,31,5,1,1,0,0,0,0,1,0,0,0,0,0
PSYCH,101,12957,001,Res & Data Anal,Rosanna Guadagno,under,3,5,0,2,4,0,1,1,0,0,0,0,0,1,0
UGBA,136F,10118,001,Behavioral Finance,Konstantin Magin,under,0,12,16,0,2,0,0,0,0,0,0,0,0,0,0
COLWRIT,7D,16003,003,Food Culture,Lori Bruns; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
NATAMST,161,16014,001,Native American Art,Antonio Abeyta,under,13,2,0,0,0,0,0,0,0,0,0,0,0,2,0
CY PLAN,118AC,10699,001,The Urban Comm,Ricardo Huerta,under,2,5,5,1,1,4,2,2,0,0,0,0,0,1,1
CHICANO,R1AN,16060,002,Reading & Comp,Carlos Macias Prieto,under,0,2,9,5,3,0,0,0,0,0,0,0,0,0,0
EPS,W12,11501,001,The Planets,Austin McDowell; Burkhard Militzer; Elan Lavie,under,0,0,1,1,0,1,0,2,0,0,0,0,0,9,7
POL SCI,149M,15762,001,Topics In Area Stdy,Alice Ciciora; Eric Schickler; Tara Buss,under,1,3,2,3,5,2,3,5,1,1,0,0,2,0,1
CHICANO,135B,15155,001,Contemp Latino Film,Raymond Telles,under,3,11,9,2,1,0,0,0,0,0,0,0,0,3,0
SOC WEL,105,14933,001,Intro Chld Welf,Veronica Piper-Jefferson,under,0,8,11,2,1,2,1,0,0,0,0,1,0,1,0
COMPSCI,C8R,16139,001,Intro Comp Think,Henry Milner,under,6,16,7,0,2,0,1,0,0,0,0,0,0,1,2
COLWRIT,5C,16005,006,Engl Thru Film,Jeffrey Mcclelland; Margi Wald,under,0,11,2,3,0,0,0,0,0,0,0,0,0,0,0
HISTORY,N174T,11796,001,Coexist In Mod Euro,Mark Peterson,under,3,4,2,2,0,1,1,0,0,0,0,0,0,3,0
PHILOS,132,12666,001,Philosophy Of Mind,Robert Noe,under,1,8,7,5,4,4,3,1,0,0,0,0,2,2,0
MCELLBI,63,12307,001,Intro Funct Neuro,David Larue; David Larue,under,9,14,7,2,16,5,4,7,4,0,5,0,2,0,0
COLWRIT,9E,11230,005,Esp Business Engl,Margi Wald; Sepideh Hosseini,under,4,7,1,1,0,0,0,0,0,0,0,0,0,1,0
EA LANG,105,15290,001,Romantic Values,John Wallace,under,1,17,1,3,2,1,0,0,0,1,0,0,0,1,0
FILM,50,11605,001,Film Intr:Nonmajors,Emily Carpenter,under,1,9,6,4,4,2,1,0,1,1,1,0,3,4,1
HISTART,N100,15104,001,Theories & Meth,Andrew Stewart; Grace Harpster,under,1,6,4,1,2,3,0,0,0,0,0,0,0,2,0
MATH,185,12200,001,Complex Analysis,Richard Borcherds,under,7,10,5,4,1,4,3,1,1,0,1,1,2,1,1
COLWRIT,5I,15135,001,Engl Tv Culture,David Skolnick; Margi Wald,under,0,7,4,0,0,0,1,0,0,0,0,0,1,2,0
ETH STD,101A,11559,001,Soc Sci Methods,John Dougherty,under,0,3,2,5,1,1,3,1,1,0,0,0,1,0,0
RHETOR,166,15074,001,Rhet Law Politics,Norman Dale Carrico,under,0,5,3,7,0,0,0,0,0,0,0,0,0,1,0
RHETOR,114,15072,001,New Media,Daniel Boyarin; Kaitlin Forcier,under,2,4,3,3,2,1,0,0,0,0,0,0,0,1,0
ECON,121,11329,001,Ind Org & Pub P,Ievgeniia Iarmosh; Michael Jansson,under,1,8,2,2,0,4,3,1,0,0,0,0,1,0,0
EDUC,130,14621,001,Know Learn Math Sci,Edward Ham,under,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0
GLOBAL,143Q,15677,001,Comfort Women,Tetsushi Ogata,under,0,11,8,0,0,0,0,0,0,0,0,0,0,4,0
COLWRIT,6J,11174,001,Esl Test Prep,Linda Jensen Darling; Margi Wald,under,0,16,1,2,0,0,0,0,0,0,0,0,0,1,0
UGIS,W157,13378,007,Experiential Learn,Joel Clark,under,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0
UGBA,103,10080,001,Intro To Finance,Donatella Taurasi,under,6,10,9,11,10,4,0,1,0,0,0,0,1,3,0
MATH,110,15379,003,Linear Algebra,Carson Rogers,under,3,6,0,5,4,5,4,5,2,1,0,0,2,1,1
COLWRIT,9V,16157,004,Esp Engl Sci Engin,Harry Seng; Margi Wald,under,1,3,6,2,0,1,0,0,0,0,0,0,1,0,0
FILM,25A,15002,1,History Of Film,Emily Carpenter,under,7,4,3,3,1,1,1,2,1,0,0,0,1,4,3
"ENE,RES",C100,15014,001,"Energy, Society",Ranjit Deshmukh,under,0,5,7,2,5,0,0,0,0,0,0,0,0,1,0
MATH,53,12127,001,Multivar Calculus,Edward Scerbo; Richard Borcherds,under,2,4,7,4,7,2,3,3,5,0,0,0,1,1,0
PHILOS,12A,12649,002,Intro To Logic,Hannah Ginsborg; Rachel Rudolph,under,2,15,6,3,5,0,1,1,0,0,0,1,1,5,2
SLAVIC,R5B,13176,001,Reading And Comp,Eric Naiman; Thomas Dyne,under,1,10,1,1,0,0,0,0,0,0,0,0,1,0,0
SCANDIN,R5B,13159,001,Reading & Comp,Ida Johnson; Mark Sandberg,under,0,4,0,2,2,1,0,1,1,0,0,0,0,0,0
MATH,104,12180,002,Intro To Analysis,Michael Pejic,under,0,6,3,4,3,2,0,3,3,0,1,0,2,6,2
NWMEDIA,R1B,14602,001,New Media R&C,Nicholas de Monchaux; Nicholaus Gutierrez,under,0,3,4,8,3,0,0,0,0,0,0,0,0,0,0
HISTORY,136C,15369,001,Defiant Women,Stephanie Jones-Rogers,under,8,8,3,0,2,0,0,0,0,0,0,0,0,3,0
ENVECON,C101,15301,001,Environmental Econ,Madeline Schatzberg,under,0,6,4,2,4,1,3,3,1,1,0,1,2,0,0
ENV DES,8,10710,001,Env Des Disc,Agostino Di Tommaso; Gabriel Kaprielian,under,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0
COG SCI,N100,15760,001,Issues In Cognition,Paul Thiem,under,18,9,10,1,0,0,0,0,0,0,0,0,0,3,0
ANTHRO,R5B,10847,004,Reading & Comp,Clare Cameron; Laurie Wilkie,under,1,1,6,2,1,0,1,0,0,0,0,0,0,0,0
MATH,110,12185,001,Linear Algebra,Jonathan Gleason; Richard Borcherds,under,5,5,6,2,4,4,4,2,0,0,0,1,0,0,0
ANTHRO,3AC,10839,001,Intro Soc/Cult Ac,Brian Karl; Robert Offer-Westort,under,5,8,8,4,2,1,1,1,1,1,0,0,0,3,1
COLWRIT,6F,11163,005,Esl Listen Speak,Margi Wald; Ruth Acker,under,0,0,11,6,1,0,0,0,0,0,0,0,0,0,0
COLWRIT,5F,11140,001,Engl Human Rights,Carolyn Carr; Margi Wald,under,0,2,3,1,2,1,1,2,1,0,0,0,0,0,0
NE STUD,R1A,12535,002,Read Comp Ne Stud,Aria Fani; Carol Redmount; Carol Redmount,under,1,11,2,1,0,1,0,0,0,0,0,0,0,0,0
MATH,53,12130,004,Multivar Calculus,Arash Farahmand,under,10,8,3,2,0,1,2,2,1,0,0,0,3,2,0
ANTHRO,R5B,10845,002,Reading & Comp,Alexandra Mccleary; Laurie Wilkie,under,1,5,0,1,2,2,1,2,0,0,1,0,0,0,0
ENGIN,7,16053,001,Intr Computer Prog,Heather Savoy,under,2,15,3,2,2,0,1,1,0,0,0,0,0,2,2
PSYCH,N117,15727,001,Human Neuropsych,Jesse Bengson,under,27,20,9,3,4,0,1,0,0,1,0,0,0,0,0
COLWRIT,7A,11181,001,Media & Culture,Margi Wald; Michelle Sans,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
PB HLTH,162A,14841,001,Pub Hlth Microbiol,Tarek Elbeik,under,3,6,4,7,9,9,4,3,1,0,1,0,2,0,0
ART,8,10939,003,Intro Vis Thinking,Lee Lavy,under,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0
COM LIT,N60AC,11275,002,Lit Amer Cultures,Howard Fisher; Sophie Volpp,under,0,2,4,3,1,1,0,0,0,0,0,0,0,1,0
ART,21,10943,001,Digital Photography,Matthew Smith,under,4,10,1,0,0,0,0,2,0,0,0,0,0,1,0
POLECON,N101,15771,001,Contemp Theo Pol Ec,Khalid Kadir,under,0,6,5,8,6,5,3,1,3,1,0,0,1,0,0
MEC ENG,106,14397,001,Fluid Mechanics,Jocelyn Bale-Glickman; Jocelyn Bale-Glickman,under,3,4,2,6,3,3,0,1,1,0,0,0,1,0,0
