Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
COM LIT,R1B,21478,007,Engl Comp World Lit,Caitlin Scholl; Miryam Sas; Saniya Taher,under,0,5,9,6,5,1,1,1,0,0,0,0,2,0,0
PHYSICS,198BC,16682,003,Directed Group Stud,Elizabeth Wildenhain; Matt Pyle,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
NE STUD,24,32748,001,Freshman Seminars,Carol Redmount,under,2,8,0,0,0,0,0,0,0,0,0,0,0,4,0
ART,23AC,26202,001,Digital Media: Fdns,Greg Niemeyer,under,4,18,0,0,3,0,0,0,0,0,0,0,0,3,0
THEATER,R1B,23891,001,Performce & Writing,Abigail De Kosnik; Aparna Nambiar,under,0,10,4,2,2,0,0,0,0,0,0,0,0,0,0
ECON,151,31851,001,Labor Economics,Yuan Tang,under,3,36,31,24,24,10,3,9,3,0,0,0,1,1,3
ITALIAN,R5B,22292,001,Reading & Comp,Maria Fuller; Michiko Arai,under,1,9,2,2,2,1,0,0,0,0,0,0,0,0,0
MATH,1B,22630,002,Calculus,Francis Christ,under,16,38,36,50,54,45,26,26,21,0,0,0,36,3,12
PERSIAN,1A,22986,001,Elem Mod Persian,Gholam-reza Ghahramani,under,2,6,4,0,0,0,0,0,0,0,0,0,0,2,0
UGBA,C5,20133,001,Intro To Entrep,Aaron McDaniel,under,2,19,10,8,3,1,0,0,0,0,0,0,0,43,4
LEGALST,103,24640,001,Theor Of Law & Soc,Christopher Tomlins; Kavitha Iyengar,under,1,9,3,4,8,4,3,7,1,0,0,0,2,4,0
EPS,117,24519,001,Geomorphology,William Dietrich,under,0,4,4,5,3,0,2,1,4,0,2,0,1,0,2
GLOBAL,102,25233,001,Critical Thinking,Peter Bartu,under,0,10,1,7,1,0,0,0,2,0,0,0,0,0,0
XART,98,34004,002,Directed Group Study,Evan Bissell,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
FILIPN,100A,21884,001,Intermed Filipino,Karen Llagas; Karen Llagas,under,6,7,3,1,0,0,0,0,0,0,0,0,0,1,0
PB HLTH,162L,29590,103,Pub Hlth Microb Lab,Fenyong Liu,under,1,8,4,4,6,0,2,0,2,0,0,0,0,0,0
MUSIC,146B,22924,001,Balinese Gamelan,Lisa Gold,under,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,105B,31459,001,Greece 403-31 Bce,Emily Mackil,under,0,10,9,4,2,1,0,0,0,0,0,0,1,2,1
HINDI,1A,31079,001,Intrd Hindi,Nora Melnikova,under,9,11,2,0,0,0,0,0,0,0,0,0,0,4,0
INTEGBI,160,22126,001,Evolution,Noah Whiteman,under,2,29,19,12,5,3,0,2,2,0,0,0,1,1,0
HUM,10,31583,002,Compass Course,Damon Young; Kathleen Donegan; Michael Mascuch,under,0,18,18,2,1,0,0,1,0,0,0,0,0,5,0
PHYS ED,1,31748,023,Pe Activities,Kyungmi Yoo,under,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0
CHEM,1A,20206,001,General Chemistry,Phillip Geissler; Pratima Satish,under,15,76,65,78,57,36,31,28,11,11,9,5,3,9,8
THEATER,146A,24077,001,Choreography,Joe Goode,under,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0
HISTORY,158C,31606,001,Europe 1914-Pres,John Connelly,under,0,2,7,17,3,6,1,0,0,0,0,0,0,3,0
UGBA,10,19948,001,Principles Of Bus,Daniel Mulhern; John Briginshaw; Judith Hopelain; Omar Romero-Hernandez,under,39,75,136,115,106,35,22,21,8,5,0,2,4,85,10
MATH,10A,22338,001,Methods Of Math,Andrew Gitlin; Anthony Villafranca; Edric Shao-Zhe Wang; Guillaume Varvoux; Joshua Hull; Ke Liu; Kimberly Restrepo; Rafael Vigario Coelho; Zvezdelina Stankova,under,17,36,29,30,29,23,21,24,12,2,6,3,6,4,10
PHYS ED,11,23145,007,Pe Activities,Steven Murray; Thomas Salinaro,under,0,0,0,0,0,0,0,0,0,0,0,0,0,96,3
MEC ENG,C134,27960,001,Feedback Cntrl Sys,Ronald Fearing,under,0,4,1,0,3,0,1,0,2,0,1,0,2,0,0
EPS,C178,21718,001,Applied Geophysics,James Rector III; Yaobin Yang,under,0,8,2,1,2,0,0,0,0,0,0,0,0,0,0
AFRICAM,R1B,24247,002,Freshmn Composition,Michael Myers Ii; Ula Taylor,under,0,8,5,2,0,0,1,0,0,0,0,0,0,0,0
ENGLISH,166,26453,002,Special Topics,Mark Goble,under,0,5,13,4,5,0,0,0,0,0,0,0,0,0,1
KOREAN,1A,22213,005,Elementary Korean,Jiyoon Lee,under,2,6,3,0,1,0,0,0,0,0,0,0,0,0,1
INTEGBI,117LF,22113,002,Med Ethnobotany Lab,Betsabe Castro Escobar; Thomas Carlson,under,4,11,1,2,4,2,1,0,1,0,0,0,0,1,1
ECON,134,31738,001,Macro Econ Policy,Emi Nakamura; Judy Ikeda,under,5,19,26,22,17,13,6,4,0,0,2,0,2,12,1
GEOG,10AC,31682,001,Worldings:  Regions,Jon Kosek,under,14,51,26,7,4,1,0,1,1,0,0,0,2,30,0
HISTORY,7A,22028,001,Us To Civil War,David Henkin,under,15,48,72,39,22,10,8,0,1,1,0,0,2,65,8
GERMAN,102D,26227,001,Pop Culture/Germany,Jonas Teupert; Nikolaus Euba,under,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0
LEGALST,190,31372,001,Topics In Law/Soc,Martin Shapiro,under,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0
ENGIN,25,27846,001,Vis For Des,Dennis Lieu,under,2,31,17,16,33,27,19,16,2,0,0,0,1,7,0
ART,102,21114,001,Approaches To Ptng,Indira Morre,under,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0
EECS,127,28291,001,Optimization Models,Alexandre Bayen,under,10,48,14,21,33,6,12,18,1,0,6,0,6,14,6
XENGLIS,R1A,29803,003,Reading And Comp,Kirsten Schwartz,under,4,3,7,2,0,1,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,21421,015,College Writing 1a,Michelle Baptiste,under,0,5,0,1,4,2,0,1,0,1,0,0,0,0,0
AEROSPC,1A,21404,001,Found Us Air Force,Beverly Davis; Shawn Stappen,under,2,11,7,0,0,0,0,1,0,0,0,0,0,0,0
SPANISH,R1A,24013,001,Span Speak World,Lorena Mancilla Corona; Michael Iarocci,under,0,6,4,3,0,2,1,0,0,0,0,0,0,0,0
ENGLISH,R1B,21678,005,Reading And Comp,Carla Serpell; Sarah Rice,under,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,150,20562,001,Intro To Structures,Eduardo Montalto; Medini Tolpadi; R Gary Black,under,3,29,20,20,10,2,8,8,0,0,0,0,1,0,0
GWS,129,25902,001,Bodies & Boundaries,Barbara Barnes,under,2,28,15,1,7,3,0,0,0,0,0,0,1,1,0
MCELLBI,198,22777,009,Directed Group Stdy,Henk Roelink; Maria Park; Samantha Hill,under,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2
ANTHRO,196,33307,003,Undergrad Sem,Sabrina Agarwal,under,10,6,2,2,0,0,0,0,0,0,0,0,0,0,0
THEATER,162,24084,001,Stage Direct,Margo Hall-callender,under,0,10,1,0,1,1,0,0,0,0,0,0,0,0,0
GLOBAL,150Q,25235,001,Topics: Asia,Keiko Yamanaka,under,0,13,6,5,0,0,0,0,0,0,0,0,0,4,2
EPS,88,26406,001,Python & Earth Sci,Nicholas Swanson-hysell,under,0,10,5,2,1,1,0,2,0,0,0,0,1,1,0
PHYSICS,5B,24792,001,Intr Em Waves Optcs,Matthias Reinsch,under,7,8,6,5,7,4,2,3,2,0,4,0,2,1,1
PUB POL,190,17502,003,Spec Topics Pub Pol,Rucker Johnson,under,6,23,8,6,0,0,0,0,0,0,0,0,0,3,0
SPANISH,107A,23987,001,Survey Span Lit,Nasser Meerkhan,under,0,5,3,1,2,0,0,0,0,0,0,0,0,0,0
MEDIAST,101,32502,001,Visual Culture,Josh Jackson,under,0,10,10,8,6,5,2,0,1,0,0,0,1,2,0
FILIPN,W1X,24437,001,Intro Filipn Online,Maria Barrios-Leblanc; Maria Barrios-Leblanc,under,35,23,0,1,0,0,0,0,0,0,0,0,0,0,0
ARCH,142,20684,001,Sustainability Coll,Gail Brager; Samantha Gebb,under,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1
COMPSCI,198,27721,003,Directed Group Stdy,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
MUSIC,20A,22926,002,Basic Musicianship,Robert Yamasato,under,0,15,6,1,1,0,0,0,0,1,0,0,0,7,1
XETHSTD,21AC,29787,001,Comp Surv Ethnic Gr,Siri Brown,under,0,14,17,10,5,1,0,2,1,0,0,0,1,10,0
LINGUIS,121,30911,001,Formal Semantics,Peter Jenks,under,3,15,6,6,2,0,1,2,1,2,0,2,1,1,0
PHYS ED,2,31768,060,Pe Activities,Russell Ahn,under,1,5,0,1,1,0,0,0,0,0,0,0,0,9,1
PHYS ED,1,23475,036,Pe Activities,Dini Wong,under,0,2,0,0,0,0,0,0,0,0,0,0,0,11,1
STAT,20,23873,001,Intro Prob Stat Cal,Shobhana Murali Stoyanov,under,25,36,59,59,50,41,36,21,10,0,1,6,6,11,12
UGBA,115,20071,001,Competitivestrategy,Jon Metzler,under,0,8,13,10,1,1,0,0,0,0,0,0,0,0,0
URDU,100A,30985,001,Intermediate Urdu,Gregory Bruce,under,0,7,2,1,0,0,0,0,0,0,0,0,0,1,0
GERMAN,2,22069,002,Elementary German 2,Julia Schroeder; Nikolaus Euba,under,0,3,1,3,2,0,0,0,0,0,0,0,0,1,0
PHYS ED,1,26205,018,Pe Activities,Alexandra Cummins,under,0,5,0,0,0,0,0,0,0,0,0,0,0,23,0
UGBA,190D,33440,001,Innovation & Design,Clark Kellogg; Mariana Somma,under,1,16,17,9,12,1,0,0,0,0,0,0,0,2,0
NATAMST,20A,22890,001,Intro To Nas,Enrique Lima,under,0,21,2,1,0,0,0,0,0,0,0,0,0,6,0
MATH,113,22634,001,Abstract Algebra,Paul Vojta,under,0,3,2,3,4,1,3,1,1,0,1,0,1,1,1
FRENCH,180D,32786,001,Fr Civilization,Eglantine Colon,under,3,5,4,2,1,1,0,0,0,0,0,0,0,0,1
CHINESE,10A,21348,001,Inter Chinese,Damien Donnelly,under,0,6,2,2,1,0,0,1,0,0,0,0,0,5,0
XCOMLIT,R1A,29892,002,Engl Comp World Lit,Jonathan Rowan,under,0,4,5,4,1,0,0,0,0,0,0,0,0,0,0
NE STUD,18,22876,001,Intro Ancient Egypt,Carol Redmount,under,32,46,12,5,8,2,2,1,0,0,0,2,0,30,6
MEC ENG,108,27926,001,Mech Beh Eng Matris,Kyriakos Komvopoulos,under,1,5,3,9,15,8,14,4,1,1,0,0,1,0,0
COM LIT,151,31371,001,Ancient Medit Wrld,Leslie Kurke,under,0,4,5,1,3,1,0,0,0,0,0,0,0,1,1
MATH,172,33643,001,Combinatorics,Jeremy Lovejoy,under,2,4,7,1,1,0,1,0,1,0,0,0,1,0,1
HISTORY,100M,26108,001,Topics-Mideast,Stephanie Rotem,under,9,3,4,2,2,0,0,0,0,0,0,0,0,2,0
SLAVIC,R5B,23598,001,Reading And Comp,Zachary Johnson,under,1,12,1,2,1,1,0,0,0,0,0,0,0,0,0
ISF,189,19187,003,Isf Research Method,Fang Xu,under,0,11,2,6,0,0,0,1,0,0,0,0,1,0,0
IAS,C118,22154,001,Intro Econometrics,Jeremy Magruder,under,2,2,1,0,3,3,0,0,0,1,0,0,0,1,0
HISTORY,103D,24894,004,Proseminar: U.S.,Sandra Eder,under,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0
THEATER,141,24057,001,Interm Modern Dance,James Graham,under,0,14,8,0,0,0,0,0,0,0,0,0,0,3,0
S ASIAN,R5A,25590,004,Great Books India,Nicole Ferreira; Sylvia Tiwon,under,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0
MATH,98,22670,009,Directed Group Stdy,Andrew Shi; Per-Olof Persson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
COLWRIT,R4B,21447,003,"Read,Comp,Research",Caroline Cole,under,0,1,1,6,3,2,0,0,0,0,0,0,2,0,0
GWS,133AC,31067,001,"Wom,Men,Oth Animals",Melinda Chen,under,0,46,6,2,3,0,0,0,0,0,0,0,0,8,0
SOCIOL,198,23789,010,Directed Group Stdy,Linus Huang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
HISTORY,100AC,31604,003,Topics Am Cult,Bonnie Morris,under,12,54,63,23,3,1,0,1,0,0,0,0,0,35,0
ESPM,197,14674,021,Field Study,Kathryn De Master,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
MUSIC,168A,32863,001,Instrumental Perf,Adam Luftman; Alicia Telford; Antoine Van Dongen; Dale Wolford; Daniel Flanagan; David Milnes; Ellen Rose; Hrafnhildur Atladottir; Jonathan Koh; Jooyeon Kong; Kyle Bruckmann; Leighton Fong; Loren Mach; Maria Tamburrino; Mariko Smiley; Peter Josheff; Richard Worn; William Harvey,under,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,C130,20325,001,Biophysical Chem,David Savage; John Kuriyan; Lap Jung Nugent Lew,under,3,2,6,2,1,1,4,1,1,0,0,0,0,2,0
MATH,136,25792,001,Incomplete/Undecid,Antonio Montalban,under,1,7,4,3,1,5,0,2,1,0,2,0,1,3,2
INDONES,100A,31055,001,Intermed Indonesian,Ninik Lunde; Ninik Lunde,under,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,196,11210,004,Special Lab Study,John Arnold; Korshid Tarin; Maura Daly,under,4,19,2,0,1,0,0,0,0,0,0,0,0,0,0
MUSIC,142,22900,001,Univ Wind Ensemble,Cindy Cox; Cindy Cox; Matthew Sadowski,under,0,43,0,0,0,0,0,0,0,0,0,0,0,1,0
MATH,198BC,34059,003,Directed Group Stud,Antonio Montalban; Patrick Lutz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
CHINESE,155,32800,001,Vern Chinese Lit,Robert Ashmore,under,0,3,1,2,1,0,1,0,0,0,0,0,0,4,3
BIO ENG,C165,28700,001,Med Img Sig & S,Steven Conolly,under,1,6,1,3,3,0,2,1,0,0,0,0,0,0,0
EL ENG,198,27755,004,Directed Group Stdy,Trevor Darrell,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
CY PLAN,190,33034,001,Adv Topcs Urban Stu,Daniel Rodriguez; Meiqing Li,under,0,6,13,9,4,0,0,0,0,0,0,0,0,1,0
COMPSCI,61A,27604,001,Str Interp Cmp Prgs,John DeNero,under,65,258,301,346,291,150,86,29,15,6,6,1,20,96,22
COM LIT,R1B,31315,014,Engl Comp World Lit,Miryam Sas; Tara Phillips,under,0,3,4,6,3,0,1,0,0,0,0,0,0,0,0
UGBA,105,20147,002,Leading People,Dana Carney,under,7,22,16,41,34,12,1,0,0,0,0,0,0,5,1
MUSIC,128,26304,001,Historical Topics,Gavin Williams,under,7,14,5,2,1,0,0,0,0,0,0,0,0,5,0
L & S,C70U,22207,001,General Astronomy,Alexei Filippenko; Kishore Patra,under,11,23,6,2,3,1,2,0,0,0,0,0,0,77,2
COMPSCI,47B,27456,001,Supl Data Structure,Paul Hilfinger,under,8,2,0,1,1,0,2,0,0,0,0,0,2,0,1
PHYS ED,2,23405,082,Pe Activities,Richard Morris,under,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0
GERMAN,4,25477,002,Intermed German Ii,Nikolaus Euba; Vera Feinberg,under,0,7,2,0,1,0,0,0,0,0,0,0,0,1,0
L & S,126,24775,001,Energy And Civilization,Ahmed Badruzzaman; Christine Rosen; James Rector III,under,0,6,3,6,4,2,0,2,0,0,0,0,1,21,0
UGBA,100,19998,001,Business Comm,Daniel Himelstein,under,0,1,20,10,0,0,0,0,0,0,0,0,0,0,0
XGEOG,50AC,29896,001,California,Seth Lunine,under,0,32,19,5,4,0,0,0,0,0,0,0,0,1,0
ENGLISH,115A,31126,001,Eng Renaissance,Jennifer Miller,under,2,5,6,2,2,0,0,0,0,0,0,0,0,4,0
AFRICAM,R1B,24514,001,Freshmn Composition,John Mundell; Ula Taylor,under,2,12,1,1,2,0,0,0,0,0,0,0,0,0,0
KOREAN,1B,25580,001,Elementary Korean,Kyongmi Park,under,2,7,2,1,1,0,1,0,0,0,0,0,0,1,1
STAT,131A,23970,001,Stat For Datasci,Elizabeth Purdom,under,0,2,1,3,3,0,0,1,1,0,0,0,1,5,0
PHYSICS,111A,23482,001,Instrumentation Lab,Joel Fajans; Jose Soria; Kai-Isaak Ellers; Waqas Khalid; Yihua Zhong,under,6,11,6,7,11,2,0,0,0,0,0,0,0,0,0
PHYS ED,2,23415,030,Pe Activities,Toni Mar,under,0,7,0,0,1,0,0,0,0,0,0,0,0,30,6
IND ENG,190E,33270,003,Advance Topics Ieor,Stephen Torres,under,7,10,4,1,0,0,0,0,0,0,0,0,0,4,0
EDUC,W140A,29057,001,Art Of Making Mean,Glynda Hull,under,1,10,4,1,2,1,0,0,0,0,0,0,2,1,3
MATH,98BC,19193,001,Directed Group Stud,Antonio Montalban; Kubrat Danailov,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
PSYCH,198,23635,007,Directed Group Stdy,Bella Lau; Heng-hsian Liu; Jenny Zhou,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
ISF,198,25106,001,Directed Group Stdy,Aura Barrera; Megha Dhingra; Shreeharsh Kelkar,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
SOCIOL,182,33172,001,Rac Dom/Intn'L Pers,Loic Wacquant,under,7,5,1,1,1,0,1,0,0,0,1,1,1,3,0
CHEM,3A,20322,001,Chem Struct React,Kimberly Houghton; Maryann Robak,under,35,43,34,19,23,18,17,21,10,0,7,0,8,4,5
XANTHRO,1,29844,001,Intro To Bio Anthro,Gary Richards,under,15,33,8,5,1,2,0,0,3,1,0,0,1,21,5
PHYS ED,3,23326,001,Pe Activities,Elmar Stefke,under,0,3,0,0,1,1,0,0,0,0,0,0,0,7,0
MATH,113,22329,005,Abstract Algebra,Sebastian Eterovic,under,5,6,2,5,1,5,0,5,2,2,1,2,0,0,4
PORTUG,50,25143,002,Intensive Portugues,Catarina De Morais Gama; Clelia Donovan,under,0,3,2,1,4,0,0,0,1,0,0,0,0,3,0
PHYS ED,1,23473,034,Pe Activities,Dini Wong,under,0,2,0,1,0,0,0,1,0,0,0,0,0,15,0
STAT,153,26277,001,Intro Time Series,Jared Fisher,under,6,33,19,16,9,7,4,1,1,2,1,0,2,8,1
PHYS ED,1,23445,051,Pe Activities,Jason Britton,under,0,8,0,3,0,1,0,0,0,0,1,0,0,6,1
NATAMST,90,22886,001,"Myth, Memory, Hist",Diane Pearson,under,0,28,1,0,2,0,0,0,0,0,0,0,0,1,0
MIL SCI,1,26618,002,Leadership Lab,Michael Volpe,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1
PHYSICS,137B,23461,002,Quantum Mechanics,Austin Hedeman,under,1,8,8,5,10,9,5,5,2,0,0,0,4,0,0
MATH,104,22709,002,Intro To Analysis,Ian Charlesworth,under,5,6,2,3,3,3,0,4,0,0,1,0,0,1,1
DES INV,198,33668,5,Directed Group Stud,Joshua Hug,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
COMPSCI,199,11586,016,Superv Indep Study,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
MUSIC,153A,24368,001,Adv Tonal Harmony,David Pereira,under,0,2,3,4,2,1,0,0,0,0,0,0,0,1,0
UGBA,165,20091,001,Advertise Strategy,William Fanning,under,0,3,3,3,0,1,1,0,0,0,0,0,0,2,0
POL SCI,106A,23064,001,Camp Strat/Media,Daniel Schnur,under,0,19,16,9,8,2,0,1,0,0,0,0,2,0,0
SPANISH,25,23953,001,Read And Analysis,Alexandra Saum Pascual; Yesenia Blanco,under,2,5,3,1,2,0,0,0,0,0,1,0,0,3,2
MATH,128A,22400,001,Numerical Analysis,Ming Gu,under,7,31,18,29,25,33,12,9,15,0,6,0,15,1,7
IAS,C176,24380,001,Climate Change Economics,David Anthoff,under,0,3,5,4,4,0,3,0,0,0,0,0,0,0,0
SOCIOL,198,23790,011,Directed Group Stdy,Laleh Behbehanian,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
ENGLISH,130B,24762,001,Amer Lit: 1800-1865,Samuel Otter,under,0,7,5,6,8,2,0,0,0,2,0,0,0,5,0
LINGUIS,5,22519,001,Lang & Linguistics,Stephanie Farmer,under,0,40,9,11,10,6,3,0,0,0,0,1,0,10,0
COLWRIT,R1A,21415,009,College Writing 1a,Benjamin Spanbock,under,1,0,1,4,4,3,0,0,0,0,0,0,0,0,0
MCELLBI,198,22778,010,Directed Group Stdy,Henk Roelink; Maria Park; Samantha Hill,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
EL ENG,120,27806,001,Signals And Systems,Murat Arcak,under,3,14,20,17,11,10,7,4,0,0,0,0,1,7,2
BIO ENG,10,27317,001,Intro/Biomed Engin,Terry Johnson,under,24,148,38,9,8,2,1,1,1,1,0,1,0,12,0
CELTIC,168,24354,001,Celtic Mythology,Annalee Rejhon,under,1,3,1,1,3,0,1,1,0,0,0,0,0,9,7
SPANISH,2,23880,001,Elem Spanish,Ernesto Gutierrez Topete; Miriam Hernandez-Rodriguez,under,0,1,4,0,3,1,0,0,0,0,0,0,0,1,1
NUSCTX,98,26961,004,Directed Group Stdy,Sona Kang,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
SOCIOL,160,23847,001,Sociol Of Culture,Jill Bakehorn,under,0,9,17,17,28,12,6,6,1,1,1,0,0,5,1
BIO ENG,196,14058,016,Underg Des Res,Dorian Liepmann,under,6,16,2,0,0,1,0,0,0,0,0,0,0,0,0
COLWRIT,131,21407,001,Intro Creatv Nonfic,Catherine Oakes,under,0,12,4,1,0,0,0,0,0,0,0,0,0,3,0
ECON,182,21588,001,Intl Monet Econ,Galina Hale,under,0,12,9,17,15,10,4,9,1,0,0,0,0,15,1
INTEGBI,117,22081,001,Medical Ethnobotany,Thomas Carlson,under,15,40,24,14,24,6,4,3,4,0,0,0,1,31,1
AFRICAM,153C,31158,001,Toni Morrision,Darieck Scott,under,4,6,3,6,5,0,0,0,1,0,1,0,1,8,0
COM LIT,R1B,21459,008,Engl Comp World Lit,Louisa Kirk; Miryam Sas; Samuel Jackson,under,0,4,6,8,11,4,1,0,0,0,0,0,0,0,0
EL ENG,16A,27735,001,Design Info Dev I,Bernhard Boser; Gireeja Ranade; Grace Zhang; Moses Won; Samuel Chaim-Weismann,under,9,268,101,178,214,81,38,26,17,6,2,7,13,24,17
GEOG,159AC,21796,001,The Southern Border,Harley Shaiken,under,0,52,0,0,13,0,0,1,0,0,0,0,0,11,0
SOCIOL,130AC,24141,001,Soc Inequal:Am Cult,Joanna Reed,under,1,16,23,23,22,9,2,4,0,0,0,0,1,19,5
COMPSCI,169,33830,001,Software Engineer,Michael Ball,under,9,30,22,10,11,11,0,2,0,0,0,0,1,4,2
HISTORY,100S,33341,001,Topics-Science,Ashton Wesner,under,2,7,3,2,2,1,1,0,1,0,0,0,0,2,1
FRENCH,R1A,21862,001,Eng Com With Fr Lit,Susan Maslan; Victoria Bergstrom,under,0,9,4,0,1,2,0,0,0,0,0,0,0,0,0
PHYS ED,12,23340,024,Pe Activities,Steven Murray; Thomas Salinaro,under,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1
THEATER,R1B,30972,007,Performce & Writing,Lindsey Summers,under,0,4,6,3,2,0,0,0,0,0,0,0,2,0,0
ENGIN,120,27859,001,Prin Of Engr Econom,Eric Friedman,under,3,21,22,25,13,12,10,5,2,0,3,0,1,2,0
HISTORY,103E,33347,003,Proseminar: Lat Am,Elizabeth Schwall,under,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0
KOREAN,100AX,22192,001,Adv Korean Heritag,Meehyei Lee,under,0,13,2,1,1,0,0,0,0,0,0,0,0,0,0
LINGUIS,C146,32826,001,Lang Acquisition,Mahesh Srinivasan,under,10,17,7,12,8,8,3,2,1,0,1,0,0,1,1
BIO ENG,C106A,28346,001,Intro To Robotics,Sosale Sastry; Valmik Prabhu,under,0,2,6,3,1,1,1,0,0,0,0,0,0,0,0
MATH,C103,33040,001,Intro Math Economic,Christian Leister,under,2,3,2,0,3,1,1,1,2,0,0,1,1,3,0
MEC ENG,132,27968,001,Dyn System/Feedback,Kameshwar Poolla,under,5,31,7,21,23,30,9,12,4,0,0,0,1,1,0
UGBA,192T,19243,1,Topics In Csr,David Rochlin,under,2,8,12,4,2,0,0,0,0,0,0,0,0,5,0
RHETOR,103A,23721,001,Hist Of Rhet I,Osita Udekwu,under,4,30,9,5,8,4,0,0,0,0,0,0,1,2,0
MUSIC,116A,22959,001,Jazz Theory/Perf 1,Benjamin Goldberg,under,9,5,0,0,0,0,0,0,0,0,0,0,0,1,0
PHYS ED,4,23103,081,Pe Activities,William Caraway,under,0,12,0,3,2,0,0,1,0,0,0,0,0,28,0
FRENCH,R1B,24151,003,Eng Com With Fr Lit,Simon Rogghe; Susan Maslan,under,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0
MATH,198BC,19191,001,Directed Group Stud,Antonio Montalban; Kubrat Danailov,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
ARABIC,115A,30997,001,Colloquial Arabic,Haitham Mohamed,under,4,14,1,0,0,0,0,0,0,0,0,0,0,1,0
UGBA,100,20025,005,Business Comm,Arturo Perez-Reyes,under,0,0,6,8,6,3,0,0,0,0,0,0,0,0,0
EPS,C162,21717,001,Planetary Astrophys,Eugene Chiang; Maude Gull; Steven Giacalone,under,1,1,7,0,3,2,1,1,0,0,2,0,0,0,1
XENGLIS,R1A,29871,015,Reading And Comp,Julie Morfee,under,0,6,5,3,2,0,0,0,0,0,0,0,0,0,0
POL SCI,147F,23030,001,Contemp French Pol,Alice Ciciora; Jonah Levy,under,0,7,6,8,4,10,1,3,3,1,1,1,2,1,0
RUSSIAN,1,23743,001,Elementary Russian,Anna Muza; Karina Mccorkle,under,2,9,0,1,0,1,0,0,0,0,0,0,0,2,0
COMPSCI,164,28242,001,Prog Lang And Comp,Koushik Sen,under,3,20,15,12,19,3,1,1,1,0,0,0,1,14,3
CHEM,12A,20441,001,Organic Chemistry,Anne Baranger; Anneliese Gest,under,3,30,25,23,28,16,26,13,14,0,7,0,0,0,1
MAT SCI,120,27906,001,Matls Prod,Jinhua Cao; Matthew Sherburne,under,1,5,3,6,2,3,1,0,1,0,0,0,0,0,0
PSYCH,133,26095,001,Psychology Of Sleep,Matthew Walker,under,48,154,38,20,16,2,2,4,1,0,0,0,0,6,0
SPANISH,164,24125,001,Span Dialectology,Jhonni Carr,under,2,3,8,4,3,0,0,0,0,0,0,0,0,0,0
JAPAN,10A,22310,002,Interm Japanese,Yasuko Baker,under,0,5,7,0,2,0,0,0,0,0,0,0,0,0,0
CIV ENG,124,28112,001,Timber Design,Alexander Danto; Gary Mochizuki; William Fennell,under,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,60,27408,001,Civil Engrg Matls,Paulo Monteiro,under,1,18,11,8,14,8,4,3,2,0,2,0,1,0,1
CHINESE,1Y,21371,001,Elem Chinese Dialec,Chunhong Xie,under,0,3,4,3,0,1,0,0,0,0,0,0,0,2,0
PHYSICS,C10,24823,001,Descriptive Intro,Emma Regan; Piush Behera; Ramamoorthy Ramesh,under,15,19,10,4,3,0,0,0,0,0,0,0,0,17,1
