Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
ARABIC,30,13010,001,Intermed Arabic,Haitham Mohamed,under,0,8,1,2,4,1,1,0,0,0,0,0,0,3,0
VIS STD,186X,81415,002,Spec Topics Photo,Janet Delaney,under,1,4,3,7,1,1,0,0,1,0,0,0,0,2,0
COLWRIT,9J,27285,001,Esp Grammar Style,John Mcclain; Margi Wald,under,0,11,3,1,1,0,0,0,0,0,0,0,0,0,0
HISTORY,7B,48905,001,The Us Civ War Pres,Robert Chester,under,0,2,5,7,8,2,1,1,0,2,0,0,0,10,1
SOCIOL,133,76845,001,Sociology Of Gender,Jill Bakehorn,under,2,22,5,6,0,2,0,0,0,1,0,0,2,2,0
GEOG,4,46610,001,Wrld Cultures Envts,Greta Marchesi; Nathan Sayre,under,1,7,5,4,2,1,0,0,1,0,0,1,0,6,0
POL SCI,149W,70355,001,Topics In Area Stdy,Jason Wittenberg,under,0,4,3,1,2,3,1,1,0,0,0,0,0,0,0
COLWRIT,9C,27225,003,Esp Acad Writing,Chisako Asakawa; Margi Wald,under,0,1,6,2,0,0,0,0,0,0,0,0,1,5,0
HISTART,R1B,14620,004,Visual Experience,Andrew Stewart; Catherine Telfair,under,0,9,4,1,0,0,0,0,0,0,0,0,1,0,0
SPANISH,15,78940,001,Inten Beg Spanish,Jorge Diaz-Velez; Leon Salvatierra; Miriam Hernandez-Rodriguez,under,0,2,5,1,1,1,1,0,0,0,0,0,0,4,0
INTEGBI,131L,50645,004,Human Anatomy Lab,Crystal Wang; Thomas Carlson,under,1,9,2,5,1,1,1,2,0,0,0,0,2,0,0
COLWRIT,9B,27210,001,Esp Acad Vocab,James Seger; Margi Wald,under,0,17,0,0,1,0,0,0,0,0,0,0,0,1,0
UGBA,160,19410,001,Consumer Behavior,William Fanning,under,0,10,9,9,4,5,4,1,1,0,1,0,1,9,0
ART,180,14075,002,Advanced Digital Ph,Jessica Hankey,under,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0
ART,21,14035,001,Digital Photography,Noritaka Minami,under,2,7,5,3,1,0,0,0,0,0,0,0,0,1,0
ASAMST,138,15255,001,Topics Asn Pop Cult,Hannah Michell,under,2,7,2,8,4,2,0,0,0,0,0,0,0,1,0
GEOG,50AC,46620,001,California,Lindsey Dillon,under,0,17,4,4,2,0,0,0,0,0,0,0,1,5,0
IAS,196,52030,001,Special Research,Alan Karras,under,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0
COMPSCI,10,28605,001,Beauty Joy Computng,Pierce Vollucci,under,7,11,11,4,3,3,1,1,1,0,0,0,4,5,2
ECON,172,32115,001,Econ Dev-Case Study,Luz Maria Sinaia Urrusti Frenk; Michael Jansson,under,1,2,3,0,0,0,2,0,0,0,0,0,1,1,0
COMPSCI,61C,28730,001,Machine Structures,Alan Christopher; Daniel Garcia,under,5,35,14,10,38,16,6,1,2,0,3,0,14,1,8
INTEGBI,141,50670,001,Human Genetics,Gemma Niermann,under,0,33,1,9,26,7,10,20,6,1,7,2,7,5,1
AFRICAM,39E,10165,001,Fresh/Soph Seminar,John Patton,under,0,0,1,2,3,3,2,0,0,0,0,0,0,7,0
MATH,104,58875,002,Intro To Analysis,Jason Ferguson; Mark Haiman,under,3,4,2,6,2,4,1,3,0,1,0,0,0,0,1
CHICANO,110,25290,001,Latina/O Phil & Rel,Pedro Di Pietro,under,1,4,2,4,0,0,0,0,0,0,0,0,0,0,0
UGBA,190T,19443,001,Topics Innov/Design,Omar Romero-Hernandez,under,0,5,5,3,3,2,2,0,1,0,0,0,0,14,0
IAS,45,52005,001,Survy World History,Joseph Bohling,under,0,3,4,6,15,6,5,3,2,0,0,0,1,2,0
INTEGBI,131L,50640,003,Human Anatomy Lab,Corinne Ng; Thomas Carlson,under,2,3,2,5,3,0,0,1,1,0,0,0,0,0,0
ETH STD,122AC,43865,001,Eth/Race In Am Film,Christine Kwon,under,6,3,18,9,7,3,1,0,0,0,0,0,0,10,1
PACS,119,66015,003,Special Topics,Jerry Sanders,under,0,8,0,9,3,0,0,0,0,0,0,0,0,0,0
ANTHRO,158,12210,001,Religion & Anthro,Gaymon Bennett,under,6,7,5,2,1,1,1,0,0,0,0,0,0,9,1
PHILOS,178,66645,001,Kant,Klaus Corcilius,under,0,3,0,4,2,4,0,0,0,0,0,0,2,1,0
PSYCH,139,71610,001,Clinical Case Study,Lewis Lewin,under,6,4,11,9,0,1,0,1,0,2,0,0,1,5,1
SOC WEL,148,76285,001,Sub Abuse Trmt,Amanda Reiman,under,5,24,4,1,2,0,0,0,0,0,0,0,2,3,0
THEATER,114,80940,001,Performance Wrkshop,Michael Mansfield,under,2,0,5,3,0,0,0,0,0,0,0,0,0,5,1
SOC WEL,150L,76288,001,Soc Wk & Sexuality,Rebekah Skoor,under,1,15,3,2,0,0,0,0,0,0,0,0,0,3,0
PACS,135,66025,001,Regional Conflict,Jerry Sanders,under,0,7,5,3,4,0,0,0,0,0,0,0,0,0,0
MATH,16B,58515,003,Anal Geo & Calculus,Brandon Williams; Mark Haiman,under,0,5,1,2,5,2,3,1,1,0,2,0,4,0,0
ITALIAN,70,52630,001,Italian Cinema,Albert Ascoli; Soledad Anatrone,under,2,4,2,1,1,0,0,0,0,0,0,0,0,2,0
ISF,100A,51605,001,Soc Thry Cult Anlys,Rakesh Bhandari,under,0,6,5,5,4,2,1,1,0,0,0,0,1,0,0
ISF,W187,51640,006,Exprientl Lm Org Ct,Joel Clark,under,0,2,3,0,1,0,0,0,0,0,0,0,1,5,2
NATAMST,R1A,62705,001,"Reading,Composition",Angela Aguilar; Shari Huhndorf,under,1,10,2,0,0,0,0,1,0,0,0,0,0,0,0
MEC ENG,C85,39815,001,Intro Solid Mechncs,Klaus Hackl,under,1,5,0,1,4,2,1,2,3,0,1,2,10,2,0
CHEM,1A,22105,001,General Chemistry,Anne Baranger; Clancy Slack,under,3,11,14,13,21,18,16,19,17,2,3,7,23,5,6
LEGALST,104AC,56405,001,Youth Just & Cult,Michael Musheno,under,2,3,5,2,3,1,0,0,1,0,0,0,0,2,1
SOC WEL,114,76260,001,Practice In Soc Wk,Sevaughn Banks,under,0,24,10,7,0,0,3,0,0,0,0,0,0,0,0
UGBA,107,19260,001,Soc & Pol Eth Env,Alan Ross,under,0,0,14,11,5,1,1,0,0,0,0,0,0,5,0
MCELLBI,102,61100,001,Surv Biochem & Mobi,Natalia Caporale,under,2,25,16,20,27,11,11,22,15,0,13,0,5,1,3
MATH,1A,58405,001,Calculus,Nathan Alexander,under,4,8,2,2,1,0,3,1,2,0,1,0,5,1,1
EPS,80,31020,001,Environ Earth Sci,Stephen Andrews,under,2,6,2,1,2,1,0,0,0,0,1,0,1,18,2
PHILOS,25A,66575,002,Ancient Philosophy,John Macfarlane; Richard Lawrence,under,0,6,6,0,3,3,1,2,0,0,0,1,1,6,0
ASAMST,141,15260,001,Law In Asam Commun,Thomas Fleming,under,0,4,5,3,0,0,0,1,0,0,0,0,0,2,0
ECON,100B,32085,001,Macro Analysis,Raymond Hawkins,under,3,16,17,12,13,5,4,3,0,0,1,0,3,6,1
COLWRIT,6C,26985,101,Esl Business Vocab,Linda O'Roke; Margi Wald,under,2,10,1,1,0,0,0,0,0,0,0,0,0,2,0
UGBA,162,19415,001,Brand Mgt&Strategy,Judy Hopelain,under,0,12,21,8,3,0,0,1,0,0,0,0,0,5,0
INTEGBI,87,50505,001,Intro Res Meth Bio,John Matsui; Sherrie Gallipeau,under,2,9,4,1,1,0,0,0,0,0,0,0,0,1,0
ENGLISH,R1AN,41515,002,1st-Yr Read & Comp,Luisa Giulianetti,under,0,2,3,8,4,1,0,0,0,0,0,0,0,0,0
CIV ENG,C30,37405,001,Intro Solid Mechncs,Klaus Hackl,under,1,6,2,1,4,0,4,3,0,1,2,0,3,5,4
CIV ENG,174,37428,001,Engineering Geomati,Robert Kayen,under,0,2,2,2,1,1,0,2,0,0,0,0,4,0,0
CHICANO,R1A,25205,001,Reading & Comp,Gonzalo Arrizon,under,0,1,6,5,3,2,0,0,0,0,0,0,0,0,0
MATH,98,58810,004,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
LD ARCH,130,54710,001,Sustain Landscapes,Kimberlee Stryker,under,0,29,3,2,0,0,0,0,0,0,0,0,1,1,2
CY PLAN,113B,26010,001,Commty & Econ Dev,Paul Waddell; Sara Hinkley,under,0,9,17,5,6,0,1,0,0,0,1,0,2,4,0
CLASSIC,10B,26315,001,Intro Roman Civ,Dylan Sailor; Michael Taylor,under,0,2,2,0,2,2,0,3,0,0,0,0,0,0,0
ASAMST,R2A,15215,003,Reading&Composition,Khuyen Nguyen,under,0,1,4,8,3,0,0,0,0,0,0,0,0,0,0
MATH,16B,58495,001,Anal Geo & Calculus,Mark Haiman; Saad Qadeer,under,3,4,4,2,4,4,2,2,2,0,0,0,4,1,1
PHILOS,3,66525,001,Nature Of Mind,Arpy Khatchirian; John Macfarlane,under,0,4,1,1,2,0,0,1,0,0,1,1,0,5,0
PSYCH,N150,71635,001,Personality Psych,Oliver John,under,4,11,11,5,7,4,2,3,2,0,0,0,0,3,0
MATH,32,58525,001,Precalculus,Cody Mitchell; Mark Haiman,under,1,6,1,3,5,0,3,4,0,0,5,0,4,2,4
ARCH,124A,13360,001,3-D Computer Tech,Maggie Lee,under,0,1,3,3,2,0,0,0,2,0,0,0,0,4,1
EDUC,190,33370,003,Critical Studies,Glynda Hull,under,0,12,5,1,0,0,0,0,0,0,0,0,0,0,0
COLWRIT,9S,27365,001,Esp Pronunciation,Margi Wald; Melody Noll,under,0,5,4,5,2,0,0,0,0,0,0,0,0,2,0
HISTART,R1B,14605,001,Visual Experience,Jordan Rose,under,1,1,3,4,3,0,1,0,0,0,0,0,1,0,0
GEOG,70AC,46625,001,Urban Experience,John Stehlin; Nathan Sayre,under,0,5,0,1,4,2,1,0,0,0,0,0,0,5,0
HISTORY,N158C,48980,001,Europe 1914-Pres,David Wetzel,under,2,4,13,8,6,2,0,1,0,0,0,0,0,3,0
UGBA,131,19350,001,Corp Fin Analysis,Avinash Verma,under,6,14,7,16,2,0,1,0,0,0,0,0,0,8,0
MATH,54,58660,001,Lin Alg & Diff Eqns,Aditya Adiredja,under,3,2,2,11,4,2,1,2,1,0,0,0,2,0,0
COLWRIT,R1A,26918,004,College Writing 1a,Howard Fisher; Jane Stanley,under,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0
MATH,128A,58935,001,Numerical Analysis,Mark Haiman; Thanh Vu,under,2,2,4,2,8,6,8,5,2,0,0,0,4,0,0
ESPM,105A,43160,001,Sierra Nevada Ecol,Kevin O'Hara,under,0,8,14,8,1,1,2,0,0,0,0,0,0,1,0
COLWRIT,6F,27018,104,Esl Listen Speak,Harry Seng; Margi Wald,under,0,3,4,2,5,1,0,0,0,0,0,0,1,2,0
ETH STD,101B,43855,002,Humanities Methods,Laura Perez; Wanda Alarcon,under,3,7,2,3,0,0,0,0,2,0,0,0,1,0,0
PSYCH,C120,71585,001,Issues In Cognition,Rachel Shoup,under,4,15,13,10,7,4,1,2,3,0,0,0,4,4,4
FRENCH,43A,45465,001,Aspects Fr Culture,Sarah Roberts,under,2,10,3,0,3,2,0,0,0,0,0,0,0,8,0
MATH,53,58640,005,Multivar Calculus,Mark Haiman; Zhengyi Zhou,under,2,5,1,2,3,3,3,3,3,0,0,0,2,0,1
MATH,16A,58475,002,Anal Geo & Calculus,Maria Guadalupe Martinez; Mark Haiman,under,3,4,3,2,4,0,1,4,4,0,2,0,2,1,1
IAS,120,52025,002,Selected Topics,Scott Bailey,under,0,12,7,3,3,6,1,2,2,0,2,0,0,8,1
ENGLISH,N117S,41560,001,Shakespeare,Oliver Arnold,under,0,7,7,18,1,3,1,0,0,0,0,0,6,2,0
PLANTBI,C112,68515,001,Gen Microbiology,Adrien Burch,under,0,3,3,4,3,2,2,3,0,0,1,0,2,0,0
MCELLBI,63,61040,001,Intro Funct Neuro,Joseph Reyes,under,0,33,9,6,20,6,6,8,0,0,0,0,2,6,0
CIV ENG,70,37415,001,Engineering Geology,Edmund Medley,under,0,5,5,1,4,0,0,1,0,0,0,0,0,2,0
ANTHRO,3AC,12125,001,Intro Soc/Cult Ac,Mather George,under,1,19,10,5,7,1,1,0,0,0,0,0,1,8,1
AFRICAM,R1B,10110,001,Freshmn Composition,Aparajita Nanda,under,0,4,2,3,2,0,2,0,0,0,0,0,0,0,0
ETH STD,N180,43915,003,Sel Top Es Std Abrd,Hatem Bazian,under,2,16,2,2,0,0,0,0,0,0,0,0,0,4,0
"S,SEASN",120,77905,001,"Topics S,Seasn",Maria Barrios-Leblanc,under,8,15,3,0,0,0,0,0,0,0,0,0,0,0,0
FRENCH,1,45415,003,Elementary French,Sarah Roberts,under,2,5,1,2,3,0,0,0,0,0,0,0,0,1,0
GEOG,N20,46615,001,Globalization,Anthony Fontes; Nathan Sayre,under,1,2,7,6,12,10,6,2,1,0,0,0,3,11,0
EDUC,39A,33304,002,Fresh/Soph Seminar,Nailah Suad-Bakari,under,0,1,4,1,9,1,0,0,0,0,0,0,0,5,0
UGBA,102A,19170,005,Intro Fin Account,John Briginshaw,under,4,12,9,13,0,3,3,1,1,0,1,0,0,0,0
PSYCH,N110,71580,001,Introd Biol Psych,Natalia Caporale,under,0,13,5,7,12,4,5,6,1,1,2,1,2,1,0
CY PLAN,118AC,26020,001,The Urban Comm,Ricardo Huerta,under,0,9,3,3,0,0,0,0,0,0,0,0,0,1,0
BUDDSTD,114,18915,001,Tibetan Buddhism,Jann Ronis,under,1,2,9,3,1,0,0,0,1,0,0,0,1,0,0
MATH,96,58760,001,College Algebra,Michael Leong,under,2,17,5,6,11,2,0,2,0,0,1,0,0,39,22
COLWRIT,7E,27085,101,Lang  Environmen,Margi Wald; Michele Rajotte,under,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
ECON,N181,32160,001,Internat'L Trade,Asrat Tesfayesus,under,3,8,5,17,15,5,3,0,0,0,0,0,0,3,0
ANTHRO,R5B,12165,005,Reading & Comp,Corinne Hayden; Mareike Winchell,under,1,3,2,1,0,0,0,0,0,0,0,0,3,3,0
NE STUD,18,63210,001,Intro Ancient Egypt,Elizabeth Minor,under,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0
SCANDIN,R5B,75720,102,Reading & Comp,David Frick; Monica Hidalgo,under,0,6,5,3,3,0,0,0,0,0,0,0,0,0,0
AMERSTD,184I,11530,OO1,Race And Amer Film,Michael Cohen,under,0,8,4,3,2,1,0,3,1,0,1,0,0,9,3
HISTORY,N131B,48965,001,U.S. Social History,Christopher Shaw,under,0,0,5,7,0,4,2,0,0,0,0,0,1,8,0
VIS STD,187A,81420,001,Freehand Drawing,Katie Hawkinson,under,2,8,5,1,0,0,0,0,0,0,0,0,0,3,2
IND ENG,190C,38610,001,Advance Topics Ieor,Kenneth Singer,under,4,49,0,0,1,0,0,0,0,0,0,0,1,0,0
COLWRIT,9I,27283,002,Esp Conflict Res,Margi Wald; Melody Noll,under,1,6,2,4,1,4,0,0,0,0,0,0,0,0,0
EA LANG,105,31505,001,Romantic Values,John Wallace,under,0,7,1,1,1,0,0,0,0,0,0,0,1,1,0
PSYCH,N162,71645,001,Human Happiness,Andres Martinez,under,4,15,15,7,1,2,0,0,0,0,0,0,0,7,0
LINGUIS,C105,57340,001,Mind And Language,Eve Sweetser; I-Hsuan Chen,under,0,3,3,2,3,3,2,0,0,0,0,0,3,1,0
ENGLISH,N125D,41570,001,20th Century Novel,Donna Jones,under,0,2,7,3,5,2,1,1,0,0,0,0,0,2,2
GERMAN,R5B,47270,004,Reading And Comp,Emina Musanovic; Karen Feldman,under,3,7,5,1,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,39D,10160,001,Fresh/Soph Seminar,Cara Stanley,under,0,3,5,3,2,1,1,0,0,0,0,0,0,2,0
UGBA,133,19380,002,Investments,Arash Namvar,under,3,15,14,7,5,6,0,1,0,0,0,0,2,6,2
POL SCI,1,70205,001,Intro American Pol,Eric Schickler; Ruth Bloch Rubin,under,3,7,7,6,6,5,5,3,6,0,1,4,2,9,2
SPANISH,N12,78935,001,Beg Span Lang/Cult,Donna Southard,under,0,10,2,1,0,0,0,1,0,0,0,0,0,6,0
PSYCH,N1,71505,001,General Psychology,Christopher Gade,under,7,9,4,4,4,1,4,2,4,2,3,0,6,13,0
EPS,80,31025,002,Environ Earth Sci,Stephen Andrews,under,2,6,3,3,7,10,7,8,26,0,6,1,1,17,2
COLWRIT,W9,27190,002,Eng As A Sec Lang,Gregory Friedman; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1
SPANISH,25,78958,001,Read And Analysis,Miriam Hernandez-Rodriguez; Silvia Lopez,under,0,5,3,2,1,1,0,0,0,0,0,0,0,0,0
SPANISH,135,78975,001,Hispanic Literature,Paul Norberg,under,0,6,1,1,2,0,0,0,0,0,0,0,2,1,0
SOCIOL,167,76860,001,Virtual Communities,Dylan Riley; Richard Geiger,under,9,3,6,3,5,1,1,0,0,0,0,1,1,0,1
SOCIOL,5,76810,001,Eval Of Evidence,Szonja Ivester,under,0,21,14,6,1,0,0,0,0,0,0,0,2,0,0
ESPM,105B,43165,001,For Measurements,Kevin O'Hara,under,0,8,11,10,4,0,1,1,0,0,0,0,0,0,0
SOC WEL,172,76290,001,Human Svcs In Mex,Luna Calderon,under,0,1,4,0,0,0,0,0,0,0,0,0,0,5,0
MUSIC,44,62145,001,Voice Class,Candace Johnson,under,11,9,1,0,0,0,0,0,0,0,0,0,1,3,1
EPS,N82,31035,002,Intro To Oceans,Jim Pettigrew,under,0,6,0,0,1,3,0,0,0,0,0,0,0,8,0
PACS,127,66020,001,Hr And Global Poli,Annie Fukushima,under,5,7,4,6,5,1,2,0,0,0,2,1,1,4,0
ITALIAN,30,52625,001,Dante (English),Albert Ascoli; Marco Prina,under,3,4,1,0,1,0,0,0,0,0,0,0,0,1,0
COLWRIT,7A,27050,101,Amer Culture Media,Margi Wald; Therese Naber,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
ANTHRO,1,12105,001,Intro To Bio Anthro,Melanie Miller; Sabrina Agarwal,under,8,12,7,3,2,1,0,0,0,0,0,0,0,2,0
ART,8,14015,003,Intro Vis Thinking,Helena Keeffe,under,0,12,2,0,0,0,0,0,0,0,0,0,0,2,0
COLWRIT,9C,27220,002,Esp Acad Writing,Margi Wald; Nancy Hunt,under,0,5,8,4,0,0,0,0,0,0,0,0,0,3,0
STAT,98,79675,001,Directed Group Stdy,Michael Wong; Philip Stark,under,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2
UGBA,106,19240,002,Marketing,Meir Karlinsky,under,1,5,2,7,2,12,11,6,3,2,0,0,1,9,0
STAT,155,79735,001,Game Theory,Markus Vasquez; Philip Stark,under,1,11,12,10,9,7,12,5,8,0,0,0,3,0,0
JAPAN,1,53105,001,Elem Japan Intens,Maki Takata; Noriko Knickerbocker,under,0,4,0,1,0,0,1,3,0,0,0,0,2,3,0
COLWRIT,9F,27260,001,Esp Business Speak,Barbara Mcclain; Margi Wald,under,1,4,0,2,3,0,0,0,0,0,0,0,1,4,0
ENGLISH,N20,41525,001,Modern Brit/Am Lit,Charles Creasy; Mitchell Breitwieser,under,0,5,3,2,3,6,0,0,0,0,0,0,4,4,5
COM LIT,R1B,28205,001,Engl Comp World Lit,Harsha Ram; Jane Raisch,under,0,2,1,4,6,0,1,1,1,0,0,0,0,0,0
HISTORY,127AC,48960,001,California,Felicia Viator,under,0,1,7,7,3,4,2,2,1,0,0,0,3,3,2
ASAMST,124,15250,001,Filipino Amer Hist,Maria Barrios-Leblanc,under,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0
COM LIT,R1B,28210,002,Engl Comp World Lit,Harsha Ram; Marianne Kaletzky,under,1,3,7,2,0,0,1,0,0,0,0,0,0,0,0
GERMAN,2,47220,001,Elementary German 2,Nikolaus Euba; Stephanie Peltner,under,1,1,1,0,2,2,0,0,0,0,0,0,0,6,0
HISTORY,122AC,48945,001,Antebellum America,Robert Chester,under,0,2,4,6,2,0,0,0,0,0,0,0,1,3,1
ECON,151,32155,001,Labor Economics,Archana Dube,under,10,13,8,9,4,0,1,0,0,0,0,0,0,1,0
DUTCH,177,30805,001,Dutch Art Hist/Lit,Jeroen Dewulf,under,2,15,5,0,1,0,0,0,0,0,0,0,0,0,0
MCELLBI,32L,61020,001,Int Human Phys Lab,Robin Ball,under,2,27,8,2,5,0,0,1,0,0,0,0,0,1,0
ENV DES,11B,42170,001,Intro To Design,Raveevarn Choksombatchai,under,0,3,5,1,4,3,0,2,0,0,2,0,0,0,0
COLWRIT,8,27135,002,Engl As Second Lang,Lincoln Davis; Margi Wald,under,2,8,3,0,2,0,0,0,0,0,0,0,0,1,0
CHEM,1B,22160,001,General Chemistry,Max Helix,under,2,12,6,4,8,9,1,9,3,0,1,0,2,0,0
ART,8,14005,001,Intro Vis Thinking,Vreni Michelini-Castillo,under,5,11,1,1,0,1,0,0,0,0,0,0,0,2,0
ENGLISH,N180Z,41585,001,Science Fiction,Donna Jones,under,0,4,15,5,8,2,2,0,1,0,0,0,1,1,1
ARCH,124A,13365,002,3-D Computer Tech,Maggie Lee,under,0,1,2,2,2,0,0,0,1,0,0,0,1,1,2
LATAMST,160,55610,001,Politics Devl Chile,Tiffany Page,under,0,6,7,1,0,0,0,0,0,0,0,0,0,2,0
THEATER,N10,80905,001,Intro To Acting,John Fisher,under,2,15,0,0,0,0,0,0,0,0,0,0,1,1,0
EDUC,N140,33340,001,Issues In Literacy,Nora Kenney,under,0,4,2,0,3,0,0,0,0,0,0,0,0,2,0
MCELLBI,W61,61035,001,Brain Mind Behavior,David Presti,under,0,24,0,11,24,0,0,17,7,0,4,0,8,13,11
FRENCH,R1B,45420,001,Eng Com With Fr Lit,Debarati Sanyal; William Heidenfeldt,under,0,4,5,1,3,0,0,1,0,0,0,0,0,0,1
MATH,1B,58445,003,Calculus,Mark Haiman; Yi-Chang Chen,under,2,2,5,5,3,4,2,2,3,0,0,0,2,0,3
GEOG,130,46630,001,Food Environment,Adam Romero; Nathan Sayre,under,2,6,6,9,4,2,1,2,1,0,0,0,1,3,1
HISTORY,N124A,48950,001,U.S. Late 19th-1940,Gabriel Milner,under,0,5,3,1,4,0,2,1,0,0,0,0,1,1,0
ART,119,14060,001,Gpca,Jenifer Wofford,under,1,6,4,0,2,1,0,2,0,0,0,0,0,0,0
UGBA,105,19220,001,Leading People,Janet Brady,under,2,5,5,12,3,2,0,0,0,0,0,0,0,4,1
INTEGBI,132L,50655,001,Mammal Physiol Lab,Natalia Caporale; Rajaa Hussien,under,0,11,4,2,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,9L,27314,005,Esp Engl Thru Film,Benjamin Spanbock; Margi Wald,under,1,4,2,4,1,2,0,0,0,0,0,0,1,3,0
COLWRIT,6A,26970,103,Esl Acad Speaking,Ellen Rosenfield; Margi Wald,under,2,8,4,0,0,0,0,0,0,0,0,0,0,3,0
ANTHRO,121AC,12180,001,Amercn Materl Cultr,Laurie Wilkie,under,6,17,1,1,0,1,0,1,0,0,0,0,0,3,1
MATH,16A,58485,003,Anal Geo & Calculus,Mira Peterka,under,0,7,1,3,6,0,4,2,1,0,1,0,4,1,2
PHYSICS,8B,67615,001,Intro Physics,Terrence Buehler,under,3,19,19,22,21,25,5,17,8,0,4,0,2,1,0
SOC WEL,110,76230,001,Soc Wk As A Prof,Valerie Edwards,under,6,27,5,1,3,1,0,2,0,0,0,0,0,0,0
LEGALST,177,56480,001,Am Legal Const Hist,Robert Brown,under,0,10,7,8,5,8,1,3,0,0,0,0,1,2,0
ART,8,14020,004,Intro Vis Thinking,Thomas Enos,under,0,7,10,3,0,1,0,0,0,0,0,0,0,1,0
COLWRIT,9L,27300,001,Esp Engl Thru Film,Joyce Podevyn; Margi Wald,under,0,2,2,5,2,0,1,0,0,0,0,0,0,2,0
ISF,W187,51630,004,Exprientl Lm Org Ct,Joel Clark,under,0,9,6,0,0,1,1,0,0,0,1,0,0,17,2
COM LIT,N60AC,28225,003,Lit Amer Cultures,Harsha Ram; Katherine Kadue,under,0,5,5,2,6,2,1,0,0,0,0,0,1,2,0
GEOG,138,46635,001,Global Environ Poli,Jennifer Baca; Nathan Sayre,under,1,6,13,4,0,2,1,1,0,0,0,0,1,6,0
MATH,53,58650,006,Multivar Calculus,Mark Haiman; Qiaochu Yuan,under,2,9,2,5,7,3,1,1,1,0,1,0,0,2,1
POL SCI,3,70255,001,Empirical Analysis,Jason Wittenberg,under,0,9,8,8,2,6,6,2,4,3,2,1,1,1,0
MEC ENG,104,39850,001,Engr Mechanics Ii,Oliver O'Reilly,under,2,2,7,5,4,3,1,0,1,0,2,0,1,0,0
ETH STD,144AC,43890,001,Racism And U.S. Law,Michael Chang,under,0,4,4,6,0,0,0,0,0,0,0,0,0,3,0
IAS,107,52015,001,Inter Macro Theory,Mario Muzzi,under,1,3,4,3,7,1,3,4,0,0,0,1,3,1,2
MEC ENG,191K,39895,001,Prof Communication,Marcel Kristel,under,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0
MATH,54,58710,006,Lin Alg & Diff Eqns,Justin Brereton; Mark Haiman,under,1,6,3,5,3,2,3,3,0,0,1,0,2,1,0
UGBA,120B,19315,001,Adv Fin Accounting,Tiffany Rasmussen,under,0,6,7,2,3,2,1,0,1,0,0,0,0,5,0
PSYCH,C143,71625,001,Lang Acquisition,Emily Cibelli; Gary Holland,under,3,2,12,3,0,1,1,0,0,1,0,0,1,2,0
CLASSIC,10A,26305,001,Intro Greek Civ,Dylan Sailor; Joel Street,under,0,7,3,1,2,0,0,0,0,0,0,0,2,4,1
NATAMST,R1B,62725,001,"Reading,Composition",Beth Piatote,under,0,6,4,2,3,1,0,0,0,0,0,0,1,0,0
ASTRON,W12,16335,001,The Planets,Burkhard Militzer,under,0,11,5,5,5,0,1,3,3,0,0,0,6,25,16
COLWRIT,6H,27035,102,Esl Writing,Margi Wald; Meryl Siegal,under,1,11,1,0,1,0,0,0,0,0,0,0,1,2,0
FILM,108,44845,001,Film Genre,Jeffrey Skoller; Justin Vaccaro,under,0,2,3,3,0,1,1,0,0,0,0,0,0,2,0
EPS,W12,31005,001,The Planets,Burkhard Militzer,under,0,0,1,2,0,0,0,1,0,0,0,0,0,8,4
COLWRIT,10A,27410,001,Public Speaking,John Levine,under,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0
PSYCH,N160,71640,001,Social Psychology,Christopher Gade,under,36,15,12,11,10,10,6,4,4,4,2,1,8,10,4
COMPSCI,61BL,28695,001,Data Strs Prog Meth,Edwin Liao,under,12,26,35,41,39,26,17,21,12,0,3,0,16,16,13
COLWRIT,8,27160,007,Engl As Second Lang,Ivona Xiezopolski; Margi Wald,under,0,2,2,2,4,0,1,0,0,0,0,1,0,1,0
SLAVIC,R5B,75105,101,Reading And Comp,Erin Coyne,under,0,1,8,3,0,2,0,0,0,0,0,0,0,1,0
NUSCTX,104,64635,001,Hum Food Practices,Kristen Rasmussen,under,2,24,3,3,5,2,0,0,0,0,0,0,0,5,2
MATH,54,58700,005,Lin Alg & Diff Eqns,Dong Gyu Lim; Mark Haiman,under,0,3,4,3,3,1,3,2,2,0,2,0,0,0,2
HISTORY,N124B,48955,001,U.S. Wwii-Vietnam,Joseph Duong,under,2,9,7,5,4,4,1,1,0,0,1,0,2,1,2
INTEGBI,117LF,50600,003,Med Ethnobotany Lab,Grace Benson-Martin; Thomas Carlson,under,3,6,1,4,2,0,0,0,1,0,1,0,1,1,2
