Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
SPANISH,135,58228,002,Hispanic Literatu,Flor Lopez; Flor Lopez Malagamba; Natalia Brizuela,under,2,4,3,2,3,0,0,0,0,0,0,0,1,2,0
GEOG,100,29509,001,Field Study Of Cuba,Elizabeth Vasile; Elizabeth Vasile,under,5,10,3,1,3,1,0,0,0,0,0,0,0,3,0
PSYCH,N135,50300,001,Treating Mental Ill,Ephrem Fernandez,under,2,1,3,4,3,5,3,1,1,0,0,0,1,4,0
COLWRIT,8,19558,007,Engl As Second La,David Skolnick; Margi Wald,under,0,7,2,0,0,0,0,1,0,0,0,0,1,1,2
CHICANO,174,18150,001,"Chic, Law, Crim J",Maria Echaveste,under,1,2,2,2,3,2,1,4,0,0,0,0,0,0,0
PACS,127,47104,001,Hr And Global Poli,Tetsushi Ogata,under,0,6,4,4,6,3,2,2,4,1,1,0,2,7,0
SOCIOL,C115,55517,001,Soc Of Hlth & M,Joshua Seim; Joshua Seim; Michael Burawoy,under,0,3,6,1,3,2,0,0,0,1,0,0,0,3,0
COLWRIT,9G,19608,001,Esp Medical Engli,Kyle Ridley; Margi Wald,under,0,0,5,2,4,0,0,0,0,0,0,0,0,1,0
COLWRIT,8,19562,009,Engl As Second La,Brandon Spars; Brandon Spars; Margi Wald,under,1,10,2,1,1,0,0,0,0,0,0,0,0,0,0
MUSIC,128T,43444,001,The Amer Musical,Cindy Cox; Melanie Gudesblatt; Melanie Gudesblatt,under,1,7,2,1,2,1,0,0,0,0,0,0,0,0,0
PB HLTH,141,50706,001,Intro Biostat,Maureen Lahiff,under,9,40,24,3,3,0,0,0,0,0,0,0,0,1,0
ARCH,124A,12008,002,3-D Computer Tech,Joris Komen; Joris Komen,under,0,0,5,1,2,2,0,0,0,0,0,0,4,5,1
NATAMST,R1B,44114,002,"Reading,Compositi",Cynthia Ledesma; Cynthia Ledesma; Thomas Biolsi,under,0,7,3,1,0,0,0,0,1,0,0,0,0,0,0
HISTORY,N100,31512,001,Short Course Topi,Stephanie Jones-Rogers,under,0,5,8,6,3,1,3,0,0,1,0,0,1,18,4
COLWRIT,9I,19614,002,Esp Conflict Res,Margi Wald; Michael Clark,under,1,5,6,0,1,0,0,0,0,0,0,0,1,0,0
LATAMST,160,37904,001,Politics Devl Chi,Tiffany Page; Tiffany Page,under,0,5,2,4,0,0,0,0,0,0,0,0,0,5,0
COLWRIT,9R,19642,003,Engl For Speaking,Jennifer Johnson; Jennifer Johnson; Margi Wald,under,0,15,2,1,0,0,0,0,0,0,0,0,1,0,0
MEC ENG,W85,40506,001,Intro Solid Mechn,Sanjay Govindjee,under,0,4,4,1,10,5,0,3,5,0,3,0,4,0,1
ASAMST,R2A,12902,002,Reading&Composition,Anna Leong; Anna Leong; Ariko Ikehara; Ariko Ikehara,under,0,9,2,3,1,0,0,0,0,0,0,0,1,0,0
ARCH,11A,12001,001,Intro Vis Rep Draw,Darell Fields,under,0,0,0,2,2,1,1,3,2,0,1,0,1,0,1
COLWRIT,6I,19496,002,Conflict Res Skil,Barrie Roberts; Margi Wald,under,1,11,1,0,1,0,0,0,0,0,0,0,1,5,0
COLWRIT,6B,19466,002,Esl Academic Voca,Lawrence Metzger; Margi Wald,under,4,5,2,0,0,0,0,0,0,0,0,0,2,3,0
AFRICAM,119,10124,001,Selected Topics,Justin Gomer; Justin Gomer,under,0,1,3,2,3,1,0,1,2,0,0,0,0,0,0
ETH STD,21AC,27518,001,Comp Surv Ethnic,Michael Schulze-Oechtering; Michael Schulze-Oechtering,under,0,2,9,5,16,1,1,2,0,0,0,0,0,5,0
FRENCH,1,28702,001,Elementary French,Marion Phillips; Marion Phillips; Seda Chavdarian,under,0,6,4,2,0,0,1,0,0,0,0,0,0,3,0
PHILOS,2,47302,001,Ind Moral/Soc Just,Dylan Murray; Dylan Murray; Hannah Ginsborg,under,0,2,3,6,7,2,0,0,0,0,0,0,0,2,1
ETH STD,N180,27552,003,Sel Top Es Std Ab,Hatem Bazian; Hatem Bazian; Ramon Grosfoguel,under,4,8,5,0,0,0,0,0,0,0,0,0,0,4,0
NATAMST,R1A,44102,001,"Reading,Compositi",Beth Piatote; Sonia Hart; Sonia Suarez,under,0,12,5,0,0,0,0,0,0,0,0,0,1,0,0
UGBA,131,14904,001,Corp Fin Analysis,Avinash Verma; Avinash Verma,under,4,10,15,17,6,3,0,0,0,0,0,0,0,6,1
LEGALST,157,38620,001,Intl Rel & Intl L,Farshad Ghodoosi,under,2,5,4,5,6,5,0,5,0,0,0,0,0,0,0
PSYCH,136,50302,001,Human Sexuality,James Mc Hale; James Mchale,under,0,39,4,0,7,0,0,1,0,0,0,1,2,4,1
ASAMST,175,12927,001,Contemp Narratives,Maria Barrios-Leblanc,under,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,39D,10116,002,Fresh/Soph Semina,Cara Stanley; Cara Stanley; Leigh Raiford,under,1,3,2,1,0,1,1,0,0,0,0,0,0,7,2
MATH,32,39750,001,Precalculus,Arash Farahmand; Lawrence Evans,under,1,2,6,0,1,3,0,5,2,0,4,0,1,2,0
SOC WEL,110,54912,001,Soc Wk As A Prof,Christina Feliciana; Christina Feliciana,under,0,34,9,0,1,0,0,0,0,0,0,0,0,0,0
MUSIC,N148,43470,001,African Mus Perf,Cornelius Ladzekpo,under,16,40,0,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,7A,19512,003,Amer Culture Medi,Kathleen Mccarney; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
KOREAN,10,37104,001,Inter Korean Intens,Kijoo Ko; Minsook Kim,under,2,6,4,0,0,0,0,0,0,0,0,0,0,1,0
JOURN,111,36606,001,Social Mdia Journ,Richard Hernandez,under,1,70,1,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6G,19486,001,Esl Digital Writi,Margi Wald; Michelle Baptiste,under,5,9,0,0,0,0,0,0,0,0,0,0,0,1,0
ANTHRO,2AC,11412,001,Intro Archaeology,Kimberly Christensen; Kimberly Christensen,under,2,5,1,1,0,1,1,0,0,0,0,0,0,1,0
UGIS,W157,59830,001,Experiential Learn,Joel Clark,under,0,10,4,0,0,0,0,0,0,0,0,0,0,8,0
PB HLTH,162A,50718,001,Pub Hlth Microbio,Peter Dailey; Peter Dailey,under,4,5,3,5,6,5,3,1,1,0,2,0,5,3,0
PHYSICS,77,48134,001,Intro Comp Tech P,Amin Jazaeri,under,0,10,1,0,0,1,0,0,0,0,0,0,0,1,0
COLWRIT,9E,19592,002,Esp Business Engl,Margi Wald; Nancy Hunt,under,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM,N3AL,16740,001,Organic Chem Lab,Steven Pedersen,under,4,108,60,12,12,9,3,0,1,0,0,0,1,1,0
RHETOR,2,51804,001,Public Speaking,Michael Dalebout; Michael Dalebout; Michael Mascuch; Michael Mascuch,under,1,7,2,2,2,0,0,0,0,0,0,0,0,3,0
UGBA,120AA,14878,001,Int Fin Acct 1,James Webb,under,0,5,5,3,3,2,0,1,0,0,0,0,0,0,0
SOCIOL,130,55518,001,Soc Inequalities,John Kaiser; John Kaiser,under,1,2,2,4,6,0,0,1,0,0,0,0,0,0,0
PHILOS,160,47362,001,Plato,Klaus Corcilius,under,0,3,5,4,6,3,1,1,0,0,0,0,0,1,0
COLWRIT,5C,19432,002,Engl Thru Film,Gabrielle Goodwin; Margi Wald,under,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0
MUSIC,29,43418,001,Music Now,Edmund Campion,under,19,6,1,0,1,1,0,1,0,0,0,0,0,4,0
CLASSIC,10B,19006,001,Intro Roman Civ,Kathleen Mccarthy; Kevin Moch; Kevin Moch,under,1,4,5,1,2,0,0,1,0,0,0,0,1,1,0
FRENCH,2,28712,001,Elementary French,Seda Chavdarian; Victoria Bergstrom; Victoria Bergstrom,under,0,8,2,1,1,1,0,0,1,0,0,0,0,4,0
PSYCH,C64,50258,001,Exploring The Brain,Natalia Caporale; Natalia Caporale,under,1,5,5,3,6,4,6,6,4,0,1,2,7,4,1
GERMAN,R5B,29824,003,Reading And Comp,Alicia Roy; Alicia Roy; Deniz Gokturk,under,0,11,3,1,2,0,0,0,0,0,0,0,0,0,0
POL SCI,129B,49662,001,Russia After Comm,Michael Fish,under,1,10,13,3,4,2,0,1,0,0,1,1,0,0,0
ENGLISH,R1AN,25706,002,1st-Yr Read & Com,Luisa Giulianetti,under,0,0,1,6,8,0,1,0,0,0,0,0,0,0,0
UGIS,W158,59824,009,Global Citizenship,Jeroen Dewulf,under,8,8,0,0,0,0,0,2,0,0,0,0,0,2,1
COLWRIT,9F,19602,002,Esp Business Spea,Harry Seng; Margi Wald,under,4,1,6,0,5,0,0,0,0,0,1,0,0,0,0
PSYCH,7,50210,001,Person In Big Data,Arman Catterson; Arman Catterson,under,63,50,21,7,7,8,3,5,2,0,3,0,2,21,2
ESPM,105C,26644,001,Silviculture & Util,Kevin O'Hara,under,2,7,3,0,22,1,0,1,0,0,0,0,0,0,0
COLWRIT,9I,19616,003,Esp Conflict Res,Margi Wald; Melody Noll,under,0,0,6,4,1,0,0,0,0,0,0,0,0,2,0
CHEM,3A,16738,001,Chem Struct React,Steven Pedersen,under,7,30,23,34,32,39,36,28,16,0,6,0,26,4,10
INTEGBI,116L,34522,001,Medical Parasit,John Sullivan; Judith Sakanari; Judith Sakanari,under,1,11,7,9,4,1,1,0,0,1,0,0,0,1,1
HISTORY,N109C,31524,001,Mid East 1750-Pre,Daniel Strieff,under,0,9,6,0,0,0,0,0,0,0,0,0,0,3,0
ENGLISH,N141,25726,001,Modes Of Writing,Kirsten Tranter,under,2,6,7,3,10,1,1,0,0,0,0,0,0,3,0
JOURN,115,36608,001,Adv Multimedia,Jeremy Rue; Jeremy Rue,under,16,47,2,1,1,0,1,0,0,0,0,0,2,0,0
THEATER,114,59526,003,Performance Wrksh,Sean San Jose,under,0,3,5,1,2,0,0,0,0,0,0,0,0,1,0
PSYCH,N134,50298,001,Health Psychology,Aaron Fisher,under,3,10,3,4,3,4,1,2,0,0,0,0,0,1,0
MATH,55,39832,001,Discrete Math,Benjamin Castle; Benjamin Castle; Lawrence Evans,under,3,4,6,5,5,6,2,4,2,0,0,0,1,0,1
THEATER,114,59528,004,Performance Wrksh,Jessica Hirigoyen,under,0,9,4,3,0,0,0,0,0,0,0,0,0,2,0
PSYCH,N110,50292,001,Introd Biol Psych,Davina Chan; Davina Chan,under,21,60,6,4,16,4,4,7,1,0,2,0,0,2,1
DUTCH,177,21402,001,Dutch Art Hist/Lit,Ireen Esmee Van Der Hoeven,under,1,18,2,0,0,0,0,0,1,0,0,0,0,1,0
EPS,20,21512,002,Earthquakes,Sean Ford; Sean Ford,under,0,20,41,13,4,3,1,1,2,0,0,0,1,6,0
COLWRIT,6H,19490,001,Esl Writing,Margi Wald; Teri Crisp; Teri Crisp,under,1,7,6,2,0,0,0,0,0,0,0,0,2,1,0
FRENCH,3,28714,001,Intermediate French,Matthew Evans; Matthew Evans; Vesna Rodic; Vesna Rodic,under,0,5,0,0,4,0,0,0,0,0,0,0,0,5,0
MATH,115,39920,001,Intro Number Theory,Lawrence Evans; Shiyu Li; Shiyu Li,under,5,10,6,4,4,4,0,0,0,0,0,0,1,3,2
PSYCH,6,50208,001,Stress And Coping,Christopher Gade; Christopher Gade,under,4,14,21,7,24,15,20,20,21,0,6,0,6,46,6
ESPM,50AC,26612,002,Intro Cult/Res Mgt,Kenneth Worthy; Kenneth Worthy,under,0,25,10,4,1,1,1,0,0,0,0,0,0,2,0
COLWRIT,W9,19570,003,Eng As A Sec Lang,Ellen Rosenfield; Margi Wald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
COLWRIT,6A,19462,004,Esl Acad Speaking,Margi Wald; Michelle Baptiste,under,3,12,0,0,1,0,0,1,0,0,0,0,1,0,0
PHILOS,12A,47322,001,Intro To Logic,Hannah Ginsborg; Russell Buehler; Russell Buehler,under,2,2,2,6,2,1,2,1,2,0,0,0,1,2,2
SOC WEL,150L,54934,001,Soc Wk & Sexualit,Alexandra Lutnick; Alexandra Lutnick,under,0,10,1,0,0,0,0,1,0,1,0,1,0,0,0
CHEM,3BL,16772,001,Organic Chem Lab,Peter Marsden; Peter Marsden,under,6,94,17,5,4,1,3,0,0,0,0,0,0,0,1
ASAMST,171,12922,001,"Asam In Film, Video",Joanne Rondilla; Joanne Rondilla,under,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0
ART,180,12328,002,Advanced Digital Ph,Michelle Ott; Michelle Ott,under,1,17,0,0,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,6F,19476,001,Esl Listen Speak,Elizabeth Wadell; Elizabeth Wadell; Margi Wald,under,1,8,2,1,1,0,0,0,2,0,1,0,2,1,0
PSYCH,N150,50310,001,Personality Psych,Oliver John,under,7,18,10,7,3,13,4,4,1,2,2,0,2,8,2
HISTORY,N158C,31532,001,Europe 1914-Pres,David Wetzel,under,4,12,14,10,6,2,0,0,0,0,0,0,0,2,1
CY PLAN,113B,18504,001,Commty & Econ Dev,Alainna Thomas; Alainna Thomas,under,2,3,9,5,2,2,0,1,0,1,0,0,0,1,0
SOC WEL,114,54924,001,Practice In Soc W,Reiko Boyd; Reiko Boyd,under,4,9,11,6,8,0,0,0,0,0,0,0,0,2,0
CIV ENG,11,18701,001,Eng Sys & Susta,Michael Taptich; Michael Taptich,under,1,9,1,1,1,0,2,0,1,0,0,0,0,1,1
ECON,N181,22000,001,Internat'L Trade,Calanit Kamala; Calanit Kamala,under,3,15,5,7,6,3,2,0,4,0,0,0,1,0,1
MATH,104,39900,003,Intro To Analysis,Khalilah Beal; Khalilah Beal,under,1,2,1,3,6,6,1,1,0,0,0,0,7,1,1
ESPM,50AC,26602,001,Intro Cult/Res Mgt,Kenneth Worthy; Kenneth Worthy,under,0,33,9,5,2,2,0,0,1,0,0,0,1,10,0
ENGLISH,N173,25732,001,Lang & Lit Films,Mitchell Breitwieser,under,0,12,11,5,2,1,1,0,0,0,0,0,0,2,0
COLWRIT,8,19550,003,Engl As Second La,David Frasca; Margi Wald,under,0,2,1,4,5,0,0,1,0,0,0,0,0,0,0
AFRICAM,R1B,10106,002,Freshmn Compositi,Aparajita Nanda,under,0,5,4,4,0,2,1,1,0,0,0,0,0,0,0
STAT,W21,58726,001,Intro Prob Stat Bus,Fletcher Ibser; Fletcher Ibser,under,21,23,18,32,31,30,26,16,19,0,5,0,14,2,8
ART,21,12314,001,Digital Photography,Azin Seraj; Azin Seraj,under,2,7,2,2,1,0,0,0,0,0,0,0,1,3,1
MUSIC,20A,43408,004,Basic Musicianship,Merav Singer; Merav Singer,under,4,14,8,4,0,0,0,0,0,0,0,0,1,2,0
ETH STD,135,27542,001,U.S. Immigration,Pablo Gonzalez; Pablo Gonzalez,under,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0
PACS,159,47108,001,Con Res Intes Train,Beth Roy; Beth Roy,under,0,36,1,0,0,0,0,0,0,0,0,0,1,3,0
MATH,54,39804,002,Lin Alg & Diff,Chiyu Jiang; Chiyu Jiang; Lawrence Evans,under,2,6,5,5,6,4,3,2,1,0,1,0,2,0,1
HISTART,187AC,12610,001,American Art/Ac,Emma Silverman; Emma Silverman; Gregory Levine,under,1,5,2,2,1,0,0,0,0,0,0,0,0,1,0
STAT,133,58738,001,Computing Data,Michael Jordan; Thanh-Nhan Do; Thanh-Nhan Do,under,1,9,6,3,2,1,0,0,0,0,0,0,1,2,1
PHYSICS,7A,48002,001,Scient Engin Phys,Matthias Reinsch; Matthias Reinsch,under,3,7,4,8,7,8,7,6,4,0,0,0,1,2,1
PHILOS,3,47314,002,Nature Of Mind,Adam Bradley; Adam Bradley; Hannah Ginsborg,under,0,5,4,5,5,4,1,1,0,0,0,0,0,9,0
UGBA,191C,14944,001,Comm For Leaders,Ericka Lutz,under,0,8,6,9,3,1,0,0,0,0,0,0,0,0,0
ARCH,108,12002,001,Arch Internship,Mark Schatz,under,0,14,0,6,2,0,0,0,0,0,0,0,0,1,0
COLWRIT,5F,19446,001,Engl Human Rights,Carolyn Carr; Margi Wald,under,0,0,1,4,3,2,0,0,3,0,0,0,0,2,0
HISTORY,N100,31513,002,Short Course Topi,Margaret Chowning,under,0,2,4,1,3,1,1,0,0,1,1,0,1,5,0
SLAVIC,R5B,53604,101,Reading And Comp,Lyubov Golburt; Lyubov Golburt; Matthew Kendall; Matthew Kendall,under,0,3,8,2,0,2,0,0,0,0,0,0,0,0,0
POL SCI,3,49622,001,Empirical Analysi,Andrew Bertoli; Andrew Bertoli; Eric Schickler,under,4,22,24,7,7,1,6,0,0,0,0,1,0,0,0
ENGLISH,N166,25730,002,Special Topics,Jasper Bernes; Jasper Bernes,under,1,6,5,3,3,2,1,0,1,0,0,0,0,2,0
GEOG,N4,29502,001,Wrld Cultures Envts,Catherine Guimond; Catherine Guimond,under,2,5,3,4,0,1,0,0,0,0,0,0,0,3,0
ETH STD,122AC,27538,001,Eth/Race In Am Fi,William Gow; William Gow,under,0,11,6,1,0,1,0,1,0,0,0,0,0,6,0
MCELLBI,63,42716,001,Intro Funct Neuro,David Larue,under,7,11,9,7,7,6,8,7,3,0,5,0,2,11,2
SOCIOL,131AC,55520,001,Race/Eth Rel:Am Cul,Andrew Barlow,under,1,4,6,2,5,3,2,1,0,0,0,0,0,2,0
COLWRIT,5I,19452,001,Engl Tv Culture,Ivy Mills; Ivy Mills; Margi Wald,under,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0
ART,8,12306,003,Intro Vis Thinking,Isaac Vazquez Avila; Isaac Vazquez Avila,under,0,10,8,0,2,1,0,0,0,0,0,0,0,1,0
HISTORY,N131B,31530,001,U.S. Social Histo,Christopher Shaw; Christopher Shaw,under,0,4,3,0,3,3,1,0,0,0,0,0,1,8,0
PSYCH,10,50212,001,Res & Data Anal,Arman Catterson; Arman Catterson,under,7,2,0,2,1,1,0,0,0,0,0,0,1,1,0
COLWRIT,132,19666,001,Intro Short Ficti,Kimberly Freeman,under,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0
MATH,53,39776,002,Multivar Calculus,Lawrence Evans; Mani Mahdinia; Mani Mahdinia,under,4,1,2,3,7,6,1,4,0,4,0,2,2,0,2
COMPSCI,61BL,24054,001,Data Strs Prog Me,Alan Yao; Alan Yao; Sarah Kim; Sarah Kim,under,8,18,23,43,44,24,23,14,6,0,5,0,14,13,19
PHILOS,128,47350,001,Phil Of Science,Paul Skokowski,under,0,1,1,2,1,3,1,1,0,1,0,0,0,5,0
HISTART,N182,12608,001,Hist Of Photograp,Gregory Levine; Sarah Cowan; Sarah Cowan,under,0,7,1,1,2,0,0,0,0,0,0,0,1,1,0
ETH STD,101B,27534,002,Humanities Method,Keith Feldman,under,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0
FILM,128,28216,001,Documentary,Jeffrey Skoller; Jeffrey Skoller; Jennifer Blaylock; Jennifer Blaylock,under,0,6,5,2,4,3,0,0,0,0,0,0,0,0,0
SOCIOL,3AC,55502,001,Prin Soc: Am Cultur,Kristen Nelson; Kristen Nelson; Michael Burawoy,under,4,14,7,1,4,8,4,1,0,0,1,0,2,4,1
MATH,53,39792,006,Multivar Calculus,Kun Chen; Kun Chen; Lawrence Evans,under,1,6,1,1,4,1,1,2,2,0,0,0,3,0,1
COMPSCI,10,24002,001,Beauty Joy Comput,Alexander Mckinney; Alexander Mckinney; Ian Birnam; Ian Birnam,under,8,12,7,4,5,2,3,1,0,0,1,0,1,6,4
EPS,W12,21508,001,The Planets,Burkhard Militzer,under,0,2,0,1,1,0,0,0,0,0,0,0,0,14,3
ETH STD,182AC,27554,001,"Race, Rights, Cit",Michael Chang; Michael Chang,under,0,3,3,4,1,1,0,0,0,0,0,0,0,1,0
ENGLISH,N1A,25702,001,Reading And Comp,Adam Ahmed; Adam Ahmed; Mitchell Breitwieser,under,0,6,6,5,0,0,0,0,0,0,0,0,0,0,0
MATH,54,39816,005,Lin Alg & Diff,Lawrence Evans; Onyebuchi Ekenta; Onyebuchi Ekenta,under,2,5,1,4,2,1,1,2,0,1,4,1,3,2,1
IAS,45,35502,001,Survy World History,Martin Renner,under,0,9,15,12,13,5,0,2,1,0,0,0,0,0,1
MUSIC,140,43464,003,Javanese Gamelan,Midiyanto Midiyanto,under,2,12,0,0,0,0,0,0,0,0,0,0,0,0,1
FRENCH,121A,28726,001,"Theme, Genre, Struc",Debarati Sanyal; Vanessa Brutsche; Vanessa Brutsche,under,0,3,1,2,1,1,1,1,0,0,0,0,0,1,0
AFRICAM,R1B,10102,001,Freshmn Compositi,Leigh Raiford; Selina Makana; Selina Makana,under,1,4,4,2,2,2,1,0,0,0,0,0,0,0,0
ESPM,15,26601,001,Intro Environ Sci,Timothy Markowitz,under,0,8,3,1,3,0,1,0,0,0,0,0,0,5,0
EDUC,38,22501,001,Strat Succ In Sci.,Nailah Suad-Bakari; Venus Dawson,under,0,7,7,6,3,0,0,0,0,0,0,0,1,17,1
INTEGBI,131L,34544,004,Human Anatomy Lab,Diana Chen; Diana Chen; Thomas Carlson; Thomas Carlson,under,0,3,2,2,3,1,3,1,0,0,0,0,0,0,0
NE STUD,R1A,44504,002,Read Comp Ne Stud,Carol Redmount; Roy Fisher; Roy Fisher,under,0,4,6,3,3,0,0,0,0,0,0,0,0,0,0
CHICANO,R1AN,18102,001,Reading & Comp,Anna Leong; Anna Leong; Robert Reyes; Robert Reyes,under,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0
EPS,20,21510,001,Earthquakes,Horst Rademacher,under,0,6,0,0,7,0,0,3,0,0,2,0,0,10,0
ENVECON,C101,22412,001,Environmental Eco,Liang Lu; Liang Lu,under,1,6,5,2,4,1,4,5,0,4,0,1,0,1,0
COM LIT,R1B,20102,001,Engl Comp World L,Laura Wagner; Laura Wagner; Miryam Sas,under,0,1,0,1,2,4,0,1,0,0,0,0,1,0,0
MATH,185,39934,001,Complex Analysis,Lawrence Evans; Samuel Ramsey; Samuel Ramsey,under,3,8,3,2,5,3,0,3,3,0,0,0,0,0,1
ETH STD,10AC,27502,001,Hist Of Race West,Justin Gomer; Justin Gomer,under,0,5,5,1,5,1,0,1,2,0,1,0,0,1,0
COLWRIT,8,19560,008,Engl As Second La,Lawrence Metzger; Margi Wald,under,4,6,3,1,1,0,0,1,0,0,0,0,0,0,0
COLWRIT,6F,19482,004,Esl Listen Speak,Margi Wald; Peter Vahle,under,2,8,2,1,1,0,0,0,0,0,0,0,0,0,0
ART,119,12324,001,Gpca,Jenifer Wofford; Jenifer Wofford,under,2,7,5,4,4,0,0,0,0,0,0,0,0,1,1
IAS,196,35530,006,Special Research,Alan Karras,under,0,4,0,0,8,0,0,0,0,0,0,0,0,8,0
EA LANG,109,21706,001,Tea Cultures,John Wallace,under,1,6,1,1,2,0,0,0,0,0,0,1,1,2,0
JAPAN,1,36104,002,Elem Japan Intens,Mayu Loffgren; Yasuko Baker; Yuriko Caltabiano,under,1,2,1,3,1,1,0,0,0,0,0,0,0,1,0
COMPSCI,188,24138,001,Artif Intelligenc,Daniel Garcia; Daniel Garcia; Davis Foote; Davis Foote; Jacob Andreas; Jacob Andreas,under,8,26,19,31,22,6,7,3,3,0,1,1,2,8,5
LATIN,15,37704,001,The Latin Workshop,Kathleen Mccarthy; Tom Recht; Tom Recht,under,4,7,2,2,2,1,0,0,0,0,0,0,1,4,0
MUSIC,45,43428,002,Beginning Piano 1,Jacqueline Chew,under,0,11,0,0,0,0,1,0,0,0,0,0,0,2,0
SCANDIN,R5B,52304,101,Reading & Comp,Monica Hidalgo; Monica Hidalgo,under,0,4,8,2,0,0,1,0,0,0,0,0,0,0,0
ECON,100B,21946,001,Macro Analysis,Raymond Hawkins,under,4,29,23,14,9,2,0,1,0,0,3,0,1,4,1
ART,8,12308,004,Intro Vis Thinking,Michael Berens; Michael Berens,under,9,12,1,0,0,0,0,0,0,0,0,0,0,1,0
UGBA,102B,14840,002,Intro Manager Acct,Jose Plehn-Dujowich,under,5,27,15,4,4,0,3,0,0,0,0,0,0,5,0
GERMAN,2,29808,001,Elementary German 2,Kumars Salehi; Kumars Salehi; Nikolaus Euba,under,0,4,6,1,1,1,0,1,0,0,0,0,1,3,0
STAT,20,58720,001,Intro Prob Stat Cal,Fletcher Ibser; Fletcher Ibser,under,6,7,5,8,4,5,9,7,7,0,3,0,4,1,0
GEOG,N130,29510,001,Food Environment,Anne Shattuck; Annie Shattuck; Nathan Sayre,under,0,11,3,1,2,0,0,0,0,0,1,0,2,1,0
GEOG,70AC,29508,001,Urban Experience,Nathan Sayre; Seth Lunine; Seth Lunine,under,0,10,3,2,5,0,0,0,0,0,0,0,0,1,0
LEGALST,104AC,38608,001,Youth Just & Cult,Elizabeth Brown,under,3,8,2,7,7,7,3,3,1,0,0,0,0,0,0
COLWRIT,7J,19542,001,Amer Cult Ca Cult,Margi Wald; Michele Rajotte,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
GERMAN,R5B,29822,002,Reading And Comp,Deniz Gokturk; Michael Fragomeni; Michael Fragomeni,under,1,7,4,1,1,2,0,0,0,0,0,0,1,0,0
IAS,196,35531,007,Special Research,Alan Karras,under,0,6,0,0,10,0,0,0,0,0,0,0,0,6,0
FILM,20,28205,001,Film/Media Culture,Kristen Whissel; Lisa Jacobson; Lisa Jacobson,under,1,17,13,12,2,10,0,0,0,0,0,0,0,0,0
SOCIOL,167,55528,001,Virtual Communities,Edwin Lin; Edwin Lin,under,0,31,5,1,0,0,0,1,0,0,0,0,1,2,0
ANTHRO,R5B,11436,004,Reading & Comp,Ian Steele; Ian Steele; Laurie Wilkie,under,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0
PHILOS,2,47306,002,Ind Moral/Soc Just,Daniel Khokhar; Daniel Khokhar; Hannah Ginsborg,under,0,2,6,3,3,1,2,4,0,2,2,0,1,7,1
MATH,53,39772,001,Multivar Calculus,Lawrence Evans; Nima Moini; Nima Moini,under,8,5,0,4,8,3,0,4,0,0,0,0,3,0,0
MCELLBI,32L,42708,001,Int Human Phys La,Robin Ball; Robin Ball,under,3,21,8,0,1,2,1,2,0,0,2,0,2,3,0
HISTORY,100U,31523,001,Topics-Cmprtve,Wolfgang Petritsch,under,0,4,6,1,1,1,0,2,1,0,0,0,0,1,1
COLWRIT,R4A,19424,002,Reading & Comp,Jonathan Lang,under,0,1,5,4,2,1,0,1,0,0,0,0,0,2,0
PHYS ED,1,47702,201,Pe Activities,Toni Mar,under,0,5,0,0,0,0,0,1,0,0,0,0,2,9,3
MATH,126,39924,001,Intro Part Dif Equa,Kevin O'Neill; Kevin Oneill; Lawrence Evans,under,3,3,2,5,2,3,5,0,1,0,0,0,1,0,2
MATH,1B,39718,003,Calculus,Jianwei Xiao; Jianwei Xiao; Lawrence Evans,under,4,13,2,2,9,1,0,1,1,0,0,0,1,0,1
HISTART,R1B,12604,002,Visual Experience,Gregory Levine; Matthew Culler; Matthew Culler,under,0,3,2,3,2,1,0,0,0,0,0,0,0,2,0
CHEM,1A,16702,001,General Chemistry,Debjani Roy,under,15,12,10,13,12,15,9,7,5,0,17,0,13,6,3
COLWRIT,9A,19572,001,Esp Acad Research,Chisako Cole; Margi Wald,under,0,8,2,0,0,1,0,0,0,0,0,0,1,0,0
CHICANO,110,18142,001,Latina/O Phil & R,Lara Medina,under,0,7,8,0,0,0,0,0,0,0,0,0,0,3,2
COLWRIT,6C,19468,001,Esl Business Voca,Linda O'Roke; Margi Wald,under,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0
