Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
SPANISH,135,86265,004,Hispanic Literature,Natalia Valencia,under,0,10,9,5,2,0,0,0,0,0,0,0,0,0,0
MATH,118,54167,001,"Fourier,Wavelets",John Strain,under,2,6,3,2,1,1,0,0,0,0,0,0,2,5,0
LINGUIS,1B,52409,001,American Sign Lang,Sherry Hicks,under,1,2,0,1,2,1,0,0,0,2,0,0,0,2,0
PSYCH,110,73900,001,Introd Biol Psych,Jennifer Lee,under,0,7,16,18,18,24,10,10,18,0,1,1,1,2,1
FRENCH,3,32284,006,Intermediate French,Michael Arrigo; Vesna Rodic,under,0,6,1,0,3,0,0,0,0,0,0,0,0,5,1
COLWRIT,R1A,16421,003,College Writing 1a,Elizabeth Williams,under,0,1,1,3,7,0,0,0,0,2,0,0,0,0,0
COLWRIT,198,16574,001,Directed Group Stdy,Livia Arianna Bankler-Jukes; Margaret Sokolik; Skylar Economy,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
MUSIC,141,60582,001,Univ Orchestra,David Milnes,under,16,30,2,0,0,0,0,0,0,0,0,0,0,0,0
DUTCH,170,38009,001,Multiculture Nether,Jeroen Dewulf,under,0,15,7,2,4,1,0,0,0,0,0,0,0,2,0
PSYCH,130,74050,001,Clinical Psychology,Lewis Lewin,under,52,29,27,13,4,7,0,0,0,0,0,0,0,2,0
HISTORY,111B,39519,001,Modern Se Asia,Peter Zinoman,under,0,2,1,3,2,5,0,1,0,0,0,0,0,1,1
MIL SCI,101,57309,001,Foundations Of Lead,Christopher Crager; Stephen Suhr,under,7,2,1,1,1,0,0,0,0,0,0,0,0,2,2
FRENCH,147,32341,001,Spec Top Fr Ling,Mairi-Louise Mclaughlin,under,1,7,8,5,1,0,0,0,0,0,0,0,0,1,0
JAPAN,104,21084,001,Fourth-Yr: History,Yasuko Baker,under,2,5,0,0,0,1,0,0,0,0,0,0,0,2,1
MEC ENG,122,55451,001,Proc Of Mat In Mfg,Hayden Taylor,under,7,4,15,13,5,5,3,2,3,0,3,1,0,2,0
MATH,10B,53507,001,Methods Of Math,Bernd Sturmfels,under,11,44,34,28,35,36,12,11,13,2,1,1,1,1,3
ART,102,04499,002,Approaches To Ptng,James Pitt,under,4,13,0,0,0,0,0,0,0,0,0,0,0,1,0
COMPSCI,9F,25665,001,Programmers' C++,Paul Hilfinger,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13
ART,117,04502,001,Drawing Composition,Aida Gamez,under,5,4,9,2,0,1,0,0,0,0,0,0,0,0,0
HISTORY,8A,39165,001,Becoming Latin Amer,Kinga Novak,under,1,7,6,8,2,2,0,2,2,0,0,0,0,2,1
MUSIC,26AC,60333,001,American Culture,Tamara Roberts,under,72,142,48,26,14,7,2,2,0,0,0,0,0,76,1
POL SCI,144B,71805,001,Korean Politics,Hong Lee,under,4,13,9,19,0,5,1,0,0,0,0,0,0,0,0
COMPSCI,164,26397,001,Prog Lang And Comp,Paul Hilfinger,under,8,24,25,9,7,10,7,4,2,1,0,1,0,9,1
SLAVIC,R5A,79721,001,Reading And Comp,Anne Nesbet; Matthew Kendall,under,0,5,8,0,3,1,0,0,0,0,0,0,0,0,0
SCANDIN,C160,78811,001,Scand Myth Religion,Jonas Wellendorf,under,1,9,11,7,3,2,0,0,0,0,0,0,0,6,1
PHYS ED,2,67962,011,Pe Activities,Toni Mar,under,0,4,1,0,1,0,0,1,0,0,0,0,0,18,6
EL ENG,16A,24503,001,Design Info Dev I,Babak Ayazifar; Claire Tomlin; Elad Alon,under,14,25,5,7,3,1,1,0,0,0,0,0,0,0,0
ENGLISH,R1A,27803,001,Reading And Comp,Aristides Dimitriou; Kevis Bea Goodman,under,0,3,6,4,2,0,1,1,0,0,0,0,0,0,0
RHETOR,182,77962,001,Rhet Of Sexual Exch,Olivia Custer,under,0,1,6,4,3,2,0,2,0,0,0,0,0,1,0
MUSIC,143,60600,002,Gospel Chorus,Doniel Wilson,under,21,12,3,0,1,1,0,0,0,0,0,0,0,3,0
ECON,140,22651,001,Econometrics,Glenn Woroch,under,2,50,26,25,42,22,21,25,9,0,1,0,3,3,4
THEATER,174B,88265,001,Costume Design/Thtr,Carol Smart,under,0,2,6,2,0,0,0,0,2,0,0,0,0,3,0
SLAVIC,46,79745,001,20th Cent Russ Lit,Harsha Ram,under,3,6,2,2,2,0,0,0,0,0,0,0,0,5,1
ENGLISH,98BC,27992,001,Directed Group Stud,Kathleen Donegan; Serena Le,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
COMPSCI,184,26502,001,Computer Graphics,James O'Brien,under,8,9,20,10,7,8,10,4,2,0,0,0,8,2,1
ENV DES,4A,28671,001,Design And Activism,Laura Crescimano; Ronald Rael; Walter Hood,under,0,48,20,7,2,4,2,0,0,0,0,0,0,0,0
FRENCH,35,32314,001,Prac Phon Listn Com,Nelly Timmons,under,2,10,2,3,1,0,0,0,0,0,0,0,1,1,1
RHETOR,R1B,77818,003,Craft Of Writing,Felipe Gutterriez; Nicholaus Gutierrez; Suzanne Li Puma,under,0,7,10,3,0,2,0,1,0,0,0,0,1,0,0
EPS,C182,19090,001,Atmos Chem Phys Lab,Benjamin Nault; Kristie Boering,under,2,3,2,0,1,2,0,1,1,0,0,0,0,0,0
PHYS ED,2,67947,006,Pe Activities,Susanna Li-Jue,under,0,0,0,2,0,0,0,0,0,0,0,0,0,19,2
AFRICAM,115,00617,001,Lang Soc Iss Africa,Sam Mchombo,under,2,7,12,7,2,0,0,0,0,0,0,0,0,1,0
CHEM,105,11565,001,Instrumen Analysis,John Groves,under,1,7,4,6,8,3,1,3,1,0,3,0,0,0,0
UGBA,98,07857,002,Directed Group Stdy,Brett Green,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
FRENCH,R1B,32236,003,Eng Com With Fr Lit,Michelle Koerner,under,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0
EDUC,190,23766,004,Critical Studies,Glynda Hull,under,0,7,17,4,1,0,0,0,0,0,0,0,0,0,0
ECON,191,22768,001,Topic Econ Research,Joseph Farrell,under,4,13,1,2,1,0,0,0,0,0,0,0,0,0,0
FRENCH,R1B,32230,001,Eng Com With Fr Lit,Aubrey Gabel; Debarati Sanyal,under,0,5,3,3,2,3,1,0,0,0,0,0,0,0,0
PHYS ED,1,67872,024,Pe Activities,Dini Wong,under,0,2,0,1,1,0,0,0,0,0,0,0,0,15,1
COM LIT,100,17290,001,Intro To Comp Lit,Anne Nesbet,under,0,8,5,3,5,1,0,0,0,0,0,0,0,6,0
MATH,153,54227,001,School Curriculum,Emiliano Gomez,under,1,1,0,0,5,2,1,0,2,0,0,0,0,0,0
JAPAN,1B,21018,006,Elementary Japanese,Maki Takata; Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,under,0,8,1,0,3,0,0,0,0,0,0,0,0,5,1
CHINESE,10B,20642,003,Inter Chinese,Hsinyu Lin; Li Liu; Xianghua Wu,under,0,7,2,7,1,1,2,0,0,0,0,0,0,1,0
IND ENG,131,41003,001,Discrete Event Sim,Devaushi Singham,under,3,33,11,7,3,2,0,3,1,0,0,0,0,0,0
EDUC,190,23758,001,Critical Studies,Glynda Hull,under,0,17,7,2,0,3,2,0,0,0,0,0,1,2,0
MUSIC,198BC,60741,001,Directed Group Stud,Eleanor Cloutier; Mary Ann Smart,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
LINGUIS,155AC,52556,001,Language In The Us,Richard Rhodes,under,5,7,5,6,4,0,2,1,0,0,0,0,1,10,0
PB HLTH,142,75464,001,Intro Prob Stat,Maureen Lahiff,under,6,42,51,29,23,9,7,7,6,0,0,0,1,6,0
PHYS ED,1,67869,023,Pe Activities,Dini Wong,under,0,4,0,0,0,0,1,0,0,0,0,0,0,13,2
PHYSICS,8B,69138,002,Intro Physics,Eli Lebow,under,4,50,19,53,45,33,38,28,20,0,9,0,1,5,2
IND ENG,190G,41066,001,Advance Topics Ieor,Tal Lavian,under,7,18,18,4,1,0,0,0,0,0,0,0,0,4,0
PHYS ED,2,67932,001,Pe Activities,Elmar Stefke,under,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1
VIETNMS,1B,86003,001,Intro Vietnamese,Bac Tran,under,4,12,4,0,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,114,14129,001,Environ Microbio,Lisa Alvarez-Cohen,under,1,6,7,6,5,3,0,1,0,0,0,0,0,0,0
"S,SEASN",39I,83212,001,Fresh/Soph Seminar,Bac Tran; Cynthia Agnes Aban; Maria Barrios-Leblanc; Ninik Lunde,under,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PHYS ED,4,68037,004,Pe Activities,Lon Rork,under,0,6,0,3,1,0,0,0,0,0,0,0,1,10,1
GPP,105,38321,003,Global Practice,Khalid Kadir,under,2,6,7,4,0,3,0,0,0,0,0,0,0,0,0
PHYSICS,177,69522,001,Molec Biophysics,Ahmet Yildiz,under,2,7,1,3,1,5,1,1,0,0,0,0,0,0,1
FILM,186,31972,001,Special Topics,Silvia Turchin,under,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0
SPANISH,102A,86235,001,Adv Gram And Comp,Victoria Robertson,under,4,12,3,3,1,1,0,0,0,0,1,0,0,0,0
PORTUG,101B,86618,001,Port Adv Stdy-Wkshp,Clelia Donovan; Krista Brune,under,0,5,9,3,0,0,0,0,1,0,0,0,0,0,0
MEDIAST,C103,56739,001,Understand Journ,Thomas Goldstein,under,3,41,42,34,38,33,9,1,2,1,0,0,1,4,0
SOCIOL,179,81884,001,Sel Top In Area Stu,Shira Offer,under,1,1,6,1,0,0,0,0,0,0,0,0,1,2,0
PACS,94,66724,001,Meditation,Americ Azevedo,under,0,0,0,0,0,0,0,0,0,0,0,0,0,465,55
INTEGBI,174LF,42601,001,Ornithology Wth Lab,Rauri Bowie,under,2,4,1,5,8,2,0,1,0,0,0,0,0,0,0
L & S,C70V,52071,001,Descriptive Intro,Steven Stahler,under,1,13,1,5,14,0,1,2,2,0,1,0,1,48,6
ESPM,131,29388,001,Microbial Ecology,Eoin Brodie; Mary Firestone,under,2,10,7,6,2,4,0,2,0,0,1,0,0,5,0
UGBA,184,08247,001,Urb Real Estate Eco,Victor Couture,under,3,5,6,4,4,1,0,0,0,0,0,0,0,3,0
MEC ENG,C85,55265,001,Intro Solid Mechncs,Tony Keaveny,under,3,10,7,7,5,10,7,2,4,3,1,0,4,1,0
PB HLTH,116,75443,001,Sem Hlth Med Issues,David Potts,under,0,0,0,0,0,0,0,0,0,0,0,0,0,625,68
THEATER,R1B,88121,004,Performce & Writing,Scott Wallin,under,0,3,6,3,3,1,0,0,0,0,0,0,0,0,0
GEOG,137,36311,001,Global Environment,Robert Rhew,under,2,13,14,6,7,0,1,0,1,0,0,0,0,2,2
MUSIC,49C,60429,001,Harmony,David Pereira; Lily Chen,under,0,3,2,6,1,2,0,1,0,0,0,0,0,1,0
ESPM,165,29487,001,Int'L Rural Dev Pol,Sam Wilson,under,0,10,8,11,8,0,1,0,0,0,0,0,0,5,0
ART,196,04661,001,Bridging The Arts,Elise Putnam,under,0,10,2,0,0,1,0,0,0,0,0,0,0,1,0
RHETOR,20,77836,001,Rhet Interpretation,Amy Jamgochian,under,0,45,41,12,1,1,0,0,0,1,0,0,0,2,0
ASTRON,98,05996,001,Directed Group Stdy,James Graham,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5
BIO ENG,116,06443,001,Cell And Tissue Eng,Shyam Patel,under,1,12,9,11,9,1,1,3,0,0,0,0,0,1,0
GERMAN,1,37212,004,Elementary German 1,Nikolaus Euba; Tara Hottman,under,0,6,6,6,2,0,0,0,0,0,0,0,0,1,0
CY PLAN,116,13688,002,Urban Plng Process,Hector Burga,under,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0
ITALIAN,3,46936,002,Interm Italian,Anna Bellezza,under,0,2,6,1,1,0,0,0,0,0,0,0,0,4,0
ESPM,192,29631,001,Mol Prob Solving,Neil Tsutsui,under,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0
MCELLBI,141,58286,001,Developmental Biol,John Gerhart; Michael Levine; Richard Harland,under,2,14,12,7,6,5,6,3,0,0,1,0,1,2,1
FRENCH,119B,32332,001,19th Century Lit,Suzanne Guerlac,under,0,4,4,3,5,2,0,0,0,0,0,0,0,0,0
ENGLISH,R1B,27836,005,Reading And Comp,Adrian Acu; Kevis Bea Goodman,under,0,0,7,6,1,1,0,0,0,0,0,0,0,0,0
PORTUG,101A,86609,001,Portug For Adv Stdy,Clelia Donovan,under,0,8,0,2,4,0,0,0,0,0,0,0,1,1,1
SPANISH,4,86166,001,Intermed Spanish,Elena Olsen; Miriam Hernandez-Rodriguez,under,0,0,5,1,0,1,0,1,0,0,1,0,0,2,0
JAPAN,100B,21069,001,Advanced Japanese,Chika Shibahara; Kayoko Imagawa,under,0,8,1,1,0,0,0,1,0,0,0,0,0,3,0
CHICANO,159,13456,001,Mexican Immigration,Alex Saragoza,under,1,6,7,10,7,1,1,0,0,0,0,0,1,3,0
ISF,190,45569,005,Senior Thesis,Gary Wren,under,0,6,1,5,2,3,0,1,0,0,0,0,3,0,0
NUSCTX,161B,64746,001,Med Nutr Thrpy Ii,Mary Henderson,under,0,4,3,1,11,0,0,0,0,0,0,0,0,0,0
THEATER,R1B,88112,001,Performce & Writing,Sima Belmar; Susan Kwan,under,0,8,4,1,1,1,0,0,0,0,1,0,0,0,0
BIOLOGY,1B,07392,001,General Biology,Alan Shabel; George Roderick; Joshua Povich; Lewis Feldman,under,9,77,100,79,88,63,58,57,30,0,41,0,15,8,19
FRENCH,1,32218,006,Elementary French,Leslie Martin; Seda Chavdarian,under,0,10,5,0,1,0,0,0,0,0,0,0,1,2,1
PHILOS,107,67223,001,Moral Psychology,Kwong-Loi Shun,under,0,5,10,17,8,1,0,0,0,0,0,0,2,2,0
THEATER,10,88133,003,Intro To Acting,Karin Shankar; Lura Dolas,under,0,8,3,0,0,0,1,0,0,0,0,0,0,3,0
COLWRIT,161,16573,001,Writing In Bio Sci,Kimberly Freeman,under,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0
SOC WEL,107,80744,002,"Fndns,Phil,Grant Wt",Kimberly Klein,under,2,18,1,0,2,0,0,0,0,0,0,0,0,0,0
THEATER,126,88208,003,Perform Literatures,Mark Griffith,under,2,2,4,5,2,1,0,1,0,0,0,0,0,1,0
LEGALST,104AC,51539,001,Youth Just & Cult,Michael Musheno,under,0,5,7,9,13,6,3,2,0,0,0,1,1,3,1
FRENCH,3,32275,003,Intermediate French,Nelly Timmons; Vesna Rodic,under,0,6,4,3,1,1,0,0,0,0,0,0,0,3,0
COMPSCI,172,26478,001,Comp And Complexity,Luca Trevisan,under,7,12,5,5,3,6,3,5,3,0,0,0,1,5,3
MUSIC,151,60648,001,20th-C Harmony,Robert Yamasato,under,0,3,0,3,1,0,1,0,0,0,0,0,0,2,0
ENGLISH,R1B,27827,002,Reading And Comp,Kevis Bea Goodman; Sharon Hsu,under,0,5,3,5,4,0,0,0,0,0,0,0,0,0,0
PHYSICS,112,69405,001,Stat Thermal Phys,Achilles Speliotopoulos,under,3,6,4,7,4,4,3,2,1,0,0,0,0,1,1
HISTART,R1B,04953,001,Visual Experience,Eva Hagberg; Ivy Mills,under,1,6,3,4,2,2,0,0,0,0,0,0,0,0,0
HIN-URD,100B,84612,001,Intermediate Hindi,Pranjali Sirasao,under,2,7,0,2,0,0,0,1,0,0,0,0,0,1,0
PB HLTH,150A,75482,001,Intr Epidem Hum Dis,Lisa Barcellos; Mahasin Mujahid,under,17,60,41,43,39,19,13,3,0,0,3,0,0,1,1
ITALIAN,R5B,46948,001,Reading & Comp,Albert Ascoli; Julia Nelsen,under,0,0,5,5,5,1,0,0,0,0,0,0,1,0,0
ISF,100B,45539,001,Soc Thry Cult Anlys,Robert Ehrlich,under,0,3,2,4,2,2,3,3,0,0,0,0,0,1,0
COMPSCI,194,26613,005,Special Topics,David Culler,under,2,12,1,0,2,0,0,0,0,0,0,0,0,1,0
INTEGBI,113L,42280,001,Pal Pers Ecol Evol,Seth Finnegan,under,4,11,6,5,8,0,3,2,0,0,1,0,0,2,0
THEATER,110B,88184,002,Intermed Acting,Christopher Herold,under,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,101,39330,017,"Research, Writing",Sarah Cramsey,under,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0
MATH,114,54164,001,Abstract Algebra Ii,Atoshi Chowdhury,under,0,13,1,1,3,0,2,3,0,0,0,0,0,4,1
DEMOG,145AC,18203,001,Amer Immigrant Exp,Carl Mason; Joshua Goldstein,under,0,5,1,2,2,4,0,0,0,0,0,0,0,10,0
UGBA,137,08424,001,Spec Topics In Fin,Ioannis Gkatzimas,under,1,4,5,5,3,0,0,0,0,0,0,0,0,1,0
COLWRIT,R1A,16439,009,College Writing 1a,Benjamin Spanbock,under,0,0,3,3,2,1,0,0,1,0,0,0,0,0,0
NUSCTX,C114,64680,001,Pesticide Chem Tox,John Casida,under,4,7,5,11,6,2,0,3,0,0,0,0,1,1,0
RHETOR,R1B,77821,004,Craft Of Writing,Felipe Gutterriez; Lilith Dornhuber De Bellisiles,under,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
FILM,R1B,31627,005,Writing-Film Focus,Lisa Jacobson; Mary Ann Doane; Renee Pastel,under,0,5,5,11,7,4,0,0,0,0,0,0,0,0,0
INTEGBI,132L,42397,008,Mammal Physiol Lab,Natalia Caporale; Yangdi Chen,under,0,7,5,5,4,0,0,0,0,0,0,0,0,0,0
ECON,C181,22744,001,International Trade,Andres Rodriguez-Clare,under,0,20,10,16,25,12,4,5,4,0,3,0,2,8,1
NATAMST,110,61260,001,"Theories, Methods",Diane Pearson,under,0,15,4,0,0,1,0,0,0,0,0,0,0,0,0
MEC ENG,198,55823,054,Directed Group Stdy,Dennis Lieu,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
PHYS ED,1,67911,037,Pe Activities,Norman Link,under,0,1,0,2,0,0,0,0,0,0,0,0,0,18,0
PHYS ED,1,67827,009,Pe Activities,Susanna Li-Jue,under,0,1,0,0,0,0,0,0,0,0,0,0,0,18,1
M E STU,10,57003,001,Intro Middle East,Shay Hazkani,under,3,8,7,2,5,4,0,0,0,0,0,0,0,11,1
CHINESE,130,20741,001,Topics In Daoism,Terry Kleeman,under,0,4,5,2,4,2,0,0,0,0,0,0,0,7,0
PB HLTH,84,76949,001,Sophomore Seminar,Kirk Smith,under,0,4,1,0,0,0,0,0,0,0,0,0,0,6,0
COM LIT,R1B,17233,007,Engl Comp World Lit,Keith Ford; Paul De Morais; Victoria Kahn,under,0,3,5,6,3,8,3,1,0,1,1,0,0,0,0
STAT,W21,87462,001,Intro Prob Stat Bus,Shobhana Murali Stoyanov,under,17,13,19,12,19,8,8,9,4,0,1,0,16,4,12
LEGALST,139,51593,001,Comp Leg Traditions,Laurent Mayali,under,1,11,4,4,7,2,1,0,0,0,1,1,0,4,0
ENGLISH,120,28043,001,Lit Later 18th Cent,Janet Sorensen,under,0,8,7,6,4,1,4,2,0,0,0,0,1,2,1
UGBA,96,07853,001,Ld Spec Top Bus Adm,Terrance Odean,under,5,32,15,17,4,3,0,0,0,0,0,0,0,88,5
INTEGBI,138,42406,001,Comparat Endocrino,George Bentley,under,1,7,0,5,6,0,5,0,0,0,0,0,0,2,0
GWS,100AC,32960,001,Wom America Culture,Jacqueline Asher,under,0,37,31,16,21,8,2,2,0,0,1,0,2,28,6
UGBA,100,07914,007,Business Comm,Daniel Himelstein,under,0,0,19,9,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,5B,00527,001,Afam Life & Cul U S,Nikki Jones,under,6,17,11,6,2,4,1,0,1,1,0,0,1,6,0
L & S,C30Y,51968,001,Biology For Voters,Jasper Rine,under,1,5,0,1,3,1,1,1,0,0,1,0,2,22,5
COMPSCI,198,25747,052,Directed Group Stdy,John Denero,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
POL SCI,123S,71661,001,Topics Intntl Rel,Helene Silverberg,under,0,5,7,6,7,10,3,4,5,1,0,0,1,2,0
STAT,135,87621,002,Concepts Of Stat,Joan Bruna Estrach,under,5,7,13,12,14,10,5,8,11,0,5,0,1,2,1
MATH,128B,54206,001,Numerical Analysis,John Strain,under,3,12,4,1,2,2,0,0,0,0,0,0,1,0,3
INTEGBI,C185L,42646,001,Human Paleontology,Timothy White,under,1,2,1,1,5,3,2,6,0,0,3,0,0,1,1
NATAMST,102,61257,001,Crt Nat Am Lgl Plcy,Thomas Biolsi,under,0,6,4,1,0,0,1,0,0,0,0,0,0,1,0
MCELLBI,150L,58340,001,Immunology Lab,P Beatty; William Sha,under,2,6,3,4,5,6,0,2,0,0,1,0,0,1,0
CHEM,130B,11682,001,Biophysical Chem,Hiu Yue Monatrice Lam; Naomi Ginsberg,under,1,4,0,4,2,2,1,2,0,0,0,0,0,2,0
ANTHRO,169C,02768,001,Ling Anthr Method,William Hanks,under,2,5,2,1,0,1,0,1,0,0,0,0,0,0,0
ASAMST,146,05545,001,Asian Amer & Educ,Lisa Hirai Tsuchitani,under,3,11,6,5,1,0,0,0,0,0,0,0,0,0,0
COMPSCI,198,25727,034,Directed Group Stdy,Bjorn Hartmann,under,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
THEATER,121,88196,001,Performance/Culture,Philip Gotanda,under,5,32,1,0,0,2,0,0,0,0,0,0,0,0,0
ART,123,04514,001,Screenprinting,Randy Hussong,under,1,10,2,3,1,0,0,0,1,0,0,0,0,0,0
PHILOS,R1B,67102,001,Read & Comp Philos,Michael Rieppel,under,0,0,3,4,2,5,2,0,0,0,0,0,0,1,0
CHM ENG,154,10366,001,Chem Eng Laboratory,Colin Cerretani; Enrique Iglesia; Roya Maboudian,under,1,11,10,14,21,9,3,3,1,0,0,0,1,0,0
PHYS ED,1,67836,012,Pe Activities,Susanna Li-Jue,under,0,2,1,1,2,0,0,0,0,0,0,0,0,22,0
GERMAN,100,37263,001,Reading Culture,Harriett Jernigan,under,2,6,1,1,0,0,1,0,0,0,0,0,0,0,0
EDUC,160,23737,001,Soc Studies Methods,Rachel Reinhard,under,0,11,5,2,0,0,0,0,0,0,0,0,0,0,0
HISTART,100,05034,001,Theories & Methods,Whitney Davis,under,1,15,21,15,11,3,4,2,0,0,1,0,0,4,0
ESPM,C148,29424,001,Pesticide Chem Tox,John Casida,under,1,2,4,4,1,0,0,1,0,0,0,0,0,0,0
MUSIC,155,60654,001,Music Composition,Ken Ueno,under,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0
IAS,150,46469,001,Adv Std In Ias,Patrick Iber,under,0,8,3,5,1,1,0,2,0,0,0,0,0,1,2
SPANISH,135,86268,005,Hispanic Literature,Donna Southard,under,1,8,3,1,2,1,1,0,2,0,0,0,0,2,0
PHYS ED,4,68028,001,Pe Activities,Elmar Stefke,under,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0
PHYS ED,1,67830,010,Pe Activities,Toni Mar,under,0,11,0,0,0,0,0,0,0,0,0,0,0,18,2
ART,8,04403,001,Intro Vis Thinking,John Mcnamara,under,11,34,4,1,2,0,0,0,0,0,0,0,0,2,1
SPANISH,25,86199,002,Read And Analysis,Francine Masiello; Manuel Cuellar,under,1,8,3,1,2,0,0,0,0,0,0,0,0,0,0
ECON,152,22684,001,Wage Theory,Christopher Walters,under,4,12,8,8,12,8,6,7,1,0,0,0,0,6,3
PUB POL,190,77244,002,Spec Topics Pub Pol,Jennifer Skeem,under,1,6,3,2,2,1,2,0,0,0,0,0,0,3,0
ART,12,04415,001,Lang Of Draw,Masako Miki,under,7,12,0,0,0,0,0,0,0,0,0,0,0,1,0
CHEM,3B,11406,002,Chem Struct React,Kyle Owens; Richmond Sarpong,under,16,10,17,19,24,40,30,16,15,0,0,0,20,2,2
ARCH,100D,03740,002,Arch Design Iv,Ajay Manthripragada,under,0,2,2,3,3,1,0,1,1,0,0,0,0,0,0
MEC ENG,C180,55532,001,Eng Analyfinite Mth,Shawn Shadden,under,2,9,7,4,13,4,0,6,1,0,0,0,0,0,0
HISTART,R1B,04956,002,Visual Experience,Jordan Rose,under,0,2,7,3,5,0,0,0,0,0,0,0,0,0,0
COLWRIT,R4B,16601,014,"Read,Comp,Research",Michelle Baptiste,under,0,9,4,0,1,1,0,1,0,0,0,0,0,0,0
AMERSTD,191,02072,002,Senior Seminar,Christine Palmer,under,0,2,1,1,4,2,0,1,0,0,1,0,1,0,0
PHYS ED,1,67929,043,Pe Activities,William Caraway,under,0,1,0,1,0,1,0,0,0,0,0,0,0,16,0
SOCIOL,98BC,83130,003,Directed Group Stud,Kim Voss; Rafael Colonna,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
INTEGBI,115,42289,001,Systems Biology,Han Lim,under,4,6,10,7,8,2,3,0,1,0,0,0,0,4,0
RELIGST,C166,77633,001,India'S Great Epics,Robert Goldman,under,3,7,7,4,3,0,0,1,0,0,1,0,2,7,0
SPANISH,2,86136,005,Elem Spanish,Maria Lilly; Miriam Hernandez-Rodriguez,under,0,4,5,4,6,0,1,0,0,1,0,0,0,1,0
MATH,98,54065,015,Directed Group Stdy,Ole Hald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2
SLAVIC,134F,79829,001,Nabokov,Eric Naiman,under,0,1,4,4,6,2,0,0,0,0,0,0,1,1,0
CY PLAN,114,13683,001,Intro Urb Reg Trans,Daniel Chatman,under,1,6,10,15,10,6,8,3,1,0,0,0,0,2,1
PHYS ED,11,68097,015,Pe Activities,Kevin Grimes; M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
UGBA,133,08178,001,Investments,Samuel Olesky,under,0,12,10,10,6,3,0,0,0,0,0,0,0,1,0
MUSIC,143,60591,001,Gospel Chorus,Doniel Wilson,under,43,3,3,1,0,0,0,0,0,0,0,0,0,6,0
PHYSICS,111,69399,002,Mod Phys Elect Lab,Arielle Little; Celeste Carruth; Dan Stamper-Kurn; Hartmut Haeffner; Sachinthya Wagaarachchi; Victoria Xu,under,4,24,13,17,13,2,0,8,0,0,1,0,4,0,0
INTEGBI,132L,42376,001,Mammal Physiol Lab,Crystal Wang; Natalia Caporale,under,0,6,8,7,1,0,0,0,0,0,0,0,0,0,0
ENGLISH,198BC,28256,003,Directed Group Stud,Kathleen Donegan; Rasheed Tazudeen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
ECON,2,22378,001,Intro Econ-Lecture,Joseph Lough,under,5,17,10,14,14,11,8,7,5,0,0,0,3,10,3
SPANISH,164,86282,001,Span Dialectology,Milton Azevedo,under,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0
RHETOR,R1A,77811,004,Craft Of Writing,Keerthi Potluri,under,0,2,3,6,1,1,0,0,0,0,0,0,0,0,0
ENGLISH,R1B,27839,006,Reading And Comp,Esther Yu; Kevis Bea Goodman,under,0,0,6,7,3,1,0,0,0,0,0,0,0,0,0
COM LIT,R1B,17281,023,Engl Comp World Lit,Diana Thow; Victoria Kahn,under,0,3,1,4,0,3,1,0,1,0,0,0,0,1,0
ARCH,100B,03674,001,Fund Of Arch Design,Gerard Creedon,under,0,5,12,28,24,12,4,7,2,0,0,0,4,1,2
COMPSCI,194,26616,008,Special Topics,Daniel Garcia; James O'Brien,under,3,4,4,2,1,0,0,0,0,0,0,0,0,0,1
UGBA,101B,07935,002,Macroeconomics,David Levine,under,0,27,10,26,18,12,4,6,0,0,0,0,0,1,1
ESPM,100ES,29289,001,Methods Of Env Sci,John Battles,under,0,10,21,6,5,4,0,0,0,0,0,0,0,0,0
