Abbreviation,CourseNum,CCN,SectionNum,CourseDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
FILM,135,30124,001,Experimental Media,Rizvana Bradley,under,9,8,2,5,5,2,2,2,0,0,0,0,0,0,0
FILM,145,27002,001,Global Media,Tim Tangherlini,under,0,10,7,2,2,1,2,0,0,0,0,0,0,2,0
FILM,172,25464,001,Auteur Theory,Emily West,under,8,18,12,0,2,0,0,0,0,0,0,0,0,0,0
FILM,172,30529,002,Auteur Theory,Dolores McElroy,under,0,17,13,4,4,3,2,1,0,0,0,0,0,2,0
FILM,181,30531,001,Screenwriting,J Kopell,under,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
FILM,185,27008,001,Int Mov Img Prod,Juan Pereda Rodriguez,under,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
FILM,186,27009,002,Adv Mov Img Prod,Juan Pereda Rodriguez,under,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0
FILM,190,25467,001,Capstone,Rizvana Bradley,under,5,3,2,2,1,3,0,0,0,0,0,0,0,0,0
FILM,193,27275,001,Intrmd Film Wrtg,Emily West; Alex Creighton,under,5,4,6,0,1,0,0,0,0,0,0,0,1,2,0
FILM,20,20867,001,Film & Media Theory,Emily West,under,6,2,4,5,10,4,3,2,1,0,1,0,1,1,1
FILM,35,25457,001,Digital Media,Dolores McElroy,under,0,28,11,5,2,0,0,0,0,0,0,1,0,0,0
FILM,R1A,31531,005,Writing-Film Focus,Mark Sandberg; Julia Irwin,under,1,4,6,4,1,0,1,0,0,0,0,0,0,0,0
FILM,R1A,10050,001,Writing-Film Focus,Mark Sandberg; Jonathan Mackris; Miles Taylor,under,0,29,1,1,1,0,0,2,1,1,0,0,0,0,0
FILM,R1A,10051,002,Writing-Film Focus,Mark Sandberg; Lou Silhol-Macher; Osarugue Otebele,under,0,30,3,0,1,0,0,0,0,0,0,0,0,0,0
FILM,R1B,19927,007,Writing-Film Focus,Mark Sandberg; Matteo Cavelier Riccardi,under,5,2,2,1,3,2,0,0,0,0,0,0,1,0,0
FILM,R1B,19922,002,Writing-Film Focus,Mark Sandberg; Nicholas Byers,under,0,11,3,1,0,0,1,0,0,0,0,0,1,0,0
FILM,R1B,19923,003,Writing-Film Focus,Mark Sandberg; Morgan Jennings,under,0,8,5,1,0,2,0,0,1,0,0,0,0,0,0
FILM,R1B,19924,004,Writing-Film Focus,Mark Sandberg; Gianna Ward-Vetrano,under,0,3,4,3,1,2,0,1,0,0,0,0,1,0,0
FILM,R1B,19926,006,Writing-Film Focus,Mark Sandberg; Tulasi Johnson,under,0,4,0,1,2,3,2,3,1,0,0,0,0,0,0
FRENCH,1,21611,004,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Claire Tourmen Perron,under,2,3,0,1,0,0,0,0,0,0,0,0,1,11,2
FRENCH,1,21615,008,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Claire Tourmen Perron,under,1,6,3,2,0,0,0,1,0,0,0,0,0,1,1
FRENCH,1,21609,002,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Michael Arrigo,under,0,7,2,4,1,0,0,0,1,0,1,0,0,2,1
FRENCH,1,21613,006,Elementary French,Richard Kern; Rachel Shuh; Vesna Rodic; Daniel Hoffmann,under,0,1,2,1,1,0,0,0,0,0,1,0,0,7,2
FRENCH,1,21614,007,Elementary French,Richard Kern; Rachel Shuh; Vesna Rodic; Daniel Hoffmann,under,0,5,1,1,1,1,0,0,0,0,0,0,0,5,1
FRENCH,102,21632,001,Fr Adv Read/Write,Margot Szarke,under,0,11,4,1,0,1,0,0,0,0,0,0,0,0,0
FRENCH,102,21633,002,Fr Adv Read/Write,Rachel Shuh,under,0,2,5,1,2,0,0,0,0,0,0,0,0,2,0
FRENCH,117A,30865,001,17th Century Lit,Deborah Blocker,under,4,5,2,1,0,0,0,0,0,0,0,0,1,0,0
FRENCH,14,26858,001,Adv Conversation,Richard Kern; Cyprien Rousset,under,0,8,1,0,1,0,0,0,0,0,0,0,0,2,0
FRENCH,140D,26294,101,Fr Lit Engl Trans,Nicholas Paige,under,3,8,4,2,3,1,0,2,1,0,0,0,0,1,1
FRENCH,178A,32679,001,Stud In Fr Film,Maya Sidhu,under,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1
FRENCH,2,21619,004,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Hannah Cox,under,1,6,2,2,0,0,0,0,0,0,0,0,0,2,0
FRENCH,2,24136,001,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann,under,1,5,1,4,1,1,0,2,0,0,0,0,0,4,1
FRENCH,2,21617,002,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Ines Greco,under,0,1,3,4,0,0,1,0,0,0,0,0,0,4,0
FRENCH,2,21622,007,Elementary French,Richard Kern; Vesna Rodic; Daniel Hoffmann; Hannah Katznelson,under,0,3,4,3,3,1,0,0,0,0,0,0,0,3,0
FRENCH,3,21624,001,Intermediate French,Richard Kern; Vesna Rodic; Erin Dunbar,under,0,5,3,0,0,0,0,0,0,0,0,0,0,2,0
FRENCH,3,21627,005,Intermediate French,Richard Kern; Vesna Rodic; Margot Szarke,under,0,8,3,1,0,0,0,0,1,0,0,0,1,2,1
FRENCH,35,25342,001,Prac Phon Listn Com,Richard Kern; Oliver Whitmore,under,1,7,3,0,0,0,0,0,0,0,0,0,0,4,0
FRENCH,4,21628,001,Adv Int French,Richard Kern; Vesna Rodic; Maya Sidhu,under,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0
FRENCH,4,21629,002,Adv Int French,Richard Kern; Vesna Rodic; Cyprien Rousset,under,0,8,2,1,1,0,0,2,0,0,0,0,0,3,0
FRENCH,4,21631,004,Adv Int French,Richard Kern; Vesna Rodic; Alan Yeh,under,0,5,1,2,1,0,0,0,0,0,0,0,0,5,0
FRENCH,43B,26292,101,Aspects Fr Culture,William Burton,under,3,4,2,1,0,2,1,0,0,0,0,0,0,4,0
FRENCH,R1B,31574,002,Eng Com With Fr Lit,Richard Kern; Nicholas Paige; Jacob Raterman,under,4,10,1,0,0,0,0,1,0,0,0,0,0,0,0
FRENCH,R1B,21616,001,Eng Com With Fr Lit,Richard Kern; Nicholas Paige; Michael Arrigo,under,0,12,2,1,1,0,0,0,1,0,0,0,0,0,0
GEOG,140A,21653,001,Physical Landscape,Kurt Cuffey,under,13,13,7,3,1,3,1,0,0,0,0,0,0,3,0
GEOG,149B,24831,001,Climate Impacts,Norman Miller,under,4,6,3,3,4,1,0,1,0,0,0,0,0,2,0
GEOG,164,24538,001,Global China,Crystal Chang,under,0,6,2,1,2,1,0,0,0,0,0,0,0,0,0
GEOG,167AC,24790,001,Decolonial Border G,Diana Negrin,under,21,54,18,4,2,0,0,2,0,0,0,0,0,9,0
GEOG,170,24582,001,Special Topics,Melanie Feakins,under,3,5,6,1,1,0,0,0,0,0,0,0,0,0,0
GEOG,170,25877,002,Special Topics,Diana Negrin,under,3,11,5,0,1,1,0,0,0,0,0,0,0,1,0
GEOG,180,27054,001,Field Geography,David Wahl,under,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0
GEOG,181,27055,001,Urban Field Study,Seth Lunine,under,2,11,4,1,0,0,0,0,0,0,0,0,0,1,0
GEOG,185,20872,001,Earth System Remote,Jeffrey Chambers,under,15,19,13,4,4,2,0,0,0,0,0,0,0,2,0
GEOG,189,33462,001,Visual Geography,Joel Wanek,under,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
GEOG,198,25907,002,Directed Group Stdy,David Wahl; -,under,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2
GEOG,198,25908,003,Directed Group Stdy,David Wahl; Sarah Siegel; -,under,0,0,0,0,0,0,0,0,0,0,0,0,0,38,4
GEOG,40,24421,001,Intro Earth Sys Sci,John Chiang,under,5,3,2,1,0,4,2,1,0,1,1,0,0,2,1
GEOG,50AC,31577,001,California,Seth Lunine,under,3,22,20,11,4,1,0,0,0,0,0,0,0,4,0
GEOG,C112,23485,001,Global Dev,Tiffany Page,under,0,2,3,1,5,2,3,1,0,0,0,0,0,5,0
GEOG,C154,33761,001,Post-Apocalyptic Bo,Paul Fine; Jon Kosek,under,2,2,4,0,3,1,0,0,0,0,0,0,0,1,0
GEOG,C32,27032,001,Intro To Global,Darren Zook,under,0,11,5,4,1,1,0,0,0,0,0,0,0,3,0
GERMAN,1,21657,002,Elementary German 1,Nikolaus Euba; Mary Vitali,under,3,5,2,1,1,0,0,0,0,0,0,0,0,7,0
GERMAN,1,21656,001,Elementary German 1,Laura Sacia Bonicatto,under,0,5,0,0,2,1,0,0,1,0,0,0,0,3,1
GERMAN,101,21665,001,Advanced German,Sabine Lenz,under,0,7,4,1,1,0,0,0,0,0,0,0,0,1,0
GERMAN,109,31788,001,Compact Sem Austria,Jeroen Dewulf; Philipp Ther,under,0,9,1,2,0,0,0,0,0,0,0,0,0,3,0
GERMAN,130AC,30843,001,Cult. Of Migration,Deniz Gokturk,under,2,10,9,5,1,0,0,0,0,0,0,0,1,7,0
GERMAN,160B,26079,001,Facismpropaganda,Jan Philipp Lenhard,under,0,12,5,3,0,0,0,0,0,0,0,0,0,5,0
GERMAN,2,21659,002,Elementary German 2,Nikolaus Euba; Theda Vetter,under,0,9,2,0,0,0,0,0,0,0,0,0,0,1,0
GERMAN,2,21660,003,Elementary German 2,Nikolaus Euba; Elise Volkmann,under,0,4,2,0,2,2,0,0,1,0,0,0,0,4,0
GERMAN,39S,33208,001,Freshman Seminar,Thomas Shannon,under,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0
GERMAN,4,21662,001,Intermed German Ii,Nikolaus Euba; Verena Wolf,under,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0
GERMAN,C25,31789,001,Marxnietzschefreud,Karen Feldman,under,2,3,1,2,2,1,0,0,0,0,0,0,0,5,2
GERMAN,R5B,21663,003,Reading And Comp,Alec Burko,under,2,9,4,3,0,1,0,0,0,0,0,0,0,0,0
GERMAN,R5B,33509,006,Reading And Comp,Alec Burko,under,2,6,4,1,0,3,0,0,0,0,0,0,0,0,0
GERMAN,R5B,25018,004,Reading And Comp,Laura Sacia Bonicatto,under,0,15,2,0,1,0,0,1,0,0,0,0,0,0,0
GERMAN,R5B,26022,005,Reading And Comp,Mary Hennessy,under,0,11,6,0,1,2,0,0,0,0,0,0,0,0,0
GERMAN,R5B,30848,002,Reading And Comp,Mary Hennessy,under,0,13,3,1,1,0,1,0,0,0,0,0,0,0,0
GERMAN,R5B,33508,001,Reading And Comp,Karen Feldman; Andrew Blough,under,0,12,5,0,0,0,0,0,0,0,0,0,2,0,0
GLOBAL,100P,24389,001,Apprch Peace Confl,Richard Ashcroft,under,2,13,10,9,2,4,2,0,0,0,0,0,0,3,0
GLOBAL,100S,23730,001,Global Societies,Stephanie Ballenger,under,0,4,3,7,3,1,3,0,2,0,0,0,1,2,0
GLOBAL,102,24392,001,Critical Thinking,Peter Bartu,under,0,10,3,0,1,3,0,0,0,0,0,0,1,0,0
GLOBAL,10B,25471,002,Issues Global Stud,Elora Shehabuddin,under,13,13,7,2,2,1,0,2,1,0,0,0,3,0,0
GLOBAL,110E,23711,001,Europe/Russia,Richard Ashcroft,under,0,8,11,9,4,2,0,0,1,0,0,0,1,0,0
GLOBAL,110K,23729,001,Global Africa,Noam Schimmel,under,1,3,4,2,0,0,0,0,0,0,0,0,1,0,1
GLOBAL,110L,23712,001,Latam Global Contex,Tiffany Page,under,0,8,5,6,4,2,2,1,1,0,0,0,0,1,0
GLOBAL,110M,23731,001,Me In Global Contex,Peter Bartu,under,0,6,11,0,1,0,0,0,0,0,0,0,0,1,0
GLOBAL,110Q,23710,001,Asia Global Context,Lanchih Po,under,2,24,16,2,0,1,0,0,0,0,0,0,1,1,0
GLOBAL,121,30906,001,Global India,Clare Talwalker,under,0,8,13,4,5,0,0,0,0,0,0,0,0,16,0
GLOBAL,151Q,25006,001,Topics: China,Crystal Chang,under,0,8,2,1,1,0,0,1,0,0,0,0,0,0,0
GLOBAL,172,24364,001,Un Unplugged,Peter Bartu,under,0,17,6,1,2,1,0,0,0,0,0,0,1,11,1
GLOBAL,178,33619,001,Political Discourse,Darren Zook,under,2,22,6,3,2,2,0,0,0,0,0,0,1,7,1
GLOBAL,24,23735,001,Freshman Seminar,Darren Zook,under,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0
GLOBAL,45,24784,001,World History,Emily Gottreich,under,0,36,37,50,31,14,9,1,5,1,0,0,4,3,3
GLOBAL,C100D,24493,001,Global Dev,Tiffany Page,under,0,11,12,13,11,6,2,4,0,1,5,0,0,8,1
GLOBAL,C10A,25703,001,Intro To Global,Darren Zook,under,2,38,20,12,7,2,1,3,0,1,0,0,4,25,2
GPP,105,21669,001,Global Practice,Clare Talwalker,under,0,5,4,1,2,0,0,0,0,0,0,0,0,0,0
GPP,115,30900,001,Global Poverty,Kristopher Kohler,under,0,66,30,10,5,7,0,3,0,1,0,1,4,19,1
GWS,10,21675,001,Int Gender/Wom Stdy,Anna Eng,under,5,12,9,6,6,3,2,0,1,0,1,0,1,1,0
GWS,100AC,24433,001,Wom America Culture,Barbara Barnes,under,1,106,24,17,10,6,0,0,0,2,0,0,3,22,2
GWS,101,21686,001,Doing Feminist Res,Laura Nelson,under,1,20,11,9,6,3,1,1,0,0,0,0,3,0,0
GWS,111,26359,001,Special Topics,Sandra Pacheco,under,15,17,5,0,5,0,0,0,0,0,0,0,0,2,0
GWS,111,32674,002,Special Topics,Anna Eng,under,16,4,2,2,1,0,0,0,0,0,0,0,0,2,0
GWS,130AC,31362,001,Gen Race Nat &,Laura Nelson,under,7,41,3,3,2,2,0,0,0,0,0,0,0,2,3
GWS,14,24808,1,Gen Sex Rac Glo Pol,Brooke Lober,under,39,96,12,3,6,3,1,0,0,0,2,0,2,19,5
GWS,194B,25968,001,Unity Theme Pro Sem,Courtney Morris,under,28,6,3,0,0,0,0,0,0,0,0,0,1,3,0
GWS,20,23960,001,Intro Feminist Theo,Barbara Barnes,under,0,30,7,4,2,0,1,0,0,0,0,0,0,1,0
GWS,84,33227,001,Sophomore Seminar,Courtney Morris,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
GWS,R1B,33594,001,Reading & Comp,Sandra Pacheco,under,5,7,4,0,1,1,0,0,0,0,0,0,0,0,0
GWS,R1B,33860,002,Reading & Comp,Arunima Paul,under,0,6,6,2,0,0,1,0,0,0,0,0,0,0,0
HINDI,1B,24320,001,Intrd Hindi,Rebecca Whittington,under,0,8,5,2,0,0,0,0,0,0,0,0,0,2,0
HISTART,108,26602,001,Cities And The Arts,Diliana Angelova,under,8,9,6,4,4,2,0,1,0,0,0,0,0,3,2
HISTART,16,33457,001,Extinct And Visual,Gregory Levine; Jung-An Liu,under,7,42,7,3,2,2,0,0,2,0,0,0,0,8,0
HISTART,185A,31112,001,Amer Art From 1800,Margaretta Lovell,under,0,3,4,4,2,2,2,0,1,0,1,0,0,2,3
HISTART,186A,31113,001,Early 20th Cent Art,Aglaya Glebova,under,0,31,18,15,10,4,2,2,0,0,1,0,0,2,2
HISTART,190B,25897,001,Ancient,Christopher Hallett; Lisa Pieraccini,under,12,13,4,5,2,4,0,0,0,0,0,0,1,7,0
HISTART,190T,31114,001,Special Topics,Ivy Mills,under,0,12,9,5,10,2,2,2,1,0,0,0,0,5,0
HISTART,190T,32794,002,Special Topics,Winnie Wong,under,0,3,12,7,0,0,0,0,0,0,0,0,0,1,0
HISTART,192A,19548,002,Asian,Jun Hu,under,0,6,7,3,0,0,0,0,0,0,0,0,0,0,0
HISTART,192A,33295,001,Asian,Atreyee Gupta,under,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
HISTART,192B,19549,001,Ancient,Lisa Pieraccini,under,1,4,1,2,0,0,0,0,0,0,0,0,1,1,0
HISTART,192D,32691,001,15th-16th Century,Henrike Lange,under,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
HISTART,192G,33753,001,American Art,Lauren Kroiz,under,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0
HISTART,192H,33190,001,Mod/Contemp Art,Nana Adusei-Poku,under,2,0,8,2,0,0,0,0,0,0,0,0,0,0,0
HISTART,198,33845,001,Directed Group Stdy,Anneka Lenssen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
HISTART,C11,25367,001,Intr To Western Art,Saif El-Dean Radi; Darcy Grigsby; Tausif Noor; Samantha Hsieh,under,6,29,19,9,4,5,1,0,0,0,0,0,0,23,1
HISTART,R1B,21701,003,Visual Experience,Ivy Mills; Ramon De Santiago,under,1,9,3,2,0,1,1,0,0,0,0,0,1,0,0
HISTART,R1B,21703,005,Visual Experience,Ivy Mills; Katherine Bruhn,under,4,3,4,1,1,0,1,1,0,0,0,0,1,0,0
HISTART,R1B,21705,007,Visual Experience,Ivy Mills; Kristine Barrett,under,1,5,3,5,2,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,24599,008,Visual Experience,Ivy Mills; Jennifer Black,under,1,6,2,2,0,2,1,1,0,0,0,0,0,0,0
HISTART,R1B,21700,002,Visual Experience,Ivy Mills; Amy OHearn,under,0,6,5,2,1,2,0,1,0,0,1,0,0,0,0
HISTART,R1B,21702,004,Visual Experience,Ivy Mills; Keoni Correa,under,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,21704,006,Visual Experience,Ivy Mills; Susan Eberhard,under,0,7,6,2,1,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,32839,009,Visual Experience,Ivy Mills,under,0,3,9,4,1,0,0,0,0,0,0,0,0,0,0
HISTORY,100B,31379,002,Topics-European,Robert Iafolla,under,1,13,8,2,1,2,0,1,0,0,0,0,0,3,0
HISTORY,100D,25381,002,Topics - U.S.,Bonnie Morris,under,3,20,24,7,1,2,0,0,0,0,0,0,0,6,0
HISTORY,100D,31382,001,Topics - U.S.,Rebecca McLennan,under,8,27,6,0,1,0,2,0,0,0,0,0,1,14,0
HISTORY,100E,31391,001,Topics-Latinamr,Rebecca Herman,under,15,10,7,1,2,2,0,0,1,0,0,0,1,2,0
HISTORY,100F,24852,001,Topics-Asia,Stacey Van Vleet,under,0,10,1,2,0,0,0,0,0,0,1,0,0,1,0
HISTORY,100F,31386,002,Topics-Asia,Janaki Bakhle,under,0,4,3,1,2,0,0,0,0,0,0,0,0,1,0
HISTORY,100M,25700,001,Topics-Mideast,Ussama Makdisi,under,4,17,6,5,1,0,1,1,0,1,0,0,1,11,3
HISTORY,100S,32919,001,Topics-Science,Monica Libell,under,7,23,0,4,1,0,0,0,0,0,0,0,2,5,0
HISTORY,100ST,32920,001,Topics-Sci/Ct,Monica Libell,under,14,10,1,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,101,23753,002,"Research, Writing",David Henkin,under,1,5,4,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,101,31408,004,"Research, Writing",Bonnie Morris,under,5,5,3,2,0,0,0,0,0,0,0,0,0,0,0
HISTORY,101,23756,006,"Research, Writing",Christine Philliou,under,0,7,3,1,1,1,0,0,0,0,0,0,1,0,0
HISTORY,103B,25801,001,Proseminar:  Europe,John Efron,under,1,7,2,0,1,0,0,0,0,0,0,0,0,1,0
HISTORY,103B,25802,002,Proseminar:  Europe,Stefan-Ludwig Hoffmann,under,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0
HISTORY,103E,31410,001,Proseminar: Lat Am,Miles Culpepper,under,0,9,2,2,1,0,0,0,0,0,0,0,0,0,0
HISTORY,103F,33211,001,Proseminar:  Asia,Puck Engman,under,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,103U,25804,001,Proseminar:  Cmprtv,Christoph Hermann,under,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0
HISTORY,103U,33233,002,Proseminar:  Cmprtv,Daniel Kelly,under,0,6,2,3,2,0,0,0,0,0,0,0,0,1,0
HISTORY,106B,31398,001,The Roman Empire,Carlos Norena,under,0,23,14,6,10,5,1,1,0,0,0,0,2,9,2
HISTORY,112B,31400,001,South Afr 1652-Pres,Tabitha Kanogo,under,1,3,3,0,2,0,0,0,0,0,0,0,0,1,0
HISTORY,117D,31402,001,Chinese Body,Michael Nylan,under,0,5,4,3,1,1,0,2,0,0,0,1,0,2,0
HISTORY,118C,31404,001,Japan: 20th Century,Andrew Barshay,under,0,23,13,4,3,0,0,0,0,0,0,0,1,8,0
HISTORY,126A,33501,001,Latinx Histories,Bernadette Perez,under,3,10,5,10,6,4,0,1,1,0,1,0,0,11,1
HISTORY,130,31412,001,Us Foreign Policy,Daniel Sargent,under,6,45,56,30,11,3,1,0,3,0,0,0,0,24,0
HISTORY,131B,25375,001,Us Social Fr Civwar,Daniel Kelly,under,9,16,18,19,26,10,1,0,1,0,0,0,3,20,4
HISTORY,133A,31414,001,Amer Capitalism,Claire Wrigley; Caitlin Rosenthal,under,0,75,90,52,31,6,1,1,0,0,0,0,5,11,2
HISTORY,135B,26443,001,Encounter & Conques,Brian DeLay,under,0,17,9,3,9,5,2,1,0,0,1,0,0,12,1
HISTORY,136B,31416,001,Gender 20th Cent Us,Sandra Eder,under,0,43,34,9,8,3,1,5,2,0,0,0,1,11,2
HISTORY,136C,31417,001,Defiant Women,Stephanie Jones-Rogers,under,61,20,0,2,5,0,0,0,0,0,0,0,2,9,1
HISTORY,137AC,26455,001,U.S Immigration,Hidetaka Hirota,under,0,17,14,14,6,11,2,3,0,0,0,0,3,71,7
HISTORY,140B,31449,001,Modern Mexico,Margaret Chowning,under,0,30,7,3,2,3,0,1,0,0,0,0,5,2,1
HISTORY,159B,33502,001,Econ&Social Thought,Christoph Hermann,under,2,16,13,10,2,5,2,3,1,0,1,0,0,6,0
HISTORY,164A,32914,001,Eurintell To 1800,Jonathan Sheehan,under,1,15,4,2,0,0,1,0,0,0,0,0,2,5,0
HISTORY,164C,31451,001,Eurintell From 1870,Jan Philipp Lenhard,under,0,16,5,1,0,0,0,0,0,0,0,0,0,4,0
HISTORY,165C,33500,001,Culture Europe19thc,Victoria Frede-Montemayor,under,0,1,8,2,0,1,0,0,0,0,0,0,1,1,0
HISTORY,167D,31469,001,Berlin 20th Century,Stefan-Ludwig Hoffmann,under,3,13,4,4,0,1,0,0,0,0,0,0,0,1,0
HISTORY,168A,31471,001,Span/Port:1450-1700,Thomas Dandelet,under,0,11,3,5,4,0,4,0,0,0,0,0,0,2,0
HISTORY,171C,31473,001,Russia From 1917,Rebekah Ramsay,under,3,27,0,0,0,0,0,0,1,0,0,0,1,5,0
HISTORY,177B,26447,001,Modern Armenia,Dzovinar Derderian,under,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,178,32555,001,Holocaust,John Efron,under,7,20,6,3,4,0,0,0,0,0,0,0,0,4,0
HISTORY,188D,26954,001,Shipwreck Narrative,Susanna Elm,under,1,6,2,3,0,0,0,0,0,0,0,0,0,7,0
HISTORY,190,19550,001,Global Soccer,James Vernon; Matthew Kovac,under,31,89,85,39,19,16,4,1,2,0,3,1,4,64,1
HISTORY,20,31355,001,Intro Hist Religion,Ethan Shagan,under,0,41,18,18,10,6,2,2,0,0,1,0,0,10,2
HISTORY,4B,21710,001,Medieval Europe,Maureen Miller,under,0,32,5,1,5,0,0,3,2,0,0,0,0,7,1
HISTORY,6B,31354,001,China: 13th-21st C,Puck Engman,under,0,29,14,2,0,2,0,2,0,0,0,0,0,11,2
HISTORY,7B,21712,001,The Us Civ War Pres,Kyle Jackson; Ronit Stahl,under,1,90,135,59,21,7,2,4,2,3,0,1,1,44,3
HISTORY,8B,24425,001,Modern Latin Amer,Miles Culpepper,under,0,17,6,4,3,1,0,0,0,0,0,0,0,0,1
HISTORY,98,27335,001,Directed Group Stdy,Rebecca McLennan; Fawziyah Laguide; Krystal Roa,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
HISTORY,98BC,16961,001,Directed Group Study,Cathryn Carson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
HISTORY,R1B,21707,001,History Rding&Comp,Craig Johnson,under,1,0,4,3,0,3,2,2,2,0,0,0,2,0,0
HISTORY,R1B,21708,002,History Rding&Comp,Diliana Angelova,under,2,4,1,4,1,0,0,1,1,1,0,0,1,0,0
HISTORY,R1B,23638,003,History Rding&Comp,Craig Johnson,under,2,3,2,3,4,1,1,0,2,0,0,0,1,0,0
HISTORY,R1B,21709,004,History Rding&Comp,Daniel Kelly,under,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0
HUM,120,24541,001,Entrepreneurship,Charles Huang; Umair Khan,under,40,38,9,2,0,0,0,0,0,0,0,0,0,9,0
HUM,R1B,30748,001,Globalhumanities Ii,Chenxi Tang; Jose Patino Romero; Sabrina Jaszi; Zachary Hicks,under,3,23,7,3,5,1,1,1,0,0,0,0,0,0,0
HUNGARI,1B,21721,001,Intro Hungarian,Eva Szoke,under,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1
IAS,C118,21724,001,Intro Econometrics,Sofia Villas-Boas,under,1,5,1,1,2,3,2,1,0,0,0,0,0,1,0
IND ENG,120,31694,1,Prin Of Engr Econom,Daniel Pirutinsky,under,7,38,8,14,8,7,10,10,3,3,1,2,0,8,3
IND ENG,135,28758,001,Applied Data Sci,Marie Elimbi Moudio; Stewart Liu; Shunan Jiang,under,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0
IND ENG,142,29246,1,Intro To Ml & Da,Stewart Liu,under,0,88,17,16,9,0,0,1,2,0,0,0,1,3,1
IND ENG,160,29324,1,Nonlin & Dis Optimz,Javad Lavaei,under,3,9,8,4,13,7,0,5,3,0,2,0,7,2,0
IND ENG,162,28656,001,Linp & Netwrk Flows,Javad Lavaei,under,4,13,12,9,8,5,0,8,5,1,0,1,1,2,1
IND ENG,165,28536,001,Quality Control,Anil Aswani,under,3,41,29,27,15,10,0,0,0,0,0,0,0,1,1
IND ENG,170,28714,001,Ind Des Human Fact,Carisa Harris-Adamson; Yishu Yan; Qiran Dong,under,1,32,34,18,12,4,1,1,1,0,0,0,0,4,0
IND ENG,171,29355,001,Tech Firm Leadrship,Lee Fleming; Liberty Hudson,under,5,12,8,4,8,1,5,2,2,0,0,0,0,0,0
IND ENG,172,29325,1,Probability Eng,Daniel Pirutinsky,under,7,14,17,20,19,20,11,8,4,2,1,1,6,1,1
IND ENG,173,28627,001,Intro To Stoch Proc,Zeyu Zheng,under,8,39,9,20,11,7,4,0,0,0,0,0,0,2,0
IND ENG,180,28539,001,Senior Project,Robert Leachman,under,6,23,7,4,3,1,0,0,0,0,0,0,0,0,0
INDONES,100B,24323,001,Intermed Indonesian,Ninik Lunde,under,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0
INFO,103,19961,001,History Of Info,Paul Duguid,under,0,12,11,8,5,4,4,1,1,0,0,0,1,1,0
INFO,159,20001,001,Nat Lang Processing,David Bamman; Kai-Hsiung Chang,under,2,88,34,32,18,12,4,1,3,0,0,0,1,22,2
INFO,198,33965,002,Directed Group Stdy,Douglas Hughes,under,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4
INTEGBI,104LF,21739,001,Hist Of Vertebrate,Jimmy Mcguire; Alan Shabel; Rauri Bowie,under,1,13,7,6,14,10,4,3,1,2,1,0,0,3,1
INTEGBI,113L,21744,001,Pal Pers Ecol Evol,Seth Finnegan,under,10,8,11,1,15,5,8,2,0,0,3,0,0,2,0
INTEGBI,120,24954,001,Quant Biol,John Huelsenbeck; Seth Finnegan; Denis Titov; Peter Sudmant,under,7,9,0,1,0,0,0,0,0,0,0,0,0,2,1
