Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
PHYS ED,1,68075,025,Pe Activities,Dini Wong,under,0,1,0,1,0,0,0,0,0,0,0,0,0,16,0
HISTORY,8B,39165,001,Modern Latin Amer,Patrick Iber,under,0,13,15,15,11,7,2,4,3,0,0,0,1,5,0
PHYS ED,1,68135,045,Pe Activities,William Caraway,under,0,0,0,0,0,0,1,0,0,0,0,0,0,11,1
PHYS ED,1,68111,037,Pe Activities,Russell Ahn,under,0,2,0,0,3,0,0,0,0,0,0,0,0,9,3
ESPM,50AC,29019,001,Intro Cult/Res Mgt,Kurt Spreyer,under,9,140,29,18,23,0,0,3,0,0,0,0,0,34,0
SLAVIC,R5A,79721,001,Reading And Comp,Lyubov Golburt; Thomas Dyne,under,1,4,7,2,1,1,0,0,0,0,0,0,0,1,0
CHM ENG,40,10303,001,Intro Ch E Design,Majorie Went,under,3,35,19,16,21,2,0,1,0,0,0,0,0,5,0
INTEGBI,24,42024,008,Freshman Seminars,Han Lim,under,1,3,6,2,0,0,0,0,0,0,0,0,0,1,0
JAPAN,189,21150,001,Topics Japanese Fil,Patrick Noonan,under,1,8,11,6,1,0,0,0,0,0,0,0,0,0,0
ART,117,04408,001,Drawing Composition,Craig Nagasawa,under,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO ENG,C165,06668,001,Image Processing,Steven Conolly,under,1,1,4,2,2,1,0,0,0,0,0,0,0,0,0
EDUC,131,24391,001,Sci And Math Equity,Maxine Mckinney,under,0,11,4,1,1,0,0,0,0,0,0,0,0,0,0
INTEGBI,24,42021,007,Freshman Seminars,Kevin Padian,under,0,0,3,2,5,1,3,1,1,0,0,0,0,0,1
MEDIAST,130,56781,001,Research Methods,Jean Retzinger,under,0,5,8,6,9,8,4,0,1,0,0,0,2,0,1
PHYSICS,H7B,68939,001,Scient Engin Phys,Shannon Mccurdy,under,1,2,2,5,5,6,2,0,0,0,0,0,0,0,0
MATH,54,54012,002,Lin Alg & Diff Eqns,Constantin Teleman,under,21,49,62,86,71,48,22,10,7,6,4,0,10,9,6
THEATER,141A,88147,001,Interm Dance Techni,Amara Smith,under,0,27,0,0,2,0,0,1,0,0,0,0,0,1,0
SOCIOL,182,81852,001,Rac Dom/Intn'L Pers,Loic Wacquant,under,0,1,2,2,0,1,0,2,0,0,0,0,0,1,1
LEGALST,100,51521,001,Foundations Legalst,Christopher Kutz,under,1,16,32,23,7,2,1,0,0,0,0,0,0,6,0
FRENCH,14,32314,001,Adv Conversation,Maxime Degeneve; Richard Kern,under,0,2,2,3,0,0,0,0,0,0,0,0,0,8,0
AFRICAM,115,00638,001,Lang Soc Iss Africa,Sam Mchombo,under,2,15,8,4,3,1,1,1,0,0,0,0,0,4,0
EPS,119,19108,001,Geologic Field Stud,Stephen Self,under,2,2,2,3,2,3,0,0,6,0,0,0,0,0,0
EPS,109,19090,001,Comp Sim Earth,Burkhard Militzer,under,0,14,5,1,8,6,1,4,2,0,1,0,0,8,3
SOC WEL,98,80736,001,Directed Group Stdy,Gregory Merrill,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
PHYS ED,11,68324,020,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3
ESPM,147,29235,002,Field Entomology,Charles Griswold,under,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0
SLAVIC,39N,79757,001,Lower Div Seminar,David Frick,under,0,3,5,4,2,1,0,0,0,0,0,0,0,1,0
ETH STD,150,31168,001,Mix Racial Descent,Gregory Choy,under,0,21,8,3,1,0,0,1,0,0,0,0,0,0,0
FRENCH,1,32230,010,Elementary French,Leslie Martin; Seda Chavdarian,under,0,9,2,3,2,0,0,1,0,0,0,0,0,2,0
SOCIOL,102,81744,001,Soc Theory Ii,John Lie,under,0,9,14,14,18,6,2,2,0,0,0,0,4,0,1
MCELLBI,132,58226,001,Bio Of Human Cancer,Kunxin Luo; Lin He,under,4,21,5,8,16,3,5,5,5,0,3,0,5,5,3
PERSIAN,11A,62909,001,Read Comp Persian,Jaleh Pirnazar; Niknaz Aftahi,under,6,3,1,0,0,0,0,0,0,0,0,0,0,1,0
MATH,98,54096,003,Directed Group Stdy,Lauren Williams,under,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3
CIV ENG,111,14108,001,Environmental Engin,William Nazaroff,under,6,11,12,14,19,14,4,4,1,0,1,0,1,3,0
ENGLISH,190,28249,008,Research Seminar,Stephen Best,under,0,4,2,2,3,3,0,0,0,0,0,0,1,0,1
ASAMST,141,05563,001,Law In Asam Commun,Thomas Fleming,under,0,6,6,4,3,2,1,2,0,0,0,1,0,0,2
GWS,102,32963,001,Transnational Fem,Paola Bacchetta,under,0,19,28,8,3,3,0,0,0,0,0,0,0,7,0
LINGUIS,150,52365,001,Sociolinguistics,Lev Michael,under,0,5,8,4,4,1,3,0,0,0,1,0,0,6,0
CELTIC,70,10162,001,World Of The Celts,Dara Hellman,under,0,1,4,3,2,2,3,0,1,0,0,0,1,8,3
NUSCTX,171,64671,001,Nutr And Tox Lab,Dale Leitman,under,2,19,9,5,4,0,0,0,0,0,0,0,0,0,0
ENGIN,93,27728,001,Energy Eng Seminar,Tarek Zohdi,under,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1
LATAMST,150,49115,001,Advanced Studies,Clara Nicholls,under,0,24,7,1,0,0,0,0,0,0,0,0,0,1,0
CIV ENG,122N,14129,001,Design Steel Struct,Patrick Hassett,under,1,8,6,7,8,4,4,1,2,0,0,0,0,0,0
MUSIC,49B,60443,002,Musicianship,Christy Dana,under,0,3,0,4,4,0,1,0,0,1,0,0,0,0,0
ASAMST,121,05530,001,Chinese Amer Hist,Harvey Dong,under,7,21,4,0,4,0,2,1,1,0,0,0,0,1,0
EL ENG,20N,25003,001,Sys And Signals,Kannan Ramchandran,under,7,18,11,25,28,23,9,12,12,3,3,0,5,6,1
ANTHRO,R5B,02480,002,Reading & Comp,Mary Berry; Saleem Al-Bahloly,under,0,7,4,2,0,1,0,0,0,0,0,0,0,0,0
POLECON,160,71260,001,Pe His Context,Joseph Bohling,under,0,7,7,12,13,9,2,0,0,0,0,0,0,1,0
PORTUG,101A,86606,001,Portug For Adv Stdy,Clelia Donovan; Sebastiao Macedo,under,2,5,1,1,1,0,0,3,0,0,0,1,0,5,1
POL SCI,C196W,71946,001,Special Research,Melanie Dupuis,under,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0
SPANISH,107A,86235,001,Survey Span Lit,Jose Diez,under,2,3,11,6,4,0,0,0,1,0,0,0,0,0,0
L & S,C5,51824,001,Entrepreneurship,Ajay Bam,under,1,2,21,9,1,1,0,0,0,1,0,0,0,25,3
RHETOR,103A,77863,001,Hist Of Rhet I,Ramona Naddaff,under,3,18,30,22,9,1,2,1,0,0,0,0,1,1,0
FRENCH,1,32227,009,Elementary French,Danielle Boucher; Seda Chavdarian,under,0,8,3,3,2,0,0,0,1,0,0,0,0,0,0
BUDDSTD,C50,07903,001,Intro To Buddhism,Jacob Dalton,under,0,3,14,10,2,1,1,0,1,0,0,0,0,8,3
SLAVIC,R5B,79733,002,Reading And Comp,Javier Huerta; Lyubov Golburt,under,0,3,5,5,2,0,0,1,0,0,0,0,0,0,0
MCELLBI,102,58079,001,Surv Biochem & Mobi,Bryan Krantz; David Zusman; Jeremy Thorner,under,4,46,49,42,41,43,65,65,36,0,16,0,14,6,10
IAS,C118,46475,001,Intro Econometrics,Elisabeth Sadoulet,under,2,4,1,2,3,4,1,2,0,0,0,0,0,1,1
GERMAN,1,37215,005,Elementary German 1,Nikolaus Euba; Roslyn Burns,under,0,2,9,2,1,2,0,0,0,0,0,0,0,2,0
CY PLAN,110,13659,001,Intro To City Plng,James Buckley,under,2,19,22,19,18,4,2,1,3,0,0,0,2,4,4
UGBA,156AC,08686,001,Diversity In Wkplce,Erika Walker,under,0,4,8,13,3,0,0,0,0,0,0,0,0,4,0
ENGLISH,143N,28180,001,Prose Nonfiction,Cecil Giscombe,under,0,8,2,0,0,0,0,0,0,0,0,0,0,2,0
MUSIC,143,60638,002,Gospel Chorus,Doniel Wilson,under,25,1,4,1,0,0,0,0,0,0,0,0,0,1,0
MATH,113,54222,003,Abstract Algebra,Kenneth Ribet,under,0,5,10,6,3,0,1,6,4,0,0,0,0,0,2
MATH,H104,54177,001,Hnrs Intro Analysis,Mariusz Wodzicki,under,3,3,3,1,2,0,1,0,2,0,0,0,2,1,0
CHEM,3A,11312,001,Chem Struct React,Maryann Robak,under,11,36,27,30,30,28,26,24,30,0,9,0,15,4,5
ART,120,04416,001,App To Prntmg Intag,Randy Hussong,under,1,16,2,0,1,0,0,0,0,0,0,0,0,0,0
ENGLISH,190,28270,017,Research Seminar,George Starr,under,0,3,12,3,2,0,0,0,0,0,0,0,0,1,0
GEOG,C55,36311,001,Intro Central Asia,Sanjyot Mehendale,under,0,6,4,2,0,0,0,0,0,0,0,0,0,4,0
ENGLISH,165,28189,001,Special Topics,John Campion,under,2,4,5,1,1,0,1,0,0,0,0,0,0,2,0
CHINESE,1A,20624,008,Elementary Chinese,Chen-Hui Tsai; Wenchi Chang,under,0,15,2,0,0,0,0,0,0,0,0,0,0,3,0
COLWRIT,R1A,16439,011,College Writing 1a,Ryan Sloan,under,0,0,1,1,7,1,0,1,0,0,0,0,0,0,0
MATH,98,54135,016,Directed Group Stdy,Michael Wong,under,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
EL ENG,C149,25411,001,Intro Embedded Sys,Edward Lee; Sanjit Seshia,under,5,6,5,7,4,4,0,0,0,0,0,0,0,1,0
HISTORY,120AC,39492,001,Am Env/Cultrl Hist,Robert Chester,under,0,19,24,4,6,1,0,0,0,0,0,0,0,24,0
CHEM,105,11576,001,Instrumen Analysis,Evan Williams,under,2,3,1,1,2,2,0,0,1,0,0,0,0,0,0
ESPM,98,29087,013,Directed Group Stdy,J Gilless; Richard Gibson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
GERMAN,1,37212,004,Elementary German 1,Laura Wagner; Nikolaus Euba,under,0,3,5,1,2,1,0,0,1,0,0,0,1,3,1
ASTRON,198,06023,001,Directed Group Stdy,Geoffrey Marcy,under,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
HISTART,R1B,04853,001,Visual Experience,Justin Underhill,under,0,6,6,3,1,0,0,1,0,0,0,0,0,0,0
PACS,119,66745,004,Special Topics,Hans Giesecke,under,0,5,6,5,1,1,1,1,0,0,0,0,0,1,0
EDUC,98,23605,005,Directed Group Stdy,Brieanna Wright; Richard Mccallum,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
FRENCH,102,32332,001,"Read, Wr In French",Rachel Shuh,under,0,5,1,4,2,0,0,0,0,0,0,0,0,0,0
MUSIC,98,60539,007,Direct Group Study,Benjamin Brinner; Eric Jung,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
AMERSTD,189,02095,001,Amerstd Thesis Res,Christine Palmer,under,0,8,6,0,0,0,0,0,0,0,0,0,1,1,0
ENGLISH,R1B,27904,003,Reading And Comp,David Landreth; Rachel Trocchio,under,0,4,4,3,3,0,0,0,1,0,0,0,1,0,0
MUSIC,20A,60356,002,Basic Musicianship,Hong - June Park; Karen Rosenak,under,5,12,9,2,2,0,0,0,0,0,0,0,0,6,1
STAT,198,87630,002,Directed Group Stdy,Philip Stark,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
UGBA,195P,08554,001,Perspect Entrepren,Peter Molloy,under,0,4,8,12,2,0,0,0,1,0,0,0,0,4,0
ENGLISH,143B,28174,001,Verse,John Shoptaw,under,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0
FRENCH,1,32218,006,Elementary French,Jenelle Thomas; Seda Chavdarian,under,0,7,2,5,1,2,0,0,0,0,0,0,0,0,0
BIOLOGY,1A,07403,001,General Biology Lec,David Weisblat; Markus Pauly; Michael Meighan; Robert Fischer,under,5,79,76,48,70,59,75,94,68,0,9,7,18,8,7
PHILOS,104,67223,001,Ethical Theories,Richard Wallace,under,0,6,12,10,7,5,1,0,0,0,0,0,0,11,1
ESPM,106,29178,001,American Wildlife,Reginald Barrett,under,0,13,6,11,5,7,1,1,0,0,0,0,1,1,0
PHYS ED,1,68042,014,Pe Activities,Toni Mar,under,0,6,0,0,4,0,0,0,0,0,0,0,1,18,1
LATIN,100,15636,001,Republican Prose,Daniel Walin,under,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PB HLTH,C129,75541,001,Aging Brain,William Jagust,under,1,12,8,12,10,8,5,9,3,1,0,1,0,6,2
ASAMST,20C,05404,001,Cultural Politics,Roger Chung,under,0,13,4,0,2,0,0,0,0,0,0,0,0,3,0
HISTORY,103D,39387,008,Proseminar: U.S.,Alison Weiss,under,0,4,6,2,1,2,0,0,0,0,0,0,0,0,0
SPANISH,102A,86229,002,Adv Gram And Comp,Amelia Barili,under,1,3,6,1,1,3,0,0,0,0,0,0,0,0,0
KOREAN,1AX,21927,002,Elem Korean Heritag,Hyunju Kim; Seung-Eun Chang,under,7,12,1,0,0,1,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,16463,019,College Writing 1a,Yuet-Sim Chiang,under,0,0,5,3,1,1,1,0,0,0,0,0,0,0,0
UGBA,196,08563,002,Spec Topics Bus Adm,Fred Selinger,under,10,68,22,28,14,2,1,1,0,0,0,0,0,130,2
ENGLISH,125D,28141,001,20th Century Novel,Ronald Loewinsohn,under,0,2,12,24,20,13,2,3,5,0,0,0,1,15,0
HISTORY,103F,39411,002,Proseminar:  Asia,George Lazopoulos,under,0,5,4,3,2,0,0,0,0,0,0,0,0,0,0
HISTART,172,04970,001,Dutch Golden Age,Elizabeth Honig,under,0,3,4,6,5,6,3,1,1,1,0,0,0,3,2
HIN-URD,2A,84612,001,Intrd Urdu,Qamar Jalil,under,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,190,28258,012,Research Seminar,David Marno,under,0,4,6,11,4,0,0,0,0,0,0,0,0,0,0
AEROSPC,1A,57203,001,Found Us Air Force,Alexander Simpson; Mack-Jan Spencer,under,1,10,2,3,2,0,0,0,0,0,0,0,2,0,0
COMPSCI,198,26844,003,Directed Group Stdy,Daniel Garcia,under,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1
HISTART,100,04910,001,Theories & Methods,Whitney Davis,under,1,9,14,15,10,6,5,2,0,0,2,0,0,7,0
INTEGBI,131L,42201,003,Human Anatomy Lab,Thomas Carlson; Yangdi Chen,under,2,9,3,3,7,0,1,0,1,0,0,0,1,1,0
PHYS ED,1,68099,033,Pe Activities,Russell Ahn,under,0,2,1,0,0,0,0,0,0,0,0,0,1,7,0
CHICANO,130,13426,001,Mex Chic Art Hist,Celia Rodriguez,under,2,6,8,3,3,0,2,1,0,0,0,0,0,1,0
CHEM,3AL,11324,002,Organic Chem Lab,Dean Toste,under,0,97,138,11,13,4,0,1,0,0,0,0,0,1,0
EDUC,197,23827,037,Field Study,Nailah Suad-Bakari,under,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3
JAPAN,111,21123,001,5th Yr Japanese A,Noriko Knickerbocker,under,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0
DUTCH,1,38003,001,Elem Dutch,Inez Hollander Lake,under,0,2,2,0,0,0,0,1,0,0,0,1,0,3,1
ASIANST,150,05795,003,Special Topics,Jee Eun Song,under,0,1,1,2,1,1,0,0,0,0,0,1,0,1,2
ESPM,147,29238,003,Field Entomology,Brian Fisher,under,0,18,0,0,0,0,0,0,0,0,0,0,1,1,0
S ASIAN,R5A,84015,004,Great Books India,Lisa Brooks; Robert Goldman,under,0,6,6,2,1,0,1,0,0,1,0,0,0,0,0
COG SCI,198,16104,004,Directed Group Stdy,Christopher Shaver; David Presti,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
NUC ENG,101,64012,001,Nuclear Reactions,Eric Norman,under,3,13,8,4,4,4,1,1,0,1,1,0,0,1,0
SCANDIN,150,78808,001,Studies Scandin Lit,Linda Rugg,under,0,6,6,0,1,0,1,0,1,0,0,0,0,0,0
POL SCI,143A,71730,001,Politics Ne Asia,Lowell Dittmer,under,1,5,13,10,11,4,4,0,1,0,0,0,1,1,1
POL SCI,5,71526,001,Intro To Intern Rel,Amy Gurowitz,under,0,39,63,64,64,29,10,8,3,0,1,0,0,28,3
PHYS ED,1,68057,019,Pe Activities,Toni Mar,under,0,3,0,0,6,0,0,0,0,0,0,0,1,14,4
ECON,C103,22540,001,Intro Math Economic,Christina Shannon,under,0,5,7,4,1,0,0,0,0,0,0,0,0,5,2
FILM,R1A,31603,001,Writing-Film Focus,Dolores Mcelroy; Linda Witkowski; Mary Ann Doane,under,0,5,8,2,10,2,1,4,0,0,0,1,1,0,0
PHYS ED,4,68255,008,Pe Activities,William Caraway,under,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0
THEATER,125,88135,002,Performance/History,Angela Marino,under,3,11,9,2,1,0,0,0,1,0,0,0,0,0,1
JAPAN,1A,21027,009,Elementary Japanese,Elizabeth Reade; Maki Takata; Shelby Oxenford; Wakae Kambara,under,1,7,3,5,1,0,0,0,0,0,0,0,0,3,3
IAS,150,46528,008,Adv Std In Ias,Bruce Newsome,under,0,4,8,2,1,1,0,0,0,0,0,0,0,2,0
GWS,100AC,32960,001,Wom America Culture,Barbara Barnes,under,0,36,35,13,10,2,0,2,3,0,0,0,2,41,2
MATH,126,54240,001,Intro Part Dif Equa,Marius Beceanu,under,8,5,5,2,2,3,0,0,0,0,0,0,2,2,2
INTEGBI,164,42369,001,Human Gene & Genom,Doris Bachtrog; Rasmus Nielsen,under,1,12,7,11,11,9,4,7,4,0,1,0,0,3,0
MATH,16A,53712,002,Anal Geo & Calculus,Thomas Scanlon,under,31,53,67,58,47,29,9,5,25,3,2,11,20,12,16
IND ENG,130,41015,001,Method Manuf Improv,Robert Leachman,under,2,4,7,10,7,4,0,2,1,0,0,0,0,0,1
PHYS ED,1,68063,021,Pe Activities,Jason Britton,under,0,7,0,0,1,0,0,1,0,0,0,0,0,7,1
INTEGBI,159,42330,001,The Living Planet,Cynthia Looy; Ivo Duijnstee,under,2,2,4,4,5,2,1,1,1,0,2,1,0,3,0
UGIS,192B,89222,022,Research Soc Sci,Lowell Dittmer,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
ANTHRO,198,03488,016,Directed Group Stdy,Rosemary Joyce,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
BIO ENG,131,06626,001,Intro To Comp Mcb,Ian Holmes,under,0,12,8,2,3,4,1,2,0,0,0,0,1,1,0
UGBA,100,08167,002,Business Comm,Krystal Thomas,under,1,2,18,8,1,0,1,0,0,0,0,0,0,0,0
INTEGBI,131L,42222,010,Human Anatomy Lab,Sherrie Gallipeau; Thomas Carlson,under,4,8,8,2,6,2,0,0,1,0,0,0,0,0,0
AFRICAM,11A,00559,003,Elementary Swahili,Edwin Okongo,under,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0
PORTUG,102,86624,001,Readings In Portug,Clelia Donovan,under,1,6,4,3,4,1,2,0,1,0,0,0,0,6,0
PHYSICS,111,69455,001,Mod Phys Elect Lab,Alexey Drobizhev; Arielle Little; Celeste Carruth; Eric Hunter; Erik Urban; Joel Fajans; Matthew Kramer,under,5,19,11,7,12,9,0,1,1,0,0,0,3,0,1
COLWRIT,R1A,16457,017,College Writing 1a,John Levine,under,0,2,0,3,1,4,1,0,0,0,0,0,0,0,0
COLWRIT,R1A,16430,008,College Writing 1a,Jonathan Lang,under,0,0,3,2,0,4,2,0,0,0,0,0,0,0,0
ASIANST,10,05753,001,Intro To Asia,Crystal Cohen,under,1,11,19,16,21,4,3,5,1,0,0,0,2,48,1
COMPSCI,70,26472,001,Discrete Math&Prob,Umesh Vazirani,under,9,80,55,22,99,29,29,68,75,9,18,0,15,7,9
PHYS ED,11,68288,008,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,99,13
PHYSICS,137A,69485,001,Quantum Mechanics,Irfan Siddiqi,under,6,19,9,11,18,12,6,16,3,0,0,0,3,1,1
POL SCI,147F,71784,001,Contemp French Pol,Jonah Levy,under,4,14,9,4,7,1,3,4,1,0,0,0,0,1,0
KOREAN,1A,21921,007,Elementary Korean,Kijoo Ko; Meehyei Lee; Minjae Ahn; Minsook Kim,under,3,12,5,1,0,1,0,0,0,0,0,0,1,1,0
CHEM,120A,11657,001,Physical Chemistry,David Chandler; Katherine Klymko; Kelsey Schuster,under,0,8,4,1,10,1,0,7,3,0,0,0,2,0,0
ART,12,04321,002,Lang Of Draw,Craig Nagasawa,under,0,14,0,1,1,0,0,0,0,0,0,0,0,1,0
BIO ENG,C181,06683,001,Energy From Biomass,Wenjun Zhang,under,2,6,2,1,0,0,0,0,0,0,0,0,0,1,0
COLWRIT,R4B,16496,004,"Read,Comp,Research",Catherine Oakes,under,0,3,5,4,3,0,0,0,0,0,0,0,0,0,0
MUSIC,49B,60440,001,Musicianship,Karen Rosenak,under,1,2,2,3,0,0,0,0,1,0,0,0,1,1,0
THEATER,147,88162,001,Ballet,Susan Kwan,under,0,8,3,0,0,2,0,0,0,0,0,0,0,5,0
ENGLISH,190,28261,015,Research Seminar,Catherine Browning,under,4,9,4,5,1,0,0,0,0,0,0,0,0,0,0
SPANISH,25,86199,002,Read And Analysis,Dru Dougherty; Jorge Diaz-Velez,under,0,10,5,1,2,1,0,0,0,0,0,0,0,1,0
EL ENG,198,25019,004,Directed Group Stdy,Clark Nguyen; Gokul Ramesh,under,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
ECON,141,22684,001,Econometric Analys,James Powell,under,2,11,19,7,6,7,5,1,1,0,0,0,0,1,1
RHETOR,138,77916,001,Tv Criticism,Felipe Gutterriez,under,3,6,8,0,0,0,0,0,0,0,0,0,1,0,0
SPANISH,198,86343,002,Supervised Grp Stdy,Natalia Brizuela,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
SPANISH,3,86145,002,Intermed Spanish,Elena Olsen; Miriam Hernandez-Rodriguez,under,0,3,5,0,2,0,0,0,0,0,0,0,0,9,0
ENGIN,7,27603,001,Intr Computer Prog,Andrew Packard,under,0,6,6,33,30,18,7,7,2,2,6,0,3,4,6
MCELLBI,150L,58331,001,Immunology Lab,P Beatty; William Sha,under,1,5,5,6,9,2,0,3,0,0,0,0,0,0,0
LEGALST,182,51644,001,"Law, Politics & Soc",Malcolm Feeley,under,0,8,6,2,6,4,0,6,1,0,0,1,0,2,2
THEATER,181,88231,002,Theatrical Drm Text,Brandi Catanese,under,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0
COM LIT,R1B,17245,008,Engl Comp World Lit,Celine Piser; Jenny Tan; Michael Lucey,under,0,2,13,12,3,0,1,0,0,0,0,0,2,0,0
INTEGBI,131A,42192,001,Applied Anatomy,John Huelsenbeck; Marian Diamond,under,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1
CHEM,1A,11009,003,General Chemistry,Marcin Majda,under,1,45,10,5,61,6,4,38,5,0,15,0,3,8,5
RELIGST,190,77633,001,Topics In Religion,Robert Rees,under,0,3,10,4,2,0,2,1,0,0,0,0,0,6,0
SPANISH,2,86136,005,Elem Spanish,Danae Valenzuela Aramburo; Miriam Hernandez-Rodriguez,under,0,5,4,1,2,1,0,0,0,0,0,0,0,9,1
GPP,115,38312,001,Global Poverty,Ananya Roy,under,2,120,98,61,27,15,4,1,1,0,0,0,3,41,1
KOREAN,7A,21930,001,Pre-Mod Korean Lit,Hyun Suk Park,under,4,10,4,3,1,1,0,0,0,0,1,0,0,5,1
SLAVIC,134A,79829,001,Gogol,Lyubov Golburt,under,0,6,2,3,1,0,0,0,0,0,0,0,1,1,0
CY PLAN,115,13683,001,Urban Devel Countr,Ananya Roy,under,2,53,55,48,24,9,3,0,1,1,0,0,2,11,2
ECON,C3,22378,001,Intro To Env Econ,Matthew Van Dusen,under,1,12,9,4,6,5,3,1,0,0,1,0,0,8,4
CHICANO,135A,13429,001,Latino Film To 1980,Raymond Telles,under,2,28,34,29,12,5,4,3,0,0,1,0,0,2,0
PORTUG,104,86632,001,Intro Brazilian Lit,Brenno Kaneyasu Maranhao,under,3,6,4,3,0,1,0,0,0,0,0,0,1,0,0
PHYS ED,1,68090,030,Pe Activities,Dini Wong,under,0,4,0,0,0,0,1,0,1,0,0,0,0,17,0
PHYS ED,1,68078,026,Pe Activities,Dini Wong,under,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0
ENGLISH,198,28306,009,Directed Group Stdy,Steven Lee,under,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2
EGYPT,100A,62403,001,Elementary Egyptian,Barbara Richter,under,9,7,1,0,0,0,0,0,0,0,0,0,0,1,0
LEGALST,176,51611,001,20th C Am Leg Hist,Robert Brown,under,0,8,8,5,7,3,1,0,2,0,0,0,0,2,0
RHETOR,135T,77914,001,Selected Film Topic,Eileen Jones,under,3,12,5,2,1,1,0,0,0,0,0,0,0,1,0
NE STUD,R1A,61453,001,Read Comp Ne Stud,Elizabeth Saylor; Margaret Larkin,under,1,8,7,2,0,1,0,0,0,0,0,0,0,0,0
COLWRIT,R1A,16442,012,College Writing 1a,Patricia Hammons,under,0,3,2,1,2,1,0,2,0,1,0,0,0,0,0
FILM,100,31648,001,Film Theory,Emily Carpenter,under,1,11,12,7,6,4,3,1,1,0,1,0,3,1,1
CHM ENG,140,10333,001,Chem Proc Analysis,Clayton Radke,under,1,14,5,20,22,32,11,10,4,0,4,0,3,1,1
UGBA,100,08164,001,Business Comm,Krystal Thomas,under,1,3,17,6,1,0,0,1,0,0,0,0,0,0,0
PHILOS,115,67241,001,Political Philos,Veronique Munoz-Darde,under,0,7,11,6,4,6,0,0,1,0,0,0,0,5,0
THEATER,142A,88150,001,Mod Dce Tech Adv 1,Felipe Barrueto Cabello,under,0,6,6,2,0,0,0,0,0,0,0,0,0,1,0
GERMAN,157C,37322,001,Heidegger & Arendt,Karen Feldman,under,0,3,2,3,3,1,0,1,0,0,0,0,0,4,1
FILIPN,1A,84508,003,Intro To Filipino,Cynthia Agnes Aban,under,2,15,5,1,0,0,0,0,0,0,0,0,0,0,0
HISTORY,C188A,39668,001,Art & Science,Beate Fricke; Massimo Mazzotti,under,2,5,2,6,4,0,1,0,0,0,0,0,1,11,0
PHYS ED,12,68342,002,Pe Activities,M. Scott,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
MAT SCI,120,53124,001,Matls Prod,Elizabeth Withey,under,1,3,3,4,1,5,1,0,0,0,1,0,0,1,1
UGBA,175,08515,001,Legal Aspects,Alan Ross,under,0,3,12,6,5,3,2,0,1,0,1,0,0,12,0
PSYCH,198,74730,011,Directed Group Stdy,Ozlem Ayduk,under,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3
DEV STD,150,18633,001,Adv Study Dev Study,Gillian Hart,under,0,3,7,4,6,1,1,0,0,0,0,0,0,1,0
"ENE,RES",198,27398,003,Directed Group Stdy,Daniel Kammen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
PHYS ED,2,68180,015,Pe Activities,Richard Morris,under,1,5,0,0,0,0,0,0,0,0,0,0,0,11,3
PHYS ED,4,68243,004,Pe Activities,Lon Rork,under,0,4,3,0,0,0,0,0,0,0,0,0,0,8,0
GERMAN,3,37236,001,Intermed German I,Carolyn Hawkshaw; Nikolaus Euba,under,0,1,3,0,4,0,0,0,0,0,0,0,0,2,0
FRENCH,2,32266,007,Elementary French,Nelly Timmons; Seda Chavdarian,under,2,4,1,1,0,0,0,0,0,0,0,0,1,3,0
