Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
NUSCTX,C159,64677,001,Human Diet,Katharine Milton,under,1,18,9,2,2,3,2,2,0,1,0,0,0,3,0
PLANTBI,122,70495,001,Bioenergy,Anastasios Melis; Bob Buchanan; Markus Pauly,under,1,12,8,0,2,3,1,6,0,0,0,0,0,3,0
POLECON,100,71209,001,Theory Of Pol Econ,Stephanie Ballenger,under,0,11,27,30,32,16,12,9,8,1,1,3,7,1,1
KOREAN,10BX,21945,001,Int Korean Heritag,Kijoo Ko; Soojin Lee,under,0,6,4,2,0,0,0,1,0,0,0,0,0,0,0
AFRICAM,152F,00635,001,Neo-Slave Narrative,Darieck Scott,under,1,3,1,2,2,0,0,0,0,0,0,0,0,3,1
POL SCI,138G,71799,001,National Glob Econ,John Zysman,under,0,4,13,11,12,7,2,0,0,0,0,0,0,0,0
SPANISH,135,86235,003,Hispanic Literature,Michael Iarocci,under,0,6,8,1,6,1,0,0,0,0,0,0,0,0,0
CIV ENG,101,14078,001,Flud Mec Riv Str Wt,Lissa Macvean,under,3,3,5,3,3,3,0,0,0,0,0,0,0,1,0
CHM ENG,185,10493,001,Tech Communication,Shannon Ciston,under,1,5,4,7,5,3,0,0,0,0,0,0,0,0,0
UGBA,103,08266,002,Intro To Finance,Dmitry Livdan,under,7,24,46,26,11,7,2,0,0,0,0,0,1,7,2
SPANISH,135,86238,004,Hispanic Literature,Ximena Briceno Battistini,under,2,15,5,1,1,0,0,0,0,0,0,0,1,0,0
PHYSICS,7A,68703,001,Scient Engin Phys,Steven Stahler,under,3,23,28,17,39,25,11,35,18,0,3,0,2,5,7
ESPM,166,29492,001,Res/Indig Peop,Claudia Carr,under,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0
MATH,98,54094,009,Directed Group Stdy,Michael Wong; Ole Hald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2
COMPSCI,194,26691,023,Special Topics,Brian Barsky,under,5,2,3,4,6,7,0,2,0,0,0,0,1,9,1
MCELLBI,C148,58277,001,Micro Genom And Gen,Daniel Barsky; N. Louise Glass,under,0,3,5,8,4,5,2,1,1,0,2,0,0,2,0
PUB POL,190,77259,016,Spec Topics Pub Pol,Robert Stern,under,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
ARCH,170B,03762,001,"Hist, Arch&Urbanism",Braden Engel; Margaret Crawford,under,2,12,25,27,26,39,17,16,5,0,2,0,2,8,3
ENV DES,198,28823,002,Directed Group Stdy,Jean Bourdier; Kari Sandell,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
MCELLBI,50,57539,001,Immunity Disease,P Beatty,under,4,18,12,18,20,10,3,18,14,0,8,0,4,5,2
UGBA,195S,08506,001,Eship & Global Pov,John Danner,under,1,7,8,7,2,0,0,0,0,0,0,0,0,7,0
COMPSCI,61A,26193,001,Str Interp Cmp Prgs,Amir Kamil,under,26,63,49,55,72,69,24,14,8,7,2,2,8,38,16
PHYS ED,11,68273,021,Pe Activities,Anthony Sandoval; M. Scott,under,0,0,39,1,0,0,1,0,0,0,0,0,0,6,0
THEATER,180,88234,001,Realization Dance,Elizabeth Wymore,under,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0
ART,13,04324,001,Lang Of Painting,John Mcnamara,under,0,21,2,0,0,0,0,0,0,0,0,0,0,0,1
POL SCI,2,71448,001,Intro Comparat Pol,Michael Fish,under,17,75,48,32,22,19,9,4,5,0,1,1,4,18,2
INTEGBI,152,42303,001,Environ Toxicology,Donald Weston,under,0,13,4,1,14,3,2,6,2,0,1,1,1,2,0
COMPSCI,184,26652,001,Computer Graphics,James O'Brien,under,7,12,7,19,9,15,11,9,3,0,2,0,2,1,3
MCELLBI,118,58193,001,Cancer Karyotype,Peter Duesberg,under,1,5,3,2,0,0,0,0,0,0,0,0,0,0,0
ENGLISH,R1B,27946,021,Reading And Comp,David Landreth; Leila Mansouri,under,0,3,6,4,1,1,0,0,0,0,0,0,0,0,0
PHYS ED,1,68024,008,Pe Activities,Toni Mar,under,0,5,0,0,1,0,0,0,0,0,0,0,1,14,2
RHETOR,160,77946,001,Intro - Legal Disc,Penelope Van Tuyl,under,1,8,9,5,3,0,1,0,1,0,1,0,3,1,1
INTEGBI,132L,42198,003,Mammal Physiol Lab,Daniela Kaufer; Michael Peterson; Steven Lehman,under,0,3,5,11,2,0,0,1,0,0,0,0,0,0,0
CHEM,3A,11226,001,Chem Struct React,Anne Baranger,under,0,35,19,14,28,8,14,31,22,0,20,0,18,1,6
PHYSICS,8B,69282,001,Intro Physics,Joel Fajans,under,5,24,7,18,26,22,15,17,10,2,0,0,0,1,2
KOREAN,100BX,21963,001,Adv Korean Heritag,Junghee Park,under,1,9,3,0,0,1,0,0,0,0,0,0,0,0,0
ECON,134,22603,001,Macro Econ Policy,Christina Romer; David Romer,under,7,22,33,37,25,21,12,6,2,0,3,0,3,21,7
MUSIC,143,60596,001,Gospel Chorus,Doniel Wilson,under,58,6,3,0,1,0,0,1,0,0,0,0,0,6,1
SPANISH,102C,86216,001,Creative Writing,Lewis Rubman,under,0,5,3,3,1,1,0,0,0,0,0,0,0,1,0
MATH,153,54256,001,School Curriculum,Emiliano Gomez,under,1,9,0,0,4,0,0,1,0,0,0,0,0,0,1
SPANISH,25,86187,004,Read And Analysis,Andreea Iulia Sprinceana; Emilie Bergmann,under,1,3,7,5,1,0,1,0,0,0,0,0,0,1,0
ISF,189,45521,001,Isf Research Method,Rakesh Bhandari,under,0,10,4,3,1,1,0,2,1,0,0,0,0,0,0
ISF,100B,45512,001,Soc Thry Cult Anlys,Robert Ehrlich,under,0,7,4,1,4,0,2,2,3,0,1,0,0,0,0
HISTORY,101,39354,016,"Research, Writing",Brian Delay,under,0,7,2,1,2,0,0,0,1,0,0,1,0,0,0
ENGLISH,190,28231,002,Research Seminar,Mark Danner,under,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0
PHYS ED,11,68243,011,Pe Activities,M. Scott; Tim Mcneill,under,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0
NE STUD,24,61468,001,Freshman Seminars,Muhammad Siddiq,under,5,4,0,0,0,0,0,0,0,0,0,0,0,2,0
POL SCI,4,71538,001,Pol Theory,Sarah Song,under,0,33,28,41,37,19,11,8,5,1,4,0,2,17,1
ART,13,04327,002,Lang Of Painting,Craig Nagasawa,under,0,16,0,2,0,0,0,0,0,0,0,0,0,3,0
CHINESE,7B,20624,001,Modern Chinese Lit,Andrew Jones,under,0,0,14,8,6,3,1,1,2,0,0,0,0,3,1
HISTORY,114B,39543,001,Modern South Asia,Gita Pai,under,2,11,9,3,3,1,3,0,1,0,0,0,0,2,0
POL SCI,122A,71676,001,Euro Integration,J Ziegler,under,0,19,21,17,10,7,2,0,0,0,0,0,1,1,0
PUB POL,117AC,77229,001,Race Ethn & Pub Pol,Jane Mauldon,under,7,28,13,3,1,1,0,0,1,0,0,0,1,2,0
MEDIAST,C104C,56745,001,History Of Info,Geoffrey Nunberg; Paul Duguid,under,1,1,1,2,2,1,4,0,0,0,0,0,0,0,2
MUSIC,20A,60359,002,Basic Musicianship,Eleanor Cloutier; Karen Rosenak,under,1,20,5,2,3,1,0,0,0,0,0,0,0,1,0
AFRICAM,123,00628,001,Social & Political,Stephen Small,under,2,4,3,3,0,0,0,0,0,0,0,0,1,1,0
PUB POL,190,77250,010,Spec Topics Pub Pol,Hector Cardenas,under,5,7,1,2,0,0,0,0,1,0,0,0,0,1,0
PHYS ED,12,68297,003,Pe Activities,Dave O'Neill; M. Scott,under,0,46,5,1,0,0,0,0,0,0,0,0,0,5,0
EDUC,197,23848,048,Field Study,Glynda Hull,under,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2
PHYSICS,7C,69057,001,Scient Engin Phys,Adrian Lee,under,11,11,11,16,17,16,10,9,1,2,0,0,0,4,1
POLECON,101,71233,002,Contemp Theo Pol Ec,Lanchih Po,under,2,11,11,13,7,3,1,1,0,0,0,0,0,0,0
ENGLISH,45A,27964,002,Lit In English,Oliver Arnold,under,2,15,20,15,14,5,1,0,1,0,0,0,1,2,1
FRENCH,4,32302,003,Adv Int French,Desiree Pries; Olga Sylvia,under,3,7,1,4,1,0,0,0,0,0,0,0,0,1,0
ASAMST,175,05481,001,Contemp Narratives,Maria Barrios-Leblanc,under,8,31,0,0,0,0,0,0,0,0,0,0,0,1,0
ITALIAN,3,46939,002,Interm Italian,Mara Jacobsen,under,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0
SPANISH,102A,86211,001,Adv Gram And Comp,Victoria Robertson,under,4,3,6,2,2,2,0,0,0,0,0,0,1,0,0
S ASIAN,R5B,84018,005,India Writers Eye,Rebecca Whittington; Robert Goldman,under,0,1,4,5,2,0,0,0,1,0,0,0,0,0,0
MALAY/I,100B,85006,001,Intermed Indonesian,Ninik Lunde,under,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0
PSYCH,133,74220,001,Psychology Of Sleep,Allison Harvey,under,16,89,47,17,10,2,2,1,0,0,0,0,1,13,2
ASAMST,20C,05312,001,Cultural Politics,Roger Chung,under,0,17,3,0,1,0,0,0,0,0,0,0,0,1,0
COG SCI,C142,16168,001,Language & Thought,Terrance Regier,under,1,4,3,2,1,1,1,0,0,0,0,0,0,0,0
NUSCTX,198,64788,005,Directed Group Stdy,Andreas Stahl,under,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5
MUSIC,137AC,60569,001,Music Of Civ Right,Tamara Roberts,under,23,21,9,0,2,0,0,0,0,0,0,0,0,10,0
SOCIOL,120,81810,001,Econ And Society,Neil Fligstein,under,5,16,9,3,3,2,0,0,0,0,0,0,0,0,1
MUSIC,150A,60635,001,Instrumental Perf,Adam Luftman; Alicia Telford; Bill Kalinkos; Daniel Levitan; David Granger; David Milnes; Don Ehrlich; Ellen Rose; Emma Moon; Hall Goff; Hrafnhildur Atladottir; Irene Sharp; Jonathan Koh; Leighton Fong; Loren Mach; Maria Tamburrino; Mariko Smiley; Richard Worn,under,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0
CHINESE,1B,20609,003,Elementary Chinese,Chen-Hui Tsai; Xiaojing Sun,under,0,6,7,2,1,1,0,0,0,0,0,0,0,3,0
PHILOS,146,67322,001,Phil Of Mathematics,Paolo Mancosu,under,3,4,3,3,5,4,1,0,2,0,0,0,1,9,0
THEATER,175B,88210,001,Lighting Design,David Elliott,under,4,3,1,0,2,0,0,0,0,0,0,0,0,1,0
ENGLISH,190,28228,001,Research Seminar,Mitchell Breitwieser,under,0,9,10,4,0,0,0,0,0,0,0,0,0,0,0
EDUC,197,23854,055,Field Study,Glynda Hull,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
PHYS ED,11,68279,023,Pe Activities,Kirk Everist; M. Scott,under,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0
SCANDIN,R5B,78727,005,Reading & Comp,Elisabeth Ward,under,1,4,3,3,4,0,0,0,0,0,0,0,1,0,1
MUSIC,50,60479,001,Musicianship,Christy Dana,under,0,1,1,2,0,3,1,0,0,0,0,0,0,3,0
AFRICAM,5A,00539,001,Afam Life & Cul U S,Brandi Catanese,under,3,19,10,4,5,4,2,1,0,0,0,0,1,8,1
AFRICAM,R1B,00509,001,Freshmn Composition,Aparajita Nanda,under,0,3,4,3,4,3,2,0,0,0,0,0,0,0,0
SPANISH,4,86157,002,Intermed Spanish,Miriam Hernandez-Rodriguez; Sebastian Griscti,under,3,11,5,0,0,0,0,0,0,0,0,0,0,0,1
COM LIT,190,17356,002,Senior Seminar,Harsha Ram,under,1,4,6,1,3,2,0,0,0,0,0,0,0,0,0
CHINESE,102,20741,003,4th Yr Read-Soc/His,I-Hao Li,under,0,7,4,2,1,0,0,0,0,0,0,0,0,1,0
PHYS ED,11,68276,022,Pe Activities,Anthony Sandoval; M. Scott,under,0,0,40,1,0,0,1,0,0,0,0,0,0,6,0
ECON,131,22588,001,Public Economics,Emmanuel Saez,under,4,20,21,18,16,16,8,2,2,0,0,0,1,25,2
PACS,190,66763,002,Senior Seminar,Karenjot Bhangoo Randhawa,under,3,5,13,3,3,1,0,0,0,0,0,0,1,0,0
ASTRON,7B,05903,001,Intro Astrophysics,Eugene Chiang,under,1,8,2,4,8,1,0,3,3,0,0,0,0,0,1
JAPAN,161,21120,001,Japan Ling: Usage,Yoko Hasegawa,under,0,15,5,0,4,0,0,0,0,0,0,0,0,1,0
HISTART,R1B,04803,001,Visual Experience,Shahrzad Ehya,under,0,4,2,5,0,1,0,0,0,0,0,0,1,0,0
SLAVIC,R5B,79727,002,Reading And Comp,Lyubov Golburt; Zachary Johnson,under,0,6,5,4,1,0,0,0,0,0,0,0,1,0,0
EL ENG,98,25153,003,Directed Group Stdy,Pieter Abbeel,under,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
MATH,54,53950,001,Lin Alg & Diff Eqns,Zvezdelina Stankova,under,34,89,35,25,39,39,49,19,28,15,18,14,23,11,23
NATAMST,120AC,61204,001,Photo Amer Indian,Diane Pearson,under,0,18,4,0,1,1,0,0,0,0,0,0,1,1,0
GWS,10,32906,001,Int Gender/Wom Stdy,Leslie Salzinger,under,0,4,6,10,4,2,0,0,0,0,0,0,0,2,0
PHYSICS,177,69645,001,Molec Biophysics,Ahmet Yildiz,under,2,4,3,4,2,2,1,0,0,0,0,0,0,1,0
INTEGBI,C143B,42281,001,Hormones & Behavior,Lance Kriegsfeld,under,5,17,11,7,7,3,3,3,4,1,0,0,1,5,2
ETH STD,101B,31159,001,Humanities Methods,Enrique Lima,under,3,25,16,12,11,1,1,1,1,0,0,1,4,2,1
HISTORY,103E,39462,002,Proseminar: Lat Am,German Vergara; Maureen Miller,under,0,2,0,7,0,1,0,0,0,0,0,0,0,2,1
COLWRIT,R1A,16430,007,College Writing 1a,Patricia Steenland,under,0,1,0,3,3,3,0,2,0,0,0,0,0,0,0
UGBA,156AC,08632,001,Diversity In Wkplce,Erika Walker,under,0,2,11,8,2,1,0,0,0,0,0,0,0,1,0
GERMAN,102A,37302,001,German Cabaret,Nikolaus Euba,under,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0
ANTHRO,179,02699,001,The Maya,William Hanks,under,14,38,17,11,8,4,4,0,0,0,0,0,0,12,0
ANTHRO,R5B,02540,003,Reading & Comp,Stanley Herman,under,3,9,0,1,2,1,1,1,0,0,0,0,0,0,0
LD ARCH,112,48509,001,Landscape Plants,Anneke Swinehart; Laura Jerrard,under,3,11,4,3,3,2,1,3,1,3,0,0,0,0,0
PACS,94,66724,001,Meditation,Americ Azevedo,under,0,0,0,0,0,0,0,0,0,0,0,0,0,432,39
FRENCH,2,32254,003,Elementary French,Michael Arrigo; Seda Chavdarian,under,0,5,6,0,1,0,0,0,0,0,0,0,1,1,0
ANTHRO,189A,02716,001,Topics:Culture Area,Aihwa Ong,under,0,9,2,2,0,1,0,0,0,0,0,0,0,0,1
POL SCI,116Z,71859,001,Topics Pol Theory,Yasmeen Daifallah,under,0,8,14,8,11,4,2,3,0,0,0,0,1,0,0
FILM,R1B,31631,004,Writing-Film Focus,Alexa Punnamkuzhyil; Dolores Mcelroy; Kristen Whissel,under,0,10,12,7,3,0,0,0,0,0,0,0,0,0,0
PHYS ED,3,68180,007,Pe Activities,Jason Britton,under,1,4,1,0,0,0,0,0,0,0,0,0,0,17,1
AMERSTD,102,02033,001,Us Cultures/Place,Andrew Shanken; Kathleen Moran,under,0,7,7,4,9,3,3,3,0,0,1,0,2,2,0
HISTORY,111C,39533,001,Pol/Cult Hist Viet,Peter Zinoman,under,0,2,2,1,4,0,0,0,1,0,0,0,0,5,0
MEC ENG,102A,55480,001,Intr Mec Sys Mchtrn,Albert Pisano,under,4,15,5,16,12,3,0,0,0,0,0,0,0,0,0
CHINESE,110B,20744,001,Literary Chinese,Robert Ashmore,under,0,12,2,2,1,1,1,1,0,0,0,0,0,2,0
ENV DES,1,28703,001,People & Env Des,Nicholas De Monchaux,under,1,10,9,14,11,7,2,1,0,0,0,0,2,4,3
SPANISH,4,86154,001,Intermed Spanish,Katherine Lambe; Miriam Hernandez-Rodriguez,under,0,4,2,2,4,3,0,0,0,0,0,0,0,1,0
INTEGBI,132L,42192,001,Mammal Physiol Lab,Daniela Kaufer; Heather French; Steven Lehman,under,2,5,6,2,2,1,0,0,0,0,0,0,0,2,0
ETH STD,176,31186,001,Eth Art And Artists,Gregory Choy,under,0,27,5,1,1,0,0,0,0,0,0,0,0,0,0
MCELLBI,165,58337,001,Molecular Neurobiol,David Presti,under,9,15,12,17,15,13,6,7,5,0,0,0,3,11,0
CHEM,1B,11202,001,General Chemistry,Lindsay Sperling,under,9,15,14,19,20,5,9,10,3,0,6,0,1,4,0
RELIGST,90B,77603,001,Intro Topic Rel Std,Lynne Gerber,under,3,7,10,7,2,0,1,0,0,0,0,0,1,10,0
STAT,20,87381,001,Intro Prob Stat Cal,Noureddine El Karoui,under,2,23,11,15,12,14,17,16,15,0,2,0,1,4,2
S ASIAN,1B,84003,001,Civ Med & Mod India,Munis Faruqui,under,0,5,2,12,4,0,0,0,0,0,0,0,0,9,0
INTEGBI,119,42177,001,Medical Evidence,Gloria Caldwell,under,1,10,4,5,7,1,0,0,1,0,0,0,0,2,0
PACS,154,66754,001,Multi Cul Confl Res,Karenjot Bhangoo Randhawa,under,0,6,20,3,4,0,0,0,0,0,1,1,0,3,0
PB HLTH,W142,75610,001,Intro Prob Stat,Maureen Lahiff,under,0,4,5,10,5,2,0,0,0,0,0,0,0,0,0
JEWISH,120,47821,001,Special Topics,Jill Stoner; Leon Katz Wiener Dow,under,1,6,4,3,2,0,0,1,0,0,0,0,0,2,0
MUSIC,150E,60647,001,Jazz Performance,Alan Hall; Cecilia Engelhart; Darren Johnston; Ellen Seeling; Glenn Richman; Jeff Massanari; Kenneth Berman; Laurie Antonioli; Myra Melford; Sheldon Brown; William Winant,under,1,6,5,3,1,0,0,0,0,0,0,0,0,1,0
KOREAN,186,21975,001,Intro Korean Cinema,Jinsoo An,under,1,3,11,5,3,0,0,0,1,0,0,0,1,3,0
ENGLISH,R1B,27925,014,Reading And Comp,David Landreth; Megan O'Connor,under,0,2,5,4,2,1,0,0,0,0,0,0,0,0,0
AMERSTD,C172,02078,001,Bus Historical Env,Christine Rosen,under,0,3,8,6,9,4,6,8,1,1,0,0,1,7,2
ITALIAN,1,46909,003,Elementary Italian,Anthony Martire,under,10,4,0,1,1,1,0,0,0,0,0,0,0,1,0
MATH,98,54076,003,Directed Group Stdy,Michael Wong; Ole Hald,under,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
ENGLISH,198,28297,006,Directed Group Stdy,Steven Justice,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
PHYS ED,2,68150,015,Pe Activities,Lon Rork,under,0,6,1,1,0,0,0,0,0,0,0,0,0,15,0
ENGLISH,R1B,27886,001,Reading And Comp,David Landreth; Sarah Mangin,under,0,4,4,2,4,0,1,0,2,0,0,0,0,0,0
ANTHRO,196,02843,002,Undergrad Sem,Stephanie Etting,under,3,3,2,1,2,1,0,0,0,0,0,0,1,1,0
HISTART,R1B,04815,005,Visual Experience,Shahrzad Ehya; Tara Mcdowell,under,0,5,7,4,0,1,0,1,0,0,0,0,0,0,0
PB HLTH,14,75403,001,Healthy People,Sarah Gamble,under,0,32,56,15,10,4,2,5,0,0,0,0,0,13,1
SLAVIC,148,79850,001,Russ Cultural Hist,Victoria Frede; Viktor Zhivov,under,0,4,2,2,0,0,0,0,0,0,0,0,0,2,0
FRENCH,102,32335,002,"Read, Wr In French",Susan Maslan,under,0,6,5,2,3,1,1,0,0,0,0,0,0,0,0
PB HLTH,144B,75619,001,Interm Sas Program,David Lein,under,0,28,2,0,0,0,0,0,0,0,0,0,0,3,0
MCELLBI,110,58151,001,General Biochem,Hiroshi Nikaido; Kathleen Collins; Qiang Zhou,under,2,21,12,18,37,14,5,18,4,0,3,0,4,2,0
PUB POL,190,77247,005,Spec Topics Pub Pol,Roy Ulrich,under,0,2,5,3,3,2,4,3,2,0,0,0,0,1,0
ECON,C125,22567,001,Environmental Econ,David Zilberman,under,6,23,11,10,4,3,1,1,0,0,0,0,0,1,0
RHETOR,107,77896,001,Scientific Disc,Helene Mialet,under,2,7,5,5,1,0,0,0,0,0,0,0,0,2,1
EL ENG,100,25162,001,Elec Tech For Eng,Kristofer Pister,under,4,28,27,16,25,19,0,24,26,0,0,0,3,0,0
POL SCI,140E,71784,001,Topics In Comp Pol,Kevin O'Brien,under,0,6,14,15,11,2,1,1,2,0,1,0,0,0,0
ENGLISH,R1B,27892,003,Reading And Comp,Alexandra Dumont; David Landreth,under,0,0,4,6,4,2,0,0,1,0,0,0,0,0,0
PHILOS,R1B,67103,001,Read & Comp Philos,Joseph Barnes,under,0,0,3,4,3,3,1,1,0,0,0,0,0,0,0
IND ENG,171,41042,001,Tech Firm Leadrship,Ronald Lesniak,under,7,22,15,17,12,3,0,2,0,0,0,0,1,0,0
SOCIOL,C115,81807,001,Soc Of Hlth & Med,Laura Nathan,under,0,5,7,4,15,4,5,6,0,0,0,0,1,5,0
COLWRIT,R1A,16424,005,College Writing 1a,Elizabeth Williams,under,1,0,1,1,7,1,0,1,0,0,0,0,0,0,0
CHINESE,1B,20612,004,Elementary Chinese,Chen-Hui Tsai; I-Hsuan Chen,under,0,11,3,1,0,1,0,1,0,0,0,0,0,2,0
MEDIAST,180,56760,001,Television Studies,Josh Jackson,under,0,4,9,9,14,2,2,0,0,0,1,1,0,3,1
ETH STD,190,31195,001,Adv Sem In Eth Std,Robert Allen,under,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0
LINGUIS,120,52353,001,Intro Syn & Sem,Peter Jenks,under,4,16,12,13,14,4,10,7,5,2,1,0,1,3,3
COM LIT,R1B,17263,015,Engl Comp World Lit,Francisco Brito; Michael Lucey,under,0,2,6,5,1,0,0,0,0,0,0,0,0,0,0
HISTORY,101,39339,011,"Research, Writing",Louis Segal,under,0,6,2,3,1,1,1,0,1,0,0,0,0,0,0
CHINESE,10X,20654,002,Int Chinese Mandar,Chunlai Pei; Li Liu; Lihua Zhang; Xiaoqing Pi,under,0,8,3,0,1,0,1,0,0,0,0,0,0,2,0
IND ENG,190F,41051,001,Advance Topics Ieor,Stephen Beck,under,11,8,3,0,1,0,0,0,0,0,0,0,0,4,0
SPANISH,1,86103,001,Elem Spanish,Giancarlo Cornejo Salinas; Miriam Hernandez-Rodriguez,under,0,7,3,1,4,1,0,0,0,0,0,0,0,0,1
UGBA,196,08515,003,Spec Topics Bus Adm,Daniel Himelstein,under,0,1,17,5,2,0,0,0,0,0,0,0,0,0,0
ITALIAN,120,46993,001,Italian Studies,Natalie Cleaver,under,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0
COMPSCI,189,26684,001,Intro Machine Learn,Jitendra Malik,under,13,49,7,3,2,1,0,0,0,0,0,0,0,14,0
LEGALST,R1B,51503,001,Reading & Comp,Emily Bruce,under,0,0,8,4,7,1,0,0,0,0,0,0,0,0,0
PHYS ED,4,68195,001,Pe Activities,Elmar Stefke,under,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0
ENGLISH,R1A,27877,009,Reading And Comp,Chad Crosson; David Landreth,under,0,3,3,1,5,2,0,0,0,0,0,0,1,0,0
HISTORY,169A,39678,001,Italy 1350-1800,Thomas Dandelet,under,0,2,8,3,3,0,1,0,0,0,0,0,1,2,1
POL SCI,149B,71832,001,Topics In Area Stdy,Dariush Zahedi,under,0,10,17,9,2,6,4,4,0,0,0,0,1,0,1
OPTOM,10,65503,001,Vision/Eye Health,Vikki Yu,under,5,11,13,14,16,0,5,4,0,3,1,0,1,33,5
PHYS ED,2,68132,009,Pe Activities,Toni Mar,under,0,5,1,0,3,0,0,0,0,0,0,0,0,16,3
NEUROSC,C160,63503,001,Intro To Neurobiol,Ehud Isacoff; John Ngai; Yang Dan,under,0,2,1,2,1,0,0,0,0,0,1,0,0,2,2
CIV ENG,113N,14087,001,Ecol Eng Wat Qual,Kara Nelson,under,2,4,4,5,6,4,3,2,1,0,0,0,0,2,0
PHYS ED,11,68285,025,Pe Activities,M. Scott; Mike Blasquez,under,0,315,31,0,6,0,0,4,1,0,0,0,3,54,9
BIO ENG,101,06515,001,Instr Biology Med,Frank Myers,under,3,4,4,6,8,2,3,3,0,0,0,0,0,1,0
AFRICAM,117,00620,001,Afric Am:Indust Age,Ula Taylor,under,0,2,7,6,1,0,5,0,1,1,0,0,2,0,0
GPP,105,38303,001,Global Practice,Clare Talwalker,under,2,9,5,3,2,0,0,0,0,0,0,0,0,0,0
MEC ENG,132,55636,001,Dyn System/Feedback,Francesco Borrelli,under,2,8,11,19,25,30,0,1,2,0,0,2,0,0,0
CIV ENG,C133,14126,001,Eng Analyfinite Mth,Jonathan Wong,under,0,2,4,3,1,0,0,0,0,0,0,0,0,0,0
GEOG,171,36326,001,Special Topics Phys,Norman Miller,under,5,10,5,2,2,0,0,1,0,0,0,0,0,1,0
FRENCH,35,32326,001,Prac Phon Listn Com,Nelly Timmons,under,0,8,3,3,0,0,0,0,0,0,0,0,0,4,1
PHYS ED,2,68138,011,Pe Activities,Toni Mar,under,0,8,2,0,1,0,0,0,0,0,1,0,0,16,1
HISTORY,124B,39579,001,U.S. Wwii-Vietnam,Mackenzie Moore,under,0,28,27,15,14,11,8,6,0,0,0,1,3,16,1
LGBT,C147B,34809,001,Sexuality Culture,Jacqueline Asher,under,0,14,13,6,2,2,1,0,0,0,0,0,1,4,1
SOCIOL,121,81825,001,Soc Of Entrepreneur,Szonja Ivester,under,0,67,83,19,16,10,7,2,0,4,2,0,2,17,4
FILM,R1B,31894,005,Writing-Film Focus,Kristen Whissel; Rielle Navitski; Robert Alford,under,0,2,5,7,6,5,0,0,1,0,0,0,2,0,0
CLASSIC,130,14799,002,Topics,Laura Yansen De Skipper,under,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0
GWS,101,32951,001,Doing Feminist Res,Laura Fantone,under,0,6,9,11,4,3,1,0,0,0,0,0,0,0,0
JAPAN,10B,21063,004,Interm Japanese,Noriko Wallace; Yasuko Baker; Yuriko Caltabiano,under,0,9,1,1,0,0,0,0,0,0,0,0,0,3,1
ARABIC,20B,62024,002,Intermediate Arabic,Hatem Bazian,under,0,4,7,2,1,0,1,0,0,0,0,0,0,1,0
MUSIC,75,60500,001,Western Music I,Davitt Moroney,under,3,9,4,10,5,2,2,1,0,0,0,1,0,0,4
MCELLBI,160L,58328,001,Neurobiology Lab,David Larue; Gian Garriga; Mu-Ming Poo; Richard Kramer; Robert Zucker,under,2,6,8,6,8,3,5,2,3,0,2,0,1,0,0
FRENCH,140D,32353,001,Fr Lit Engl Trans,Suzanne Guerlac,under,0,8,4,1,0,0,0,0,0,0,0,0,0,0,0
ARABIC,20B,62021,001,Intermediate Arabic,Elsa Elmahdy,under,0,5,3,1,0,1,0,0,0,0,0,0,0,2,0
JAPAN,104,21111,001,Fourth-Yr: History,Yasuko Baker,under,0,6,3,0,1,0,0,0,0,0,0,0,0,2,0
POL SCI,H190B,71916,002,Honors Seminar,Terri Bimes,under,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
CHM ENG,90,10411,001,Sci Eng Sust Energy,Alexis Bell,under,0,7,6,5,0,0,0,0,0,0,0,0,0,2,0
FILM,151,31726,003,Auteur Theory,Gavriel Moses,under,0,4,0,3,0,0,0,0,0,0,0,0,2,1,0
PHYS ED,12,68303,005,Pe Activities,M. Scott; Shellie Onstead,under,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0
