Subject,ClassNum,CourseID,Section,ClassDesc,Instructor,Level,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,NP
MEC ENG,C134,39699,001,Feedback Cntrl Sys,Somayeh Sojoudi,under,3,2,4,4,5,9,3,0,0,0,0,0,0,0,0
EL ENG,118,39109,001,Intro Optical Eng,Laura Waller,under,0,5,3,3,2,5,1,0,0,0,0,0,0,0,0
MATH,32,17098,001,Precalculus,Amelia Farid; Jon Wilkening,under,22,41,20,21,17,18,6,9,5,6,3,2,3,50,4
ENGLISH,C136,44438,001,Topics In Amer Stud,Bryan Wagner,under,0,7,19,0,0,0,0,0,0,0,0,0,0,2,0
SPANISH,131,46254,001,Span Am Short Story,Daylet Dominguez,under,2,16,3,2,1,0,0,0,2,0,0,0,0,0,1
ENGLISH,R1A,14060,007,Reading And Comp,Katherine Snyder; Rebecca Clark,under,0,4,5,4,2,1,0,0,0,0,1,0,0,0,0
MCELLBI,140,16752,001,General Genetics,Daniel Rokhsar; Douglas Koshland; Xavier Darzacq,under,3,13,9,13,10,6,3,2,0,0,2,0,2,3,2
CHM ENG,H194,11680,008,Resrch Adv Undergrd,Jay Keasling,under,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0
LD ARCH,120,12111,001,Topo Form & Design,Caren Yglesias; Kelley Lemon,under,3,11,11,9,2,5,2,0,1,0,0,0,0,1,0
MUSIC,20A,18251,005,Basic Musicianship,Kayla Cashetta; Matthew Hough,under,0,17,4,1,0,1,0,1,0,0,0,0,0,3,0
INTEGBI,131L,15797,009,Human Anatomy Lab,Nicholas Spano; Thomas Carlson,under,1,2,7,5,3,1,1,1,0,0,0,0,0,2,0
XENGLIS,R1A,41040,011,Reading And Comp,Srijani Ghosh,under,1,5,6,5,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,88,42535,001,Data Sc Smartcities,Milad Memarzadeh,under,6,9,6,2,3,1,2,0,1,0,0,0,0,11,3
ENGLISH,R1A,14054,001,Reading And Comp,Katherine Snyder; Rosalind Diaz,under,0,5,9,2,0,1,1,0,0,0,0,0,0,0,0
MUSIC,153A,22567,001,Adv Tonal Harmony,David Pereira,under,2,0,2,4,0,4,3,0,0,0,0,0,0,0,0
CHINESE,172,44926,001,Contemporary Cinema,Weihong Bao,under,0,4,2,2,0,3,0,0,0,0,0,0,0,6,0
NATAMST,120AC,45032,001,Photo Amer Indian,Diane Pearson,under,0,28,6,0,0,0,0,0,0,0,0,0,0,1,0
PHYS ED,2,19151,014,Pe Activities,Lon Rork,under,0,5,0,0,0,0,0,0,0,0,0,0,1,15,1
ENGIN,7,39342,001,Intr Computer Prog,Michael Frenklach,under,6,22,17,42,44,48,39,17,6,3,6,2,8,7,4
THEATER,151A,44432,001,Hist/Performance A,Julia Fawcett,under,0,4,6,2,3,1,0,1,0,0,0,0,0,6,0
COM LIT,R1A,22845,001,Engl Comp World Lit,Caitlin Scholl; Pedro Rolon; Victoria Kahn,under,0,3,4,2,15,8,2,0,0,0,0,0,1,0,0
MATH,141,22587,001,Elem Diff Topology,Khoa Nguyen,under,2,5,2,4,3,0,0,0,2,1,1,0,0,0,1
HISTART,15,59977,001,London Museums,Ann Matchette,under,0,4,21,4,3,2,0,0,0,0,0,0,0,6,1
ASAMST,R2A,27816,001,Reading&Composition,Khatharya Um; Ramya Janandharan,under,0,12,16,6,1,0,0,0,0,0,0,0,0,0,0
ARABIC,1A,12607,005,Elementary Arabic,Nathalie Khankan,under,3,7,4,1,1,0,0,0,0,0,0,0,0,0,0
CIV ENG,122N,24976,001,Design Steel Struct,Abolhassan Astaneh-Asl; Seij De Leon,under,3,14,17,2,1,2,0,0,0,0,0,0,1,0,0
PHILOS,104,44840,001,Ethical Theories,Richard Wallace,under,0,14,10,9,13,10,2,3,1,0,0,0,3,15,3
PLANTBI,10,24340,001,"Plants, Agri & Soc",Brian Staskawicz; David Zilberman,under,1,9,9,3,5,1,2,3,0,0,1,0,2,19,2
THEATER,10,21433,002,Fund. Of Acting I,Margo Hall-callender,under,0,17,1,0,0,0,0,0,0,0,0,0,0,1,1
UGBA,194,10551,001,Colloq Bus Topics,William Shireman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
ITALIAN,40,16321,001,Italian Culture,Emily Rabiner; Maria Fuller; Matthew Mason,under,30,52,14,3,5,1,0,0,1,0,0,0,0,14,0
PSYCH,10,18390,001,Res & Data Anal,Christopher Gade,under,5,10,13,4,3,4,2,1,0,0,0,0,2,1,0
POL SCI,144,22032,001,Amer Pol Twrd Asia,Christiana Whitcomb; Konrad Posch; Makoto Fukumoto; Matthew Stenberg; T J Pempel,under,3,64,44,19,22,16,11,7,6,1,1,0,4,6,2
"S,SEASN",120,44557,001,"Topics S,Seasn",Sylvia Tiwon,under,1,4,8,1,1,0,1,0,0,0,0,0,0,0,0
FILM,129,14775,001,Avant-Garde Film,Jeffrey Skoller,under,0,11,22,12,8,8,2,2,1,0,0,0,2,3,1
COMPSCI,198,67535,801,Directed Group Stdy,Cathryn Carson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2
UGBA,195T,67069,2,Topics In Ent,Jorge Calderon; Jorge Calderon; Jorge Calderon,under,4,6,10,6,1,2,0,0,0,0,0,0,0,5,1
THEATER,173,44217,001,Scenic Design,Carol Smart,under,0,2,5,2,2,1,0,0,0,0,0,0,0,2,0
ENGLISH,175,14073,001,Lit And Disability,Celeste Langan,under,0,4,8,4,5,2,0,0,0,0,0,0,0,4,1
POL SCI,112A,22289,001,Hist Pol Theory,Daniel Lee; Rosemarie Wagner; Shterna Friedman,under,0,24,35,32,11,5,1,1,1,1,0,0,0,1,0
UGBA,192N,10719,002,Topics In Ssl,Nora Silver,under,4,7,8,7,3,0,0,0,0,0,0,0,0,3,0
ART,118,12816,001,Contmp Fig Drw,Indira Morre,under,2,19,1,1,0,0,0,1,0,0,0,0,0,0,0
PORTUG,50,46279,003,Intensive Portugues,Catarina De Morais Gama; Clelia Donovan,under,0,1,1,1,0,0,2,1,0,0,0,0,0,4,1
PHILOS,2,18625,001,Ind Moral/Soc Just,Hans Sluga,under,2,30,35,17,11,4,5,0,0,0,1,0,1,36,2
ECON,140,13680,001,Econometrics,Evgeniya Duzhak,under,3,28,28,30,57,35,23,23,18,5,11,0,12,2,6
INTEGBI,157LF,15874,001,Ecosystems Of Calif,Paul Fine,under,1,12,7,0,1,0,0,0,0,0,0,0,0,0,0
UGBA,154,10720,001,Power & Politic,Edward Kass,under,0,2,16,6,0,0,0,0,0,0,0,0,0,2,0
FILM,128,46884,001,Documentary,Alina Predescu,under,0,5,9,4,4,4,0,1,1,0,0,0,1,1,0
RHETOR,R1B,45263,003,Craft Of Writing,Ivy Mills; Michael McGee; Michelle Kim,under,0,9,10,6,7,1,0,0,0,0,0,0,0,0,0
MUSIC,53B,22517,001,Harmony Ii,David Pereira,under,1,2,3,3,0,1,1,2,0,0,0,0,0,1,0
UGBA,195P,10536,001,Perspect Entrepren,Peter Molloy,under,0,8,8,10,1,0,0,0,0,0,0,0,0,1,0
HISTORY,11,46335,001,India,Janaki Bakhle,under,2,10,11,5,1,0,0,0,1,0,0,0,0,8,0
NUSCTX,108B,24114,001,App Food Sci Lab,Kathleen Deegan; Pamela Chew,under,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0
SWEDISH,1A,21286,001,Beginning Swedish,Karen Moller; Zachary Blinkinsop,under,1,4,1,0,0,0,0,1,0,0,0,0,1,1,1
XMATH,16A,41036,002,Anal Geo & Calc,Arun Sharma,under,0,5,1,4,2,0,0,3,0,0,0,2,2,1,2
SEASIAN,10A,20766,001,Intrd Civ Se Asia,Penelope Edwards,under,0,4,10,5,2,1,0,1,1,0,0,0,0,19,1
MEC ENG,40,39579,001,Thermodynamics,David Rich,under,7,5,16,12,16,15,12,3,13,0,0,0,0,0,0
XMUSIC,27,41046,002,Intro West Music,Scott Foglesong,under,1,17,3,3,5,0,1,0,0,0,0,0,0,9,5
ENGLISH,190,14095,010,Research Seminar,Stephen Best,under,0,1,7,1,0,3,0,0,0,0,0,0,0,0,0
NAV SCI,1,18096,001,Intro To Naval Sci,Jerrod Devine,under,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0
MATH,16A,16508,002,Anal Geo & Calculus,Alexander Paulin,under,40,67,46,36,42,33,12,32,7,3,17,4,16,3,9
ISF,110,67128,001,Interdisc Stdy Top,Amm Quamruzzaman,under,0,3,8,0,2,0,0,1,0,0,0,0,0,1,0
CHINESE,178,45391,001,Chinese Drama,Ling Hon Lam,under,1,1,5,5,1,0,0,0,1,0,0,1,1,2,1
MATH,98,17171,010,Directed Group Stdy,Mengyuan Zhang; Olga Holtz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
PHYS ED,1,19311,005,Pe Activities,Susanna Li-Jue,under,0,4,1,4,0,0,0,0,0,0,0,0,0,23,2
COM LIT,R1B,13637,008,Engl Comp World Lit,Mary Vitali; Victoria Kahn,under,0,2,2,5,5,1,1,0,0,0,0,0,0,0,0
INTEGBI,123AL,15823,001,Exer Env Physio Lab,George Brooks,under,1,5,10,16,4,2,3,1,0,0,0,0,0,1,0
POL SCI,102,33499,001,American Presidency,Terri Bimes; Thomas Kelly,under,0,14,11,7,15,4,3,1,1,0,0,0,0,0,0
AMERSTD,10,22204,002,Intro American Stdy,Kathleen Moran; Margaretta Lovell,under,0,17,15,15,5,6,0,1,0,0,2,1,2,17,2
XENGLIS,R1B,41029,003,Reading And Comp,Catherine Hollis,under,0,6,7,3,0,0,0,0,1,0,0,0,0,0,0
LINGUIS,130,16621,001,Comp Hist Ling,Andrew Garrett,under,2,16,14,16,5,10,4,6,1,2,2,0,1,4,2
SPANISH,25,21323,005,Read And Analysis,Daylet Dominguez; Molly Borowitz,under,1,8,3,4,0,0,0,1,0,0,0,0,0,3,0
PHYS ED,1,19217,031,Pe Activities,Toni Mar,under,0,9,0,0,0,0,0,0,0,0,0,0,0,21,1
XENGLIS,R1B,43062,014,Reading And Comp,Mary Miller,under,0,0,1,5,1,4,2,0,0,0,0,0,0,0,0
XLEGALS,R1B,46575,002,Reading & Comp,Kathryn Heard,under,0,4,3,1,3,2,0,0,1,0,0,0,0,0,0
SOCIOL,145L,44985,001,Soc Chng In Lat Am,Laura Enriquez,under,0,10,5,7,5,3,1,3,0,0,0,0,1,5,2
PB HLTH,129,46493,001,Aging Brain,William Jagust,under,2,15,18,29,18,7,7,3,3,0,0,1,0,10,4
THEATER,110A,21048,002,Acting: Scene Study,Maureen Tang,under,4,4,4,1,0,0,1,0,0,0,0,0,0,1,0
L & S,1W,44415,001,Liberal Arts,Alix Schwartz,under,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3
MUSIC,140,18107,001,Javanese Gamelan,Midiyanto Midiyanto,under,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0
SOC WEL,114,40956,001,Practice In Soc Wk,Keshia Williams; Walter Gomez,under,2,15,14,7,6,1,2,0,1,1,0,0,1,0,0
INTEGBI,24,15834,005,Freshman Seminars,Thomas Carlson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
STAT,159,21089,001,Repro Collab Datsci,Fernando Perez,under,0,4,7,4,8,6,4,0,1,0,2,0,0,2,1
ART,184,12745,001,Jr Seminar,Brody Reiman,under,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0
NUSCTX,20,24534,001,Pers Food Sec Well,Jazmin Rodriguez-Jordan,under,0,16,1,0,0,0,0,0,0,0,0,0,0,1,0
AFRICAM,165,45099,001,Eyes On The Prize,Chiyuma Elliott,under,3,11,1,0,0,0,0,0,0,0,0,0,0,1,0
MATH,185,17204,002,Complex Analysis,Jacob Bergquist; Michael Klass,under,1,12,3,4,4,1,7,2,0,0,1,0,1,0,1
HISTART,R1B,15054,004,Visual Experience,Ivy Mills,under,0,5,8,3,1,0,0,0,0,0,0,0,0,0,0
ANTHRO,R5B,12356,003,Reading & Comp,Christopher Lowman; Laurie Wilkie,under,7,7,1,1,1,0,0,0,0,0,0,0,0,0,0
XHISTAR,11,41126,001,Intr To Western Art,Lisa Regan,under,0,7,8,4,2,0,2,1,0,0,0,1,0,13,0
THEATER,109,21100,001,Fund. Of Acting Ii,Jessica Hirigoyen,under,0,11,5,0,1,0,0,0,0,0,0,0,0,1,0
SPANISH,4,20963,003,Intermed Spanish,Felix Trevino; Miriam Hernandez-rodriguez,under,1,4,5,3,3,2,0,0,0,0,0,0,0,0,0
ENGIN,40,46554,001,Eng Thermodynamics,Alan Bolind,under,1,5,3,7,8,8,6,4,3,0,2,0,3,0,0
GERMAN,1,15271,004,Elementary German 1,Jonas Teupert; Nikolaus Euba,under,0,6,1,2,1,1,0,0,1,0,0,0,0,3,0
MEC ENG,104,39660,001,Engr Mechanics Ii,Stephen Morris,under,2,24,4,17,22,10,3,8,1,6,2,0,2,0,1
HISTORY,100E,22296,001,Topics-Latinamr,Mark Emerson,under,0,4,8,3,6,3,0,1,0,0,0,0,0,4,0
ENVECON,C151,23382,001,Economic Develop,David Roland-Holst,under,3,14,19,18,18,4,5,1,1,0,0,0,0,3,0
MATH,135,45441,001,Intro Theory Sets,Antonio Montalban,under,6,6,5,4,3,0,7,3,2,0,2,0,0,2,3
ARABIC,1A,12639,002,Elementary Arabic,Elsa Elmahdy; Linda Istanbulli,under,6,4,3,2,0,0,0,0,0,0,0,0,0,1,0
HISTORY,111C,44800,001,Pol/Cult Hist Viet,Peter Zinoman,under,0,5,6,4,2,1,0,0,0,0,0,0,1,1,1
PSYCH,198,67410,018,Directed Group Stdy,Serena Chen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
ENGIN,98,63978,004,Directed Group Stdy,Terry Johnson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
STAT,20,21150,002,Intro Prob Stat Cal,Shobhana Murali Stoyanov,under,37,52,23,48,35,25,34,35,37,2,1,0,13,13,7
ANTHRO,R5B,12357,004,Reading & Comp,Jeremy Soh; Laurie Wilkie,under,0,7,5,1,3,0,0,0,0,0,0,0,0,0,0
GEOG,171,14535,001,Special Topics Phys,Norman Miller,under,6,10,3,7,3,2,0,2,0,0,0,0,0,8,0
INTEGBI,158LF,15851,001,Biol Geomo Trop Isl,Brent Mishler; Jonathon Stillman; Stephanie Carlson; Vincent Resh,under,2,6,2,3,0,0,0,0,0,0,0,0,0,0,0
CIV ENG,173,24935,001,"Groundwater,Seepage",Yoram Rubin,under,2,9,5,7,12,0,0,0,1,0,0,0,0,1,0
AEROSPC,100,12315,001,Leadership Lab,Christopher Francis,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
MCELLBI,C112,16747,001,Gen Microbiology,Kathleen Ryan,under,1,4,3,10,7,5,4,2,3,0,2,0,0,1,2
ENV DES,101B,12098,001,1 Long Composition,Raymond Lifchez,under,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0
SOCIOL,112,44980,001,Sociology Religion,Karen Barkey,under,1,9,11,3,2,2,0,0,0,0,1,0,1,1,1
ENGIN,25,39300,001,Vis For Des,Dennis Lieu,under,2,23,21,16,51,20,11,28,14,0,2,0,1,1,0
MCELLBI,110,16869,001,General Biochem,James Hurley; Kathleen Collins; Qiang Zhou,under,4,11,7,10,18,8,11,12,4,0,1,0,4,1,2
PHYS ED,12,18993,026,Pe Activities,Susanna Li-Jue,under,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
COMPSCI,195,46604,001,Social Implic Comp,Joshua Hug,under,0,0,0,0,0,0,0,0,0,0,0,0,0,281,6
PHYS ED,1,19191,043,Pe Activities,Russell Ahn,under,0,1,0,1,2,0,0,0,0,0,0,0,0,9,0
L & S,C160V,46183,001,Human Happiness,Dacher Keltner; Joseph Ocampo,under,3,22,5,7,40,3,1,12,0,0,0,0,0,56,1
CHINESE,158,45386,001,Rdng Chinese Cities,Lanchih Po,under,0,7,2,6,7,1,0,0,0,0,0,0,0,5,0
RHETOR,130,44959,001,Novel Into Film,Eileen Jones,under,0,15,16,9,3,0,0,0,0,0,0,0,0,2,0
HISTORY,103D,44828,004,Proseminar: U.S.,Sarah Gold Mcbride,under,0,4,3,4,2,1,0,0,0,0,0,0,0,0,0
MATH,104,17247,002,Intro To Analysis,Jeremy Lovejoy,under,1,10,4,0,2,4,5,7,0,2,3,0,1,1,0
ENGLISH,R1B,44458,012,Reading And Comp,Jennifer Lorden; Katherine Snyder,under,0,5,8,5,1,0,0,0,0,0,0,0,0,0,0
PHYS ED,2,19163,003,Pe Activities,Elmar Stefke,under,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2
FRENCH,3,14725,003,Intermediate French,Nelly Timmons; Vesna Rodic,under,0,8,4,0,1,0,0,0,0,0,0,0,0,1,0
PSYCH,198,67408,016,Directed Group Stdy,Qing Zhou,under,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1
GEOG,142,14599,001,Climate Dynamics,John Chiang,under,3,10,5,5,8,2,1,3,3,0,1,1,0,2,4
L & S,C70Y,16032,001,Earthquakes,Horst Rademacher,under,0,32,20,5,2,2,1,2,1,0,0,0,0,24,3
STAT,2,21103,001,Intro To Stat,Seema Singh Saharan,under,0,95,5,5,89,4,4,66,0,0,0,0,2,10,3
MUSIC,150B,18174,001,Vocal Perf,Allen Shearer; Deborah Jackson; Edmund Campion; Justin Montigne; Nikolas Nackley; Susan Gundunas,under,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
FRENCH,4,14704,002,Adv Int French,Daniel Hoffmann; Vesna Rodic,under,0,5,3,1,2,0,0,0,0,0,0,0,0,4,0
PSYCH,198,20138,001,Directed Group Stdy,Qing Zhou,under,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2
ENGLISH,166AC,44449,001,Spe Top Am Cultures,Kathleen Donegan,under,41,17,17,12,9,4,0,1,0,0,0,0,0,11,0
GWS,139,46399,001,Wom Gen And Work,Leslie Salzinger,under,0,17,14,10,0,0,0,0,0,0,0,0,0,2,0
PHYS ED,1,19055,001,Pe Activities,Elmar Stefke,under,0,1,0,0,1,0,1,0,0,0,0,0,1,8,2
LEGALST,140,41289,001,Property & Liberty,Pauline White Meeusen; Robert Brown,under,1,7,6,6,8,5,3,2,0,1,0,1,2,3,1
LEGALST,109,41240,001,Aim/Limit Crim Law,Karen Seif; Mark Leinauer; Richard Perry,under,0,22,22,25,15,1,4,1,0,0,0,0,1,5,0
ECON,100B,13721,001,Macro Analysis,Steven Wood,under,1,19,53,80,94,62,37,27,12,0,13,0,22,17,13
ETH STD,198,14847,002,Superv Group Study,Brieanna Wright; Keith Feldman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
LATIN,1,15989,003,Elementary Latin,Nikolaos Papazarkadas,under,1,8,4,0,0,0,0,0,0,0,0,0,0,3,0
PSYCH,110,44693,001,Introd Biol Psych,David Foster,under,14,17,17,9,13,3,2,6,5,4,1,1,2,5,9
XASTRON,10,41149,001,General Astronomy,Norman Sperling,under,0,14,16,6,8,2,2,0,0,0,0,0,0,12,1
CHEM,120A,10915,001,Physical Chemistry,Eric Neuscamman; Haochuan Wei; Jacqueline Shea,under,3,7,8,6,5,7,4,7,3,0,0,0,6,0,1
IAS,C118,15929,001,Intro Econometrics,Aanchal Jain,under,3,2,0,4,0,0,0,0,0,0,0,0,0,1,1
AFRICAM,136,45179,001,Criminal Just& Comm,Nikki Jones,under,1,9,8,3,0,0,1,0,0,0,0,0,0,0,0
CIV ENG,192,24913,001,Art/Sci Of Practice,Robert Harley; Sofia Hamilton,under,0,92,0,0,1,0,0,0,0,0,0,0,0,0,0
CHM ENG,180,11601,001,Chem Eng Economics,Gregory Schoofs,under,0,3,5,7,5,1,1,1,1,0,0,0,0,0,0
LD ARCH,135,12126,001,Art Land Drawing,Charles Sullivan,under,9,10,5,1,1,0,0,0,0,0,0,0,0,0,0
PHYSICS,24,22752,001,Freshman Seminars,Frances Hellman,under,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
ARCH,130,11952,001,Intr Arch Des Th/Cr,C Crysler,under,5,10,8,12,6,11,1,1,1,0,0,0,0,0,0
CHINESE,111,13340,001,Fifth-Yr: Adv Texts,I-Hao Li,under,0,12,3,0,1,0,0,0,0,0,0,0,0,0,0
ENVECON,141,24389,001,Ag & Environ Policy,David Zilberman,under,9,19,24,18,4,4,3,0,0,0,0,0,0,1,0
COLWRIT,R1A,13484,012,College Writing 1a,Carolyn Hill,under,0,2,9,2,1,0,0,0,0,0,0,0,0,0,0
EDUC,140AC,44741,003,Art Of Making Mean,Glynda Hull; Jose Lizarraga,under,0,25,2,5,0,0,1,0,0,0,0,0,0,3,1
ARCH,100C,49254,007,Arch Design Iii,Keith Krumwiede,under,4,2,3,3,0,1,2,0,0,0,0,0,0,0,0
PSYCH,198,22859,013,Directed Group Stdy,Serena Chen,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
UGBA,192AC,10749,001,Social Mvmnts Media,David Harris; Lyndsey Wilson,under,7,8,10,4,3,0,0,0,0,0,0,0,0,8,0
ISF,189,44227,004,Isf Research Method,Shreeharsh Kelkar,under,0,8,4,1,1,1,0,0,0,0,0,0,0,1,0
CY PLAN,198,12005,001,Directed Group Stdy,Carol Galante,under,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
IND ENG,185,39431,002,Challenge Lab,Ricardo San Martin,under,4,18,5,0,1,0,0,0,0,0,0,0,0,2,0
PUB POL,198,40310,002,Directed Group Stdy,Jane Mauldon,under,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
HISTORY,177A,44812,001,Armenia To 1500,Stephan Astourian,under,0,5,11,4,2,1,1,0,0,0,0,0,0,4,0
AMERSTD,139AC,46370,001,Us Social Movements,Waldo Martin,under,0,3,2,2,1,0,1,0,0,0,0,0,0,2,0
ESPM,2,23605,001,The Biosphere,Dennis Baldocchi,under,4,23,20,11,19,4,2,9,3,1,4,0,1,18,3
THEATER,162,21672,001,Stage Direct,Peter Glazer,under,0,3,6,1,0,0,0,0,0,0,0,0,1,0,0
GERMAN,102D,47037,001,Pop Culture/Germany,Deniz Gokturk; Simone Sofia Stirner,under,2,7,1,1,0,0,0,0,0,0,0,0,0,1,0
BUDDSTD,150,46597,001,Buddhist Art S Asia,Christie Bopearachchi,under,6,1,6,4,0,1,0,0,0,0,0,0,2,4,3
JAPAN,1A,16079,003,Elementary Japanese,Chelsea Ward; Kayoko Imagawa; Yasuko Baker,under,1,6,1,3,1,1,0,0,0,0,0,0,0,4,0
UGBA,190T,10529,001,Topics Innov/Design,Clark Kellogg,under,0,23,9,5,7,1,0,1,0,0,0,0,0,2,0
NAT RES,24,67054,002,Freshman Seminars,Traci Grzymala,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
JAPAN,1A,16095,012,Elementary Japanese,Brendan Morley; Kayoko Imagawa; Wakae Kambara; -,under,1,7,0,1,0,0,0,1,0,0,0,0,0,7,4
ENGLISH,122,44441,001,Victorian Period,Joseph Lavery,under,1,11,4,2,15,3,3,4,0,0,0,1,0,14,3
XENGLIS,R1B,41030,004,Reading And Comp,Carolyn Tipton,under,0,3,5,2,4,2,1,0,0,0,0,0,0,0,0
PHILOS,178,21788,001,Kant,Daniel Warren,under,0,2,8,8,5,4,4,2,0,0,0,0,0,9,0
FRENCH,4,14707,006,Adv Int French,Vesna Rodic; Victoria Bergstrom,under,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0
HISTART,R1B,14935,002,Visual Experience,Catherine Telfair; Ivy Mills,under,0,10,4,3,0,0,0,0,0,0,0,0,0,0,0
BUDDSTD,C114,22213,001,Tibetan Buddhism,Jann Ronis,under,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0
HISTART,R1B,22721,008,Visual Experience,Ivy Mills; Margot Szarke,under,0,9,3,3,1,1,0,0,0,1,0,0,0,0,0
PHILOS,98BC,46888,002,Directed Group Stud,James Hutchinson; Lara Buchak,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
HISTART,R1B,15055,005,Visual Experience,Ivy Mills; Jessica Stair,under,0,3,3,3,6,0,2,1,0,0,0,0,0,0,0
ENGIN,98,63985,011,Directed Group Stdy,Terry Johnson,under,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
IND ENG,130,39355,001,Method Manuf Improv,Dean Grosbard; Robert Leachman,under,1,5,7,8,7,4,0,0,0,0,0,0,0,4,0
XENGLIS,R1A,46897,021,Reading And Comp,Celia Correa,under,0,2,4,2,2,4,1,2,1,0,0,0,0,0,0
AMERSTD,102,12350,001,Us Cultures/Place,Mark Brilliant,under,0,1,1,2,5,3,0,4,1,0,1,0,1,3,1
PHILOS,198BC,18555,003,Directed Group Stud,Lara Buchak; Richard Lawrence,under,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
CHEM,3AL,10935,002,Organic Chem Lab,Anjum Fitch; Michelle Chang,under,17,109,84,11,8,0,0,3,0,0,0,0,1,0,3
HIN-URD,101A,15146,001,Readings Modern Hin,Usha Jain,under,0,5,1,2,1,0,0,0,0,0,0,0,0,3,0
ENGLISH,115A,22071,001,Eng Renaissance,Jennifer Miller,under,2,6,5,3,2,0,0,0,0,0,0,0,0,0,0
IAS,H102,15960,001,Scope And Methods,Stephanie Ballenger,under,0,8,5,0,0,1,0,0,0,0,0,0,0,0,0
SOC WEL,98,40976,005,Directed Group Stdy,Adrian Aguilera,under,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
KOREAN,1A,16023,009,Elementary Korean,Junghee Park; Seung-Eun Chang; Soojin Lee,under,1,15,2,0,1,0,0,0,0,0,0,0,0,3,0
ARCH,198BC,11970,002,Directed Group Stud,Amina Al-kandari; Margaret Crawford,under,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
SOCIOL,180I,20549,001,Comp Persp:Inequal,Szonja Ivester,under,3,30,17,9,5,5,3,4,5,2,2,1,6,7,4
THAI,1A,21298,001,Introductory Thai,Supatra Chowchuvech,under,2,5,2,0,1,0,0,0,0,0,0,0,0,0,0
ART,163,12724,001,Social Practice,Stephanie Syjuco,under,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0
POL SCI,191,18520,005,Junior Seminar,Lowell Dittmer,under,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
EPS,C20,14234,001,Earthquakes,Horst Rademacher,under,0,62,46,14,19,8,3,4,2,0,0,2,1,40,0
LEGALST,151,41342,001,"Law,Self, & Society",Amit Elazari Bar On; Meir Dan-Cohen,under,0,5,11,14,8,8,2,0,1,0,0,0,0,10,0
INFO,190,43668,001,Special Topics-Info,Marti Hearst,under,2,19,10,9,2,3,2,0,0,0,0,0,0,2,0
MUSIC,25A,18227,001,Music Theory,David Pereira; Oren Boneh,under,0,7,7,4,2,1,0,0,0,0,0,0,0,2,2
MEC ENG,C178,46373,001,Des Human Body,Grace O'Connell,under,0,0,7,7,3,1,2,0,0,0,0,0,1,1,0
CIV ENG,123N,24969,001,Rc Structures,David Kren; Jonathan Wegleitner,under,4,11,5,5,4,1,0,2,2,0,1,0,1,0,0
FILM,26,46003,001,Intro Dig Vid Prod,Jeffrey Skoller,under,0,1,4,6,2,1,0,0,0,0,0,0,0,1,1
MALAY/I,100A,16524,002,Intermed Indonesian,Ninik Lunde,under,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0
AFRICAM,139,12269,001,Sel Top:Africam Soc,Tianna Paschel,under,2,7,2,4,2,1,0,0,0,0,0,0,2,3,2
MCELLBI,C110L,16686,001,Biochem & Molbi,Andreas Martin; Isabelle Le Blanc; Jesus Contreras Rodriguez; Omar Herrera Asmat; Ruoxing Lei; Victoria Blake,under,0,9,3,1,2,0,3,3,0,0,0,0,0,0,1
