Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
COLWRIT,R4B,10,Kimberly Freeman,,6,5,3,1,,,1,,,,,,,,,,
COLWRIT,R4B,12,Michael Larkin,,7,3,5,,,,,,,,,,,,,,
COLWRIT,R4B,13,Gail Offen-Brown,1,6,3,1,2,,1,1,,,,,,,,,,
COLWRIT,R4B,14,Michelle Baptiste,,9,4,,1,1,,1,,,,,,,,,,
COLWRIT,10A,1,Donnett Flash,,3,8,,,,,,,,,,,2,,,,
COLWRIT,10A,2,Donnett Flash,,7,5,,,,,,,,,,,2,1,,,1
COLWRIT,10A,3,Donnett Flash,,4,6,4,,,,,,,,,,1,,,,
COLWRIT,25AC,1,Margaret Sokolik,,20,3,,,,,1,,,,,,2,,1,,
COLWRIT,98,1,Livia Arianna Bankler-Jukes; Margaret Sokolik; Skylar Economy,,,,,,,,,,,,,,33,,2,,
COLWRIT,106,1,Carolyn Hill,,9,1,,1,1,,,,,,,,2,,,,
COLWRIT,110,1,Patricia Hammons,,18,2,2,,,1,,,,,,,,1,,,
COLWRIT,130,1,John Levine; Michael Larkin; Stephen Tollefson,,9,7,2,1,,,,,,,,,1,,,,
COLWRIT,151,1,Caroline Cole,,8,4,3,,,,3,,,,,,,,,,
COLWRIT,161,1,Kimberly Freeman,,5,5,1,,,,,,,,,,,,,,
COLWRIT,198,1,Livia Arianna Bankler-Jukes; Margaret Sokolik; Skylar Economy,,,,,,,,,,,,,,22,,3,,
COM LIT,R1A,1,Nina Estreich; Victoria Kahn,,1,3,9,4,,,,,,,,,,,,,
COM LIT,R1A,2,Kirsten Schwartz,,5,5,4,4,,,,,,,,,,,,,
COM LIT,R1A,3,Ashley Brock; Victoria Kahn,,1,2,5,9,,,,1,,,,,,,,,
COM LIT,R1A,4,Brian Clancy; Victoria Kahn,,2,1,4,4,2,,,,,,,,,,,,1
COM LIT,R1A,5,Tyleen Kelly; Victoria Kahn,,,4,5,1,1,2,1,,,,,1,,,,,1
COM LIT,R1A,6,Jeffrey Weiner; Victoria Kahn,1,,2,4,3,3,,2,,,,,,,,,,
COM LIT,R1B,1,Philip Gerard; Victoria Kahn,,3,,3,2,,2,,2,,,,,,,,,
COM LIT,R1B,2,Laura Wagner; Victoria Kahn,,,,4,4,3,2,,,,,,,,,,,
COM LIT,R1B,3,Margarita Gordon; Victoria Kahn,,3,1,3,1,,,1,1,,,,,,,1,,
COM LIT,R1B,4,Karina Palau,,4,2,3,3,3,,,,,,,,,,,,
COM LIT,R1B,5,Adeline Tran; Celine Piser; Victoria Kahn,,2,12,4,4,5,2,,,1,,,2,,,,,
COM LIT,R1B,6,Caitlin Scholl; Victoria Kahn,,1,2,3,5,2,,,,,,,1,,,,,
COM LIT,R1B,7,Keith Ford; Paul De Morais; Victoria Kahn,,3,5,6,3,8,3,1,,1,1,,,,,,,
COM LIT,R1B,8,Carli Cutchin; Kathryn Crim; Victoria Kahn,,3,2,8,8,1,2,,,,,,,1,,,,
COM LIT,R1B,9,Karina Palau,,6,2,4,1,1,,1,,,,,,,,,,1
COM LIT,R1B,10,Gretchen Head,1,7,,1,,,,1,,,,,,,,,,1
COM LIT,R1B,11,Irina Popescu; Maayan Sela; Victoria Kahn,,3,3,9,8,3,1,,,,,,,,,,,
COM LIT,R1B,12,Jessica Crewe; Victoria Kahn,,1,2,5,5,2,,2,,,,,,,,,,
COM LIT,R1B,13,Gretchen Head,,7,4,1,,,,,1,,,,,,,,,1
COM LIT,R1B,14,Bristin Jones; Oya Erez; Victoria Kahn,,3,3,7,9,1,2,,1,,,,,,,,,
COM LIT,R1B,15,Howard Fisher; Victoria Kahn,,,,4,4,6,,,,,,,,,,,,
COM LIT,R1B,16,Emily Laskin; Victoria Kahn,,3,1,5,4,2,,,,,,,,,,,,1
COM LIT,R1B,17,Marianne Kaletzky; Victoria Kahn,,2,1,5,3,1,2,,,,,,,,,,,
COM LIT,R1B,18,Maya Kronfeld; Victoria Kahn,,4,,4,3,1,,,,,2,,,,,,,
COM LIT,R1B,20,Jordan Greenwald; Victoria Kahn,,1,3,6,2,3,1,1,,,,,,,,,,
COM LIT,R1B,22,Taylor Johnston; Victoria Kahn; Yael Segalovitz Eshel,,,2,,8,2,1,2,2,,,,2,,,,,
COM LIT,R1B,23,Diana Thow; Victoria Kahn,,3,1,4,,3,1,,1,,,,,1,,,,
COM LIT,100,1,Anne Nesbet,,8,5,3,5,1,,,,,,,,6,,,,1
COM LIT,156,1,Francine Masiello,1,4,5,2,1,,,,,,,,,,,,,
COM LIT,165,1,Annalee Rejhon,4,5,2,1,,,,,,,,,,3,,,,1
DEMOG,145AC,1,Carl Mason; Joshua Goldstein,,5,1,2,2,4,,,,,,,,10,,,,
DEMOG,C175,1,Joshua Goldstein; Ryan Edwards,3,9,11,12,9,6,,1,,,,,1,19,,,,
DEMOG,198,2,Carl Mason; Joshua Goldstein,,,,,,,,,,,,,,9,,1,,
EPS,3,1,William Dietrich,,15,18,3,10,6,4,3,3,,1,,4,128,,9,,
EPS,39A,1,Hans Wenk,,16,5,,,1,,,,,,,2,1,,1,,
EPS,50,1,Chi Wang,7,11,9,6,2,4,,3,,,1,1,1,3,,,,2
EPS,C100,1,Bonnye Ingram; Catherine Halversen,,6,,1,,2,,,,1,,,1,,,,,
EPS,100B,1,Paul Renne,,3,2,,4,,1,3,1,,,,,1,,,,
EPS,102,1,Bruce Buffett,8,19,15,13,7,4,,2,,,,,1,2,,1,,
EPS,103,1,James Bishop,3,5,3,1,6,,1,,1,,,,,,,,,
EPS,104,1,Steven Pride,4,7,,,1,,,,2,,,,,2,,,,
EPS,108,1,Michael Manga,,10,8,3,2,3,1,3,1,,,,,2,,,,1
EPS,115,1,Nicholas Swanson-Hysell,1,4,3,1,5,2,,1,,,,1,,1,,2,,1
EPS,116,1,Roland Burgmann,,2,6,3,5,1,,1,1,,,,,3,,,,
EPS,130,1,Douglas Dreger,,5,5,,1,3,,2,1,,,,1,,,1,,
EPS,150,1,Bonnye Ingram,,16,14,4,1,,,,,,,,,,,,,
EPS,C182,1,Benjamin Nault; Kristie Boering,2,3,2,,1,2,,1,1,,,,,,,,,
CHINESE,1B,1,Chen-Hui Tsai; David Bratt,,2,3,1,1,,,,,,,,,3,1,1,,
CHINESE,1B,2,Chen-Hui Tsai; David Bratt; Weisi Cai,,4,8,,1,1,,,,,,,1,,,,,
CHINESE,1B,3,Chen-Hui Tsai; Chunhong Xie,,6,4,1,,1,,,,,,,,2,,,,
CHINESE,1B,4,Chen-Hui Tsai; Chunhong Xie; Xianghua Wu,,3,4,2,,,,,,,,,,2,,,,
CHINESE,1B,5,Chen-Hui Tsai; Weisi Cai; Xianghua Wu,,3,4,,2,,,1,,,,,,,1,1,,
CHINESE,1B,6,Chen-Hui Tsai; Pei San Ng,,6,6,,,,,,,,,,,1,,,,
CHINESE,7B,1,Ling Hon Lam,2,4,3,4,2,2,1,1,,,,,1,4,,,,
CHINESE,10B,1,Xianghua Wu,,8,3,,2,,,,,,,,,1,1,,,
CHINESE,10B,2,Hsinyu Lin; Xianghua Wu,,7,3,4,4,2,,,,,,,,,,,,
CHINESE,10B,3,Hsinyu Lin; Li Liu; Xianghua Wu,,7,2,7,1,1,2,,,,,,,1,,,,
CHINESE,10X,1,Li Liu,,5,5,5,3,,,,,,,,,2,,,,
CHINESE,10X,2,Li Liu,,5,8,3,1,1,,,,,,,,3,,,,
CHINESE,10Y,1,Hsinyu Lin,,10,1,,,,,,,,,,,3,,,,
CHINESE,10Y,2,Chen-Hui Tsai; Hsinyu Lin,,9,5,,2,,,,,,,,,2,,,,
CHINESE,10Y,3,Chen-Hui Tsai; Hsinyu Lin,,4,8,2,2,,,,,,,,,,,,,
CHINESE,100B,1,Lihua Zhang; Pei San Ng,,7,2,3,3,,,,,,,,,3,,,,
CHINESE,100XB,2,Weisi Cai,,,1,5,,,,1,,,,,,3,,,,
CHINESE,100XB,3,Lihua Zhang; Weisi Cai,,2,4,1,,,,,,,,,,3,,,,
CHINESE,101,1,I-Hao Li,,5,8,1,1,,,,,,,,,,,1,,
CHINESE,101,2,I-Hao Li; Peng Yin,,7,2,1,1,,,,,,,,,2,,1,,
CHINESE,101,3,I-Hao Li,,11,3,,1,,,,,,,,,1,,,,
CHINESE,110B,1,Ling Hon Lam,2,3,2,2,2,1,2,1,,,,,1,1,1,,,
CHINESE,112,1,I-Hao Li,,8,6,,1,,,,,,,,,1,,,,
CHINESE,C116,1,Ryan Overbey,,2,2,2,,3,,1,,,,,,2,,1,,
CHINESE,130,1,Terry Kleeman,,4,5,2,4,2,,,,,,,,7,,,,
CHINESE,155,1,Yu-Kai Lin,,5,7,3,3,1,,,,,,,,3,,,,
CHINESE,180,1,Andrew Jones,,9,5,4,,,,,,,,,,2,,1,,
EA LANG,110,1,Mark Blum,,4,2,1,4,,,,,,,,,3,,5,,
EA LANG,C128,1,Alexander Von Rospatt,4,9,6,5,,2,,1,,,1,,,5,,1,,
JAPAN,1B,1,Kayoko Imagawa; Wakae Kambara; Yasuko Baker,,10,1,4,,1,1,,,,,,,2,1,,,
JAPAN,1B,2,Maki Takata; Noriko Knickerbocker; Wakae Kambara,3,7,2,1,1,1,1,,,,,,,1,1,1,,
JAPAN,1B,3,Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,,8,3,,3,,1,,,,,,,3,,,,
JAPAN,1B,4,Maki Takata; Noriko Knickerbocker; Wakae Kambara,1,7,6,,1,,,,,,,,,2,,2,,
JAPAN,1B,5,Maki Takata; Noriko Knickerbocker; Wakae Kambara,,7,4,1,,1,,,,,,,,4,,1,,
JAPAN,1B,6,Maki Takata; Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,,8,1,,3,,,,,,,,,3,2,1,,
JAPAN,1B,7,Kayoko Imagawa; Maki Takata; Wakae Kambara,,8,5,2,2,,,,,,,,,2,1,,,
JAPAN,1B,8,Kayoko Imagawa; Wakae Kambara; Yasuko Baker,,4,2,2,,,,1,,,,1,,3,,1,,
JAPAN,7B,1,John Wallace,3,8,9,3,1,1,,,,,,,1,3,,,,
JAPAN,10B,1,Noriko Wallace; Yuriko Caltabiano,,3,4,3,,1,,1,,,,,,2,,,,
JAPAN,10B,2,Noriko Wallace; Yuriko Caltabiano,,5,5,3,,,,,,,,,,4,1,,,
JAPAN,10B,3,Noriko Wallace; Yuriko Caltabiano,,4,4,,2,2,,1,,,,,,5,,1,,
JAPAN,100B,1,Chika Shibahara; Kayoko Imagawa,,8,1,1,,,,1,,,,,,2,1,,,
JAPAN,100B,2,Chika Shibahara; Kayoko Imagawa,1,5,1,,3,2,,,,,,,,1,,2,,
JAPAN,100X,1,Noriko Wallace,1,14,1,,,,,,,,,,,1,,,,
JAPAN,102,1,Chika Shibahara,2,6,3,,,,,,,,,,,1,1,,,
JAPAN,104,1,Yasuko Baker,2,5,,,,1,,,,,,,,2,,1,,
JAPAN,116,1,Mark Blum,,2,4,,2,,,2,,,1,,,2,,,,1
JAPAN,132,1,H Horton,2,5,5,,2,,,,,,,,,,,,,2
JAPAN,159,1,John Wallace,,8,4,1,,,,,,,,,,1,,,,
JAPAN,161,1,Yoko Hasegawa,,15,,1,4,,,,,,,,,1,,,,
JAPAN,177,1,John Wallace,,10,7,,,,,,,,,,,1,,,,
KOREAN,1B,1,Jiyoung Kim; Junghee Park; Minsook Kim,1,6,3,,,,1,,1,,,,,2,,,,
KOREAN,1B,2,Minsook Kim; Seung-Eun Chang,,12,,,1,,,,,,,,,3,,,,
KOREAN,1B,3,Jiyoung Kim; Junghee Park; Minsook Kim,2,13,1,1,,,,,,,,,,1,,,,
KOREAN,1B,4,Minsook Kim; Seung-Eun Chang,1,7,2,,1,,,,,,,,,4,,,,
KOREAN,1B,5,Minsook Kim; Seung-Eun Chang; Soojin Lee,5,9,3,,,,,,,,,,,1,,,,
KOREAN,1B,6,Kijoo Ko; Minsook Kim; Soojin Lee,1,7,3,,,,,,,1,,,,1,,,,
KOREAN,1BX,1,Jiyoung Kim; Minsook Kim,,7,5,1,,,,,,,,,1,2,,,,
KOREAN,1BX,2,Jiyoung Kim; Minsook Kim,,10,4,3,1,,,,,,,,,,,,,
KOREAN,7B,1,Hyun Suk Park,4,16,7,3,5,,1,1,,,,,,5,,2,,
KOREAN,10B,1,Kijoo Ko; Soojin Lee,1,11,5,,1,,,,,,,,,2,1,,,
KOREAN,10BX,1,Meehyei Lee; Soojin Lee,,9,7,1,,1,,,,,,,,2,,,,
KOREAN,10BX,2,Meehyei Lee; Soojin Lee,1,12,2,,,1,,,1,,,,,,,,,
KOREAN,100B,1,Seung-Eun Chang,1,10,1,,1,,1,,,,,,,,,,,
KOREAN,100BX,1,Junghee Park,,12,3,,1,1,,,,,,,,,,,,
KOREAN,100BX,2,Junghee Park,,10,6,1,,,,,,,,,,,,,,
KOREAN,102,1,Meehyei Lee,3,17,2,2,,,,,,,,,,,,,,
KOREAN,112,1,Kijoo Ko,2,12,4,,,,,,,,,,,1,,,,
KOREAN,150,1,Youngmin Kwon,4,9,2,19,15,,5,,,,,,,3,,,,
KOREAN,153,1,Youngmin Kwon,2,18,6,18,4,,2,,,,,,,3,,,,
KOREAN,172,1,Hyun Suk Park,1,8,,1,1,,,,,,,,2,1,,2,,
KOREAN,174,1,Hyun Suk Park,4,6,3,1,,,,,,,,,,1,,,,
TIBETAN,115,1,Jann Ronis,,5,4,1,1,,,,,,,,,2,,,,
ECON,1,1,Enrico Moretti,8,91,80,85,86,81,84,76,50,,14,,24,25,,8,,2
ECON,2,1,Joseph Lough,5,17,10,14,14,11,8,7,5,,,,3,10,,3,,
ECON,C3,1,Gordon Rausser,2,9,4,1,10,6,3,5,2,,,,2,1,,2,,1
ECON,100A,1,Calanit Kamala,9,108,50,70,58,43,42,24,6,,8,,10,6,,6,,3
ECON,100B,1,Steven Wood,1,35,55,79,77,75,39,24,13,,4,,6,13,,15,,
ECON,101A,1,Stefano Dellavigna,7,32,15,14,10,4,1,1,1,,2,,,1,,3,,
ECON,101B,1,Michael Arnold,3,12,11,11,6,2,,,,,,,1,3,,,,
ECON,113,1,Martha Olney,1,25,23,4,9,10,8,3,,,,,,9,,3,,
ECON,121,1,Aaron Edlin,3,6,13,9,7,1,1,2,,,,,,3,,,,
ECON,124,1,Glenn Woroch,,4,7,3,1,2,1,,,,,,1,2,,,,
ECON,C125,1,Helene Ollivier,5,19,13,5,5,,,,,,,,1,6,,2,,
ECON,131,1,Emmanuel Saez,1,13,25,19,23,14,8,6,4,3,,,2,11,,3,,
ECON,136,1,Raymond Hawkins,10,45,40,16,10,6,6,1,,,1,,1,7,,1,,2
ECON,138,1,Raymond Hawkins,10,36,30,33,17,9,1,1,1,,,,,13,,2,,
ECON,140,1,Glenn Woroch,2,50,26,25,42,22,21,25,9,,1,,3,3,,4,,3
ECON,141,1,Bart Hobijn,5,8,7,12,5,3,3,,,,,,4,,,1,,
ECON,151,1,Archana Dube,11,34,38,63,29,8,20,5,5,,,,,8,,,,
ECON,152,1,Christopher Walters,4,12,8,8,12,8,6,7,1,,,,,6,,3,,1
ECON,155,1,Patrick Kline,13,12,12,17,16,11,,5,,,,,1,8,,,,
ECON,161,1,Joseph Lough,5,1,,2,2,3,2,,1,,,,2,5,,2,,1
ECON,162,1,David Roland-Holst,2,20,34,21,18,17,7,1,4,,2,,1,19,,6,,2
ECON,174,1,Frederico Finan,5,13,7,9,16,4,5,2,,,,,,8,,,,
ECON,C175,1,Joshua Goldstein; Ryan Edwards,4,14,25,29,22,15,2,3,2,,,,1,17,,3,,
ECON,C181,1,Andres Rodriguez-Clare,,20,10,16,25,12,4,5,4,,3,,2,8,,1,,
ECON,183,1,Archana Dube,3,3,7,6,6,,,,,,,,,,,,,
ECON,191,1,Joseph Farrell,4,13,1,2,1,,,,,,,,,,,,,
ECON,196,1,Harrison Dekker; Michael Jansson,,10,3,,,,,,,,,,,3,,,,
ECON,198,3,Raymond Hawkins,,,,,,,,,,,,,,10,2,,,
EDUC,40AC,1,Zeus Leonardo,2,19,2,2,1,,,3,,,,,1,2,,,,
EDUC,114A,1,Irenka Dominguez-Pareto,6,2,8,7,2,4,2,1,,,,1,1,1,,1,,
EDUC,130,1,Benedikt Harrer; Dor Abrahamson,2,22,7,3,2,2,,,,,,,,,,1,,
EDUC,131AC,1,Rebecca Poon,2,22,7,2,,1,,,,,,,,,,,,
EDUC,140AC,1,Glynda Hull,,17,3,2,,,1,,,,,,1,,,,,
EDUC,140AC,2,Glynda Hull,,8,2,4,1,,,1,1,,,,1,2,,,,
EDUC,140AC,3,Glynda Hull,,11,5,1,1,,,,,,,,1,3,,,,
EDUC,160,1,Rachel Reinhard,,11,5,2,,,,,,,,,,,,,,1
EDUC,183,1,Daniel Perlstein,6,15,24,12,4,1,,2,,1,,,2,6,,,,
EDUC,188B,1,Sahara Baquedano-Lopez,2,14,1,1,3,,,1,1,,,,,,,,,1
EDUC,190,1,Glynda Hull,,17,7,2,,3,2,,,,,,1,2,,,,
EDUC,190,2,Glynda Hull,1,21,3,4,,1,1,,,,,,,,,,,
EDUC,190,3,Glynda Hull,2,8,5,5,2,,1,,,,,,,,,,,
EDUC,190,4,Glynda Hull,,7,17,4,1,,,,,,,,,,,,,
EDUC,195B,1,Richard Mccallum,1,23,,,,,,,,,,,,2,,,,
EDUC,197,1,Richard Mccallum,,,,,,,,,,,,,,23,,2,,2
EDUC,197,48,Glynda Hull,,,,,,,,,,,,,,36,,3,,
EDUC,198,37,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,18,,1,,
COMPSCI,9E,1,Paul Hilfinger,,,,,,,,,,,,,,31,1,28,,18
COMPSCI,9F,1,Paul Hilfinger,,,,,,,,,,,,,,16,3,13,1,5
COMPSCI,9G,1,Paul Hilfinger,,,,,,,,,,,,,,4,,5,,3
COMPSCI,9H,1,Paul Hilfinger,,,,,,,,,,,,,,7,6,6,,3
COMPSCI,10,1,Daniel Garcia,20,61,19,10,19,2,5,4,2,,1,,6,52,1,16,,1
COMPSCI,47B,1,Paul Hilfinger,1,4,1,,2,,,,,,,,,,,1,,1
COMPSCI,61A,1,John Denero,31,110,116,153,171,55,31,24,25,4,6,3,21,110,3,62,,4
COMPSCI,61AS,1,Jesse Halim; Paul Hilfinger,1,,1,3,3,2,,1,,2,,,1,3,,8,,
COMPSCI,61AS,2,Paul Hilfinger; Reia Cho,3,,,3,4,2,1,2,1,,,,2,2,,7,,2
COMPSCI,61AS,4,Judy Wang; Paul Hilfinger,1,,1,1,3,,,,,1,,,,5,,3,,
COMPSCI,61B,1,Joshua Hug,6,67,80,92,82,37,20,22,7,4,6,5,15,23,1,14,,6
COMPSCI,61B,2,Joshua Hug,13,62,104,93,88,31,15,18,10,9,3,5,9,25,1,19,1,6
COMPSCI,61C,1,Krste Asanovic; Vladimir Stojanovic,12,46,22,50,72,55,33,32,13,,19,,5,4,,10,,3
COMPSCI,70,1,Umesh Vazirani,17,57,60,97,109,44,26,24,23,9,8,,8,1,,16,,5
COMPSCI,97,203,Joshua Hug,,,,,,,,,,,,,,38,,7,,
COMPSCI,97,204,John Denero,,,,,,,,,,,,,,122,,3,,
COMPSCI,97,205,Krste Asanovic; Vladimir Stojanovic,,,,,,,,,,,,,,8,,14,,
COMPSCI,98,1,Daniel Garcia,,,,,,,,,,,,,,19,,3,,
COMPSCI,98,3,Daniel Garcia,,,,,,,,,,,,,,21,,1,,
COMPSCI,98,32,Bjorn Hartmann,,,,,,,,,,,,,,51,,1,,
COMPSCI,98,34,Bjorn Hartmann,,,,,,,,,,,,,,19,,2,,
COMPSCI,98,47,Pieter Abbeel,,,,,,,,,,,,,,48,,2,,
COMPSCI,98,50,John Denero; Thomas Warloe,,,,,,,,,,,,,,24,,1,,
COMPSCI,98,52,John Denero,,,,,,,,,,,,,,159,,12,,
COMPSCI,98,54,Joshua Hug,,,,,,,,,,,,,,55,,3,,
COMPSCI,160,1,Andrew Carle,1,18,22,17,16,5,9,2,,,1,,2,2,,,,
COMPSCI,161,1,Xiaodong Song,6,28,13,29,49,34,10,15,5,,3,,5,7,,5,,
COMPSCI,162,1,John Kubiatowicz,4,29,60,74,51,29,22,8,7,3,1,1,,6,,7,,1
COMPSCI,164,1,Paul Hilfinger,8,24,25,9,7,10,7,4,2,1,,1,,9,,1,,
COMPSCI,169,1,Armando Fox,9,52,45,21,33,16,9,29,8,,3,,4,7,,2,,
COMPSCI,170,1,Christos Papadimitriou; Prasad Raghavendra,10,78,59,68,145,50,23,39,21,,9,,3,12,2,8,,1
COMPSCI,172,1,Luca Trevisan,7,12,5,5,3,6,3,5,3,,,,1,5,,3,,
COMPSCI,174,1,Michael Jordan,,29,,,42,,,8,,,1,,,6,,3,,
COMPSCI,184,1,James O'Brien,8,9,20,10,7,8,10,4,2,,,,8,2,,1,,1
COMPSCI,186,1,Joseph Hellerstein,12,77,19,37,105,23,19,26,6,3,4,,1,9,,5,,
COMPSCI,188,1,Pieter Abbeel,13,63,100,141,113,63,39,18,5,2,1,,6,2,2,4,2,4
COMPSCI,189,1,Alexei Efros; Peter Bartlett,14,45,13,76,57,19,12,17,1,,3,3,2,27,,6,,
COMPSCI,194,5,David Culler,2,12,1,,2,,,,,,,,,1,,,,
COMPSCI,194,8,Daniel Garcia; James O'Brien,3,4,4,2,1,,,,,,,,,,,1,,
COMPSCI,194,27,David Culler,1,7,2,,1,,,,,,,,,,,,,
COMPSCI,195,1,John Denero,,,,,,,,,,,,,,267,,1,,
COMPSCI,197,204,John Denero,,,,,,,,,,,,,,38,,4,,
COMPSCI,198,1,Daniel Garcia,,,,,,,,,,,,,,42,,4,,
COMPSCI,198,32,Bjorn Hartmann,,,,,,,,,,,,,,41,1,10,,
COMPSCI,198,34,Bjorn Hartmann,,,,,,,,,,,,,,23,,1,,
COMPSCI,198,35,Bjorn Hartmann,,,,,,,,,,,,,,20,,4,,
COMPSCI,198,41,Cameron Baradar; Michel Maharbiz,,,,,,,,,,,,,,8,2,1,,
COMPSCI,198,47,Pieter Abbeel,,,,,,,,,,,,,,39,,3,,
COMPSCI,198,50,John Denero; Thomas Warloe,,,,,,,,,,,,,,26,1,,,
COMPSCI,198,52,John Denero,,,,,,,,,,,,,,16,,3,,
COMPSCI,198,54,Joshua Hug,,,,,,,,,,,,,,18,,1,,
COMPSCI,198,100,Paul Hilfinger,,,,,,,,,,,,,,8,,3,,
EL ENG,16A,1,Babak Ayazifar; Claire Tomlin; Elad Alon,14,25,5,7,3,1,1,,,,,,,,,,,1
EL ENG,20,1,Avideh Zakhor; Babak Ayazifar,3,88,7,6,86,7,3,62,3,1,4,2,2,1,,4,,2
EL ENG,40,1,Michel Maharbiz,26,43,35,49,49,57,31,29,22,12,6,1,5,1,,5,,
EL ENG,98,1,Clark Nguyen,,,,,,,,,,,,,,20,,1,,
EL ENG,98,2,Pieter Abbeel,,,,,,,,,,,,,,26,,3,,
EL ENG,105,1,David Allstot,1,5,3,7,8,5,5,,,3,1,,,2,,,,1
EL ENG,117,1,Eli Yablonovitch,,6,,1,4,1,2,2,1,,,,,,,,,
EL ENG,120,1,Murat Arcak,3,14,23,5,12,10,11,4,,1,,,2,,,1,,
EL ENG,122,1,Adam Wolisz,1,5,3,5,3,,1,,4,2,2,1,4,1,,,1,1
EL ENG,123,1,Shimon Lustig,1,8,8,5,3,1,2,,,,,,,4,1,,,2
EL ENG,126,1,Abhay Parekh,1,8,,3,11,2,5,1,1,,,,,6,,,,
EL ENG,127,1,Laurent El Ghaoui,2,8,6,3,7,3,,,,,,,1,2,,2,,
EL ENG,C128,1,Ronald Fearing,1,8,4,4,2,4,2,1,2,,1,,1,2,,,,
EL ENG,134,1,Ana Arias,2,6,2,4,4,3,3,2,1,,2,,,,1,1,,
EL ENG,137B,1,Alexandra Von Meier,,7,3,2,1,,,,,,,,,,,,,
EL ENG,140,1,Kristofer Pister,1,7,2,2,,2,,,1,,,,,2,,,,1
EL ENG,143,1,Ali Javey,2,10,5,4,,,,,,,1,,,1,,,,
EL ENG,192,1,Ronald Fearing,1,5,7,9,3,1,,,,,,,,6,1,,,
EL ENG,198,1,Clark Nguyen,,,,,,,,,,,,,,12,1,1,,
EL ENG,198,2,Pieter Abbeel,,,,,,,,,,,,,,32,,1,,
EL ENG,198,6,Clark Nguyen,,,,,,,,,,,,,,12,,2,,
"ENE,RES",102,1,John Harte,5,28,10,1,6,,,8,,,,,,4,,1,,1
"ENE,RES",190,1,Julian Fulton,,12,9,5,6,1,1,1,,1,2,,,3,,,,
DES INV,190,1,Bjorn Hartmann; Greg Niemeyer; Robert Full,,22,,,,,,,,,,,,2,,,,
DES INV,190,2,Abigail Vanmuijen,,21,3,1,2,,,,,,,,,1,2,,,
ENGIN,7,1,Raja Sengupta,6,21,41,39,77,82,54,30,13,6,4,1,5,6,,1,,1
ENGIN,25,1,Dennis Lieu,2,11,4,3,8,4,4,5,,,1,,,1,,1,,
ENGIN,26,1,Kourosh Youssefi,,32,11,8,23,4,1,1,1,,,,,,,,,
ENGIN,27,1,Hayden Taylor,5,16,3,4,9,4,3,2,1,,1,,,,,,,1
ENGIN,45,1,Mark Asta,1,12,11,6,11,5,2,4,1,,1,,1,,,,,1
ENGIN,98,1,Ikhlaq Sidhu,,,,,,,,,,,,,,31,,2,,
ENGIN,120,1,Enzo Sauma,11,39,32,23,14,5,,3,,,,,,6,,2,,
ENGIN,157AC,1,Khalid Kadir,,22,6,5,8,1,,,,,,,,6,,,,1
ENGIN,177,1,Michael Frenklach,7,22,17,15,15,7,12,3,3,1,2,1,,1,,,,
ENGIN,198,1,Ikhlaq Sidhu,,,,,,,,,,,,,,82,3,,,
ENGLISH,R1A,1,Aristides Dimitriou; Kevis Bea Goodman,,3,6,4,2,,1,1,,,,,,,,,,
ENGLISH,R1A,2,Katherine Ding; Kevis Bea Goodman,,,2,4,4,3,1,,,,,,,,,,,
ENGLISH,R1A,3,David Vandeloo; Kevis Bea Goodman,,1,1,7,6,1,,1,1,,,,,,,,,
ENGLISH,R1A,4,Chad Crosson; Kevis Bea Goodman,,1,3,4,4,,,2,1,1,1,,,,,,,
ENGLISH,R1A,5,Christopher Mead; Kevis Bea Goodman,,5,6,3,3,,,,,,,,,,,,,
ENGLISH,R1A,6,Kevis Bea Goodman; Khalil Sullivan,3,6,4,2,4,,,,,,,,,,,,,
ENGLISH,R1A,7,Kevis Bea Goodman; Ryan Mcwilliams,,3,8,3,3,,,,,,,,,,,,,
ENGLISH,R1A,8,Nilofar Gardezi,,1,3,1,3,,,,,,,,2,,,,,
ENGLISH,R1B,1,Jose Villagrana; Kevis Bea Goodman,,3,6,5,,1,,,,,,,1,,,,,
ENGLISH,R1B,2,Kevis Bea Goodman; Sharon Hsu,,5,3,5,4,,,,,,,,,,,,,
ENGLISH,R1B,3,Alexander Jeziorek; Kevis Bea Goodman,,2,9,2,1,1,2,,,,,,,,,,,
ENGLISH,R1B,4,Kevis Bea Goodman; Lucy Sirianni,,1,2,2,2,5,,3,1,,,,,,,,,
ENGLISH,R1B,5,Adrian Acu; Kevis Bea Goodman,,,7,6,1,1,,,,,,,,,,,,
ENGLISH,R1B,6,Esther Yu; Kevis Bea Goodman,,,6,7,3,1,,,,,,,,,,,,
ENGLISH,R1B,7,Kevis Bea Goodman; Matthew Ramirez,1,2,6,3,2,,,,,,,,,,,,,
ENGLISH,R1B,8,Kevis Bea Goodman; Spencer Strub,,4,8,4,1,1,,,,,,,1,,,,,
ENGLISH,R1B,9,Catherine Browning,1,6,7,2,1,,,,,,,,,,,,,1
