Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
ENGLISH,45C,1,Elizabeth Abel,2,23,27,23,7,2,2,,,,,,,1,,,,
ENGLISH,45C,2,Catherine Flynn,,2,6,5,5,4,2,,,,,,,,,,,
ENGLISH,98,13,Georgina Kleege,,,,,,,,,,,,,,15,,1,,
ENGLISH,102,1,Kristin Hanson,,9,,4,1,2,,3,,,,,,1,,1,,
ENGLISH,110,1,Emily Thornbury,,19,15,11,5,3,3,3,,,,,,2,,,,
ENGLISH,117S,1,Charles Altieri,2,6,6,7,1,1,,1,,,,,,1,,,,2
ENGLISH,117S,2,Oliver Arnold,1,24,23,16,9,6,,,,,,,,6,,,,3
ENGLISH,118,1,James Turner,,1,8,6,4,1,1,,,,,,1,2,,,,
ENGLISH,120,1,Janet Sorensen,,16,4,4,2,5,,2,1,,,1,,1,,,,2
ENGLISH,121,1,Anne-Lise Francois,2,8,3,3,,,,,,,,,,,,1,,
ENGLISH,127,1,Charles Blanton,,4,15,11,13,2,1,,,,,,2,6,,,,
ENGLISH,130A,1,Elisa Tamarkin,,16,13,7,9,,,,,,,,,,,,,
ENGLISH,130D,1,Mark Goble,,14,26,18,14,15,1,,,,,,1,9,,1,,3
ENGLISH,C136,2,Greil Marcus; Kathleen Moran,1,8,8,7,8,,1,,,,,,1,1,,1,,1
ENGLISH,141,1,Melanie Chandra,,13,14,13,5,3,,,,,,,,1,,,,
ENGLISH,143A,1,Georgina Kleege,,13,3,1,,,,,,,,,,,,,,
ENGLISH,143A,2,Kirsten Tranter,2,10,3,,,,,,,,,,,,,,,
ENGLISH,143B,1,John Shoptaw,2,10,3,,,,,,,,,,,,,,,
ENGLISH,143N,1,Rebecca Solnit,,6,5,,1,,,,,,,,,1,,,,
ENGLISH,161,1,Celeste Langan,,3,12,3,2,,,,,,,,2,2,,1,,
ENGLISH,165,1,David Marno,,1,10,6,7,,,,,,,,,1,,,,
ENGLISH,165,2,Joseph Lavery,3,11,15,11,3,,,,,,,,,7,,1,,2
ENGLISH,165,3,John Campion,,7,4,,7,,1,,,,,,,5,,,,
ENGLISH,166,1,Emily Thornbury,3,5,4,4,2,2,,,,,,,1,1,,,,
ENGLISH,166,2,Eric Falci,1,16,18,5,6,2,1,1,,,,,,4,,1,,
ENGLISH,166AC,1,Steven Lee,,6,7,15,4,,1,2,,,,,,11,,,,1
ENGLISH,171,1,Elizabeth Abel,,2,7,2,6,1,,,,,,,,,,,,1
ENGLISH,174,1,John Savarese,,12,2,,,,,,,,,,,4,,,,
ENGLISH,180A,1,Georgina Kleege,,6,10,14,,2,,,,,,,,3,,,,2
ENGLISH,180H,1,Vikram Chandra,1,36,33,6,6,2,,1,,,,,,7,,,,
ENGLISH,180L,1,Robert Hass,4,26,16,4,1,,,,,,,,,1,,,,2
ENGLISH,180N,1,Zachary Gordon,1,14,11,14,5,1,,,,,,,,2,,2,,1
ENGLISH,190,1,Kathleen Donegan,2,10,5,2,3,2,,,,,,,,,,,,1
ENGLISH,190,2,Ian Duncan,,2,6,2,,,,,,,,,,,,,,1
ENGLISH,190,4,Charles Blanton,1,5,3,6,6,,,,,,,,,,,,,
ENGLISH,190,5,Catherine Browning,2,8,2,2,,,,,,,,,,,,,,1
ENGLISH,190,7,Jasper Bernes,,6,5,3,5,,,,,,,,1,,,,,1
ENGLISH,190,8,Mitchell Breitwieser,2,13,8,3,,,1,,,,,,,,,,,2
ENGLISH,190,12,Mitchell Breitwieser,2,9,3,1,,,,,,,,,1,,,,,1
ENGLISH,190,13,Mark Goble,1,5,,1,3,,,,,,,,,,,,,
ENGLISH,190,14,Steven Lee,,2,7,5,1,,,,,,,,,,,,,1
ENGLISH,190,15,D Miller,1,8,3,7,5,,,,,,,,,,,,,
ENGLISH,190,16,Julia Bader,,8,3,,,,,,,,,,,,,,,5
ENGLISH,H195B,1,Carla Serpell,3,9,3,1,,,,,,,,,,,,,,1
ENGLISH,H195B,2,Celeste Langan,1,9,3,1,,,,,,,,,,,,,,2
ENGLISH,198,10,Kathleen Donegan,,,,,,,,,,,,,,14,,1,,
ENGLISH,198,12,Kristin Hanson,,,,,,,,,,,,,,27,,1,,
ENGLISH,198,13,Georgina Kleege,,,,,,,,,,,,,,23,,3,,
ENGLISH,198,14,Steven Lee,,,,,,,,,,,,,,24,,,,1
ENGLISH,198,27,Genaro Padilla,,,,,,,,,,,,,,12,,2,,
ESPM,C10,1,Ronald Amundson,8,30,21,9,5,3,2,2,3,,,,,8,,1,,1
ESPM,C11,1,Lynn Huntsinger,3,35,12,8,12,3,4,3,,,,,2,8,,2,,
ESPM,15,1,Allen Goldstein; Laura Dane,1,31,19,16,15,7,5,11,6,,,,,28,,6,,1
ESPM,24,1,David Wood,,,,,,,,,,,,,,12,,,,1
ESPM,24,3,Kathryn De Master,,,,,,,,,,,,,,12,,2,,
ESPM,39A,1,Garrison Sposito,13,6,,,1,,,,,,,,,4,,,,
ESPM,42,1,Kipling Will,,7,4,1,1,,1,,,,,,1,26,,5,,
ESPM,50AC,1,Carolyn Finney,1,89,49,20,13,3,,1,,1,,,,39,,1,,2
ESPM,60,1,Ian Boisvert,,4,6,11,2,1,1,2,1,1,,,,3,,1,,
ESPM,72,1,Peng Gong,1,3,3,3,4,4,3,2,1,,,,,7,,,,2
ESPM,90,1,Ignacio Chapela,,43,,,,,,,,,,,,,,,,1
ESPM,100ES,1,John Battles,,21,15,6,3,1,,1,,,,,,,,,,1
ESPM,102C,1,Federico Castillo,4,2,7,4,4,1,1,1,,,,,,,,,,
ESPM,102D,1,Kurt Spreyer,3,32,10,9,6,1,,1,,,,,,4,,,,2
ESPM,111,1,Dennis Baldocchi; Whendee Silver,,4,4,11,3,2,4,2,5,,2,,,1,,5,1,
ESPM,113,1,Nicholas Mills,,6,10,7,5,3,3,2,,,,,,8,,2,,
ESPM,114,1,Justin Brashares,16,34,37,19,15,16,4,8,4,,1,1,5,13,,4,,3
ESPM,C130,1,Laurel Larsen,3,2,1,2,3,1,,1,,,1,,,2,,,,
ESPM,131,1,Mary Firestone,,14,2,8,5,4,7,2,2,,,,1,1,,2,,
ESPM,132,1,Rosemary Gillespie,1,13,7,7,8,3,1,1,1,,,,,,,,,
ESPM,144,1,Mark Tanouye,3,31,9,,1,2,,,,,,,,,,,,
ESPM,147,1,Peter Oboyski,2,10,,,,,,,,,,,,3,,,,
ESPM,C148,1,John Casida,2,2,1,,5,,,1,,,,,,4,,,,1
ESPM,152,1,Erica Rosenblum,3,16,8,6,7,1,2,3,,,,,,1,,1,,1
ESPM,163AC,1,Dara O'Rourke,9,29,25,13,8,4,5,1,,,,,,16,,,,
ESPM,166,1,Claudia Carr,3,4,,1,,,,,,,,,,1,,,,1
ESPM,C167,1,Charlotte Smith,1,41,7,15,5,,,,,,,,,5,,,,
ESPM,173,1,Reuben Thomas,1,6,6,4,4,,1,,,,,,,2,,3,,
ESPM,175B,1,Kurt Spreyer,1,20,5,3,1,1,,,,,,,,,,,,
ESPM,175B,2,Anne Murray; Patina Mendez,4,8,3,2,,,,,,,,,,,,,,
ESPM,175L,1,Kurt Spreyer,,11,3,2,,,,,,,,,,,,,,
ESPM,175L,2,Patina Mendez,1,11,1,,1,,,,,,,,,,,,,
ESPM,C180,1,Allen Goldstein,,5,1,1,3,,,,2,,,,,2,,1,,
ESPM,C183,1,Matthew Potts,,9,9,2,2,1,1,,1,,,,,,,,,
ESPM,187,1,Katharine Suding,,10,7,6,3,3,,1,,,,,,2,1,,,
ESPM,192,1,George Roderick; Rosemary Gillespie,2,8,6,,,,,,,,,,1,1,,,,
ESPM,194A,1,Katherine O'Neill,,14,5,1,,,,,,,,,,,,,,
ESPM,194B,1,Louise Fortmann,,13,1,,,1,,,,,,,,,,,,
ESPM,194B,2,Dara O'Rourke,,12,11,2,1,2,,,,,,,1,,,,,
ESPM,198,5,Kathryn De Master,,,,,,,,,,,,,,103,,1,,
ESPM,198,17,Justin Brashares; Maya Hayden,,,,,,,,,,,,,,10,,1,,
ASAMST,R2A,1,Anna Leong,,8,8,10,2,,,,,,,,,,,,,
ASAMST,R2A,2,Anna Leong; Kim Tran,,4,11,13,4,,,,,,1,,,,,,,
ASAMST,R2B,1,Anna Leong,,8,10,9,4,,,,,,,,,,,,,
ASAMST,R2B,2,Anna Leong; Maria Faini,1,6,19,7,2,,,,,,,,,,,,,
ASAMST,20A,1,Michael Omi,4,15,11,7,4,2,3,6,1,,1,1,1,20,,3,,2
ASAMST,20B,1,Harvey Dong,,20,7,2,4,,,,,,,,1,16,,3,,
ASAMST,97,13,Jerrold Takahashi,,,,,,,,,,,,,,10,,2,,
ASAMST,131,1,Lok Siu,,13,6,6,1,,,1,,,,,,1,,,,
ASAMST,132AC,1,Hatem Bazian,36,57,15,7,,,,,,,,,,17,,,,
ASAMST,143,1,Winston Tseng,3,27,,,,,,,,,,,,,,,,
ASAMST,144,1,Christopher Chua; Elaine Kim,4,5,1,1,1,,,,,,,,,2,,,,1
ASAMST,146,1,Jerrold Takahashi,,12,11,2,1,1,,,,,,,,,,,,
ASAMST,150,1,Keiko Yamanaka,2,12,5,,3,1,,,1,,,,,,,1,,2
ASAMST,175,1,Maria Barrios-Leblanc,3,28,7,,,,,,,,,,,4,,,,2
ASAMST,197,12,Jerrold Takahashi,,,,,,,,,,,,,,9,,1,,
ASAMST,197,13,Jerrold Takahashi,,,,,,,,,,,,,,10,,1,,
CHICANO,R1A,1,Hilda Romero,,,11,3,1,2,,,,,,,,,,,,
CHICANO,R1B,1,Hilda Romero,,2,11,1,1,,,,1,,,,,,,,,
CHICANO,R1B,2,Alex Saragoza; Alma Granado,2,2,3,3,1,3,3,,,1,,1,1,,,,,
CHICANO,20,1,Laura Perez,1,3,3,12,5,1,1,1,1,,,,,4,,,,1
CHICANO,24,1,Raul Coronado,,,,,,,,,,,,,,13,,2,,
CHICANO,110,1,Pedro Di Pietro,,4,12,6,2,2,,,,,,,,2,,,,2
CHICANO,135B,1,Raymond Telles,,32,37,20,12,2,2,1,,,,,,9,,,,3
CHICANO,150B,1,David Montejano,1,3,1,3,1,,,,,,,,,3,,,,
CHICANO,C161,1,Beatriz Manz,,7,1,,2,,,,1,,,,1,,,,,
CHICANO,165,1,Alex Saragoza,,1,7,5,4,3,1,,,,,,,4,,,,
CHICANO,172,1,Blas Guerrero,2,7,13,,,2,,,1,,,,,1,,,,1
CHICANO,176,1,Bernard Griego,,9,11,6,3,,,,,,,,,,,1,,
CHICANO,180,1,Olivier Compagnon,3,3,,1,1,,,,,,,,,2,,,,
CHICANO,180AC,1,Celia Rodriguez,6,5,2,1,,,,,,,,,,,,,,
ETH STD,11AC,1,Pedro Di Pietro,5,31,29,7,5,,2,,1,1,,,1,8,,,,
ETH STD,21AC,1,Victoria Robinson,2,11,17,10,12,5,7,2,,,,,2,4,,3,,1
ETH STD,100,1,Gregory Choy,,18,6,4,2,,,,2,,,,,,,,,
ETH STD,101B,1,Keith Feldman,3,17,15,3,10,4,2,,1,,1,,3,3,,,,2
ETH STD,122AC,1,Jo Ellen Anderson,,17,11,4,,,,,1,,,,,3,,,,
ETH STD,144AC,1,Thomas Fleming,1,8,6,7,4,2,1,3,,,1,,1,3,,1,,1
ETH STD,174,1,Gregory Choy,,8,5,,3,1,,,,,,,,1,,,,
ETH STD,176,1,Gregory Choy,,19,5,1,,,,,,,,,,,,,,
ETH STD,181AC,1,Jill Stoner; Jonathan Simon; Patricia Hilden; Victoria Robinson,5,34,14,6,5,2,2,,,,1,,1,6,,2,,2
ETH STD,190AC,1,Alex Saragoza,,5,8,2,5,2,,,,,,,1,,1,,,1
ETH STD,197,9,Catherine Choy,,,,,,,,,,,,,,39,,,,2
NATAMST,R1A,1,Olivia Chilcote; Shari Huhndorf,,8,4,4,2,,,,,,,,,,,,,
NATAMST,R1A,2,Julie Underhill; Shari Huhndorf,1,7,2,2,1,,1,,,,,,,,,,,2
NATAMST,R1B,1,Shari Huhndorf; Timothy Molino,3,4,6,,2,2,,1,,,,,,,,,,
NATAMST,R1B,2,Fuifuilupe Niumeitolu; Shari Huhndorf,,13,3,2,,,,,,,,,,,,,,
NATAMST,110,1,Diane Pearson,,11,1,,1,,,2,,,,,,,,1,,
NATAMST,120AC,1,Diane Pearson,,25,4,,,1,,,,,,,1,3,,1,,
NATAMST,149,1,Diane Pearson,,21,1,,,,,,,,,,,,,,,
FILM,R1B,1,Justin Vaccaro; Mary Ann Doane,,1,3,4,2,,,,,,,,,,,,,
FILM,R1B,2,Dolores Mcelroy; Jennifer Blaylock; Mary Ann Doane,1,5,12,3,1,4,1,1,1,,,,1,1,,,,
FILM,R1B,3,Christopher Goetz; Mary Ann Doane,2,12,8,7,,1,,1,,,,,,,,,,
FILM,R1B,4,Eliot Bessette; Linda Witkowski; Mary Ann Doane,,7,8,3,6,4,2,2,1,,,,1,,,,,
FILM,25B,1,Eileen Jones,8,24,9,10,4,,1,1,1,,,,1,2,,,,
FILM,50,1,Emily Carpenter,14,28,33,20,9,2,3,,,,,,,23,,,,1
FILM,108,1,Mary Ann Doane,,2,4,3,4,1,2,3,,,,,,9,,3,,
FILM,108,2,Emily Carpenter,15,15,2,,1,,,,,,,,,,,,,
FILM,108,3,Mark Sandberg,,9,8,10,10,3,1,1,,,,,2,6,,2,,
FILM,128,1,Linda Williams,,5,14,4,14,10,4,5,6,2,,,3,,,,,
FILM,140,1,Mark Berger,,1,1,7,4,3,1,5,1,,,,1,2,,1,,
FILM,140,2,Eileen Jones,1,11,7,4,,2,,,,1,,,,3,,,,1
FILM,140,3,Eileen Jones,2,12,4,2,1,,,,,,,,,,,,,3
FILM,151,1,Gavriel Moses,1,4,4,2,1,,,,,,,,1,1,,,,
FILM,160,1,Anton Kaes,3,4,2,3,3,1,,2,,,1,,,2,,1,,
FILM,180A,1,J Kopell,,5,4,4,2,,,,,,,,,,,,,
FRENCH,1,1,Jessica Singer; Seda Chavdarian,,5,3,2,1,1,,,,,,,,2,1,,,
FRENCH,1,2,Danielle Boucher; Seda Chavdarian,1,2,2,2,,1,,1,,1,2,,,2,1,3,,
FRENCH,1,3,Jean Andrews; Seda Chavdarian,1,7,3,1,,,,,,,,,,1,1,,,1
FRENCH,1,4,Michael Arrigo; Seda Chavdarian,,3,1,2,2,,,2,1,,,,1,2,2,1,,
FRENCH,1,5,Corine Stofle; Seda Chavdarian,,5,6,1,,1,,1,1,,,1,,3,,,,
FRENCH,1,6,Leslie Martin; Seda Chavdarian,,8,2,4,3,,,,,,1,,,2,,,,
FRENCH,1,7,Leslie Martin; Seda Chavdarian,,8,1,2,1,,,,,,,,,3,1,1,,
FRENCH,1,8,Danielle Boucher; Seda Chavdarian,,4,1,,2,3,,,,,,,1,5,,1,,
FRENCH,R1A,1,Catherine Talley; Debarati Sanyal,,2,3,5,5,,1,,1,,,,,,,,,
FRENCH,R1B,1,Anna Skrzypczynska; Debarati Sanyal,,9,5,2,,,,1,,,,,,,,,,
FRENCH,R1B,2,Daniel Hoffmann; Debarati Sanyal,,4,6,4,1,,,1,,,,,,,,,,1
FRENCH,2,1,Seda Chavdarian,,6,,4,1,2,,,,,,,,,3,,,
FRENCH,2,2,Brock Imel; Seda Chavdarian,,8,4,2,,1,,,,,,,,2,,1,,
FRENCH,2,3,Amanda Leonard; Seda Chavdarian,,8,2,1,1,,,,,,,,,3,,,,
FRENCH,2,4,Seda Chavdarian; Simon Rogghe,,9,1,1,2,,,,,,,,1,4,,1,,
FRENCH,2,5,Seda Chavdarian; Trevor Sanders,,3,1,3,2,,,,,,,1,,5,1,1,,
FRENCH,2,6,Danielle Boucher; Seda Chavdarian,2,5,6,1,,,,,,,,,,,1,1,,
FRENCH,2,7,Nelly Timmons; Seda Chavdarian,,6,5,1,3,,,1,,,,,,1,1,1,,
FRENCH,2,8,Emily Hellmich; Seda Chavdarian,1,6,,7,,1,1,,1,,,,,1,1,,,
FRENCH,2,9,Leslie Martin; Seda Chavdarian,,10,4,2,2,1,,,,,,,,3,,,,
FRENCH,3,1,Desiree Pries; Elyse Ritchey,1,4,3,1,1,,,,,,,,,2,,,,
FRENCH,3,2,Desiree Pries; Travis Wilds,,6,3,,,,,,,,,,,3,,,,
FRENCH,3,3,Desiree Pries; Nelly Timmons,3,4,7,,1,1,,,,,,,,2,1,,,
FRENCH,3,4,Desiree Pries; Maia Beyler-Noily,3,10,1,,,,,,,,1,,,,,,,
FRENCH,3,5,Desiree Pries; Rachel Shuh,,8,,,2,,2,,,,,,,3,1,1,1,
FRENCH,3,6,Desiree Pries; Vesna Rodic,4,8,2,,,,,,,,,,,1,,,,1
FRENCH,3,7,Desiree Pries; Matthew Smith,,7,2,1,,,,,,,,,,2,,,,
FRENCH,4,1,Desiree Pries; Sokrat Postoli,,4,1,2,2,,,1,,,,,,4,,,,
FRENCH,4,2,Desiree Pries; Matthew Evans,,6,4,1,2,,1,,,,,,,2,,,,
FRENCH,4,3,Desiree Pries; Lilnda Louie,,8,2,5,3,,,,,,,,,1,,,,
FRENCH,4,4,Desiree Pries; Olga Sylvia,,9,2,,,,1,,1,,,,,,1,,,1
FRENCH,4,5,Camille Rouquet; Desiree Pries,,5,4,,2,3,,,,,,,,1,,,,1
FRENCH,4,6,Desiree Pries; Maxime Degeneve,,2,3,3,2,1,,,,,,,,1,,,,
FRENCH,13,1,Maxime Degeneve; Richard Kern,,5,4,1,1,1,,,,,,,,4,1,,,
FRENCH,14,1,Camille Rouquet; Richard Kern,,3,3,2,,,,,,,,,,5,1,,,
FRENCH,35,1,Nelly Timmons,2,11,1,1,2,,,,,,,,,3,1,,,
FRENCH,102,1,Rachel Shuh,,2,9,3,1,,1,,,,,,,1,1,,,1
FRENCH,102,2,Eglantine Colon,2,4,4,5,1,,,,,,,,,,,1,,
FRENCH,103B,1,Susan Maslan,,4,3,1,2,3,,,,,,,,,,,,1
FRENCH,114A,1,David Hult,,3,1,1,5,1,,,,,,,,,,,,1
FRENCH,117B,1,Nicholas Paige,,6,4,5,1,1,1,,,,,,,,,1,,1
FRENCH,131A,1,Mairi-Louise McLaughlin,,6,7,1,2,4,,,,,,,,,,,,1
FRENCH,140D,1,Nicholas Paige,,1,7,5,2,,1,,,,,,,3,,1,,
FRENCH,150A,1,Susan Maslan,,15,2,1,1,,,,,,,,,,,,,1
FRENCH,177B,1,Jean-Daniel Dutoit,3,13,,,,,,,,,,,,,,,,
FRENCH,180D,1,Thoraya Tlatli,4,8,4,,,,,,,,,,,1,,,,
GWS,10,1,Laura Nelson,,18,12,3,4,1,,1,,,,,,1,,,,
GWS,50AC,1,Ayse Agis,,17,20,11,7,6,3,1,1,,1,,3,20,,5,,
GWS,101,1,Barbara Barnes,2,15,7,7,3,1,2,1,,,,,,1,,1,,2
GWS,104,1,Laura Nelson,,9,15,1,1,4,1,,1,,,,,1,,,,1
GWS,131,1,Barbara Barnes,,10,10,3,5,1,1,1,,,,,,1,,,,2
GWS,139,1,Evelyn Glenn,2,4,5,4,7,2,1,2,,,,,,4,,,,
GWS,140,1,Minoo Moallem,,4,7,6,4,2,,2,,,,,1,,,,,
GWS,C146A,1,Jacqueline Asher,,2,7,1,1,1,,,,,,,,1,1,,,
GWS,C146B,1,Jacqueline Asher,,15,2,1,,,,,,,,,,,,,,
LGBT,145,1,Paola Bacchetta,,11,3,2,2,,1,,,,,,,,,,,
LGBT,C146A,1,Jacqueline Asher,,5,3,1,3,3,,1,,,,,,2,,2,,
LGBT,C146B,1,Jacqueline Asher,,11,2,1,1,,,,,,,1,1,1,,,,
GEOG,31,1,DR. VALERIE Kuletz,3,28,20,22,6,2,1,,,1,,,,19,,2,,
GEOG,37,1,Jon Kosek,,13,5,2,4,2,,1,,,,,,6,,,,
GEOG,50AC,1,Alexander Tarr; Nathan Sayre,3,33,12,5,5,3,,1,1,,,,2,9,,,,1
GEOG,C112,1,Gillian Hart,1,2,5,6,2,6,1,1,1,,,,,4,,1,,
GEOG,130,1,Nathan Sayre,8,23,40,19,27,21,7,7,5,1,,,1,26,,,,7
GEOG,C136,1,Laurel Larsen,1,9,1,3,2,1,,1,1,,,,,2,,,,4
GEOG,140A,1,Kurt Cuffey,3,10,22,8,11,6,1,,1,,,,,3,1,1,,
GEOG,148,1,Anthony Byrne,1,5,1,3,9,4,1,,,,,,2,,,1,,
GEOG,C160B,1,Paul Groth,2,3,9,4,6,1,1,,,,,,1,2,,,,
GEOG,170,1,Michael Johns,,2,3,1,3,,,1,,,1,,,3,,1,,
GEOG,170,2,Diana Negrin; Nathan Sayre,,12,18,2,4,1,,1,,,,,,2,,,,
GEOG,170,3,Catherine Guimond,,5,3,2,,1,,1,,,,,,,,,,
GEOG,171,1,Scott Loarie,4,14,2,2,5,1,,1,,,,,2,3,,2,,
GEOG,171,2,Danielle Watts,,1,4,2,2,2,,1,,,,,1,4,,,,
GEOG,180,1,David Wahl,,8,,1,3,,,,,,,,,,,,,
GEOG,187,1,Darin Jensen,6,16,2,,1,,,,,,,,,,,,,
GEOG,198,1,Chun Tsao; Nathan Sayre,,,,,,,,,,,,,,21,,1,,
DUTCH,C164,1,Jeroen Dewulf,2,13,4,,,,,,,,,,,3,,,,
GERMAN,1,1,Laura Sacia; Nikolaus Euba,1,3,7,1,,,1,,,,,,,1,4,1,,
GERMAN,1,2,Harriett Jernigan; Nikolaus Euba,4,2,5,5,2,,1,1,,,,,,,,,,
GERMAN,1,3,Justin Farwell; Nikolaus Euba,,9,4,3,1,,,,,,,,,2,1,,,1
GERMAN,1,4,Harriett Jernigan; Nikolaus Euba,1,1,4,3,,2,,,,,,,,2,,,,
GERMAN,2,1,Lisa Jacobson; Nikolaus Euba,,2,2,2,,1,,,,,,,,3,2,,,
GERMAN,2,2,Kevin Gordon; Nikolaus Euba,,6,7,2,2,,,,,,,,,2,,,,
GERMAN,2,3,Christine Vais; Nikolaus Euba,,1,7,2,5,,,,,,,,,1,2,,,
GERMAN,2,4,Alexandra Bush; Nikolaus Euba,,3,4,2,1,,,,,,,,,2,1,,,
GERMAN,3,1,Harriett Jernigan; Nikolaus Euba,2,2,6,5,,1,,,,,,,,1,1,,,
GERMAN,3,2,Nikolaus Euba; Stephanie Peltner,,5,2,,,,,,,,,,,3,2,,,
GERMAN,4,2,Ashwin Manthripragada; Nikolaus Euba,1,7,1,1,2,,,,,,,,,1,,,,
GERMAN,R5B,1,Karen Feldman; Mason Allred,,4,8,2,1,1,,,,,,,,,,,,
GERMAN,R5B,2,Karen Feldman; Michael Fragomeni,,7,11,1,,1,,,,,,,,,,,,
GERMAN,R5B,3,Karen Feldman; Tara Hottman,,4,6,4,2,,1,,,,,,,,,,,
GERMAN,R5B,4,Karen Feldman; Sebastian Haselbeck,,3,3,3,6,1,3,,,,,,,1,,,,
GERMAN,R5B,5,Carolyn Hawkshaw; Karen Feldman,,15,2,2,1,,,,,,,,,,,,,
GERMAN,R5B,6,Karen Feldman; Zachary Dziedziak,,3,4,2,5,1,1,,1,,,,,,,,,
GERMAN,100,1,Jeroen Dewulf,5,6,2,,,,,,,,,,,1,1,,,
GERMAN,101,1,Marion Gerlind,1,13,4,2,,,,,,,,,,1,1,,,
GERMAN,102A,1,Nikolaus Euba,,15,,1,,,,,,,,,,,,,,
GERMAN,C106,1,Claire Kramsch,3,1,5,,6,1,,,,,,,,2,,,,1
GERMAN,108,1,Winfried Kudszus,1,7,,,2,,,,,,,,,,,,,2
GERMAN,160B,1,Andrea Sinn,,8,2,2,6,,,,,,,,,,,,,
GERMAN,160D,1,Deniz Gokturk; Robin Ellis,,8,3,,1,,,,1,,,,,,,,,
GERMAN,172,1,Thomas Shannon,2,4,5,1,,2,,1,,,,,,2,1,,,
GERMAN,182,1,Anton Kaes,3,1,1,2,,1,,,,,,,,3,,,,
HISTORY,R1B,1,Margaret Chowning; Yevgeny Zubovich,,2,5,3,2,1,,2,,,,,,,,,,
HISTORY,R1B,2,Jonathan Tang; Margaret Chowning,,1,7,2,1,1,,,,,,,,1,,,,
HISTORY,R1B,3,Margaret Chowning; Matthew Berry,,6,6,3,1,,,,,,,,1,,,,,
HISTORY,R1B,4,Margaret Chowning; Norman Underwood,,3,11,,1,1,,,,,,,,,,,,
HISTORY,R1B,5,David Boyk; Margaret Chowning,,3,5,1,2,,,,,,,,,,,,,
HISTORY,R1B,6,Amanda Buster; Margaret Chowning,,6,5,2,,,,,,1,,,1,,,,,
HISTORY,4B,1,Geoffrey Koziol,,7,9,7,6,2,1,1,2,,,,,2,,,,
HISTORY,5,1,Peter Sahlins,,7,22,9,11,4,1,1,,,,,1,6,,2,,
HISTORY,6B,1,Alexander Cook,,24,8,6,6,7,,2,2,,,,1,7,,2,,
HISTORY,7B,1,Robin Einhorn,,69,105,94,54,29,15,6,5,4,,,4,64,,1,,2
HISTORY,8A,1,Margaret Chowning,,3,6,5,3,2,1,2,1,,,,,1,,1,,
HISTORY,12,1,Thomas Hill,,3,13,5,9,4,2,2,,,,,,4,,,,
HISTORY,30,1,Rebecca Kaplan,,15,5,1,2,2,,2,,,,,2,3,,,,
HISTORY,39P,1,Thomas Laqueur,,6,3,3,2,1,,2,,,,,,1,,,,
HISTORY,39Q,1,Judith Brown,,3,1,2,4,,,,,,,,1,1,,2,,1
HISTORY,98,2,Jennifer Allen; Jonathan Sheehan,,,,,,,,,,,,,,18,,1,,
HISTORY,98,8,Caitlin Rosenthal,,,,,,,,,,,,,,24,,4,,
HISTORY,100E,1,Elena Schneider,,10,5,3,4,,,,,,,,3,2,,,,
HISTORY,100E,2,Patrick Iber,,4,6,3,3,,,,,,,,,,,,,
HISTORY,100H,1,Leopold Podlashuc,1,9,,,,,,,,,,,,,,,,
HISTORY,100U,1,Monica Libell,1,8,4,3,2,1,1,2,,,,,1,5,,1,,
HISTORY,100U,2,Kerwin Klein,,7,3,,1,,,,,,,,,,,,,3
HISTORY,101,11,Grahame Foreman,2,3,1,1,1,2,1,,,,,,,,,,,
HISTORY,101,17,Felicia Viator,,6,2,,1,,,,2,,,,,,,,,
HISTORY,101,18,Alison Weiss,,6,2,1,,,1,,1,,,,,,,,,
HISTORY,101,19,Gabriel Milner,,4,5,1,2,,,,,,,,,,,,,1
HISTORY,103B,3,Victoria Frede,,3,6,1,,,,,,,,,,,,,,
HISTORY,103D,2,Caitlin Rosenthal,,4,2,3,1,,,,,,,,,1,,,,
HISTORY,103S,2,Rebecca Kaplan,,3,,3,,2,,1,,,,,,2,,,,
HISTORY,103U,2,Alec Holcombe; Margaret Chowning,,9,2,2,,,,,,,,,,1,,,,
HISTORY,103U,3,Nicolas Tackett,,6,2,,,,,,,,,,,1,,,,1
HISTORY,104,1,Mark Peterson,,9,17,8,2,1,1,,1,,,1,,,,,,
HISTORY,106A,1,Jelle Stoop,,4,8,6,11,2,2,,,,,,,13,,,,
HISTORY,112B,1,Tabitha Kanogo,,6,3,,,,,,,,,,,,,,,1
HISTORY,116D,1,Wen-Hsing Yeh,,12,5,2,5,,1,2,,,,,,3,,,,1
HISTORY,118A,1,Mary Berry,,5,5,3,2,,1,,,,,,,5,,,,1
HISTORY,118C,1,George Lazopoulos,,12,10,3,3,5,1,,,,,,,1,,1,,
HISTORY,121B,1,Mark Peterson,5,17,7,2,4,1,,,,,,,1,3,,1,,1
HISTORY,122AC,1,David Henkin,,4,26,19,16,5,2,,1,,,,,28,,3,,
HISTORY,124B,1,Felicia Viator,,25,27,22,20,10,6,4,4,1,,2,2,20,,1,,
HISTORY,125B,1,Waldo Martin,,8,12,8,3,3,,,,,,,,1,,,,2
HISTORY,127AC,1,Robert Chester,,7,14,15,17,7,2,2,,,,,2,46,,1,,1
