CourseID,CNUM,SECTION,INSTNAME,A +,A,A -,B +,B,B -,C +,C,C -,D +,D,D -,F
FRENCH, 180D,1,D SANYAL,1,5,2,1,0,1,1,0,0,0,0,0,0
FRENCH,R001A,1,A HERNANDEZ,0,13,2,0,2,0,0,0,0,0,0,0,0
FRENCH,R001A,2,L MARTIN,0,0,8,6,0,2,0,0,1,0,0,0,0
FRENCH,R001A,3,H BILIS,0,4,6,2,4,1,1,0,0,0,0,0,0
FRENCH,R001B,1,G ZUPSICH,0,4,0,2,4,1,1,1,0,1,0,1,0
GEOG,20,1,R ACKER,1,14,21,11,8,2,3,0,2,2,0,0,0
GEOG,40,1,J CHIANG,3,7,5,5,6,3,3,1,0,0,0,0,2
GEOG,51,1,Y HSING,1,7,5,12,6,2,2,1,0,0,0,0,2
GEOG,109,1,A BYRNE,0,8,5,1,2,2,1,3,0,1,1,1,2
GEOG,125,1,R WALKER,1,6,11,7,7,1,0,2,1,0,0,0,0
GEOG,130,1,N SAYRE,2,11,11,15,18,15,9,11,10,0,12,0,2
GEOG, 140A,1,K CUFFEY,3,6,8,1,7,1,0,0,0,0,0,0,0
GEOG,165,1,B GARDNER,0,30,10,8,1,0,1,0,0,0,0,0,0
GEOG,170,2,C KARACAS,2,17,8,1,1,0,4,0,0,0,0,0,1
GEOG,172,1,S KRUPAR,4,6,2,0,0,0,0,0,0,0,0,0,0
GEOG,175,1,N SAYRE,0,9,0,1,1,0,0,0,0,0,0,0,0
GEOG,183,1,D JENSEN,0,15,1,1,0,0,0,0,0,0,0,0,0
GEOG,C112,1,G HART,0,5,10,7,4,2,4,1,0,0,0,0,1
GEOG,C145,1,B INGRAM,0,0,4,3,1,3,2,1,1,0,0,0,1
GEOG,C160B,1,P GROTH,0,4,4,1,1,1,1,1,0,0,0,0,1
GERMAN,1,2,M KOLAR,0,4,6,1,0,0,1,0,0,0,0,0,0
GERMAN,1,4,P LAYNE,1,8,2,3,1,0,0,2,0,0,0,0,0
GERMAN,1,5,D BACKMAN,3,5,5,1,1,2,0,0,0,0,0,0,0
GERMAN,2,1,K DICKINSON,2,3,3,2,1,0,0,0,0,0,0,0,0
GERMAN,2,2,P WOODS,3,5,6,1,2,0,0,0,0,0,0,0,0
GERMAN,2,4,K GORDON,3,7,1,1,0,2,0,0,0,0,0,0,0
GERMAN,3,1,J BERGERSON,0,8,3,3,0,0,0,0,0,0,0,0,0
GERMAN,3,2,J HAUBENREICH,0,5,3,1,0,1,0,1,0,0,0,0,0
GERMAN,4,1,J KOOIKER,3,3,1,2,1,1,0,0,0,0,1,0,0
GERMAN,4,2,A SAKALAUSKAITE,1,4,3,0,2,4,0,0,0,0,0,0,0
GERMAN,100,1,C TANG,0,4,2,4,2,0,0,0,0,0,0,0,0
GERMAN,101,1,N MEROLLE,1,16,4,0,0,0,0,0,0,0,0,0,0
GERMAN, 102A,1,N EUBA,2,6,1,2,0,0,0,0,0,0,0,0,0
GERMAN, 102B,1,N MEROLLE,1,12,0,1,0,0,0,0,0,0,0,0,0
GERMAN,148,1,H SEEBA,1,4,6,2,3,0,0,0,0,0,0,0,0
GERMAN,155,1,D GOKTURK,3,4,2,7,1,0,0,1,0,0,0,0,0
GERMAN, 157D,1,K FELDMAN,0,5,4,1,1,1,0,0,0,0,0,0,0
GERMAN, 160A,1,M SCHUERING,2,11,8,1,1,0,1,0,0,0,0,0,0
GERMAN, 160D,1,D GOKTURK,1,2,4,4,2,0,0,0,0,0,0,0,0
GERMAN,168,1,R ADLER PECKERAR,0,9,1,1,0,0,0,0,0,0,0,0,0
GERMAN,C109,1,C KRAMSCH,3,15,16,5,4,0,0,0,0,0,0,0,0
GERMAN,R005B,1,G TROP,1,15,8,3,4,1,1,1,0,0,0,0,0
GERMAN,R005B,2,T DEWEY,11,7,1,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,3,T DEWEY,8,12,0,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,4,M COFFEY,0,12,5,0,0,0,0,0,0,0,0,0,0
GERMAN,R005B,5,E BANWELL,0,14,5,1,0,0,1,0,0,0,0,0,0
GREEK,2,1,T PEPPER,1,4,2,3,1,1,2,0,0,0,0,0,0
GREEK,101,1,T MURPHY,4,10,1,0,0,0,0,0,0,0,0,0,0
GREEK,116,1,M GRIFFITH,1,3,7,0,1,0,0,0,1,0,0,0,0
GWS,10,1,D ALFONSO,5,14,9,13,0,1,0,0,0,0,0,0,0
GWS,20,1,J RODRIGUEZ,0,3,5,7,5,6,2,0,1,0,1,1,3
GWS, 100AC,1,A AGIS,1,5,30,19,9,3,0,0,0,0,1,0,0
GWS,101,1,E GLENN,3,9,13,8,5,2,0,0,0,0,0,0,1
GWS,104,1,L SALZINGER,0,9,6,6,8,2,3,1,0,0,0,0,0
GWS,130,1,B BARNES,9,14,4,2,1,0,1,1,0,0,0,0,0
GWS,139,1,L SALZINGER,0,4,9,7,4,2,3,1,0,1,0,0,0
GWS,144,1,F TOWGHI,2,8,1,0,1,0,0,0,0,0,0,0,0
GWS,R001B,1,B BARNES,0,8,4,2,1,1,0,0,0,0,0,0,0
HEBREW, 001B,1,C BOYARIN,3,2,6,0,0,0,0,0,0,0,0,0,0
HIN-URD, 001B,2,A HUETTEMANN,0,10,2,3,1,0,0,0,0,0,0,0,0
HIN-URD, 100B,1,A HUETTEMANN,0,7,1,2,1,1,1,0,1,0,0,0,0
HISTART,11,1,T OLSON,0,16,41,53,19,6,2,1,0,0,1,0,1
HISTART,30,1,J WILLIAMS,1,4,9,6,3,4,4,2,3,0,0,0,0
HISTART, 141B,1,J NEILS,1,7,11,16,10,6,3,1,1,0,1,0,3
HISTART,162,1,L PARTRIDGE,0,5,15,10,16,2,0,2,0,0,1,0,1
HISTART,183,1,D GRIGSBY,0,4,12,10,20,2,2,0,0,0,0,0,1
HISTART, 186C,1,A WAGNER,0,7,27,15,18,6,2,1,2,0,1,0,0
HISTART, 190A,1,G LEVINE,0,1,13,14,9,1,0,0,0,0,0,0,0
HISTART, 190AC,1,K MULLER,0,2,7,8,12,3,1,1,0,0,0,0,4
HISTART, 190B,1,C HALLETT,2,6,14,12,8,2,0,1,0,0,0,0,1
HISTART, 190D,1,E HONIG,0,14,8,3,3,0,2,0,0,0,0,0,1
HISTART, 190F,1,W DAVIS,0,3,0,7,3,3,0,0,0,0,0,0,1
HISTART, 190F,2,C ZUROMSKIS,3,10,10,6,5,0,2,0,0,1,0,0,0
HISTART, 192F,1,S ZEIDLER,0,3,4,7,2,0,0,0,0,0,0,0,0
HISTART, 192F,2,I USTYUZHYN,0,2,4,1,5,0,0,0,0,0,0,0,0
HISTART, 192G,1,K MULLER,0,6,3,1,3,1,0,0,0,0,1,0,0
HISTART,R001B,1,S MARTIN,0,1,7,2,2,0,0,0,0,2,0,0,0
HISTART,R001B,2,S MARTIN,0,1,5,7,1,0,1,0,0,0,0,0,1
HISTART,R001B,3,K PAULSEN,0,5,3,3,2,2,0,0,0,0,0,0,1
HISTART,R001B,4,V RODIC,0,9,4,1,0,0,0,0,0,0,0,0,0
HISTART,R001B,5,J LYON,0,2,9,2,3,0,0,0,0,0,0,0,0
HISTART,R001B,6,F CHUNG,0,1,5,3,4,0,0,0,1,0,0,0,0
HISTART,R001B,7,A CYGANIK,2,2,2,3,2,1,0,0,0,0,0,0,0
HISTORY, 004B,1,G KOZIOL,3,24,22,15,17,11,2,1,2,0,0,0,2
HISTORY,5,1,M ANDERSON,1,50,42,17,21,5,5,2,0,0,0,0,0
HISTORY, 006B,1,C HENRIOT,6,9,15,6,6,1,3,3,1,0,0,0,3
HISTORY, 007B,1,K FRYDL,7,93,118,83,61,27,10,5,3,0,0,0,4
HISTORY, 008B,1,I OLIVO READ,0,22,16,12,20,3,3,2,0,0,2,0,2
HISTORY,10,1,A OSSEO-ASARE,18,7,3,3,1,0,0,0,0,0,0,0,0
HISTORY,11,1,P DESHPANDE,0,5,8,5,1,0,0,0,0,0,0,0,0
HISTORY,14,1,M BERRY,0,5,16,15,2,3,2,2,2,0,0,0,0
HISTORY, 030B,1,J LESCH,2,7,8,9,3,5,1,0,0,0,1,0,0
HISTORY,100,1,J SHEEHAN,0,3,5,1,4,4,0,0,0,0,0,0,0
HISTORY,100,3,E GOTTREICH,0,9,11,5,4,1,1,0,0,0,0,0,2
HISTORY, 100AC,1,M FOLETTA,0,4,6,1,11,1,3,3,2,2,0,1,1
HISTORY,101,2,P FASS,1,3,4,3,1,0,0,1,0,0,0,0,1
HISTORY,101,4,K KLEIN,0,5,4,2,1,0,0,0,0,0,0,0,0
HISTORY,101,6,R MCLENNAN,1,4,8,3,0,0,0,0,0,0,0,0,0
HISTORY,101,10,S KANG,1,4,0,4,2,0,0,0,0,0,0,0,0
HISTORY,101,11,I OLIVO READ,0,5,2,0,1,1,0,1,1,0,0,0,0
HISTORY,101,14,C DENTON,0,6,4,0,0,0,0,1,0,0,0,0,0
HISTORY,101,17,B URWAND,0,4,2,6,1,0,0,0,0,0,0,0,0
HISTORY,101,22,C POSTEL,0,6,1,0,2,1,1,1,0,0,0,0,0
HISTORY, 103B,3,A ADAMTHWAITE,0,3,4,9,1,1,0,0,0,0,0,0,0
HISTORY, 103B,4,D USSISHKIN,0,5,2,5,2,0,0,0,0,0,0,0,0
HISTORY, 103D,2,M BRILLIANT,0,2,4,2,3,2,0,1,0,0,0,0,2
HISTORY, 103D,3,J CHO,1,5,4,1,1,0,0,0,0,0,0,0,0
HISTORY, 103E,2,S SELLERS-GARCIA,0,5,5,1,0,0,1,0,0,0,0,0,1
HISTORY, 103H,2,A OSSEO-ASARE,2,3,8,1,0,0,0,0,0,0,0,0,0
HISTORY, 106B,1,I PAFFORD,4,23,21,18,9,11,10,2,1,0,0,0,6
HISTORY, 109C,1,S TAMARI,0,11,19,21,19,3,5,5,0,0,0,0,2
HISTORY, 116A,1,E GIELE,10,5,9,1,4,4,0,0,0,1,2,0,0
HISTORY, 118C,1,A BARSHAY,1,8,21,20,18,6,0,1,0,0,0,0,0
HISTORY,123,1,R EINHORN,0,23,19,11,13,9,0,7,0,0,0,0,2
HISTORY, 124B,1,C POSTEL,0,73,45,35,63,10,10,16,5,1,0,0,2
HISTORY, 134A,1,D HENKIN,0,13,52,38,10,4,5,0,0,0,0,0,3
HISTORY,135,1,J SPEAR,0,3,8,6,13,7,4,0,1,0,0,0,0
HISTORY,136,1,R ROSEN,0,8,12,5,7,1,0,0,1,0,0,0,0
HISTORY,138,1,S GROPPI,0,10,12,9,4,5,1,3,0,0,0,0,0
HISTORY,146,1,M CHOWNING,0,7,9,12,6,1,1,0,0,0,0,0,0
HISTORY, 151A,1,E SHAGAN,0,8,25,10,7,5,0,5,0,0,0,0,1
HISTORY, 151C,1,J VERNON,0,7,19,5,10,10,4,1,0,0,0,0,2
HISTORY, 152A,1,T BRADY,0,7,9,4,1,2,0,0,0,0,0,0,0
HISTORY, 162A,1,A ADAMTHWAITE,0,29,11,12,17,10,7,8,1,0,0,0,4
HISTORY, 163A,1,M JAY,0,10,11,3,9,1,0,2,0,0,0,0,1
HISTORY, 166B,1,C ELM,2,6,2,1,0,0,0,0,0,0,0,0,0
HISTORY, 171C,1,Y SLEZKINE,6,20,28,23,16,5,1,4,1,0,0,0,2
HISTORY, 177B,1,S ASTOURIAN,1,3,6,1,3,2,0,0,0,0,0,0,2
HISTORY, 181B,1,C CARSON,0,2,11,10,6,8,3,2,0,0,1,0,0
HISTORY, 185A,1,S ELM,0,6,5,13,20,8,1,4,3,0,0,0,3
HISTORY,C139B,1,C MASON,0,4,2,8,6,3,1,0,0,0,0,0,0
IAS,45,1,S BAILEY,4,55,27,32,15,9,4,2,0,2,0,0,2
IAS,102,1,L PO,1,12,16,0,0,0,0,0,0,0,0,0,1
IAS,105,1,C TALWALKER,0,21,4,2,4,0,0,0,0,0,0,0,0
IAS,107,1,A SHETH,3,6,13,13,7,11,5,4,2,1,2,0,0
IAS,150,1,L PO,0,11,6,2,1,0,1,0,0,0,0,0,0
IAS,150,2,D ZOOK,2,9,0,0,0,0,0,0,0,0,0,0,0
IAS,150,4,C TALWALKER,0,4,4,5,3,0,0,3,0,0,0,0,0
IAS,150,6,K MAGIN,5,3,2,3,5,2,2,1,0,0,1,0,0
IND ENG, 039B,1,I ADLER,0,20,3,5,0,0,0,0,0,0,0,0,0
IND ENG,130,1,R LEACHMAN,2,5,8,8,14,10,3,0,0,0,0,0,0
IND ENG,131,1,L SCHRUBEN,4,9,7,10,10,14,5,13,6,0,1,0,0
IND ENG,161,1,A LIM,2,8,38,16,5,1,5,0,0,0,0,0,0
IND ENG,162,1,A ATAMTURK,2,8,6,10,10,6,7,2,0,0,2,0,2
IND ENG,165,1,J SHANTHIKUMAR,14,26,5,5,1,7,5,4,0,1,0,0,1
IND ENG,166,1,S OREN,5,14,11,20,9,10,4,1,1,0,0,0,3
IND ENG,170,1,W JU,4,12,5,4,4,2,4,1,0,0,0,0,1
IND ENG,171,1,C DAI,4,7,16,18,11,7,5,0,1,1,0,0,0
IND ENG,180,1,C YANO,0,6,7,5,4,2,0,0,0,0,0,0,0
IND ENG, 190A,1,I SIDHU,0,23,9,7,0,0,0,0,0,0,0,0,0
IND ENG, 190C,1,I SIDHU,4,27,0,0,0,0,0,0,0,0,0,0,0
IND ENG, 190E,1,I SIDHU,0,8,1,4,0,0,0,0,0,0,0,0,0
IND ENG, 190G,1,I SIDHU,4,13,5,0,0,0,0,0,0,0,0,0,0
INTEGBI,24,5,L HLUSKO,13,0,0,0,0,0,0,0,0,0,0,0,0
INTEGBI,31,1,R CALDWELL,3,9,5,3,26,4,4,7,3,0,0,0,3
INTEGBI,102,1,T CARLSON,5,20,7,6,5,4,4,2,3,0,0,0,0
INTEGBI, 102L,1,T CARLSON,2,3,6,3,2,6,0,3,2,0,0,0,0
INTEGBI, 102L,2,T CARLSON,2,8,3,2,7,2,1,2,1,0,0,0,0
INTEGBI,103,1,S PATEK,0,2,0,5,8,5,0,2,0,2,0,0,1
INTEGBI, 103L,1,S PATEK,0,3,3,4,0,0,0,1,0,0,0,0,0
INTEGBI, 103L,2,S PATEK,0,2,3,4,3,1,0,0,0,0,0,0,1
INTEGBI,104,1,J MCGUIRE,1,6,3,3,5,3,1,6,0,0,5,0,0
INTEGBI, 104L,1,J MCGUIRE,1,2,0,2,3,0,0,2,0,0,3,0,0
INTEGBI, 104L,2,J MCGUIRE,0,4,3,1,2,4,1,4,0,0,2,0,0
INTEGBI, 106A,1,T POWELL,0,11,9,2,0,0,0,0,0,0,0,0,0
INTEGBI,108,1,C HICKMAN,0,1,6,8,5,2,2,1,2,0,0,0,0
INTEGBI,115,1,H LIM,3,5,5,1,4,0,0,4,1,0,0,0,0
INTEGBI,119,1,G CALDWELL,1,5,4,0,7,4,2,2,0,0,0,0,0
INTEGBI,128,1,C MCLAUGHLIN,2,33,16,13,29,5,5,6,1,0,0,0,2
INTEGBI,132,1,G BROOKS,47,75,106,69,70,40,20,11,6,2,1,0,1
INTEGBI, 132L,1,G BROOKS,1,5,12,2,0,1,0,0,0,0,0,0,0
INTEGBI, 132L,2,G BROOKS,0,5,13,2,1,0,0,0,0,0,0,0,0
INTEGBI, 132L,3,G BROOKS,1,10,6,2,1,1,0,0,0,0,0,0,0
INTEGBI, 132L,4,G BROOKS,3,13,4,3,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,5,G BROOKS,0,12,10,0,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,6,G BROOKS,3,9,6,2,1,0,0,0,0,0,0,0,0
INTEGBI, 132L,7,G BROOKS,1,11,6,4,0,0,0,0,0,0,0,0,0
INTEGBI, 132L,8,G BROOKS,0,2,15,5,0,0,0,0,0,0,0,0,0
INTEGBI, 135L,1,R FULL,3,8,1,0,0,0,0,0,0,0,0,0,0
INTEGBI,138,1,G BENTLEY,2,5,5,8,7,4,7,2,3,0,0,0,2
INTEGBI,140,1,T CARLSON,20,173,39,46,66,17,10,14,1,0,4,0,2
INTEGBI, 157L,1,M POWER,1,5,4,3,2,3,1,0,0,0,0,0,0
INTEGBI,173,1,E LACEY,0,8,9,6,4,2,0,0,0,0,0,0,0
INTEGBI, 173L,1,E LACEY,0,7,12,3,6,1,0,0,0,0,0,0,0
INTEGBI,175,1,J MCGUIRE,1,8,0,1,4,0,2,1,2,0,1,0,1
INTEGBI, 175L,1,J MCGUIRE,0,5,0,1,2,1,2,1,1,0,0,0,1
INTEGBI,C143B,1,L KRIEGSFELD,2,52,9,10,23,3,9,9,7,0,1,0,1
INTEGBI,C149,1,C MORITZ,2,4,0,0,3,0,0,3,0,0,0,0,0
INTEGBI,C185,1,T WHITE,1,0,0,1,4,5,2,2,1,0,0,0,0
ISF,60,1,U CIPOLAT,1,1,8,14,14,15,5,3,4,4,0,0,2
ISF, 100A,1,G WREN,1,5,4,6,11,10,5,5,3,1,0,1,5
ISF, 100A,2,E KLEE,0,15,7,11,7,4,2,3,4,2,3,0,4
ISF, 100B,1,R EHRLICH,0,5,5,7,9,5,5,2,2,1,2,2,1
ISF, 100D,1,R HOLUB,4,10,10,14,10,5,1,4,2,0,0,0,0
ISF,189,1,R HOLUB,2,8,1,0,2,0,0,0,0,0,0,0,0
ISF,190,1,G WREN,0,4,4,4,4,0,1,2,0,0,0,0,1
ISF,190,2,E KLEE,0,5,6,3,1,1,0,0,0,0,0,0,1
ISF,190,3,A IPSEN,2,6,4,1,2,1,0,0,1,0,0,0,1
ISF,190,4,R EHRLICH,0,2,1,1,4,0,0,1,0,0,0,0,3
ISF,H195,1,U CIPOLAT,2,10,2,0,0,0,0,0,0,0,0,0,0
ITALIAN,1,1,A DI CARLO,1,10,2,1,0,1,0,0,0,0,0,0,0
ITALIAN,1,3,G BIASIN,5,5,3,3,2,0,1,0,0,0,0,0,0
ITALIAN,1,4,A DI CARLO,8,3,1,0,1,0,0,1,0,0,0,0,0
ITALIAN,1,6,G BIASIN,1,15,3,2,2,2,0,0,0,0,0,0,0
ITALIAN,1,7,A DI CARLO,10,4,2,2,0,0,0,0,0,0,0,0,0
ITALIAN,2,2,G BIASIN,0,5,5,2,2,0,0,0,0,0,0,0,0
ITALIAN,2,3,A BELLEZZA,0,6,6,1,4,0,0,0,1,0,0,0,0
ITALIAN,2,4,M JACOBSEN,1,12,5,1,0,0,0,0,0,0,0,0,0
ITALIAN,2,5,A DI CARLO,0,6,4,2,1,2,0,1,0,0,0,0,0
ITALIAN,3,2,A BELLEZZA,1,2,7,3,0,1,0,0,1,0,0,0,0
ITALIAN,4,1,M JACOBSEN,2,3,5,3,0,0,0,0,1,0,0,0,1
ITALIAN,4,2,A DI CARLO,2,5,4,1,1,1,1,0,0,0,0,0,0
ITALIAN, 039D,1,A ASCOLI,0,2,5,2,1,0,0,0,0,0,0,0,1
ITALIAN,103,1,M FULLER,0,7,2,3,1,2,0,0,0,0,0,0,0
ITALIAN,120,1,A RICCIARDI,1,3,6,2,0,0,0,0,0,0,0,0,0
ITALIAN, 130B,1,S BOTTERILL,0,4,9,8,1,1,0,1,0,0,0,0,0
ITALIAN,R005B,1,B SPACKMAN,2,10,2,0,1,1,0,0,0,0,0,0,0
ITALIAN,R005B,2,B SPACKMAN,1,10,2,1,1,1,0,0,0,0,0,0,0
JAPAN, 001B,1,M TOMIZUKA,3,6,1,2,0,0,0,0,1,0,0,0,0
JAPAN, 001B,2,M TOMIZUKA,1,7,4,0,2,0,0,0,0,0,0,0,0
JAPAN, 001B,3,M TOMIZUKA,1,8,0,1,3,2,0,0,0,0,0,0,0
JAPAN, 001B,5,M TOMIZUKA,0,6,3,3,3,0,1,0,0,0,0,0,0
JAPAN, 001B,6,M TOMIZUKA,0,7,1,4,1,0,2,0,0,0,0,0,0
JAPAN, 001B,7,M TOMIZUKA,0,8,2,1,2,1,0,0,0,0,0,0,0
JAPAN, 001B,8,M TOMIZUKA,1,10,3,1,2,0,0,0,0,0,0,0,0
JAPAN, 001B,9,M TOMIZUKA,0,8,3,1,1,0,0,0,0,0,0,0,0
JAPAN, 001B,10,M TOMIZUKA,1,8,3,1,1,0,1,0,0,0,0,0,0
JAPAN, 007B,1,J WALLACE,0,23,26,10,2,2,0,0,1,0,0,0,0
JAPAN, 010B,1,S KOSAKA,0,13,4,1,0,0,0,0,0,0,0,0,1
JAPAN, 010B,2,S KOSAKA,0,8,6,1,2,0,0,0,0,0,0,0,0
JAPAN, 010B,3,S KOSAKA,1,5,3,1,1,1,0,0,0,0,0,0,0
JAPAN, 010B,4,S KOSAKA,3,11,2,0,1,1,1,0,0,0,1,0,0
JAPAN, 010B,5,S KOSAKA,2,9,4,5,1,1,0,1,0,0,0,0,0
JAPAN, 010B,6,S KOSAKA,2,9,7,2,0,0,0,0,0,0,0,0,0
JAPAN, 100B,1,N WALLACE,0,9,5,1,3,1,0,0,0,0,0,0,0
JAPAN, 100B,2,N WALLACE,0,5,2,3,0,3,2,1,1,0,0,0,1
JAPAN, 100B,3,N WALLACE,0,7,7,2,3,0,0,2,0,0,0,0,0
JAPAN,102,1,C SHIBAHARA,0,8,4,3,0,2,1,0,0,0,0,0,0
JAPAN,146,1,H HORTON,0,21,2,3,2,1,3,3,0,0,0,0,0
JAPAN,159,1,J WALLACE,1,15,6,5,1,0,0,0,0,0,0,0,0
JAPAN,180,1,D O'NEILL,1,10,9,5,2,0,0,0,0,0,0,0,0
JEWISH,101,1,R ALTER,0,9,8,1,1,1,1,0,0,0,0,0,0
JOURN,141,1,T GOLDSTEIN,0,12,36,19,27,14,2,0,0,0,0,0,1
KOREAN, 001B,1,K KO,2,9,2,0,0,0,0,0,0,0,0,0,0
KOREAN, 001BX,1,S LEE,3,11,0,1,1,1,0,0,0,0,0,0,0
KOREAN, 001BX,2,S LEE,3,10,1,1,0,0,0,0,0,0,0,0,0
KOREAN, 001BX,3,S LEE,1,15,1,0,0,0,0,0,0,0,0,0,0
KOREAN, 010BX,1,M LEE,2,7,1,1,2,1,1,0,0,0,0,0,0
KOREAN, 010BX,2,M LEE,2,7,3,0,1,0,0,0,0,0,0,0,0
KOREAN, 010BX,3,M LEE,3,9,1,0,0,0,0,0,0,0,0,0,0
KOREAN, 100B,1,K KO,3,15,4,2,0,1,0,0,0,0,0,0,0
KOREAN, 100B,2,K KO,3,15,2,1,0,0,0,0,0,0,0,0,0
KOREAN,102,1,K RICHARDS,0,6,6,0,1,0,0,0,0,0,0,0,2
KOREAN,112,1,K RICHARDS,2,8,9,0,0,0,0,0,0,0,0,0,0
KOREAN,155,1,J AN,1,5,5,3,1,1,0,0,0,0,0,0,0
KOREAN,185,1,J AN,4,4,6,7,2,0,0,0,0,0,0,0,0
L & S, 040B,1,K MORAN,5,8,9,10,12,4,2,0,1,0,1,0,0
L & S, 080A,1,B EICHENGREEN,1,21,23,6,2,0,0,0,0,0,0,0,0
L & S, 150A,1,A SWIDLER,13,38,28,13,3,3,0,0,0,0,0,0,0
L & S, 160B,1,J PHILLIPS,10,59,43,12,3,0,0,2,1,0,1,0,2
L & S, 180A,1,R JOYCE,12,42,13,0,2,1,0,0,0,0,0,0,3
L & S,C030V,1,R AMUNDSON,0,11,8,4,2,4,1,0,0,0,0,0,1
L & S,C070T,1,G MARCY,0,7,7,2,2,2,6,4,0,0,3,0,0
L & S,C070V,1,R MULLER,18,38,36,36,20,15,9,4,7,0,0,0,1
L & S,C070W,1,S PERLMUTTER,1,21,13,4,1,0,0,0,0,0,0,0,0
L & S,C180T,1,C KRAMSCH,5,20,6,6,0,1,0,1,0,0,0,0,1
LATAMST,150,1,A DAVILA-SANCHEZ,0,8,11,0,0,0,0,0,0,0,0,0,0
LATIN,1,1,N PANDEY,1,6,4,0,1,0,1,0,0,0,0,0,0
LATIN,1,2,D KRASNE,0,5,1,4,2,0,1,1,0,0,0,0,1
LATIN,1,3,A KIRK,2,4,1,1,1,1,0,0,0,0,0,1,0
LATIN,2,1,C CHURCHILL,1,2,3,0,2,1,0,0,2,0,0,0,0
LATIN,2,2,V LEWIS,3,4,2,2,2,2,0,1,0,0,0,0,0
LATIN,102,1,E YOUNG,1,6,5,0,0,0,1,1,0,0,0,0,0
LD ARCH,102,1,W HOOD,0,1,6,4,2,0,0,0,0,0,0,0,0
LD ARCH,102,2,L JEWELL,1,4,3,3,2,1,0,0,0,0,0,0,0
LD ARCH,112,1,J DENNIS,3,12,0,6,5,1,0,1,2,0,0,0,0
LD ARCH,120,1,D SCHUBERT,0,5,7,4,2,2,0,0,0,0,0,0,0
LD ARCH,121,1,B JETT,0,6,4,2,1,0,0,0,0,0,0,0,0
LD ARCH,130,1,K STRYKER,0,16,23,4,3,0,1,1,2,0,0,0,0
LD ARCH,132,1,J RADKE,7,10,7,2,0,0,0,0,0,0,0,0,1
LD ARCH,136,1,C SULLIVAN,10,9,1,2,0,0,1,0,0,0,0,0,1
LD ARCH,140,1,M MCNALLY,2,2,1,2,0,1,1,1,0,0,0,0,1
LD ARCH,160,1,A ADVANI,3,7,0,0,2,0,0,0,0,0,0,0,0
LEGALST,107,1,S SONG,0,8,12,9,17,6,3,3,4,0,0,0,0
LEGALST,109,1,C KUTZ,1,8,9,16,26,14,6,1,1,0,0,0,2
LEGALST,121,1,M SMITH,0,3,3,1,4,2,2,0,1,0,1,1,0
LEGALST,140,1,R BROWN,0,22,15,12,24,13,2,6,0,0,0,0,2
LEGALST,145,1,D RUBINFELD,4,16,7,14,21,15,6,7,4,0,0,0,1
LEGALST,161,1,R BERRING,3,47,24,13,21,14,11,11,2,0,1,0,0
LEGALST,168,1,J HOLLINGER,2,7,5,9,9,7,9,5,2,3,2,0,2
LEGALST,179,1,M SHAPIRO,0,26,6,10,11,7,5,1,1,0,0,0,0
LEGALST,190,1,M SHAPIRO,6,17,4,12,6,4,5,2,0,3,1,0,4
LEGALST,190,3,C MCCLAIN,1,4,2,1,3,1,3,1,0,0,2,0,1
LEGALST,190,4,T SASSOUBRE,0,14,14,5,4,0,0,0,0,0,0,0,0
LGBT, 020AC,1,D ALFONSO,4,13,14,10,8,5,1,1,0,1,0,0,1
LINGUIS, 001A,1,S MCHOMBO,5,6,3,1,0,4,1,2,0,0,0,0,0
LINGUIS, 001B,1,S MCHOMBO,4,5,7,2,2,5,1,0,1,0,0,0,0
LINGUIS, 001B,2,S MCHOMBO,2,5,5,2,3,1,0,0,0,0,0,0,0
LINGUIS,5,1,L HYMAN,1,12,14,21,11,9,2,1,0,0,1,0,1
LINGUIS, 055AC,1,W LEONARD,5,31,24,13,12,2,3,3,0,0,1,0,2
LINGUIS,100,1,J SABBAGH,13,38,19,9,6,7,4,1,2,1,0,0,0
LINGUIS,115,1,L HYMAN,3,9,8,5,9,6,1,2,2,0,0,0,2
LINGUIS,120,1,L MIKKELSEN,4,19,14,16,8,8,6,1,4,3,1,3,5
LINGUIS,131,1,G HOLLAND,1,6,2,1,2,0,0,0,0,0,0,0,0
LINGUIS,150,1,W LEONARD,3,10,6,5,2,0,0,1,1,1,0,0,0
LINGUIS, 155AC,1,W LEONARD,1,15,9,7,3,2,2,1,0,0,0,0,1
LINGUIS,170,1,A GARRETT,2,10,3,1,1,0,0,0,0,0,0,0,0
LINGUIS,C104,1,G LAKOFF,5,8,2,0,0,0,0,0,0,0,0,0,1
LINGUIS,C105,1,E SWEETSER,0,10,6,15,12,7,1,2,0,1,1,0,3
LINGUIS,R006,1,W WEIGEL,2,10,0,1,1,0,0,0,0,0,0,0,1
M E STU,20,1,A ABUKHALIL,1,19,17,2,1,0,0,0,0,0,0,0,0
M E STU,130,2,E GOTTREICH,0,6,11,3,3,1,2,0,0,0,0,0,0
MASSCOM,101,1,M LEVINA,0,23,55,53,45,28,12,7,1,1,2,1,2
MASSCOM,104,1,W TURNER,1,17,17,33,50,19,18,11,4,0,0,0,3
