Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
COLWRIT,R1A,16,Gail Offen-Brown,,1,2,4,2,4,1,,,,,,,,,,,
COLWRIT,R1A,17,Stephanie Bobo,,2,,2,4,4,,,,,,,,,,,,
COLWRIT,R1A,18,Elizabeth Williams,,1,,3,4,3,2,1,,,,,,,,,,
COLWRIT,R1A,20,Carolyn Hill,,,3,4,3,1,1,,,,,,,,,,,
COLWRIT,R1A,21,John Levine,,,4,3,3,3,,1,,,,,,,,,,
COLWRIT,R1A,22,Catherine Oakes,,,1,2,6,2,2,,,,,,,,,,,
COLWRIT,R1A,23,Patricia Hammons,,4,4,2,1,3,,,,,,,,,,,,
COLWRIT,R1A,24,Mary Grover,,3,1,,6,2,,,,,,,,,,,,
COLWRIT,R1A,25,Stephanie Bobo,,1,,7,2,2,,,,,1,,1,,,,,
COLWRIT,R4B,2,Donnett Flash,,1,3,3,3,,1,1,,,,,,1,,,,
COLWRIT,R4B,3,Patricia Hammons,,6,1,4,,1,1,1,1,1,,,,,,,,
COLWRIT,R4B,5,Michael Larkin,,4,4,3,4,1,,,,,,,,,,,,1
COLWRIT,R4B,6,Michael Larkin,,5,1,1,7,,1,1,,,,,,,,,,1
COLWRIT,R4B,7,Gail Offen-Brown,1,3,6,4,1,,,,,,,,,,,,,
COLWRIT,R4B,8,Stephen Tollefson,,9,2,4,,,,,,,,,,,,,,1
COLWRIT,R4B,9,Margaret Sokolik,,3,1,2,4,1,1,2,,,1,,1,,,,,1
COLWRIT,10A,1,Carolyn Hill,,11,4,1,,,,,,,,,,1,,,,
COLWRIT,10B,1,John Levine,,11,1,,,,,,,,,,,1,,,,
COLWRIT,25AC,1,Margaret Sokolik,3,8,2,,,,,,,,,,,,,,,
COLWRIT,108,1,Michelle Baptiste,,4,2,,2,,,,,,,,,2,,,,
COLWRIT,110,1,Catherine Oakes,,4,15,,,,,,,,,,,1,,,,
COLWRIT,130,1,Catherine Oakes; John Levine; Michael Larkin,,5,5,4,1,,,,,,,,,,,,,1
COLWRIT,151,1,Caroline Cole,2,10,1,2,1,2,,1,,,,,,,,,,
COM LIT,R1A,1,Francine Masiello; Julia Nelsen; Sarah Lorenz,,5,4,7,7,3,1,2,,,,,2,,,,,
COM LIT,R1A,2,Ashley Brock; Francine Masiello,,2,4,3,2,3,,,,,,,,,,,,1
COM LIT,R1A,8,Paul Haacke,1,3,1,3,1,2,,,,,1,,2,1,,1,,1
COM LIT,R1B,1,Promita Chatterji,,5,5,2,2,,,,,,,,,,,,,
COM LIT,R1B,2,Bonnie Ruberg; Francine Masiello; Layla Forrest-White,4,12,6,1,4,,1,1,1,,,,,,,,,
COM LIT,R1B,3,Francine Masiello; Yehoshua Sayar,,2,4,5,3,,,,,,,,,,,1,,
COM LIT,R1B,4,Francine Masiello; Srabanti Bhaumik,1,6,4,2,,1,,,,,,,,,,,,
COM LIT,R1B,5,Monique Inciarte,,6,5,2,3,1,1,,,,,,,,,,,
COM LIT,R1B,6,Francine Masiello; Madeleine Cohen; Rosaria Carbotti,4,10,8,1,,,,,,1,,1,1,,,1,,
COM LIT,R1B,7,Francine Masiello; Katherine Kadue; Ramsey Mcglazer,,3,7,7,6,3,1,,,,,,1,,,,,
COM LIT,R1B,8,Francine Masiello; Laura Wagner,,4,5,2,3,1,,,,,,,,,,,,
COM LIT,R1B,9,Promita Chatterji,,4,4,4,,2,,1,,,,,,1,,,,
COM LIT,R1B,10,Tyfahra Singleton,1,9,5,2,,,,,,,,,,,,,,
COM LIT,R1B,11,Francine Masiello; Kfir Cohen,,2,6,4,2,,3,,,,,,,,,,,
COM LIT,R1B,13,Francine Masiello; Juan Caballero,,1,2,3,3,,,,1,,,,,,,1,,1
COM LIT,R1B,14,Francine Masiello; Jennifer Lillie,,5,1,3,3,1,,,,,,,,,,,,1
COM LIT,R1B,16,Trinh Luu; Tyfahra Singleton,1,10,6,8,,,,,,,,,2,,,,,
COM LIT,R1B,17,Francine Masiello; Francisco Brito; Keith Budner,,4,4,7,1,1,3,,,,,,3,,,,,
COM LIT,R1B,18,Paul Haacke,,5,1,4,2,2,,,,,,,,,,,,
COM LIT,R1B,21,Monique Inciarte,,2,5,3,4,,2,,,,,,,,,,,
COM LIT,R1B,22,Francine Masiello; Sarah Chihaya; Simona Schneider,,7,9,6,6,2,,,,,,,,,,,,1
COM LIT,R1B,23,Francine Masiello; Irina Popescu,,3,2,1,1,2,,,,,,,1,,,,,
COM LIT,R1B,24,Adeline Tran; Francine Masiello,1,6,4,5,,,,,,,,,,,,,,
COM LIT,R1B,25,Francine Masiello; Margarita Gordon,2,5,5,,3,,1,,,,1,,,,,,,
COM LIT,R1B,26,Francine Masiello; Gabriel Page,,3,3,2,,1,1,,,,,,,,,,,
COM LIT,R1B,27,Mary Cudahy,,4,6,1,,,1,1,,,,,,,,,,
COM LIT,R1B,29,Francine Masiello; Jane Raisch; Jordan Greenwald,,5,2,4,2,,,,,,,,,,,,,
COM LIT,60AC,2,Enrique Lima,,6,3,1,1,,2,,2,,,,1,4,,2,,
COM LIT,100,2,Frank Bezner,,7,2,1,1,,,,,,,,,,,,,2
COM LIT,112B,1,Maria Kotzamanidou,,6,2,,,,,,,,,,,1,1,,,
COM LIT,151,1,Leslie Kurke,1,7,1,3,3,1,,,,,,,,,,,,
COM LIT,155,1,Saskia Ziolkowski,3,6,2,1,1,,,1,,,,,1,,,,,
COM LIT,171,1,Maria Kotzamanidou,,12,4,,,,,,,,,,,,,,,
DEMOG,145AC,1,Carl Mason,,2,5,4,1,,,1,,,,,,10,,1,,
DEMOG,C165,1,Jennifer Johnson-Hanks,,4,5,1,6,1,,1,,,,1,1,2,,,,1
DEMOG,C175,1,Ronald Lee,4,9,12,23,17,6,6,1,,,,,1,11,,,,
DEMOG,198,1,Carl Mason,,,,,,,,,,,,,,13,,2,,
EPS,3,1,William Dietrich,,46,32,12,15,5,6,1,3,,,,1,57,,9,,
EPS,C12,1,Burkhard Militzer; Geoffrey Marcy,,6,2,6,4,5,2,1,1,,,,1,26,,4,,
EPS,39A,1,Colin Amos; Roland Burgmann,,6,8,2,3,,,,,,,,,,,1,,
EPS,50,1,Chi Wang,2,4,8,5,10,4,3,,3,,,,3,3,,,,
EPS,84,1,Bonnye Ingram,2,5,1,,,,,,,,,,,2,,1,,
EPS,100B,1,Paul Renne,,4,2,2,2,,2,,,,,,,2,,1,,
EPS,101,1,Russell Mcarthur,,1,4,3,1,4,,2,,1,,,,,,1,,1
EPS,102,1,Bruce Buffett,3,5,7,10,8,11,11,5,3,,1,,,,,,,
EPS,103,1,James Bishop,2,3,4,1,5,5,4,4,3,,1,1,,1,,,,
EPS,118,1,David Shimabukuro,,3,1,2,1,2,1,2,,,,,,,,,,
EPS,119,1,Donald Depaolo,2,4,10,1,,,,,,,,,,2,,,,
EPS,122,1,Barbara Romanowicz,1,5,,,,1,2,5,,,,,,1,1,,,
EPS,130,1,Douglas Dreger,,16,10,,3,3,,,,,,,,3,,,,
EPS,150,1,Bonnye Ingram,,5,13,5,,,,,,,,,,,,,,1
EPS,C182,1,Kristie Boering,,7,5,1,,,,,,,,,,,,,,
CHINESE,1B,1,Chen-Hui Tsai; Menghsin Horng; Shao Wen Song,,6,4,,,1,1,,,,,,,1,1,,,
CHINESE,1B,2,Chen-Hui Tsai; Menghsin Horng; Shao Wen Song,,5,4,3,,,,,1,,,,,3,,,,
CHINESE,1B,3,Chen-Hui Tsai; Hsiu Hsia Hsu,,6,6,,1,,,,,,,,,3,,,,
CHINESE,1B,4,Chen-Hui Tsai; Menghsin Horng,,6,5,3,1,,1,,,,,,,1,,,,
CHINESE,1B,5,Chen-Hui Tsai; Hsiu Hsia Hsu,,10,1,1,2,,1,,,,,,,1,,,,
CHINESE,1B,6,Chen-Hui Tsai; Hsiu Hsia Hsu,,3,7,1,,,,,,,,,,1,,1,,
CHINESE,7B,1,Lin Zou,1,9,8,9,3,1,,2,,,,,1,2,,,,
CHINESE,10B,1,Li Liu; Weisi Cai,,6,10,,2,3,,,,,,,,2,,,,
CHINESE,10B,2,Li Liu; Weisi Cai,,4,8,2,,4,,,,,,,,7,,,,
CHINESE,10X,1,Hsiu Hsia Hsu; Li Liu; Li Shao,,4,3,2,,,,,,,,,,2,,1,,
CHINESE,10X,2,Hsiu Hsia Hsu; Li Liu,,6,6,1,1,1,,,,,,,,4,,,,
CHINESE,10X,3,Li Liu; Li Shao,,5,7,,,1,,,,,,,,5,,,,
CHINESE,10Y,1,Chao Chen; Hsinyu Lin,,6,5,2,,,1,1,,,,,,,,,,
CHINESE,10Y,2,Chao Chen; Hsinyu Lin; Weisi Cai,,7,7,3,1,,,,,,,,,1,,1,,
CHINESE,10Y,3,Chao Chen; Hsinyu Lin,,11,6,2,,,,,,,,,,,1,,,
CHINESE,90,1,Chen-Hui Tsai,,8,3,1,,,,,,,,,,,,,,
CHINESE,100B,1,Lihua Zhang; Shao Wen Song,,4,2,4,2,1,,,,,,,,2,3,,,
CHINESE,100XB,1,Lihua Zhang; Weisi Cai,,6,5,1,,,,,,,,,,,,,,
CHINESE,100XB,2,I-Hsuan Chen; Lihua Zhang,,8,4,1,,,,,,,,,,2,,,,
CHINESE,100XB,3,I-Hsuan Chen; Lihua Zhang; Weisi Cai,,5,4,2,,,,,,,,,1,1,,,,
CHINESE,100XB,4,I-Hsuan Chen; Lihua Zhang,,5,4,2,,,1,,,,,,,1,1,,,
CHINESE,102,1,I-Hao Li,,4,5,,1,,1,,,,,,,1,,,,
CHINESE,102,2,I-Hao Li; Yuanxi Huang,,3,8,,1,1,,,,,,,,,,,,
CHINESE,102,3,I-Hao Li; Yuanxi Huang,,7,6,1,,,,,,,,,,4,,,,
CHINESE,110B,1,Robert Ashmore,,5,6,1,3,1,2,,,,1,,1,1,,,,
CHINESE,112,1,I-Hao Li,,5,8,1,,,,,,,,,,,2,,,
CHINESE,112,2,I-Hao Li,,7,8,2,2,,,,,,,,,1,,,,
CHINESE,155,1,Robert Ashmore,,4,8,8,,1,,,,,,,3,4,,,,
CHINESE,156,1,Lin Zou,,7,7,3,,,,,1,1,,,,3,,,,
EA LANG,105,1,John Wallace,1,9,11,9,1,,,,,,,,,1,,,,
JAPAN,1B,1,Chika Shibahara; Ikuko Yuasa; Maki Takata; Rachel Carden,1,5,2,2,1,,,,,,,1,,1,,1,,
JAPAN,1B,2,Maki Takata; Marianne Tarcov; Miki Wood,,5,2,2,,,,,,,,,,2,1,1,,
JAPAN,1B,3,Chika Shibahara; Maki Takata; Miki Wood,,3,4,1,,,1,2,,,,,,1,,,,
JAPAN,1B,4,Ikuko Yuasa; Maki Takata; Marianne Tarcov,,3,4,3,,1,,,1,,1,,,1,,,,
JAPAN,1B,5,Chika Shibahara; Ikuko Yuasa; Maki Takata; Miki Wood; Rachel Carden,1,4,5,1,2,,1,,,1,,,1,,,,,
JAPAN,1B,6,Ikuko Yuasa; Maki Takata; Miki Wood,,4,5,2,3,,,,,,,,,1,,1,,
JAPAN,1B,7,Ikuko Yuasa; Maki Takata; Marianne Tarcov,,2,6,2,,,1,,,1,,,,3,,,,
JAPAN,1B,8,Chika Shibahara; Maki Takata; Rachel Carden,1,5,4,1,1,,,1,,,,,,3,,,,
JAPAN,1B,9,Chika Shibahara; Kayoko Imagawa; Maki Takata; Rachel Carden,,4,2,1,3,,,,,,,,,2,,1,,
JAPAN,1B,10,Kayoko Imagawa; Maki Takata; Marianne Tarcov; Miki Wood,,3,3,1,2,,1,,,,,,,3,,2,,
JAPAN,7B,1,John Wallace,2,16,15,5,4,4,,1,,,1,,,2,,,,
JAPAN,10B,1,Noriko Wallace; Yasuko Baker; Yuriko Caltabiano,,6,3,,4,,,,,1,,1,,2,,,,
JAPAN,10B,2,Noriko Wallace; Yuriko Caltabiano,,4,5,2,1,2,2,,,,,,,2,,,,
JAPAN,10B,3,Noriko Wallace; Yasuko Baker; Yuriko Caltabiano,,4,5,3,1,,1,1,,,,,,3,,,,
JAPAN,10B,4,Yasuko Baker; Yuriko Caltabiano,,5,3,,1,3,,2,,,,,,3,,,,
JAPAN,10B,5,Yasuko Baker; Yuriko Caltabiano,,7,3,4,3,1,,,,,,,,,,,,
JAPAN,100B,1,Kayoko Imagawa; Wakae Kambara,,3,2,3,1,2,,1,,,,,,1,,1,,
JAPAN,100B,2,Kayoko Imagawa; Wakae Kambara,1,2,2,2,2,,,,,,,,,1,1,,,
JAPAN,100B,3,Kayoko Imagawa; Wakae Kambara,,3,6,2,2,1,1,1,,,,,,,,,,
JAPAN,100B,4,Kayoko Imagawa; Wakae Kambara,,5,4,2,1,2,,,1,,,,,,1,,,
JAPAN,102,1,Chika Shibahara,2,2,5,1,3,1,,,,,,,,,2,,,
JAPAN,104,1,Yasuko Baker,2,4,2,2,,,,,,,,,,2,2,,,
JAPAN,144,1,Masaki Matsubara,,2,1,3,3,,,,1,,1,,1,,,,,
JAPAN,146,1,H Horton,4,3,4,4,3,1,,1,,,,,,1,,,,
JAPAN,155,1,John Wallace,2,9,8,1,3,,,,,,,,,,,,,
JAPAN,161,1,Yoko Hasegawa,,15,1,1,2,,,,,,,,,2,,,,
JAPAN,185,1,Michael Raine,,6,2,3,2,1,,,,,,,2,2,,,,
JAPAN,189,1,Michael Raine,,2,5,2,2,2,,,,,,,,2,,2,,
KOREAN,1B,1,Seung-Eun Chang; Soojin Lee,1,13,3,1,,,,,,,,,,1,,,,
KOREAN,1B,2,Seung-Eun Chang; Soojin Lee,3,14,1,,,,,,,,,,,2,,,,
KOREAN,1B,3,Seung-Eun Chang; Soojin Lee,3,12,1,2,,,,,,,,,,,,,,
KOREAN,1B,4,Junghee Park; Seung-Eun Chang; Soojin Lee,1,10,5,,,,,,,,,,,,,1,,
KOREAN,1BX,1,Junghee Park; Soojin Lee,1,15,2,1,,,,,,,,,,1,,,,
KOREAN,1BX,2,Junghee Park; Soojin Lee,,12,5,1,,,,,1,,,,,1,,,,
KOREAN,7B,1,Jinsoo An,,7,6,2,2,4,1,,,,,,1,8,,,,
KOREAN,10B,1,Hyun Jin Seo; Minsook Kim,,7,4,1,,1,,,,,,,,,1,,,
KOREAN,10BX,1,Hyun Jin Seo; Minsook Kim; Seung-Eun Chang,2,11,3,,,,,1,,,,,,1,2,,,
KOREAN,10BX,2,Hyun Jin Seo; Minsook Kim,1,16,1,,,,,,,,,,,,,,,
KOREAN,100B,1,Meehyei Lee,,15,3,,1,,,,,,,,,,,,,
KOREAN,100B,2,Meehyei Lee,,14,3,,,,,,,,,,,1,,,,
KOREAN,102,1,Kijoo Ko,1,15,4,,1,,,,,,,,,1,,,,
KOREAN,112,1,Kijoo Ko,1,16,3,1,,,,,,,,,,,,,,
TIBETAN,C114,1,Jann Ronis,1,1,4,2,1,,,,,,,,,3,,,,
ECON,1,1,James Delong; Lanwei Yang,17,87,87,134,114,53,39,28,12,7,3,,7,61,,7,,4
ECON,C3,1,Gordon Rausser,2,5,5,1,3,4,3,6,6,,1,,,6,,,,
ECON,100A,1,Daniel Acland,18,36,33,30,40,25,15,12,5,,,,,30,,9,,
ECON,100B,1,Steven Wood,,41,63,80,94,55,15,13,8,,5,,5,25,,8,,1
ECON,101A,1,Stefano Dellavigna,8,22,15,16,6,6,6,2,2,,,,,5,,1,,
ECON,101B,1,Yuriy Gorodnichenko,3,12,5,5,7,4,3,4,1,,3,,,,,3,,1
ECON,C103,1,David Ahn,,5,3,3,2,1,,,,,,,,1,,,,
ECON,104,1,Cristian Santesteban,3,1,2,3,1,2,1,1,1,,,,,2,,,,
ECON,105,1,Joseph Lough,,14,16,12,11,18,5,1,,1,3,,2,18,,4,,2
ECON,121,1,Glenn Woroch,1,16,7,5,10,4,6,8,1,,,,3,6,,2,,1
ECON,C125,1,David Zilberman,6,17,15,10,3,6,1,1,,,,,,,,,,
ECON,131,1,Calanit Kamala,3,8,6,5,2,2,4,3,1,1,,,,3,,1,,
ECON,134,1,Christina Romer; David Romer,4,24,29,35,26,17,10,3,6,,,,6,25,,7,,1
ECON,136,1,Gregory Duncan,2,27,14,8,6,1,1,2,1,,,,1,9,,1,,
ECON,140,1,Enrico Moretti,9,20,10,25,43,31,7,13,10,3,4,3,7,3,,2,,
ECON,141,1,Glenn Woroch,3,12,4,17,6,5,2,1,2,,,,,1,,,,
ECON,C142,1,Bryan Graham,4,7,8,1,1,1,,,,,,,,3,,,,
ECON,151,1,Michael Reich,3,7,11,19,25,14,3,1,,,,,1,14,,2,,
ECON,155,1,Patrick Kline,14,33,31,55,20,7,,2,,,,,2,9,,3,,
ECON,162,1,David Roland-Holst,2,25,39,22,30,20,22,17,9,,2,,3,26,,4,,1
ECON,172,1,Edward Miguel,1,12,14,11,8,5,,1,,,,,,10,2,1,,
ECON,C175,1,Ronald Lee,6,23,29,50,34,13,3,1,1,,,,1,15,,2,,
ECON,C181,1,David Roland-Holst,2,21,16,20,16,8,3,,2,,4,,4,6,,1,,1
ECON,191,1,Barry Eichengreen,,3,3,2,,1,,1,,,,1,,2,,,,
EDUC,40AC,1,Gilberto Conchas,4,11,6,1,2,,,,1,,,,1,5,,,,
EDUC,97,5,John Hurst,,,,,,,,,,,,,,113,,3,,
EDUC,97,55,John Hurst,,,,,,,,,,,,,,17,,2,,
EDUC,98,15,Richard Mccallum; Ronald Williams,,,,,,,,,,,,,,11,,1,,
EDUC,114A,1,Susan Holloway,,3,3,5,4,6,3,,1,,,,,4,,,,
EDUC,130,1,Dor Abrahamson,8,19,7,,2,1,,,,,,,,1,,,,
EDUC,140AC,1,Glynda Hull,4,26,23,8,6,2,,2,,,1,,1,11,,2,,
EDUC,143,1,Richard Sterling,,16,3,1,,,,,,,,,2,1,,,,1
EDUC,162A,1,Jessica Charles; Judith Little,,2,7,1,5,3,1,,1,,,,,2,,,,
EDUC,182AC,1,Lisa Garcia-Bedolla,3,25,5,6,8,,,2,1,,,,,11,,3,,
EDUC,185,1,Erin Murphy-Graham,1,11,15,19,7,4,,,,,,,1,,,1,,
EDUC,189,1,John Hurst,9,35,,,,,,,,,,,,,,,,1
EDUC,190,1,Glynda Hull,,37,,,2,,,,,,,,,,,,,
EDUC,190,2,Glynda Hull,5,28,3,,2,,,,,,,,,,,,,
EDUC,190,3,Glynda Hull,1,35,1,1,,,,,,,,,,,,,,
EDUC,190B,1,Glynda Hull,6,15,,,,,,,,,,,,,,,,
EDUC,195B,1,Richard Mccallum,,22,3,,,,,,,,,,,1,,,,
EDUC,197,1,Richard Mccallum,,,,,,,,,,,,,,26,1,,,2
EDUC,197,5,John Hurst,,,,,,,,,,,,,,72,,3,,
EDUC,197,18,Caroline Kane,,,,,,,,,,,,,,42,,1,,
EDUC,197,48,Glynda Hull,,,,,,,,,,,,,,57,,4,,1
EDUC,197,63,Richard Mccallum,,,,,,,,,,,,,,18,,1,,
EDUC,198,14,Gonzalo Arrizon; Richard Mccallum,,,,,,,,,,,,,,9,,1,,
COMPSCI,9A,1,Daniel Garcia,,,,,,,,,,,,,,10,,1,,7
COMPSCI,9C,1,Daniel Garcia,,,,,,,,,,,,,,10,2,,,5
COMPSCI,9E,1,Daniel Garcia,,,,,,,,,,,,,,41,2,1,,20
COMPSCI,9F,1,Daniel Garcia,,,,,,,,,,,,,,22,1,1,,11
COMPSCI,9G,1,Daniel Garcia,,,,,,,,,,,,,,21,,1,,9
COMPSCI,9H,1,Daniel Garcia,,,,,,,,,,,,,,40,1,2,,19
COMPSCI,10,1,Daniel Garcia,20,64,21,16,15,3,2,5,2,,2,,2,62,,5,,1
COMPSCI,47B,1,Daniel Garcia,,1,2,,4,3,,2,,,1,,1,,,,,2
COMPSCI,61A,1,Paul Hilfinger,32,62,22,47,41,42,9,10,8,14,9,5,16,14,,27,,
COMPSCI,61AS,1,Brian Harvey,7,,2,1,4,5,,1,,,,1,2,,,,,2
COMPSCI,61AS,2,Brian Harvey,9,1,1,4,1,,,,,,1,,3,,,1,,
COMPSCI,61B,1,Jonathan Shewchuk,26,85,100,109,68,48,41,25,9,,9,3,7,19,,5,,1
COMPSCI,61C,1,David Patterson,11,23,32,31,52,34,13,23,1,,9,,10,2,,1,,2
COMPSCI,70,1,Alistair Sinclair,8,71,7,35,51,36,22,44,17,,11,,8,,,1,,2
COMPSCI,98,3,Daniel Garcia,,,,,,,,,,,,,,12,,5,,
COMPSCI,98,8,Brian Harvey; Jordan Salter,,,,,,,,,,,,,,18,,1,,
COMPSCI,C149,1,Edward Lee,,3,4,1,3,,,,,,,,,,,,,
COMPSCI,150,1,John Wawrzynek,1,12,3,1,6,,,1,,,,,,1,,,1,
COMPSCI,152,1,Krste Asanovic,7,7,,,14,3,4,3,1,,1,,1,2,,,,
COMPSCI,160,1,Maneesh Agrawala,,16,3,9,26,15,3,7,1,,3,,,4,,,,
COMPSCI,161,1,Xiaodong Song,11,46,20,16,17,20,4,1,,,,,1,14,,,,
COMPSCI,162,1,Anthony Joseph; Ion Stoica,2,33,10,23,22,29,16,12,3,,,,1,,,,,
COMPSCI,164,1,Rastislav Bodik,5,13,14,9,6,8,4,3,4,2,,2,1,3,,5,,
COMPSCI,169,1,Armando Fox; David Patterson; Koushik Sen,5,12,32,11,21,6,,13,6,,1,,,3,,2,,
COMPSCI,170,1,Christos Papadimitriou; Satish Rao,15,44,29,23,72,45,13,14,8,,2,,12,4,1,5,,4
COMPSCI,172,1,Koushik Sen,3,4,4,6,7,5,1,4,1,,,,,3,,,,
COMPSCI,184,1,Ravi Ramamoorthi,5,7,9,13,15,12,4,3,3,1,1,,3,7,1,1,,
COMPSCI,186,1,Joseph Hellerstein,15,62,15,13,91,12,10,46,3,1,9,,5,5,,1,,
COMPSCI,188,1,Pieter Abbeel,3,27,34,29,22,14,11,8,4,,,,1,2,,1,,2
COMPSCI,C191,1,Umesh Vazirani,,9,4,4,1,,,,,,,,,,,1,,2
COMPSCI,194,1,Yun Song,1,7,1,4,7,1,,1,1,,,,,3,,,,
COMPSCI,194,15,Kurt Keutzer,1,5,3,1,2,1,,,,,,,,1,,2,,
COMPSCI,194,16,Michael Franklin,1,9,3,,5,2,,1,,,,,,6,,,,
COMPSCI,194,21,Christos Papadimitriou; Richard Karp,5,5,8,8,3,,,,,,,,,3,1,,,1
COMPSCI,194,22,Eric Brewer; Kurtis Heimerl,8,7,8,4,2,3,3,2,,,,,1,3,,,,
COMPSCI,195,1,Ruzena Bajcsy,,,,,,,,,,,,,,86,,,,1
COMPSCI,H195,1,Ruzena Bajcsy,,,,,,,,,,,,,,28,,2,,
COMPSCI,198,1,Daniel Garcia,,,,,,,,,,,,,,22,,2,,
COMPSCI,198,3,Daniel Garcia,,,,,,,,,,,,,,46,,1,,
COMPSCI,198,8,Brian Harvey; Jordan Salter,,,,,,,,,,,,,,17,,1,,
COMPSCI,198,21,Brian Barsky; Kellen Freeman,,,,,,,,,,,,,,73,,3,,
COMPSCI,198,22,Brian Barsky; Kellen Freeman,,,,,,,,,,,,,,31,,1,,
EL ENG,20N,1,Babak Ayazifar,7,49,22,8,46,12,,12,3,,12,2,10,2,,3,,1
EL ENG,24,1,Jeffrey Bokor,,,,,,,,,,,,,,15,,2,,
EL ENG,40,1,Michel Maharbiz,5,13,28,42,37,25,16,9,2,1,,1,4,2,,1,,2
EL ENG,42,1,Ali Niknejad,2,13,5,4,42,4,4,10,,,2,,2,5,,9,,
EL ENG,98,4,Pieter Abbeel,,,,,,,,,,,,,,25,,1,,
EL ENG,100,1,Ali Niknejad,1,23,12,5,49,13,9,20,1,,2,,1,2,,,,2
EL ENG,105,1,Kristofer Pister,3,14,9,8,20,1,,7,9,,3,,1,,,,,2
EL ENG,117,1,Eli Yablonovitch,,3,1,2,4,2,,1,,,,,,1,,,,
EL ENG,120,1,Babak Ayazifar,3,19,13,,17,5,,2,2,,2,1,1,,,,,2
EL ENG,122,1,Jean Walrand,3,4,11,10,7,,,1,,,,,,3,,,,1
EL ENG,126,1,Avideh Zakhor,,4,2,3,2,3,,2,1,,1,,,,,,,
EL ENG,130,1,Ali Javey,1,4,5,6,2,4,5,1,1,,,,,,,,,
EL ENG,134,1,Ana Arias,2,2,3,3,1,3,4,1,1,,1,,,3,,,,1
EL ENG,140,1,Clark Nguyen,2,7,3,4,2,1,1,5,1,,,,,2,,,,
EL ENG,141,1,Jan Rabaey,2,4,2,4,4,4,1,2,,,,,,1,,,,1
EL ENG,143,1,Jeffrey Bokor,1,1,3,6,6,5,2,,,,,,,1,1,,,1
EL ENG,C149,1,Edward Lee,1,4,6,3,4,3,1,,,,,,,,,,,
EL ENG,192,1,Ronald Fearing,,6,8,5,,1,2,1,,,,,1,2,2,,,
EL ENG,198,1,Ali Niknejad,,,,,,,,,,,,,,13,1,,,
EL ENG,198,4,Pieter Abbeel,,,,,,,,,,,,,,9,1,,,
"ENE,RES",102,1,John Harte,9,53,10,3,27,8,2,4,1,,,,4,2,3,2,,
"ENE,RES",175,1,Isha Ray,1,19,5,2,1,,,,,,,,,2,,,,2
"ENE,RES",C180,1,Richard Norgaard,,,4,,2,2,2,,1,,,,,,,1,,
"ENE,RES",190,2,Isha Ray,2,21,4,2,,2,,,,,,,,,,,,
ENGIN,7,1,Robert Harley,9,35,63,77,82,67,39,19,1,,,1,3,2,,1,,
ENGIN,10,1,George Johnson; Slawomir Hermanowicz,2,9,13,12,10,5,4,4,4,,3,4,3,2,,,,
ENGIN,10,2,George Johnson; Slawomir Hermanowicz,3,10,17,15,11,7,8,2,1,,,,,1,,,,
ENGIN,28,1,Sara Mcmains,2,1,5,,2,3,,1,1,,1,1,,1,,1,,
ENGIN,28,2,Dennis Lieu,2,5,4,4,6,3,6,5,2,,,,,,,,,
ENGIN,45,1,Mark Asta,2,25,4,27,14,8,5,9,5,1,,,,,,1,,
ENGIN,120,1,De-Shin Deng,10,9,19,18,18,18,4,2,5,,2,,,3,,,,
ENGIN,125,1,Mary Sunderland,3,5,8,1,2,,,,,,,,,5,,,,
ENGLISH,R1A,1,Khalil Sullivan; Mark Goble,3,3,3,4,2,,,,,,,,1,,,,,
ENGLISH,R1A,2,Benjamin Cullen; Mark Goble,1,4,7,3,2,,,,,,,,,,,1,,
ENGLISH,R1A,3,Jonathan Larner-Lewis; Mark Goble,,4,10,4,2,,,,,,,,,,,,,
ENGLISH,R1A,4,Charity Ketz; Mark Goble,,12,2,,,,,,,,,,,,,,,
ENGLISH,R1A,5,Mark Goble; Stephanie Moore,,5,10,1,2,,,,,,,,,,,,,
ENGLISH,R1A,6,Joshua Weiner; Mark Goble,,2,4,7,1,,,,,,,,1,,,,,
ENGLISH,R1A,7,Carmen Castillo; Mark Goble,,1,7,3,2,1,,,,,,,1,1,,,,
ENGLISH,R1A,8,Marisa Knox; Mark Goble,,1,7,4,3,,,,,,,,,,,,,
ENGLISH,R1A,9,Joseph Jordan,,10,3,1,1,1,,,,,,,,,,,,1
ENGLISH,R1A,10,Christopher Fan; Mark Goble,,2,4,2,3,1,2,1,,,,1,,,,,,1
ENGLISH,R1A,11,Daniel Clinton; Mark Goble,,2,7,4,2,1,,,,,,,1,,,,,1
ENGLISH,R1A,13,Mark Goble; Samia Rahimtoola,,2,3,3,4,1,,,,,,,,,,,,1
ENGLISH,R1B,1,Brian Gillis; Mark Goble,1,2,3,2,2,,2,1,,,,,,,,,,
ENGLISH,R1B,2,Mark Goble; Swati Rana,,2,11,3,1,,,,,,,,,,,,,
ENGLISH,R1B,3,Alexander Jeziorek; Mark Goble,,3,5,5,2,1,1,,,,,,,,,,,
ENGLISH,R1B,6,Luke Terlaak Poot; Mark Goble,,2,3,5,5,1,,1,,,,,,,,,,
