Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
COLWRIT,R1A,17,Carolyn Hill,,,4,2,2,2,,,,,,,,,,,,
COLWRIT,R1A,18,John Levine,,1,2,3,3,,3,,,,,,,,,,,
COLWRIT,R1A,19,Patricia Steenland,,3,3,,1,3,,1,,,,,1,,,,,
COLWRIT,R1A,20,Teri Crisp,,1,5,,3,1,,,,,,,,,,,,
COLWRIT,R1A,22,Barrie Roberts,,3,3,2,2,1,1,,1,,,,,,,,,
COLWRIT,R1A,23,David Wiese,1,5,2,2,2,,,,,,2,,,,,,,
COLWRIT,R1A,24,Therese Lafferty,,2,5,,2,3,,,,,,,,,,,,
COLWRIT,R1A,25,Benjamin Spanbock,,,2,4,4,1,,1,,,,,,,,,,
COLWRIT,R1A,26,Michael Rodriguez,,1,1,,2,,,1,3,,1,,1,,,,,
COLWRIT,R4B,1,Catherine Oakes,,2,6,4,3,,,,,,,,,,,,,
COLWRIT,R4B,3,Jonathan Lang,,,4,3,1,2,,2,1,2,,,,1,,,,
COLWRIT,R4B,4,Ryan Sloan,,4,5,4,2,1,,,,,,,1,,,,,
COLWRIT,R4B,6,Yuet-Sim Chiang,,8,3,3,1,1,,,,,,,,,,,,
COLWRIT,R4B,7,Gail Offen-Brown,,6,4,3,1,,,1,,,,,,,,,,
COLWRIT,R4B,8,Gail Offen-Brown,2,9,5,,,,,,,,,,1,,,,,
COLWRIT,R4B,9,Kimberly Freeman,,8,3,1,2,1,,,,,,,1,,,,,
COLWRIT,R4B,10,Donnett Flash,,3,7,2,3,1,,,,,,,1,,,,,
COLWRIT,R4B,11,Teri Crisp,1,4,5,2,1,1,1,,,,,,,,,,,1
COLWRIT,R4B,13,Stephanie Bobo,1,2,4,4,1,,,1,,1,,,2,,,,,
COLWRIT,R4B,15,Jonathan Lang,,1,6,2,2,3,,2,1,,,,,,,,,
COLWRIT,R4B,16,Margaret Sokolik,,7,2,1,2,1,,,,,1,,1,,,,,1
COLWRIT,R4B,17,Daniel Husman,,2,5,4,,1,1,,,,,,1,,,,,
COLWRIT,R4B,19,Kimberly Freeman,,8,2,4,2,,,,,,,,,,,,,
COLWRIT,9C,1,Jordan Ruyle,,4,2,,,,,,,,,,1,5,,,1,
COLWRIT,10A,1,Barrie Roberts,,9,3,3,,,,,,,,,,,,,,
COLWRIT,10A,2,John Levine,,6,9,,1,,,,,,,,,,,,,
COLWRIT,10A,3,Richard Freishtat,2,16,1,,,,,,,,,,,,,,,
COLWRIT,20,1,Michelle Baptiste,3,5,,,1,,,,,,,,1,,1,1,,1
COLWRIT,25AC,1,Margaret Sokolik,,22,,,1,,,,1,,,,1,3,,,,
COLWRIT,98,1,Livia Arianna Bankler-Jukes; Margaret Sokolik; Skylar Economy,,,,,,,,,,,,,,29,,1,,
COLWRIT,105,1,Patricia Hammons,,15,3,,,,,,,,,,,,,1,,
COLWRIT,106,1,Carolyn Hill,1,11,,1,,,,,,,,,,,,,,
COLWRIT,110,1,Stephen Tollefson,,11,8,,,,,,,,,,,1,,,,
COLWRIT,131,1,Catherine Oakes,,5,9,1,1,,,,,,,,,2,,1,,
COLWRIT,151,1,Caroline Cole,,12,1,1,5,,,,,,,,,,,1,,
COM LIT,R1A,1,Emily Laskin; Victoria Kahn,,5,7,6,,,,,,,,,,,,,,
COM LIT,R1A,2,Francisco Brito; Victoria Kahn,,1,5,9,4,,,,,,,,,,,,,
COM LIT,R1A,3,Cory Merrill; Jessica Crewe; Victoria Kahn,,2,5,12,8,2,,1,1,,,,,,,,,
COM LIT,R1A,4,Keith Ford; Victoria Kahn,3,7,5,2,1,,1,,,,,,,,,,,
COM LIT,R1A,5,Mary Renolds; Paul De Morais; Victoria Kahn,,3,4,12,9,3,,,,,,,,,,,,
COM LIT,R1B,1,Irina Popescu; Victoria Kahn,,6,3,4,,3,,,,1,,,,,,,,
COM LIT,R1B,2,Diana Thow; Victoria Kahn,,3,7,4,3,1,,,,,,,,1,,,,
COM LIT,R1B,3,Howard Fisher; Victoria Kahn,,1,5,8,3,,,,,,,,,,,,,
COM LIT,R1B,4,Taylor Johnston; Victoria Kahn; Yael Segalovitz Eshel,,6,3,3,6,2,,,,,,,2,,,,,
COM LIT,R1B,5,Philip Gerard; Victoria Kahn,,2,3,2,5,1,3,,,,,,,,,,,
COM LIT,R1B,6,Caitlin Scholl; Victoria Kahn,,3,6,3,4,1,,,,,,,,,,,,
COM LIT,R1B,7,Karina Palau,,12,2,2,1,,,,,,,,,,,,,
COM LIT,R1B,8,Kathryn Crim; Victoria Kahn,,2,3,4,2,1,1,,,,,,,,,,,
COM LIT,R1B,9,Adeline Tran; Victoria Kahn,,11,3,3,1,,,,,,,,,,,,,
COM LIT,R1B,11,Margarita Gordon; Victoria Kahn,,4,4,3,2,2,,,,,,,,,,,,
COM LIT,R1B,12,Ashley Brock; Victoria Kahn,2,3,6,4,1,3,,,,,,,,,,,,
COM LIT,R1B,13,Laura Wagner; Maya Kronfeld; Victoria Kahn,,2,10,8,4,1,2,1,,1,,,,,,,,
COM LIT,R1B,14,Gretchen Head,,5,5,3,1,,,,,,,,,,,1,,
COM LIT,R1B,15,Gretchen Head,1,2,6,4,1,,1,,,,,,,1,,,,
COM LIT,R1B,16,Celine Piser,,1,11,,1,1,,,,,,,1,,,,,
COM LIT,R1B,17,Vesna Rodic,,5,5,2,1,1,,,,,,,,,,,,
COM LIT,R1B,18,Irene Hsiao,,2,2,6,3,1,2,,,,,,,,,,,
COM LIT,20,1,Niklaus Largier,,6,5,2,1,,,,,,,,,,,,,
COM LIT,39I,1,Kathleen Mccarthy,,2,4,4,4,,,,,,,,,1,,1,,1
COM LIT,39J,1,Dora Zhang,,2,2,2,2,1,,,,,,,,1,,,,
COM LIT,112A,1,Maria Kotzamanidou,,8,2,,,,,,,,,,,3,,,,1
COM LIT,171,1,Maria Kotzamanidou,,10,1,,,,,,,,,,,,,,,
COM LIT,190,3,Judith Butler,,5,7,2,,,,,,,,,,,,,,
DEMOG,110,1,Robert Chung,2,9,6,9,4,2,6,3,,,2,,,1,,,,
EPS,C12,1,Geoffrey Marcy,,11,4,4,22,5,3,12,,,,,,56,,2,,
EPS,C20,1,Richard Allen,7,22,22,13,19,13,10,12,15,,4,,,44,,10,,2
EPS,24,1,David Romps,,,,,,,,,,,,,,17,,1,,
EPS,50,1,Douglas Dreger; Michael Manga,,13,6,8,10,7,3,1,4,,2,,1,17,,3,,
EPS,80,1,Bonnye Ingram,22,90,29,4,3,7,3,3,3,3,1,2,4,79,,15,,
EPS,C82,1,Ivo Duijnstee; James Bishop,13,25,6,15,10,3,5,4,1,1,,1,1,13,,8,,
EPS,100A,1,Jill Banfield,6,3,6,4,2,3,6,6,,,2,,1,,1,,,
EPS,101,1,Nicholas Swanson-Hysell,,2,6,3,1,,,,,,,,,,,,,
EPS,109,1,Burkhard Militzer,,14,,7,9,3,2,4,,,,,1,4,1,3,,
EPS,111,1,Paul Henshaw,1,7,1,2,5,3,,3,,,,,,5,1,,,
EPS,117,1,William Dietrich,1,4,9,5,8,2,3,2,3,,,,1,1,1,,,2
EPS,C129,1,Dennis Baldocchi,,5,1,,3,2,,,,,,,,2,,,,
EPS,131,1,David Shuster,1,6,2,2,2,,1,,,,,,,1,,,,
EPS,150,1,Roland Burgmann,,5,8,6,7,2,1,,,,,,,,,,,
EPS,C181,1,David Romps,3,2,1,2,1,2,4,2,1,,1,,1,2,,,,
CHINESE,1A,1,Chunhong Xie; Lin Mao Hong,,1,2,3,3,,,1,,,,,1,3,4,2,,
CHINESE,1A,2,Chunhong Xie; Lin Mao Hong,,3,7,,4,,1,,,,,,,1,,1,,
CHINESE,1A,3,Chunhong Xie; Pei San Ng; Weisi Cai,,5,3,1,,1,,,1,,,,,8,,1,,
CHINESE,1A,4,Chunhong Xie; Kankan Xie; Xianghua Wu,,2,4,4,1,,,1,1,,,,2,1,1,1,,
CHINESE,1A,5,Chunhong Xie; Kankan Xie; Weisi Cai,,4,2,2,,1,,1,,,,,5,1,,1,,
CHINESE,1A,6,Chunhong Xie; Damien Donnelly; Weisi Cai,,4,3,1,,1,1,,,,,,4,2,,,,
CHINESE,1A,7,Chunhong Xie; Damien Donnelly,,7,7,3,,1,,,,,,,1,1,,,,
CHINESE,1A,8,Chunhong Xie; Damien Donnelly; Kankan Xie,,4,8,4,,,,,1,,,,,2,,,,
CHINESE,1A,9,Chunhong Xie; Jing Wang,,5,7,2,1,,,,,,,,1,3,,,,
CHINESE,1X,1,Li Liu,,9,1,5,,,,,,,,,,3,,1,,
CHINESE,1X,2,Hsinyu Lin; Li Liu,,5,8,3,,,,,,,,,,2,,,,
CHINESE,1Y,1,Hsinyu Lin; Jing Wang,,6,8,2,,,,,,,,,,1,1,,,
CHINESE,1Y,2,Hsinyu Lin; Le Zou,,4,8,5,,,,,,,,,,1,,,,
CHINESE,1Y,4,Hsinyu Lin; Le Zou,,6,8,1,,,,,,,,,,2,1,,,
CHINESE,7A,1,Andrew Jones,,3,14,6,4,1,,1,,,,,,5,,,,
CHINESE,10A,1,Xianghua Wu; Yun-Ling Wang,,7,1,3,1,,,,,,,,,4,1,1,,
CHINESE,10A,2,Xianghua Wu; Yun-Ling Wang,,8,2,,1,1,,,1,,,,,4,1,,,
CHINESE,10A,3,Li Liu; Xianghua Wu,,4,7,1,2,,,,,,,,,3,,1,,
CHINESE,10A,4,Li Liu; Xianghua Wu,,5,1,4,1,1,1,,,,,,,6,,1,,
CHINESE,100A,1,Lihua Zhang; Yun-Ling Wang,,8,4,4,2,,,,,,,,,4,,1,,
CHINESE,100XA,1,Weisi Cai,,1,3,3,1,1,,,,,,,,10,,,,
CHINESE,100XA,2,Chunhong Xie; Weisi Cai,,3,3,1,2,,,,,,,,,13,,,,
CHINESE,100XA,3,Lihua Zhang; Weisi Cai,,3,5,2,,,1,,,,,,,10,,,,
CHINESE,102,1,I-Hao Li,,7,5,,1,,,,,,,,,2,1,,,
CHINESE,102,2,I-Hao Li; Peng Yin,,6,3,1,,,,,,,,,,4,1,,,
CHINESE,102,3,I-Hao Li,,8,4,2,,,,,,,,,,2,,,,
CHINESE,110A,1,Ling Hon Lam,3,3,,5,1,1,,,,,,,,2,1,3,,
CHINESE,111,1,I-Hao Li,,8,5,3,,,,,,,,,,1,,,,
CHINESE,134,1,Paula Varsano,,6,5,2,2,1,1,,,,,,,1,,,,
CHINESE,153,1,Lanchih Po,,3,10,4,3,,,,,,,,,2,,,,
CHINESE,157,1,Andrew Jones,,4,3,7,,,,,,,,,,2,,,,
CHINESE,172,1,Weihong Bao,2,,4,3,,,,,,,,,,1,,2,,
CHINESE,186,1,Mark Csikszentmihalyi,1,20,3,1,1,,1,,,,,,,15,,,,1
EA LANG,C50,1,Robert Sharf,3,2,8,2,3,,,1,,,,,,5,,2,,
EA LANG,109,1,John Wallace,2,13,9,2,4,2,,,,,,,,7,,,,
EA LANG,C120,1,Sanjyot Mehendale,,9,2,1,,1,,,,,,,,5,,,,
EA LANG,181,1,Daniel O'Neill,1,1,2,5,2,,,,,,,,,1,,,,1
JAPAN,1A,1,Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,2,4,2,1,3,1,,,,,,1,,1,1,2,,
JAPAN,1A,2,Brendan Morley; Maki Takata; Wakae Kambara,,8,4,,,,,,1,1,,,,5,,2,,
JAPAN,1A,3,Brendan Morley; Christopher Gregory; Maki Takata; Wakae Kambara,,7,,3,1,2,,,,,,,1,3,,5,,
JAPAN,1A,4,Christopher Gregory; Maki Takata; Wakae Kambara,,5,3,,2,1,,,1,,1,,,5,1,1,,
JAPAN,1A,5,Miyo Inoue; Noriko Knickerbocker; Wakae Kambara; Yasuko Baker,,4,4,1,4,1,,,,,,,,2,1,4,,
JAPAN,1A,6,Maki Takata; Marjorie Burge; Wakae Kambara; Yasuko Baker,,8,7,4,,,1,,1,,,,,2,,1,,
JAPAN,1A,7,Brendan Morley; Marjorie Burge; Noriko Knickerbocker; Wakae Kambara,2,8,4,1,1,1,,,,,,,,3,,3,,
JAPAN,1A,8,Christopher Gregory; Maki Takata; Marjorie Burge; Wakae Kambara,3,8,2,3,2,2,,1,,,,,,,,3,,
JAPAN,1A,9,Christopher Gregory; Miyo Inoue; Wakae Kambara,,6,5,,,2,1,,,,,,,1,,3,,
JAPAN,1A,10,Brendan Morley; Noriko Knickerbocker; Wakae Kambara,,10,2,1,1,2,1,,,,,,,4,,2,,
JAPAN,1A,11,Miyo Inoue; Wakae Kambara; Yasuko Baker,2,10,2,1,1,,,1,,,,,,4,,2,,
JAPAN,1A,12,Maki Takata; Marjorie Burge; Wakae Kambara,3,6,1,4,,1,2,,,,1,,,3,,1,,
JAPAN,7A,1,John Wallace,4,6,10,4,2,1,1,,,1,,,,8,,1,,
JAPAN,10A,2,Noriko Wallace; Yuriko Caltabiano,,2,4,1,2,,1,1,1,,,,1,4,,2,,
JAPAN,10A,3,Noriko Wallace; Yuriko Caltabiano,,6,2,,1,2,,1,,,,,,5,1,,,
JAPAN,10A,4,Maki Takata; Yuriko Caltabiano,,5,5,4,2,,1,,,,,,,3,,,,
JAPAN,10A,5,Noriko Wallace; Yuriko Caltabiano,,,3,1,3,1,1,1,,,1,,,7,,2,,
JAPAN,10X,1,Noriko Wallace,,10,2,1,,,,,,,,,,,,,,
JAPAN,100A,1,Chika Shibahara; Kayoko Imagawa,1,1,2,1,2,1,,,,,,,,5,,,,
JAPAN,100A,2,Chika Shibahara; Kayoko Imagawa,1,8,1,,1,,,,,,,,,4,1,,,
JAPAN,100A,3,Chika Shibahara; Kayoko Imagawa,,2,6,1,1,2,,,,,,,,2,2,,,
JAPAN,101,1,Yasuko Baker,3,6,1,1,1,,,,,,,,,2,,,,
JAPAN,103,1,Chika Shibahara,,10,1,,1,,,,,,,,,,1,1,,
JAPAN,120,1,H Horton,3,7,2,1,,1,,,,,,,,,,,,1
JAPAN,160,1,Yoko Hasegawa,,4,4,2,1,1,,2,1,,,,,1,,,,1
KOREAN,1A,1,Jiyoung Kim; Junghee Park; Minsook Kim,,14,6,,,,,,,,,,,,,,,
KOREAN,1A,2,Junghee Park; Minsook Kim,1,15,3,,,1,,,,,,,,3,,,,
KOREAN,1A,3,Minsook Kim; Seung-Eun Chang; Youme Kim,4,16,1,,,,,,,,,,,2,,,,
KOREAN,1A,4,Jiyoung Kim; Minsook Kim; Seung-Eun Chang,2,16,5,,,1,,,,,,,,,,,,
KOREAN,1A,5,Kijoo Ko; Minsook Kim; Youme Kim,,12,4,1,,,,,,,,,,,,1,,
KOREAN,1A,6,Kijoo Ko; Minsook Kim; Youme Kim,3,14,6,,,,,,,,,,,1,,,,
KOREAN,1A,7,Jiyoung Kim; Minsook Kim; Seung-Eun Chang,2,15,3,,,,,,,,,,,,,,,
KOREAN,1A,8,Minsook Kim; Youme Kim,2,14,4,1,,,,,,,,,,,,,,
KOREAN,1AX,1,Jiyoung Kim; Minsook Kim,1,7,3,2,,,,,,,,,,,,,,
KOREAN,1AX,2,Jiyoung Kim; Minsook Kim,1,14,6,,,,,,,,,,,,,,,
KOREAN,7A,1,Hyun Suk Park,5,25,7,2,,,1,,,,,,,,,1,,
KOREAN,10A,1,Seoungjoo You; Shin Young Park,3,9,3,,,,,,,,,,,2,1,,,
KOREAN,10A,2,Seoungjoo You; Shin Young Park,,5,5,2,,,,,,,,,,,1,2,,
KOREAN,10AX,1,Meehyei Lee; Shin Young Park,,9,2,,,,,,,,,,1,,,,,
KOREAN,10AX,2,Meehyei Lee; Shin Young Park,,11,4,1,,,1,,,,,,,,,,,
KOREAN,100A,1,Seung-Eun Chang,1,11,1,,,1,,,,,,,,,,,,
KOREAN,100AX,1,Junghee Park,1,8,4,1,1,,,,,,,,,,,,,
KOREAN,100AX,2,Junghee Park,,9,2,,,,,,,,,,1,1,,,,
KOREAN,101,1,Meehyei Lee,,15,4,2,,,,,,,,,,,1,,,
KOREAN,111,1,Kijoo Ko,1,16,4,,,,,,,,,,,2,,,,
KOREAN,155,1,Youngmin Kwon,3,8,3,9,1,,,,,,,,,1,,,,
KOREAN,157,1,Youngmin Kwon,1,9,5,4,,,,,,,,,,,,,,
KOREAN,170,1,Hyun Suk Park,3,9,,,2,,,,,,,,,2,,,,
TIBETAN,C114,1,Jann Ronis,,1,6,,2,,,,,,,,,1,,,,
ECON,1,1,Martha Olney,12,88,102,90,102,97,86,43,28,,5,,14,29,,10,,1
ECON,C3,1,Peter Berck,,9,7,10,7,2,7,4,,,,,2,1,,,,
ECON,100A,1,Calanit Kamala,12,89,65,57,55,48,27,23,14,4,12,,14,8,,7,,3
ECON,100B,1,Steven Wood,1,33,58,90,82,46,48,22,13,,10,,12,6,,8,,2
ECON,101A,1,Stephen Bianchi,8,21,20,14,17,7,9,1,1,,,,,9,,,,5
ECON,101B,1,Raymond Hawkins,3,27,12,9,,2,1,,,,,,,3,,2,,
ECON,C102,1,Larry Karp,1,11,4,5,2,2,,1,1,,,,,2,,3,,
ECON,105,1,Joseph Lough,,14,42,46,9,,,,,,,,,24,,,,
ECON,C110,1,Robert Powell,,42,30,17,20,8,8,9,3,,,,1,7,,4,,
ECON,119,1,Daniel Acland,17,34,22,28,23,14,11,,,,,,1,13,,2,,
ECON,123,1,Joseph Farrell,1,5,6,4,3,1,,,,,,,,1,,,,
ECON,136,1,Raymond Hawkins,14,59,48,33,30,19,3,2,,,1,,1,14,,9,,3
ECON,140,1,Israel Romem,8,18,30,23,31,22,23,21,13,12,11,5,11,,,7,,
ECON,141,1,Bart Hobijn,5,6,10,12,8,3,3,3,,,3,,1,,,2,,1
ECON,C142,1,David Card,12,9,6,7,1,3,,,,,,,,2,,,,
ECON,151,1,Archana Dube,12,55,27,24,26,13,2,3,1,,,,1,9,,,,2
ECON,153,1,Archana Dube,,5,3,5,5,1,,,,,,,,,,,,
ECON,155,1,Edmund Egan,3,7,28,37,28,12,4,4,2,,,,,23,,1,,1
ECON,157,1,Archana Dube,2,20,57,52,22,8,5,2,,,,,,3,,,,
ECON,164,1,Joseph Lough,2,5,3,1,,,,,,,,,,1,,,,
ECON,C171,1,Aprajit Mahajan,4,24,11,4,7,3,,,1,,,,,9,,3,,
ECON,172,1,Gerard Roland,3,15,28,19,13,5,3,,1,,,,1,5,,2,,
ECON,C181,1,Thibault Fally,12,20,11,18,14,4,5,5,6,,2,1,7,3,,1,,1
ECON,191,1,Joseph Farrell,5,11,4,3,3,1,1,,1,1,,,2,2,,1,,
ECON,198,5,Raymond Hawkins,,,,,,,,,,,,,,14,,1,,
EDUC,52,1,Anthony Mirabelli,2,17,10,4,1,,,1,,,,,,,,,,
EDUC,98,22,Meckell Milburn; Nailah Suad-Bakari,,,,,,,,,,,,,,20,,,,1
EDUC,130,1,Benedikt Harrer,2,17,5,3,1,2,2,,,,,,,1,,1,,2
EDUC,131,1,Rebecca Poon,5,18,1,1,1,,,,,,,,,1,,,,
EDUC,140AC,1,Anthony Mirabelli,,41,16,6,1,3,,1,,,,,,2,,,,7
EDUC,C148,1,Erin Murphy-Graham,1,18,8,3,4,,,,,,,,,2,,,,1
EDUC,158,1,Anne Cunningham Carson,5,11,2,,,,,,,,,,,,,,,1
EDUC,C181,1,Nailah Suad-Bakari,2,18,,8,2,2,,,,,,,,1,,,,
EDUC,186AC,1,Beatriz Manz; Harley Shaiken,3,11,21,8,11,6,,5,2,,2,,,18,,7,,
EDUC,188,1,Sahara Baquedano-Lopez,,14,7,3,,,,1,,,,,1,,,,,
EDUC,190,1,Glynda Hull,5,15,8,2,2,,,,,,,,,,,,,
EDUC,190,2,Glynda Hull,4,18,4,2,,,1,,,,,,,,,,,1
EDUC,190,3,Glynda Hull,,25,7,,,,,,,,,,,,,,,
EDUC,190,4,Glynda Hull,1,22,2,3,,1,,,,,,,,,,,,1
EDUC,197,33,Richard Mccallum,,,,,,,,,,,,,,15,,,,1
EDUC,197,48,Anthony Mirabelli,,,,,,,,,,,,,,60,,1,,1
EDUC,197,50,Frank Worrell,,,,,,,,,,,,,,11,,,,1
EDUC,198,2,Anthony Mirabelli; Ronald Williams,,,,,,,,,,,,,,18,,1,,
EDUC,198,34,Anthony Mirabelli; Ronald Williams,,,,,,,,,,,,,,9,,1,,
EDUC,198,36,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,23,,1,,
EDUC,198,37,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,23,,1,,
EDUC,198,40,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,18,,2,,
EDUC,198,44,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,27,,1,,
EDUC,198,48,Anthony Mirabelli; Lorena Valdez,,,,,,,,,,,,,,20,,1,,
EDUC,198,50,Anthony Mirabelli; Ronald Williams,,,,,,,,,,,,,,19,,1,,
COMPSCI,9C,1,Paul Hilfinger,,,,,,,,,,,,,,2,1,5,,2
COMPSCI,9E,1,Paul Hilfinger,,,,,,,,,,,,,,21,2,30,1,14
COMPSCI,9F,1,Paul Hilfinger,,,,,,,,,,,,,,15,1,13,,20
COMPSCI,9G,1,Paul Hilfinger,,,,,,,,,,,,,,3,,5,,6
COMPSCI,9H,1,Paul Hilfinger,,,,,,,,,,,,,,10,6,9,1,5
COMPSCI,10,1,Gerald Friedland,95,46,8,13,16,13,15,3,1,,4,,3,56,,22,,8
COMPSCI,47B,1,Paul Hilfinger,,3,,2,1,1,,,,,,,1,,,2,,1
COMPSCI,61A,1,John Denero,45,173,138,241,224,75,39,32,27,3,11,9,27,115,1,62,2,6
COMPSCI,61AS,1,Paul Hilfinger; Vivek Rangaswamy,4,,2,7,3,,1,1,1,,2,,4,1,,4,,
COMPSCI,61AS,2,Alicia Luengo-Kovac; Paul Hilfinger,3,,3,5,3,2,2,,1,1,,,4,4,,4,,1
COMPSCI,61AS,3,Paul Hilfinger; Samuel Lau,2,2,2,5,6,1,1,,1,,,,3,3,,5,,1
COMPSCI,61B,1,Paul Hilfinger,49,38,34,20,12,12,8,4,2,4,1,1,7,3,,6,,1
COMPSCI,61B,2,Joshua Hug,21,18,11,11,11,7,5,1,3,5,2,,4,,2,5,,1
COMPSCI,61B,3,Joshua Hug,14,21,18,9,7,4,3,3,2,1,1,1,3,4,,4,,1
COMPSCI,61C,1,Daniel Garcia; Shimon Lustig,26,113,71,91,175,68,54,67,11,,44,,14,4,,4,,2
COMPSCI,70,1,Anant Sahai,11,92,63,56,58,25,29,12,11,9,9,9,5,2,,6,,8
COMPSCI,97,202,Gerald Friedland,,,,,,,,,,,,,,24,,1,,1
COMPSCI,97,203,John Denero,,,,,,,,,,,,,,53,,2,,
COMPSCI,98,1,Daniel Garcia,,,,,,,,,,,,,,9,,2,,
COMPSCI,98,3,Daniel Garcia,,,,,,,,,,,,,,22,,,,1
COMPSCI,98,32,Andrew Qin; Bjorn Hartmann; Si Park,,,,,,,,,,,,,,35,,5,,
COMPSCI,98,47,Pieter Abbeel; Samuel Lau,,,,,,,,,,,,,,38,1,1,,
COMPSCI,98,100,Paul Hilfinger; Vivek Rangaswamy,,,,,,,,,,,,,,8,,3,,
COMPSCI,C149,1,Alberto Sangiovanni-Vincentelli; Edward Lee,2,1,1,1,2,1,1,,,,,,1,2,,,,1
COMPSCI,150,1,John Wawrzynek,3,10,7,8,5,5,2,,2,,,,1,,,,,1
COMPSCI,160,1,Eric Paulos,,20,31,18,11,6,2,2,,,,,,,,1,,
COMPSCI,161,1,Justin Tygar,,25,19,31,32,30,14,12,8,,6,,4,,,4,,1
COMPSCI,162,1,David Culler,5,49,34,57,35,34,19,9,11,3,3,3,,6,,2,,1
COMPSCI,164,1,Rastislav Bodik,7,14,18,17,17,11,9,4,4,1,,1,,2,,1,,
COMPSCI,168,1,Sylvia Ratnasamy,5,42,61,64,58,59,55,37,9,,,,3,4,,5,,
COMPSCI,169,1,George Necula,4,12,12,11,36,8,4,5,6,,4,,2,,,,,
COMPSCI,170,1,David Wagner,4,64,59,85,114,92,21,40,23,,1,,9,2,,2,,2
COMPSCI,176,1,Nir Yosef,4,14,11,6,13,4,7,4,2,,,,1,3,1,2,,
COMPSCI,184,1,James O'Brien,8,8,9,3,14,9,11,17,2,,3,,7,,,3,,4
COMPSCI,188,1,Stuart Russell,11,26,60,59,99,77,54,13,7,3,1,1,7,3,,5,,2
COMPSCI,C191,1,K Whaley,1,14,2,,1,,,,,,,,,,,,,
COMPSCI,194,8,Daniel Garcia; James O'Brien,3,2,6,4,1,2,,,,,,,,,1,,,
COMPSCI,194,15,Kurt Keutzer,3,11,16,7,4,2,2,1,,,2,,,2,,,,
COMPSCI,194,16,John Canny,1,4,26,14,10,4,2,,,,,,,3,,1,,
COMPSCI,194,26,Alexei Efros,7,20,17,7,4,3,1,1,,,,,2,4,1,2,,
COMPSCI,194,901,Abigail Vanmuijen,1,13,4,2,5,,,,,,,,,4,,,,
COMPSCI,194,902,Emily Rice,,2,5,,,,,,,,,,,3,1,1,,
COMPSCI,194,903,David Charron,,1,2,3,5,2,,,,,,,,,,,,
COMPSCI,195,1,Brian Harvey; John Denero,,,,,,,,,,,,,,149,,2,,
COMPSCI,197,1,Paul Hilfinger,,,,,,,,,,,,,,10,,,,1
COMPSCI,197,200,Daniel Garcia; Shimon Lustig,,,,,,,,,,,,,,24,,1,,
COMPSCI,197,203,John Denero,,,,,,,,,,,,,,28,,1,,
COMPSCI,198,1,Daniel Garcia,,,,,,,,,,,,,,34,,9,,
COMPSCI,198,32,Andrew Qin; Bjorn Hartmann; Si Park,,,,,,,,,,,,,,42,,13,,
COMPSCI,198,43,Michael Lannin; Pieter Abbeel,,,,,,,,,,,,,,19,,1,,
COMPSCI,198,47,Pieter Abbeel; Samuel Lau,,,,,,,,,,,,,,53,,1,,
EL ENG,20,1,Babak Ayazifar,3,94,11,5,80,13,4,61,8,,8,2,6,,,5,,
EL ENG,40,1,Michel Maharbiz,63,72,57,61,40,25,16,9,10,6,4,3,1,3,,5,,1
EL ENG,98,4,Clark Nguyen,,,,,,,,,,,,,,27,,3,,
EL ENG,105,1,Ming-Chiang Wu,3,13,,,13,4,7,3,,,,,,,,,,
EL ENG,120,1,Ronald Fearing,2,17,6,4,6,7,4,3,2,,3,,9,3,1,,1,1
EL ENG,C125,1,Ruzena Bajcsy,3,10,7,4,2,,,,,,,,,,,,,
EL ENG,126,1,Kannan Ramchandran,4,11,13,8,11,11,7,3,,,2,,2,2,1,1,,1
EL ENG,C128,1,Alexandre Bayen,4,10,4,9,4,2,3,2,,,1,,1,,,,,
EL ENG,130,1,Ali Javey,1,3,8,7,4,3,1,1,,,,,,,,,,1
EL ENG,137A,1,Alexandra Von Meier,1,5,2,4,6,1,1,1,,,,,,,,1,,1
EL ENG,141,1,Vladimir Stojanovic,2,6,3,3,3,1,,1,,,,,1,1,1,,,
EL ENG,143,1,Clark Nguyen,2,6,6,2,3,6,1,,3,,,,,1,,,,
EL ENG,147,1,Kristofer Pister,,9,2,,4,,,1,,,,,,,1,1,,
EL ENG,C149,1,Alberto Sangiovanni-Vincentelli; Edward Lee,4,16,11,4,6,11,2,3,,,,,,,,,,
EL ENG,198,4,Clark Nguyen,,,,,,,,,,,,,,20,,3,,
"ENE,RES",C100,1,Daniel Kammen,6,37,27,16,10,,,,,,,,,55,,8,,
"ENE,RES",101,1,Danielle Christianson; John Harte; Maya Hayden,,4,5,5,,,,2,,,1,,,2,,,,
ENGIN,7,1,Mohammad-Reza Alam,5,25,19,8,14,14,6,8,3,3,,1,8,4,,6,,
ENGIN,7,2,Grace O'Connell,5,24,17,7,8,10,7,3,1,1,,2,7,7,,2,1,
