Course Subject Cd,Course Number,Section Nbr,Instr Name Concat,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,Pass,Satisfactory,Not Pass,Unsatisfactory,Incomplete
HISTORY,100AP,2,Randall Souza,,4,3,3,,,,,,,,,,2,,,,
PLANTBI,220B,1,Igor Grigoriev,2,6,,3,1,,,,,,,,,,,,,
CHM ENG,295N,1,Nitash Balsara,2,5,4,,,,,,,,,,,1,,,,
ECON,270C,1,Andres Rodriguez-clare; Benjamin Faber,2,6,3,1,,,,,,,,,,,,,,
AEROSPC,135B,1,Christopher Carroll; Christopher Francis,8,2,1,,,,1,,,,,,,,,,,
CY PLAN,180,1,Daniel Lindheim,,4,5,2,1,,,,,,,,,,,,,
PUB POL,299,4,Lawrence Magid,3,4,3,2,,,,,,,,,,,,,,
VIS STD,238,1,M Ubbelohde,2,7,1,,,,,,,,,,,,2,,,
MATH,261A,1,Vera Serganova,2,7,,1,,,,,,,,,2,,,,,
VIS STD,229,4,Kyle Steinfeld,2,3,2,,,,,,,,,,,,5,,,
PB HLTH,221,1,Lonnie Snowden,1,8,1,,,,,,,,,,,,2,,,
LEGALST,190,4,Emily Bruce,,2,6,,4,1,,,,,,,,,,,,
CHINESE,1A,3,Damien Donnelly; Weisi Cai,,5,6,1,,1,,,,,,,,,,,,
SPANISH,109,1,Emilie Bergmann,1,6,,3,,,,,,,,,,3,,,,
SCANDIN,100B,1,Karen Moller,1,6,4,2,,,,,,,,,,,,,,
ENGLISH,190,3,Jeffrey Blevins,,9,1,1,2,,,,,,,,,,,,,
PUB POL,299,5,Larry Rosenthal,3,6,3,,,,,,,,,,,,,,,1
CY PLAN,290,00E,Paul Waddell,3,7,1,,,,,,,,,,,,2,,,
PORTUG,102,1,Clelia Donovan; Mirian Hong,,7,1,,,,,,,,,,,4,1,,,
VIETNMS,1B,1,Hanh Tran,,1,7,4,,,1,,,,,,,,,,,
EDUC,223B,6,Michael Ranney,,8,,1,,,,,,,,,,3,1,,,
PHYSICS,240B,1,Steven Louie,4,5,2,,,,,,,,,,,,2,,,
TURKISH,102B,1,Jessica Kaiser,9,1,,,1,,,,,,,,,2,,,,
VIS STD,100D,3,Ronald Rael,,6,3,3,,,1,,,,,,,,,,,
JOURN,298,1,Jennifer Kahn,,2,8,2,,,,,,,,,,,1,,,
COLWRIT,10B,1,John Levine,,10,1,,1,,,,,,,,,1,,,,
SOCIOL,201B,1,Marion Fourcade-Gourinchas,2,6,5,,,,,,,,,,1,,,,,
ENGLISH,190,11,Donna Jones,1,7,5,1,,,,,,,,,,,,,,
CHINESE,10X,3,Li Liu,,7,4,,1,,,,,,,,,2,,,,
FRENCH,2,8,Maya Sidhu; Seda Chavdarian,,9,3,,,1,,1,,,,,,,,,,
COLWRIT,R1A,2,Benjamin Spanbock,,,3,4,5,2,,,,,,,,,,,,
ANTHRO,189,4,Peter Skafish,,8,2,,3,1,,,,,,,,,,,,
ANTHRO,189,1,Mary Mather George,,9,2,,2,1,,,,,,,,,,,,
KOREAN,112,1,Meehyei Lee,1,11,,,,,,,,,,,,1,,1,,
VIS STD,204B,2,Neyran Turan,,6,1,6,,1,,,,,,,,,,,,
CY PLAN,248,1,John Ellis; Leslie Huang,8,3,,,2,1,,,,,,,,,,,,
LD ARCH,221,1,John Radke,6,5,1,2,,,,,,,,,,,,,,
RUSSIAN,4,1,Dominick Lawton; Lisa Little,,8,4,1,,,,,,,,,,,1,,,
HISTORY,103D,1,Margaret Chowning; Yana Skorobogatov,,6,5,1,2,,,,,,,,,,,,,
GERMAN,101,1,Nikolaus Euba; Simone Sofia Stirner,2,3,8,1,,,,,,,,,,,,,,
COM LIT,R1B,18,Sherilyn Hellberg; Victoria Kahn,,,3,5,3,3,,,,,,,,,,,,
COLWRIT,R1A,24,Teri Crisp,,3,3,7,,1,,,,,,,,,,,,
ENGIN,201,1,Ronald Yeung,2,4,,1,,,,,,,,,,,7,,,
PACS,195,2,Tetsushi Ogata,,3,4,3,4,,,,,,,,,,,,,
CY PLAN,C217,1,Daniel Rodriguez,1,7,5,,,,,,,,,,,,1,,,
FRENCH,178B,1,Damon Young,1,8,4,,,,,,,,,,,1,,,,
IND ENG,264,1,Deepak Rajan,5,3,1,,,,,,,,,,,,5,,,
ENV DES,106,1,Emily Pilloton,,5,5,2,2,,,,,,,,,,,,,
HISTORY,101,3,Elizabeth Wenger,,6,4,3,,,1,,,,,,,,,,,
SLAVIC,134E,1,Anna Muza,2,11,,,1,,,,,,,,,1,,,,
COLWRIT,R4B,9,Michael Larkin,,5,6,3,1,,,,,,,,,,,,,
JAPAN,100X,1,Noriko Wallace,,9,2,,2,,,,,,,,,2,,,,
ENGLISH,190,13,George Starr,,4,9,1,,,,,,,,,,1,,,,
CHEM,299,27,John Hartwig,1,9,1,,,,,,,,,,,,4,,,
HISTART,R1B,6,Ivy Mills; Jason Rozumalski,,4,6,3,2,,,,,,,,,,,,,
MUSIC,170,1,James Davies,,4,6,4,1,,,,,,,,,,,,,
ENGIN,45L,1,Jose Fonseca Vega; Junpyo Kwon; Phillip Messersmith,,9,3,,,1,,,2,,,,,,,,,
ENGLISH,R1A,4,Katherine Snyder; Kathryn Fleishman,,3,6,5,1,,,,,,,,,,,,,
CIV ENG,123L,1,Hannah Johnson; Stephen Mahin,4,4,4,3,,,,,,,,,,,,,,
SLAVIC,R5A,1,Lily Scott; Lyubov Golburt,,2,5,4,4,,,,,,,,,,,,,
PHYS ED,1,32,Russell Ahn,,3,,1,,,,,,,,,,10,,1,,
HISTORY,100F,2,Brian Baumann,3,8,3,1,,,,,,,,,,,,,,
COLWRIT,10A,2,Donnett Flash,1,8,5,1,,,,,,,,,,,,,,
MATH,H53,1,Insuk Seo,7,5,,2,,,,,,,1,,,,,,,
S ASIAN,R5B,1,Rebecca Whittington; Robert Goldman,,2,4,7,2,,,,,,,,,,,,,
INTEGBI,138,1,George Bentley,12,1,,,1,,,,,,,,,1,,,,
CHEM,208,1,Kenneth Raymond,3,5,6,2,,,,,,,,,,,,,,
HISTART,192G,1,Lauren Kroiz,1,13,1,1,,,,,,,,,,,,,,
THEATER,R1B,4,Lindsey Summers,,7,5,3,1,,,,,,,,,,,,,
EA LANG,R1B,1,Chelsea Ward; H. Horton,,1,11,3,,,,,,,,,1,,,,,
FRENCH,14,1,Jean-Baptiste Contargyris; Richard Kern,,8,5,1,,,,,,,,,,2,,,,
HISTORY,R1B,3,Margaret Chowning; Raphael Murillo,,7,6,2,1,,,,,,,,,,,,,
RHETOR,137,1,Winnie Wong,,2,10,3,,,,,,,,,,1,,,,
ESPM,175L,2,Patina Mendez,,13,1,1,,1,,,,,,,,,,,,
ENGLISH,R1A,1,Frank Cruz; Katherine Snyder,,1,7,4,4,,,,,,,,,,,,,
EA LANG,R1B,2,H. Horton; Jon Pitt,,8,5,2,,,,,,,,,1,,,,,
POL SCI,191,3,Rodney Hero,,8,5,2,1,,,,,,,,,,,,,
AFRICAM,R1B,1,Kianna Middleton; Leigh Raiford,,5,6,2,,,3,,,,,,,,,,,
INFO,234,1,John Chuang,2,11,1,,,,,,,,,,,2,,,,
ENGLISH,R1B,16,Katherine Snyder; Rosalind Diaz,,3,8,3,,,,2,,,,,,,,,,
ECON,270B,1,Edward Miguel,,4,10,1,1,,,,,,,,,,,,,
RHETOR,R1A,2,Ivy Mills; Kuan Hwa,,10,1,,4,,,,1,,,,,,,,,
PB HLTH,252B,1,John Marshall,4,8,2,,,,,,,,,,,,2,,,
MUSIC,128V,1,Mary Ann Smart,,7,7,1,,,1,,,,,,,,,,,
PHYS ED,4,6,Lon Rork,,2,,,,,,,,,,,,11,2,,1,
COM LIT,R1B,22,Kfir Cohen,,3,2,3,8,,,,,,,,,,,,,
ENGLISH,R1B,4,Katherine Snyder; Pierre Tchetgen,,8,5,2,,1,,,,,,,,,,,,
PHYS ED,1,34,Russell Ahn,,1,,,4,,,,,,,,1,10,,,,
ANTHRO,R5B,4,Laurie Wilkie; William Stafford,5,6,4,1,,,,,,,,,,,,,,
RHETOR,R1B,6,Ivy Mills; Michael McGee,1,8,6,,,,,,,,1,,,,,,,
FILIPN,1B,3,Karen Llagas,1,9,4,,,,,,,,,,,2,,,,
COLWRIT,R4B,13,Ryan Sloan,,6,8,1,1,,,,,,,,,,,,,
GERMAN,R5B,1,Cara Tovey; Karen Feldman,,9,5,1,,1,,,,,,,,,,,,
MUSIC,145,1,Magen Solomon; -,,10,,1,,,,,,,,,,2,3,,,
PHYS ED,4,5,Richard Morris,,3,,,,,,,,,,,,9,4,1,,
PHYS ED,3,2,Elmar Stefke,,,2,,,,,,,,,,,12,2,1,,
ANTHRO,R5B,2,Hector Beltran; Laurie Wilkie,2,13,1,1,,,,,,,,,,,,,,
JOURN,298,9,Thomas Miller,2,12,1,2,,,,,,,,,,,,,,
COLWRIT,R4B,7,Catherine Oakes,,4,8,2,3,,,,,,,,,,,,,
ENGLISH,R1B,5,Adam Ahmed; Katherine Snyder,,3,6,7,1,,,,,,,,,,,,,
FRENCH,R1B,3,Susan Maslan; Zane Burris,,8,7,1,1,,,,,,,,,,,,,
COLWRIT,R4B,3,Chisako Cole,,6,7,2,2,,,,,,,,,,,,,
SLAVIC,R5A,3,Kathryn Dewaele; Lyubov Golburt,,6,7,2,2,,,,,,,,,,,,,
PHYS ED,2,14,Russell Ahn,,2,,,1,,,,,,,,,13,,1,,
AFRICAM,R1A,1,Aparajita Nanda,2,4,8,3,,,,,,,,,,,,,,
PB HLTH,290,11,Barbara Laraia,10,4,,,,,,,,,,,,,2,,,1
SOC WEL,250B,1,James Bachman,1,12,2,2,,,,,,,,,,,,,,
CELTIC,R1B,2,Thomas Walsh,,8,2,3,4,,,,,,,,,,,,,
VIETNMS,39,2,Karen Llagas; Sylvia Tiwon,2,9,5,,,,,,,,,,,1,,,,
NATAMST,R1A,1,Sarah Whitt; Thomas Biolsi,,14,1,,,1,,1,,,,,,,,,,
ITALIAN,R5B,3,Barbara Spackman; Julia Nelsen,,1,7,5,4,,,,,,,,,,,,,
LINGUIS,1B,2,Sherry Hicks,6,9,,1,,,,,,,,,,1,,,,
MCELLBI,230,1,Dirk Hockemeyer; Michael Rape; Randy Schekman,,5,5,5,2,,,,,,,,,,,,,
HISTART,R1B,3,Ivy Mills; Yi Yi Mon Kyo,,11,2,2,2,,,,,,,,,,,,,
ART,12,1,Asma Kazmi,3,11,2,,1,,,,,,,,,,,,,
"ENE, RES",190,1,Jalel Sager,,11,4,1,,,,,,,,,,1,,,,
GEOG,157,1,Jon Kosek,4,11,,,1,,,,,,,,,,,1,,
SLAVIC,R5B,3,Lyubov Golburt; Matthew Kendall,,4,10,2,,,,,,,,,1,,,,,
PERSIAN,20B,1,Fatemehsadat Mirsharifi,10,5,1,,,,,,,,,,,1,,,,
THEATER,109,1,Margo Hall-callender; Maureen Tang,,14,1,,2,1,,,,,,,,,,,,
AFRICAM,C156,1,Jovan Lewis,,4,9,3,,,,,,,,,,2,,,,
HISTART,R1B,2,Catherine Telfair; Ivy Mills,,10,6,,,1,,,,,,,1,,,,,
ASAMST,R2B,2,Anna Leong; Maria Faini,,7,7,3,,,1,,,,,,,,,,,
COLWRIT,10A,4,Daniel Husman,,10,6,1,,,,,,,,,,,,1,,
PB HLTH,200A,1,Jodi Halpern,3,3,6,,,,,,,,,,,,6,,,
S ASIAN,R5B,3,Abhijeet Paul; Robert Goldman,,3,3,10,2,,,,,,,,,,,,,
PERSIAN,1B,1,Fatemehsadat Mirsharifi,9,7,1,,,,,,,,,,,,1,,,
ENGLISH,R1A,5,Jessica Carr; Katherine Snyder,,9,4,4,1,,,,,,,,,,,,,
PB HLTH,224A,1,Hector Rodriguez,6,10,1,1,,,,,,,,,,,,,,
CHICANO,R1B,1,Raul Coronado; Robert Reyes,,5,8,3,2,,,,,,,,,,,,,
CHM ENG,196,8,Jay Keasling,4,12,,,,1,,,,,,,,1,,,,
MIL SCI,3,1,Emma Cuevas; Stephen Suhr,,5,9,3,1,,,,,,,,,,,,,
HISTART,R1B,8,Ivy Mills,,3,8,3,4,,,,,,,,,,,,,
MUSIC,44,3,Candace Johnson,6,10,1,,1,,,,,,,,,,,,,
SOC WEL,275,1,Eveline Chang,1,14,,1,,,,,,,,,,,2,,,
SOC WEL,298,7,Eveline Chang,4,12,1,1,,,,,,,,,,,,,,
CY PLAN,116,1,Kimberly Smith,3,5,9,1,,,,,,,,,,,,,,
MUSIC,R1B,1,Sean Hallowell,2,11,4,2,,,,,,,,,,,,,,
OPTOM,230B,1,Christina Wilmer,1,15,2,1,,,,,,,,,,,,,,
KOREAN,1B,2,Meehyei Lee; Minsook Kim,,16,1,,,,,,,,,,,1,,,,1
PHYS ED,2,3,Elmar Stefke,,,,,1,,,,,,,,,12,4,2,,
ASAMST,176,1,Fae Ng,9,8,1,1,,,,,,,,,,,,,,
MCELLBI,240,1,Barbara Meyer; Douglas Koshland,,4,9,4,2,,,,,,,,,,,,,
ESPM,175B,1,Abigail Cochran; Kurt Spreyer,,8,2,8,,1,,,,,,,,,,,,
VIETNMS,R5B,3,Joseph Scalice; Robert Goldman,,9,7,2,1,,,,,,,,,,,,,
RHETOR,158,1,Felipe Gutterriez,,6,8,3,,,,,,,,,,2,,,,
OPTOM,231B,1,Christina Wilmer,1,15,2,1,,,,,,,,,,,,,,
GPP,105,1,Clare Talwalker,,5,8,2,4,,,,,,,,,,,,,
OPTOM,298B,1,Christina Wilmer,1,15,2,1,,,,,,,,,,,,,,
ENGLISH,R1A,2,Katherine Snyder; Mark Scott,,6,8,3,,,,2,,,,,,,,,,
MATH,214,1,Ian Agol,1,11,3,,4,,,,,,,,,,,,,
PHYS ED,1,11,Dini Wong,,1,,1,,,,,,,,,,15,,3,,
PB HLTH,260F,1,Eva Harris,13,5,1,,,,,,,,,,,,1,,,
GERMAN,R5B,3,Jonathan Cho Polizzi; Karen Feldman,3,11,5,1,,,,,,,,,,,,,,
PHYS ED,1,29,Jason Britton,,6,2,1,,,,,,,,,,11,,,,
GERMAN,R5B,4,Karen Feldman; Scott Shell,,14,3,2,,,,,,,,,1,,,,,
CIV ENG,200C,1,Evan Variano,,16,1,2,1,,,,,,,,,,,,,
ART,118,1,Indira Morre,10,4,5,,,,,,,,,,,1,,,,
INFO,190,2,James Pierce,3,9,7,1,,,,,,,,,,,,,,
ENV DES,R3B,1,Eric Peterson; Renee Chow,,4,5,7,4,,,,,,,,,,,,,
PHYS ED,2,17,Richard Morris,1,,,1,,,,,,,,,,16,2,,,
UGIS,82,1,Allison Krasnow,,14,4,,,1,,,,,,,,1,,,,
SOC WEL,210B,1,Barbara Ivins; Laura Frame,9,9,1,,,,,1,,,,,,,,,,
EA LANG,191,1,Mark Csikszentmihalyi,,10,4,,1,,,,,,,,,5,,,,
KOREAN,1B,6,Junghee Park; Meehyei Lee; Minsook Kim; Soojin Lee,,13,3,,,,,,,,,,,3,1,,,
CHEM,299,76,Omar Yaghi,5,10,5,1,,,,,,,,,,,,,,
COMPSCI,274,1,Jonathan Shewchuk,2,9,5,5,,,,,,,,,,,,,,
GERMAN,R5B,5,Karen Feldman; Lindsay Preseau,2,5,8,6,,,,,,,,,,,,,,
PHYS ED,1,45,William Caraway,,2,,,,,,1,,,,,,17,1,,,
PHYS ED,2,13,Russell Ahn,,3,,1,5,,,,,,,,,12,,,,
EDUC,188B,1,Bayley Marquez; Sahara Baquedano-Lopez,4,14,2,,,,,,,,,,1,,,,,
NATAMST,R1B,1,Jesse Eclarinal; Thomas Biolsi,2,8,7,4,,,,,,,,,,,,,,
EDUC,391A,1,Ariel Dolid; Elisa Salasin,3,14,3,,1,,,,,,,,,,,,,
KOREAN,1B,3,Minsook Kim; Seung-Eun Chang; Soojin Lee,,11,5,1,,,,,,,,,,5,,,,
THEATER,141,1,Susan Kwan,,19,,,1,,,,,,,,,,1,1,,
PHYS ED,1,10,Dini Wong,,4,,,,,,,,,,,,11,5,2,,
THEATER,177,1,Michael St. Clair,3,17,,,1,,,,,,,,,1,,,,
PB HLTH,210D,1,Kim Harley,2,12,6,,,,,,,,,,,,2,,,
ASAMST,194B,1,Dawn Lee -tu,,13,6,2,,,,,,,1,,,,,,,
PUB POL,290,20,Amy Slater,,5,11,5,,,,,,,,,,,1,,,
JAPAN,1B,6,Kayoko Imagawa; Wakae Kambara; Yuriko Caltabiano,3,8,6,,5,,,,,,,,,,,,,
JOURN,222,1,Jeremy Rue; Richard Hernandez,4,16,,,,,1,,1,,,,,,,,,
UGBA,192A,1,Joseph Dougherty,,6,11,5,,,,,,,,,,1,,,,
PB HLTH,170C,1,Charlotte Smith,,20,1,1,1,,,,,,,,,,,,,
OPTOM,200BL,2,Brian Wolff; John Corzine; Maziar Haririfar; Robert Dister,1,12,5,5,,,,,,,,,,,,,,
CIV ENG,C276,1,Christina Hale; Norman Abrahamson,,6,15,2,,,,,,,,,,,1,,,
PHYS ED,2,2,Elmar Stefke,,,1,,,,,,,,,,,16,3,4,,
"ENE, RES",254,1,Duncan Callaway,,11,6,6,1,,,,,,,,,,,,,
VIS STD,240,1,Luisa Caldas,1,11,11,1,,,,,,,,,,,,,,
CIV ENG,273,1,Michael Riemer,1,14,8,1,,,,,,,,,,,,,,
OPTOM,200BL,3,Dennis Fong; Jennifer Seino; Robert Dister,4,13,6,1,,,,,,,,,,,,,,
PHYS ED,1,43,Richard Morris,,5,,1,,,,,,,,,,14,4,,,
UGIS,82,3,Edward Ham,2,20,1,,,,,,,,,,,,,1,,
MUSIC,44,2,Candace Johnson,12,9,1,,,,,,,,,,,2,,,,
PHYS ED,3,10,Lon Rork,,1,1,,,,,,,,,,,21,1,,,
OPTOM,200BL,1,Jennifer Seino; Lillian Wang; Robert Dister,2,17,4,1,,,,,,,,,,,,,,
PHYS ED,2,8,Susanna Li-Jue,,4,,,1,,,,,,,,,19,1,,,
PB HLTH,196,2,David Potts; Ruth Norris,7,10,3,5,,,,,,,,,,,,,,
EDUC,190AC,3,Erin Murphy-Graham; Tiffani Johnson,,12,6,6,1,,,,,,,,,,,,,
KOREAN,1BX,1,Kijoo Ko; Seung-Eun Chang,,9,11,2,3,,,,,,,,,,,,,
MUSIC,44,1,Candace Johnson,12,10,1,,,,,,,,,,,2,,,,
AFRICAM,131,1,Michel Laguerre,,13,9,1,,,,,,,,,,3,,,,
COMPSCI,284B,1,James O'Brien,,18,5,2,,,,,,,,,,1,,,,
PB HLTH,219E,1,Claire Snell-Rood,,13,9,1,,,,,,,,,,,3,,,
PUB POL,290,2,Amy Slater,,16,5,4,,,,,,,,,,,1,,,
SOC WEL,250C,1,Luna Calderon,5,12,9,,,,,,,,,,,,1,,,
MUSIC,150C,1,Betty Woo; Jacqueline Chew; James Davies; Jeffrey Sykes; Karen Rosenak; Louise Bidwell; Martha Wasley; Michael Orland,3,16,5,3,,,,,,,,,,,,,,
BIO ENG,221,1,Dorian Liepmann,7,16,3,,,,,,,,,,,,1,,,
NUSCTX,145,1,Ruth Schrager,2,23,1,,1,,,,,,,,,,,,,
PHYSICS,5BL,1,Amin Jazaeri; Yi Chen,2,21,4,,,,,,,,,,,1,,,,
NATAMST,110,1,Diane Pearson,,25,1,,,,,,,,,,,1,,1,,
MEC ENG,290H,1,Julie Sinistore; William Schneiderman,,7,15,4,2,,,,,,,,,,,,,
UGBA,100,2,Krystal Thomas,,4,16,7,1,,,,,,,,,,,,,
LD ARCH,160,1,Nathan Lozier,,5,12,10,1,,,,,,,,,,,,,
NATAMST,20B,1,Enrique Lima,,16,1,4,,,,,,,,,,8,,,,
PHYS ED,3,7,Lon Rork,,,,,1,,,1,,,,,,25,3,,,
EDUC,246A,1,Katherine Suyeyasu,5,23,1,,1,,,,,,,,,,,,,
VIS STD,200B,1,Danelle Guthrie-buresh; Rudabeh Pakravan,,4,9,12,5,,,,,,,,,,,,,
ENGIN,295,6,Alexandre Beliaev,2,14,9,6,,,,,,,,,,,,,,
PHYS ED,1,19,Jason Britton,,7,,1,,,2,,,,,,,21,,,,
ASAMST,R2B,1,Anna Leong,,2,14,12,3,,,,,,,,,,,,,
MEC ENG,C231B,1,Andrew Packard; Francesco Borrelli,,6,17,6,,,,,,,,,,,2,,,
PHYS ED,1,18,Susanna Li-Jue,,5,3,,,,,,,,,,,20,3,,,
UGBA,100,1,Arturo Perez-Reyes,,3,6,16,6,,,,,,,,,,,,,
BIO ENG,115,1,Hayley Lam; Irina Conboy,,20,6,3,2,,,,,,,,,,,,,
UGBA,100,6,Janet Brady,,5,14,11,2,,,,,,,,,,,,,
NUSCTX,135,1,Kristen Rasmussen,1,28,,,2,,,1,,,,,,,,,,
CY PLAN,201B,1,Daniel Chatman; Jesus Barajas,,15,12,5,1,,,,,,,,,,,,,
ENGIN,296MB,24,Lee Fleming,1,11,12,9,,,,,,,,,,,,,,
PHYS ED,1,16,Dini Wong,,4,,,,,1,,,,,,,25,3,,,
IND ENG,185,1,Ricardo San Martin,6,22,4,,,,,,,,,,,2,,,,
TURKISH,165,1,Jaleh Pirnazar,,22,6,,,,,,,,,,,6,1,,,
PHYS ED,1,24,Toni Mar,,6,,,,,,,,,,,,24,2,4,,
UGBA,192T,1,Kellie Mcelhaney,,6,9,8,13,,,,,,,,,,,,,
PHYS ED,1,27,Toni Mar,,5,,,,,,,,,,,1,27,,3,,
UGIS,120,1,Timothy Wolcott,6,18,11,,,,,,,,,,,,,2,,
PHYS ED,1,13,Toni Mar,,8,,,,,,,,,,,,22,5,3,,
PHYS ED,3,8,Lon Rork,,11,1,,,,,,,,,,,26,1,,,
CHICANO,174,1,Pablo Gonzalez,5,29,2,3,,,,,,,,,,,,,,
SOC WEL,107,1,Kimberly Klein,3,35,1,,,,,,,,,,,1,,,,
ENGIN,270G,3,Joy Ahn; Martina Jones,,9,11,9,11,,,,,,,,,,,,,
ENGIN,270G,2,Joy Ahn; Martina Jones,,9,14,14,10,,,,,,,,,,,,,
IND ENG,290,2,Ilan Adler; Yang Wang,,32,7,3,,,,,,,,,,,5,,,
MEC ENG,191K,1,Marcel Kristel,2,39,3,,,,,,,,,,,4,,,,
ESPM,100ES,1,Dennis Baldocchi,8,30,12,,2,,,,,,,,,,,,,
ENGIN,270G,1,Joy Ahn; Martina Jones,,16,9,13,14,,,,,,,,,,,,,
OPTOM,430C,1,Anne Moy; Carl Jacobsen; Christina Wilmer; Craig Hisaka; Edward Revelli; Frank Balestrery; Glen Ozawa; Kathy Tran; Lillian Wang; Marianne Pia Hoenig; Marlena Chu; Nicholas Kerry; Pam Satjawatcharaphong; Patrick Woodring; Sara Frane; Sarah Fisher; Stephen Chun; Thomas Callan; Tonya Watson; Vikki Yu,,1,41,21,,1,,,,,,,,,,,,
VIS SCI,217,1,Clifton Schor; Martin Banks,17,36,,,17,1,,,,,,,,,,,,
MUSIC,148,1,Cornelius Ladzekpo,24,49,1,,2,,,,,,,,,,,,,
NUSCTX,115,1,Dale Johnson; Hou-hsien Chiang,15,63,2,,,,,,,,,,,3,,,,
PUB POL,200,1,Amy Lerman; Jane Mauldon; Mia Bird,19,53,20,,1,,,,,,,,,,,,,
NE STD,20B,2,Hatem Bazian,3,3,2,1,,,1,,,,,,,,,,,
FRENCH,3,4,Tyler Blakeney; Vesna Rodic,1,1,2,1,,,,,,,,,,5,,,,
NE STD,1B,4,Nathalie Khankan,,4,3,,1,1,,,,,,,,1,,,,
ESPM,88A,1,Nina Kelly; Patricia Frontiera,3,3,,1,,,,,,,,,,2,,1,,
CHEM,C191,1,Brian Barch; Maya Lewin-Berlin; Umesh Vazirani,,5,1,2,1,,,,,,,,,1,,,,
TURKISH,C104,1,Terri-Lynn Tanaka,,5,2,1,1,,,,,,,,,1,,,,
MEC ENG,292B,1,Robert Hennigar,,2,5,1,1,,,,,,,,,,1,,,
FRENCH,120B,1,Eglantine Colon,3,3,,1,2,,,,,,,,,1,,,,
MUSIC,53B,2,David Pereira; Jonathan Kulpa,2,3,1,3,1,,,,,,,,,,,,,
HIN-URD,103B,1,Gregory Bruce,,5,1,1,2,,1,,,,,,,,,,,
NE STD,107,1,John Hayes,1,5,1,,1,,,,,,,,,2,,,,
ENVECON,264,1,Meredith Fowlie; William Reed Walker,1,3,3,2,1,,,,,,,,,,,,,
KOREAN,1B,1,Minsook Kim; Seung-Eun Chang; Soojin Lee,1,6,2,,1,,,,,,,,,1,,,,
LD ARCH,C177,1,Gregory Biging; John Radke,3,,4,2,1,,,,,,,,,1,,,,
MIL SCI,132,1,Christopher Crager; Stephen Suhr,2,5,2,1,,,,1,,,,,,,,,,
RUSSIAN,1,2,Lisa Little; Semen Leonenko,1,5,2,,,,,,,,1,,,2,,,,
VIS STD,100D,4,Kyle Steinfeld,1,4,2,3,1,,,,,,,,,,,,,
EL ENG,241B,1,Borivoje Nikolic,2,1,5,2,1,,,,,,,,,,,,,
FRENCH,102,3,Rachel Shuh,,2,5,2,1,,,,,,,,1,,,,,
UGIS,156,1,David Beecher,,2,4,2,1,,,,,,,,,2,,,,
POL SCI,191,2,Helene Silverberg,2,2,3,3,,,,,,,,,,1,,,,
HISTORY,101,13,Alexander Cook,,6,1,2,,1,,,,,,,1,,,,,
PUB POL,290,6,Sarumathi Jayaraman,1,4,3,1,,,,,,,,,,,2,,,
GERMAN,3,1,George Estes; Nikolaus Euba,,2,4,,,1,,,,,,,,3,,1,,
JOURN,298,12,James Fahn; Mark Schapiro,,4,3,1,2,,,,,,,,,,1,,,
SPANISH,135W,1,Estelle Tarica,,4,2,1,2,,,2,,,,,,,,,,
ENGLISH,190,7,Wendy Xin,2,4,3,1,1,,,,,,,,,,,,,
MCELLBI,C112L,1,Arash Komeili; Carly Grant; Norma Morella,,2,,5,2,1,1,,,,,,,,,,,
CHEM,222,1,Graham Fleming,,4,3,2,1,1,,,,,,,,,,,,
MCELLBI,90A,1,Jeremy Thorner,2,2,3,2,2,,,,,,,,,,,,,
PLANTBI,C112L,1,Arash Komeili; Carly Grant; Norma Morella,,3,1,4,2,,,1,,,,,,,,,,
CHEM,263B,1,Felix Fischer,1,3,3,2,2,,,,,,,,,,,,,
INFO,283,1,Divya Ramachandran,2,6,1,,,,,,,,,,,1,1,,,
COLWRIT,R1A,8,Donnett Flash,,,2,3,4,1,,,2,,,,,,,,,
TURKISH,101B,1,Denis Ekici,4,5,1,1,,,,,,,,,,1,,,,
PB HLTH,260C,1,George Sensabaugh; Kathleen Loretz,1,4,4,1,2,,,,,,,,,,,,,
MUSIC,53B,1,David Pereira,1,4,1,,2,4,,,,,,,,,,,,
NE STD,1B,7,Ahmed Khater; -,1,6,2,,,1,,,,,,,,2,,,,
EPS,124,1,David Shuster,1,2,4,1,4,,,,,,,,,,,,,
MATH,222B,1,Daniel Tataru,6,2,1,,2,,,,,,,,,,1,,,
PLANTBI,C114,1,Britt Glaunsinger; Laurent Coscoy,,4,,,4,2,1,,,,,,,1,,,,
VIS STD,185X,1,Anthony Dubovsky,2,5,3,1,1,,,,,,,,,,,,,
PB HLTH,196,5,Scott Lee,3,3,3,1,,,,,,,,,,2,,,,
CHINESE,10X,2,Li Liu,,4,2,,1,2,,,,,,,,3,,,,
GERMAN,108,1,Chenxi Tang,2,4,4,1,,1,,,,,,,,,,,,
CIV ENG,246,1,Seyed Hashemi; Yingjie Wu,1,6,1,,2,2,,,,,,,,,,,,
ENGLISH,C181,1,Elizabeth Honig; Jess Bailey,,2,3,3,2,,,,,,,,,2,,,,
MEC ENG,292E,1,Christopher Dames,2,3,,4,2,,,,,,,,,,1,,,
COM LIT,R1B,6,Bristin Jones; Victoria Kahn,,1,,4,4,2,,,,,,,,,,,,1
SPANISH,115,1,Michael Iarocci,,3,2,5,1,,,,,,,,,1,,,,
FRENCH,2,3,Lauren Dixon; Seda Chavdarian,,8,2,1,1,,,,,,,,,1,,,,
