Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
45,23642,,23642,,23642,George Bentley; Maggie Cheng; Nga Nguyen,,Integrative Biology,198,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,23642,,23642,,23642,George Bentley; Maggie Cheng; Nga Nguyen,,Integrative Biology,198,002,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
31,23643,,23643,,23643,Jose Pablo Vazquez-Medina; Cayle Concepcion; Tiffany Thamrun; Mikayla Wong,,Integrative Biology,198,003,Credit,Non-Letter Grade,Pass,Directed Group Stdy
28,23644,,23644,,23644,Annaliese Beery; Diana Chernyak; Jenna Levin,,Integrative Biology,198,004,Credit,Non-Letter Grade,Pass,Directed Group Stdy
6,24059,,24059,,24059,Brent Mishler; Zachary Chestnut,,Integrative Biology,198,201,Credit,Non-Letter Grade,Pass,Directed Group Stdy
17,25067,,25067,,25067,Becca Tarvin,,Integrative Biology,198BC,001,Credit,Non-Letter Grade,Pass,Berkeley Connect
2,25067,,25067,,25067,Becca Tarvin,,Integrative Biology,198BC,001,No Credit,Non-Letter Grade,Not Pass,Berkeley Connect
12,25068,,25068,,25068,Becca Tarvin,,Integrative Biology,198BC,002,Credit,Non-Letter Grade,Pass,Berkeley Connect
1,25068,,25068,,25068,Becca Tarvin,,Integrative Biology,198BC,002,Credit,Non-Letter Grade,Satisfactory,Berkeley Connect
1,25068,,25068,,25068,Becca Tarvin,,Integrative Biology,198BC,002,No Credit,Non-Letter Grade,Not Pass,Berkeley Connect
1,10682,,10682,,10682,Doris Bachtrog,,Integrative Biology,199,020,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,10704,,10704,,10704,Annaliese Beery,,Integrative Biology,199,045,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,10689,,10689,,10689,George Bentley,,Integrative Biology,199,050,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10692,,10692,,10692,Rauri Bowie,,Integrative Biology,199,070,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10671,,10671,,10671,Roy Caldwell,,Integrative Biology,199,090,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10673,,10673,,10673,Todd Dawson,,Integrative Biology,199,110,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10675,,10675,,10675,Robert Dudley,,Integrative Biology,199,130,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10678,,10678,,10678,Paul Fine,,Integrative Biology,199,160,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10684,,10684,,10684,Robert Full,,Integrative Biology,199,170,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,10620,,10620,,10620,Daniela Kaufer,,Integrative Biology,199,210,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,10624,,10624,,10624,Eileen Lacey,,Integrative Biology,199,240,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10628,,10628,,10628,Cindy Looy,,Integrative Biology,199,280,Credit,Non-Letter Grade,Pass,Superv Indep Study
3,10631,,10631,,10631,Jose Pablo Vazquez-Medina,,Integrative Biology,199,290,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,10616,,10616,,10616,Michael Shapira,,Integrative Biology,199,380,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10662,,10662,,10662,Caroline Williams,,Integrative Biology,199,445,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10670,,10670,,10670,Peter Sudmant,,Integrative Biology,199,506,Credit,Non-Letter Grade,Pass,Superv Indep Study
2,10656,,10656,,10656,Lance Kriegsfeld,,Integrative Biology,199,517,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,10700,,10700,,10700,Christopher Martin,,Integrative Biology,199,537,Credit,Non-Letter Grade,Pass,Superv Indep Study
5,10701,,10701,,10701,Becca Tarvin,,Integrative Biology,199,538,Credit,Non-Letter Grade,Pass,Superv Indep Study
19,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,A,Letter Grade,A,Enduring Questions
12,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,A,Letter Grade,A-,Enduring Questions
7,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,B,Letter Grade,B+,Enduring Questions
2,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,B,Letter Grade,B,Enduring Questions
1,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,B,Letter Grade,B-,Enduring Questions
1,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,C,Letter Grade,C+,Enduring Questions
1,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,C,Letter Grade,C,Enduring Questions
1,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,D,Letter Grade,D+,Enduring Questions
3,23231,,23231,,23231,Rakesh Bhandari,,Interdisciplinary Studies,10,001,Credit,Non-Letter Grade,Pass,Enduring Questions
7,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,A,Letter Grade,A+,Soc Thry Cult Anlys
27,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,A,Letter Grade,A,Soc Thry Cult Anlys
20,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,A,Letter Grade,A-,Soc Thry Cult Anlys
6,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,B,Letter Grade,B+,Soc Thry Cult Anlys
2,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,B,Letter Grade,B,Soc Thry Cult Anlys
2,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,C,Letter Grade,C+,Soc Thry Cult Anlys
1,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,C,Letter Grade,C,Soc Thry Cult Anlys
1,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,C,Letter Grade,C-,Soc Thry Cult Anlys
24,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,Credit,Non-Letter Grade,Pass,Soc Thry Cult Anlys
2,21548,,21548,,21548,Amm Quamruzzaman,,Interdisciplinary Studies,100A,001,No Credit,Non-Letter Grade,Not Pass,Soc Thry Cult Anlys
36,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,A,Letter Grade,A,Language And Identi
9,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,A,Letter Grade,A-,Language And Identi
4,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,B,Letter Grade,B+,Language And Identi
1,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,B,Letter Grade,B,Language And Identi
1,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,F,Letter Grade,F,Language And Identi
4,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,Credit,Non-Letter Grade,Pass,Language And Identi
2,30226,,30226,,30226,Fang Xu,,Interdisciplinary Studies,100C,001,No Credit,Non-Letter Grade,Not Pass,Language And Identi
1,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,A,Letter Grade,A+,Theoriz Modrn Capit
8,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,A,Letter Grade,A,Theoriz Modrn Capit
6,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,A,Letter Grade,A-,Theoriz Modrn Capit
6,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,B,Letter Grade,B+,Theoriz Modrn Capit
2,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,B,Letter Grade,B,Theoriz Modrn Capit
1,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,B,Letter Grade,B-,Theoriz Modrn Capit
1,25929,,25929,,25929,Rakesh Bhandari,,Interdisciplinary Studies,100F,001,Credit,Non-Letter Grade,Pass,Theoriz Modrn Capit
16,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,A,Letter Grade,A,"Intro Sci,Tech Soc"
6,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,B,Letter Grade,B,"Intro Sci,Tech Soc"
1,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,C,Letter Grade,C+,"Intro Sci,Tech Soc"
1,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,C,Letter Grade,C,"Intro Sci,Tech Soc"
3,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,Credit,Non-Letter Grade,Pass,"Intro Sci,Tech Soc"
1,31998,,31998,,31998,Shreeharsh Kelkar,,Interdisciplinary Studies,C100G,001,No Credit,Non-Letter Grade,Not Pass,"Intro Sci,Tech Soc"
5,18866,,18866,,18866,Shreeharsh Kelkar,,Interdisciplinary Studies,189,001,A,Letter Grade,A,Isf Research Method
2,18866,,18866,,18866,Shreeharsh Kelkar,,Interdisciplinary Studies,189,001,A,Letter Grade,A-,Isf Research Method
2,18866,,18866,,18866,Shreeharsh Kelkar,,Interdisciplinary Studies,189,001,B,Letter Grade,B+,Isf Research Method
6,18866,,18866,,18866,Shreeharsh Kelkar,,Interdisciplinary Studies,189,001,B,Letter Grade,B,Isf Research Method
1,18866,,18866,,18866,Shreeharsh Kelkar,,Interdisciplinary Studies,189,001,C,Letter Grade,C,Isf Research Method
11,18867,,18867,,18867,Fang Xu,,Interdisciplinary Studies,189,003,A,Letter Grade,A,Isf Research Method
2,18867,,18867,,18867,Fang Xu,,Interdisciplinary Studies,189,003,A,Letter Grade,A-,Isf Research Method
3,18867,,18867,,18867,Fang Xu,,Interdisciplinary Studies,189,003,B,Letter Grade,B+,Isf Research Method
3,18867,,18867,,18867,Fang Xu,,Interdisciplinary Studies,189,003,B,Letter Grade,B,Isf Research Method
4,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,A,Letter Grade,A,Isf Research Method
6,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,A,Letter Grade,A-,Isf Research Method
5,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,B,Letter Grade,B+,Isf Research Method
4,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,B,Letter Grade,B,Isf Research Method
1,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,B,Letter Grade,B-,Isf Research Method
1,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,C,Letter Grade,C-,Isf Research Method
2,18868,,18868,,18868,Amm Quamruzzaman,,Interdisciplinary Studies,189,004,Credit,Non-Letter Grade,Pass,Isf Research Method
1,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,A,Letter Grade,A+,Senior Thesis
4,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,A,Letter Grade,A,Senior Thesis
2,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,A,Letter Grade,A-,Senior Thesis
2,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,B,Letter Grade,B+,Senior Thesis
1,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,B,Letter Grade,B,Senior Thesis
1,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,C,Letter Grade,C+,Senior Thesis
1,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,C,Letter Grade,C-,Senior Thesis
1,16782,,16782,,16782,Fang Xu,,Interdisciplinary Studies,190,004,F,Letter Grade,F,Senior Thesis
1,16784,,16784,,16784,Amm Quamruzzaman,,Interdisciplinary Studies,199,002,Credit,Non-Letter Grade,Pass,Superv Indep Study
1,16788,,16788,,16788,Shreeharsh Kelkar,,Interdisciplinary Studies,199,006,Credit,Non-Letter Grade,Pass,Superv Indep Study
4,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,A,Letter Grade,A,Intro Econometrics
2,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,A,Letter Grade,A-,Intro Econometrics
1,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,B,Letter Grade,B+,Intro Econometrics
5,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,B,Letter Grade,B,Intro Econometrics
2,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,B,Letter Grade,B-,Intro Econometrics
1,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,C,Letter Grade,C+,Intro Econometrics
2,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,Credit,Non-Letter Grade,Pass,Intro Econometrics
1,21593,,21593,,21593,Pierre Biscaye,,International & Area Stds,C118,001,No Credit,Non-Letter Grade,Not Pass,Intro Econometrics
12,23211,,23211,,23211,Lisa Rennels; Samuel Evans; Elias Lazarus; Anaya Hall; Lynn Shiyayo; Javiera Canales Valenzuela; Zora Ott; Stephen Stack,,International & Area Stds,C176,001,A,Letter Grade,A,Climate Change Economics
2,23211,,23211,,23211,Lisa Rennels; Samuel Evans; Elias Lazarus; Anaya Hall; Lynn Shiyayo; Javiera Canales Valenzuela; Zora Ott; Stephen Stack,,International & Area Stds,C176,001,A,Letter Grade,A-,Climate Change Economics
3,21664,,21664,,21664,Cristina Farronato; Gemma Tronfi,,Italian Studies,1,001,A,Letter Grade,A+,Elementary Italian
5,21664,,21664,,21664,Cristina Farronato; Gemma Tronfi,,Italian Studies,1,001,A,Letter Grade,A,Elementary Italian
1,21664,,21664,,21664,Cristina Farronato; Gemma Tronfi,,Italian Studies,1,001,Credit,Non-Letter Grade,Pass,Elementary Italian
2,21665,,21665,,21665,Anna Spadafora; Cristina Farronato,,Italian Studies,1,002,A,Letter Grade,A,Elementary Italian
2,21665,,21665,,21665,Anna Spadafora; Cristina Farronato,,Italian Studies,1,002,A,Letter Grade,A-,Elementary Italian
1,21665,,21665,,21665,Anna Spadafora; Cristina Farronato,,Italian Studies,1,002,B,Letter Grade,B+,Elementary Italian
2,21665,,21665,,21665,Anna Spadafora; Cristina Farronato,,Italian Studies,1,002,B,Letter Grade,B,Elementary Italian
7,21665,,21665,,21665,Anna Spadafora; Cristina Farronato,,Italian Studies,1,002,Credit,Non-Letter Grade,Pass,Elementary Italian
2,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,A,Letter Grade,A+,Elementary Italian
4,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,A,Letter Grade,A,Elementary Italian
2,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,A,Letter Grade,A-,Elementary Italian
1,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,B,Letter Grade,B+,Elementary Italian
4,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,Credit,Non-Letter Grade,Pass,Elementary Italian
1,21666,,21666,,21666,Cristina Farronato; Sally Tucker,,Italian Studies,1,003,Credit,Non-Letter Grade,Satisfactory,Elementary Italian
7,23748,,23748,,23748,Annamaria Bellezza,,Italian Studies,1R,001,A,Letter Grade,A,Int Ital Rom Langs
1,23748,,23748,,23748,Annamaria Bellezza,,Italian Studies,1R,001,A,Letter Grade,A-,Int Ital Rom Langs
2,23748,,23748,,23748,Annamaria Bellezza,,Italian Studies,1R,001,Credit,Non-Letter Grade,Pass,Int Ital Rom Langs
1,21673,,21673,,21673,Cristina Farronato,,Italian Studies,2,001,A,Letter Grade,A+,Elementary Italian
1,21673,,21673,,21673,Cristina Farronato,,Italian Studies,2,001,A,Letter Grade,A,Elementary Italian
1,21673,,21673,,21673,Cristina Farronato,,Italian Studies,2,001,B,Letter Grade,B,Elementary Italian
1,21673,,21673,,21673,Cristina Farronato,,Italian Studies,2,001,B,Letter Grade,B-,Elementary Italian
1,21673,,21673,,21673,Cristina Farronato,,Italian Studies,2,001,Credit,Non-Letter Grade,Pass,Elementary Italian
2,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,A,Letter Grade,A+,Interm Italian
4,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,A,Letter Grade,A,Interm Italian
1,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,A,Letter Grade,A-,Interm Italian
2,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,B,Letter Grade,B,Interm Italian
1,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,Credit,Non-Letter Grade,Pass,Interm Italian
1,21663,,21663,,21663,Cristina Farronato,,Italian Studies,3,001,Credit,Non-Letter Grade,Satisfactory,Interm Italian
3,21670,,21670,,21670,Annamaria Bellezza; Cristina Farronato,,Italian Studies,4,001,A,Letter Grade,A,Int Italian
4,21670,,21670,,21670,Annamaria Bellezza; Cristina Farronato,,Italian Studies,4,001,A,Letter Grade,A-,Int Italian
1,21670,,21670,,21670,Annamaria Bellezza; Cristina Farronato,,Italian Studies,4,001,C,Letter Grade,C+,Int Italian
1,21670,,21670,,21670,Annamaria Bellezza; Cristina Farronato,,Italian Studies,4,001,Credit,Non-Letter Grade,Pass,Int Italian
8,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,A,Letter Grade,A+,Reading & Comp
5,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,A,Letter Grade,A,Reading & Comp
2,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,A,Letter Grade,A-,Reading & Comp
1,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,B,Letter Grade,B+,Reading & Comp
2,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,B,Letter Grade,B,Reading & Comp
1,21668,,21668,,21668,Brenda Rosado; Diana Thow,,Italian Studies,R5A,001,C,Letter Grade,C,Reading & Comp
4,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,A,Letter Grade,A+,Reading & Comp
7,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,A,Letter Grade,A,Reading & Comp
1,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,A,Letter Grade,A-,Reading & Comp
1,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,B,Letter Grade,B+,Reading & Comp
1,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,B,Letter Grade,B,Reading & Comp
1,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,B,Letter Grade,B-,Reading & Comp
2,21667,,21667,,21667,Zachary Bekowies; Diana Thow,,Italian Studies,R5B,001,Credit,Non-Letter Grade,Pass,Reading & Comp
9,24556,,24556,,24556,Diana Thow,,Italian Studies,R5B,002,A,Letter Grade,A,Reading & Comp
4,24556,,24556,,24556,Diana Thow,,Italian Studies,R5B,002,A,Letter Grade,A-,Reading & Comp
3,24556,,24556,,24556,Diana Thow,,Italian Studies,R5B,002,B,Letter Grade,B+,Reading & Comp
1,24556,,24556,,24556,Diana Thow,,Italian Studies,R5B,002,B,Letter Grade,B,Reading & Comp
4,32299,,32299,,32299,Kyle Thomson; Diana Thow,,Italian Studies,R5B,003,A,Letter Grade,A+,Reading & Comp
6,32299,,32299,,32299,Kyle Thomson; Diana Thow,,Italian Studies,R5B,003,A,Letter Grade,A,Reading & Comp
2,32299,,32299,,32299,Kyle Thomson; Diana Thow,,Italian Studies,R5B,003,A,Letter Grade,A-,Reading & Comp
4,32299,,32299,,32299,Kyle Thomson; Diana Thow,,Italian Studies,R5B,003,Credit,Non-Letter Grade,Pass,Reading & Comp
7,32777,,32777,,32777,Diana Thow,,Italian Studies,R5B,004,A,Letter Grade,A,Reading & Comp
5,32777,,32777,,32777,Diana Thow,,Italian Studies,R5B,004,A,Letter Grade,A-,Reading & Comp
1,32777,,32777,,32777,Diana Thow,,Italian Studies,R5B,004,B,Letter Grade,B+,Reading & Comp
4,32777,,32777,,32777,Diana Thow,,Italian Studies,R5B,004,Credit,Non-Letter Grade,Pass,Reading & Comp
2,32454,,32454,,32454,Justin Davidson; Rachel Weiher; Gabriella Licata,,Italian Studies,C26,001,A,Letter Grade,A+,Intro Rom Lang Ling
9,32454,,32454,,32454,Justin Davidson; Rachel Weiher; Gabriella Licata,,Italian Studies,C26,001,A,Letter Grade,A,Intro Rom Lang Ling
1,32454,,32454,,32454,Justin Davidson; Rachel Weiher; Gabriella Licata,,Italian Studies,C26,001,B,Letter Grade,B,Intro Rom Lang Ling
2,32454,,32454,,32454,Justin Davidson; Rachel Weiher; Gabriella Licata,,Italian Studies,C26,001,Credit,Non-Letter Grade,Pass,Intro Rom Lang Ling
86,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,A,Letter Grade,A+,Italian Culture
7,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,A,Letter Grade,A,Italian Culture
3,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,A,Letter Grade,A-,Italian Culture
2,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,B,Letter Grade,B+,Italian Culture
1,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,B,Letter Grade,B,Italian Culture
19,21675,,21675,,21675,Diego Pirillo; Nicole Trigg; Daisy Ament,,Italian Studies,40,001,Credit,Non-Letter Grade,Pass,Italian Culture
2,21662,,21662,,21662,Giuliana Perco,,Italian Studies,98,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,23529,,23529,,23529,Giuliana Perco,,Italian Studies,101,001,A,Letter Grade,A,Adv Writ Workshop
2,23529,,23529,,23529,Giuliana Perco,,Italian Studies,101,001,A,Letter Grade,A-,Adv Writ Workshop
1,23529,,23529,,23529,Giuliana Perco,,Italian Studies,101,001,B,Letter Grade,B+,Adv Writ Workshop
5,23187,,23187,,23187,Annamaria Bellezza,,Italian Studies,120,001,A,Letter Grade,A,Italian Studies
1,23187,,23187,,23187,Annamaria Bellezza,,Italian Studies,120,001,No Credit,Non-Letter Grade,Not Pass,Italian Studies
28,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,A,Letter Grade,A,Inferno (English)
5,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,A,Letter Grade,A-,Inferno (English)
3,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,B,Letter Grade,B+,Inferno (English)
1,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,F,Letter Grade,F,Inferno (English)
8,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,Credit,Non-Letter Grade,Pass,Inferno (English)
2,23530,,23530,,23530,Akash Kumar,,Italian Studies,130A,001,No Credit,Non-Letter Grade,Not Pass,Inferno (English)
2,32838,,32838,,32838,Giuliana Perco,,Italian Studies,163,001,A,Letter Grade,A,Spec Topic Ital Lit
1,32838,,32838,,32838,Giuliana Perco,,Italian Studies,163,001,A,Letter Grade,A-,Spec Topic Ital Lit
1,32838,,32838,,32838,Giuliana Perco,,Italian Studies,163,001,B,Letter Grade,B+,Spec Topic Ital Lit
4,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,A,Letter Grade,A,Ital Cinema His Gen
7,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,A,Letter Grade,A-,Ital Cinema His Gen
5,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,B,Letter Grade,B+,Ital Cinema His Gen
1,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,B,Letter Grade,B,Ital Cinema His Gen
2,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,B,Letter Grade,B-,Ital Cinema His Gen
1,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,C,Letter Grade,C+,Ital Cinema His Gen
1,24567,,24567,,24567,Kyle Thomson; Laura Ruberto,,Italian Studies,170,001,Credit,Non-Letter Grade,Pass,Ital Cinema His Gen
3,18454,,18454,,18454,Giuliana Perco,,Italian Studies,197,001,Credit,Non-Letter Grade,Pass,Field Studies
4,21669,,21669,,21669,Giuliana Perco,,Italian Studies,198,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,A,Letter Grade,A+,Elementary Japanese
5,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,A,Letter Grade,A,Elementary Japanese
1,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,A,Letter Grade,A-,Elementary Japanese
3,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,B,Letter Grade,B+,Elementary Japanese
2,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,C,Letter Grade,C,Elementary Japanese
1,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,F,Letter Grade,F,Elementary Japanese
7,21642,,21642,,21642,Chika Shibahara,,Japanese,1A,002,Credit,Non-Letter Grade,Pass,Elementary Japanese
2,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,A,Letter Grade,A+,Elementary Japanese
10,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,A,Letter Grade,A,Elementary Japanese
3,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,B,Letter Grade,B+,Elementary Japanese
2,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,B,Letter Grade,B,Elementary Japanese
1,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,B,Letter Grade,B-,Elementary Japanese
1,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,C,Letter Grade,C-,Elementary Japanese
1,21643,,21643,,21643,Kayoko Imagawa,,Japanese,1A,003,Credit,Non-Letter Grade,Pass,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,A,Letter Grade,A+,Elementary Japanese
3,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,A,Letter Grade,A,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,B,Letter Grade,B+,Elementary Japanese
3,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,B,Letter Grade,B,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,B,Letter Grade,B-,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,C,Letter Grade,C-,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,D,Letter Grade,D,Elementary Japanese
6,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,Credit,Non-Letter Grade,Pass,Elementary Japanese
1,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,Credit,Non-Letter Grade,Satisfactory,Elementary Japanese
3,21645,,21645,,21645,Maki Takata,,Japanese,1A,004,No Credit,Non-Letter Grade,Not Pass,Elementary Japanese
1,21646,,21646,,21646,Chika Shibahara,,Japanese,1A,005,A,Letter Grade,A+,Elementary Japanese
